cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
840d09bffffffff,4.0,0.0,0.0
840d0d3ffffffff,2.0,0.0,0.0
840d405ffffffff,3.0,0.0,0.0
840d40dffffffff,13.0,0.0,0.0
840d425ffffffff,13.0,0.0,0.0
840d443ffffffff,4.0,0.0,0.0
840d447ffffffff,2.0,0.0,0.0
840d44dffffffff,2.0,0.0,0.0
840d483ffffffff,27.0,0.0,0.0
840d499ffffffff,15.0,0.0,0.0
840d49bffffffff,3.0,0.0,0.0
840d49dffffffff,15.0,0.0,0.0
840d4a1ffffffff,52.0,2.0,0.0
840d4a7ffffffff,8.0,0.0,0.0
840d4a9ffffffff,8.0,0.0,0.0
840d4abffffffff,1.0,0.0,0.0
840d4c3ffffffff,3.0,0.0,0.0
840d4d5ffffffff,62.0,0.0,0.0
840d4e7ffffffff,1.0,0.0,0.0
840d521ffffffff,7.0,0.0,0.0
840d523ffffffff,10.0,0.0,0.0
840d527ffffffff,2.0,0.0,0.0
840d529ffffffff,31.0,0.0,0.0
840d52bffffffff,3.0,0.0,0.0
840d533ffffffff,7.0,0.0,0.0
840d535ffffffff,2.0,0.0,0.0
840d537ffffffff,36.0,0.0,0.0
840d563ffffffff,1.0,0.0,0.0
840d569ffffffff,7.0,0.0,0.0
840d585ffffffff,57.0,0.0,0.0
840d587ffffffff,1.0,0.0,0.0
840d593ffffffff,2.0,0.0,0.0
840d595ffffffff,19.0,0.0,0.0
840d5a5ffffffff,40.0,4.0,0.0
840d5a9ffffffff,325.0,14.0,0.0
840d5b3ffffffff,1.0,0.0,0.0
840d5b9ffffffff,8.0,2.0,0.0
840d5c1ffffffff,2.0,0.0,0.0
840d5cbffffffff,5.0,1.0,0.0
840d5e3ffffffff,4.0,0.0,0.0
840d5e5ffffffff,9.0,0.0,0.0
840d5e7ffffffff,10.0,0.0,0.0
840d605ffffffff,33.0,0.0,0.0
840d619ffffffff,11.0,0.0,0.0
840d61bffffffff,1.0,0.0,0.0
840d629ffffffff,7.0,0.0,0.0
840d683ffffffff,2.0,0.0,0.0
840d6b9ffffffff,2.0,0.0,0.0
840d6c1ffffffff,6.0,0.0,0.0
840d6c5ffffffff,3.0,0.0,0.0
840d6cdffffffff,7.0,0.0,0.0
840d6e9ffffffff,2.0,0.0,0.0
840d6ebffffffff,2.0,0.0,0.0
840d71dffffffff,2.0,0.0,0.0
840d723ffffffff,12.0,0.0,0.0
840d729ffffffff,5.0,0.0,0.0
840d72bffffffff,1.0,0.0,0.0
840d737ffffffff,3.0,0.0,0.0
840d747ffffffff,1.0,0.0,0.0
840d761ffffffff,2.0,0.0,0.0
840e491ffffffff,2.0,0.0,0.0
840e493ffffffff,25.0,0.0,0.0
840e497ffffffff,20.0,0.0,0.0
840e49bffffffff,22.0,0.0,0.0
840e5b3ffffffff,4.0,0.0,0.0
840e9a1ffffffff,3.0,0.0,0.0
840e9a7ffffffff,2.0,0.0,0.0
840e9d5ffffffff,1.0,0.0,0.0
840ec19ffffffff,1.0,0.0,0.0
840ec81ffffffff,10.0,1.0,0.0
840ec85ffffffff,6.0,0.0,0.0
840ec8dffffffff,1.0,0.0,0.0
840ec95ffffffff,18.0,4.0,0.0
840ec97ffffffff,8.0,0.0,0.0
840ec9bffffffff,3.0,0.0,0.0
840eca1ffffffff,3.0,0.0,0.0
840eca3ffffffff,4.0,2.0,0.0
840eca7ffffffff,4.0,0.0,0.0
840ecabffffffff,2.0,0.0,0.0
840ecb9ffffffff,10.0,0.0,0.0
840ecbdffffffff,31.0,4.0,0.0
840ecc1ffffffff,75.0,11.0,0.0
840ecc9ffffffff,22.0,0.0,0.0
840ecd7ffffffff,3.0,3.0,0.0
840ed27ffffffff,1.0,0.0,0.0
840ed91ffffffff,8.0,0.0,0.0
840ed9bffffffff,1.0,0.0,0.0
840edb9ffffffff,2.0,0.0,0.0
840ede5ffffffff,1.0,0.0,0.0
840ee27ffffffff,1.0,0.0,0.0
840eea7ffffffff,107.0,0.0,0.0
840eeb5ffffffff,2.0,0.0,0.0
840ef2dffffffff,2.0,0.0,0.0
840ef31ffffffff,1.0,0.0,0.0
840f54bffffffff,1.0,0.0,0.0
84120b7ffffffff,6.0,0.0,0.0
8412115ffffffff,6.0,0.0,0.0
841213bffffffff,11.0,0.0,0.0
8412145ffffffff,27.0,0.0,0.0
8412151ffffffff,8.0,0.0,0.0
8412159ffffffff,2.0,0.0,0.0
841215dffffffff,13.0,0.0,0.0
8412169ffffffff,2.0,0.0,0.0
8412181ffffffff,2.0,0.0,0.0
8412187ffffffff,2.0,0.0,0.0
8412197ffffffff,2.0,0.0,0.0
84121a3ffffffff,2.0,0.0,0.0
84121a7ffffffff,17.0,0.0,0.0
84121abffffffff,5.0,0.0,0.0
84121adffffffff,1.0,0.0,0.0
84121bdffffffff,2.0,0.0,0.0
84121dbffffffff,2.0,0.0,0.0
84121e3ffffffff,33.0,0.0,0.0
84121e7ffffffff,4.0,0.0,0.0
84121ebffffffff,4.0,0.0,0.0
841223bffffffff,2.0,0.0,0.0
8412265ffffffff,1.0,0.0,0.0
8412299ffffffff,11.0,0.0,0.0
84122c7ffffffff,2.0,0.0,0.0
8412309ffffffff,1.0,0.0,0.0
8412339ffffffff,5.0,0.0,0.0
841242bffffffff,4.0,0.0,0.0
84124b5ffffffff,3.0,0.0,0.0
84124b7ffffffff,7.0,0.0,0.0
84124dbffffffff,3.0,0.0,0.0
8412505ffffffff,6.0,2.0,0.0
8412509ffffffff,12.0,0.0,0.0
8412511ffffffff,14.0,0.0,0.0
8412515ffffffff,38.0,4.0,0.0
8412517ffffffff,4.0,0.0,0.0
841251dffffffff,2.0,0.0,0.0
8412523ffffffff,1.0,0.0,0.0
8412525ffffffff,10.0,0.0,0.0
8412527ffffffff,11.0,0.0,0.0
841252dffffffff,2.0,0.0,0.0
8412531ffffffff,2.0,0.0,0.0
8412535ffffffff,30.0,4.0,0.0
8412537ffffffff,7.0,0.0,0.0
8412539ffffffff,8.0,2.0,0.0
841253bffffffff,3.0,0.0,0.0
841253dffffffff,1.0,0.0,0.0
8412543ffffffff,2.0,0.0,0.0
8412549ffffffff,31.0,0.0,0.0
841254bffffffff,6.0,0.0,0.0
8412555ffffffff,24.0,2.0,0.0
8412581ffffffff,1.0,0.0,0.0
8412583ffffffff,6.0,0.0,0.0
841258dffffffff,2.0,0.0,0.0
8412591ffffffff,4.0,0.0,0.0
8412593ffffffff,11.0,0.0,0.0
8412595ffffffff,12.0,0.0,0.0
8412597ffffffff,73.0,3.0,0.0
841259dffffffff,4.0,0.0,0.0
84125a5ffffffff,2.0,0.0,0.0
84125b9ffffffff,1.0,0.0,0.0
84125bbffffffff,6.0,0.0,0.0
84125cbffffffff,2.0,0.0,0.0
84125d1ffffffff,4.0,0.0,0.0
84125d3ffffffff,2.0,0.0,0.0
84125dbffffffff,3.0,0.0,0.0
841260bffffffff,3.0,0.0,0.0
8412721ffffffff,28.0,0.0,0.0
8412723ffffffff,48.0,0.0,0.0
841275bffffffff,2.0,0.0,0.0
841284bffffffff,4.0,0.0,0.0
8412851ffffffff,11.0,0.0,0.0
8412853ffffffff,5.0,0.0,0.0
841285dffffffff,2.0,0.0,0.0
8412865ffffffff,4.0,0.0,0.0
8412883ffffffff,2.0,0.0,0.0
8412887ffffffff,18.0,0.0,0.0
841288dffffffff,4.0,0.0,0.0
8412891ffffffff,34.0,0.0,0.0
8412893ffffffff,11.0,0.0,0.0
8412895ffffffff,5.0,0.0,0.0
8412899ffffffff,3.0,0.0,0.0
841289bffffffff,29.0,0.0,0.0
84128a9ffffffff,2.0,0.0,0.0
84128abffffffff,3.0,0.0,0.0
84128b1ffffffff,3.0,0.0,0.0
84128bdffffffff,35.0,0.0,0.0
84128d3ffffffff,7.0,0.0,0.0
84128dbffffffff,8.0,0.0,0.0
84128ddffffffff,5.0,0.0,0.0
84128e3ffffffff,10.0,0.0,0.0
84129bbffffffff,3.0,0.0,0.0
84129d9ffffffff,2.0,0.0,0.0
8412a25ffffffff,4.0,0.0,0.0
8412a37ffffffff,8.0,0.0,0.0
8412a97ffffffff,4.0,0.0,0.0
8412a9dffffffff,19.0,0.0,0.0
8412aa3ffffffff,13.0,0.0,0.0
8412aa5ffffffff,4.0,0.0,0.0
8412ab3ffffffff,12.0,0.0,0.0
8412ab5ffffffff,30.0,0.0,0.0
8412ad7ffffffff,10.0,0.0,0.0
8412adbffffffff,2.0,0.0,0.0
8412c01ffffffff,6.0,0.0,0.0
8412c03ffffffff,121.0,0.0,0.0
8412c05ffffffff,20.0,0.0,0.0
8412c07ffffffff,24.0,0.0,0.0
8412c09ffffffff,4.0,0.0,0.0
8412c0bffffffff,34.0,4.0,0.0
8412c0dffffffff,2.0,0.0,0.0
8412c11ffffffff,193.0,0.0,0.0
8412c13ffffffff,44.0,0.0,0.0
8412c15ffffffff,3.0,0.0,0.0
8412c17ffffffff,46.0,0.0,0.0
8412c19ffffffff,12.0,0.0,0.0
8412c1bffffffff,695.0,0.0,0.0
8412c1dffffffff,52.0,0.0,0.0
8412c21ffffffff,12.0,0.0,0.0
8412c27ffffffff,2.0,0.0,0.0
8412c31ffffffff,2.0,0.0,0.0
8412c33ffffffff,29.0,0.0,0.0
8412c35ffffffff,3.0,0.0,0.0
8412c39ffffffff,20.0,0.0,0.0
8412c3bffffffff,23.0,0.0,0.0
8412c47ffffffff,7.0,0.0,0.0
8412c49ffffffff,25.0,0.0,0.0
8412c4bffffffff,1.0,0.0,0.0
8412c4dffffffff,74.0,2.0,0.0
8412c55ffffffff,2.0,0.0,0.0
8412c59ffffffff,4.0,0.0,0.0
8412c5bffffffff,10.0,0.0,0.0
8412c5dffffffff,4.0,0.0,0.0
8412c81ffffffff,38.0,0.0,0.0
8412c83ffffffff,26.0,0.0,0.0
8412c85ffffffff,51.0,0.0,0.0
8412c87ffffffff,226.0,2.0,0.0
8412c89ffffffff,17.0,0.0,0.0
8412c8bffffffff,35.0,0.0,0.0
8412c8dffffffff,28.0,0.0,0.0
8412c91ffffffff,31.0,0.0,0.0
8412c95ffffffff,64.0,0.0,0.0
8412c97ffffffff,113.0,0.0,0.0
8412c99ffffffff,8.0,1.0,0.0
8412c9bffffffff,104.0,0.0,0.0
8412c9dffffffff,77.0,0.0,0.0
8412ca1ffffffff,26.0,0.0,0.0
8412ca3ffffffff,113.0,1.0,0.0
8412ca5ffffffff,7.0,0.0,0.0
8412ca9ffffffff,24.0,0.0,0.0
8412cabffffffff,122.0,2.0,0.0
8412cadffffffff,28.0,0.0,0.0
8412cb1ffffffff,65.0,0.0,0.0
8412cb5ffffffff,123.0,6.0,0.0
8412cb7ffffffff,51.0,2.0,0.0
8412cb9ffffffff,40.0,2.0,0.0
8412cbbffffffff,43.0,0.0,0.0
8412cbdffffffff,298.0,3.0,0.0
8412cc1ffffffff,254.0,1.0,0.0
8412cc3ffffffff,10.0,0.0,0.0
8412cc5ffffffff,104.0,0.0,0.0
8412cc7ffffffff,166.0,0.0,0.0
8412cc9ffffffff,309.0,4.0,0.0
8412ccbffffffff,24.0,0.0,0.0
8412ccdffffffff,1424.0,5.0,0.0
8412cd1ffffffff,10.0,0.0,0.0
8412cd3ffffffff,2.0,0.0,0.0
8412cd5ffffffff,18.0,0.0,0.0
8412cd7ffffffff,9.0,0.0,0.0
8412cd9ffffffff,126.0,4.0,0.0
8412cdbffffffff,27.0,2.0,0.0
8412cddffffffff,11.0,1.0,0.0
8412ce1ffffffff,3.0,0.0,0.0
8412ce3ffffffff,30.0,0.0,0.0
8412ce5ffffffff,20.0,0.0,0.0
8412ce7ffffffff,15.0,0.0,0.0
8412ce9ffffffff,19.0,0.0,0.0
8412cebffffffff,21.0,0.0,0.0
8412d01ffffffff,73.0,1.0,0.0
8412d03ffffffff,175.0,1.0,0.0
8412d05ffffffff,9.0,0.0,0.0
8412d07ffffffff,17.0,0.0,0.0
8412d0bffffffff,9.0,0.0,0.0
8412d0dffffffff,5.0,0.0,0.0
8412d11ffffffff,61.0,0.0,0.0
8412d15ffffffff,5.0,0.0,0.0
8412d17ffffffff,158.0,2.0,0.0
8412d19ffffffff,189.0,0.0,0.0
8412d1dffffffff,19.0,0.0,0.0
8412d27ffffffff,2.0,0.0,0.0
8412d29ffffffff,6.0,0.0,0.0
8412d2bffffffff,8.0,0.0,0.0
8412d31ffffffff,5.0,0.0,0.0
8412d33ffffffff,56.0,0.0,0.0
8412d35ffffffff,5.0,0.0,0.0
8412d37ffffffff,36.0,0.0,0.0
8412d39ffffffff,53.0,0.0,0.0
8412d3bffffffff,8.0,0.0,0.0
8412d3dffffffff,18.0,2.0,0.0
8412d41ffffffff,40.0,0.0,0.0
8412d47ffffffff,2.0,0.0,0.0
8412d4dffffffff,6.0,0.0,0.0
8412d57ffffffff,10.0,0.0,0.0
8412d5dffffffff,1.0,0.0,0.0
8412d63ffffffff,12.0,0.0,0.0
8412d65ffffffff,2.0,0.0,0.0
8412d69ffffffff,22.0,0.0,0.0
8412d6bffffffff,125.0,0.0,0.0
8412d81ffffffff,94.0,0.0,0.0
8412d83ffffffff,2.0,0.0,0.0
8412d85ffffffff,11.0,0.0,0.0
8412d87ffffffff,70.0,0.0,0.0
8412d89ffffffff,50.0,0.0,0.0
8412d8dffffffff,2.0,0.0,0.0
8412d91ffffffff,13.0,0.0,0.0
8412d93ffffffff,8.0,0.0,0.0
8412d95ffffffff,40.0,0.0,0.0
8412d97ffffffff,33.0,0.0,0.0
8412d99ffffffff,2.0,0.0,0.0
8412d9bffffffff,12.0,0.0,0.0
8412d9dffffffff,58.0,0.0,0.0
8412da1ffffffff,63.0,6.0,0.0
8412da3ffffffff,9.0,0.0,0.0
8412da5ffffffff,91.0,2.0,0.0
8412da7ffffffff,63.0,0.0,0.0
8412da9ffffffff,31.0,0.0,0.0
8412dabffffffff,5.0,0.0,0.0
8412dadffffffff,71.0,0.0,0.0
8412db1ffffffff,118.0,4.0,0.0
8412db3ffffffff,152.0,0.0,0.0
8412db5ffffffff,128.0,0.0,0.0
8412db7ffffffff,218.0,0.0,0.0
8412db9ffffffff,156.0,0.0,0.0
8412dbbffffffff,2.0,0.0,0.0
8412dbdffffffff,48.0,0.0,0.0
8412dc1ffffffff,39.0,0.0,0.0
8412dc3ffffffff,105.0,0.0,0.0
8412dc5ffffffff,13.0,0.0,0.0
8412dc7ffffffff,47.0,0.0,0.0
8412dc9ffffffff,64.0,0.0,0.0
8412dcbffffffff,5.0,0.0,0.0
8412dd3ffffffff,7.0,0.0,0.0
8412dd5ffffffff,113.0,0.0,0.0
8412dd7ffffffff,201.0,0.0,0.0
8412dd9ffffffff,7.0,0.0,0.0
8412ddbffffffff,170.0,0.0,0.0
8412dddffffffff,3.0,0.0,0.0
8412de1ffffffff,8.0,0.0,0.0
8412de3ffffffff,11.0,0.0,0.0
8412de5ffffffff,554.0,6.0,0.0
8412de7ffffffff,170.0,0.0,0.0
8412de9ffffffff,13.0,2.0,0.0
8412dedffffffff,46.0,0.0,0.0
8412e03ffffffff,2.0,0.0,0.0
8412e0bffffffff,2.0,0.0,0.0
8412e0dffffffff,4.0,0.0,0.0
8412e11ffffffff,29.0,0.0,0.0
8412e13ffffffff,44.0,0.0,0.0
8412e15ffffffff,3.0,0.0,0.0
8412e17ffffffff,9.0,0.0,0.0
8412e1dffffffff,1.0,0.0,0.0
8412e21ffffffff,2.0,0.0,0.0
8412e25ffffffff,3.0,0.0,0.0
8412e27ffffffff,10.0,0.0,0.0
8412e33ffffffff,2.0,0.0,0.0
8412e3bffffffff,4.0,0.0,0.0
8412e3dffffffff,1.0,0.0,0.0
8412e4bffffffff,4.0,0.0,0.0
8412e4dffffffff,2.0,0.0,0.0
8412e53ffffffff,3.0,0.0,0.0
8412e59ffffffff,6.0,0.0,0.0
8412e6dffffffff,4.0,0.0,0.0
8412e83ffffffff,2.0,0.0,0.0
8412e85ffffffff,2.0,0.0,0.0
8412e87ffffffff,50.0,1.0,0.0
8412e89ffffffff,14.0,0.0,0.0
8412e8bffffffff,12.0,0.0,0.0
8412e8dffffffff,8.0,0.0,0.0
8412e91ffffffff,3.0,0.0,0.0
8412e93ffffffff,4.0,0.0,0.0
8412e95ffffffff,8.0,2.0,0.0
8412e97ffffffff,3.0,0.0,0.0
8412e9dffffffff,2.0,0.0,0.0
8412ea1ffffffff,9.0,0.0,0.0
8412ea3ffffffff,26.0,0.0,0.0
8412ea5ffffffff,131.0,0.0,0.0
8412ea7ffffffff,78.0,0.0,0.0
8412ea9ffffffff,7.0,0.0,0.0
8412eabffffffff,4.0,0.0,0.0
8412eadffffffff,9.0,0.0,0.0
8412eb1ffffffff,11.0,0.0,0.0
8412eb3ffffffff,62.0,6.0,0.0
8412eb5ffffffff,8.0,0.0,0.0
8412eb7ffffffff,6.0,0.0,0.0
8412eb9ffffffff,20.0,0.0,0.0
8412ebbffffffff,21.0,0.0,0.0
8412ebdffffffff,30.0,0.0,0.0
8412ec1ffffffff,119.0,5.0,0.0
8412ec5ffffffff,2.0,0.0,0.0
8412ec7ffffffff,38.0,0.0,0.0
8412ec9ffffffff,85.0,2.0,0.0
8412ecbffffffff,6.0,2.0,0.0
8412ecdffffffff,33.0,0.0,0.0
8412ed3ffffffff,6.0,0.0,0.0
8412ed9ffffffff,17.0,0.0,0.0
8412edbffffffff,1.0,0.0,0.0
8412eddffffffff,4.0,0.0,0.0
8412ee1ffffffff,5.0,0.0,0.0
8412ee3ffffffff,15.0,0.0,0.0
8412f11ffffffff,3.0,3.0,0.0
8412f13ffffffff,35.0,0.0,0.0
8412f15ffffffff,7.0,2.0,0.0
8412f1bffffffff,11.0,0.0,0.0
8412f27ffffffff,7.0,0.0,0.0
8412f29ffffffff,35.0,0.0,0.0
8412f61ffffffff,8.0,0.0,0.0
8412f65ffffffff,7.0,0.0,0.0
8412f69ffffffff,5.0,0.0,0.0
8412f6dffffffff,99.0,2.0,0.0
8413069ffffffff,11.0,0.0,0.0
8413119ffffffff,4.0,0.0,0.0
841311bffffffff,1.0,0.0,0.0
841328bffffffff,2.0,0.0,0.0
841329dffffffff,13.0,0.0,0.0
84132d7ffffffff,1.0,0.0,0.0
8413505ffffffff,4.0,0.0,0.0
8413507ffffffff,16.0,0.0,0.0
8413529ffffffff,109.0,0.0,0.0
8413807ffffffff,18.0,0.0,0.0
8413825ffffffff,2.0,0.0,0.0
8413827ffffffff,4.0,0.0,0.0
8413829ffffffff,102.0,0.0,0.0
841382bffffffff,11.0,0.0,0.0
841382dffffffff,51.0,0.0,0.0
8413831ffffffff,8.0,0.0,0.0
841383bffffffff,4.0,0.0,0.0
841383dffffffff,142.0,0.0,0.0
8413861ffffffff,118.0,0.0,0.0
8413865ffffffff,35.0,0.0,0.0
8413867ffffffff,215.0,0.0,0.0
841386dffffffff,1.0,0.0,0.0
8413885ffffffff,2.0,0.0,0.0
8413889ffffffff,2.0,0.0,0.0
841388dffffffff,4.0,0.0,0.0
8413893ffffffff,14.0,0.0,0.0
8413899ffffffff,2.0,0.0,0.0
841389bffffffff,8.0,0.0,0.0
84138a5ffffffff,12.0,0.0,0.0
84138c1ffffffff,2.0,0.0,0.0
84138c5ffffffff,15.0,0.0,0.0
84138c7ffffffff,298.0,0.0,0.0
84138d3ffffffff,2.0,0.0,0.0
84138d5ffffffff,3.0,0.0,0.0
84138d7ffffffff,2.0,0.0,0.0
84138e9ffffffff,3.0,0.0,0.0
84138edffffffff,18.0,0.0,0.0
8413909ffffffff,1.0,0.0,0.0
841390bffffffff,2.0,0.0,0.0
841390dffffffff,2.0,0.0,0.0
8413911ffffffff,1.0,0.0,0.0
8413917ffffffff,3.0,0.0,0.0
8413919ffffffff,4.0,0.0,0.0
8413941ffffffff,2.0,0.0,0.0
8413943ffffffff,12.0,0.0,0.0
8413947ffffffff,1.0,0.0,0.0
841394bffffffff,7.0,0.0,0.0
8413955ffffffff,9.0,0.0,0.0
841395dffffffff,21.0,0.0,0.0
841396dffffffff,2.0,0.0,0.0
841399bffffffff,6.0,0.0,0.0
84139a9ffffffff,2.0,0.0,0.0
84139e1ffffffff,21.0,0.0,0.0
84139edffffffff,7.0,0.0,0.0
8413a61ffffffff,5.0,0.0,0.0
8413a65ffffffff,11.0,0.0,0.0
8413a6bffffffff,1.0,0.0,0.0
8413a95ffffffff,2.0,0.0,0.0
8413ad5ffffffff,4.0,0.0,0.0
8413b11ffffffff,5.0,0.0,0.0
8413b17ffffffff,3.0,0.0,0.0
8413b19ffffffff,5.0,0.0,0.0
8413b21ffffffff,2.0,0.0,0.0
8413b23ffffffff,40.0,0.0,0.0
8413b29ffffffff,4.0,0.0,0.0
8413b33ffffffff,10.0,0.0,0.0
8413b35ffffffff,100.0,0.0,0.0
8413b37ffffffff,9.0,0.0,0.0
8413b53ffffffff,10.0,0.0,0.0
8413b57ffffffff,4.0,0.0,0.0
8413b5bffffffff,7.0,0.0,0.0
8413b61ffffffff,2.0,0.0,0.0
8413b63ffffffff,1.0,0.0,0.0
8422d0bffffffff,8.0,0.0,0.0
8426001ffffffff,1.0,0.0,0.0
8426003ffffffff,14.0,0.0,0.0
8426005ffffffff,5.0,0.0,0.0
8426007ffffffff,16.0,0.0,0.0
8426009ffffffff,57.0,1.0,0.0
842600bffffffff,102.0,2.0,0.0
842600dffffffff,47.0,2.0,0.0
8426011ffffffff,7.0,1.0,0.0
8426013ffffffff,55.0,34.0,0.0
8426015ffffffff,88.0,21.0,0.0
8426017ffffffff,81.0,44.0,0.0
8426019ffffffff,2.0,1.0,0.0
842601bffffffff,4.0,0.0,0.0
842601dffffffff,28.0,0.0,0.0
8426021ffffffff,36.0,0.0,0.0
8426023ffffffff,9.0,0.0,0.0
8426025ffffffff,18.0,0.0,0.0
8426027ffffffff,5.0,0.0,0.0
8426029ffffffff,4.0,0.0,0.0
842602bffffffff,27.0,0.0,0.0
842602dffffffff,2.0,0.0,0.0
8426031ffffffff,19.0,6.0,0.0
8426033ffffffff,33.0,6.0,0.0
8426035ffffffff,38.0,22.0,0.0
8426039ffffffff,64.0,30.0,0.0
842603bffffffff,18.0,0.0,0.0
842603dffffffff,57.0,24.0,0.0
8426041ffffffff,14.0,0.0,0.0
8426043ffffffff,32.0,2.0,0.0
8426045ffffffff,4.0,0.0,0.0
8426047ffffffff,6.0,0.0,0.0
8426049ffffffff,22.0,4.0,0.0
842604bffffffff,30.0,0.0,0.0
842604dffffffff,13.0,0.0,0.0
8426051ffffffff,172.0,4.0,0.0
8426053ffffffff,32.0,2.0,0.0
8426055ffffffff,56.0,0.0,0.0
8426057ffffffff,19.0,0.0,0.0
8426059ffffffff,13.0,0.0,0.0
842605bffffffff,73.0,0.0,0.0
842605dffffffff,70.0,0.0,0.0
8426061ffffffff,4.0,0.0,0.0
8426063ffffffff,29.0,2.0,0.0
8426065ffffffff,26.0,0.0,0.0
8426067ffffffff,26.0,4.0,0.0
8426069ffffffff,4.0,0.0,0.0
842606bffffffff,1.0,0.0,0.0
842606dffffffff,6.0,0.0,0.0
8426081ffffffff,2.0,0.0,0.0
8426083ffffffff,9.0,0.0,0.0
8426085ffffffff,70.0,1.0,0.0
8426087ffffffff,36.0,0.0,0.0
8426089ffffffff,9.0,0.0,0.0
842608bffffffff,4.0,4.0,0.0
842608dffffffff,62.0,48.0,0.0
8426091ffffffff,9.0,0.0,0.0
8426093ffffffff,2.0,0.0,0.0
8426095ffffffff,1.0,0.0,0.0
8426097ffffffff,5.0,0.0,0.0
8426099ffffffff,125.0,3.0,0.0
842609bffffffff,23.0,0.0,0.0
842609dffffffff,3.0,0.0,0.0
84260a1ffffffff,337.0,0.0,0.0
84260a3ffffffff,13.0,0.0,0.0
84260a5ffffffff,6.0,0.0,0.0
84260a7ffffffff,10.0,0.0,0.0
84260a9ffffffff,241.0,1.0,0.0
84260abffffffff,6.0,0.0,0.0
84260adffffffff,74.0,0.0,0.0
84260b1ffffffff,39.0,2.0,0.0
84260b3ffffffff,69.0,3.0,0.0
84260b5ffffffff,12.0,0.0,0.0
84260b7ffffffff,19.0,2.0,0.0
