cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
822a97fffffffff,41494.0,0.0,0.0,435.0,0.0
822a9ffffffffff,9127.0,0.0,0.0,533.0,15.0
822aa7fffffffff,70445.0,0.0,0.0,13971.0,0.0
822aaffffffffff,160921.0,173.0,0.0,495.0,10712.0
822ab7fffffffff,148308.0,0.0,0.0,6331.0,0.0
822ad7fffffffff,9142.0,0.0,0.0,4.0,315.0
822af7fffffffff,23485.0,0.0,0.0,25.0,950.0
822b07fffffffff,8674.0,0.0,0.0,0.0,0.0
822b0ffffffffff,8265.0,0.0,0.0,0.0,0.0
822b17fffffffff,17808.0,0.0,0.0,177.0,0.0
822b1ffffffffff,15499.0,0.0,0.0,1019.0,0.0
822b27fffffffff,1651.0,0.0,0.0,0.0,0.0
822b2ffffffffff,1036.0,0.0,0.0,0.0,0.0
822b37fffffffff,3898.0,0.0,0.0,0.0,0.0
822b87fffffffff,40240.0,0.0,0.0,1609.0,0.0
822b8ffffffffff,70674.0,0.0,0.0,7575.0,0.0
822b97fffffffff,8134.0,0.0,0.0,461.0,0.0
822b9ffffffffff,112305.0,0.0,0.0,9375.0,0.0
822ba7fffffffff,10813.0,0.0,0.0,0.0,0.0
822baffffffffff,98136.0,0.0,0.0,324.0,0.0
822bb7fffffffff,3158.0,0.0,0.0,0.0,0.0
824417fffffffff,31670.0,0.0,0.0,0.0,1015.0
82441ffffffffff,30038.0,0.0,0.0,0.0,2091.0
824447fffffffff,15983.0,0.0,0.0,0.0,0.0
82444ffffffffff,4335.0,0.0,0.0,24.0,0.0
824457fffffffff,10635.0,0.0,0.0,0.0,6.0
82445ffffffffff,2472.0,0.0,0.0,6.0,0.0
824467fffffffff,1035.0,0.0,0.0,0.0,0.0
82446ffffffffff,20340.0,0.0,0.0,445.0,0.0
824477fffffffff,3188.0,0.0,0.0,0.0,0.0
8244a7fffffffff,13432.0,0.0,0.0,0.0,883.0
8244affffffffff,42923.0,0.0,0.0,0.0,2054.0
8244c7fffffffff,15300.0,0.0,0.0,0.0,54.0
8244cffffffffff,10313.0,0.0,0.0,108.0,0.0
8244d7fffffffff,15164.0,0.0,0.0,19.0,259.0
8244dffffffffff,18907.0,0.0,0.0,294.0,220.0
8244e7fffffffff,7923.0,0.0,0.0,2.0,326.0
8244effffffffff,3418.0,0.0,0.0,0.0,33.0
8244f7fffffffff,13414.0,0.0,0.0,2.0,594.0
824887fffffffff,416.0,0.0,0.0,16.0,0.0
82488ffffffffff,584.0,0.0,0.0,0.0,0.0
824897fffffffff,4011.0,0.0,0.0,18.0,0.0
82489ffffffffff,8268.0,0.0,0.0,225.0,0.0
8248b7fffffffff,2.0,0.0,0.0,0.0,0.0
8248c7fffffffff,222.0,0.0,0.0,8.0,0.0
8248d7fffffffff,749.0,0.0,0.0,38.0,0.0
8248dffffffffff,876.0,0.0,0.0,26.0,0.0
