cell_id,Tyto furcata,Tyto furcata [tuidara Group],Tyto furcata furcata,Tyto furcata bargei,Tyto furcata nigrescens/insularis,Tyto furcata punctatissima
8428881ffffffff,74.0,4.0,0.0,0.0,0.0,0.0
8428883ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428885ffffffff,61.0,6.0,0.0,0.0,0.0,0.0
8428887ffffffff,121.0,5.0,0.0,0.0,0.0,0.0
8428889ffffffff,289.0,41.0,0.0,0.0,0.0,0.0
842888bffffffff,26.0,1.0,0.0,0.0,0.0,0.0
842888dffffffff,69.0,21.0,0.0,0.0,0.0,0.0
8428891ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428893ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8428895ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8428899ffffffff,46.0,1.0,0.0,0.0,0.0,0.0
842889bffffffff,28.0,0.0,0.0,0.0,0.0,0.0
842889dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84288a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84288a9ffffffff,21.0,2.0,0.0,0.0,0.0,0.0
84288abffffffff,17.0,2.0,0.0,0.0,0.0,0.0
84288adffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84288b3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84288b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84288b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84288b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84288bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84288c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84288c3ffffffff,11.0,2.0,0.0,0.0,0.0,0.0
84288c5ffffffff,56.0,7.0,0.0,0.0,0.0,0.0
84288c7ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
84288d1ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
84288d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84288d7ffffffff,15.0,1.0,0.0,0.0,0.0,0.0
84288d9ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84288dbffffffff,14.0,2.0,0.0,0.0,0.0,0.0
84288ddffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84288e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84288e7ffffffff,112.0,4.0,0.0,0.0,0.0,0.0
84288e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428941ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8428949ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
842894bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84289d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84289dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428a11ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8428a17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428a27ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428a29ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428a43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428a95ffffffff,27.0,3.0,0.0,0.0,0.0,0.0
8428aa1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428aa3ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8428ab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428ab7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428ab9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428ac9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428acbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428ad5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428ad7ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8428adbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428addffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8428ae3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,65.0,3.0,0.0,0.0,0.0,0.0
8428aebffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428b01ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8428b03ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428b07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428b09ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428b0bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428b0dffffffff,17.0,13.0,0.0,0.0,0.0,0.0
8428b11ffffffff,73.0,2.0,0.0,0.0,0.0,0.0
8428b13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b19ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428b1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b1dffffffff,194.0,23.0,0.0,0.0,0.0,0.0
8428b23ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428b27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b2bffffffff,22.0,6.0,0.0,0.0,0.0,0.0
8428b31ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428b37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b3bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428b57ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428b61ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
8428b63ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8428b67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,82.0,16.0,0.0,0.0,0.0,0.0
8428b6bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428b6dffffffff,23.0,8.0,0.0,0.0,0.0,0.0
8428c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428c25ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8428c27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428c61ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428c65ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428c6dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d01ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d03ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8428d09ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d0bffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8428d11ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428d15ffffffff,101.0,15.0,0.0,0.0,0.0,0.0
8428d17ffffffff,20.0,4.0,0.0,0.0,0.0,0.0
8428d19ffffffff,87.0,9.0,0.0,0.0,0.0,0.0
8428d1dffffffff,107.0,7.0,0.0,0.0,0.0,0.0
8428d2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428d43ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428d45ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428d4bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8428d4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d51ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428d55ffffffff,1048.0,45.0,0.0,0.0,0.0,0.0
8428d57ffffffff,23.0,1.0,0.0,0.0,0.0,0.0
8428d59ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8428d5bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428d5dffffffff,162.0,1.0,0.0,0.0,0.0,0.0
8428d65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d67ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428d69ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,53.0,2.0,0.0,0.0,0.0,0.0
8428de9ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8428f01ffffffff,160.0,19.0,0.0,0.0,0.0,0.0
8428f03ffffffff,85.0,5.0,0.0,0.0,0.0,0.0
8428f05ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8428f07ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8428f09ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428f0bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8428f0dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428f11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f15ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8428f17ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428f19ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428f1dffffffff,26.0,2.0,0.0,0.0,0.0,0.0
8428f23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f2dffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8428f31ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428f33ffffffff,34.0,2.0,0.0,0.0,0.0,0.0
8428f37ffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8428f39ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8428f3bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428f41ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8428f43ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8428f49ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428f4bffffffff,155.0,0.0,0.0,0.0,0.0,0.0
8428f51ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428f55ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8428f57ffffffff,69.0,1.0,0.0,0.0,0.0,0.0
8428f59ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8428f5dffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8428f61ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8428f63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428f67ffffffff,17.0,4.0,0.0,0.0,0.0,0.0
8429121ffffffff,12.0,4.0,0.0,0.0,0.0,0.0
8429125ffffffff,127.0,0.0,0.0,0.0,0.0,0.0
8429127ffffffff,351.0,15.0,0.0,0.0,0.0,0.0
842912dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8429135ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,62.0,43.0,0.0,0.0,0.0,0.0
842913dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429167ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84291a5ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84291a7ffffffff,258.0,106.0,0.0,0.0,0.0,0.0
8429809ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842980bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8429819ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842981bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842981dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842982bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8429845ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429847ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429849ffffffff,15.0,2.0,0.0,0.0,0.0,0.0
842984bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429851ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429855ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8429859ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842985bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8429863ffffffff,17.0,2.0,0.0,0.0,0.0,0.0
8429865ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8429867ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429869ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842986bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8429883ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429887ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429891ffffffff,104.0,8.0,0.0,0.0,0.0,0.0
8429893ffffffff,234.0,0.0,0.0,0.0,0.0,0.0
8429895ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429897ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8429899ffffffff,26.0,2.0,0.0,0.0,0.0,0.0
842989dffffffff,53.0,6.0,0.0,0.0,0.0,0.0
84298b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84298b9ffffffff,170.0,0.0,0.0,0.0,0.0,0.0
84298c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84298c9ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84298cdffffffff,48.0,4.0,0.0,0.0,0.0,0.0
84298d3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84298d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84298d7ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84298d9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84298ddffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84298e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84298e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842990bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842991bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429923ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429933ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429935ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842993bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429951ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429953ffffffff,36.0,2.0,0.0,0.0,0.0,0.0
8429957ffffffff,38.0,2.0,0.0,0.0,0.0,0.0
8429959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842995bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429989ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84299adffffffff,4.0,1.0,0.0,0.0,0.0,0.0
84299b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,240.0,2.0,0.0,0.0,0.0,0.0
8429a03ffffffff,200.0,4.0,0.0,0.0,0.0,0.0
8429a05ffffffff,181.0,11.0,0.0,0.0,0.0,0.0
8429a07ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8429a09ffffffff,249.0,2.0,0.0,0.0,0.0,0.0
8429a0bffffffff,670.0,37.0,0.0,0.0,0.0,0.0
8429a0dffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8429a11ffffffff,88.0,0.0,0.0,0.0,0.0,0.0
8429a13ffffffff,85.0,3.0,0.0,0.0,0.0,0.0
8429a15ffffffff,139.0,4.0,0.0,0.0,0.0,0.0
8429a17ffffffff,490.0,2.0,0.0,0.0,0.0,0.0
8429a19ffffffff,158.0,4.0,0.0,0.0,0.0,0.0
8429a1bffffffff,204.0,93.0,0.0,0.0,0.0,0.0
8429a1dffffffff,169.0,6.0,0.0,0.0,0.0,0.0
8429a23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429a27ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8429a29ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
8429a31ffffffff,52.0,6.0,0.0,0.0,0.0,0.0
8429a33ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429a39ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429a3bffffffff,124.0,0.0,0.0,0.0,0.0,0.0
8429a3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,351.0,11.0,0.0,0.0,0.0,0.0
8429a43ffffffff,137.0,2.0,0.0,0.0,0.0,0.0
8429a45ffffffff,144.0,0.0,0.0,0.0,0.0,0.0
8429a47ffffffff,181.0,4.0,0.0,0.0,0.0,0.0
8429a4dffffffff,151.0,2.0,0.0,0.0,0.0,0.0
8429a51ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,232.0,8.0,0.0,0.0,0.0,0.0
8429a57ffffffff,140.0,0.0,0.0,0.0,0.0,0.0
8429a59ffffffff,98.0,0.0,0.0,0.0,0.0,0.0
8429a61ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8429a63ffffffff,178.0,0.0,0.0,0.0,0.0,0.0
8429a67ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8429a69ffffffff,72.0,1.0,0.0,0.0,0.0,0.0
8429a6bffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,523.0,8.0,0.0,0.0,0.0,0.0
8429a81ffffffff,60.0,0.0,0.0,0.0,0.0,0.0
8429a83ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a85ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8429a87ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8429a89ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8429a8bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8429a8dffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8429a91ffffffff,127.0,6.0,0.0,0.0,0.0,0.0
8429a93ffffffff,118.0,3.0,0.0,0.0,0.0,0.0
8429a95ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,77.0,2.0,0.0,0.0,0.0,0.0
8429a99ffffffff,302.0,171.0,0.0,0.0,0.0,0.0
8429a9bffffffff,77.0,2.0,0.0,0.0,0.0,0.0
8429a9dffffffff,17.0,12.0,0.0,0.0,0.0,0.0
8429aa5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,70.0,0.0,0.0,0.0,0.0,0.0
8429aa9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429aabffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429aadffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429ab1ffffffff,16.0,1.0,0.0,0.0,0.0,0.0
8429ab3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8429ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429ab7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429ab9ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
8429abbffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429abdffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429ac1ffffffff,95.0,5.0,0.0,0.0,0.0,0.0
8429ac3ffffffff,203.0,0.0,0.0,0.0,0.0,0.0
8429ac5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8429ac7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,769.0,5.0,0.0,0.0,0.0,0.0
8429acbffffffff,31.0,17.0,0.0,0.0,0.0,0.0
8429acdffffffff,35.0,3.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,148.0,0.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,15.0,2.0,0.0,0.0,0.0,0.0
8429ad5ffffffff,32.0,3.0,0.0,0.0,0.0,0.0
8429ad7ffffffff,73.0,68.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429addffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,114.0,2.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,52.0,9.0,0.0,0.0,0.0,0.0
8429ae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429ae9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8429aebffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8429aedffffffff,37.0,4.0,0.0,0.0,0.0,0.0
8429b01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b09ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429b0bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429b11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b13ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429b15ffffffff,13.0,2.0,0.0,0.0,0.0,0.0
8429b17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429b1bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429b1dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429b29ffffffff,49.0,8.0,0.0,0.0,0.0,0.0
8429b2dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429b39ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429b3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429b41ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429b43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429b45ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8429b55ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8429b59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429b5bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8429b5dffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8429b61ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8429b63ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429b65ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8429b67ffffffff,14.0,6.0,0.0,0.0,0.0,0.0
8429b69ffffffff,40.0,28.0,0.0,0.0,0.0,0.0
8429b6bffffffff,6.0,2.0,0.0,0.0,0.0,0.0
8429b6dffffffff,11.0,2.0,0.0,0.0,0.0,0.0
842a069ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
842a06dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
842a12bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a13bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a313ffffffff,160.0,0.0,0.0,0.0,0.0,0.0
842a317ffffffff,84.0,10.0,0.0,0.0,0.0,0.0
842a4c1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842a4c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a819ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842a81bffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842a827ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
842a82dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a865ffffffff,78.0,3.0,0.0,0.0,0.0,0.0
842a8a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a8a9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a8adffffffff,113.0,4.0,0.0,0.0,0.0,0.0
842a8c1ffffffff,41.0,12.0,0.0,0.0,0.0,0.0
842a8c5ffffffff,58.0,14.0,0.0,0.0,0.0,0.0
842a8cbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842a8cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a8e3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a8e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a8ebffffffff,13.0,4.0,0.0,0.0,0.0,0.0
842a937ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a943ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a953ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a957ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842a959ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842a991ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a997ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842a999ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a9a5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842a9b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a9edffffffff,19.0,2.0,0.0,0.0,0.0,0.0
842aaa1ffffffff,243.0,19.0,0.0,0.0,0.0,0.0
842aaa7ffffffff,95.0,36.0,0.0,0.0,0.0,0.0
842aaa9ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
842aaabffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842aaadffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842aac3ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842aacbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aad1ffffffff,90.0,4.0,0.0,0.0,0.0,0.0
842aad5ffffffff,179.0,5.0,0.0,0.0,0.0,0.0
842aaddffffffff,43.0,10.0,0.0,0.0,0.0,0.0
842ab33ffffffff,68.0,3.0,0.0,0.0,0.0,0.0
842ad01ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842ad27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ad37ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842ad45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ad49ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ad59ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842af07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842af31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842af35ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842af37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842af39ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842af3dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8444123ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8444125ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8444127ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
844412dffffffff,80.0,6.0,0.0,0.0,0.0,0.0
8444131ffffffff,24.0,3.0,0.0,0.0,0.0,0.0
8444133ffffffff,9.0,1.0,0.0,0.0,0.0,0.0
8444135ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8444137ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
844413dffffffff,14.0,1.0,0.0,0.0,0.0,0.0
8444161ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444165ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84441a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84441a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84441a9ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84441adffffffff,50.0,0.0,0.0,0.0,0.0,0.0
84441e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84441e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444249ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844430dffffffff,45.0,0.0,3.0,0.0,0.0,0.0
8444325ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8444329ffffffff,38.0,0.0,3.0,0.0,0.0,0.0
844432dffffffff,14.0,0.0,2.0,0.0,0.0,0.0
844434bffffffff,3.0,0.0,1.0,0.0,0.0,0.0
8444363ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8444409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844440dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
