cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
822817fffffffff,12837.0,0.0,0.0,7.0,0.0,0.0
82281ffffffffff,23122.0,1421.0,0.0,0.0,0.0,0.0
822837fffffffff,125135.0,2916.0,0.0,0.0,0.0,0.0
822887fffffffff,6529.0,0.0,0.0,38.0,0.0,0.0
82288ffffffffff,7971.0,0.0,0.0,361.0,0.0,0.0
822897fffffffff,1444.0,0.0,0.0,4.0,0.0,0.0
82289ffffffffff,2026.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,482.0,0.0,0.0,3.0,0.0,0.0
8228affffffffff,5014.0,0.0,0.0,37.0,0.0,0.0
8228b7fffffffff,2369.0,0.0,0.0,128.0,0.0,0.0
8228c7fffffffff,5914.0,963.0,0.0,0.0,0.0,0.0
8228cffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,127387.0,10225.0,0.0,348.0,0.0,0.0
8228dffffffffff,62496.0,1887.0,0.0,4.0,0.0,0.0
8228f7fffffffff,83845.0,6601.0,0.0,250.0,0.0,0.0
822917fffffffff,11215.0,206.0,0.0,0.0,0.0,0.0
82291ffffffffff,7292.0,3227.0,0.0,0.0,0.0,0.0
822987fffffffff,2359.0,0.0,0.0,24.0,0.0,0.0
82298ffffffffff,9933.0,10.0,0.0,110.0,0.0,0.0
822997fffffffff,4699.0,0.0,0.0,273.0,0.0,0.0
82299ffffffffff,549.0,0.0,0.0,27.0,0.0,0.0
8229a7fffffffff,92162.0,379.0,0.0,0.0,0.0,0.0
8229affffffffff,28036.0,846.0,0.0,0.0,0.0,0.0
8229b7fffffffff,7954.0,0.0,0.0,144.0,0.0,0.0
82444ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,184.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,3.0,0.0,0.0,2.0,0.0,0.0
82480ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,637.0,0.0,0.0,27.0,0.0,0.0
82481ffffffffff,75.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,12.0,1.0,0.0,0.0,0.0,0.0
82482ffffffffff,329.0,9.0,0.0,0.0,0.0,0.0
824837fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,221.0,2.0,0.0,0.0,0.0,0.0
82485ffffffffff,1124.0,15.0,0.0,0.0,0.0,0.0
824887fffffffff,371.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,1204.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,12298.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,861.0,0.0,0.0,1.0,0.0,0.0
8248affffffffff,2478.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,21422.0,0.0,0.0,1025.0,0.0,0.0
8248cffffffffff,5470.0,0.0,0.0,261.0,0.0,0.0
8248d7fffffffff,2968.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,38441.0,0.0,2.0,1.0,0.0,0.0
8248e7fffffffff,492.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,35014.0,0.0,0.0,2889.0,0.0,0.0
8248f7fffffffff,2083.0,0.0,0.0,0.0,0.0,0.0
82490ffffffffff,44.0,0.0,0.0,0.0,0.0,43.0
824987fffffffff,1267.0,0.0,0.0,3.0,452.0,0.0
82498ffffffffff,113.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,3955.0,0.0,0.0,51.0,1779.0,0.0
82499ffffffffff,161.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,61.0,0.0,0.0,1.0,0.0,0.0
8249b7fffffffff,351.0,0.0,0.0,0.0,47.0,0.0
826d17fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,622.0,0.0,0.0,56.0,0.0,0.0
826d2ffffffffff,2421.0,0.0,0.0,14.0,0.0,0.0
826d37fffffffff,1748.0,0.0,0.0,164.0,0.0,0.0
