cell_id,Catharus ustulatus,Catharus ustulatus [ustulatus Group],Catharus ustulatus [swainsoni Group]
8326aefffffffff,9.0,1.0,2.0
8326b0fffffffff,1.0,0.0,0.0
8326b4fffffffff,2.0,0.0,0.0
8326b6fffffffff,19.0,0.0,11.0
8326c1fffffffff,18.0,0.0,0.0
8326c3fffffffff,7.0,0.0,3.0
8326c5fffffffff,11.0,0.0,0.0
8326c8fffffffff,15.0,0.0,0.0
8326cbfffffffff,3.0,0.0,0.0
8326d0fffffffff,2.0,0.0,0.0
8326d3fffffffff,2.0,0.0,2.0
8326d4fffffffff,10.0,0.0,0.0
8326d6fffffffff,11.0,0.0,0.0
8326defffffffff,4.0,0.0,0.0
8326e1fffffffff,3.0,0.0,0.0
8326e2fffffffff,5.0,0.0,0.0
8326e3fffffffff,5.0,0.0,0.0
8326e4fffffffff,12.0,0.0,0.0
8326e5fffffffff,7.0,0.0,2.0
8326e6fffffffff,4.0,0.0,0.0
8326e8fffffffff,3.0,0.0,0.0
8326e9fffffffff,8.0,0.0,0.0
8326eafffffffff,2.0,0.0,0.0
8326ecfffffffff,1.0,0.0,0.0
8326edfffffffff,66.0,0.0,0.0
8326eefffffffff,1.0,0.0,0.0
8326f0fffffffff,15.0,0.0,0.0
8326f1fffffffff,1.0,0.0,0.0
8326f2fffffffff,36.0,3.0,7.0
8326f4fffffffff,2.0,0.0,0.0
832702fffffffff,16.0,0.0,0.0
832703fffffffff,3.0,0.0,0.0
832708fffffffff,3.0,0.0,0.0
83270dfffffffff,2.0,0.0,0.0
832711fffffffff,1.0,0.0,0.0
832716fffffffff,2.0,0.0,0.0
832719fffffffff,6.0,0.0,0.0
83271afffffffff,1.0,0.0,0.0
83271cfffffffff,15.0,0.0,0.0
832740fffffffff,2.0,0.0,0.0
832741fffffffff,6.0,0.0,0.0
832743fffffffff,10.0,0.0,0.0
832744fffffffff,10.0,0.0,0.0
832745fffffffff,2.0,0.0,0.0
832746fffffffff,11.0,0.0,0.0
832748fffffffff,26.0,0.0,0.0
832749fffffffff,13.0,0.0,0.0
83274afffffffff,10.0,0.0,0.0
83274bfffffffff,11.0,0.0,0.0
83274dfffffffff,22.0,0.0,0.0
83274efffffffff,7.0,0.0,0.0
832751fffffffff,1.0,0.0,0.0
832752fffffffff,5.0,0.0,0.0
832754fffffffff,28.0,0.0,0.0
832755fffffffff,5.0,0.0,0.0
832756fffffffff,41.0,0.0,6.0
832758fffffffff,35.0,0.0,0.0
832759fffffffff,43.0,0.0,1.0
83275afffffffff,7.0,0.0,0.0
83275bfffffffff,2.0,0.0,0.0
83275cfffffffff,18.0,0.0,0.0
83275dfffffffff,51.0,0.0,2.0
832760fffffffff,3.0,0.0,0.0
832763fffffffff,14.0,0.0,0.0
832765fffffffff,3.0,0.0,0.0
832769fffffffff,13.0,0.0,0.0
83276bfffffffff,15.0,0.0,0.0
83276dfffffffff,2.0,0.0,0.0
832770fffffffff,6.0,0.0,0.0
832771fffffffff,15.0,0.0,0.0
832772fffffffff,10.0,0.0,0.0
832775fffffffff,1.0,0.0,0.0
832780fffffffff,2.0,0.0,0.0
832783fffffffff,2.0,0.0,0.0
832784fffffffff,2.0,0.0,0.0
832785fffffffff,2.0,0.0,0.0
832786fffffffff,4.0,0.0,0.0
832788fffffffff,2.0,0.0,2.0
83278bfffffffff,3.0,0.0,0.0
83278cfffffffff,20.0,0.0,4.0
83278dfffffffff,8.0,0.0,6.0
832790fffffffff,11.0,0.0,0.0
832792fffffffff,3.0,0.0,0.0
832793fffffffff,2.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0
832796fffffffff,6.0,0.0,2.0
832799fffffffff,2.0,0.0,0.0
83279efffffffff,4.0,0.0,0.0
8327a0fffffffff,2.0,0.0,0.0
8327a1fffffffff,1.0,0.0,1.0
8327a2fffffffff,2.0,0.0,0.0
8327a4fffffffff,5.0,0.0,0.0
8327a8fffffffff,4.0,0.0,0.0
8327adfffffffff,2.0,0.0,0.0
8327aefffffffff,18.0,0.0,0.0
8327b6fffffffff,15.0,0.0,0.0
832802fffffffff,37.0,4.0,1.0
832803fffffffff,5.0,5.0,0.0
832806fffffffff,7.0,3.0,0.0
832810fffffffff,10.0,0.0,0.0
832812fffffffff,4.0,0.0,0.0
832814fffffffff,18.0,1.0,0.0
832815fffffffff,9.0,0.0,0.0
832818fffffffff,12.0,1.0,0.0
832819fffffffff,2.0,0.0,0.0
83281afffffffff,4.0,0.0,0.0
83281bfffffffff,13.0,3.0,0.0
83281cfffffffff,6.0,3.0,0.0
83281efffffffff,34.0,0.0,0.0
832830fffffffff,243.0,5.0,0.0
832831fffffffff,19.0,6.0,0.0
832832fffffffff,48.0,4.0,0.0
832833fffffffff,17.0,2.0,0.0
832834fffffffff,78.0,35.0,0.0
832835fffffffff,167.0,23.0,65.0
832836fffffffff,71.0,4.0,1.0
832880fffffffff,8.0,0.0,0.0
832881fffffffff,9.0,0.0,1.0
832883fffffffff,1.0,0.0,0.0
832884fffffffff,21.0,0.0,0.0
832886fffffffff,5.0,0.0,0.0
832888fffffffff,15.0,1.0,13.0
832889fffffffff,4.0,1.0,3.0
83288afffffffff,2.0,0.0,2.0
83288bfffffffff,4.0,0.0,4.0
83288efffffffff,3.0,0.0,3.0
832891fffffffff,2.0,0.0,0.0
832892fffffffff,10.0,0.0,0.0
832894fffffffff,12.0,0.0,0.0
832898fffffffff,18.0,0.0,1.0
832899fffffffff,2.0,0.0,0.0
83289afffffffff,4.0,0.0,4.0
83289bfffffffff,4.0,0.0,2.0
83289cfffffffff,3.0,0.0,1.0
83289efffffffff,2.0,0.0,0.0
8328a0fffffffff,7.0,0.0,0.0
8328a1fffffffff,28.0,0.0,10.0
8328a8fffffffff,2.0,0.0,0.0
8328a9fffffffff,9.0,8.0,1.0
8328aafffffffff,5.0,0.0,2.0
8328abfffffffff,2.0,0.0,0.0
8328acfffffffff,2.0,0.0,2.0
8328adfffffffff,2.0,2.0,0.0
8328aefffffffff,36.0,5.0,3.0
8328b1fffffffff,1.0,0.0,0.0
8328b2fffffffff,2.0,0.0,0.0
8328b4fffffffff,1.0,0.0,0.0
8328b5fffffffff,18.0,0.0,0.0
8328b6fffffffff,10.0,0.0,0.0
8328c2fffffffff,2.0,0.0,0.0
8328c6fffffffff,16.0,0.0,0.0
8328d0fffffffff,10.0,9.0,0.0
8328d1fffffffff,222.0,26.0,6.0
8328d2fffffffff,7.0,0.0,7.0
8328d3fffffffff,24.0,10.0,0.0
8328d4fffffffff,8.0,1.0,2.0
8328d5fffffffff,83.0,4.0,2.0
8328d6fffffffff,6.0,0.0,6.0
8328d8fffffffff,30.0,0.0,0.0
8328d9fffffffff,2.0,0.0,0.0
8328dcfffffffff,43.0,3.0,0.0
8328defffffffff,24.0,3.0,0.0
8328f0fffffffff,33.0,2.0,0.0
8328f1fffffffff,31.0,23.0,0.0
8328f2fffffffff,10.0,4.0,6.0
8328f3fffffffff,2.0,0.0,0.0
8328f4fffffffff,62.0,11.0,0.0
8328f5fffffffff,18.0,13.0,0.0
8328f6fffffffff,4.0,0.0,0.0
832912fffffffff,9.0,3.0,0.0
832913fffffffff,5.0,0.0,0.0
832916fffffffff,5.0,0.0,0.0
83291afffffffff,21.0,9.0,0.0
832980fffffffff,4.0,0.0,0.0
832981fffffffff,6.0,4.0,2.0
832984fffffffff,1.0,0.0,0.0
832985fffffffff,7.0,3.0,2.0
832986fffffffff,8.0,2.0,0.0
832989fffffffff,37.0,0.0,0.0
83298cfffffffff,9.0,0.0,0.0
83298dfffffffff,18.0,0.0,0.0
83298efffffffff,1.0,1.0,0.0
832990fffffffff,1.0,0.0,0.0
832994fffffffff,8.0,0.0,0.0
832995fffffffff,6.0,0.0,0.0
832996fffffffff,1.0,0.0,0.0
8329a0fffffffff,38.0,10.0,0.0
8329a1fffffffff,57.0,0.0,0.0
8329a2fffffffff,4.0,2.0,0.0
8329a3fffffffff,39.0,11.0,2.0
8329a4fffffffff,40.0,14.0,0.0
8329a5fffffffff,28.0,3.0,0.0
8329a6fffffffff,32.0,12.0,3.0
8329a8fffffffff,15.0,0.0,0.0
8329a9fffffffff,5.0,0.0,0.0
8329aafffffffff,6.0,0.0,0.0
8329acfffffffff,17.0,0.0,0.0
8329adfffffffff,26.0,16.0,0.0
8329aefffffffff,17.0,11.0,0.0
8329b0fffffffff,2.0,0.0,0.0
8329b1fffffffff,7.0,2.0,0.0
8329b2fffffffff,7.0,0.0,0.0
8329b5fffffffff,12.0,5.0,0.0
8329b6fffffffff,62.0,8.0,0.0
832a06fffffffff,3.0,0.0,0.0
832a10fffffffff,223.0,0.0,10.0
832a12fffffffff,288.0,0.0,0.0
832a13fffffffff,237.0,0.0,0.0
832a14fffffffff,19.0,0.0,3.0
832a15fffffffff,49.0,0.0,0.0
832a16fffffffff,19.0,0.0,1.0
832a1afffffffff,2.0,0.0,0.0
832a30fffffffff,71.0,0.0,9.0
832a31fffffffff,50.0,0.0,12.0
832a32fffffffff,105.0,0.0,10.0
832a33fffffffff,49.0,0.0,6.0
832a34fffffffff,34.0,0.0,2.0
832a36fffffffff,29.0,0.0,2.0
832a4cfffffffff,15.0,0.0,0.0
832a80fffffffff,5.0,0.0,2.0
832a81fffffffff,33.0,0.0,3.0
832a84fffffffff,34.0,0.0,0.0
832a85fffffffff,4.0,0.0,1.0
832a86fffffffff,4.0,0.0,0.0
832a88fffffffff,5.0,0.0,0.0
832a89fffffffff,9.0,0.0,0.0
832a8afffffffff,12.0,0.0,0.0
832a8bfffffffff,10.0,0.0,0.0
832a8cfffffffff,14.0,0.0,0.0
832a8dfffffffff,9.0,0.0,2.0
832a8efffffffff,30.0,0.0,1.0
832a91fffffffff,1.0,0.0,0.0
832a92fffffffff,9.0,0.0,0.0
832a93fffffffff,2.0,0.0,0.0
832a94fffffffff,14.0,0.0,3.0
832a95fffffffff,12.0,0.0,0.0
832a99fffffffff,33.0,0.0,0.0
832a9afffffffff,4.0,0.0,0.0
832a9bfffffffff,5.0,0.0,0.0
832a9cfffffffff,1.0,0.0,0.0
832a9dfffffffff,3.0,0.0,3.0
832a9efffffffff,1.0,0.0,1.0
832aa0fffffffff,5.0,0.0,0.0
832aa1fffffffff,11.0,0.0,0.0
832aa2fffffffff,32.0,0.0,0.0
832aa3fffffffff,41.0,0.0,0.0
832aa4fffffffff,51.0,0.0,10.0
832aa5fffffffff,20.0,0.0,0.0
832aa6fffffffff,15.0,0.0,0.0
832aa8fffffffff,152.0,0.0,10.0
832aa9fffffffff,22.0,0.0,0.0
832aaafffffffff,24.0,0.0,0.0
832aabfffffffff,4.0,0.0,0.0
832aacfffffffff,314.0,0.0,15.0
832aadfffffffff,73.0,0.0,6.0
832aaefffffffff,54.0,0.0,0.0
832ab0fffffffff,58.0,0.0,0.0
832ab1fffffffff,4.0,0.0,2.0
832ab2fffffffff,480.0,0.0,45.0
832ab3fffffffff,9.0,0.0,0.0
832ab4fffffffff,24.0,0.0,0.0
832ab5fffffffff,136.0,0.0,44.0
832ab6fffffffff,5.0,0.0,0.0
832ad3fffffffff,6.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0
832ad5fffffffff,3.0,0.0,0.0
832ad6fffffffff,16.0,0.0,0.0
832af0fffffffff,10.0,0.0,0.0
832af1fffffffff,4.0,0.0,0.0
832af6fffffffff,41.0,0.0,5.0
832b00fffffffff,3.0,0.0,0.0
832b01fffffffff,4.0,0.0,0.0
832b03fffffffff,3.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0
832b0afffffffff,179.0,0.0,0.0
832b0cfffffffff,4.0,0.0,0.0
832b0efffffffff,3.0,0.0,0.0
832b12fffffffff,10.0,0.0,0.0
832b13fffffffff,4.0,0.0,4.0
832b14fffffffff,5.0,0.0,0.0
832b16fffffffff,72.0,0.0,7.0
832b18fffffffff,6.0,0.0,0.0
832b19fffffffff,6.0,0.0,0.0
832b1afffffffff,12.0,0.0,0.0
832b1bfffffffff,4.0,0.0,0.0
832b1cfffffffff,2.0,0.0,0.0
832b1dfffffffff,1.0,0.0,1.0
832b21fffffffff,1.0,0.0,1.0
832b24fffffffff,4.0,0.0,0.0
832b25fffffffff,65.0,0.0,0.0
832b29fffffffff,2.0,0.0,0.0
832b2efffffffff,2.0,0.0,2.0
832b30fffffffff,4.0,0.0,0.0
832b32fffffffff,6.0,0.0,0.0
832b33fffffffff,6.0,0.0,0.0
832b81fffffffff,21.0,0.0,0.0
832b82fffffffff,2.0,0.0,0.0
832b83fffffffff,43.0,0.0,0.0
832b85fffffffff,19.0,0.0,0.0
832b88fffffffff,63.0,0.0,10.0
832b89fffffffff,43.0,0.0,5.0
832b8afffffffff,15.0,0.0,2.0
832b8bfffffffff,3.0,0.0,1.0
832b8cfffffffff,19.0,0.0,1.0
832b8dfffffffff,40.0,0.0,0.0
832b8efffffffff,8.0,0.0,1.0
832b90fffffffff,3.0,0.0,0.0
832b93fffffffff,1.0,0.0,0.0
832b98fffffffff,38.0,0.0,0.0
832b99fffffffff,27.0,0.0,6.0
832b9afffffffff,9.0,0.0,0.0
832b9bfffffffff,117.0,0.0,4.0
832b9cfffffffff,38.0,0.0,0.0
832b9dfffffffff,78.0,0.0,8.0
832ba0fffffffff,6.0,0.0,0.0
832ba5fffffffff,43.0,0.0,0.0
832ba8fffffffff,104.0,0.0,0.0
832ba9fffffffff,12.0,0.0,0.0
832baafffffffff,209.0,0.0,0.0
832babfffffffff,41.0,0.0,12.0
832bacfffffffff,88.0,0.0,2.0
832badfffffffff,1.0,0.0,0.0
832baefffffffff,4.0,0.0,0.0
832bb3fffffffff,4.0,0.0,0.0
833434fffffffff,1.0,0.0,0.0
8335a8fffffffff,25.0,0.0,0.0
8335a9fffffffff,1.0,0.0,0.0
833925fffffffff,4.0,0.0,0.0
834412fffffffff,10.0,0.0,0.0
834413fffffffff,25.0,0.0,0.0
834414fffffffff,23.0,0.0,0.0
834416fffffffff,38.0,0.0,0.0
83441afffffffff,34.0,0.0,0.0
83441bfffffffff,4.0,0.0,0.0
83441efffffffff,128.0,0.0,6.0
834432fffffffff,6.0,0.0,0.0
834440fffffffff,35.0,0.0,2.0
834441fffffffff,2.0,0.0,0.0
834443fffffffff,5.0,0.0,0.0
834445fffffffff,8.0,0.0,0.0
834446fffffffff,12.0,0.0,0.0
834449fffffffff,1.0,0.0,0.0
83444bfffffffff,3.0,0.0,0.0
83444cfffffffff,6.0,0.0,0.0
834450fffffffff,36.0,1.0,0.0
834452fffffffff,5.0,0.0,0.0
834455fffffffff,6.0,0.0,0.0
834456fffffffff,4.0,0.0,0.0
83445afffffffff,2.0,0.0,0.0
83445bfffffffff,2.0,0.0,0.0
834463fffffffff,5.0,0.0,0.0
834469fffffffff,3.0,0.0,0.0
83446afffffffff,3.0,0.0,0.0
83446cfffffffff,68.0,0.0,8.0
83446dfffffffff,17.0,0.0,0.0
83446efffffffff,83.0,0.0,8.0
834473fffffffff,25.0,0.0,0.0
834480fffffffff,3.0,0.0,2.0
834484fffffffff,13.0,0.0,0.0
834486fffffffff,4.0,0.0,2.0
8344a1fffffffff,20.0,0.0,0.0
8344a3fffffffff,6.0,0.0,0.0
8344a5fffffffff,13.0,0.0,0.0
8344a8fffffffff,5.0,0.0,0.0
8344a9fffffffff,9.0,0.0,0.0
8344aefffffffff,8.0,0.0,0.0
8344b1fffffffff,3.0,0.0,0.0
8344b5fffffffff,34.0,0.0,0.0
8344c0fffffffff,4.0,0.0,0.0
8344c1fffffffff,25.0,0.0,0.0
8344c2fffffffff,1.0,0.0,0.0
8344c3fffffffff,5.0,0.0,0.0
8344c8fffffffff,15.0,0.0,0.0
8344c9fffffffff,24.0,0.0,0.0
8344cafffffffff,7.0,0.0,0.0
8344cbfffffffff,13.0,0.0,0.0
8344ccfffffffff,15.0,0.0,0.0
8344cdfffffffff,32.0,0.0,1.0
8344cefffffffff,7.0,0.0,0.0
8344d0fffffffff,84.0,0.0,0.0
8344d1fffffffff,10.0,0.0,0.0
8344d3fffffffff,8.0,0.0,0.0
8344d5fffffffff,6.0,0.0,0.0
8344d8fffffffff,10.0,0.0,0.0
8344d9fffffffff,40.0,0.0,1.0
8344dafffffffff,2.0,0.0,0.0
8344dbfffffffff,2.0,0.0,0.0
8344dcfffffffff,5.0,0.0,0.0
8344ddfffffffff,73.0,0.0,0.0
8344defffffffff,11.0,0.0,0.0
8344e0fffffffff,1.0,0.0,0.0
8344e6fffffffff,2.0,0.0,2.0
8344edfffffffff,2.0,0.0,0.0
8344eefffffffff,2.0,0.0,0.0
8344f0fffffffff,27.0,0.0,0.0
8344f3fffffffff,23.0,0.0,4.0
8344f4fffffffff,42.0,0.0,8.0
8344f5fffffffff,2.0,0.0,0.0
8344f6fffffffff,2.0,0.0,0.0
83450afffffffff,9.0,0.0,2.0
83450dfffffffff,4.0,0.0,0.0
834521fffffffff,39.0,0.0,0.0
834523fffffffff,24.0,0.0,0.0
834525fffffffff,7.0,0.0,1.0
83452afffffffff,11.0,0.0,2.0
83452cfffffffff,2.0,0.0,0.0
83452dfffffffff,3.0,0.0,0.0
83452efffffffff,54.0,1.0,3.0
834588fffffffff,5.0,0.0,0.0
83458cfffffffff,6.0,0.0,0.0
834590fffffffff,2.0,0.0,0.0
834598fffffffff,2.0,0.0,0.0
8345a3fffffffff,6.0,0.0,0.0
8345b2fffffffff,1.0,0.0,0.0
834801fffffffff,3.0,0.0,0.0
834805fffffffff,1.0,1.0,0.0
834815fffffffff,2.0,0.0,0.0
834833fffffffff,3.0,0.0,0.0
834836fffffffff,8.0,0.0,0.0
834842fffffffff,16.0,0.0,0.0
834843fffffffff,1.0,0.0,0.0
83484afffffffff,6.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0
834859fffffffff,2.0,0.0,0.0
83485afffffffff,11.0,6.0,0.0
83485bfffffffff,13.0,0.0,0.0
83485dfffffffff,1.0,0.0,0.0
83485efffffffff,5.0,2.0,0.0
834872fffffffff,1.0,0.0,0.0
834873fffffffff,7.0,0.0,0.0
834880fffffffff,2.0,0.0,0.0
834883fffffffff,2.0,0.0,2.0
83488bfffffffff,2.0,0.0,0.0
83488dfffffffff,3.0,0.0,0.0
834890fffffffff,2.0,0.0,0.0
834892fffffffff,1.0,0.0,0.0
834895fffffffff,14.0,0.0,0.0
834898fffffffff,11.0,0.0,0.0
83489cfffffffff,17.0,0.0,0.0
83489dfffffffff,1.0,0.0,0.0
83489efffffffff,4.0,0.0,0.0
8348abfffffffff,12.0,0.0,0.0
8348b2fffffffff,224.0,0.0,36.0
8348b3fffffffff,13.0,0.0,4.0
8348c5fffffffff,14.0,1.0,0.0
8348c6fffffffff,2.0,0.0,2.0
8348c9fffffffff,16.0,0.0,0.0
8348ccfffffffff,3.0,0.0,0.0
8348cdfffffffff,16.0,0.0,0.0
8348d2fffffffff,2.0,0.0,0.0
8348d3fffffffff,17.0,0.0,0.0
8348d4fffffffff,1.0,0.0,0.0
8348d8fffffffff,20.0,0.0,0.0
8348dcfffffffff,2.0,0.0,0.0
8348e8fffffffff,43.0,7.0,0.0
8348e9fffffffff,2.0,0.0,0.0
8348ebfffffffff,2.0,2.0,0.0
8348ecfffffffff,43.0,10.0,2.0
8348eefffffffff,108.0,28.0,0.0
8348f3fffffffff,2.0,0.0,0.0
834982fffffffff,10.0,0.0,0.0
834983fffffffff,2.0,0.0,0.0
834985fffffffff,1.0,0.0,0.0
834986fffffffff,2.0,2.0,0.0
834990fffffffff,5.0,0.0,0.0
834995fffffffff,3.0,0.0,0.0
834996fffffffff,10.0,0.0,0.0
834998fffffffff,3.0,0.0,0.0
83499cfffffffff,2.0,0.0,0.0
8349a9fffffffff,1.0,1.0,0.0
8349b1fffffffff,4.0,0.0,4.0
8349b3fffffffff,13.0,0.0,0.0
8349b5fffffffff,4.0,4.0,0.0
