cell_id,Passerella iliaca,Passerella iliaca [unalaschcensis Group],Passerella iliaca [megarhyncha Group],Passerella iliaca [schistacea Group],Passerella iliaca iliaca/zaboria,Passerella iliaca [unalaschcensis Group] x zaboria
830c5afffffffff,1166.0,458.0,0.0,0.0,0.0,0.0
830c60fffffffff,17.0,0.0,0.0,0.0,6.0,0.0
830c61fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830c62fffffffff,52.0,0.0,0.0,0.0,11.0,0.0
830c63fffffffff,33.0,0.0,0.0,0.0,9.0,0.0
830c64fffffffff,102.0,0.0,0.0,0.0,11.0,0.0
830c65fffffffff,18.0,0.0,0.0,0.0,2.0,0.0
830c66fffffffff,295.0,0.0,0.0,0.0,129.0,0.0
830c68fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830c6afffffffff,14.0,9.0,0.0,0.0,0.0,0.0
830c70fffffffff,236.0,2.0,0.0,0.0,107.0,0.0
830c71fffffffff,221.0,16.0,0.0,0.0,41.0,0.0
830c72fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830c73fffffffff,1124.0,204.0,0.0,0.0,72.0,0.0
830c74fffffffff,895.0,0.0,0.0,0.0,406.0,0.0
830c75fffffffff,216.0,0.0,0.0,0.0,83.0,0.0
830c76fffffffff,150.0,0.0,0.0,0.0,19.0,0.0
830ca4fffffffff,264.0,180.0,0.0,0.0,33.0,0.0
830cc3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830cccfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ccefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830cd8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830cddfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830cdefffffffff,18.0,0.0,0.0,0.0,0.0,0.0
830ce1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ce2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ce3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ce8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ce9fffffffff,17.0,1.0,0.0,0.0,0.0,0.0
830cecfffffffff,19.0,8.0,0.0,0.0,0.0,0.0
830cedfffffffff,10.0,1.0,0.0,0.0,0.0,0.0
830ceefffffffff,32.0,0.0,0.0,0.0,0.0,0.0
830cf4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830d09fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830d0afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830d0bfffffffff,10.0,0.0,0.0,0.0,8.0,0.0
830d0dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830d1bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830d40fffffffff,57.0,0.0,0.0,0.0,2.0,0.0
830d42fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
830d44fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
830d46fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830d48fffffffff,70.0,0.0,0.0,0.0,24.0,0.0
830d49fffffffff,12.0,0.0,0.0,0.0,2.0,0.0
830d4afffffffff,28.0,0.0,0.0,0.0,5.0,0.0
830d4cfffffffff,14.0,0.0,0.0,0.0,2.0,0.0
830d4dfffffffff,127.0,0.0,0.0,0.0,58.0,0.0
830d4efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830d52fffffffff,110.0,0.0,0.0,0.0,10.0,0.0
830d53fffffffff,8.0,0.0,0.0,0.0,1.0,0.0
830d56fffffffff,39.0,0.0,0.0,0.0,4.0,0.0
830d58fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
830d59fffffffff,23.0,0.0,0.0,0.0,8.0,0.0
830d5afffffffff,157.0,0.0,0.0,0.0,27.0,0.0
830d5bfffffffff,30.0,0.0,0.0,0.0,3.0,0.0
830d5cfffffffff,21.0,0.0,0.0,0.0,2.0,0.0
830d5efffffffff,75.0,0.0,0.0,0.0,11.0,0.0
830d60fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
830d61fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
830d62fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
830d65fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
830d6afffffffff,18.0,0.0,0.0,0.0,5.0,0.0
830d6cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830d6efffffffff,24.0,0.0,0.0,0.0,4.0,0.0
830d70fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830d71fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
830d72fffffffff,15.0,0.0,0.0,0.0,5.0,0.0
830d73fffffffff,12.0,0.0,0.0,0.0,4.0,0.0
830d75fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
830d76fffffffff,3.0,0.0,0.0,0.0,3.0,0.0
830d89fffffffff,2.0,0.0,0.0,0.0,2.0,0.0
830e08fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830e0bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e29fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830e40fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e41fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e45fffffffff,64.0,0.0,0.0,0.0,4.0,0.0
830e48fffffffff,123.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
830e4afffffffff,99.0,0.0,0.0,0.0,0.0,0.0
830e4bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
830e4cfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,525.0,0.0,0.0,0.0,0.0,0.0
830e51fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830e52fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e53fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
830e59fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
830e5afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,46.0,0.0,0.0,0.0,0.0,0.0
830e61fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e62fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
830e63fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830e69fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
830e6afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830e6bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
830e6cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830e6efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830e74fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,1716.0,0.0,0.0,0.0,0.0,0.0
830e83fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
830e86fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e89fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
830e8cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
830e8efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830e94fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
830e96fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830eb3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830ec0fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830ec1fffffffff,100.0,0.0,0.0,0.0,0.0,0.0
830ec2fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
830ec4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830ec5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ec6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,10.0,0.0,0.0,0.0,5.0,0.0
830ecbfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
830eccfffffffff,85.0,0.0,0.0,0.0,0.0,0.0
830ecdfffffffff,13.0,0.0,0.0,0.0,10.0,0.0
830ed0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ed1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ed4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
830ed5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830ee1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
830ee2fffffffff,24.0,0.0,0.0,0.0,2.0,0.0
830ee5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
830ee8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
830ee9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,177.0,0.0,0.0,0.0,1.0,0.0
830eebfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830eecfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,40.0,0.0,0.0,0.0,0.0,0.0
830eeefffffffff,8.0,0.0,0.0,0.0,0.0,0.0
830ef0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
830ef1fffffffff,10.0,0.0,0.0,0.0,2.0,0.0
830ef2fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
830f4bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
830f5afffffffff,17.0,0.0,0.0,0.0,0.0,0.0
831214fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,12.0,0.0,0.0,0.0,1.0,0.0
83121afffffffff,34.0,0.0,0.0,0.0,4.0,0.0
83121bfffffffff,16.0,0.0,0.0,0.0,1.0,0.0
831229fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831232fffffffff,10.0,0.0,0.0,0.0,10.0,0.0
831233fffffffff,23.0,0.0,0.0,0.0,23.0,0.0
831236fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,5.0,0.0,0.0,0.0,2.0,0.0
83124dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831254fffffffff,20.0,0.0,0.0,0.0,12.0,0.0
831259fffffffff,57.0,0.0,0.0,0.0,26.0,0.0
83125dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831260fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831263fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,56.0,0.0,0.0,0.0,5.0,0.0
831275fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,45.0,2.0,0.0,0.0,0.0,0.0
831282fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,22.0,2.0,0.0,0.0,0.0,0.0
831285fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,27.0,7.0,0.0,0.0,0.0,0.0
831288fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,122.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,20.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,66.0,32.0,0.0,0.0,0.0,0.0
831293fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,60.0,22.0,0.0,0.0,0.0,0.0
831295fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
831299fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,29.0,3.0,0.0,0.0,0.0,0.0
83129bfffffffff,167.0,15.0,0.0,0.0,0.0,0.0
83129cfffffffff,57.0,34.0,0.0,0.0,0.0,0.0
83129dfffffffff,2.0,1.0,0.0,0.0,0.0,0.0
8312a2fffffffff,27.0,7.0,0.0,0.0,0.0,0.0
8312a3fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,65.0,0.0,0.0,15.0,7.0,0.0
8312aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,993.0,108.0,0.0,0.0,0.0,0.0
8312b1fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8312b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,127.0,6.0,0.0,0.0,0.0,0.0
8312b5fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,23.0,12.0,0.0,0.0,0.0,0.0
8312c0fffffffff,151.0,0.0,0.0,18.0,0.0,0.0
8312c1fffffffff,207.0,0.0,0.0,32.0,0.0,0.0
8312c2fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,87.0,0.0,0.0,30.0,0.0,0.0
8312c8fffffffff,61.0,0.0,0.0,9.0,0.0,0.0
8312cafffffffff,302.0,0.0,0.0,42.0,0.0,0.0
8312cbfffffffff,819.0,0.0,0.0,341.0,0.0,0.0
8312ccfffffffff,41.0,0.0,0.0,0.0,6.0,0.0
8312cdfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,47.0,0.0,0.0,1.0,0.0,0.0
8312d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,167.0,0.0,0.0,35.0,0.0,0.0
8312d9fffffffff,51.0,0.0,0.0,14.0,0.0,0.0
8312dafffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,22.0,0.0,0.0,5.0,0.0,0.0
8312dcfffffffff,114.0,0.0,0.0,7.0,0.0,0.0
8312ddfffffffff,46.0,0.0,0.0,8.0,0.0,0.0
8312defffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,3.0,0.0,0.0,0.0,1.0,0.0
8312f0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,49.0,0.0,0.0,11.0,0.0,0.0
8312f2fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312f4fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
831306fffffffff,27.0,0.0,0.0,0.0,2.0,0.0
831311fffffffff,11.0,0.0,0.0,0.0,1.0,0.0
831333fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831336fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831349fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831353fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,112.0,0.0,0.0,0.0,35.0,0.0
831383fffffffff,505.0,0.0,0.0,0.0,284.0,0.0
831384fffffffff,5.0,0.0,0.0,0.0,5.0,0.0
831386fffffffff,843.0,0.0,0.0,0.0,572.0,0.0
831388fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83138afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,326.0,0.0,0.0,0.0,64.0,0.0
83138dfffffffff,3.0,0.0,0.0,0.0,3.0,0.0
83138efffffffff,8.0,0.0,0.0,0.0,3.0,0.0
831390fffffffff,102.0,3.0,0.0,0.0,0.0,0.0
831391fffffffff,53.0,4.0,0.0,0.0,0.0,0.0
831393fffffffff,136.0,35.0,0.0,0.0,0.0,0.0
831394fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831395fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
831396fffffffff,63.0,14.0,0.0,0.0,0.0,0.0
831398fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
831399fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83139bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,596.0,100.0,0.0,0.0,4.0,0.0
8313a3fffffffff,38.0,0.0,0.0,0.0,34.0,0.0
8313a6fffffffff,8.0,0.0,0.0,0.0,6.0,0.0
8313a9fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8313b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b2fffffffff,8.0,0.0,0.0,0.0,4.0,0.0
8313b3fffffffff,104.0,0.0,0.0,0.0,24.0,0.0
8313b5fffffffff,33.0,0.0,0.0,0.0,8.0,0.0
831aa0fffffffff,1171.0,0.0,0.0,0.0,290.0,0.0
831aa2fffffffff,655.0,0.0,0.0,0.0,165.0,0.0
831aa3fffffffff,1306.0,0.0,0.0,0.0,394.0,0.0
831aa4fffffffff,145.0,0.0,0.0,0.0,41.0,0.0
831aa6fffffffff,154.0,0.0,0.0,0.0,50.0,0.0
831ab0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
831ab4fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
831ab5fffffffff,61.0,0.0,0.0,0.0,8.0,0.0
831b80fffffffff,17.0,0.0,0.0,0.0,3.0,0.0
831b82fffffffff,99.0,0.0,0.0,0.0,31.0,0.0
831b83fffffffff,117.0,0.0,0.0,0.0,16.0,0.0
831b84fffffffff,6.0,0.0,0.0,0.0,4.0,0.0
831b8afffffffff,28.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
831b96fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
831b99fffffffff,118.0,0.0,0.0,0.0,27.0,0.0
831b9afffffffff,136.0,0.0,0.0,0.0,8.0,0.0
831b9bfffffffff,25.0,0.0,0.0,0.0,4.0,0.0
831b9cfffffffff,52.0,0.0,0.0,0.0,12.0,0.0
831b9dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,446.0,0.0,0.0,0.0,80.0,0.0
831bb0fffffffff,22.0,0.0,0.0,0.0,2.0,0.0
831bb3fffffffff,8.0,0.0,0.0,0.0,2.0,0.0
831d20fffffffff,5.0,4.0,0.0,0.0,0.0,0.0
831d24fffffffff,60.0,16.0,0.0,0.0,0.0,0.0
8322d0fffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,287.0,193.0,0.0,0.0,21.0,0.0
832600fffffffff,20.0,0.0,0.0,0.0,12.0,0.0
832601fffffffff,49.0,0.0,0.0,0.0,32.0,0.0
832603fffffffff,42.0,0.0,0.0,0.0,5.0,0.0
832604fffffffff,25.0,0.0,0.0,0.0,17.0,0.0
832605fffffffff,82.0,0.0,0.0,0.0,12.0,0.0
832606fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,84.0,0.0,0.0,0.0,10.0,0.0
832609fffffffff,21.0,0.0,0.0,0.0,4.0,0.0
83260afffffffff,216.0,0.0,0.0,0.0,27.0,0.0
83260bfffffffff,196.0,0.0,0.0,0.0,47.0,0.0
83260cfffffffff,17.0,0.0,0.0,0.0,8.0,0.0
83260dfffffffff,137.0,0.0,0.0,0.0,4.0,0.0
83260efffffffff,113.0,0.0,0.0,0.0,48.0,0.0
832611fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,27.0,0.0,0.0,0.0,5.0,0.0
832619fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83261cfffffffff,13.0,0.0,0.0,0.0,2.0,0.0
83261dfffffffff,6.0,0.0,0.0,0.0,2.0,0.0
832620fffffffff,174.0,0.0,0.0,0.0,6.0,0.0
832621fffffffff,370.0,0.0,0.0,0.0,14.0,0.0
832622fffffffff,18.0,0.0,0.0,0.0,4.0,0.0
832623fffffffff,108.0,0.0,0.0,0.0,3.0,0.0
832624fffffffff,423.0,0.0,0.0,0.0,19.0,0.0
832625fffffffff,239.0,0.0,0.0,0.0,14.0,0.0
832626fffffffff,321.0,0.0,0.0,0.0,73.0,0.0
832628fffffffff,30.0,0.0,0.0,0.0,4.0,0.0
832629fffffffff,104.0,0.0,0.0,0.0,7.0,0.0
83262afffffffff,4.0,0.0,0.0,0.0,3.0,0.0
83262bfffffffff,176.0,0.0,0.0,0.0,27.0,0.0
83262cfffffffff,1619.0,0.0,0.0,0.0,220.0,0.0
83262dfffffffff,138.0,0.0,0.0,0.0,5.0,0.0
83262efffffffff,69.0,0.0,0.0,0.0,3.0,0.0
832630fffffffff,9.0,0.0,0.0,0.0,5.0,0.0
832631fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,9.0,0.0,0.0,0.0,2.0,0.0
832634fffffffff,31.0,0.0,0.0,0.0,12.0,0.0
832635fffffffff,56.0,0.0,0.0,0.0,27.0,0.0
832636fffffffff,8.0,0.0,0.0,0.0,2.0,0.0
832640fffffffff,379.0,0.0,0.0,0.0,40.0,0.0
832641fffffffff,207.0,0.0,0.0,0.0,43.0,0.0
832642fffffffff,269.0,0.0,0.0,0.0,18.0,0.0
832643fffffffff,569.0,0.0,0.0,0.0,9.0,0.0
832644fffffffff,20.0,0.0,0.0,0.0,5.0,0.0
832645fffffffff,28.0,0.0,0.0,0.0,11.0,0.0
832646fffffffff,1683.0,0.0,0.0,0.0,296.0,0.0
832648fffffffff,344.0,0.0,0.0,0.0,13.0,0.0
832649fffffffff,129.0,0.0,0.0,0.0,19.0,0.0
83264afffffffff,154.0,0.0,0.0,0.0,16.0,0.0
83264bfffffffff,121.0,0.0,0.0,0.0,11.0,0.0
83264cfffffffff,216.0,0.0,0.0,0.0,23.0,0.0
83264dfffffffff,425.0,0.0,0.0,0.0,25.0,0.0
83264efffffffff,387.0,0.0,0.0,0.0,22.0,0.0
832650fffffffff,236.0,0.0,0.0,0.0,46.0,0.0
832651fffffffff,204.0,0.0,0.0,0.0,15.0,0.0
832652fffffffff,526.0,0.0,0.0,0.0,191.0,0.0
832653fffffffff,652.0,0.0,0.0,0.0,157.0,0.0
832654fffffffff,277.0,0.0,0.0,0.0,48.0,0.0
832655fffffffff,1363.0,0.0,0.0,0.0,130.0,0.0
832656fffffffff,701.0,0.0,0.0,0.0,163.0,0.0
832658fffffffff,46.0,0.0,0.0,0.0,5.0,0.0
832659fffffffff,384.0,0.0,0.0,0.0,85.0,0.0
83265afffffffff,391.0,0.0,0.0,0.0,167.0,0.0
83265bfffffffff,523.0,0.0,0.0,0.0,110.0,0.0
83265cfffffffff,76.0,0.0,0.0,0.0,8.0,0.0
83265dfffffffff,251.0,0.0,0.0,0.0,24.0,0.0
83265efffffffff,127.0,0.0,0.0,0.0,20.0,0.0
832660fffffffff,115.0,0.0,0.0,0.0,31.0,0.0
832661fffffffff,424.0,0.0,0.0,0.0,130.0,0.0
832662fffffffff,449.0,0.0,0.0,0.0,83.0,0.0
832663fffffffff,165.0,0.0,0.0,0.0,19.0,0.0
832664fffffffff,3689.0,0.0,0.0,0.0,1121.0,0.0
832665fffffffff,152.0,0.0,0.0,0.0,47.0,0.0
832666fffffffff,666.0,0.0,0.0,0.0,94.0,0.0
832668fffffffff,302.0,0.0,0.0,0.0,67.0,0.0
832669fffffffff,77.0,0.0,0.0,0.0,27.0,0.0
83266afffffffff,129.0,0.0,0.0,0.0,15.0,0.0
83266bfffffffff,80.0,0.0,0.0,0.0,8.0,0.0
83266cfffffffff,699.0,0.0,0.0,0.0,191.0,0.0
83266dfffffffff,303.0,0.0,0.0,0.0,27.0,0.0
83266efffffffff,284.0,0.0,0.0,0.0,154.0,0.0
832670fffffffff,49.0,0.0,0.0,0.0,4.0,0.0
832671fffffffff,125.0,0.0,0.0,0.0,13.0,0.0
832672fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,159.0,0.0,0.0,0.0,71.0,0.0
832674fffffffff,148.0,0.0,0.0,0.0,19.0,0.0
832675fffffffff,70.0,0.0,0.0,0.0,9.0,0.0
832676fffffffff,16.0,0.0,0.0,0.0,1.0,0.0
832680fffffffff,181.0,0.0,0.0,149.0,0.0,0.0
832681fffffffff,543.0,0.0,0.0,309.0,0.0,0.0
832682fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,245.0,0.0,0.0,123.0,0.0,0.0
