cell_id,Sula leucogaster,Sula leucogaster leucogaster,Sula leucogaster plotus
835d13fffffffff,73.0,0.0,13.0
835d14fffffffff,20.0,0.0,2.0
835d16fffffffff,69.0,0.0,0.0
835d31fffffffff,2.0,0.0,0.0
835e0dfffffffff,1.0,0.0,0.0
835e1afffffffff,2.0,0.0,0.0
835e40fffffffff,16.0,0.0,0.0
835e42fffffffff,63.0,0.0,0.0
835e43fffffffff,69.0,0.0,0.0
835e44fffffffff,2.0,0.0,0.0
835e45fffffffff,2.0,0.0,0.0
835e46fffffffff,223.0,37.0,0.0
835e48fffffffff,2.0,0.0,0.0
835e4afffffffff,274.0,0.0,0.0
835e4bfffffffff,166.0,0.0,0.0
835e4efffffffff,5.0,0.0,0.0
835e59fffffffff,19.0,0.0,0.0
835e5cfffffffff,11.0,0.0,0.0
835e5dfffffffff,120.0,0.0,0.0
835e62fffffffff,230.0,0.0,0.0
835e65fffffffff,12.0,2.0,0.0
835e66fffffffff,503.0,0.0,0.0
835e70fffffffff,41.0,0.0,0.0
835e71fffffffff,360.0,6.0,0.0
835e72fffffffff,7.0,0.0,0.0
835e75fffffffff,162.0,0.0,0.0
835f49fffffffff,21.0,0.0,0.0
835f4bfffffffff,90.0,0.0,0.0
835f58fffffffff,8.0,0.0,0.0
835f59fffffffff,2.0,0.0,0.0
835f5bfffffffff,603.0,0.0,0.0
836326fffffffff,2.0,0.0,0.0
836332fffffffff,34.0,0.0,0.0
8363aefffffffff,7.0,0.0,0.0
836606fffffffff,46.0,0.0,0.0
836610fffffffff,13.0,0.0,0.0
836611fffffffff,2.0,0.0,0.0
836616fffffffff,8.0,0.0,0.0
836620fffffffff,29.0,0.0,0.0
836622fffffffff,6.0,0.0,0.0
836625fffffffff,3.0,0.0,0.0
836630fffffffff,2.0,0.0,0.0
836631fffffffff,81.0,0.0,0.0
8366a6fffffffff,301.0,0.0,0.0
8366b4fffffffff,1.0,0.0,0.0
8366b5fffffffff,93.0,0.0,0.0
83670cfffffffff,2.0,0.0,0.0
836715fffffffff,2.0,0.0,0.0
83672afffffffff,2.0,0.0,0.0
836732fffffffff,10.0,0.0,0.0
836736fffffffff,2.0,0.0,0.0
836740fffffffff,40.0,0.0,0.0
836741fffffffff,25.0,4.0,0.0
836743fffffffff,30.0,5.0,0.0
836744fffffffff,62.0,0.0,0.0
836745fffffffff,63.0,2.0,0.0
836746fffffffff,277.0,0.0,0.0
83674cfffffffff,37.0,0.0,0.0
836752fffffffff,44.0,0.0,0.0
836754fffffffff,3.0,0.0,0.0
836755fffffffff,51.0,0.0,0.0
836756fffffffff,4.0,0.0,0.0
836769fffffffff,22.0,0.0,0.0
83676bfffffffff,12.0,0.0,0.0
83676dfffffffff,2.0,1.0,0.0
83676efffffffff,1.0,0.0,0.0
836772fffffffff,2.0,0.0,0.0
836773fffffffff,217.0,0.0,0.0
836783fffffffff,13.0,0.0,0.0
836784fffffffff,5.0,0.0,0.0
836791fffffffff,8.0,0.0,0.0
83679afffffffff,27.0,0.0,0.0
83679bfffffffff,601.0,14.0,0.0
8367a0fffffffff,3.0,0.0,0.0
8367a3fffffffff,2.0,0.0,0.0
8367b4fffffffff,1.0,0.0,0.0
8367b6fffffffff,3.0,0.0,0.0
836828fffffffff,3.0,0.0,0.0
83682bfffffffff,7.0,0.0,0.0
836858fffffffff,2.0,0.0,0.0
83685dfffffffff,7.0,0.0,0.0
836861fffffffff,2.0,0.0,0.0
836863fffffffff,2.0,0.0,0.0
836865fffffffff,1.0,0.0,0.0
8368c8fffffffff,3.0,0.0,0.0
8368cefffffffff,4.0,0.0,0.0
8368d8fffffffff,4.0,0.0,2.0
8368dbfffffffff,4.0,0.0,0.0
836958fffffffff,16.0,0.0,0.0
836959fffffffff,2.0,0.0,0.0
836d34fffffffff,1.0,0.0,0.0
837065fffffffff,24.0,0.0,0.0
83724dfffffffff,1.0,0.0,0.0
837291fffffffff,2.0,0.0,0.0
8372a3fffffffff,5.0,0.0,0.0
8372a6fffffffff,2.0,0.0,0.0
8372aefffffffff,9.0,0.0,0.0
8372c8fffffffff,2.0,0.0,0.0
8372cbfffffffff,2.0,0.0,0.0
8372cefffffffff,1.0,0.0,0.0
8372dcfffffffff,2.0,0.0,0.0
83731bfffffffff,5.0,0.0,0.0
83738efffffffff,2.0,0.0,0.0
837390fffffffff,9.0,0.0,0.0
83739afffffffff,43.0,0.0,0.0
83739bfffffffff,38.0,0.0,0.0
83739efffffffff,2.0,0.0,0.0
8373a8fffffffff,6.0,0.0,0.0
8373abfffffffff,2.0,0.0,0.0
8373b6fffffffff,2.0,0.0,0.0
837686fffffffff,2.0,0.0,1.0
83768afffffffff,2.0,0.0,0.0
837693fffffffff,3.0,0.0,0.0
837699fffffffff,2.0,0.0,0.0
83769dfffffffff,10.0,0.0,0.0
8376b1fffffffff,2.0,0.0,0.0
8376b4fffffffff,5.0,0.0,0.0
8376b5fffffffff,3.0,0.0,2.0
837709fffffffff,1.0,0.0,0.0
837710fffffffff,1.0,0.0,0.0
837781fffffffff,1.0,0.0,0.0
83778afffffffff,1.0,0.0,1.0
837795fffffffff,2.0,0.0,0.0
837798fffffffff,2.0,0.0,0.0
837899fffffffff,5.0,0.0,2.0
837b2cfffffffff,2.0,0.0,0.0
8380b4fffffffff,69.0,13.0,0.0
838116fffffffff,10.0,0.0,0.0
838132fffffffff,5.0,2.0,0.0
838183fffffffff,2.0,0.0,0.0
8382c0fffffffff,7.0,0.0,0.0
8382c4fffffffff,8.0,0.0,0.0
8382c6fffffffff,5.0,0.0,0.0
8382e3fffffffff,7.0,0.0,0.0
83845cfffffffff,1.0,0.0,0.0
83845efffffffff,1.0,0.0,0.0
838904fffffffff,8.0,0.0,0.0
838922fffffffff,6.0,0.0,0.0
838930fffffffff,20.0,0.0,2.0
838932fffffffff,7.0,0.0,0.0
838934fffffffff,18.0,0.0,3.0
838935fffffffff,5.0,0.0,0.0
838c23fffffffff,190.0,0.0,0.0
838c45fffffffff,49.0,0.0,0.0
838cf5fffffffff,2.0,0.0,0.0
838da2fffffffff,12.0,0.0,3.0
838da6fffffffff,11.0,0.0,3.0
838dabfffffffff,1.0,0.0,0.0
838db1fffffffff,2.0,0.0,0.0
838db4fffffffff,3.0,0.0,1.0
838db5fffffffff,43.0,0.0,7.0
839402fffffffff,2.0,0.0,0.0
839411fffffffff,4.0,0.0,0.0
839413fffffffff,42.0,0.0,0.0
839414fffffffff,52.0,0.0,0.0
839415fffffffff,333.0,0.0,2.0
839416fffffffff,14.0,0.0,0.0
839418fffffffff,2.0,0.0,0.0
83941afffffffff,3.0,0.0,0.0
839421fffffffff,6.0,0.0,0.0
839424fffffffff,4.0,0.0,0.0
839425fffffffff,4.0,0.0,2.0
83942cfffffffff,3.0,0.0,0.0
839431fffffffff,8.0,0.0,0.0
839433fffffffff,7.0,0.0,0.0
839450fffffffff,109.0,0.0,0.0
839451fffffffff,40.0,0.0,0.0
839454fffffffff,18.0,0.0,0.0
839455fffffffff,12.0,0.0,0.0
839456fffffffff,3.0,0.0,0.0
839460fffffffff,26.0,0.0,8.0
839466fffffffff,10.0,0.0,1.0
839471fffffffff,1.0,0.0,0.0
839473fffffffff,1.0,0.0,0.0
839474fffffffff,1.0,0.0,0.0
839480fffffffff,687.0,0.0,2.0
839482fffffffff,2.0,0.0,0.0
839484fffffffff,42.0,0.0,0.0
839485fffffffff,74.0,0.0,0.0
839490fffffffff,1.0,0.0,0.0
8394a0fffffffff,6.0,0.0,0.0
8394a5fffffffff,23.0,0.0,0.0
8394a8fffffffff,7.0,0.0,0.0
8394acfffffffff,24.0,0.0,0.0
8394adfffffffff,3.0,0.0,0.0
8394aefffffffff,24.0,0.0,0.0
8394b0fffffffff,4.0,0.0,0.0
8394b1fffffffff,4.0,0.0,0.0
8394e5fffffffff,4.0,0.0,0.0
83950afffffffff,5.0,0.0,0.0
839512fffffffff,2.0,0.0,0.0
839518fffffffff,2.0,0.0,0.0
83951dfffffffff,7.0,0.0,0.0
83951efffffffff,13.0,0.0,0.0
839544fffffffff,3.0,0.0,2.0
839545fffffffff,2.0,0.0,0.0
839548fffffffff,4.0,0.0,0.0
83954cfffffffff,1.0,0.0,0.0
839552fffffffff,5.0,0.0,2.0
839553fffffffff,14.0,0.0,2.0
839558fffffffff,16.0,0.0,3.0
839559fffffffff,3.0,0.0,0.0
83955afffffffff,5.0,0.0,0.0
83955efffffffff,16.0,0.0,1.0
839560fffffffff,3.0,0.0,0.0
839561fffffffff,6.0,0.0,0.0
839568fffffffff,41.0,0.0,0.0
839569fffffffff,4.0,0.0,0.0
83956afffffffff,26.0,0.0,2.0
83956bfffffffff,7.0,0.0,0.0
83956cfffffffff,14.0,0.0,0.0
83956dfffffffff,25.0,0.0,0.0
83956efffffffff,4.0,0.0,0.0
8395a4fffffffff,25.0,0.0,9.0
8395a5fffffffff,2.0,0.0,2.0
83980afffffffff,6.0,3.0,0.0
8399a4fffffffff,5.0,0.0,0.0
839a02fffffffff,1.0,0.0,0.0
839a14fffffffff,23.0,0.0,0.0
839a15fffffffff,4.0,0.0,0.0
839a16fffffffff,8.0,0.0,0.0
839b01fffffffff,2.0,0.0,0.0
839b0afffffffff,4.0,0.0,0.0
839b0cfffffffff,1.0,0.0,0.0
839b0efffffffff,2.0,0.0,0.0
839b19fffffffff,1.0,0.0,0.0
839b41fffffffff,4.0,0.0,0.0
839b43fffffffff,10.0,0.0,0.0
839b45fffffffff,7.0,0.0,0.0
839b4dfffffffff,4.0,0.0,0.0
839b4efffffffff,1.0,0.0,0.0
839b5dfffffffff,24.0,0.0,0.0
839b6afffffffff,7.0,0.0,0.0
839b6bfffffffff,19.0,0.0,0.0
839b6efffffffff,5.0,0.0,0.0
839b73fffffffff,2.0,0.0,0.0
839c00fffffffff,6.0,0.0,0.0
839c04fffffffff,15.0,0.0,0.0
839c05fffffffff,2.0,0.0,0.0
839c19fffffffff,53.0,0.0,0.0
839c1bfffffffff,3.0,0.0,0.0
839c1dfffffffff,1.0,0.0,0.0
839c20fffffffff,13.0,0.0,0.0
839c22fffffffff,9.0,0.0,0.0
839c23fffffffff,462.0,0.0,0.0
839c24fffffffff,4.0,0.0,0.0
839c25fffffffff,4.0,0.0,0.0
839c33fffffffff,2.0,0.0,0.0
839c43fffffffff,6.0,0.0,0.0
839c58fffffffff,10.0,0.0,0.0
839c5afffffffff,18.0,0.0,0.0
839c5efffffffff,2.0,0.0,0.0
839c84fffffffff,2.0,0.0,0.0
839c90fffffffff,28.0,0.0,10.0
839c92fffffffff,2.0,0.0,1.0
839c94fffffffff,2.0,0.0,0.0
839c96fffffffff,4.0,0.0,0.0
839caafffffffff,12.0,0.0,0.0
839cb5fffffffff,1.0,0.0,0.0
839ce2fffffffff,3.0,0.0,0.0
839ce4fffffffff,17.0,0.0,0.0
839ce9fffffffff,12.0,0.0,0.0
839cf5fffffffff,1.0,0.0,0.0
839cf6fffffffff,1.0,0.0,0.0
839d01fffffffff,7.0,0.0,0.0
839d03fffffffff,7.0,0.0,0.0
839d0afffffffff,2.0,0.0,0.0
839d0bfffffffff,5.0,0.0,0.0
839d0efffffffff,4.0,0.0,0.0
839d1bfffffffff,2.0,0.0,0.0
839d1dfffffffff,1.0,0.0,0.0
839d20fffffffff,60.0,0.0,0.0
839d21fffffffff,2.0,0.0,0.0
839d23fffffffff,4.0,0.0,0.0
839d24fffffffff,169.0,0.0,0.0
839d25fffffffff,7.0,0.0,0.0
839d90fffffffff,1.0,0.0,0.0
839d98fffffffff,1.0,0.0,0.0
839d9bfffffffff,4.0,0.0,0.0
839da9fffffffff,3.0,0.0,0.0
839e02fffffffff,1.0,0.0,0.0
839e24fffffffff,5.0,0.0,3.0
839e26fffffffff,1.0,0.0,0.0
839e76fffffffff,1.0,0.0,0.0
839e8cfffffffff,1.0,0.0,0.0
839ec0fffffffff,2.0,0.0,0.0
839ed1fffffffff,1.0,0.0,0.0
839edafffffffff,2.0,0.0,0.0
839edbfffffffff,1.0,0.0,0.0
839ee3fffffffff,1.0,0.0,0.0
839ef4fffffffff,1.0,0.0,0.0
839f44fffffffff,1.0,0.0,1.0
839f52fffffffff,7.0,0.0,2.0
839f53fffffffff,1.0,0.0,0.0
839f54fffffffff,2.0,0.0,2.0
839f55fffffffff,6.0,0.0,0.0
839f56fffffffff,1.0,0.0,1.0
839f5afffffffff,2.0,0.0,0.0
83a023fffffffff,2.0,0.0,0.0
83a048fffffffff,2.0,0.0,0.0
83a049fffffffff,22.0,0.0,2.0
83a04cfffffffff,4.0,0.0,0.0
83a04efffffffff,10.0,0.0,0.0
83a059fffffffff,1.0,0.0,0.0
83a0c3fffffffff,2.0,0.0,0.0
83a0d9fffffffff,3.0,0.0,0.0
83a0dcfffffffff,5.0,0.0,0.0
83a116fffffffff,4.0,0.0,0.0
83a161fffffffff,2.0,0.0,0.0
83a240fffffffff,2.0,0.0,0.0
83a30cfffffffff,1.0,0.0,0.0
83a590fffffffff,3.0,0.0,0.0
83a592fffffffff,4.0,0.0,0.0
83a593fffffffff,1.0,0.0,0.0
83a596fffffffff,2.0,0.0,0.0
83a611fffffffff,2.0,0.0,0.0
83a6a6fffffffff,4.0,0.0,0.0
83a79afffffffff,1.0,0.0,0.0
83a810fffffffff,103.0,31.0,0.0
83a812fffffffff,157.0,17.0,0.0
83a814fffffffff,233.0,88.0,0.0
83a816fffffffff,83.0,39.0,0.0
83a831fffffffff,64.0,2.0,0.0
83a833fffffffff,120.0,8.0,0.0
83a834fffffffff,5.0,0.0,0.0
83a835fffffffff,92.0,3.0,0.0
83a891fffffffff,5.0,0.0,0.0
83a895fffffffff,27.0,5.0,0.0
83a8a0fffffffff,327.0,2.0,0.0
83a8a1fffffffff,106.0,2.0,0.0
83a8a2fffffffff,142.0,15.0,0.0
83a8a3fffffffff,2.0,0.0,0.0
83a8a5fffffffff,113.0,46.0,0.0
83a8b1fffffffff,3.0,0.0,0.0
83a918fffffffff,5.0,0.0,0.0
83a91bfffffffff,65.0,4.0,0.0
83a98bfffffffff,16.0,0.0,0.0
83b4c5fffffffff,2.0,0.0,0.0
83b4cefffffffff,2.0,0.0,0.0
83ba69fffffffff,14.0,0.0,0.0
83be0cfffffffff,1.0,0.0,0.0
83be0efffffffff,1.0,0.0,0.0
83be85fffffffff,1.0,0.0,0.0
83be88fffffffff,147.0,0.0,2.0
83be8afffffffff,7.0,0.0,0.0
83be8bfffffffff,62.0,0.0,0.0
83be8cfffffffff,9.0,0.0,0.0
83be8dfffffffff,45.0,0.0,0.0
83bea9fffffffff,9.0,0.0,0.0
83beabfffffffff,49.0,0.0,0.0
83beaefffffffff,1.0,0.0,0.0
