cell_id,Larus californicus,Larus californicus californicus,Larus californicus albertaensis
83268cfffffffff,106.0,0.0,0.0
83268dfffffffff,18.0,0.0,0.0
83268efffffffff,78.0,0.0,0.0
832690fffffffff,29.0,0.0,0.0
832694fffffffff,10.0,0.0,0.0
832696fffffffff,128.0,0.0,0.0
832698fffffffff,47.0,0.0,0.0
832699fffffffff,19.0,0.0,0.0
83269bfffffffff,13.0,0.0,0.0
83269cfffffffff,65.0,0.0,0.0
83269dfffffffff,26.0,0.0,0.0
83269efffffffff,4.0,0.0,0.0
8326a2fffffffff,17.0,0.0,0.0
8326a4fffffffff,5.0,0.0,0.0
8326a8fffffffff,22.0,0.0,0.0
8326aafffffffff,236.0,23.0,9.0
8326acfffffffff,2.0,0.0,0.0
8326adfffffffff,38.0,0.0,0.0
8326aefffffffff,13.0,0.0,0.0
8326b0fffffffff,3.0,0.0,0.0
8326c1fffffffff,9.0,0.0,0.0
8326c5fffffffff,5.0,0.0,0.0
8326c6fffffffff,2.0,0.0,0.0
8326c8fffffffff,19.0,0.0,0.0
8326c9fffffffff,2.0,0.0,0.0
8326cafffffffff,1.0,0.0,0.0
8326d2fffffffff,5.0,0.0,0.0
8326d3fffffffff,3.0,0.0,0.0
8326d4fffffffff,3.0,0.0,0.0
8326d5fffffffff,2.0,0.0,0.0
8326d9fffffffff,2.0,0.0,0.0
8326dbfffffffff,2.0,0.0,0.0
8326ddfffffffff,6.0,0.0,0.0
8326defffffffff,54.0,0.0,0.0
8326e1fffffffff,8.0,0.0,0.0
8326e2fffffffff,23.0,0.0,0.0
8326e3fffffffff,4.0,0.0,0.0
8326e4fffffffff,5.0,0.0,0.0
8326e5fffffffff,33.0,0.0,0.0
8326e6fffffffff,3.0,0.0,0.0
8326e9fffffffff,2.0,0.0,0.0
8326f2fffffffff,94.0,0.0,0.0
832702fffffffff,2.0,0.0,0.0
83270efffffffff,2.0,0.0,0.0
832711fffffffff,9.0,0.0,0.0
832713fffffffff,12.0,0.0,0.0
832718fffffffff,2.0,0.0,0.0
832719fffffffff,3.0,0.0,0.0
83271afffffffff,2.0,0.0,2.0
83274afffffffff,3.0,0.0,0.0
832752fffffffff,2.0,0.0,0.0
832756fffffffff,58.0,0.0,0.0
832758fffffffff,23.0,0.0,0.0
832759fffffffff,30.0,0.0,0.0
83275dfffffffff,6.0,0.0,0.0
83276bfffffffff,4.0,0.0,0.0
832780fffffffff,4.0,0.0,0.0
832788fffffffff,3.0,0.0,0.0
83278bfffffffff,8.0,0.0,0.0
832790fffffffff,13.0,0.0,0.0
832792fffffffff,8.0,0.0,0.0
832793fffffffff,2.0,0.0,0.0
832796fffffffff,7.0,0.0,0.0
83279efffffffff,17.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0
8327a2fffffffff,5.0,0.0,0.0
8327a6fffffffff,7.0,0.0,0.0
8327a9fffffffff,26.0,0.0,0.0
8327aafffffffff,22.0,0.0,0.0
8327aefffffffff,2.0,0.0,0.0
8327b5fffffffff,4.0,0.0,0.0
832802fffffffff,5.0,0.0,0.0
832803fffffffff,2.0,0.0,0.0
832806fffffffff,24.0,12.0,0.0
832810fffffffff,2.0,0.0,0.0
832811fffffffff,17.0,0.0,0.0
832813fffffffff,26.0,0.0,0.0
832814fffffffff,69.0,0.0,0.0
832815fffffffff,37.0,0.0,0.0
832819fffffffff,10.0,0.0,0.0
83281afffffffff,2.0,0.0,0.0
83281bfffffffff,17.0,2.0,1.0
83281cfffffffff,8.0,0.0,0.0
83281dfffffffff,22.0,0.0,0.0
83281efffffffff,8.0,0.0,0.0
832830fffffffff,522.0,7.0,5.0
832831fffffffff,13.0,6.0,0.0
832832fffffffff,103.0,1.0,0.0
832833fffffffff,101.0,0.0,0.0
832834fffffffff,146.0,33.0,6.0
832835fffffffff,112.0,4.0,3.0
832836fffffffff,1349.0,0.0,0.0
832884fffffffff,165.0,0.0,0.0
832885fffffffff,6.0,2.0,0.0
832888fffffffff,6.0,0.0,0.0
832889fffffffff,2.0,0.0,0.0
83288afffffffff,11.0,0.0,0.0
83288bfffffffff,4.0,0.0,0.0
83288cfffffffff,2.0,0.0,0.0
83288dfffffffff,14.0,0.0,0.0
83288efffffffff,2.0,0.0,0.0
832890fffffffff,8.0,0.0,0.0
832893fffffffff,10.0,0.0,0.0
832894fffffffff,6.0,0.0,0.0
832896fffffffff,2.0,0.0,0.0
832898fffffffff,11.0,0.0,0.0
832899fffffffff,2.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0
83289bfffffffff,17.0,0.0,0.0
83289dfffffffff,11.0,0.0,0.0
83289efffffffff,5.0,0.0,0.0
8328a9fffffffff,2.0,0.0,0.0
8328acfffffffff,6.0,0.0,0.0
8328adfffffffff,7.0,0.0,0.0
8328aefffffffff,14.0,0.0,0.0
8328b0fffffffff,4.0,0.0,0.0
8328b1fffffffff,7.0,0.0,0.0
8328b3fffffffff,12.0,0.0,0.0
8328b6fffffffff,6.0,0.0,0.0
8328c0fffffffff,9.0,0.0,0.0
8328c2fffffffff,6.0,0.0,0.0
8328c3fffffffff,11.0,0.0,0.0
8328c6fffffffff,23.0,1.0,0.0
8328d1fffffffff,100.0,0.0,0.0
8328d3fffffffff,24.0,0.0,0.0
8328d5fffffffff,20.0,0.0,0.0
8328d6fffffffff,2.0,0.0,0.0
8328d8fffffffff,54.0,0.0,0.0
8328dcfffffffff,46.0,0.0,0.0
8328ddfffffffff,3.0,0.0,0.0
8328defffffffff,66.0,0.0,0.0
8328e6fffffffff,7.0,0.0,0.0
8328f0fffffffff,44.0,0.0,0.0
8328f1fffffffff,24.0,0.0,0.0
8328f2fffffffff,1.0,0.0,1.0
8328f3fffffffff,2.0,0.0,0.0
8328f5fffffffff,32.0,0.0,0.0
8328f6fffffffff,10.0,0.0,0.0
832912fffffffff,10.0,0.0,1.0
832913fffffffff,6.0,0.0,0.0
832916fffffffff,2.0,0.0,0.0
83291afffffffff,14.0,0.0,1.0
83291bfffffffff,1.0,0.0,0.0
832982fffffffff,2.0,0.0,0.0
832984fffffffff,2.0,0.0,0.0
832985fffffffff,2.0,0.0,0.0
832986fffffffff,5.0,0.0,0.0
832989fffffffff,95.0,0.0,0.0
83298cfffffffff,24.0,2.0,0.0
83298dfffffffff,5.0,2.0,0.0
832990fffffffff,26.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0
832994fffffffff,2.0,0.0,0.0
832995fffffffff,22.0,0.0,0.0
832996fffffffff,3.0,0.0,0.0
832999fffffffff,4.0,0.0,0.0
8329a0fffffffff,165.0,2.0,0.0
8329a1fffffffff,17.0,0.0,0.0
8329a2fffffffff,2.0,0.0,0.0
8329a3fffffffff,9.0,0.0,0.0
8329a4fffffffff,84.0,0.0,0.0
8329a5fffffffff,157.0,3.0,2.0
8329a6fffffffff,146.0,0.0,0.0
8329a8fffffffff,34.0,0.0,0.0
8329a9fffffffff,1.0,0.0,0.0
8329aafffffffff,66.0,0.0,0.0
8329abfffffffff,7.0,0.0,0.0
8329adfffffffff,12.0,0.0,0.0
8329aefffffffff,7.0,0.0,0.0
8329b0fffffffff,84.0,0.0,0.0
8329b1fffffffff,22.0,0.0,0.0
8329b2fffffffff,17.0,0.0,0.0
8329b5fffffffff,68.0,0.0,0.0
8329b6fffffffff,83.0,0.0,0.0
832a10fffffffff,9.0,0.0,0.0
832a13fffffffff,4.0,0.0,0.0
832a14fffffffff,34.0,0.0,5.0
832a15fffffffff,5.0,0.0,0.0
832a31fffffffff,1.0,0.0,0.0
832a84fffffffff,20.0,0.0,0.0
832a95fffffffff,40.0,0.0,0.0
832aa4fffffffff,12.0,0.0,0.0
832aa8fffffffff,8.0,0.0,0.0
832aacfffffffff,3.0,0.0,0.0
832aadfffffffff,1.0,0.0,0.0
832ab2fffffffff,13.0,0.0,0.0
832ab3fffffffff,37.0,0.0,0.0
832ab4fffffffff,15.0,0.0,0.0
832ab5fffffffff,5.0,0.0,0.0
832ab6fffffffff,4.0,0.0,0.0
832ac6fffffffff,9.0,0.0,0.0
832af0fffffffff,6.0,0.0,0.0
832af6fffffffff,1.0,0.0,0.0
832b0afffffffff,4.0,0.0,0.0
832b99fffffffff,2.0,0.0,0.0
832b9bfffffffff,47.0,0.0,0.0
832baefffffffff,3.0,0.0,0.0
83441efffffffff,38.0,2.0,0.0
834440fffffffff,56.0,0.0,0.0
834445fffffffff,1.0,0.0,0.0
834446fffffffff,2.0,0.0,0.0
83444cfffffffff,2.0,0.0,0.0
83445bfffffffff,7.0,0.0,0.0
834463fffffffff,30.0,0.0,0.0
83446cfffffffff,37.0,1.0,0.0
83446efffffffff,35.0,0.0,0.0
8344a9fffffffff,2.0,0.0,0.0
8344c8fffffffff,2.0,0.0,0.0
8344d5fffffffff,1.0,0.0,0.0
8344ebfffffffff,2.0,0.0,0.0
8344f3fffffffff,1.0,0.0,0.0
8344f6fffffffff,7.0,0.0,0.0
834572fffffffff,1.0,0.0,0.0
83481bfffffffff,3.0,0.0,0.0
834823fffffffff,18.0,0.0,0.0
834828fffffffff,6.0,0.0,0.0
83482afffffffff,1.0,0.0,0.0
83482efffffffff,4.0,0.0,0.0
834836fffffffff,8.0,0.0,0.0
834843fffffffff,2.0,0.0,0.0
83484afffffffff,13.0,0.0,0.0
834855fffffffff,3.0,0.0,0.0
834856fffffffff,2.0,0.0,0.0
834859fffffffff,2.0,0.0,0.0
83485bfffffffff,18.0,0.0,0.0
83485efffffffff,10.0,0.0,0.0
834870fffffffff,8.0,0.0,0.0
834871fffffffff,3.0,0.0,0.0
834873fffffffff,1.0,0.0,0.0
834889fffffffff,1.0,0.0,0.0
83488efffffffff,2.0,0.0,0.0
834892fffffffff,4.0,0.0,0.0
834895fffffffff,16.0,1.0,0.0
834898fffffffff,3.0,0.0,0.0
83489afffffffff,4.0,0.0,0.0
83489cfffffffff,8.0,0.0,0.0
83489efffffffff,4.0,0.0,0.0
8348b2fffffffff,33.0,0.0,0.0
8348b3fffffffff,2.0,0.0,0.0
8348c2fffffffff,24.0,0.0,0.0
8348c3fffffffff,44.0,0.0,0.0
8348c5fffffffff,3.0,0.0,0.0
8348c6fffffffff,13.0,0.0,0.0
8348c8fffffffff,7.0,0.0,0.0
8348cafffffffff,2.0,0.0,0.0
8348cdfffffffff,4.0,0.0,0.0
8348d8fffffffff,9.0,0.0,0.0
8348dafffffffff,7.0,0.0,0.0
8348dbfffffffff,2.0,0.0,0.0
8348defffffffff,2.0,0.0,0.0
8348e8fffffffff,44.0,0.0,0.0
8348e9fffffffff,74.0,0.0,0.0
8348eafffffffff,337.0,0.0,0.0
8348ebfffffffff,22.0,0.0,0.0
8348ecfffffffff,72.0,0.0,0.0
8348eefffffffff,11.0,0.0,0.0
8348f2fffffffff,12.0,0.0,0.0
8348f3fffffffff,14.0,0.0,0.0
8349a9fffffffff,1.0,0.0,0.0
8366a5fffffffff,9.0,0.0,0.0
836d05fffffffff,2.0,0.0,0.0
836d2bfffffffff,2.0,0.0,0.0
836d31fffffffff,7.0,0.0,0.0
836d60fffffffff,4.0,0.0,0.0
836d66fffffffff,11.0,0.0,0.0
836d69fffffffff,1.0,0.0,0.0
836d74fffffffff,6.0,0.0,6.0
836d75fffffffff,2.0,0.0,0.0
836d76fffffffff,5.0,0.0,0.0
