cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
83138efffffffff,2.0,0.0,0.0
831394fffffffff,2.0,0.0,0.0
83139efffffffff,4.0,0.0,0.0
8313a6fffffffff,2.0,0.0,0.0
8313b2fffffffff,1.0,0.0,0.0
8313b3fffffffff,1.0,0.0,0.0
83165efffffffff,2.0,0.0,0.0
831828fffffffff,1.0,0.0,0.0
831873fffffffff,2.0,0.0,0.0
831876fffffffff,2.0,0.0,0.0
831948fffffffff,4.0,0.0,0.0
83194cfffffffff,1.0,0.0,0.0
831aa0fffffffff,32.0,0.0,0.0
831aa2fffffffff,9.0,0.0,0.0
831aa3fffffffff,12.0,0.0,0.0
831aa4fffffffff,2.0,0.0,0.0
831aa6fffffffff,2.0,0.0,0.0
831aadfffffffff,1.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0
8322dbfffffffff,70.0,0.0,0.0
832600fffffffff,7.0,0.0,0.0
832608fffffffff,3.0,2.0,0.0
832609fffffffff,1.0,0.0,0.0
83260afffffffff,15.0,10.0,0.0
83260efffffffff,6.0,4.0,0.0
832610fffffffff,2.0,0.0,0.0
832611fffffffff,1.0,0.0,0.0
832614fffffffff,2.0,0.0,0.0
832616fffffffff,3.0,0.0,0.0
832619fffffffff,2.0,0.0,0.0
83261bfffffffff,2.0,0.0,0.0
83261cfffffffff,1.0,0.0,0.0
832622fffffffff,3.0,0.0,0.0
832624fffffffff,4.0,0.0,0.0
832626fffffffff,2.0,0.0,0.0
83262bfffffffff,5.0,0.0,0.0
83262cfffffffff,9.0,0.0,0.0
83262dfffffffff,2.0,0.0,0.0
83262efffffffff,2.0,0.0,0.0
832640fffffffff,10.0,5.0,0.0
832641fffffffff,17.0,0.0,0.0
832643fffffffff,9.0,0.0,0.0
832644fffffffff,3.0,0.0,0.0
832646fffffffff,34.0,0.0,0.0
832648fffffffff,51.0,2.0,0.0
832649fffffffff,10.0,0.0,0.0
83264afffffffff,29.0,6.0,0.0
83264bfffffffff,18.0,2.0,0.0
83264cfffffffff,30.0,12.0,0.0
83264dfffffffff,16.0,0.0,0.0
83264efffffffff,75.0,6.0,0.0
832651fffffffff,1.0,0.0,0.0
832652fffffffff,3.0,0.0,0.0
832653fffffffff,28.0,0.0,0.0
832654fffffffff,1.0,0.0,0.0
832655fffffffff,18.0,0.0,0.0
832656fffffffff,13.0,0.0,0.0
832659fffffffff,31.0,7.0,0.0
83265afffffffff,4.0,0.0,0.0
83265bfffffffff,8.0,0.0,0.0
83265cfffffffff,1.0,0.0,0.0
83265dfffffffff,27.0,5.0,0.0
83265efffffffff,3.0,1.0,0.0
832660fffffffff,3.0,0.0,0.0
832664fffffffff,44.0,0.0,0.0
832666fffffffff,8.0,0.0,0.0
832669fffffffff,7.0,0.0,0.0
83266afffffffff,16.0,0.0,0.0
83266cfffffffff,9.0,0.0,0.0
83266dfffffffff,8.0,0.0,0.0
83266efffffffff,1.0,0.0,0.0
832671fffffffff,12.0,0.0,0.0
832672fffffffff,2.0,0.0,0.0
832680fffffffff,55.0,0.0,0.0
832681fffffffff,86.0,0.0,0.0
832682fffffffff,11.0,0.0,0.0
832683fffffffff,14.0,0.0,0.0
832685fffffffff,14.0,0.0,0.0
832688fffffffff,117.0,9.0,0.0
832689fffffffff,29.0,0.0,0.0
83268afffffffff,19.0,2.0,0.0
83268bfffffffff,15.0,0.0,0.0
83268cfffffffff,95.0,21.0,0.0
83268dfffffffff,26.0,0.0,0.0
83268efffffffff,36.0,4.0,0.0
832690fffffffff,4.0,0.0,0.0
832694fffffffff,3.0,1.0,0.0
832695fffffffff,5.0,0.0,0.0
832696fffffffff,59.0,11.0,0.0
832698fffffffff,34.0,0.0,0.0
832699fffffffff,22.0,4.0,0.0
83269afffffffff,7.0,0.0,0.0
83269cfffffffff,47.0,0.0,0.0
83269dfffffffff,35.0,0.0,0.0
83269efffffffff,2.0,0.0,0.0
8326a1fffffffff,2.0,0.0,0.0
8326a2fffffffff,4.0,0.0,0.0
8326a8fffffffff,36.0,0.0,0.0
8326a9fffffffff,15.0,0.0,0.0
8326aafffffffff,131.0,33.0,0.0
8326abfffffffff,1.0,0.0,0.0
8326acfffffffff,2.0,0.0,0.0
8326adfffffffff,10.0,0.0,0.0
8326aefffffffff,7.0,0.0,0.0
8326b0fffffffff,1.0,0.0,0.0
8326b3fffffffff,3.0,0.0,0.0
8326b5fffffffff,2.0,0.0,0.0
8326b6fffffffff,19.0,15.0,0.0
8326c2fffffffff,7.0,3.0,0.0
8326c3fffffffff,5.0,0.0,0.0
8326c4fffffffff,1.0,0.0,0.0
8326c6fffffffff,2.0,0.0,0.0
8326c8fffffffff,7.0,0.0,0.0
8326c9fffffffff,8.0,0.0,0.0
8326cafffffffff,4.0,0.0,0.0
8326cbfffffffff,11.0,0.0,0.0
8326cdfffffffff,2.0,0.0,0.0
8326cefffffffff,4.0,0.0,0.0
8326d0fffffffff,4.0,0.0,0.0
8326d2fffffffff,2.0,0.0,0.0
8326d3fffffffff,11.0,0.0,0.0
8326d4fffffffff,12.0,1.0,0.0
8326d5fffffffff,4.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0
8326d9fffffffff,7.0,0.0,0.0
8326dbfffffffff,1.0,0.0,0.0
8326defffffffff,6.0,0.0,0.0
8326e0fffffffff,3.0,0.0,0.0
8326e1fffffffff,2.0,0.0,0.0
8326e2fffffffff,27.0,0.0,0.0
8326e3fffffffff,4.0,0.0,0.0
8326e5fffffffff,11.0,0.0,0.0
8326eafffffffff,2.0,2.0,0.0
8326ecfffffffff,1.0,0.0,0.0
8326edfffffffff,12.0,0.0,0.0
8326eefffffffff,4.0,0.0,0.0
8326f1fffffffff,1.0,0.0,0.0
8326f2fffffffff,49.0,0.0,0.0
8326f3fffffffff,7.0,1.0,0.0
8326f4fffffffff,2.0,0.0,0.0
8326f6fffffffff,3.0,0.0,0.0
832700fffffffff,9.0,0.0,0.0
832702fffffffff,25.0,0.0,0.0
832703fffffffff,2.0,0.0,0.0
832709fffffffff,1.0,0.0,0.0
83270efffffffff,7.0,1.0,0.0
832711fffffffff,7.0,0.0,0.0
832713fffffffff,10.0,0.0,0.0
83271afffffffff,2.0,0.0,0.0
832740fffffffff,5.0,0.0,0.0
832741fffffffff,6.0,0.0,0.0
832743fffffffff,6.0,0.0,0.0
832744fffffffff,4.0,2.0,0.0
832746fffffffff,7.0,0.0,0.0
832748fffffffff,16.0,0.0,0.0
832749fffffffff,14.0,2.0,0.0
83274afffffffff,2.0,0.0,0.0
83274bfffffffff,5.0,1.0,0.0
83274cfffffffff,5.0,0.0,0.0
83274dfffffffff,21.0,0.0,0.0
83274efffffffff,26.0,1.0,0.0
832751fffffffff,2.0,0.0,0.0
832753fffffffff,3.0,0.0,0.0
832754fffffffff,2.0,0.0,0.0
832756fffffffff,20.0,0.0,0.0
832758fffffffff,25.0,0.0,0.0
832759fffffffff,33.0,1.0,0.0
83275afffffffff,3.0,0.0,0.0
83275bfffffffff,7.0,0.0,0.0
83275cfffffffff,5.0,1.0,0.0
83275dfffffffff,55.0,0.0,0.0
83275efffffffff,2.0,0.0,0.0
832763fffffffff,34.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0
832769fffffffff,17.0,0.0,0.0
83276bfffffffff,24.0,2.0,0.0
83276dfffffffff,2.0,2.0,0.0
83276efffffffff,3.0,0.0,0.0
832770fffffffff,2.0,0.0,0.0
832771fffffffff,5.0,0.0,0.0
832780fffffffff,1.0,0.0,0.0
832784fffffffff,2.0,2.0,0.0
832785fffffffff,6.0,0.0,0.0
832786fffffffff,5.0,0.0,0.0
832788fffffffff,3.0,0.0,0.0
83278bfffffffff,4.0,0.0,0.0
83278cfffffffff,2.0,0.0,0.0
832790fffffffff,4.0,0.0,0.0
832792fffffffff,5.0,0.0,0.0
832793fffffffff,11.0,3.0,0.0
832794fffffffff,2.0,0.0,0.0
832795fffffffff,4.0,0.0,0.0
832799fffffffff,5.0,0.0,0.0
83279afffffffff,4.0,0.0,0.0
83279cfffffffff,1.0,0.0,0.0
83279efffffffff,7.0,4.0,0.0
8327a6fffffffff,2.0,0.0,0.0
8327aafffffffff,1.0,0.0,0.0
8327adfffffffff,3.0,0.0,0.0
8327aefffffffff,6.0,0.0,0.0
8327b6fffffffff,1.0,0.0,0.0
832800fffffffff,2.0,0.0,0.0
832802fffffffff,14.0,0.0,0.0
832806fffffffff,2.0,0.0,0.0
832810fffffffff,6.0,0.0,0.0
832811fffffffff,1.0,0.0,0.0
832812fffffffff,2.0,0.0,0.0
832813fffffffff,32.0,0.0,0.0
832815fffffffff,23.0,0.0,0.0
832818fffffffff,1.0,0.0,0.0
83281bfffffffff,7.0,0.0,0.0
83281cfffffffff,2.0,0.0,0.0
83281efffffffff,16.0,5.0,0.0
832830fffffffff,317.0,11.0,0.0
832831fffffffff,3.0,0.0,0.0
832832fffffffff,46.0,4.0,0.0
832833fffffffff,19.0,0.0,0.0
832834fffffffff,129.0,2.0,0.0
832835fffffffff,47.0,4.0,0.0
832836fffffffff,1265.0,2.0,0.0
832880fffffffff,4.0,0.0,0.0
832884fffffffff,127.0,0.0,0.0
832885fffffffff,33.0,0.0,0.0
832888fffffffff,11.0,3.0,0.0
832889fffffffff,23.0,0.0,0.0
83288afffffffff,1.0,0.0,0.0
83288bfffffffff,12.0,0.0,0.0
83288dfffffffff,2.0,0.0,0.0
832890fffffffff,6.0,0.0,0.0
832892fffffffff,15.0,9.0,0.0
832893fffffffff,2.0,0.0,0.0
832894fffffffff,8.0,0.0,0.0
832896fffffffff,21.0,21.0,0.0
832898fffffffff,18.0,11.0,0.0
83289afffffffff,7.0,4.0,0.0
83289bfffffffff,7.0,2.0,0.0
83289dfffffffff,2.0,0.0,0.0
83289efffffffff,1.0,1.0,0.0
8328a8fffffffff,2.0,2.0,0.0
8328a9fffffffff,11.0,0.0,0.0
8328acfffffffff,1.0,0.0,0.0
8328adfffffffff,27.0,3.0,0.0
8328aefffffffff,16.0,4.0,0.0
8328b0fffffffff,8.0,0.0,0.0
8328b1fffffffff,11.0,4.0,0.0
8328b2fffffffff,2.0,0.0,0.0
8328b3fffffffff,2.0,2.0,0.0
8328b5fffffffff,3.0,0.0,0.0
8328b6fffffffff,17.0,6.0,0.0
8328c6fffffffff,18.0,0.0,0.0
8328d0fffffffff,2.0,0.0,0.0
8328d1fffffffff,24.0,0.0,0.0
8328d2fffffffff,2.0,0.0,0.0
8328d3fffffffff,6.0,0.0,0.0
8328d5fffffffff,42.0,0.0,0.0
8328d6fffffffff,2.0,0.0,0.0
8328d8fffffffff,10.0,0.0,0.0
8328dcfffffffff,8.0,0.0,0.0
8328defffffffff,15.0,0.0,0.0
8328f0fffffffff,48.0,0.0,0.0
8328f1fffffffff,8.0,0.0,0.0
8328f4fffffffff,22.0,0.0,0.0
8328f5fffffffff,9.0,0.0,0.0
832912fffffffff,43.0,0.0,0.0
832913fffffffff,2.0,0.0,0.0
832916fffffffff,2.0,0.0,0.0
83291afffffffff,1.0,0.0,0.0
832980fffffffff,2.0,0.0,0.0
832982fffffffff,2.0,0.0,0.0
832984fffffffff,2.0,0.0,0.0
832985fffffffff,4.0,0.0,0.0
832986fffffffff,47.0,3.0,0.0
832988fffffffff,2.0,0.0,0.0
832989fffffffff,45.0,6.0,0.0
83298bfffffffff,20.0,0.0,0.0
83298cfffffffff,6.0,0.0,0.0
83298dfffffffff,3.0,0.0,0.0
832990fffffffff,13.0,0.0,0.0
832992fffffffff,2.0,0.0,0.0
832995fffffffff,14.0,7.0,0.0
832996fffffffff,1.0,0.0,0.0
8329a0fffffffff,42.0,0.0,0.0
8329a1fffffffff,101.0,6.0,0.0
8329a3fffffffff,16.0,0.0,0.0
8329a4fffffffff,108.0,80.0,0.0
8329a5fffffffff,40.0,0.0,0.0
8329a6fffffffff,108.0,12.0,0.0
8329a8fffffffff,20.0,0.0,0.0
8329a9fffffffff,27.0,0.0,0.0
8329aafffffffff,3.0,0.0,0.0
8329abfffffffff,6.0,0.0,0.0
8329acfffffffff,10.0,0.0,0.0
8329adfffffffff,8.0,0.0,0.0
8329aefffffffff,4.0,0.0,0.0
8329b0fffffffff,27.0,4.0,0.0
8329b1fffffffff,4.0,0.0,0.0
8329b2fffffffff,3.0,0.0,0.0
8329b5fffffffff,13.0,0.0,0.0
8329b6fffffffff,21.0,3.0,0.0
832a00fffffffff,4.0,0.0,0.0
832a01fffffffff,2.0,0.0,0.0
832a05fffffffff,2.0,0.0,0.0
832a06fffffffff,9.0,0.0,0.0
832a10fffffffff,338.0,9.0,0.0
832a12fffffffff,100.0,0.0,0.0
832a13fffffffff,71.0,0.0,0.0
832a14fffffffff,42.0,1.0,0.0
832a15fffffffff,36.0,0.0,0.0
832a16fffffffff,9.0,0.0,0.0
832a1cfffffffff,5.0,5.0,0.0
832a2efffffffff,2.0,0.0,0.0
832a30fffffffff,71.0,0.0,0.0
832a31fffffffff,83.0,27.0,0.0
832a32fffffffff,64.0,2.0,0.0
832a33fffffffff,109.0,7.0,0.0
832a34fffffffff,35.0,2.0,0.0
832a36fffffffff,16.0,0.0,0.0
832a4cfffffffff,7.0,0.0,0.0
832a80fffffffff,4.0,0.0,0.0
832a81fffffffff,5.0,0.0,0.0
832a82fffffffff,2.0,0.0,0.0
832a84fffffffff,42.0,0.0,0.0
832a85fffffffff,13.0,0.0,0.0
832a86fffffffff,8.0,0.0,0.0
832a88fffffffff,2.0,0.0,0.0
832a89fffffffff,30.0,0.0,0.0
832a8afffffffff,21.0,0.0,0.0
832a8bfffffffff,29.0,0.0,0.0
832a8cfffffffff,12.0,0.0,0.0
832a8dfffffffff,14.0,1.0,0.0
832a8efffffffff,19.0,2.0,0.0
832a90fffffffff,5.0,0.0,0.0
832a91fffffffff,9.0,0.0,0.0
832a92fffffffff,4.0,0.0,0.0
832a93fffffffff,7.0,0.0,0.0
832a94fffffffff,2.0,2.0,0.0
832a95fffffffff,12.0,2.0,0.0
832a99fffffffff,9.0,0.0,0.0
832a9bfffffffff,11.0,0.0,0.0
832a9efffffffff,4.0,0.0,0.0
832aa0fffffffff,4.0,0.0,0.0
832aa1fffffffff,49.0,1.0,0.0
832aa2fffffffff,13.0,0.0,0.0
832aa3fffffffff,26.0,0.0,0.0
832aa4fffffffff,38.0,6.0,0.0
832aa5fffffffff,5.0,0.0,0.0
832aa6fffffffff,6.0,0.0,0.0
832aa8fffffffff,236.0,21.0,0.0
832aa9fffffffff,100.0,2.0,0.0
832aaafffffffff,67.0,5.0,0.0
832aabfffffffff,16.0,0.0,0.0
832aacfffffffff,137.0,2.0,0.0
832aadfffffffff,170.0,5.0,1.0
832aaefffffffff,36.0,0.0,0.0
832ab0fffffffff,27.0,4.0,0.0
832ab1fffffffff,38.0,0.0,0.0
832ab2fffffffff,169.0,9.0,0.0
832ab3fffffffff,1.0,0.0,0.0
832ab4fffffffff,74.0,2.0,0.0
832ab5fffffffff,36.0,14.0,0.0
832ab6fffffffff,37.0,0.0,0.0
832ac6fffffffff,36.0,5.0,0.0
832ad0fffffffff,4.0,0.0,0.0
832ad2fffffffff,2.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0
832ad5fffffffff,31.0,0.0,0.0
832ad6fffffffff,7.0,0.0,0.0
832af0fffffffff,7.0,0.0,0.0
832af1fffffffff,2.0,0.0,0.0
832af2fffffffff,24.0,0.0,0.0
832af3fffffffff,4.0,0.0,0.0
832af6fffffffff,68.0,0.0,0.0
832b00fffffffff,9.0,0.0,0.0
832b02fffffffff,7.0,0.0,2.0
832b03fffffffff,6.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0
832b0afffffffff,9.0,0.0,0.0
832b0cfffffffff,52.0,3.0,0.0
832b0efffffffff,4.0,0.0,0.0
832b11fffffffff,6.0,0.0,0.0
832b12fffffffff,9.0,0.0,0.0
832b16fffffffff,8.0,0.0,0.0
832b18fffffffff,8.0,5.0,0.0
832b19fffffffff,16.0,0.0,0.0
832b1afffffffff,9.0,2.0,0.0
832b1bfffffffff,7.0,0.0,0.0
832b1cfffffffff,1.0,0.0,0.0
832b1dfffffffff,6.0,0.0,0.0
832b1efffffffff,4.0,0.0,0.0
832b23fffffffff,4.0,0.0,0.0
832b24fffffffff,1.0,0.0,0.0
832b25fffffffff,10.0,0.0,0.0
832b28fffffffff,1.0,0.0,0.0
832b29fffffffff,5.0,0.0,0.0
832b2afffffffff,3.0,0.0,0.0
832b2cfffffffff,2.0,0.0,0.0
832b2efffffffff,1.0,0.0,0.0
832b30fffffffff,3.0,1.0,0.0
832b31fffffffff,36.0,0.0,0.0
832b80fffffffff,9.0,0.0,0.0
832b81fffffffff,33.0,2.0,0.0
832b82fffffffff,8.0,0.0,0.0
832b83fffffffff,29.0,9.0,0.0
832b88fffffffff,2.0,1.0,0.0
832b89fffffffff,26.0,4.0,0.0
832b8afffffffff,28.0,8.0,0.0
832b8bfffffffff,6.0,0.0,0.0
832b8cfffffffff,9.0,0.0,0.0
832b8dfffffffff,4.0,0.0,0.0
832b8efffffffff,4.0,0.0,0.0
832b91fffffffff,15.0,5.0,0.0
832b93fffffffff,2.0,0.0,0.0
832b94fffffffff,14.0,0.0,0.0
832b96fffffffff,2.0,2.0,0.0
832b98fffffffff,37.0,9.0,0.0
832b99fffffffff,26.0,2.0,0.0
832b9afffffffff,22.0,0.0,0.0
832b9bfffffffff,117.0,9.0,0.0
832b9cfffffffff,11.0,2.0,0.0
832b9dfffffffff,193.0,29.0,0.0
832ba0fffffffff,1.0,0.0,0.0
832ba5fffffffff,7.0,0.0,0.0
832ba8fffffffff,42.0,2.0,0.0
832baafffffffff,66.0,2.0,0.0
832babfffffffff,14.0,0.0,0.0
832bacfffffffff,3.0,0.0,0.0
832badfffffffff,8.0,0.0,0.0
832bb2fffffffff,2.0,0.0,0.0
832bb6fffffffff,4.0,0.0,0.0
83351bfffffffff,2.0,0.0,0.0
8335a8fffffffff,14.0,0.0,0.0
834412fffffffff,6.0,0.0,0.0
834413fffffffff,16.0,0.0,0.0
834414fffffffff,23.0,0.0,0.0
834416fffffffff,101.0,0.0,0.0
834418fffffffff,2.0,0.0,0.0
83441afffffffff,28.0,1.0,0.0
83441efffffffff,67.0,0.0,0.0
834440fffffffff,36.0,0.0,0.0
834441fffffffff,2.0,0.0,0.0
834443fffffffff,1.0,0.0,0.0
834444fffffffff,4.0,0.0,0.0
834445fffffffff,31.0,0.0,0.0
834446fffffffff,22.0,0.0,0.0
834448fffffffff,14.0,0.0,0.0
834449fffffffff,2.0,0.0,0.0
83444afffffffff,3.0,0.0,0.0
83444cfffffffff,16.0,0.0,0.0
83444dfffffffff,14.0,0.0,0.0
83444efffffffff,2.0,0.0,0.0
834450fffffffff,25.0,0.0,0.0
834451fffffffff,7.0,0.0,0.0
834452fffffffff,24.0,2.0,0.0
834455fffffffff,22.0,0.0,0.0
834456fffffffff,15.0,0.0,0.0
834459fffffffff,2.0,0.0,0.0
83445dfffffffff,4.0,0.0,0.0
834463fffffffff,1.0,0.0,0.0
834468fffffffff,13.0,0.0,0.0
834469fffffffff,6.0,0.0,0.0
83446afffffffff,7.0,0.0,0.0
83446bfffffffff,4.0,0.0,0.0
83446cfffffffff,44.0,0.0,0.0
83446dfffffffff,9.0,0.0,0.0
83446efffffffff,16.0,0.0,0.0
834473fffffffff,5.0,0.0,0.0
834484fffffffff,1.0,0.0,0.0
834485fffffffff,1.0,0.0,0.0
83449afffffffff,2.0,0.0,0.0
8344a1fffffffff,11.0,0.0,0.0
8344a5fffffffff,6.0,0.0,0.0
8344a8fffffffff,3.0,0.0,0.0
8344a9fffffffff,41.0,0.0,0.0
8344acfffffffff,80.0,0.0,2.0
8344adfffffffff,8.0,1.0,0.0
8344aefffffffff,1.0,0.0,0.0
8344b5fffffffff,3.0,0.0,0.0
8344c0fffffffff,61.0,0.0,0.0
8344c1fffffffff,21.0,0.0,0.0
8344c2fffffffff,26.0,0.0,0.0
8344c3fffffffff,17.0,0.0,0.0
8344c4fffffffff,13.0,0.0,0.0
8344c5fffffffff,15.0,4.0,0.0
8344c8fffffffff,12.0,2.0,0.0
8344c9fffffffff,23.0,0.0,0.0
8344cafffffffff,34.0,3.0,0.0
8344cbfffffffff,16.0,1.0,0.0
8344ccfffffffff,41.0,0.0,0.0
8344cdfffffffff,41.0,0.0,0.0
8344cefffffffff,2.0,0.0,0.0
8344d0fffffffff,14.0,0.0,0.0
8344d1fffffffff,15.0,0.0,0.0
8344d2fffffffff,4.0,0.0,0.0
8344d3fffffffff,51.0,0.0,0.0
8344d5fffffffff,8.0,0.0,0.0
8344d8fffffffff,9.0,0.0,0.0
8344d9fffffffff,3.0,0.0,0.0
8344dafffffffff,12.0,0.0,0.0
8344dbfffffffff,12.0,0.0,0.0
8344dcfffffffff,6.0,0.0,0.0
8344ddfffffffff,16.0,0.0,0.0
8344defffffffff,23.0,0.0,0.0
8344e0fffffffff,37.0,0.0,0.0
8344e4fffffffff,3.0,0.0,0.0
8344e5fffffffff,7.0,0.0,0.0
8344e6fffffffff,7.0,0.0,0.0
8344e8fffffffff,1.0,0.0,0.0
8344eafffffffff,10.0,0.0,0.0
8344edfffffffff,29.0,0.0,0.0
8344eefffffffff,13.0,3.0,0.0
8344f0fffffffff,14.0,0.0,0.0
8344f3fffffffff,24.0,0.0,0.0
8344f4fffffffff,58.0,0.0,0.0
8344f5fffffffff,16.0,0.0,0.0
8344f6fffffffff,1.0,0.0,0.0
834509fffffffff,2.0,0.0,0.0
83451bfffffffff,7.0,0.0,0.0
834520fffffffff,4.0,0.0,0.0
834521fffffffff,23.0,0.0,0.0
834524fffffffff,7.0,0.0,0.0
834525fffffffff,4.0,0.0,0.0
834526fffffffff,8.0,0.0,4.0
83452afffffffff,6.0,0.0,0.0
83452cfffffffff,13.0,0.0,0.0
83452efffffffff,58.0,0.0,0.0
834531fffffffff,2.0,0.0,0.0
834584fffffffff,1.0,0.0,0.0
83458cfffffffff,3.0,0.0,0.0
834598fffffffff,7.0,0.0,0.0
8345a3fffffffff,4.0,0.0,0.0
834805fffffffff,3.0,0.0,0.0
83480afffffffff,4.0,0.0,4.0
83480efffffffff,2.0,0.0,0.0
834814fffffffff,2.0,0.0,2.0
83481afffffffff,3.0,0.0,0.0
834823fffffffff,12.0,0.0,0.0
83482afffffffff,10.0,0.0,0.0
834830fffffffff,2.0,0.0,0.0
834836fffffffff,4.0,0.0,0.0
834843fffffffff,10.0,0.0,0.0
83484afffffffff,28.0,0.0,0.0
834855fffffffff,2.0,0.0,0.0
834856fffffffff,7.0,0.0,0.0
834859fffffffff,10.0,4.0,0.0
83485bfffffffff,35.0,0.0,0.0
83485dfffffffff,9.0,0.0,0.0
834871fffffffff,2.0,0.0,0.0
834872fffffffff,1.0,0.0,0.0
834873fffffffff,2.0,0.0,0.0
834880fffffffff,16.0,0.0,0.0
834882fffffffff,2.0,0.0,0.0
834886fffffffff,2.0,0.0,0.0
834888fffffffff,2.0,0.0,0.0
83488bfffffffff,5.0,0.0,0.0
83488dfffffffff,1.0,0.0,0.0
83488efffffffff,2.0,0.0,0.0
834890fffffffff,9.0,0.0,0.0
834891fffffffff,1.0,0.0,0.0
834892fffffffff,6.0,0.0,0.0
834893fffffffff,11.0,0.0,0.0
834895fffffffff,36.0,0.0,0.0
834898fffffffff,2.0,0.0,0.0
834899fffffffff,7.0,0.0,0.0
83489afffffffff,6.0,0.0,0.0
83489bfffffffff,4.0,0.0,0.0
83489cfffffffff,20.0,0.0,0.0
83489dfffffffff,3.0,0.0,0.0
83489efffffffff,16.0,0.0,0.0
8348a2fffffffff,8.0,0.0,0.0
8348b1fffffffff,12.0,7.0,0.0
8348b2fffffffff,5.0,0.0,0.0
8348b3fffffffff,21.0,1.0,0.0
8348c0fffffffff,9.0,0.0,0.0
8348c1fffffffff,4.0,0.0,0.0
8348c2fffffffff,1.0,0.0,0.0
8348c3fffffffff,19.0,0.0,0.0
8348c5fffffffff,14.0,3.0,0.0
8348c6fffffffff,16.0,0.0,0.0
8348c8fffffffff,2.0,0.0,0.0
8348cdfffffffff,6.0,0.0,0.0
8348d0fffffffff,7.0,0.0,0.0
8348d3fffffffff,3.0,0.0,0.0
8348d6fffffffff,6.0,0.0,0.0
8348d8fffffffff,17.0,0.0,0.0
8348dafffffffff,7.0,0.0,0.0
8348e4fffffffff,3.0,3.0,0.0
8348e8fffffffff,90.0,8.0,22.0
8348e9fffffffff,49.0,11.0,0.0
8348eafffffffff,31.0,8.0,0.0
8348ebfffffffff,77.0,0.0,0.0
8348ecfffffffff,62.0,4.0,16.0
8348eefffffffff,35.0,2.0,14.0
8348f2fffffffff,2.0,0.0,0.0
8348f3fffffffff,4.0,4.0,0.0
8348f6fffffffff,5.0,0.0,0.0
834982fffffffff,3.0,0.0,0.0
834986fffffffff,12.0,2.0,4.0
834988fffffffff,3.0,0.0,0.0
834990fffffffff,3.0,0.0,0.0
834991fffffffff,8.0,0.0,3.0
834994fffffffff,2.0,0.0,0.0
834995fffffffff,80.0,6.0,39.0
