cell_id,Anser anser,Anser anser anser,Anser anser rubrirostris
831136fffffffff,3.0,0.0,0.0
83118cfffffffff,2.0,0.0,0.0
8311a6fffffffff,1.0,0.0,0.0
8311aafffffffff,5.0,0.0,0.0
8311aefffffffff,1.0,0.0,0.0
8314aefffffffff,2.0,0.0,0.0
831590fffffffff,5.0,0.0,0.0
831591fffffffff,5.0,0.0,0.0
831592fffffffff,77.0,0.0,0.0
831594fffffffff,1.0,0.0,0.0
831595fffffffff,2.0,0.0,0.0
83159cfffffffff,3.0,0.0,0.0
8315b3fffffffff,7.0,0.0,0.0
831805fffffffff,7.0,0.0,0.0
831820fffffffff,2.0,0.0,0.0
831821fffffffff,3.0,2.0,0.0
831823fffffffff,77.0,31.0,0.0
831824fffffffff,5.0,0.0,0.0
831825fffffffff,15.0,2.0,0.0
831828fffffffff,189.0,31.0,0.0
83182afffffffff,35.0,6.0,0.0
83182cfffffffff,154.0,50.0,0.0
83182dfffffffff,7.0,0.0,0.0
83182efffffffff,68.0,14.0,0.0
831844fffffffff,8.0,2.0,0.0
831845fffffffff,29.0,0.0,0.0
831849fffffffff,644.0,4.0,0.0
83184afffffffff,126.0,4.0,0.0
83184bfffffffff,565.0,5.0,0.0
83184dfffffffff,62.0,4.0,0.0
831859fffffffff,1.0,0.0,0.0
83185bfffffffff,20.0,0.0,0.0
831860fffffffff,9.0,4.0,0.0
831862fffffffff,3.0,0.0,0.0
831863fffffffff,5.0,0.0,0.0
831865fffffffff,4.0,0.0,0.0
831869fffffffff,2.0,0.0,0.0
83186afffffffff,30.0,0.0,0.0
83186bfffffffff,2.0,0.0,0.0
83186cfffffffff,48.0,0.0,0.0
83186dfffffffff,11.0,0.0,0.0
83186efffffffff,5.0,0.0,0.0
831870fffffffff,49.0,5.0,0.0
831871fffffffff,2.0,0.0,0.0
831874fffffffff,6.0,4.0,0.0
831901fffffffff,101.0,6.0,0.0
831908fffffffff,337.0,24.0,0.0
831909fffffffff,136.0,9.0,0.0
83190afffffffff,20.0,5.0,0.0
83190bfffffffff,263.0,31.0,0.0
83190cfffffffff,159.0,7.0,0.0
83190dfffffffff,460.0,34.0,0.0
83190efffffffff,229.0,26.0,0.0
831922fffffffff,4.0,0.0,0.0
831926fffffffff,224.0,21.0,0.0
831928fffffffff,182.0,6.0,0.0
831929fffffffff,10.0,0.0,0.0
83192afffffffff,81.0,25.0,0.0
83192bfffffffff,460.0,238.0,0.0
83192cfffffffff,76.0,0.0,0.0
831940fffffffff,1016.0,108.0,0.0
831941fffffffff,4259.0,505.0,0.0
831942fffffffff,1850.0,442.0,0.0
831943fffffffff,2811.0,330.0,0.0
831946fffffffff,441.0,13.0,0.0
831948fffffffff,963.0,209.0,0.0
831949fffffffff,16.0,3.0,0.0
83194afffffffff,1613.0,52.0,0.0
83194bfffffffff,136.0,32.0,0.0
83194cfffffffff,1683.0,113.0,0.0
83194dfffffffff,881.0,66.0,0.0
83194efffffffff,2827.0,159.0,0.0
831950fffffffff,308.0,8.0,0.0
831951fffffffff,599.0,94.0,0.0
831952fffffffff,102.0,7.0,0.0
831953fffffffff,213.0,18.0,0.0
831954fffffffff,67.0,7.0,0.0
831955fffffffff,444.0,102.0,0.0
831956fffffffff,306.0,8.0,0.0
831958fffffffff,476.0,17.0,0.0
831959fffffffff,578.0,20.0,0.0
83195afffffffff,45.0,7.0,0.0
83195bfffffffff,103.0,9.0,0.0
83195cfffffffff,1062.0,179.0,0.0
83195dfffffffff,2166.0,104.0,0.0
83195efffffffff,38.0,2.0,0.0
831968fffffffff,1444.0,238.0,0.0
831969fffffffff,2903.0,299.0,0.0
83196bfffffffff,1029.0,127.0,0.0
83196cfffffffff,26.0,0.0,0.0
83196dfffffffff,1434.0,78.0,0.0
831972fffffffff,669.0,51.0,0.0
831973fffffffff,600.0,21.0,0.0
831976fffffffff,73.0,1.0,0.0
831aa0fffffffff,28.0,0.0,0.0
831e00fffffffff,15.0,0.0,0.0
831e01fffffffff,3.0,0.0,0.0
831e02fffffffff,1321.0,230.0,0.0
831e03fffffffff,48.0,4.0,0.0
831e04fffffffff,660.0,25.0,0.0
831e05fffffffff,294.0,17.0,0.0
831e06fffffffff,1715.0,58.0,0.0
831e08fffffffff,123.0,0.0,0.0
831e0afffffffff,714.0,4.0,0.0
831e0cfffffffff,206.0,0.0,0.0
831e0efffffffff,806.0,70.0,0.0
831e10fffffffff,34.0,0.0,0.0
831e11fffffffff,62.0,4.0,0.0
831e12fffffffff,165.0,0.0,0.0
831e13fffffffff,170.0,2.0,0.0
831e14fffffffff,6.0,0.0,0.0
831e15fffffffff,8.0,2.0,0.0
831e16fffffffff,12.0,1.0,0.0
831e18fffffffff,58.0,8.0,0.0
831e19fffffffff,90.0,4.0,0.0
831e1afffffffff,6.0,0.0,0.0
831e1bfffffffff,216.0,0.0,0.0
831e1cfffffffff,262.0,20.0,0.0
831e1dfffffffff,316.0,35.0,0.0
831e1efffffffff,4.0,0.0,0.0
831e20fffffffff,183.0,6.0,0.0
831e21fffffffff,85.0,3.0,0.0
831e22fffffffff,208.0,1.0,0.0
831e23fffffffff,72.0,3.0,0.0
831e24fffffffff,95.0,2.0,0.0
831e25fffffffff,47.0,0.0,0.0
831e26fffffffff,74.0,0.0,0.0
831e28fffffffff,54.0,0.0,0.0
831e29fffffffff,26.0,0.0,0.0
831e2afffffffff,12.0,0.0,0.0
831e2bfffffffff,20.0,0.0,0.0
831e2cfffffffff,2.0,0.0,0.0
831e2dfffffffff,42.0,2.0,0.0
831e2efffffffff,43.0,2.0,0.0
831e30fffffffff,633.0,2.0,0.0
831e31fffffffff,237.0,2.0,0.0
831e32fffffffff,195.0,7.0,0.0
831e33fffffffff,965.0,4.0,0.0
831e34fffffffff,532.0,4.0,0.0
831e35fffffffff,606.0,0.0,0.0
831e36fffffffff,372.0,35.0,0.0
831e42fffffffff,6.0,0.0,0.0
831e43fffffffff,3.0,0.0,0.0
831e4afffffffff,2.0,0.0,0.0
831e4bfffffffff,2.0,0.0,0.0
831e4dfffffffff,2.0,0.0,0.0
831e51fffffffff,19.0,0.0,0.0
831e52fffffffff,1.0,0.0,0.0
831e53fffffffff,1.0,1.0,0.0
831e58fffffffff,13.0,1.0,0.0
831e5afffffffff,162.0,20.0,0.0
831e5cfffffffff,6.0,0.0,0.0
831e5dfffffffff,2.0,0.0,0.0
831e5efffffffff,223.0,2.0,0.0
831e64fffffffff,8.0,0.0,0.0
831e69fffffffff,37.0,0.0,0.0
831e6afffffffff,1.0,0.0,0.0
831e6bfffffffff,7.0,0.0,0.0
831e70fffffffff,3.0,0.0,0.0
831e74fffffffff,4.0,0.0,0.0
831e75fffffffff,2.0,0.0,0.0
831e76fffffffff,17.0,0.0,0.0
831e80fffffffff,43.0,4.0,0.0
831e82fffffffff,19.0,0.0,0.0
831e84fffffffff,10.0,2.0,0.0
831ea0fffffffff,95.0,12.0,0.0
831ea1fffffffff,12.0,0.0,0.0
831ea3fffffffff,2.0,0.0,0.0
831ea4fffffffff,5.0,0.0,0.0
831ea5fffffffff,111.0,0.0,0.0
831ea6fffffffff,5.0,0.0,0.0
831eabfffffffff,6.0,0.0,0.0
831eadfffffffff,31.0,0.0,0.0
831eb1fffffffff,17.0,0.0,0.0
831eb4fffffffff,38.0,0.0,0.0
831eb5fffffffff,2.0,0.0,0.0
831ec2fffffffff,199.0,10.0,1.0
831ec4fffffffff,4.0,0.0,0.0
831ec9fffffffff,29.0,0.0,0.0
831ecafffffffff,5.0,0.0,0.0
831ecbfffffffff,17.0,0.0,0.0
831eccfffffffff,9.0,0.0,0.0
831ecdfffffffff,7.0,0.0,0.0
831ecefffffffff,36.0,10.0,0.0
831ed0fffffffff,6.0,0.0,0.0
831ed4fffffffff,12.0,0.0,0.0
831ed5fffffffff,49.0,0.0,8.0
831edafffffffff,5.0,0.0,0.0
831edcfffffffff,3.0,0.0,0.0
831ee2fffffffff,6.0,0.0,0.0
831ee6fffffffff,133.0,0.0,0.0
831ee8fffffffff,42.0,8.0,0.0
831ee9fffffffff,44.0,0.0,0.0
831eebfffffffff,38.0,0.0,0.0
831eedfffffffff,10.0,0.0,0.0
831eeefffffffff,5.0,0.0,0.0
831ef0fffffffff,1.0,0.0,0.0
831ef2fffffffff,5.0,0.0,0.0
831ef3fffffffff,2.0,0.0,0.0
831ef5fffffffff,11.0,0.0,0.0
831f00fffffffff,288.0,159.0,0.0
831f01fffffffff,112.0,4.0,0.0
831f02fffffffff,176.0,5.0,0.0
831f03fffffffff,89.0,23.0,0.0
831f04fffffffff,78.0,16.0,0.0
831f05fffffffff,1773.0,126.0,0.0
831f06fffffffff,405.0,13.0,0.0
831f08fffffffff,1.0,0.0,0.0
831f09fffffffff,11.0,0.0,0.0
831f0afffffffff,6.0,0.0,0.0
831f0bfffffffff,49.0,0.0,0.0
831f0cfffffffff,7.0,0.0,0.0
831f0dfffffffff,48.0,0.0,0.0
831f0efffffffff,76.0,3.0,0.0
831f10fffffffff,133.0,12.0,0.0
831f11fffffffff,102.0,1.0,0.0
831f12fffffffff,423.0,4.0,0.0
831f13fffffffff,570.0,1.0,0.0
831f14fffffffff,343.0,7.0,0.0
831f15fffffffff,196.0,37.0,0.0
831f16fffffffff,110.0,8.0,0.0
831f18fffffffff,182.0,6.0,0.0
831f19fffffffff,160.0,2.0,0.0
831f1afffffffff,371.0,34.0,0.0
831f1bfffffffff,271.0,33.0,0.0
831f1cfffffffff,203.0,8.0,0.0
831f1dfffffffff,448.0,17.0,0.0
831f1efffffffff,23.0,2.0,0.0
831f20fffffffff,31.0,7.0,0.0
831f21fffffffff,188.0,47.0,0.0
831f22fffffffff,134.0,18.0,0.0
831f23fffffffff,217.0,63.0,0.0
831f24fffffffff,60.0,5.0,0.0
831f25fffffffff,116.0,10.0,0.0
831f26fffffffff,183.0,13.0,0.0
831f28fffffffff,162.0,59.0,0.0
831f29fffffffff,170.0,29.0,0.0
831f2afffffffff,519.0,390.0,0.0
831f2cfffffffff,26.0,8.0,0.0
831f2dfffffffff,121.0,18.0,0.0
831f2efffffffff,280.0,4.0,0.0
831f30fffffffff,31.0,0.0,0.0
831f31fffffffff,408.0,140.0,0.0
831f32fffffffff,73.0,0.0,0.0
831f33fffffffff,703.0,59.0,0.0
831f35fffffffff,114.0,38.0,0.0
831f40fffffffff,12.0,0.0,0.0
831f41fffffffff,5.0,0.0,0.0
831f42fffffffff,3.0,0.0,0.0
831f44fffffffff,2.0,0.0,0.0
831f46fffffffff,4.0,0.0,0.0
831f48fffffffff,3.0,0.0,0.0
831f4afffffffff,3.0,0.0,0.0
831f4cfffffffff,13.0,0.0,0.0
831f4efffffffff,2.0,0.0,0.0
831f50fffffffff,1.0,0.0,0.0
831f51fffffffff,197.0,2.0,0.0
831f52fffffffff,132.0,3.0,0.0
831f53fffffffff,65.0,2.0,0.0
831f54fffffffff,3.0,0.0,0.0
831f55fffffffff,2.0,0.0,0.0
831f56fffffffff,28.0,1.0,0.0
831f58fffffffff,15.0,0.0,0.0
831f5afffffffff,9.0,0.0,0.0
831f5bfffffffff,4.0,0.0,0.0
831f5cfffffffff,65.0,2.0,0.0
831f5dfffffffff,1.0,0.0,0.0
831f5efffffffff,22.0,0.0,0.0
831f60fffffffff,16.0,5.0,0.0
831f62fffffffff,2.0,0.0,0.0
831f64fffffffff,7.0,0.0,0.0
831f65fffffffff,9.0,0.0,0.0
831f66fffffffff,3.0,2.0,0.0
831f6afffffffff,2.0,0.0,0.0
831f6cfffffffff,2.0,0.0,0.0
831f6efffffffff,2.0,0.0,0.0
831f70fffffffff,2.0,0.0,0.0
831f71fffffffff,282.0,4.0,0.0
831f72fffffffff,388.0,1.0,0.0
831f73fffffffff,1.0,0.0,0.0
831f75fffffffff,11.0,4.0,0.0
831f80fffffffff,105.0,0.0,0.0
831f81fffffffff,112.0,0.0,0.0
831f82fffffffff,279.0,18.0,0.0
831f83fffffffff,652.0,17.0,0.0
831f84fffffffff,8.0,2.0,0.0
831f85fffffffff,157.0,2.0,0.0
831f86fffffffff,4.0,0.0,0.0
831f88fffffffff,234.0,22.0,0.0
831f89fffffffff,186.0,46.0,0.0
831f8bfffffffff,1.0,0.0,0.0
831f8cfffffffff,379.0,3.0,0.0
831f8dfffffffff,1166.0,486.0,0.0
831f8efffffffff,385.0,21.0,0.0
831f90fffffffff,18.0,0.0,0.0
831f91fffffffff,69.0,8.0,0.0
831f94fffffffff,4.0,0.0,0.0
831f95fffffffff,13.0,0.0,0.0
831f99fffffffff,5.0,0.0,0.0
831f9afffffffff,2.0,0.0,0.0
831f9bfffffffff,2.0,0.0,0.0
831f9cfffffffff,4.0,3.0,0.0
831f9dfffffffff,4.0,0.0,0.0
831fa0fffffffff,44.0,5.0,0.0
831fa1fffffffff,137.0,3.0,0.0
831fa2fffffffff,6.0,0.0,0.0
831fa3fffffffff,44.0,2.0,0.0
831fa4fffffffff,528.0,28.0,0.0
831fa5fffffffff,472.0,15.0,0.0
831fa6fffffffff,26.0,2.0,0.0
831fa8fffffffff,563.0,0.0,0.0
831fa9fffffffff,235.0,1.0,0.0
831faafffffffff,657.0,26.0,0.0
831fabfffffffff,238.0,10.0,0.0
831facfffffffff,843.0,15.0,0.0
831fadfffffffff,224.0,0.0,0.0
831faefffffffff,1195.0,6.0,0.0
831fb0fffffffff,16.0,4.0,0.0
831fb1fffffffff,239.0,20.0,0.0
831fb2fffffffff,15.0,0.0,0.0
831fb4fffffffff,44.0,6.0,0.0
831fb5fffffffff,2.0,0.0,0.0
831fb6fffffffff,18.0,0.0,0.0
832016fffffffff,1.0,0.0,0.0
83204afffffffff,18.0,0.0,0.0
83204bfffffffff,1.0,0.0,0.0
832059fffffffff,14.0,0.0,2.0
83205bfffffffff,1.0,0.0,0.0
832086fffffffff,2.0,0.0,0.0
8320a1fffffffff,1.0,0.0,0.0
8320acfffffffff,1.0,0.0,0.0
8320b4fffffffff,2.0,0.0,0.0
8320e1fffffffff,6.0,0.0,6.0
8320e6fffffffff,2.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0
8320e9fffffffff,6.0,0.0,0.0
832148fffffffff,8.0,0.0,0.0
83214bfffffffff,2.0,0.0,0.0
832150fffffffff,1.0,0.0,0.0
832152fffffffff,58.0,0.0,27.0
832153fffffffff,19.0,0.0,1.0
832171fffffffff,1.0,0.0,0.0
832198fffffffff,7.0,0.0,4.0
832400fffffffff,4.0,0.0,0.0
832404fffffffff,17.0,0.0,0.0
832406fffffffff,20.0,0.0,0.0
83240afffffffff,2.0,0.0,0.0
832428fffffffff,7.0,0.0,0.0
83242cfffffffff,27.0,0.0,0.0
83242dfffffffff,43.0,0.0,0.0
83242efffffffff,3.0,0.0,0.0
832431fffffffff,43.0,0.0,0.0
832436fffffffff,2.0,0.0,0.0
83244bfffffffff,29.0,0.0,12.0
832466fffffffff,3.0,0.0,0.0
83246dfffffffff,2.0,0.0,0.0
832470fffffffff,3.0,0.0,0.0
832482fffffffff,12.0,0.0,6.0
832483fffffffff,5.0,0.0,0.0
832488fffffffff,9.0,0.0,1.0
83248afffffffff,43.0,0.0,5.0
83248efffffffff,1.0,0.0,0.0
8324abfffffffff,2.0,0.0,0.0
8324c6fffffffff,2.0,0.0,0.0
8324d2fffffffff,1.0,0.0,0.0
8324d5fffffffff,6.0,0.0,0.0
832503fffffffff,4.0,0.0,0.0
832506fffffffff,2.0,0.0,0.0
832510fffffffff,7.0,0.0,0.0
832511fffffffff,18.0,0.0,0.0
832512fffffffff,55.0,0.0,0.0
832513fffffffff,70.0,0.0,0.0
832514fffffffff,1.0,0.0,0.0
832516fffffffff,4.0,0.0,0.0
83251afffffffff,4.0,0.0,0.0
83251efffffffff,2.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0
83255afffffffff,9.0,0.0,0.0
832596fffffffff,6.0,0.0,0.0
8325a4fffffffff,38.0,0.0,0.0
8325acfffffffff,24.0,0.0,0.0
8325adfffffffff,2.0,0.0,0.0
8325aefffffffff,3.0,0.0,0.0
8325b0fffffffff,2.0,0.0,0.0
8325b4fffffffff,7.0,0.0,0.0
832608fffffffff,1.0,0.0,0.0
83260efffffffff,3.0,0.0,0.0
832644fffffffff,2.0,0.0,0.0
832650fffffffff,78.0,0.0,0.0
832653fffffffff,2.0,0.0,0.0
832663fffffffff,2.0,0.0,0.0
832664fffffffff,10.0,0.0,0.0
832666fffffffff,3.0,0.0,0.0
832668fffffffff,67.0,0.0,0.0
83266afffffffff,23.0,0.0,0.0
83266cfffffffff,27.0,0.0,0.0
832688fffffffff,8.0,0.0,0.0
83268cfffffffff,76.0,0.0,0.0
83268efffffffff,24.0,0.0,0.0
832690fffffffff,39.0,0.0,0.0
832692fffffffff,20.0,0.0,0.0
832694fffffffff,4.0,0.0,0.0
832695fffffffff,2.0,0.0,0.0
832696fffffffff,338.0,0.0,0.0
83269cfffffffff,29.0,0.0,0.0
83269efffffffff,5.0,0.0,0.0
8326aafffffffff,38.0,0.0,0.0
8326c8fffffffff,5.0,0.0,0.0
8326cbfffffffff,1.0,0.0,0.0
8326d1fffffffff,4.0,0.0,0.0
8326d3fffffffff,3.0,0.0,0.0
8326d5fffffffff,35.0,0.0,0.0
8326dafffffffff,4.0,0.0,0.0
8326defffffffff,74.0,0.0,0.0
832740fffffffff,1.0,0.0,0.0
832748fffffffff,50.0,0.0,0.0
832749fffffffff,23.0,0.0,0.0
83274bfffffffff,24.0,0.0,0.0
83274cfffffffff,17.0,0.0,0.0
832751fffffffff,1.0,0.0,0.0
832753fffffffff,2.0,0.0,0.0
832758fffffffff,82.0,0.0,0.0
83275cfffffffff,2.0,0.0,0.0
83275dfffffffff,18.0,0.0,0.0
832815fffffffff,3.0,0.0,0.0
832818fffffffff,30.0,0.0,0.0
832819fffffffff,15.0,0.0,0.0
83281bfffffffff,25.0,0.0,0.0
83281cfffffffff,3.0,0.0,0.0
832830fffffffff,386.0,0.0,0.0
832831fffffffff,5.0,0.0,0.0
832832fffffffff,413.0,0.0,0.0
832833fffffffff,4.0,0.0,0.0
832836fffffffff,6.0,0.0,0.0
83288efffffffff,13.0,0.0,0.0
8328b6fffffffff,68.0,0.0,0.0
8328f0fffffffff,40.0,0.0,0.0
8328f2fffffffff,20.0,0.0,0.0
8328f4fffffffff,3.0,0.0,0.0
832913fffffffff,81.0,0.0,0.0
83298dfffffffff,10.0,0.0,0.0
832995fffffffff,51.0,0.0,0.0
8329a0fffffffff,83.0,0.0,0.0
8329a4fffffffff,180.0,0.0,0.0
8329a5fffffffff,76.0,0.0,0.0
8329a9fffffffff,28.0,0.0,0.0
8329abfffffffff,36.0,0.0,0.0
8329adfffffffff,110.0,0.0,0.0
8329aefffffffff,40.0,0.0,0.0
8329b2fffffffff,66.0,0.0,0.0
8329b6fffffffff,22.0,0.0,0.0
832a10fffffffff,8.0,0.0,0.0
832a12fffffffff,17.0,0.0,0.0
832a14fffffffff,2.0,0.0,0.0
832a15fffffffff,86.0,0.0,0.0
832a33fffffffff,4.0,0.0,0.0
832a36fffffffff,1.0,0.0,0.0
832a82fffffffff,3.0,0.0,0.0
832a84fffffffff,10.0,0.0,0.0
832a86fffffffff,9.0,0.0,0.0
832a89fffffffff,289.0,0.0,0.0
832a8bfffffffff,32.0,0.0,0.0
832a90fffffffff,29.0,0.0,0.0
832a91fffffffff,4.0,0.0,0.0
832a92fffffffff,62.0,0.0,0.0
832a93fffffffff,50.0,0.0,0.0
832a94fffffffff,53.0,0.0,0.0
832a95fffffffff,50.0,0.0,0.0
832aa1fffffffff,6.0,0.0,0.0
832aa4fffffffff,16.0,0.0,0.0
832aa5fffffffff,3.0,0.0,0.0
832aa6fffffffff,94.0,0.0,0.0
832aacfffffffff,7.0,0.0,0.0
832ab0fffffffff,4.0,0.0,0.0
832ab1fffffffff,11.0,0.0,0.0
832ab2fffffffff,420.0,0.0,0.0
832ab3fffffffff,31.0,0.0,0.0
832ab5fffffffff,21.0,0.0,0.0
832ad2fffffffff,5.0,0.0,0.0
832ad3fffffffff,2.0,0.0,0.0
832ad4fffffffff,7.0,0.0,0.0
832ad5fffffffff,6.0,0.0,0.0
832ad6fffffffff,53.0,0.0,0.0
832af0fffffffff,3.0,0.0,0.0
832af1fffffffff,4.0,0.0,0.0
832b8afffffffff,4.0,0.0,0.0
832b8bfffffffff,2.0,0.0,0.0
832b9bfffffffff,4.0,0.0,0.0
832c00fffffffff,10.0,0.0,0.0
832c04fffffffff,4.0,0.0,0.0
832c05fffffffff,66.0,0.0,0.0
832c06fffffffff,4.0,0.0,0.0
832c0afffffffff,2.0,0.0,0.0
832c0bfffffffff,125.0,0.0,0.0
832c13fffffffff,1.0,0.0,0.0
832c18fffffffff,4.0,0.0,0.0
832c19fffffffff,4.0,0.0,0.0
832c1efffffffff,27.0,0.0,0.0
832c23fffffffff,1.0,0.0,0.0
832c2afffffffff,9.0,0.0,0.0
832c2efffffffff,12.0,0.0,0.0
832c31fffffffff,3.0,0.0,0.0
832c4cfffffffff,2.0,0.0,0.0
832c62fffffffff,10.0,0.0,0.0
832c66fffffffff,9.0,0.0,0.0
832c70fffffffff,5.0,0.0,0.0
832c82fffffffff,1.0,0.0,0.0
832c83fffffffff,2.0,0.0,0.0
832c8dfffffffff,27.0,0.0,0.0
832c9cfffffffff,9.0,0.0,0.0
832cacfffffffff,6.0,0.0,0.0
832cc0fffffffff,51.0,0.0,0.0
832cc1fffffffff,6.0,0.0,0.0
832cc3fffffffff,4.0,0.0,0.0
832cc6fffffffff,132.0,0.0,0.0
832cd4fffffffff,66.0,0.0,0.0
832ce4fffffffff,62.0,3.0,3.0
832ce5fffffffff,5.0,0.0,0.0
832cf0fffffffff,18.0,0.0,0.0
832cf2fffffffff,1.0,0.0,0.0
832cf3fffffffff,43.0,0.0,0.0
832cf5fffffffff,51.0,0.0,0.0
832d03fffffffff,18.0,0.0,0.0
832d10fffffffff,41.0,0.0,0.0
832d11fffffffff,2.0,0.0,0.0
832d14fffffffff,45.0,0.0,0.0
832d16fffffffff,1.0,0.0,0.0
832d1bfffffffff,2.0,0.0,0.0
832d1efffffffff,6.0,0.0,0.0
832d29fffffffff,6.0,0.0,0.0
832d32fffffffff,18.0,0.0,0.0
832d33fffffffff,71.0,0.0,0.0
832d36fffffffff,1.0,0.0,0.0
832d58fffffffff,1.0,0.0,0.0
832d5cfffffffff,30.0,0.0,0.0
832d64fffffffff,19.0,0.0,0.0
832d66fffffffff,2.0,0.0,0.0
832d70fffffffff,10.0,0.0,0.0
832d71fffffffff,6.0,0.0,0.0
832d75fffffffff,2.0,0.0,0.0
832d76fffffffff,5.0,0.0,0.0
832da1fffffffff,2.0,0.0,0.0
832da5fffffffff,8.0,0.0,0.0
