cell_id,Trochalopteron erythrocephalum,Trochalopteron erythrocephalum erythrocephalum/kali,Trochalopteron erythrocephalum nigrimentum
823c07fffffffff,444.0,0.0,0.0
823c0ffffffffff,1448.0,0.0,0.0
823c1ffffffffff,1673.0,0.0,0.0
823c37fffffffff,89.0,0.0,0.0
823c47fffffffff,35.0,0.0,0.0
823c57fffffffff,1248.0,0.0,0.0
823c5ffffffffff,458.0,0.0,0.0
823ce7fffffffff,175.0,0.0,0.0
823d17fffffffff,965.0,0.0,0.0
823d1ffffffffff,1153.0,0.0,0.0
823d37fffffffff,104.0,0.0,0.0
823daffffffffff,897.0,0.0,0.0
