cell_id,Gallinula galeata,Gallinula galeata [galeata Group],Gallinula galeata garmani,Gallinula galeata sandvicensis
832663fffffffff,2.0,0.0,0.0,0.0
832664fffffffff,161.0,0.0,0.0,0.0
832666fffffffff,43.0,0.0,0.0,0.0
832668fffffffff,4.0,0.0,0.0,0.0
832669fffffffff,2.0,0.0,0.0,0.0
83266afffffffff,3.0,0.0,0.0,0.0
83266bfffffffff,11.0,0.0,0.0,0.0
83266efffffffff,21.0,0.0,0.0,0.0
832671fffffffff,30.0,0.0,0.0,0.0
832675fffffffff,2.0,0.0,0.0,0.0
832688fffffffff,70.0,0.0,0.0,0.0
832689fffffffff,1.0,0.0,0.0,0.0
832692fffffffff,2.0,0.0,0.0,0.0
8326aafffffffff,93.0,0.0,0.0,0.0
8326c8fffffffff,22.0,0.0,0.0,0.0
8326c9fffffffff,3.0,0.0,0.0,0.0
8326cbfffffffff,71.0,0.0,0.0,0.0
8326cdfffffffff,2.0,0.0,0.0,0.0
8326cefffffffff,3.0,0.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0,0.0
8326d9fffffffff,12.0,0.0,0.0,0.0
8326dafffffffff,1.0,0.0,0.0,0.0
8326defffffffff,4.0,0.0,0.0,0.0
8326e1fffffffff,2.0,0.0,0.0,0.0
8326e2fffffffff,8.0,0.0,0.0,0.0
8326e3fffffffff,3.0,0.0,0.0,0.0
8326e5fffffffff,42.0,3.0,0.0,0.0
8326ecfffffffff,5.0,0.0,0.0,0.0
832711fffffffff,2.0,0.0,0.0,0.0
832741fffffffff,68.0,0.0,0.0,0.0
832743fffffffff,81.0,0.0,0.0,0.0
832745fffffffff,10.0,0.0,0.0,0.0
832748fffffffff,70.0,0.0,0.0,0.0
832749fffffffff,70.0,0.0,0.0,0.0
83274afffffffff,16.0,0.0,0.0,0.0
83274bfffffffff,49.0,0.0,0.0,0.0
83274cfffffffff,11.0,0.0,0.0,0.0
83274dfffffffff,133.0,0.0,0.0,0.0
83274efffffffff,141.0,0.0,0.0,0.0
832751fffffffff,10.0,0.0,0.0,0.0
832752fffffffff,19.0,0.0,0.0,0.0
832753fffffffff,16.0,0.0,0.0,0.0
832756fffffffff,1.0,0.0,0.0,0.0
832758fffffffff,106.0,2.0,0.0,0.0
832759fffffffff,161.0,3.0,0.0,0.0
83275bfffffffff,75.0,0.0,0.0,0.0
83275cfffffffff,58.0,2.0,0.0,0.0
83275dfffffffff,21.0,2.0,0.0,0.0
83275efffffffff,2.0,0.0,0.0,0.0
832763fffffffff,48.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0
832769fffffffff,8.0,0.0,0.0,0.0
83276afffffffff,2.0,0.0,0.0,0.0
83276bfffffffff,40.0,0.0,0.0,0.0
83276cfffffffff,2.0,0.0,0.0,0.0
83276dfffffffff,2.0,0.0,0.0,0.0
83276efffffffff,34.0,0.0,0.0,0.0
832771fffffffff,6.0,0.0,0.0,0.0
832802fffffffff,5.0,0.0,0.0,0.0
832806fffffffff,6.0,0.0,0.0,0.0
832811fffffffff,6.0,0.0,0.0,0.0
832813fffffffff,18.0,0.0,0.0,0.0
832815fffffffff,8.0,0.0,0.0,0.0
832816fffffffff,2.0,0.0,0.0,0.0
832830fffffffff,137.0,11.0,0.0,0.0
832831fffffffff,7.0,0.0,0.0,0.0
832832fffffffff,43.0,0.0,0.0,0.0
832833fffffffff,1.0,0.0,0.0,0.0
832834fffffffff,289.0,8.0,0.0,0.0
832835fffffffff,8.0,2.0,0.0,0.0
832836fffffffff,560.0,0.0,0.0,0.0
832884fffffffff,3.0,0.0,0.0,0.0
8328defffffffff,2.0,0.0,0.0,0.0
832912fffffffff,31.0,0.0,0.0,0.0
832913fffffffff,14.0,7.0,0.0,0.0
83291afffffffff,6.0,1.0,0.0,0.0
832981fffffffff,2.0,0.0,0.0,0.0
832982fffffffff,5.0,0.0,0.0,0.0
832984fffffffff,6.0,0.0,0.0,0.0
832985fffffffff,42.0,0.0,0.0,0.0
832986fffffffff,10.0,0.0,0.0,0.0
832988fffffffff,3.0,0.0,0.0,0.0
832989fffffffff,3.0,1.0,0.0,0.0
83298bfffffffff,1.0,0.0,0.0,0.0
83298cfffffffff,27.0,0.0,0.0,0.0
83298dfffffffff,4.0,0.0,0.0,0.0
832995fffffffff,9.0,0.0,0.0,0.0
8329a0fffffffff,41.0,9.0,0.0,0.0
8329a1fffffffff,31.0,0.0,0.0,0.0
8329a3fffffffff,8.0,0.0,0.0,0.0
8329a4fffffffff,198.0,182.0,0.0,0.0
8329a5fffffffff,2.0,0.0,0.0,0.0
8329a6fffffffff,94.0,3.0,0.0,0.0
8329a8fffffffff,2.0,2.0,0.0,0.0
8329a9fffffffff,5.0,0.0,0.0,0.0
8329aafffffffff,4.0,0.0,0.0,0.0
8329abfffffffff,5.0,0.0,0.0,0.0
8329acfffffffff,28.0,0.0,0.0,0.0
8329adfffffffff,91.0,1.0,0.0,0.0
8329aefffffffff,2.0,0.0,0.0,0.0
8329b0fffffffff,3.0,0.0,0.0,0.0
8329b2fffffffff,22.0,0.0,0.0,0.0
832a06fffffffff,4.0,2.0,0.0,0.0
832a10fffffffff,348.0,5.0,0.0,0.0
832a12fffffffff,27.0,2.0,0.0,0.0
832a13fffffffff,132.0,0.0,0.0,0.0
832a14fffffffff,149.0,2.0,0.0,0.0
832a15fffffffff,77.0,4.0,0.0,0.0
832a16fffffffff,37.0,0.0,0.0,0.0
832a30fffffffff,200.0,1.0,0.0,0.0
832a31fffffffff,253.0,0.0,0.0,0.0
832a32fffffffff,63.0,0.0,0.0,0.0
832a33fffffffff,196.0,0.0,0.0,0.0
832a34fffffffff,64.0,0.0,0.0,0.0
832a36fffffffff,57.0,5.0,0.0,0.0
832a4cfffffffff,1.0,1.0,0.0,0.0
832a82fffffffff,2.0,0.0,0.0,0.0
832a83fffffffff,2.0,0.0,0.0,0.0
832a84fffffffff,15.0,0.0,0.0,0.0
832a85fffffffff,20.0,0.0,0.0,0.0
832a86fffffffff,19.0,0.0,0.0,0.0
832a88fffffffff,1.0,0.0,0.0,0.0
832a89fffffffff,7.0,0.0,0.0,0.0
832a8afffffffff,5.0,0.0,0.0,0.0
832a8bfffffffff,16.0,0.0,0.0,0.0
832a8cfffffffff,20.0,0.0,0.0,0.0
832a8dfffffffff,40.0,0.0,0.0,0.0
832a8efffffffff,38.0,1.0,0.0,0.0
832a90fffffffff,24.0,0.0,0.0,0.0
832a91fffffffff,3.0,0.0,0.0,0.0
832a92fffffffff,2.0,0.0,0.0,0.0
832a93fffffffff,44.0,0.0,0.0,0.0
832a94fffffffff,4.0,0.0,0.0,0.0
832a95fffffffff,29.0,0.0,0.0,0.0
832a99fffffffff,2.0,0.0,0.0,0.0
832a9bfffffffff,53.0,0.0,0.0,0.0
832aa0fffffffff,47.0,0.0,0.0,0.0
832aa1fffffffff,50.0,0.0,0.0,0.0
832aa3fffffffff,96.0,0.0,0.0,0.0
832aa4fffffffff,321.0,1.0,0.0,0.0
832aa5fffffffff,69.0,0.0,0.0,0.0
832aa6fffffffff,19.0,2.0,0.0,0.0
832aa8fffffffff,360.0,16.0,0.0,0.0
832aa9fffffffff,303.0,14.0,0.0,0.0
832aaafffffffff,106.0,2.0,0.0,0.0
832aabfffffffff,6.0,0.0,0.0,0.0
832aacfffffffff,389.0,6.0,0.0,0.0
832aadfffffffff,144.0,2.0,0.0,0.0
832aaefffffffff,30.0,2.0,0.0,0.0
832ab0fffffffff,120.0,0.0,0.0,0.0
832ab1fffffffff,15.0,2.0,0.0,0.0
832ab2fffffffff,283.0,20.0,0.0,0.0
832ab3fffffffff,24.0,0.0,0.0,0.0
832ab4fffffffff,98.0,2.0,0.0,0.0
832ab5fffffffff,96.0,14.0,0.0,0.0
832ab6fffffffff,183.0,0.0,0.0,0.0
832ac6fffffffff,10.0,0.0,0.0,0.0
832ad3fffffffff,4.0,2.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0,0.0
832ad5fffffffff,53.0,4.0,0.0,0.0
832ad6fffffffff,19.0,0.0,0.0,0.0
832af0fffffffff,130.0,0.0,0.0,0.0
832af1fffffffff,114.0,0.0,0.0,0.0
832af3fffffffff,87.0,1.0,0.0,0.0
832af6fffffffff,130.0,0.0,0.0,0.0
832b00fffffffff,31.0,0.0,0.0,0.0
832b01fffffffff,9.0,0.0,0.0,0.0
832b02fffffffff,116.0,0.0,0.0,0.0
832b03fffffffff,6.0,0.0,0.0,0.0
832b0afffffffff,18.0,0.0,0.0,0.0
832b0cfffffffff,24.0,0.0,0.0,0.0
832b11fffffffff,6.0,0.0,0.0,0.0
832b12fffffffff,16.0,0.0,0.0,0.0
832b13fffffffff,2.0,0.0,0.0,0.0
832b16fffffffff,5.0,0.0,0.0,0.0
832b18fffffffff,9.0,0.0,0.0,0.0
832b19fffffffff,2.0,0.0,0.0,0.0
832b1afffffffff,56.0,1.0,0.0,0.0
832b1cfffffffff,4.0,0.0,0.0,0.0
832b1dfffffffff,3.0,0.0,0.0,0.0
832b30fffffffff,9.0,0.0,0.0,0.0
832b31fffffffff,3.0,0.0,0.0,0.0
832b80fffffffff,1.0,0.0,0.0,0.0
832b81fffffffff,78.0,15.0,0.0,0.0
832b83fffffffff,156.0,1.0,0.0,0.0
832b88fffffffff,6.0,0.0,0.0,0.0
832b89fffffffff,81.0,0.0,0.0,0.0
832b8afffffffff,42.0,0.0,0.0,0.0
832b8bfffffffff,60.0,1.0,0.0,0.0
832b8cfffffffff,35.0,0.0,0.0,0.0
832b8dfffffffff,33.0,0.0,0.0,0.0
832b8efffffffff,38.0,0.0,0.0,0.0
832b90fffffffff,3.0,0.0,0.0,0.0
832b93fffffffff,16.0,0.0,0.0,0.0
832b94fffffffff,8.0,0.0,0.0,0.0
832b98fffffffff,222.0,22.0,0.0,0.0
832b99fffffffff,206.0,37.0,0.0,0.0
832b9afffffffff,43.0,6.0,0.0,0.0
832b9bfffffffff,372.0,5.0,0.0,0.0
832b9dfffffffff,438.0,51.0,0.0,0.0
832b9efffffffff,50.0,2.0,0.0,0.0
832ba0fffffffff,25.0,0.0,0.0,0.0
832ba8fffffffff,11.0,1.0,0.0,0.0
832baafffffffff,193.0,0.0,0.0,0.0
832babfffffffff,6.0,0.0,0.0,0.0
832bacfffffffff,34.0,0.0,0.0,0.0
832baefffffffff,27.0,5.0,0.0,0.0
834412fffffffff,13.0,0.0,0.0,0.0
834413fffffffff,2.0,0.0,0.0,0.0
834414fffffffff,1.0,0.0,0.0,0.0
83441afffffffff,53.0,41.0,0.0,0.0
83441efffffffff,5.0,0.0,0.0,0.0
834440fffffffff,378.0,0.0,0.0,0.0
834441fffffffff,11.0,0.0,0.0,0.0
834443fffffffff,9.0,0.0,0.0,0.0
834444fffffffff,29.0,0.0,0.0,0.0
834445fffffffff,57.0,0.0,0.0,0.0
834446fffffffff,41.0,3.0,0.0,0.0
834448fffffffff,22.0,3.0,0.0,0.0
834449fffffffff,30.0,0.0,0.0,0.0
83444cfffffffff,29.0,0.0,0.0,0.0
83444dfffffffff,19.0,7.0,0.0,0.0
83444efffffffff,34.0,0.0,0.0,0.0
834450fffffffff,13.0,0.0,0.0,0.0
834455fffffffff,39.0,0.0,0.0,0.0
834456fffffffff,114.0,0.0,0.0,0.0
834459fffffffff,15.0,0.0,0.0,0.0
83445cfffffffff,1.0,0.0,0.0,0.0
834463fffffffff,10.0,0.0,0.0,0.0
834469fffffffff,15.0,0.0,0.0,0.0
83446afffffffff,4.0,0.0,0.0,0.0
83446cfffffffff,78.0,5.0,0.0,0.0
83446dfffffffff,22.0,0.0,0.0,0.0
83446efffffffff,96.0,0.0,0.0,0.0
834471fffffffff,2.0,0.0,0.0,0.0
834473fffffffff,8.0,0.0,0.0,0.0
834484fffffffff,4.0,1.0,0.0,0.0
834485fffffffff,1.0,0.0,0.0,0.0
834486fffffffff,3.0,0.0,0.0,0.0
8344a1fffffffff,16.0,11.0,0.0,0.0
8344a3fffffffff,3.0,2.0,0.0,0.0
8344a5fffffffff,5.0,0.0,0.0,0.0
8344a8fffffffff,12.0,0.0,0.0,0.0
8344a9fffffffff,77.0,14.0,0.0,0.0
8344abfffffffff,3.0,2.0,0.0,0.0
8344acfffffffff,50.0,1.0,0.0,0.0
8344adfffffffff,7.0,5.0,0.0,0.0
8344aefffffffff,2.0,2.0,0.0,0.0
8344b5fffffffff,2.0,0.0,0.0,0.0
8344c0fffffffff,21.0,0.0,0.0,0.0
8344c1fffffffff,141.0,2.0,0.0,0.0
8344c2fffffffff,18.0,2.0,0.0,0.0
8344c3fffffffff,2.0,0.0,0.0,0.0
8344c6fffffffff,1.0,0.0,0.0,0.0
8344c8fffffffff,52.0,0.0,0.0,0.0
8344cafffffffff,17.0,0.0,0.0,0.0
8344ccfffffffff,12.0,0.0,0.0,0.0
8344cdfffffffff,10.0,0.0,0.0,0.0
8344d0fffffffff,110.0,2.0,0.0,0.0
8344d2fffffffff,25.0,0.0,0.0,0.0
8344d3fffffffff,2.0,0.0,0.0,0.0
8344d5fffffffff,35.0,0.0,0.0,0.0
8344d8fffffffff,11.0,0.0,0.0,0.0
8344d9fffffffff,2.0,0.0,0.0,0.0
8344dafffffffff,4.0,0.0,0.0,0.0
8344dbfffffffff,5.0,0.0,0.0,0.0
8344ddfffffffff,7.0,0.0,0.0,0.0
8344e1fffffffff,8.0,0.0,0.0,0.0
8344e2fffffffff,3.0,0.0,0.0,0.0
8344e5fffffffff,1.0,0.0,0.0,0.0
8344e6fffffffff,11.0,5.0,0.0,0.0
8344e8fffffffff,18.0,1.0,0.0,0.0
8344ecfffffffff,2.0,0.0,0.0,0.0
8344edfffffffff,8.0,0.0,0.0,0.0
8344eefffffffff,24.0,0.0,0.0,0.0
8344f3fffffffff,7.0,2.0,0.0,0.0
8344f4fffffffff,3.0,0.0,0.0,0.0
8344f6fffffffff,1.0,1.0,0.0,0.0
834501fffffffff,3.0,0.0,0.0,0.0
834505fffffffff,55.0,2.0,0.0,0.0
83450dfffffffff,2.0,0.0,0.0,0.0
834520fffffffff,1.0,0.0,0.0,0.0
834521fffffffff,19.0,0.0,0.0,0.0
834523fffffffff,12.0,0.0,0.0,0.0
834525fffffffff,7.0,0.0,0.0,0.0
834526fffffffff,4.0,0.0,0.0,0.0
83452afffffffff,65.0,2.0,0.0,0.0
83452cfffffffff,12.0,0.0,0.0,0.0
83452dfffffffff,2.0,0.0,0.0,0.0
83452efffffffff,23.0,2.0,0.0,0.0
834533fffffffff,2.0,0.0,0.0,0.0
834572fffffffff,2.0,0.0,0.0,0.0
834588fffffffff,1.0,1.0,0.0,0.0
8345a3fffffffff,16.0,0.0,0.0,0.0
8345b0fffffffff,2.0,2.0,0.0,0.0
8345b2fffffffff,26.0,17.0,0.0,0.0
834648fffffffff,25.0,0.0,0.0,4.0
834649fffffffff,14.0,0.0,0.0,0.0
83464efffffffff,7.0,0.0,0.0,5.0
8347a3fffffffff,2.0,0.0,0.0,0.0
834810fffffffff,2.0,0.0,0.0,0.0
834812fffffffff,6.0,0.0,0.0,0.0
834836fffffffff,13.0,4.0,0.0,0.0
834856fffffffff,8.0,0.0,0.0,0.0
834859fffffffff,7.0,0.0,0.0,0.0
83485bfffffffff,8.0,0.0,0.0,0.0
83485efffffffff,2.0,0.0,0.0,0.0
834880fffffffff,1.0,0.0,0.0,0.0
834881fffffffff,4.0,0.0,0.0,0.0
834882fffffffff,8.0,0.0,0.0,0.0
834888fffffffff,5.0,0.0,0.0,0.0
834889fffffffff,2.0,0.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0,0.0
83488efffffffff,20.0,0.0,0.0,0.0
834890fffffffff,15.0,0.0,0.0,0.0
834891fffffffff,11.0,1.0,0.0,0.0
834892fffffffff,10.0,0.0,0.0,0.0
834893fffffffff,9.0,2.0,0.0,0.0
834895fffffffff,28.0,4.0,0.0,0.0
834898fffffffff,11.0,0.0,0.0,0.0
83489dfffffffff,4.0,0.0,0.0,0.0
83489efffffffff,18.0,0.0,0.0,0.0
8348a2fffffffff,3.0,0.0,0.0,0.0
8348b1fffffffff,1.0,0.0,0.0,0.0
8348b2fffffffff,15.0,10.0,0.0,0.0
8348b3fffffffff,8.0,2.0,0.0,0.0
8348c3fffffffff,7.0,0.0,0.0,0.0
8348ccfffffffff,1.0,0.0,0.0,0.0
8348d0fffffffff,2.0,0.0,0.0,0.0
8348d3fffffffff,2.0,0.0,0.0,0.0
8348d6fffffffff,1.0,0.0,0.0,0.0
8348dafffffffff,2.0,0.0,0.0,0.0
8348dcfffffffff,2.0,0.0,0.0,0.0
8348ddfffffffff,2.0,0.0,0.0,0.0
8348e8fffffffff,184.0,133.0,0.0,0.0
8348e9fffffffff,15.0,0.0,0.0,0.0
8348eafffffffff,11.0,3.0,0.0,0.0
8348ebfffffffff,8.0,2.0,0.0,0.0
8348ecfffffffff,5.0,4.0,0.0,0.0
8348edfffffffff,4.0,0.0,0.0,0.0
8348eefffffffff,31.0,0.0,0.0,0.0
8348f2fffffffff,6.0,0.0,0.0,0.0
8348f6fffffffff,2.0,0.0,0.0,0.0
834980fffffffff,6.0,6.0,0.0,0.0
834982fffffffff,8.0,8.0,0.0,0.0
834983fffffffff,3.0,3.0,0.0,0.0
834985fffffffff,8.0,8.0,0.0,0.0
834986fffffffff,74.0,74.0,0.0,0.0
83498cfffffffff,2.0,2.0,0.0,0.0
834994fffffffff,10.0,1.0,0.0,0.0
834995fffffffff,91.0,90.0,0.0,0.0
834996fffffffff,20.0,3.0,0.0,0.0
8349a2fffffffff,4.0,0.0,0.0,0.0
8349a8fffffffff,1.0,0.0,0.0,0.0
8349aafffffffff,46.0,43.0,0.0,0.0
8349abfffffffff,18.0,18.0,0.0,0.0
8349b3fffffffff,2.0,0.0,0.0,0.0
8349b5fffffffff,2.0,0.0,0.0,0.0
834c81fffffffff,2.0,0.0,0.0,0.0
834c83fffffffff,6.0,0.0,0.0,0.0
834c89fffffffff,3.0,0.0,0.0,0.0
834cabfffffffff,1.0,0.0,0.0,0.0
834cc0fffffffff,3.0,0.0,0.0,0.0
834cc5fffffffff,15.0,2.0,0.0,0.0
834cc6fffffffff,2.0,0.0,0.0,0.0
834cd4fffffffff,1.0,0.0,0.0,0.0
834cd6fffffffff,3.0,3.0,0.0,0.0
834ce8fffffffff,57.0,0.0,0.0,0.0
834ceafffffffff,9.0,0.0,0.0,0.0
834ceefffffffff,7.0,0.0,0.0,0.0
834cf3fffffffff,3.0,1.0,0.0,0.0
834d49fffffffff,1.0,0.0,0.0,0.0
834d4bfffffffff,1.0,0.0,0.0,0.0
835d10fffffffff,1.0,0.0,0.0,1.0
835d14fffffffff,2.0,0.0,0.0,0.0
835e43fffffffff,2.0,0.0,0.0,0.0
835e5cfffffffff,1.0,0.0,0.0,0.0
835e66fffffffff,26.0,0.0,0.0,0.0
835e70fffffffff,4.0,0.0,0.0,0.0
835e71fffffffff,7.0,0.0,0.0,0.0
835e72fffffffff,40.0,0.0,0.0,0.0
835f4bfffffffff,1.0,0.0,0.0,0.0
835f58fffffffff,2.0,1.0,0.0,0.0
835f5bfffffffff,11.0,0.0,0.0,0.0
83660dfffffffff,1.0,0.0,0.0,0.0
836622fffffffff,4.0,2.0,0.0,0.0
836676fffffffff,2.0,0.0,0.0,0.0
8366a5fffffffff,36.0,4.0,0.0,0.0
8366b4fffffffff,10.0,0.0,0.0,0.0
8366b5fffffffff,10.0,1.0,0.0,0.0
8366c2fffffffff,29.0,0.0,0.0,0.0
8366c6fffffffff,31.0,0.0,0.0,0.0
8366d0fffffffff,2.0,0.0,0.0,0.0
8366d3fffffffff,17.0,0.0,0.0,0.0
8366dcfffffffff,8.0,0.0,0.0,0.0
8366defffffffff,4.0,1.0,0.0,0.0
8366e4fffffffff,30.0,2.0,0.0,0.0
8366f1fffffffff,1.0,0.0,0.0,0.0
8366f5fffffffff,87.0,7.0,0.0,0.0
836725fffffffff,3.0,2.0,0.0,0.0
836732fffffffff,6.0,5.0,0.0,0.0
836735fffffffff,2.0,0.0,0.0,0.0
836736fffffffff,3.0,3.0,0.0,0.0
836742fffffffff,12.0,0.0,0.0,0.0
836743fffffffff,2.0,0.0,0.0,0.0
836744fffffffff,26.0,0.0,0.0,0.0
836752fffffffff,2.0,0.0,0.0,0.0
83675afffffffff,1.0,0.0,0.0,0.0
83675cfffffffff,11.0,0.0,0.0,0.0
83675dfffffffff,2.0,0.0,0.0,0.0
836783fffffffff,15.0,0.0,0.0,0.0
83679bfffffffff,2.0,2.0,0.0,0.0
836c5bfffffffff,2.0,2.0,0.0,0.0
836d14fffffffff,2.0,0.0,0.0,0.0
836d15fffffffff,2.0,0.0,0.0,0.0
836d23fffffffff,3.0,1.0,0.0,0.0
836d28fffffffff,11.0,6.0,0.0,0.0
836d29fffffffff,7.0,0.0,0.0,0.0
836d2bfffffffff,1.0,0.0,0.0,0.0
836d2cfffffffff,7.0,7.0,0.0,0.0
836d2dfffffffff,54.0,0.0,0.0,0.0
836d32fffffffff,5.0,0.0,0.0,0.0
836d35fffffffff,5.0,0.0,0.0,0.0
836d61fffffffff,3.0,0.0,0.0,0.0
836d74fffffffff,2.0,0.0,0.0,0.0
838162fffffffff,1.0,0.0,0.0,0.0
838a6dfffffffff,23.0,0.0,0.0,0.0
838af4fffffffff,1.0,0.0,0.0,0.0
838b20fffffffff,1.0,0.0,1.0,0.0
838b22fffffffff,10.0,0.0,1.0,0.0
838b26fffffffff,1.0,0.0,1.0,0.0
838b2afffffffff,4.0,0.0,0.0,0.0
838b2cfffffffff,8.0,0.0,2.0,0.0
838b61fffffffff,17.0,0.0,17.0,0.0
838b74fffffffff,1.0,0.0,0.0,0.0
838e60fffffffff,2.0,0.0,2.0,0.0
838e62fffffffff,11.0,7.0,0.0,0.0
838e66fffffffff,2.0,2.0,0.0,0.0
838e75fffffffff,2.0,1.0,0.0,0.0
838f4bfffffffff,3.0,0.0,0.0,0.0
838f50fffffffff,7.0,0.0,0.0,0.0
838f55fffffffff,4.0,4.0,0.0,0.0
838f72fffffffff,2.0,0.0,0.0,0.0
838f73fffffffff,2.0,2.0,0.0,0.0
838fa6fffffffff,2.0,2.0,0.0,0.0
83a812fffffffff,4.0,4.0,0.0,0.0
83a835fffffffff,7.0,0.0,0.0,0.0
83a891fffffffff,3.0,0.0,0.0,0.0
83a8d1fffffffff,1.0,1.0,0.0,0.0
83a953fffffffff,2.0,0.0,0.0,0.0
83a955fffffffff,5.0,0.0,0.0,0.0
83a961fffffffff,7.0,0.0,0.0,0.0
83a964fffffffff,3.0,0.0,0.0,0.0
83a96cfffffffff,1.0,0.0,0.0,0.0
83b200fffffffff,9.0,0.0,0.0,0.0
83b219fffffffff,84.0,0.0,0.0,0.0
83b242fffffffff,2.0,0.0,0.0,0.0
83b248fffffffff,3.0,0.0,0.0,0.0
83b249fffffffff,26.0,0.0,0.0,0.0
83b24bfffffffff,2.0,0.0,0.0,0.0
83b24dfffffffff,528.0,0.0,0.0,0.0
83b24efffffffff,7.0,0.0,0.0,0.0
83b25dfffffffff,2.0,0.0,0.0,0.0
83b261fffffffff,2.0,0.0,0.0,0.0
83b268fffffffff,27.0,0.0,0.0,0.0
83b269fffffffff,85.0,0.0,0.0,0.0
83b26afffffffff,2.0,0.0,0.0,0.0
83b26bfffffffff,59.0,0.0,0.0,0.0
83b26dfffffffff,72.0,0.0,0.0,0.0
83b26efffffffff,3.0,0.0,0.0,0.0
83b2c2fffffffff,2.0,0.0,0.0,0.0
83b2c3fffffffff,2.0,0.0,0.0,0.0
83b2c4fffffffff,6.0,0.0,0.0,0.0
83b2c5fffffffff,24.0,0.0,0.0,0.0
83b2d8fffffffff,6.0,0.0,0.0,0.0
83b2e2fffffffff,28.0,0.0,0.0,0.0
83b2e6fffffffff,2.0,0.0,0.0,0.0
83b2e8fffffffff,1.0,0.0,0.0,0.0
83b2ecfffffffff,54.0,2.0,0.0,0.0
83b2eefffffffff,2.0,0.0,0.0,0.0
83b304fffffffff,42.0,2.0,0.0,0.0
83b31dfffffffff,1.0,0.0,0.0,0.0
83b320fffffffff,1.0,0.0,0.0,0.0
83b331fffffffff,12.0,0.0,0.0,0.0
83b342fffffffff,3.0,0.0,0.0,0.0
83b344fffffffff,6.0,0.0,0.0,0.0
83b34dfffffffff,5.0,0.0,0.0,0.0
83b34efffffffff,4.0,0.0,0.0,0.0
83b35afffffffff,8.0,0.0,0.0,0.0
83b35cfffffffff,2.0,0.0,0.0,0.0
83b35efffffffff,2.0,0.0,0.0,0.0
83b366fffffffff,3.0,0.0,1.0,0.0
83b36dfffffffff,5.0,0.0,0.0,0.0
83c2c5fffffffff,9.0,4.0,0.0,0.0
83c2c6fffffffff,2.0,0.0,0.0,0.0
83c2c9fffffffff,165.0,0.0,0.0,0.0
83c2cdfffffffff,113.0,0.0,0.0,0.0
83c2e3fffffffff,5.0,0.0,0.0,0.0
83c2e9fffffffff,32.0,0.0,0.0,0.0
83c2ebfffffffff,16.0,0.0,0.0,0.0
83c2f1fffffffff,4.0,0.0,0.0,0.0
83c2f2fffffffff,6.0,0.0,0.0,0.0
83c2f3fffffffff,2.0,0.0,0.0,0.0
83c34bfffffffff,6.0,0.0,0.0,0.0
83c34efffffffff,4.0,0.0,0.0,0.0
83ce8cfffffffff,46.0,0.0,0.0,0.0
83cea8fffffffff,26.0,0.0,0.0,0.0
83ceaafffffffff,47.0,0.0,0.0,0.0
83ceaefffffffff,1.0,0.0,0.0,0.0
83cfacfffffffff,13.0,0.0,0.0,0.0
83df45fffffffff,8.0,0.0,0.0,0.0
