cell_id,Hemiphaga novaeseelandiae,Hemiphaga novaeseelandiae spadicea,Hemiphaga novaeseelandiae novaeseelandiae
83bb09fffffffff,25.0,0.0,0.0
83bb0dfffffffff,6.0,0.0,0.0
83bb29fffffffff,21.0,0.0,0.0
83bb2bfffffffff,5.0,0.0,0.0
83bb50fffffffff,7.0,0.0,0.0
83bb76fffffffff,2.0,0.0,0.0
83da82fffffffff,2.0,0.0,0.0
83da83fffffffff,1.0,0.0,1.0
83da85fffffffff,3.0,0.0,0.0
83da90fffffffff,1.0,0.0,0.0
83daaafffffffff,4.0,0.0,0.0
