cell_id,Alcedo atthis,Alcedo atthis [atthis Group],Alcedo atthis [hispidoides Group]
831f22fffffffff,49.0,5.0,0.0
831f23fffffffff,14.0,6.0,0.0
831f24fffffffff,1.0,1.0,0.0
831f25fffffffff,2.0,0.0,0.0
831f26fffffffff,12.0,0.0,0.0
831f2afffffffff,25.0,2.0,0.0
831f2cfffffffff,2.0,0.0,0.0
831f2dfffffffff,4.0,0.0,0.0
831f2efffffffff,24.0,0.0,0.0
831f30fffffffff,4.0,0.0,0.0
831f31fffffffff,48.0,16.0,0.0
831f32fffffffff,4.0,0.0,0.0
831f33fffffffff,30.0,0.0,0.0
831f35fffffffff,3.0,1.0,0.0
831f40fffffffff,15.0,0.0,0.0
831f41fffffffff,2.0,0.0,0.0
831f42fffffffff,12.0,0.0,0.0
831f4afffffffff,2.0,0.0,0.0
831f4cfffffffff,2.0,0.0,0.0
831f4efffffffff,65.0,0.0,0.0
831f50fffffffff,1.0,0.0,0.0
831f51fffffffff,16.0,0.0,0.0
831f52fffffffff,40.0,0.0,0.0
831f53fffffffff,149.0,0.0,0.0
831f54fffffffff,2.0,0.0,0.0
831f55fffffffff,9.0,0.0,0.0
831f56fffffffff,30.0,0.0,0.0
831f58fffffffff,1.0,0.0,0.0
831f59fffffffff,4.0,0.0,0.0
831f5afffffffff,3.0,0.0,0.0
831f5cfffffffff,10.0,0.0,0.0
831f5dfffffffff,1.0,0.0,0.0
831f5efffffffff,46.0,0.0,0.0
831f60fffffffff,6.0,0.0,0.0
831f61fffffffff,2.0,0.0,0.0
831f66fffffffff,5.0,0.0,0.0
831f6efffffffff,2.0,0.0,0.0
831f71fffffffff,83.0,0.0,0.0
831f72fffffffff,49.0,0.0,0.0
831f73fffffffff,2.0,0.0,0.0
831f75fffffffff,1.0,0.0,0.0
831f80fffffffff,85.0,4.0,0.0
831f81fffffffff,74.0,0.0,0.0
831f82fffffffff,305.0,28.0,0.0
831f83fffffffff,771.0,29.0,0.0
831f84fffffffff,6.0,0.0,0.0
831f85fffffffff,150.0,2.0,0.0
831f86fffffffff,5.0,0.0,0.0
831f88fffffffff,97.0,8.0,0.0
831f89fffffffff,77.0,12.0,0.0
831f8bfffffffff,1.0,0.0,0.0
831f8cfffffffff,81.0,2.0,0.0
831f8dfffffffff,374.0,177.0,0.0
831f8efffffffff,280.0,4.0,0.0
831f90fffffffff,9.0,2.0,0.0
831f91fffffffff,198.0,117.0,0.0
831f92fffffffff,6.0,0.0,0.0
831f93fffffffff,21.0,4.0,0.0
831f94fffffffff,8.0,0.0,0.0
831f95fffffffff,11.0,2.0,0.0
831f96fffffffff,13.0,0.0,0.0
831f98fffffffff,138.0,0.0,0.0
831f99fffffffff,59.0,0.0,0.0
831f9afffffffff,42.0,0.0,0.0
831f9bfffffffff,15.0,0.0,0.0
831f9cfffffffff,60.0,29.0,0.0
831f9dfffffffff,57.0,6.0,0.0
831f9efffffffff,3.0,2.0,0.0
831fa0fffffffff,55.0,0.0,0.0
831fa1fffffffff,55.0,0.0,0.0
831fa2fffffffff,30.0,0.0,0.0
831fa3fffffffff,94.0,0.0,0.0
831fa4fffffffff,167.0,4.0,0.0
831fa5fffffffff,147.0,3.0,0.0
831fa6fffffffff,38.0,3.0,0.0
831fa8fffffffff,244.0,0.0,0.0
831fa9fffffffff,178.0,2.0,0.0
831faafffffffff,441.0,2.0,0.0
831fabfffffffff,98.0,0.0,0.0
831facfffffffff,51.0,0.0,0.0
831fadfffffffff,75.0,0.0,0.0
831faefffffffff,361.0,0.0,0.0
831fb0fffffffff,50.0,4.0,0.0
831fb1fffffffff,97.0,5.0,0.0
831fb2fffffffff,86.0,0.0,0.0
831fb3fffffffff,1.0,0.0,0.0
831fb4fffffffff,179.0,15.0,0.0
831fb5fffffffff,31.0,2.0,0.0
831fb6fffffffff,24.0,0.0,0.0
83200afffffffff,1.0,0.0,0.0
83200efffffffff,1.0,0.0,0.0
832010fffffffff,8.0,0.0,0.0
832012fffffffff,3.0,0.0,0.0
832013fffffffff,1.0,0.0,0.0
832016fffffffff,11.0,4.0,0.0
832018fffffffff,24.0,0.0,0.0
832019fffffffff,9.0,0.0,0.0
83201bfffffffff,2.0,0.0,0.0
832033fffffffff,2.0,0.0,0.0
83204afffffffff,1.0,0.0,0.0
83205bfffffffff,1.0,0.0,0.0
832080fffffffff,4.0,0.0,0.0
832084fffffffff,10.0,0.0,0.0
832086fffffffff,3.0,0.0,0.0
83209afffffffff,29.0,0.0,0.0
83209bfffffffff,48.0,0.0,0.0
83209cfffffffff,3.0,0.0,0.0
83209efffffffff,28.0,0.0,0.0
8320a1fffffffff,15.0,0.0,0.0
8320a2fffffffff,17.0,0.0,0.0
8320a5fffffffff,14.0,0.0,0.0
8320a6fffffffff,6.0,0.0,0.0
8320a8fffffffff,3.0,0.0,0.0
8320aefffffffff,4.0,0.0,0.0
8320b1fffffffff,14.0,0.0,0.0
8320b3fffffffff,9.0,0.0,0.0
8320e0fffffffff,2.0,0.0,0.0
8320e1fffffffff,12.0,0.0,0.0
8320e3fffffffff,7.0,0.0,0.0
8320e6fffffffff,12.0,1.0,0.0
8320e9fffffffff,2.0,0.0,0.0
8320eefffffffff,7.0,0.0,0.0
8320f2fffffffff,1.0,0.0,0.0
8320f5fffffffff,2.0,0.0,0.0
83212cfffffffff,2.0,0.0,0.0
832152fffffffff,1.0,0.0,0.0
832153fffffffff,4.0,0.0,0.0
832198fffffffff,3.0,0.0,0.0
832199fffffffff,1.0,0.0,0.0
83219cfffffffff,7.0,0.0,0.0
8321a2fffffffff,2.0,0.0,0.0
83241dfffffffff,2.0,0.0,0.0
83244bfffffffff,6.0,0.0,0.0
83246cfffffffff,1.0,0.0,0.0
832475fffffffff,1.0,0.0,0.0
83248bfffffffff,4.0,0.0,0.0
83248efffffffff,4.0,0.0,0.0
8324d1fffffffff,2.0,0.0,0.0
8324d2fffffffff,3.0,0.0,0.0
8324d5fffffffff,1.0,0.0,0.0
832510fffffffff,1.0,0.0,0.0
832512fffffffff,3.0,0.0,0.0
8325a4fffffffff,2.0,0.0,0.0
8325acfffffffff,1.0,0.0,0.0
8325aefffffffff,2.0,0.0,0.0
8325b0fffffffff,2.0,0.0,0.0
8325b4fffffffff,12.0,0.0,0.0
832c00fffffffff,98.0,0.0,0.0
832c01fffffffff,9.0,0.0,0.0
832c03fffffffff,4.0,0.0,0.0
832c04fffffffff,499.0,0.0,0.0
832c05fffffffff,10.0,0.0,0.0
832c08fffffffff,2.0,0.0,0.0
832c09fffffffff,3.0,0.0,0.0
832c0afffffffff,4.0,0.0,0.0
832c0bfffffffff,22.0,0.0,0.0
832c0cfffffffff,16.0,0.0,0.0
832c10fffffffff,10.0,0.0,0.0
832c12fffffffff,15.0,0.0,0.0
832c13fffffffff,1.0,0.0,0.0
832c15fffffffff,2.0,0.0,0.0
832c16fffffffff,2.0,0.0,0.0
832c18fffffffff,3.0,0.0,0.0
832c19fffffffff,29.0,0.0,0.0
832c1bfffffffff,7.0,0.0,0.0
832c1dfffffffff,9.0,0.0,0.0
832c1efffffffff,5.0,0.0,0.0
832c20fffffffff,186.0,0.0,0.0
832c21fffffffff,100.0,0.0,0.0
832c23fffffffff,6.0,0.0,0.0
832c24fffffffff,11.0,0.0,0.0
832c26fffffffff,6.0,0.0,0.0
832c28fffffffff,2.0,0.0,0.0
832c2afffffffff,179.0,0.0,0.0
832c2bfffffffff,4.0,0.0,0.0
832c2efffffffff,12.0,0.0,0.0
832c36fffffffff,2.0,0.0,0.0
832c42fffffffff,3.0,0.0,0.0
832c62fffffffff,5.0,0.0,0.0
832c72fffffffff,24.0,0.0,0.0
832c76fffffffff,2.0,0.0,0.0
832c82fffffffff,9.0,0.0,0.0
832c83fffffffff,24.0,1.0,0.0
832c8afffffffff,1.0,0.0,0.0
832c8cfffffffff,4.0,0.0,0.0
832c8dfffffffff,1.0,0.0,0.0
832c8efffffffff,20.0,0.0,0.0
832c90fffffffff,3.0,0.0,0.0
832c93fffffffff,535.0,6.0,0.0
832c9bfffffffff,1.0,0.0,0.0
832c9cfffffffff,24.0,1.0,0.0
832c9dfffffffff,5.0,0.0,0.0
832cacfffffffff,53.0,0.0,0.0
832cadfffffffff,2.0,0.0,0.0
832cc0fffffffff,150.0,0.0,0.0
832cc1fffffffff,17.0,0.0,0.0
832cc3fffffffff,5.0,0.0,0.0
832cc6fffffffff,36.0,0.0,0.0
832cd4fffffffff,30.0,5.0,0.0
832cd5fffffffff,6.0,0.0,0.0
832ce4fffffffff,74.0,0.0,0.0
832ce5fffffffff,3.0,0.0,0.0
832ce6fffffffff,3.0,0.0,0.0
832cf0fffffffff,17.0,1.0,0.0
832cf1fffffffff,5.0,0.0,0.0
832cf2fffffffff,3.0,0.0,0.0
832cf3fffffffff,157.0,3.0,0.0
832cf5fffffffff,79.0,0.0,0.0
832d00fffffffff,4.0,0.0,0.0
832d01fffffffff,26.0,0.0,0.0
832d02fffffffff,1.0,0.0,0.0
832d03fffffffff,198.0,0.0,0.0
832d04fffffffff,8.0,0.0,0.0
832d05fffffffff,6.0,0.0,0.0
832d0efffffffff,2.0,0.0,0.0
832d10fffffffff,50.0,0.0,0.0
832d11fffffffff,2.0,0.0,0.0
832d12fffffffff,88.0,0.0,0.0
832d14fffffffff,11.0,0.0,0.0
832d16fffffffff,2.0,0.0,0.0
832d18fffffffff,4.0,0.0,0.0
832d19fffffffff,1.0,0.0,0.0
832d1afffffffff,2.0,0.0,0.0
832d1cfffffffff,3.0,0.0,0.0
832d1dfffffffff,11.0,0.0,0.0
832d22fffffffff,82.0,0.0,0.0
832d28fffffffff,1.0,0.0,0.0
832d30fffffffff,8.0,0.0,0.0
832d31fffffffff,14.0,1.0,0.0
832d32fffffffff,34.0,0.0,0.0
832d33fffffffff,191.0,0.0,0.0
832d34fffffffff,4.0,0.0,0.0
832d35fffffffff,67.0,0.0,0.0
832d56fffffffff,9.0,0.0,0.0
832d5cfffffffff,2.0,0.0,0.0
832d64fffffffff,32.0,0.0,0.0
832d70fffffffff,5.0,0.0,0.0
832d72fffffffff,11.0,0.0,0.0
832d73fffffffff,2.0,0.0,0.0
832d8cfffffffff,1.0,0.0,0.0
832da0fffffffff,4.0,0.0,0.0
832da1fffffffff,562.0,0.0,0.0
832da2fffffffff,23.0,0.0,0.0
832da3fffffffff,2.0,0.0,0.0
832da4fffffffff,11.0,0.0,0.0
832da5fffffffff,134.0,0.0,0.0
832da6fffffffff,19.0,0.0,0.0
832da8fffffffff,133.0,0.0,0.0
832da9fffffffff,2.0,0.0,0.0
832dabfffffffff,4.0,0.0,0.0
832dacfffffffff,32.0,0.0,0.0
832daefffffffff,66.0,0.0,0.0
832db0fffffffff,2849.0,335.0,0.0
832db1fffffffff,496.0,79.0,0.0
832db2fffffffff,623.0,17.0,0.0
832db3fffffffff,28.0,0.0,0.0
832db5fffffffff,2.0,0.0,0.0
832db6fffffffff,94.0,6.0,0.0
832e0afffffffff,3.0,0.0,0.0
832e0cfffffffff,2.0,0.0,0.0
832e0dfffffffff,5.0,0.0,0.0
832e19fffffffff,1.0,0.0,0.0
832e1bfffffffff,17.0,7.0,0.0
832e1efffffffff,1.0,1.0,0.0
832e29fffffffff,8.0,0.0,0.0
832e44fffffffff,11.0,0.0,0.0
832e46fffffffff,2.0,0.0,0.0
832e60fffffffff,21.0,1.0,0.0
832e61fffffffff,195.0,10.0,0.0
832e63fffffffff,5.0,0.0,0.0
832e64fffffffff,3.0,0.0,0.0
832e65fffffffff,2.0,0.0,0.0
832e66fffffffff,5.0,0.0,0.0
832e68fffffffff,279.0,0.0,0.0
832e69fffffffff,9.0,0.0,0.0
832e6bfffffffff,6.0,0.0,0.0
832e6cfffffffff,14.0,0.0,0.0
832e6dfffffffff,97.0,0.0,0.0
832e72fffffffff,2.0,0.0,0.0
832e74fffffffff,24.0,1.0,0.0
832e75fffffffff,16.0,0.0,0.0
832eacfffffffff,2.0,0.0,0.0
832eadfffffffff,1.0,0.0,0.0
832ec0fffffffff,2.0,0.0,0.0
832ec1fffffffff,4.0,0.0,0.0
832ec2fffffffff,12.0,0.0,0.0
832ec3fffffffff,2.0,0.0,0.0
832ec9fffffffff,2.0,0.0,0.0
832ecafffffffff,1.0,0.0,0.0
832ecbfffffffff,20.0,0.0,0.0
832ecdfffffffff,6.0,0.0,0.0
832ef6fffffffff,2.0,0.0,0.0
832f58fffffffff,1.0,0.0,0.0
832f5afffffffff,458.0,26.0,0.0
832f5bfffffffff,236.0,16.0,0.0
833000fffffffff,2.0,0.0,0.0
833006fffffffff,2.0,0.0,0.0
833010fffffffff,2.0,0.0,0.0
833011fffffffff,6.0,0.0,0.0
833012fffffffff,2.0,0.0,0.0
833015fffffffff,2.0,0.0,0.0
833019fffffffff,54.0,0.0,0.0
833022fffffffff,2.0,0.0,0.0
833025fffffffff,11.0,0.0,0.0
83302bfffffffff,10.0,0.0,0.0
833030fffffffff,50.0,12.0,0.0
833032fffffffff,36.0,0.0,0.0
833036fffffffff,1.0,0.0,0.0
833080fffffffff,1.0,0.0,0.0
833081fffffffff,28.0,0.0,0.0
833082fffffffff,2.0,0.0,0.0
833083fffffffff,55.0,0.0,0.0
833084fffffffff,6.0,0.0,0.0
83308efffffffff,10.0,0.0,0.0
833091fffffffff,18.0,0.0,0.0
833092fffffffff,5.0,1.0,0.0
833096fffffffff,8.0,1.0,0.0
833098fffffffff,83.0,0.0,0.0
833099fffffffff,175.0,0.0,0.0
83309afffffffff,285.0,231.0,0.0
83309bfffffffff,400.0,7.0,0.0
83309dfffffffff,85.0,0.0,0.0
83309efffffffff,18.0,3.0,0.0
8330a1fffffffff,4.0,0.0,0.0
8330a2fffffffff,4.0,0.0,0.0
8330a3fffffffff,3.0,0.0,0.0
8330acfffffffff,5.0,0.0,0.0
8330c0fffffffff,7.0,0.0,0.0
8330c1fffffffff,34.0,0.0,0.0
8330c2fffffffff,10.0,0.0,0.0
8330c3fffffffff,2.0,0.0,0.0
8330c4fffffffff,24.0,0.0,0.0
8330c5fffffffff,2.0,0.0,0.0
8330c6fffffffff,62.0,0.0,0.0
8330cefffffffff,2.0,0.0,0.0
8330d0fffffffff,5.0,0.0,0.0
8330d1fffffffff,24.0,0.0,0.0
8330d5fffffffff,1.0,0.0,0.0
8330d8fffffffff,1.0,0.0,0.0
8330d9fffffffff,23.0,0.0,0.0
8330dbfffffffff,1.0,0.0,0.0
8330e0fffffffff,123.0,0.0,0.0
8330e1fffffffff,33.0,0.0,0.0
8330e2fffffffff,102.0,0.0,0.0
8330e3fffffffff,37.0,0.0,0.0
8330e4fffffffff,4.0,0.0,0.0
8330e5fffffffff,29.0,0.0,0.0
8330e8fffffffff,4.0,0.0,0.0
8330ecfffffffff,3.0,0.0,0.0
8330eefffffffff,5.0,0.0,0.0
8330f3fffffffff,3.0,0.0,0.0
833108fffffffff,2.0,0.0,0.0
833118fffffffff,2.0,0.0,0.0
83312efffffffff,2.0,0.0,0.0
833142fffffffff,2.0,0.0,0.0
833146fffffffff,1.0,0.0,0.0
833163fffffffff,2.0,0.0,0.0
83316cfffffffff,24.0,0.0,0.0
83316efffffffff,29.0,0.0,0.0
833181fffffffff,100.0,3.0,0.0
833182fffffffff,1.0,0.0,0.0
833185fffffffff,345.0,25.0,0.0
833188fffffffff,11.0,0.0,0.0
