cell_id,Ardea cinerea,Ardea cinerea cinerea/jouyi,Ardea cinerea firasa,Ardea cinerea monicae
822eaffffffffff,2.0,0.0,0.0,0.0
823037fffffffff,2.0,0.0,0.0,0.0
823087fffffffff,4.0,0.0,0.0,0.0
82309ffffffffff,99.0,0.0,0.0,0.0
8230e7fffffffff,3.0,3.0,0.0,0.0
823427fffffffff,2.0,0.0,0.0,0.0
823447fffffffff,1.0,1.0,0.0,0.0
82344ffffffffff,3.0,3.0,0.0,0.0
82346ffffffffff,11.0,9.0,0.0,0.0
823817fffffffff,1.0,0.0,0.0,0.0
823827fffffffff,6.0,0.0,0.0,0.0
82382ffffffffff,2.0,0.0,0.0,0.0
82384ffffffffff,2.0,0.0,0.0,0.0
823867fffffffff,40.0,4.0,0.0,0.0
823877fffffffff,49.0,3.0,0.0,0.0
8238cffffffffff,2.0,0.0,0.0,0.0
823907fffffffff,500.0,288.0,0.0,0.0
82390ffffffffff,26.0,24.0,0.0,0.0
823917fffffffff,107.0,40.0,0.0,0.0
82391ffffffffff,15.0,0.0,0.0,0.0
823927fffffffff,83.0,7.0,0.0,0.0
82392ffffffffff,59.0,2.0,0.0,0.0
823937fffffffff,81.0,27.0,0.0,0.0
823947fffffffff,40.0,40.0,0.0,0.0
823957fffffffff,27.0,2.0,0.0,0.0
82395ffffffffff,5.0,5.0,0.0,0.0
823967fffffffff,1.0,0.0,0.0,0.0
823977fffffffff,351.0,172.0,0.0,0.0
823c07fffffffff,6.0,0.0,0.0,0.0
823c17fffffffff,7.0,7.0,0.0,0.0
823c1ffffffffff,48.0,2.0,0.0,0.0
823c37fffffffff,12.0,0.0,0.0,0.0
823c5ffffffffff,2.0,2.0,0.0,0.0
823c8ffffffffff,12.0,0.0,0.0,0.0
823c9ffffffffff,25.0,0.0,0.0,0.0
823caffffffffff,10.0,0.0,0.0,0.0
823cb7fffffffff,3.0,1.0,0.0,0.0
823ccffffffffff,6.0,4.0,0.0,0.0
823ce7fffffffff,9.0,0.0,0.0,0.0
823ceffffffffff,7.0,5.0,0.0,0.0
823cf7fffffffff,136.0,0.0,0.0,0.0
823d07fffffffff,1.0,0.0,0.0,0.0
823d17fffffffff,29.0,0.0,0.0,0.0
823d27fffffffff,2.0,0.0,0.0,0.0
823d37fffffffff,10.0,0.0,0.0,0.0
823d87fffffffff,26.0,7.0,0.0,0.0
823d8ffffffffff,5.0,0.0,0.0,0.0
823da7fffffffff,11.0,9.0,0.0,0.0
823daffffffffff,8.0,5.0,0.0,0.0
823db7fffffffff,2.0,0.0,0.0,0.0
823e5ffffffffff,1.0,0.0,0.0,0.0
823e6ffffffffff,21.0,11.0,0.0,0.0
823f2ffffffffff,2.0,0.0,0.0,0.0
823f4ffffffffff,5.0,5.0,0.0,0.0
82411ffffffffff,20.0,14.0,0.0,0.0
824147fffffffff,3.0,0.0,0.0,0.0
8241a7fffffffff,3.0,0.0,0.0,0.0
8241b7fffffffff,6.0,2.0,0.0,0.0
8242c7fffffffff,12.0,2.0,0.0,0.0
8242cffffffffff,8.0,1.0,0.0,0.0
8242dffffffffff,13.0,0.0,0.0,0.0
824367fffffffff,1.0,0.0,0.0,0.0
8243a7fffffffff,28.0,28.0,0.0,0.0
8243affffffffff,82.0,82.0,0.0,0.0
824a97fffffffff,4.0,0.0,0.0,0.0
824b87fffffffff,18.0,0.0,0.0,0.0
824b9ffffffffff,2.0,0.0,0.0,0.0
824ba7fffffffff,69.0,10.0,0.0,0.0
824bb7fffffffff,173.0,11.0,0.0,0.0
825237fffffffff,2.0,0.0,0.0,0.0
82534ffffffffff,4.0,4.0,0.0,0.0
825367fffffffff,1.0,0.0,0.0,0.0
825417fffffffff,8.0,0.0,0.0,8.0
8254c7fffffffff,23.0,0.0,0.0,0.0
8254effffffffff,4.0,0.0,0.0,0.0
825977fffffffff,6.0,0.0,0.0,0.0
825e5ffffffffff,7.0,0.0,0.0,0.0
825e77fffffffff,24.0,0.0,0.0,0.0
825f5ffffffffff,49.0,0.0,0.0,0.0
826007fffffffff,66.0,0.0,0.0,0.0
826017fffffffff,40.0,0.0,0.0,0.0
82601ffffffffff,2.0,0.0,0.0,0.0
826027fffffffff,194.0,0.0,0.0,0.0
826037fffffffff,160.0,2.0,0.0,0.0
826087fffffffff,1.0,0.0,0.0,0.0
82608ffffffffff,176.0,0.0,0.0,0.0
826097fffffffff,2.0,2.0,0.0,0.0
82609ffffffffff,2.0,0.0,0.0,0.0
8260a7fffffffff,2.0,0.0,0.0,0.0
8260affffffffff,119.0,0.0,0.0,0.0
8260b7fffffffff,16.0,0.0,0.0,0.0
82611ffffffffff,3.0,1.0,0.0,0.0
82618ffffffffff,85.0,0.0,0.0,0.0
82619ffffffffff,6.0,0.0,0.0,0.0
8261affffffffff,20.0,0.0,0.0,0.0
82640ffffffffff,2.0,0.0,0.0,0.0
82642ffffffffff,1.0,0.0,0.0,0.0
82648ffffffffff,1.0,0.0,0.0,0.0
8264a7fffffffff,6.0,0.0,0.0,0.0
8264b7fffffffff,6.0,0.0,0.0,0.0
8264e7fffffffff,7.0,0.0,0.0,0.0
826507fffffffff,144.0,0.0,0.0,0.0
82650ffffffffff,4.0,0.0,0.0,0.0
82651ffffffffff,244.0,0.0,0.0,0.0
826527fffffffff,244.0,0.0,0.0,0.0
826587fffffffff,48.0,48.0,0.0,0.0
82658ffffffffff,3.0,1.0,0.0,0.0
82659ffffffffff,32.0,32.0,0.0,0.0
8265b7fffffffff,7.0,7.0,0.0,0.0
826947fffffffff,11.0,0.0,0.0,0.0
8272affffffffff,6.0,0.0,0.0,0.0
827a47fffffffff,1.0,0.0,0.0,0.0
827a4ffffffffff,4.0,0.0,0.0,0.0
827a6ffffffffff,31.0,27.0,0.0,0.0
827acffffffffff,2.0,0.0,0.0,0.0
827b2ffffffffff,1.0,0.0,0.0,0.0
827b4ffffffffff,122.0,17.0,0.0,0.0
8282e7fffffffff,2.0,0.0,0.0,0.0
82845ffffffffff,1.0,0.0,0.0,0.0
829427fffffffff,3.0,0.0,0.0,0.0
82951ffffffffff,4.0,2.0,0.0,0.0
8295a7fffffffff,3.0,2.0,0.0,0.0
829627fffffffff,2.0,2.0,0.0,0.0
82971ffffffffff,4.0,4.0,0.0,0.0
82974ffffffffff,2.0,0.0,0.0,0.0
82ad37fffffffff,1.0,0.0,0.0,0.0
82ada7fffffffff,2.0,2.0,0.0,0.0
82adaffffffffff,2.0,0.0,0.0,0.0
82bc8ffffffffff,2.0,2.0,0.0,0.0
82bcd7fffffffff,10.0,10.0,0.0,0.0
82bcdffffffffff,8.0,0.0,0.0,0.0
