cell_id,Melospiza melodia,Melospiza melodia melodia/atlantica,Melospiza melodia sanaka/maxima,Melospiza melodia [rufina Group],Melospiza melodia montana/merrilli,Melospiza melodia [heermanni Group],Melospiza melodia samuelsis,Melospiza melodia pusillula,Melospiza melodia [fallax Group],Melospiza melodia [mexicana Group]
830e45fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e49fffffffff,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4bfffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e4dfffffffff,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e5bfffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e6afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e80fffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e82fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e89fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e8dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e8efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e96fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e9afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830e9efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec8fffffffff,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ec9fffffffff,186.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecafffffffff,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecbfffffffff,135.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eccfffffffff,454.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ecdfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed4fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ed9fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830edafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830edbfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830edcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830edefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ee8fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eeafffffffff,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eebfffffffff,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eecfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830eedfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830ef3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83120bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831214fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831219fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831221fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831225fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831226fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83122bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831235fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831242fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831244fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831249fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83124efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,295.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,888.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831252fffffffff,256.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831253fffffffff,291.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831254fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831255fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831256fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125afffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125bfffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83125efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831260fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831263fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831266fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,422.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831275fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831281fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128afffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831293fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831295fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831296fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831299fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129cfffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129dfffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,1585.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b1fffffffff,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b3fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,466.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b5fffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b6fffffffff,47.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,1467.0,51.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
8312c2fffffffff,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c5fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,312.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c9fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,958.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,616.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,6154.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,6247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,2398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,876.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,3645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,3508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,7013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,4558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,1324.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,178.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,519.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,112.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,2805.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312edfffffffff,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f2fffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,1801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83138afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,309.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831394fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831395fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831396fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831398fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83139bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831650fffffffff,336.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831653fffffffff,87.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831658fffffffff,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83165efffffffff,196.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa4fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831aa6fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ab0fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ab4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b8afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b99fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831bb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831d20fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,282.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831db6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83225afffffffff,850.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8322d0fffffffff,279.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8322d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8322d6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8322e9fffffffff,314.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,406.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,450.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,973.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,458.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,1368.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,1347.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260cfffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,1161.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,720.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832610fffffffff,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,158.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832613fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832614fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,774.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832619fffffffff,155.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261afffffffff,62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261bfffffffff,160.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261cfffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261dfffffffff,195.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,2066.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,3718.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832622fffffffff,726.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,1269.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,3045.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,1240.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,3163.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
