cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
84265b9ffffffff,57.0,0.0,0.0
84265bbffffffff,4.0,0.0,0.0
84265bdffffffff,43.0,0.0,0.0
84265c1ffffffff,30.0,0.0,0.0
84265c3ffffffff,6.0,0.0,0.0
84265c5ffffffff,9.0,0.0,0.0
84265c7ffffffff,5.0,0.0,0.0
84265c9ffffffff,33.0,0.0,0.0
84265cbffffffff,18.0,0.0,0.0
84265cdffffffff,6.0,0.0,0.0
84265d1ffffffff,12.0,0.0,0.0
84265d3ffffffff,10.0,0.0,0.0
84265d5ffffffff,2.0,0.0,0.0
84265d7ffffffff,92.0,0.0,0.0
84265d9ffffffff,16.0,0.0,0.0
84265dbffffffff,25.0,0.0,0.0
84265ddffffffff,5.0,0.0,0.0
84265e1ffffffff,7.0,0.0,0.0
84265e3ffffffff,64.0,0.0,0.0
84265e5ffffffff,172.0,0.0,0.0
84265e7ffffffff,49.0,0.0,0.0
84265e9ffffffff,4.0,0.0,0.0
84265ebffffffff,6.0,0.0,0.0
84265edffffffff,59.0,0.0,0.0
8426601ffffffff,85.0,0.0,0.0
8426603ffffffff,110.0,0.0,0.0
8426605ffffffff,21.0,0.0,0.0
8426607ffffffff,718.0,0.0,0.0
8426609ffffffff,123.0,0.0,0.0
842660bffffffff,119.0,0.0,0.0
842660dffffffff,10.0,0.0,0.0
8426611ffffffff,126.0,0.0,0.0
8426613ffffffff,223.0,0.0,0.0
8426615ffffffff,53.0,0.0,0.0
8426617ffffffff,184.0,0.0,0.0
8426619ffffffff,756.0,0.0,0.0
842661bffffffff,2994.0,0.0,0.0
842661dffffffff,40.0,0.0,0.0
8426621ffffffff,513.0,0.0,0.0
8426623ffffffff,186.0,0.0,0.0
8426625ffffffff,89.0,0.0,0.0
8426627ffffffff,51.0,0.0,0.0
8426629ffffffff,408.0,0.0,0.0
842662bffffffff,330.0,0.0,0.0
842662dffffffff,1003.0,0.0,0.0
8426631ffffffff,80.0,0.0,0.0
8426633ffffffff,8.0,0.0,0.0
8426635ffffffff,41.0,0.0,0.0
8426637ffffffff,17.0,0.0,0.0
8426639ffffffff,101.0,0.0,0.0
842663bffffffff,61.0,0.0,0.0
842663dffffffff,536.0,0.0,0.0
8426641ffffffff,2285.0,0.0,0.0
8426643ffffffff,126.0,0.0,0.0
8426645ffffffff,2999.0,0.0,0.0
8426647ffffffff,393.0,0.0,0.0
8426649ffffffff,821.0,0.0,0.0
842664bffffffff,230.0,0.0,0.0
842664dffffffff,10066.0,0.0,0.0
8426651ffffffff,102.0,0.0,0.0
8426653ffffffff,102.0,0.0,0.0
8426655ffffffff,61.0,0.0,0.0
8426657ffffffff,1972.0,0.0,0.0
8426659ffffffff,22.0,0.0,0.0
842665bffffffff,273.0,0.0,0.0
842665dffffffff,31.0,0.0,0.0
8426661ffffffff,336.0,0.0,0.0
8426663ffffffff,39.0,0.0,0.0
8426665ffffffff,4610.0,0.0,0.0
8426667ffffffff,44.0,0.0,0.0
8426669ffffffff,2157.0,0.0,0.0
842666bffffffff,376.0,0.0,0.0
842666dffffffff,163.0,0.0,0.0
8426681ffffffff,38.0,0.0,0.0
8426683ffffffff,55.0,0.0,0.0
8426685ffffffff,42.0,0.0,0.0
8426687ffffffff,10.0,0.0,0.0
8426689ffffffff,1080.0,0.0,0.0
842668bffffffff,1100.0,0.0,0.0
842668dffffffff,40.0,0.0,0.0
8426691ffffffff,24.0,0.0,0.0
8426693ffffffff,47.0,0.0,0.0
8426695ffffffff,22.0,0.0,0.0
8426697ffffffff,4.0,0.0,0.0
8426699ffffffff,32.0,0.0,0.0
842669bffffffff,108.0,0.0,0.0
842669dffffffff,41.0,0.0,0.0
84266a1ffffffff,422.0,0.0,0.0
84266a3ffffffff,50.0,0.0,0.0
84266a5ffffffff,28.0,0.0,0.0
84266a7ffffffff,14.0,0.0,0.0
84266a9ffffffff,45.0,0.0,0.0
84266abffffffff,53.0,0.0,0.0
84266adffffffff,211.0,0.0,0.0
84266b1ffffffff,70.0,0.0,0.0
84266b3ffffffff,32.0,0.0,0.0
84266b5ffffffff,28.0,0.0,0.0
84266b7ffffffff,1268.0,0.0,0.0
84266b9ffffffff,7.0,0.0,0.0
84266bbffffffff,81.0,0.0,0.0
84266bdffffffff,21.0,0.0,0.0
84266c1ffffffff,290.0,0.0,0.0
84266c3ffffffff,24.0,0.0,0.0
84266c5ffffffff,2552.0,0.0,0.0
84266c7ffffffff,17.0,0.0,0.0
84266c9ffffffff,14.0,0.0,0.0
84266cbffffffff,9.0,0.0,0.0
84266cdffffffff,162.0,0.0,0.0
84266d1ffffffff,292.0,0.0,0.0
84266d3ffffffff,870.0,0.0,0.0
84266d5ffffffff,3434.0,0.0,0.0
84266d7ffffffff,138.0,0.0,0.0
84266d9ffffffff,14.0,0.0,0.0
84266dbffffffff,1846.0,0.0,0.0
84266ddffffffff,24.0,0.0,0.0
84266e1ffffffff,157.0,0.0,0.0
84266e3ffffffff,98.0,0.0,0.0
84266e5ffffffff,7.0,0.0,0.0
84266e7ffffffff,30.0,0.0,0.0
84266e9ffffffff,100.0,0.0,0.0
84266ebffffffff,397.0,0.0,0.0
84266edffffffff,54.0,0.0,0.0
8426701ffffffff,2.0,0.0,0.0
8426703ffffffff,9.0,0.0,0.0
8426705ffffffff,13.0,0.0,0.0
8426707ffffffff,19.0,0.0,0.0
8426709ffffffff,16.0,0.0,0.0
842670bffffffff,57.0,0.0,0.0
842670dffffffff,4.0,0.0,0.0
8426711ffffffff,58.0,0.0,0.0
8426713ffffffff,98.0,0.0,0.0
8426717ffffffff,62.0,0.0,0.0
8426719ffffffff,206.0,0.0,0.0
842671bffffffff,65.0,0.0,0.0
842671dffffffff,23.0,0.0,0.0
8426721ffffffff,2.0,0.0,0.0
8426723ffffffff,45.0,0.0,0.0
8426727ffffffff,2.0,0.0,0.0
8426729ffffffff,3.0,0.0,0.0
842672dffffffff,4.0,0.0,0.0
8426733ffffffff,65.0,0.0,0.0
8426735ffffffff,72.0,0.0,0.0
8426737ffffffff,2.0,0.0,0.0
8426739ffffffff,4.0,0.0,0.0
842673bffffffff,81.0,0.0,0.0
842673dffffffff,2.0,0.0,0.0
8426741ffffffff,27.0,0.0,0.0
8426743ffffffff,112.0,0.0,0.0
8426745ffffffff,848.0,0.0,0.0
8426747ffffffff,325.0,0.0,0.0
8426749ffffffff,23.0,0.0,0.0
842674bffffffff,7.0,0.0,0.0
842674dffffffff,14.0,0.0,0.0
8426751ffffffff,26.0,0.0,0.0
8426753ffffffff,33.0,0.0,0.0
8426755ffffffff,14.0,0.0,0.0
8426757ffffffff,15.0,0.0,0.0
8426759ffffffff,16.0,0.0,0.0
842675bffffffff,156.0,0.0,0.0
842675dffffffff,376.0,0.0,0.0
8426761ffffffff,41.0,0.0,0.0
8426763ffffffff,2.0,0.0,0.0
8426765ffffffff,50.0,0.0,0.0
8426767ffffffff,14.0,0.0,0.0
842676bffffffff,9.0,0.0,0.0
842676dffffffff,4.0,0.0,0.0
8426801ffffffff,135.0,0.0,0.0
8426803ffffffff,21.0,0.0,0.0
8426805ffffffff,144.0,0.0,0.0
8426809ffffffff,2.0,0.0,0.0
842680bffffffff,96.0,0.0,0.0
842680dffffffff,1.0,0.0,0.0
8426811ffffffff,135.0,0.0,0.0
8426813ffffffff,4791.0,0.0,0.0
8426815ffffffff,53.0,0.0,0.0
8426817ffffffff,80.0,0.0,0.0
8426819ffffffff,3446.0,0.0,0.0
842681bffffffff,18340.0,0.0,0.0
842681dffffffff,22.0,0.0,0.0
8426821ffffffff,5.0,0.0,0.0
8426823ffffffff,22.0,0.0,0.0
8426825ffffffff,35.0,0.0,0.0
8426827ffffffff,4.0,0.0,0.0
8426829ffffffff,15.0,0.0,0.0
842682bffffffff,53.0,0.0,0.0
842682dffffffff,7.0,0.0,0.0
8426831ffffffff,540.0,0.0,0.0
8426833ffffffff,298.0,0.0,0.0
8426835ffffffff,164.0,0.0,0.0
8426837ffffffff,9.0,0.0,0.0
8426839ffffffff,111.0,0.0,0.0
842683bffffffff,341.0,0.0,0.0
842683dffffffff,2.0,0.0,0.0
8426841ffffffff,52.0,0.0,0.0
8426843ffffffff,40.0,0.0,0.0
8426847ffffffff,8.0,0.0,0.0
842684dffffffff,16.0,0.0,0.0
8426851ffffffff,24.0,0.0,0.0
8426853ffffffff,3426.0,0.0,0.0
8426855ffffffff,8.0,0.0,0.0
8426857ffffffff,36.0,0.0,0.0
8426859ffffffff,914.0,0.0,0.0
842685bffffffff,329.0,0.0,0.0
842685dffffffff,27.0,0.0,0.0
842686bffffffff,5.0,0.0,0.0
8426881ffffffff,3263.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0
8426885ffffffff,499.0,0.0,0.0
8426887ffffffff,311.0,0.0,0.0
8426889ffffffff,4153.0,0.0,0.0
842688bffffffff,122.0,0.0,0.0
842688dffffffff,2336.0,0.0,0.0
8426891ffffffff,439.0,0.0,0.0
8426893ffffffff,186.0,0.0,0.0
8426895ffffffff,11.0,0.0,0.0
8426897ffffffff,34.0,0.0,0.0
8426899ffffffff,157.0,0.0,0.0
842689bffffffff,1.0,0.0,0.0
842689dffffffff,161.0,0.0,0.0
84268a1ffffffff,77.0,0.0,0.0
84268a3ffffffff,150.0,0.0,0.0
84268a5ffffffff,78.0,0.0,0.0
84268a7ffffffff,171.0,0.0,0.0
84268a9ffffffff,37.0,0.0,0.0
84268abffffffff,40.0,0.0,0.0
84268adffffffff,94.0,0.0,0.0
84268b1ffffffff,80.0,0.0,0.0
84268b3ffffffff,164.0,0.0,0.0
84268b5ffffffff,30.0,0.0,0.0
84268b7ffffffff,7.0,0.0,0.0
84268b9ffffffff,162.0,0.0,0.0
84268bbffffffff,92.0,0.0,0.0
84268bdffffffff,42.0,0.0,0.0
84268c1ffffffff,1001.0,0.0,0.0
84268c3ffffffff,115.0,0.0,0.0
84268c5ffffffff,1252.0,0.0,0.0
84268c7ffffffff,8413.0,0.0,0.0
84268c9ffffffff,110.0,0.0,0.0
84268cbffffffff,133.0,0.0,0.0
84268cdffffffff,35071.0,0.0,0.0
84268d1ffffffff,40.0,0.0,0.0
84268d3ffffffff,88.0,0.0,0.0
84268d5ffffffff,56.0,0.0,0.0
84268d7ffffffff,175.0,0.0,0.0
84268d9ffffffff,42.0,0.0,0.0
84268dbffffffff,207.0,0.0,0.0
84268ddffffffff,62.0,0.0,0.0
84268e1ffffffff,382.0,0.0,0.0
84268e3ffffffff,131.0,0.0,0.0
84268e5ffffffff,20.0,0.0,0.0
84268e7ffffffff,408.0,0.0,0.0
84268e9ffffffff,17.0,0.0,0.0
84268ebffffffff,107.0,0.0,0.0
84268edffffffff,37.0,0.0,0.0
8426901ffffffff,14.0,0.0,0.0
8426905ffffffff,758.0,0.0,0.0
8426907ffffffff,35.0,0.0,0.0
8426909ffffffff,10.0,0.0,0.0
842690bffffffff,22.0,0.0,0.0
842690dffffffff,474.0,0.0,0.0
8426913ffffffff,46.0,0.0,0.0
8426915ffffffff,53.0,0.0,0.0
8426917ffffffff,40.0,0.0,0.0
8426919ffffffff,9.0,0.0,0.0
842691bffffffff,2.0,0.0,0.0
842691dffffffff,56.0,0.0,0.0
8426921ffffffff,19.0,0.0,0.0
8426923ffffffff,52.0,0.0,0.0
8426925ffffffff,9.0,0.0,0.0
8426927ffffffff,35.0,0.0,0.0
8426929ffffffff,696.0,0.0,0.0
842692bffffffff,51.0,0.0,0.0
842692dffffffff,35.0,0.0,0.0
8426931ffffffff,2.0,0.0,0.0
8426933ffffffff,41.0,0.0,0.0
8426937ffffffff,2.0,0.0,0.0
8426939ffffffff,92.0,0.0,0.0
842693bffffffff,19.0,0.0,0.0
842693dffffffff,12.0,0.0,0.0
8426941ffffffff,32.0,0.0,0.0
8426945ffffffff,738.0,0.0,0.0
8426947ffffffff,53.0,0.0,0.0
8426949ffffffff,15.0,0.0,0.0
842694dffffffff,84.0,0.0,0.0
8426951ffffffff,61.0,0.0,0.0
8426953ffffffff,275.0,0.0,0.0
8426955ffffffff,7.0,0.0,0.0
8426957ffffffff,51.0,0.0,0.0
8426959ffffffff,14.0,0.0,0.0
842695bffffffff,20.0,0.0,0.0
842695dffffffff,10.0,0.0,0.0
8426961ffffffff,4202.0,0.0,0.0
8426963ffffffff,4234.0,0.0,0.0
8426965ffffffff,79.0,0.0,0.0
8426967ffffffff,263.0,0.0,0.0
8426969ffffffff,4195.0,0.0,0.0
842696bffffffff,7634.0,0.0,0.0
842696dffffffff,1.0,0.0,0.0
8426981ffffffff,37.0,0.0,0.0
8426983ffffffff,53.0,0.0,0.0
8426985ffffffff,69.0,0.0,0.0
8426987ffffffff,2080.0,0.0,0.0
8426989ffffffff,1047.0,0.0,0.0
842698bffffffff,19.0,0.0,0.0
842698dffffffff,210.0,0.0,0.0
8426991ffffffff,150.0,0.0,0.0
8426993ffffffff,8.0,0.0,0.0
8426995ffffffff,1305.0,0.0,0.0
8426997ffffffff,171.0,0.0,0.0
8426999ffffffff,2.0,0.0,0.0
842699bffffffff,331.0,0.0,0.0
842699dffffffff,193.0,0.0,0.0
84269a1ffffffff,139.0,0.0,0.0
84269a3ffffffff,5.0,0.0,0.0
84269a5ffffffff,2.0,0.0,0.0
84269a7ffffffff,13.0,0.0,0.0
84269a9ffffffff,53.0,0.0,0.0
84269abffffffff,251.0,0.0,0.0
84269adffffffff,15.0,0.0,0.0
84269b1ffffffff,63.0,0.0,0.0
84269b3ffffffff,4.0,0.0,0.0
84269b5ffffffff,3.0,0.0,0.0
84269b9ffffffff,161.0,0.0,0.0
84269bbffffffff,355.0,0.0,0.0
84269bdffffffff,73.0,0.0,0.0
84269c1ffffffff,4657.0,0.0,0.0
84269c3ffffffff,325.0,0.0,0.0
84269c5ffffffff,1342.0,0.0,0.0
84269c7ffffffff,15.0,0.0,0.0
84269c9ffffffff,192.0,0.0,0.0
84269cbffffffff,359.0,0.0,0.0
84269cdffffffff,2539.0,0.0,0.0
84269d1ffffffff,60.0,0.0,0.0
84269d3ffffffff,6.0,0.0,0.0
84269d5ffffffff,1171.0,0.0,0.0
84269d7ffffffff,37.0,0.0,0.0
84269d9ffffffff,246.0,0.0,0.0
84269dbffffffff,64.0,0.0,0.0
84269ddffffffff,229.0,0.0,0.0
84269e1ffffffff,614.0,0.0,0.0
84269e3ffffffff,19.0,0.0,0.0
84269e5ffffffff,19.0,0.0,0.0
84269e7ffffffff,60.0,0.0,0.0
84269e9ffffffff,317.0,0.0,0.0
84269ebffffffff,161.0,0.0,0.0
84269edffffffff,161.0,0.0,0.0
8426a07ffffffff,11.0,0.0,0.0
8426a13ffffffff,3.0,0.0,0.0
8426a15ffffffff,33.0,0.0,0.0
8426a17ffffffff,39.0,0.0,0.0
8426a19ffffffff,8.0,0.0,0.0
8426a1bffffffff,58.0,0.0,0.0
8426a1dffffffff,18.0,0.0,0.0
8426a21ffffffff,18.0,0.0,0.0
8426a2bffffffff,189.0,0.0,0.0
8426a33ffffffff,5.0,0.0,0.0
8426a35ffffffff,1.0,0.0,0.0
8426a39ffffffff,2.0,0.0,0.0
8426a3bffffffff,37.0,0.0,0.0
8426a41ffffffff,33.0,0.0,0.0
8426a4bffffffff,4.0,0.0,0.0
8426a51ffffffff,65.0,0.0,0.0
8426a53ffffffff,91.0,0.0,0.0
8426a59ffffffff,39.0,0.0,0.0
8426a5bffffffff,75.0,0.0,0.0
8426a5dffffffff,27.0,0.0,0.0
8426a61ffffffff,2.0,0.0,0.0
8426a6dffffffff,6.0,0.0,0.0
8426a81ffffffff,83.0,0.0,0.0
8426a83ffffffff,65.0,0.0,0.0
8426a85ffffffff,23.0,0.0,0.0
8426a87ffffffff,290.0,0.0,0.0
8426a89ffffffff,39.0,0.0,0.0
8426a8bffffffff,375.0,0.0,0.0
8426a8dffffffff,47.0,0.0,0.0
8426a91ffffffff,59.0,0.0,0.0
8426a93ffffffff,36.0,0.0,0.0
8426a95ffffffff,318.0,0.0,0.0
8426a97ffffffff,159.0,0.0,0.0
8426a99ffffffff,43.0,0.0,0.0
8426a9bffffffff,25.0,0.0,0.0
8426a9dffffffff,219.0,0.0,0.0
8426aa1ffffffff,382.0,0.0,0.0
8426aa3ffffffff,57.0,0.0,0.0
8426aa5ffffffff,7213.0,0.0,0.0
8426aa7ffffffff,2169.0,0.0,0.0
8426aa9ffffffff,426.0,0.0,0.0
8426aabffffffff,714.0,0.0,0.0
8426aadffffffff,614.0,0.0,0.0
8426ab1ffffffff,7.0,0.0,0.0
8426ab3ffffffff,136.0,0.0,0.0
8426ab5ffffffff,430.0,0.0,0.0
8426ab7ffffffff,386.0,0.0,0.0
8426ab9ffffffff,64.0,0.0,0.0
8426abbffffffff,70.0,0.0,0.0
8426abdffffffff,75.0,0.0,0.0
8426ac1ffffffff,2.0,0.0,0.0
8426ac3ffffffff,3.0,0.0,0.0
8426ac5ffffffff,808.0,11.0,0.0
8426ac7ffffffff,25.0,0.0,0.0
8426ac9ffffffff,23.0,0.0,0.0
8426acbffffffff,35.0,0.0,0.0
8426acdffffffff,2.0,0.0,0.0
8426ad1ffffffff,296.0,4.0,0.0
8426ad3ffffffff,2.0,0.0,0.0
8426ad5ffffffff,46.0,0.0,0.0
8426ad7ffffffff,78.0,0.0,0.0
8426ad9ffffffff,7.0,0.0,0.0
8426adbffffffff,50.0,0.0,0.0
8426ae1ffffffff,10.0,0.0,0.0
8426ae3ffffffff,141.0,0.0,0.0
8426ae5ffffffff,4.0,0.0,0.0
8426ae7ffffffff,1329.0,0.0,0.0
8426ae9ffffffff,52.0,3.0,0.0
8426aebffffffff,41.0,0.0,0.0
8426aedffffffff,6.0,0.0,0.0
8426b05ffffffff,37.0,0.0,0.0
8426b09ffffffff,2.0,0.0,0.0
8426b0bffffffff,542.0,0.0,0.0
8426b15ffffffff,2.0,0.0,0.0
8426b1dffffffff,111.0,0.0,0.0
8426b25ffffffff,10.0,0.0,0.0
8426b27ffffffff,5.0,0.0,0.0
8426b2bffffffff,1.0,0.0,0.0
8426b2dffffffff,4.0,0.0,0.0
8426b31ffffffff,8.0,0.0,0.0
8426b33ffffffff,63.0,0.0,0.0
8426b37ffffffff,17.0,0.0,0.0
8426b39ffffffff,8.0,0.0,0.0
8426b3dffffffff,9.0,0.0,0.0
8426b47ffffffff,14.0,0.0,0.0
8426b49ffffffff,1.0,0.0,0.0
8426b51ffffffff,26.0,0.0,0.0
8426b55ffffffff,8.0,0.0,0.0
8426b57ffffffff,109.0,0.0,0.0
8426b59ffffffff,4.0,0.0,0.0
8426b5dffffffff,31.0,0.0,0.0
8426b61ffffffff,83.0,0.0,0.0
8426b65ffffffff,7.0,0.0,0.0
8426b69ffffffff,36.0,0.0,0.0
8426b6dffffffff,77.0,0.0,0.0
8426c01ffffffff,8.0,0.0,0.0
8426c03ffffffff,10.0,0.0,0.0
8426c07ffffffff,12.0,0.0,0.0
8426c09ffffffff,4.0,0.0,0.0
8426c0bffffffff,2.0,0.0,0.0
8426c0dffffffff,2.0,0.0,0.0
8426c11ffffffff,966.0,0.0,0.0
8426c13ffffffff,3.0,0.0,0.0
8426c15ffffffff,5.0,0.0,0.0
8426c17ffffffff,15.0,0.0,0.0
8426c19ffffffff,905.0,0.0,0.0
8426c1bffffffff,171.0,0.0,0.0
8426c1dffffffff,68.0,0.0,0.0
8426c21ffffffff,21.0,0.0,0.0
8426c23ffffffff,2.0,0.0,0.0
8426c25ffffffff,8.0,0.0,0.0
8426c27ffffffff,32.0,0.0,0.0
8426c29ffffffff,8.0,0.0,0.0
8426c2bffffffff,7.0,0.0,0.0
8426c2dffffffff,40.0,0.0,0.0
8426c31ffffffff,17.0,0.0,0.0
8426c35ffffffff,22.0,0.0,0.0
8426c37ffffffff,10.0,0.0,0.0
8426c39ffffffff,13.0,0.0,0.0
8426c3bffffffff,63.0,0.0,0.0
8426c41ffffffff,13.0,0.0,0.0
8426c43ffffffff,42.0,0.0,0.0
8426c45ffffffff,1.0,0.0,0.0
8426c47ffffffff,2.0,0.0,0.0
8426c49ffffffff,55.0,0.0,0.0
8426c4bffffffff,36.0,0.0,0.0
8426c4dffffffff,115.0,0.0,0.0
8426c51ffffffff,8.0,0.0,0.0
8426c53ffffffff,418.0,0.0,0.0
8426c55ffffffff,6.0,0.0,0.0
8426c57ffffffff,6.0,0.0,0.0
8426c59ffffffff,2.0,0.0,0.0
8426c5bffffffff,387.0,0.0,0.0
8426c5dffffffff,3.0,0.0,0.0
8426c61ffffffff,24.0,0.0,0.0
8426c63ffffffff,13.0,0.0,0.0
8426c65ffffffff,11.0,0.0,0.0
8426c67ffffffff,5.0,0.0,0.0
8426c69ffffffff,3.0,0.0,0.0
8426c6bffffffff,36.0,0.0,0.0
8426c6dffffffff,1.0,0.0,0.0
8426c81ffffffff,116.0,0.0,0.0
8426c83ffffffff,789.0,0.0,0.0
8426c85ffffffff,354.0,0.0,0.0
8426c87ffffffff,2630.0,0.0,0.0
8426c89ffffffff,939.0,0.0,0.0
8426c8bffffffff,9.0,0.0,0.0
8426c8dffffffff,24.0,0.0,0.0
8426c91ffffffff,42.0,0.0,0.0
8426c93ffffffff,215.0,0.0,0.0
8426c95ffffffff,27.0,0.0,0.0
8426c97ffffffff,197.0,0.0,0.0
8426c99ffffffff,28.0,0.0,0.0
8426c9bffffffff,53.0,0.0,0.0
8426c9dffffffff,155.0,0.0,0.0
8426ca1ffffffff,44.0,0.0,0.0
8426ca3ffffffff,202.0,0.0,0.0
8426ca5ffffffff,106.0,0.0,0.0
8426ca7ffffffff,48.0,0.0,0.0
8426ca9ffffffff,52.0,0.0,0.0
8426cabffffffff,260.0,0.0,0.0
8426cadffffffff,30.0,0.0,0.0
8426cb1ffffffff,123.0,0.0,0.0
8426cb3ffffffff,24.0,0.0,0.0
8426cb5ffffffff,254.0,0.0,0.0
8426cb7ffffffff,35.0,0.0,0.0
8426cb9ffffffff,946.0,0.0,0.0
8426cbbffffffff,39.0,0.0,0.0
8426cbdffffffff,2424.0,0.0,0.0
8426cc1ffffffff,8.0,0.0,0.0
8426cc3ffffffff,8.0,0.0,0.0
8426cc5ffffffff,4.0,0.0,0.0
8426cc7ffffffff,16.0,0.0,0.0
8426ccbffffffff,6.0,0.0,0.0
8426ccdffffffff,5.0,0.0,0.0
8426cd1ffffffff,22.0,0.0,0.0
8426cd3ffffffff,20.0,0.0,0.0
8426cd5ffffffff,14.0,0.0,0.0
8426cd7ffffffff,34.0,0.0,0.0
8426cd9ffffffff,6.0,0.0,0.0
8426cdbffffffff,19.0,0.0,0.0
8426ce1ffffffff,13.0,0.0,0.0
8426ce3ffffffff,36.0,0.0,0.0
8426ce5ffffffff,27.0,0.0,0.0
8426ce7ffffffff,2.0,0.0,0.0
8426cebffffffff,5.0,0.0,0.0
8426cedffffffff,11.0,0.0,0.0
8426d01ffffffff,2.0,0.0,0.0
8426d03ffffffff,21.0,0.0,0.0
8426d05ffffffff,14.0,0.0,0.0
8426d07ffffffff,2.0,0.0,0.0
8426d09ffffffff,36.0,0.0,0.0
8426d0bffffffff,6.0,0.0,0.0
8426d0dffffffff,24.0,0.0,0.0
8426d11ffffffff,16.0,0.0,0.0
8426d13ffffffff,2.0,0.0,0.0
8426d15ffffffff,1041.0,0.0,0.0
8426d17ffffffff,8.0,0.0,0.0
8426d19ffffffff,25.0,0.0,0.0
8426d1bffffffff,61.0,0.0,0.0
8426d1dffffffff,29.0,0.0,0.0
8426d21ffffffff,80.0,0.0,0.0
8426d23ffffffff,23.0,0.0,0.0
8426d25ffffffff,84.0,0.0,0.0
8426d27ffffffff,5.0,0.0,0.0
8426d29ffffffff,11.0,0.0,0.0
8426d2bffffffff,117.0,0.0,0.0
8426d2dffffffff,69.0,0.0,0.0
8426d31ffffffff,14.0,0.0,0.0
8426d33ffffffff,16.0,0.0,0.0
8426d35ffffffff,174.0,0.0,0.0
8426d37ffffffff,11.0,0.0,0.0
8426d39ffffffff,106.0,0.0,0.0
8426d3bffffffff,15.0,0.0,0.0
8426d3dffffffff,5.0,0.0,0.0
8426d41ffffffff,81.0,0.0,0.0
8426d43ffffffff,32.0,0.0,0.0
8426d45ffffffff,517.0,0.0,0.0
8426d47ffffffff,54.0,0.0,0.0
8426d49ffffffff,44.0,0.0,0.0
8426d4bffffffff,429.0,0.0,0.0
8426d4dffffffff,95.0,0.0,0.0
8426d51ffffffff,31.0,0.0,0.0
8426d53ffffffff,4.0,0.0,0.0
8426d55ffffffff,5.0,0.0,0.0
8426d57ffffffff,46.0,0.0,0.0
8426d59ffffffff,4.0,0.0,0.0
8426d5bffffffff,28.0,0.0,0.0
8426d5dffffffff,91.0,0.0,0.0
8426d61ffffffff,6.0,0.0,0.0
8426d63ffffffff,14.0,0.0,0.0
8426d65ffffffff,5.0,0.0,0.0
8426d67ffffffff,35.0,0.0,0.0
8426d69ffffffff,16.0,0.0,0.0
8426d6bffffffff,200.0,0.0,0.0
8426d6dffffffff,17.0,0.0,0.0
8426d81ffffffff,47.0,0.0,0.0
8426d83ffffffff,24.0,0.0,0.0
8426d85ffffffff,31.0,0.0,0.0
8426d87ffffffff,28.0,0.0,0.0
8426d89ffffffff,17.0,0.0,0.0
8426d8bffffffff,39.0,0.0,0.0
8426d8dffffffff,40.0,0.0,0.0
8426d91ffffffff,35.0,0.0,0.0
8426d93ffffffff,6.0,0.0,0.0
8426d95ffffffff,514.0,0.0,0.0
8426d97ffffffff,43.0,0.0,0.0
8426d99ffffffff,47.0,0.0,0.0
8426d9bffffffff,79.0,0.0,0.0
8426d9dffffffff,37.0,0.0,0.0
8426da1ffffffff,25.0,0.0,0.0
8426da3ffffffff,40.0,0.0,0.0
8426da5ffffffff,51.0,0.0,0.0
8426da7ffffffff,62.0,0.0,0.0
8426da9ffffffff,43.0,0.0,0.0
8426dabffffffff,73.0,0.0,0.0
8426dadffffffff,68.0,0.0,0.0
8426db1ffffffff,69.0,0.0,0.0
8426db3ffffffff,62.0,0.0,0.0
8426db5ffffffff,17.0,0.0,0.0
8426db7ffffffff,71.0,0.0,0.0
8426db9ffffffff,64.0,0.0,0.0
8426dbbffffffff,166.0,0.0,0.0
8426dbdffffffff,134.0,0.0,0.0
8426dc1ffffffff,31.0,0.0,0.0
8426dc3ffffffff,22.0,0.0,0.0
8426dc5ffffffff,15.0,0.0,0.0
8426dc7ffffffff,25.0,0.0,0.0
8426dc9ffffffff,9.0,0.0,0.0
8426dcbffffffff,39.0,0.0,0.0
8426dcdffffffff,19.0,0.0,0.0
8426dd1ffffffff,21.0,0.0,0.0
8426dd3ffffffff,7.0,0.0,0.0
8426dd5ffffffff,6.0,0.0,0.0
8426dd7ffffffff,42.0,0.0,0.0
8426dd9ffffffff,18.0,0.0,0.0
8426ddbffffffff,111.0,0.0,0.0
8426dddffffffff,41.0,0.0,0.0
8426de1ffffffff,44.0,0.0,0.0
8426de3ffffffff,62.0,0.0,0.0
8426de5ffffffff,28.0,0.0,0.0
8426de7ffffffff,1455.0,0.0,0.0
8426de9ffffffff,42.0,0.0,0.0
8426debffffffff,27.0,0.0,0.0
8426dedffffffff,39.0,0.0,0.0
8426e01ffffffff,84.0,0.0,0.0
8426e03ffffffff,17.0,0.0,0.0
8426e05ffffffff,17.0,0.0,0.0
8426e07ffffffff,967.0,0.0,0.0
8426e09ffffffff,69.0,0.0,0.0
8426e0bffffffff,95.0,0.0,0.0
8426e0dffffffff,104.0,0.0,0.0
8426e11ffffffff,53.0,0.0,0.0
8426e13ffffffff,7.0,0.0,0.0
8426e15ffffffff,3.0,0.0,0.0
8426e17ffffffff,5.0,0.0,0.0
8426e19ffffffff,19.0,0.0,0.0
8426e1bffffffff,59.0,0.0,0.0
8426e1dffffffff,4.0,0.0,0.0
