cell_id,Lanius borealis,Lanius borealis [mollis Group],Lanius borealis borealis
8426853ffffffff,8.0,0.0,0.0
8426857ffffffff,3.0,0.0,0.0
842685bffffffff,1.0,0.0,0.0
842685dffffffff,3.0,0.0,0.0
8426889ffffffff,3.0,0.0,0.0
842688dffffffff,12.0,0.0,0.0
842689dffffffff,2.0,0.0,0.0
84268a1ffffffff,2.0,0.0,0.0
84268a7ffffffff,8.0,0.0,0.0
84268b1ffffffff,2.0,0.0,0.0
84268b3ffffffff,1.0,0.0,0.0
84268bbffffffff,6.0,0.0,0.0
84268bdffffffff,3.0,0.0,0.0
84268c1ffffffff,1.0,0.0,0.0
84268c3ffffffff,2.0,0.0,0.0
84268c5ffffffff,6.0,0.0,0.0
84268c7ffffffff,7.0,0.0,0.0
84268cdffffffff,18.0,0.0,0.0
84268d3ffffffff,2.0,0.0,0.0
84268d5ffffffff,3.0,0.0,0.0
84268d7ffffffff,2.0,0.0,0.0
84268dbffffffff,3.0,0.0,0.0
84268e7ffffffff,2.0,0.0,0.0
84268edffffffff,7.0,0.0,0.0
842690dffffffff,2.0,0.0,0.0
8426923ffffffff,1.0,0.0,0.0
8426957ffffffff,6.0,0.0,0.0
842695bffffffff,1.0,0.0,0.0
8426961ffffffff,17.0,0.0,0.0
8426963ffffffff,2.0,0.0,0.0
8426969ffffffff,13.0,0.0,0.0
842696bffffffff,6.0,0.0,0.0
8426985ffffffff,4.0,0.0,0.0
8426987ffffffff,30.0,0.0,0.0
8426991ffffffff,4.0,0.0,0.0
8426993ffffffff,2.0,0.0,0.0
8426995ffffffff,4.0,0.0,0.0
8426997ffffffff,1.0,0.0,0.0
84269abffffffff,4.0,0.0,0.0
84269b9ffffffff,4.0,0.0,0.0
84269c1ffffffff,2.0,0.0,0.0
84269c3ffffffff,3.0,0.0,0.0
84269cbffffffff,4.0,0.0,0.0
84269cdffffffff,4.0,0.0,0.0
84269d1ffffffff,2.0,0.0,2.0
84269d9ffffffff,3.0,0.0,0.0
84269dbffffffff,2.0,0.0,0.0
8426a81ffffffff,8.0,0.0,0.0
8426a87ffffffff,2.0,0.0,0.0
8426a8bffffffff,4.0,0.0,0.0
8426a8dffffffff,3.0,0.0,0.0
8426aa5ffffffff,11.0,0.0,0.0
8426aa7ffffffff,5.0,0.0,0.0
8426aa9ffffffff,2.0,0.0,0.0
8426aabffffffff,2.0,0.0,0.0
8426aadffffffff,7.0,0.0,0.0
8426ab3ffffffff,3.0,0.0,0.0
8426abdffffffff,6.0,0.0,0.0
8426ad5ffffffff,1.0,0.0,0.0
8426b57ffffffff,4.0,0.0,0.0
8426b63ffffffff,4.0,0.0,0.0
8426b69ffffffff,2.0,0.0,0.0
8426c07ffffffff,2.0,0.0,0.0
8426c19ffffffff,6.0,0.0,0.0
8426c41ffffffff,2.0,0.0,0.0
8426c4bffffffff,3.0,0.0,0.0
8426c4dffffffff,1.0,0.0,0.0
8426c55ffffffff,20.0,0.0,0.0
8426c5bffffffff,11.0,0.0,0.0
8426c83ffffffff,2.0,0.0,0.0
8426c89ffffffff,1.0,0.0,0.0
8426cbdffffffff,107.0,0.0,4.0
8426d09ffffffff,2.0,0.0,0.0
8426d15ffffffff,1.0,0.0,0.0
8426d2bffffffff,2.0,0.0,0.0
8426d45ffffffff,3.0,0.0,0.0
8426d47ffffffff,4.0,0.0,0.0
8426d49ffffffff,7.0,0.0,0.0
8426d4bffffffff,3.0,0.0,0.0
8426d51ffffffff,2.0,0.0,0.0
8426d57ffffffff,5.0,0.0,0.0
8426d5bffffffff,1.0,0.0,0.0
8426d69ffffffff,1.0,0.0,0.0
8426de1ffffffff,3.0,0.0,1.0
8426de7ffffffff,32.0,0.0,0.0
8426e09ffffffff,5.0,0.0,0.0
8426e0bffffffff,3.0,0.0,0.0
8426e19ffffffff,11.0,0.0,0.0
8426e1dffffffff,2.0,0.0,0.0
8426e21ffffffff,10.0,0.0,0.0
8426e23ffffffff,11.0,0.0,0.0
8426e29ffffffff,2.0,0.0,0.0
8426e2dffffffff,4.0,0.0,0.0
8426e3dffffffff,9.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0
8426e47ffffffff,2.0,0.0,0.0
8426e53ffffffff,16.0,0.0,0.0
8426e55ffffffff,1.0,0.0,0.0
8426e57ffffffff,9.0,0.0,0.0
8426e5bffffffff,7.0,0.0,0.0
8426e5dffffffff,21.0,0.0,0.0
8426ec9ffffffff,35.0,0.0,0.0
8426ecdffffffff,3.0,0.0,0.0
8426ed7ffffffff,2.0,0.0,0.0
8426ee9ffffffff,2.0,0.0,0.0
8426f07ffffffff,1.0,0.0,0.0
8426f0bffffffff,2.0,0.0,0.0
8426f0dffffffff,5.0,0.0,0.0
8426f19ffffffff,2.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0
8426f25ffffffff,6.0,0.0,0.0
8426f27ffffffff,2.0,0.0,0.0
8426f2dffffffff,17.0,0.0,0.0
8426f39ffffffff,2.0,0.0,0.0
8426f59ffffffff,2.0,0.0,0.0
8427007ffffffff,1.0,0.0,0.0
8427023ffffffff,3.0,0.0,0.0
8427029ffffffff,3.0,0.0,0.0
842702bffffffff,2.0,0.0,0.0
8427097ffffffff,9.0,0.0,6.0
84270b9ffffffff,2.0,0.0,2.0
84270cdffffffff,2.0,0.0,0.0
8427129ffffffff,2.0,0.0,0.0
8427183ffffffff,11.0,0.0,0.0
8427187ffffffff,1.0,0.0,0.0
842719dffffffff,4.0,0.0,0.0
84271c9ffffffff,1.0,0.0,0.0
842741bffffffff,4.0,0.0,0.0
842742dffffffff,3.0,0.0,3.0
8427431ffffffff,2.0,0.0,0.0
8427435ffffffff,4.0,0.0,0.0
8427437ffffffff,4.0,0.0,0.0
842745bffffffff,1.0,0.0,0.0
8427463ffffffff,3.0,0.0,0.0
8427469ffffffff,2.0,0.0,0.0
8427481ffffffff,1.0,0.0,0.0
8427485ffffffff,2.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0
842748dffffffff,7.0,0.0,0.0
8427499ffffffff,2.0,0.0,0.0
84274abffffffff,2.0,0.0,0.0
84274b5ffffffff,2.0,0.0,0.0
84274b7ffffffff,1.0,0.0,0.0
84274d1ffffffff,1.0,0.0,0.0
84274d5ffffffff,9.0,0.0,0.0
84274dbffffffff,3.0,0.0,0.0
84274ddffffffff,4.0,0.0,0.0
84274e3ffffffff,12.0,0.0,0.0
8427505ffffffff,2.0,0.0,0.0
8427513ffffffff,5.0,0.0,0.0
842751dffffffff,2.0,0.0,0.0
8427527ffffffff,2.0,0.0,0.0
8427529ffffffff,2.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0
8427541ffffffff,5.0,0.0,0.0
8427551ffffffff,5.0,0.0,0.0
8427553ffffffff,2.0,0.0,0.0
8427593ffffffff,3.0,0.0,0.0
8427599ffffffff,6.0,0.0,0.0
842759bffffffff,36.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0
84275b5ffffffff,4.0,0.0,0.0
84275bbffffffff,1.0,0.0,0.0
84275c5ffffffff,6.0,0.0,2.0
84275cdffffffff,5.0,0.0,0.0
84275d1ffffffff,6.0,0.0,0.0
84275e9ffffffff,4.0,0.0,0.0
842760dffffffff,2.0,0.0,2.0
8427617ffffffff,2.0,0.0,0.0
8427633ffffffff,11.0,0.0,0.0
842763bffffffff,17.0,0.0,0.0
8427665ffffffff,2.0,0.0,0.0
84276bbffffffff,3.0,0.0,0.0
84276bdffffffff,2.0,0.0,0.0
84276c7ffffffff,3.0,0.0,0.0
84276d1ffffffff,27.0,0.0,26.0
84276d3ffffffff,6.0,0.0,5.0
84276d7ffffffff,2.0,0.0,2.0
84276e9ffffffff,2.0,0.0,0.0
84276edffffffff,30.0,0.0,2.0
8427701ffffffff,1.0,0.0,0.0
8427705ffffffff,1.0,0.0,0.0
842796dffffffff,2.0,0.0,0.0
8427a01ffffffff,10.0,0.0,0.0
8427a03ffffffff,2.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0
8427a09ffffffff,7.0,0.0,0.0
8427a0bffffffff,2.0,0.0,0.0
8427a8dffffffff,2.0,0.0,0.0
8427ad3ffffffff,2.0,0.0,0.0
8427b23ffffffff,2.0,0.0,0.0
8427b47ffffffff,1.0,0.0,0.0
8428005ffffffff,2.0,0.0,0.0
8428023ffffffff,23.0,0.0,0.0
8428027ffffffff,3.0,0.0,0.0
842802bffffffff,106.0,0.0,2.0
842802dffffffff,2.0,0.0,0.0
8428035ffffffff,7.0,0.0,0.0
8428065ffffffff,2.0,0.0,0.0
8428103ffffffff,6.0,0.0,0.0
8428107ffffffff,2.0,0.0,0.0
842810bffffffff,5.0,0.0,0.0
8428111ffffffff,1.0,0.0,0.0
8428117ffffffff,6.0,0.0,0.0
8428123ffffffff,1.0,0.0,0.0
8428131ffffffff,2.0,0.0,0.0
8428137ffffffff,2.0,0.0,0.0
8428139ffffffff,1.0,0.0,0.0
842813bffffffff,80.0,0.0,0.0
842814bffffffff,2.0,0.0,0.0
8428159ffffffff,10.0,0.0,0.0
842815dffffffff,4.0,0.0,2.0
8428163ffffffff,2.0,0.0,0.0
84281b3ffffffff,12.0,0.0,0.0
84281c3ffffffff,4.0,0.0,0.0
84281cbffffffff,54.0,0.0,0.0
84281e5ffffffff,1.0,0.0,0.0
84281ebffffffff,8.0,0.0,0.0
8428301ffffffff,6.0,0.0,0.0
8428305ffffffff,7.0,0.0,0.0
8428307ffffffff,12.0,0.0,0.0
842830bffffffff,2.0,0.0,0.0
842830dffffffff,8.0,0.0,0.0
8428317ffffffff,2.0,0.0,0.0
8428323ffffffff,6.0,0.0,0.0
842832bffffffff,42.0,0.0,0.0
8428331ffffffff,60.0,0.0,0.0
8428335ffffffff,68.0,0.0,0.0
842833dffffffff,13.0,0.0,0.0
8428347ffffffff,1.0,0.0,0.0
8428363ffffffff,3.0,0.0,0.0
842836dffffffff,2.0,0.0,0.0
8428843ffffffff,2.0,0.0,0.0
8428889ffffffff,2.0,0.0,0.0
84288a3ffffffff,2.0,0.0,0.0
84288adffffffff,2.0,0.0,0.0
84288c3ffffffff,2.0,0.0,0.0
84288c5ffffffff,2.0,0.0,0.0
84288d7ffffffff,1.0,0.0,0.0
8428907ffffffff,2.0,0.0,0.0
8428911ffffffff,2.0,0.0,0.0
8428923ffffffff,5.0,0.0,0.0
8428935ffffffff,2.0,0.0,0.0
8428937ffffffff,2.0,0.0,0.0
842893dffffffff,6.0,0.0,0.0
8428941ffffffff,2.0,0.0,0.0
8428947ffffffff,1.0,0.0,0.0
842894bffffffff,4.0,0.0,0.0
842896bffffffff,2.0,0.0,0.0
8428985ffffffff,3.0,0.0,0.0
84289abffffffff,4.0,0.0,0.0
84289b1ffffffff,3.0,0.0,0.0
84289b5ffffffff,3.0,0.0,0.0
84289bdffffffff,2.0,0.0,0.0
84289d3ffffffff,2.0,0.0,0.0
84289ebffffffff,4.0,0.0,0.0
84289edffffffff,4.0,0.0,0.0
8428a19ffffffff,3.0,0.0,0.0
8428a8dffffffff,2.0,0.0,0.0
8428ab3ffffffff,2.0,0.0,0.0
8428adbffffffff,8.0,0.0,0.0
8428addffffffff,6.0,0.0,0.0
8428ae1ffffffff,2.0,0.0,0.0
8428ae3ffffffff,2.0,0.0,0.0
8428ae9ffffffff,5.0,0.0,0.0
8428b03ffffffff,2.0,0.0,0.0
8428b07ffffffff,3.0,0.0,0.0
8428b09ffffffff,4.0,0.0,0.0
8428b17ffffffff,2.0,0.0,0.0
8428b3bffffffff,1.0,0.0,0.0
8428b57ffffffff,1.0,0.0,0.0
8428b63ffffffff,2.0,0.0,0.0
8428b69ffffffff,3.0,0.0,0.0
8428c61ffffffff,3.0,0.0,0.0
8428c65ffffffff,1.0,0.0,0.0
8428d11ffffffff,4.0,0.0,0.0
8428d17ffffffff,2.0,0.0,0.0
8428d19ffffffff,2.0,0.0,0.0
8428d25ffffffff,2.0,0.0,2.0
8428d29ffffffff,2.0,0.0,0.0
8428d33ffffffff,2.0,0.0,0.0
8428d41ffffffff,6.0,0.0,0.0
8428d49ffffffff,2.0,0.0,0.0
8428d51ffffffff,113.0,0.0,0.0
8428d55ffffffff,5.0,0.0,0.0
8428d57ffffffff,3.0,0.0,0.0
8428d59ffffffff,12.0,0.0,0.0
8428d5bffffffff,4.0,0.0,0.0
8428d65ffffffff,1.0,0.0,1.0
8428d67ffffffff,2.0,0.0,2.0
8428d81ffffffff,14.0,0.0,0.0
8428d83ffffffff,1.0,0.0,0.0
8428de9ffffffff,36.0,0.0,0.0
8428dedffffffff,12.0,0.0,0.0
8428f01ffffffff,7.0,0.0,0.0
8428f05ffffffff,2.0,0.0,0.0
8428f07ffffffff,5.0,0.0,0.0
8428f17ffffffff,2.0,0.0,0.0
8428f21ffffffff,2.0,0.0,0.0
8428f31ffffffff,4.0,0.0,0.0
8428f35ffffffff,3.0,0.0,0.0
8428f37ffffffff,11.0,0.0,0.0
8428f59ffffffff,44.0,0.0,0.0
8428f61ffffffff,3.0,0.0,0.0
8428f65ffffffff,1.0,0.0,1.0
8429809ffffffff,2.0,0.0,0.0
8429819ffffffff,2.0,0.0,0.0
842981bffffffff,3.0,0.0,0.0
842982bffffffff,1.0,0.0,0.0
8429847ffffffff,1.0,0.0,0.0
8429855ffffffff,1.0,0.0,0.0
8429891ffffffff,20.0,0.0,2.0
8429893ffffffff,1.0,0.0,0.0
8429897ffffffff,4.0,0.0,0.0
8429899ffffffff,8.0,0.0,2.0
842989bffffffff,12.0,0.0,1.0
84298c1ffffffff,2.0,0.0,0.0
84298c3ffffffff,2.0,0.0,0.0
84298c9ffffffff,9.0,0.0,0.0
84298cbffffffff,2.0,0.0,0.0
84298d5ffffffff,2.0,0.0,0.0
8429909ffffffff,3.0,0.0,0.0
842990bffffffff,4.0,0.0,0.0
8429919ffffffff,2.0,0.0,0.0
842991dffffffff,1.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0
8429953ffffffff,2.0,0.0,0.0
8429955ffffffff,2.0,0.0,0.0
8429957ffffffff,4.0,0.0,0.0
842996dffffffff,3.0,0.0,0.0
8429a13ffffffff,14.0,0.0,1.0
8429a1dffffffff,1.0,0.0,0.0
8429a31ffffffff,2.0,0.0,0.0
8429a6dffffffff,6.0,0.0,0.0
8429a91ffffffff,2.0,0.0,0.0
8429aa5ffffffff,1.0,0.0,0.0
8429aa7ffffffff,5.0,0.0,0.0
8429b25ffffffff,2.0,0.0,0.0
8429b29ffffffff,3.0,0.0,0.0
8429b2dffffffff,2.0,0.0,0.0
842a101ffffffff,3.0,0.0,0.0
842a103ffffffff,47.0,0.0,1.0
842a105ffffffff,4.0,0.0,0.0
842a107ffffffff,16.0,0.0,0.0
842a109ffffffff,9.0,0.0,0.0
842a10bffffffff,5.0,0.0,0.0
842a10dffffffff,15.0,0.0,1.0
842a121ffffffff,21.0,0.0,0.0
842a123ffffffff,8.0,0.0,0.0
842a125ffffffff,2.0,0.0,0.0
842a127ffffffff,5.0,0.0,0.0
842a129ffffffff,21.0,0.0,0.0
842a12bffffffff,32.0,0.0,0.0
842a131ffffffff,96.0,0.0,4.0
842a133ffffffff,1.0,0.0,0.0
842a13bffffffff,5.0,0.0,0.0
842a13dffffffff,11.0,0.0,0.0
842a141ffffffff,50.0,0.0,1.0
842a143ffffffff,11.0,0.0,0.0
842a145ffffffff,10.0,0.0,0.0
842a147ffffffff,7.0,0.0,0.0
842a149ffffffff,2.0,0.0,0.0
842a14bffffffff,107.0,0.0,0.0
842a14dffffffff,8.0,0.0,0.0
842a151ffffffff,2.0,0.0,0.0
842a155ffffffff,33.0,0.0,0.0
842a159ffffffff,9.0,0.0,0.0
842a165ffffffff,3.0,0.0,0.0
842a169ffffffff,7.0,0.0,0.0
842a1a5ffffffff,22.0,0.0,2.0
842a301ffffffff,1.0,0.0,0.0
842a303ffffffff,2.0,0.0,0.0
842a307ffffffff,10.0,0.0,0.0
842a30dffffffff,2.0,0.0,0.0
842a311ffffffff,34.0,0.0,0.0
842a313ffffffff,4.0,0.0,0.0
842a315ffffffff,3.0,0.0,2.0
842a317ffffffff,28.0,0.0,0.0
842a31dffffffff,23.0,0.0,0.0
842a321ffffffff,3.0,0.0,0.0
842a323ffffffff,6.0,0.0,0.0
842a327ffffffff,46.0,0.0,0.0
842a32bffffffff,2.0,0.0,0.0
842a331ffffffff,3.0,0.0,0.0
842a333ffffffff,4.0,0.0,0.0
842a335ffffffff,47.0,0.0,0.0
842a337ffffffff,2.0,0.0,0.0
842a339ffffffff,9.0,0.0,0.0
842a347ffffffff,4.0,0.0,0.0
842a349ffffffff,4.0,0.0,0.0
842a361ffffffff,2.0,0.0,0.0
842a803ffffffff,7.0,0.0,0.0
842a80bffffffff,3.0,0.0,0.0
842a813ffffffff,2.0,0.0,0.0
842a82dffffffff,5.0,0.0,0.0
842a841ffffffff,4.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0
842a84bffffffff,14.0,0.0,0.0
842a84dffffffff,3.0,0.0,0.0
842a851ffffffff,16.0,0.0,0.0
842a857ffffffff,9.0,0.0,0.0
842a859ffffffff,2.0,0.0,0.0
842a85dffffffff,15.0,0.0,0.0
842a86bffffffff,34.0,0.0,0.0
842a86dffffffff,8.0,0.0,0.0
842a907ffffffff,21.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0
842a91dffffffff,9.0,0.0,0.0
842a939ffffffff,10.0,0.0,0.0
842a943ffffffff,4.0,0.0,0.0
842a953ffffffff,4.0,0.0,0.0
842a955ffffffff,3.0,0.0,0.0
842a957ffffffff,3.0,0.0,0.0
842a965ffffffff,3.0,0.0,0.0
842aa07ffffffff,2.0,0.0,0.0
842aa09ffffffff,2.0,0.0,0.0
842aa0bffffffff,47.0,0.0,1.0
842aa0dffffffff,1.0,0.0,0.0
842aa13ffffffff,14.0,0.0,0.0
842aa17ffffffff,2.0,0.0,0.0
842aa1bffffffff,1.0,0.0,0.0
842aa1dffffffff,15.0,0.0,0.0
842aa25ffffffff,9.0,0.0,0.0
842aa27ffffffff,9.0,0.0,0.0
842aa29ffffffff,10.0,0.0,0.0
842aa2dffffffff,4.0,0.0,0.0
842aa31ffffffff,7.0,0.0,0.0
842aa33ffffffff,1.0,0.0,0.0
842aa35ffffffff,5.0,0.0,0.0
842aa39ffffffff,16.0,0.0,0.0
842aa3dffffffff,6.0,0.0,0.0
842aa41ffffffff,13.0,0.0,0.0
842aa43ffffffff,5.0,0.0,0.0
842aa49ffffffff,109.0,0.0,0.0
842aa4bffffffff,216.0,0.0,0.0
842aa4dffffffff,49.0,0.0,0.0
842aa53ffffffff,2.0,0.0,0.0
842aa59ffffffff,4.0,0.0,0.0
842aa5bffffffff,1.0,0.0,0.0
842aa5dffffffff,2.0,0.0,0.0
842aa61ffffffff,2.0,0.0,0.0
842aa65ffffffff,4.0,0.0,0.0
842aa69ffffffff,2.0,0.0,0.0
842aa6dffffffff,21.0,0.0,0.0
842aa81ffffffff,2.0,0.0,0.0
842aa85ffffffff,44.0,0.0,2.0
842aa89ffffffff,118.0,0.0,3.0
842aa8bffffffff,58.0,0.0,0.0
842aa8dffffffff,4.0,0.0,0.0
842aa95ffffffff,2.0,0.0,0.0
842aaa1ffffffff,1.0,0.0,0.0
842aaa9ffffffff,9.0,0.0,0.0
842aaabffffffff,159.0,0.0,7.0
842aab1ffffffff,3.0,0.0,0.0
842aac5ffffffff,1.0,0.0,0.0
842aac9ffffffff,13.0,0.0,0.0
842aacbffffffff,49.0,0.0,3.0
842aacdffffffff,18.0,0.0,0.0
842aad1ffffffff,24.0,0.0,0.0
842aad7ffffffff,1.0,0.0,0.0
842aaddffffffff,1.0,0.0,0.0
842aae1ffffffff,7.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0
842ab0dffffffff,2.0,0.0,0.0
842ab11ffffffff,7.0,0.0,0.0
842ab13ffffffff,69.0,0.0,0.0
842ab15ffffffff,5.0,0.0,0.0
842ab19ffffffff,20.0,0.0,0.0
842ab1bffffffff,2.0,0.0,0.0
842ab1dffffffff,2.0,0.0,0.0
842ab21ffffffff,1.0,0.0,1.0
842ab25ffffffff,9.0,0.0,0.0
842ab27ffffffff,1.0,0.0,0.0
842ab2bffffffff,1.0,0.0,1.0
842ab31ffffffff,2.0,0.0,0.0
842ab33ffffffff,4.0,0.0,0.0
842ab37ffffffff,3.0,0.0,0.0
842ab39ffffffff,10.0,0.0,0.0
842ab3bffffffff,1.0,0.0,0.0
