cell_id,Branta canadensis,Branta canadensis moffitti/maxima,Branta canadensis occidentalis/fulva,Branta canadensis [canadensis Group]
82268ffffffffff,415.0,37.0,0.0,31.0
822697fffffffff,128.0,24.0,0.0,5.0
82269ffffffffff,252.0,1.0,0.0,2.0
8226a7fffffffff,22.0,4.0,0.0,0.0
8226affffffffff,331.0,21.0,0.0,78.0
8226b7fffffffff,29.0,9.0,0.0,0.0
8226c7fffffffff,17.0,3.0,0.0,3.0
8226cffffffffff,53.0,0.0,0.0,0.0
8226d7fffffffff,44.0,0.0,0.0,10.0
8226dffffffffff,52.0,5.0,0.0,22.0
8226e7fffffffff,116.0,0.0,0.0,2.0
8226effffffffff,6.0,0.0,0.0,0.0
8226f7fffffffff,33.0,0.0,0.0,0.0
822707fffffffff,31.0,0.0,0.0,0.0
82270ffffffffff,16.0,0.0,0.0,0.0
822717fffffffff,4.0,0.0,0.0,0.0
82271ffffffffff,9.0,4.0,0.0,0.0
822747fffffffff,239.0,0.0,0.0,1.0
82274ffffffffff,2878.0,3.0,0.0,3.0
822757fffffffff,59.0,2.0,0.0,3.0
82275ffffffffff,63.0,12.0,0.0,1.0
822767fffffffff,112.0,2.0,0.0,0.0
82276ffffffffff,269.0,19.0,0.0,6.0
822777fffffffff,66.0,2.0,0.0,0.0
822787fffffffff,8.0,2.0,0.0,0.0
82278ffffffffff,19.0,17.0,0.0,0.0
822797fffffffff,26.0,0.0,0.0,3.0
82279ffffffffff,28.0,5.0,0.0,0.0
8227a7fffffffff,52.0,0.0,0.0,0.0
8227affffffffff,8.0,0.0,0.0,0.0
8227b7fffffffff,9.0,0.0,0.0,0.0
822807fffffffff,755.0,746.0,3.0,0.0
822817fffffffff,78.0,20.0,0.0,8.0
82281ffffffffff,139.0,68.0,21.0,0.0
822837fffffffff,5510.0,1329.0,2.0,25.0
822887fffffffff,59.0,23.0,0.0,7.0
82288ffffffffff,71.0,31.0,0.0,21.0
822897fffffffff,115.0,13.0,0.0,6.0
82289ffffffffff,18.0,0.0,0.0,1.0
8228a7fffffffff,15.0,0.0,0.0,0.0
8228affffffffff,72.0,37.0,0.0,0.0
8228b7fffffffff,104.0,13.0,0.0,0.0
8228c7fffffffff,92.0,0.0,66.0,0.0
8228d7fffffffff,176.0,22.0,109.0,12.0
8228dffffffffff,17.0,6.0,8.0,2.0
8228f7fffffffff,241.0,16.0,78.0,18.0
822917fffffffff,30.0,6.0,0.0,5.0
82291ffffffffff,18.0,0.0,0.0,15.0
822987fffffffff,37.0,4.0,0.0,4.0
82298ffffffffff,51.0,20.0,0.0,5.0
822997fffffffff,57.0,12.0,0.0,7.0
82299ffffffffff,8.0,0.0,0.0,0.0
8229a7fffffffff,783.0,90.0,0.0,5.0
8229affffffffff,156.0,16.0,0.0,7.0
8229b7fffffffff,196.0,41.0,0.0,30.0
822a07fffffffff,20.0,0.0,0.0,0.0
822a17fffffffff,15695.0,4.0,0.0,9.0
822a37fffffffff,573.0,1.0,1.0,2.0
822a87fffffffff,40.0,0.0,0.0,0.0
822a8ffffffffff,45.0,0.0,0.0,0.0
822a97fffffffff,73.0,0.0,0.0,1.0
822a9ffffffffff,35.0,0.0,0.0,0.0
822aa7fffffffff,222.0,0.0,0.0,14.0
822aaffffffffff,1811.0,5.0,0.0,285.0
822ab7fffffffff,1542.0,499.0,0.0,10.0
822ad7fffffffff,49.0,0.0,0.0,0.0
822af7fffffffff,14.0,0.0,0.0,6.0
822b07fffffffff,110.0,0.0,0.0,1.0
822b0ffffffffff,12.0,0.0,0.0,0.0
822b17fffffffff,203.0,7.0,0.0,0.0
822b1ffffffffff,285.0,1.0,0.0,2.0
822b27fffffffff,161.0,0.0,0.0,0.0
822b2ffffffffff,1.0,0.0,0.0,0.0
822b37fffffffff,118.0,0.0,0.0,0.0
822b87fffffffff,475.0,6.0,0.0,12.0
822b8ffffffffff,1605.0,18.0,0.0,10.0
822b97fffffffff,92.0,0.0,0.0,0.0
822b9ffffffffff,1177.0,68.0,0.0,32.0
822ba7fffffffff,383.0,0.0,0.0,0.0
822baffffffffff,1068.0,4.0,0.0,9.0
822bb7fffffffff,104.0,0.0,0.0,0.0
823427fffffffff,4.0,0.0,0.0,0.0
823437fffffffff,4.0,0.0,0.0,0.0
82351ffffffffff,1.0,0.0,0.0,0.0
8235affffffffff,23.0,0.0,0.0,0.0
823907fffffffff,40.0,0.0,0.0,0.0
823917fffffffff,10.0,0.0,0.0,0.0
82391ffffffffff,10.0,0.0,0.0,0.0
823927fffffffff,44.0,0.0,0.0,2.0
82392ffffffffff,26.0,0.0,0.0,0.0
823937fffffffff,34.0,0.0,0.0,0.0
823947fffffffff,2.0,0.0,0.0,0.0
823967fffffffff,2.0,0.0,0.0,0.0
82396ffffffffff,2.0,0.0,0.0,0.0
823977fffffffff,15.0,0.0,0.0,0.0
823f67fffffffff,1.0,0.0,0.0,0.0
823f77fffffffff,2.0,0.0,0.0,0.0
8243a7fffffffff,26.0,0.0,0.0,0.0
8243affffffffff,14.0,0.0,0.0,0.0
824417fffffffff,7.0,0.0,0.0,0.0
82441ffffffffff,145.0,54.0,0.0,4.0
824447fffffffff,115.0,2.0,0.0,0.0
82444ffffffffff,85.0,0.0,0.0,0.0
824457fffffffff,3.0,0.0,0.0,0.0
82445ffffffffff,4.0,0.0,0.0,0.0
824467fffffffff,132.0,0.0,0.0,0.0
82446ffffffffff,178.0,0.0,0.0,2.0
824487fffffffff,47.0,0.0,0.0,0.0
8244a7fffffffff,15.0,0.0,0.0,0.0
8244affffffffff,61.0,0.0,0.0,0.0
8244c7fffffffff,18.0,0.0,0.0,0.0
8244cffffffffff,63.0,19.0,0.0,0.0
8244d7fffffffff,132.0,0.0,0.0,0.0
8244dffffffffff,79.0,0.0,0.0,5.0
8244e7fffffffff,14.0,3.0,0.0,3.0
8244effffffffff,14.0,0.0,0.0,0.0
8244f7fffffffff,295.0,4.0,0.0,5.0
82452ffffffffff,1.0,0.0,0.0,0.0
8245a7fffffffff,4.0,0.0,0.0,0.0
82464ffffffffff,3.0,0.0,0.0,0.0
82482ffffffffff,7.0,0.0,0.0,0.0
82484ffffffffff,2.0,0.0,0.0,0.0
824857fffffffff,1.0,0.0,0.0,0.0
82485ffffffffff,128.0,22.0,0.0,0.0
824887fffffffff,9.0,0.0,0.0,0.0
82488ffffffffff,51.0,1.0,0.0,0.0
824897fffffffff,57.0,0.0,0.0,0.0
82489ffffffffff,160.0,0.0,0.0,0.0
8248a7fffffffff,2.0,0.0,0.0,0.0
8248affffffffff,12.0,0.0,0.0,0.0
8248b7fffffffff,20.0,0.0,0.0,0.0
8248c7fffffffff,48.0,0.0,0.0,2.0
8248cffffffffff,89.0,4.0,0.0,2.0
8248d7fffffffff,55.0,0.0,0.0,2.0
8248dffffffffff,98.0,0.0,0.0,0.0
8248effffffffff,738.0,124.0,0.0,72.0
8248f7fffffffff,2.0,0.0,0.0,0.0
824997fffffffff,16.0,0.0,0.0,0.0
825d17fffffffff,206.0,0.0,0.0,0.0
825f5ffffffffff,2.0,0.0,0.0,0.0
82ba6ffffffffff,4.0,0.0,0.0,0.0
82bb0ffffffffff,15.0,0.0,0.0,0.0
82bb2ffffffffff,45.0,0.0,0.0,0.0
82bb57fffffffff,9.0,0.0,0.0,0.0
82bb77fffffffff,6.0,0.0,0.0,0.0
82be0ffffffffff,2.0,0.0,0.0,0.0
82c2e7fffffffff,1.0,0.0,0.0,0.0
82da1ffffffffff,4.0,0.0,0.0,0.0
82da87fffffffff,42.0,0.0,0.0,0.0
82da97fffffffff,19.0,0.0,0.0,0.0
82daaffffffffff,1.0,0.0,0.0,0.0
82dab7fffffffff,3.0,0.0,0.0,0.0
