cell_id,Vireo bellii,Vireo bellii bellii/medius,Vireo bellii arizonae,Vireo bellii pusillus
842641dffffffff,14.0,3.0,0.0,0.0
8426423ffffffff,1.0,0.0,0.0,0.0
8426425ffffffff,12.0,0.0,0.0,0.0
8426429ffffffff,4.0,0.0,0.0,0.0
8426431ffffffff,1.0,0.0,0.0,0.0
8426433ffffffff,58.0,0.0,0.0,0.0
8426437ffffffff,11.0,0.0,0.0,0.0
8426439ffffffff,39.0,0.0,0.0,0.0
842643bffffffff,34.0,0.0,0.0,0.0
8426449ffffffff,3.0,0.0,0.0,0.0
842644bffffffff,3.0,0.0,0.0,0.0
842644dffffffff,5.0,1.0,0.0,0.0
8426451ffffffff,3.0,0.0,0.0,0.0
8426455ffffffff,5.0,2.0,0.0,0.0
8426459ffffffff,4.0,0.0,0.0,0.0
842645bffffffff,2.0,0.0,0.0,0.0
8426461ffffffff,51.0,6.0,0.0,0.0
8426463ffffffff,405.0,23.0,0.0,0.0
8426469ffffffff,4.0,0.0,0.0,0.0
842646bffffffff,94.0,1.0,0.0,0.0
842646dffffffff,24.0,0.0,0.0,0.0
84264edffffffff,7.0,3.0,0.0,0.0
8426501ffffffff,207.0,4.0,0.0,0.0
8426503ffffffff,3.0,0.0,0.0,0.0
8426505ffffffff,81.0,0.0,0.0,0.0
8426507ffffffff,5.0,0.0,0.0,0.0
8426509ffffffff,11.0,9.0,0.0,0.0
842650bffffffff,49.0,0.0,0.0,0.0
842650dffffffff,58.0,0.0,0.0,0.0
8426513ffffffff,2.0,0.0,0.0,0.0
8426515ffffffff,8.0,0.0,0.0,0.0
842651bffffffff,15.0,0.0,0.0,0.0
8426521ffffffff,139.0,0.0,0.0,0.0
8426523ffffffff,16.0,0.0,0.0,0.0
8426525ffffffff,17.0,0.0,0.0,0.0
8426527ffffffff,34.0,0.0,0.0,0.0
8426529ffffffff,97.0,0.0,0.0,0.0
842652bffffffff,212.0,8.0,0.0,0.0
842652dffffffff,59.0,0.0,0.0,0.0
8426531ffffffff,126.0,4.0,0.0,0.0
8426533ffffffff,38.0,2.0,0.0,0.0
8426535ffffffff,101.0,2.0,0.0,0.0
8426537ffffffff,19.0,0.0,0.0,0.0
8426539ffffffff,6.0,0.0,0.0,0.0
842653bffffffff,6.0,0.0,0.0,0.0
842653dffffffff,94.0,0.0,0.0,0.0
8426541ffffffff,26.0,4.0,0.0,0.0
8426543ffffffff,21.0,5.0,0.0,0.0
8426545ffffffff,11.0,0.0,0.0,0.0
8426547ffffffff,83.0,19.0,0.0,0.0
8426549ffffffff,1.0,1.0,0.0,0.0
842654bffffffff,10.0,3.0,0.0,0.0
842654dffffffff,46.0,8.0,0.0,0.0
8426551ffffffff,45.0,0.0,0.0,0.0
8426553ffffffff,2.0,0.0,0.0,0.0
8426555ffffffff,486.0,14.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0
8426559ffffffff,49.0,3.0,0.0,0.0
842655bffffffff,33.0,8.0,0.0,0.0
842655dffffffff,30.0,0.0,0.0,0.0
8426561ffffffff,41.0,0.0,0.0,0.0
8426563ffffffff,652.0,2.0,0.0,0.0
8426565ffffffff,103.0,1.0,0.0,0.0
8426567ffffffff,126.0,0.0,0.0,0.0
8426569ffffffff,11.0,1.0,0.0,0.0
842656bffffffff,6.0,2.0,0.0,0.0
842656dffffffff,71.0,0.0,0.0,0.0
8426587ffffffff,4.0,0.0,0.0,0.0
8426595ffffffff,2.0,0.0,0.0,0.0
8426599ffffffff,8.0,0.0,0.0,0.0
84265a3ffffffff,6.0,0.0,0.0,0.0
84265a5ffffffff,3.0,0.0,0.0,0.0
84265a7ffffffff,29.0,3.0,0.0,0.0
84265b1ffffffff,15.0,6.0,0.0,0.0
84265b3ffffffff,9.0,0.0,0.0,0.0
84265b5ffffffff,60.0,0.0,0.0,0.0
84265b9ffffffff,138.0,7.0,0.0,0.0
84265bdffffffff,9.0,0.0,0.0,0.0
84265c1ffffffff,2.0,0.0,0.0,0.0
84265c7ffffffff,17.0,0.0,0.0,0.0
84265c9ffffffff,1.0,0.0,0.0,0.0
84265cdffffffff,6.0,0.0,0.0,0.0
84265d1ffffffff,2.0,0.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0,0.0
84265d5ffffffff,1.0,0.0,0.0,0.0
84265d7ffffffff,3.0,0.0,0.0,0.0
84265d9ffffffff,265.0,1.0,0.0,0.0
84265dbffffffff,12.0,0.0,0.0,0.0
84265ddffffffff,3.0,0.0,0.0,0.0
84265e5ffffffff,5.0,2.0,0.0,0.0
84265e9ffffffff,2.0,0.0,0.0,0.0
84265ebffffffff,8.0,2.0,0.0,0.0
8426603ffffffff,9.0,0.0,0.0,0.0
8426607ffffffff,8.0,0.0,0.0,0.0
8426609ffffffff,200.0,0.0,0.0,0.0
842660bffffffff,14.0,0.0,0.0,0.0
8426611ffffffff,3.0,0.0,0.0,0.0
8426617ffffffff,12.0,0.0,0.0,0.0
8426619ffffffff,11.0,0.0,0.0,0.0
842661bffffffff,29.0,0.0,0.0,0.0
8426621ffffffff,7.0,3.0,0.0,0.0
8426623ffffffff,5.0,0.0,0.0,0.0
8426625ffffffff,104.0,0.0,0.0,0.0
8426627ffffffff,3.0,0.0,0.0,0.0
8426629ffffffff,5.0,0.0,0.0,0.0
842662bffffffff,6.0,0.0,0.0,0.0
842662dffffffff,11.0,0.0,0.0,0.0
842663bffffffff,14.0,0.0,0.0,0.0
842663dffffffff,21.0,2.0,0.0,0.0
8426641ffffffff,14.0,0.0,0.0,0.0
8426645ffffffff,47.0,2.0,0.0,0.0
8426647ffffffff,37.0,0.0,0.0,0.0
8426649ffffffff,8.0,0.0,0.0,0.0
842664bffffffff,3.0,0.0,0.0,0.0
842664dffffffff,27.0,3.0,0.0,0.0
8426657ffffffff,24.0,0.0,0.0,0.0
8426661ffffffff,4.0,0.0,0.0,0.0
8426663ffffffff,1.0,0.0,0.0,0.0
8426665ffffffff,7.0,0.0,0.0,0.0
8426669ffffffff,137.0,2.0,0.0,0.0
842666bffffffff,285.0,7.0,0.0,0.0
8426685ffffffff,2.0,0.0,0.0,0.0
84266a1ffffffff,25.0,3.0,0.0,0.0
84266a5ffffffff,39.0,9.0,0.0,0.0
84266a7ffffffff,21.0,0.0,0.0,0.0
84266a9ffffffff,61.0,0.0,0.0,0.0
84266adffffffff,142.0,0.0,0.0,0.0
84266b5ffffffff,114.0,25.0,0.0,0.0
84266c1ffffffff,1.0,0.0,0.0,0.0
84266c5ffffffff,2.0,0.0,0.0,0.0
84266cdffffffff,3.0,0.0,0.0,0.0
84266e1ffffffff,880.0,0.0,0.0,0.0
84266e3ffffffff,9.0,0.0,0.0,0.0
84266e5ffffffff,4.0,2.0,0.0,0.0
84266e7ffffffff,78.0,0.0,0.0,0.0
84266e9ffffffff,12.0,0.0,0.0,0.0
84266edffffffff,22.0,0.0,0.0,0.0
8426703ffffffff,4.0,0.0,0.0,0.0
8426705ffffffff,20.0,0.0,0.0,0.0
8426707ffffffff,8.0,0.0,0.0,0.0
8426709ffffffff,1.0,0.0,0.0,0.0
8426711ffffffff,5.0,0.0,0.0,0.0
8426717ffffffff,17.0,0.0,0.0,0.0
8426719ffffffff,114.0,9.0,0.0,0.0
842671bffffffff,22.0,8.0,0.0,0.0
842671dffffffff,3.0,3.0,0.0,0.0
8426721ffffffff,3.0,0.0,0.0,0.0
8426723ffffffff,5.0,0.0,0.0,0.0
842672dffffffff,3.0,0.0,0.0,0.0
8426733ffffffff,8.0,0.0,0.0,0.0
8426735ffffffff,10.0,0.0,0.0,0.0
8426739ffffffff,1.0,0.0,0.0,0.0
842673bffffffff,8.0,0.0,0.0,0.0
8426743ffffffff,3.0,0.0,0.0,0.0
8426745ffffffff,88.0,3.0,0.0,0.0
8426747ffffffff,39.0,0.0,0.0,0.0
8426749ffffffff,2.0,0.0,0.0,0.0
8426753ffffffff,2.0,0.0,0.0,0.0
8426759ffffffff,14.0,0.0,0.0,0.0
842675bffffffff,2.0,0.0,0.0,0.0
8426761ffffffff,2.0,0.0,0.0,0.0
8426763ffffffff,6.0,0.0,0.0,0.0
8426765ffffffff,28.0,0.0,0.0,0.0
8426767ffffffff,13.0,0.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0,0.0
842676bffffffff,12.0,4.0,0.0,0.0
842676dffffffff,8.0,0.0,0.0,0.0
8426a1bffffffff,17.0,0.0,0.0,0.0
8426a51ffffffff,2.0,0.0,0.0,0.0
8426a53ffffffff,6.0,0.0,0.0,0.0
8426a5bffffffff,5.0,0.0,0.0,0.0
8426a81ffffffff,7.0,0.0,0.0,0.0
8426a87ffffffff,2.0,0.0,0.0,0.0
8426a8bffffffff,441.0,0.0,0.0,0.0
8426a91ffffffff,15.0,0.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0,0.0
8426a95ffffffff,23.0,0.0,0.0,0.0
8426a97ffffffff,25.0,0.0,0.0,0.0
8426a99ffffffff,2.0,2.0,0.0,0.0
8426a9dffffffff,11.0,4.0,0.0,0.0
8426acbffffffff,4.0,0.0,0.0,0.0
8426acdffffffff,2.0,0.0,0.0,0.0
8426ad1ffffffff,111.0,4.0,0.0,0.0
8426ad5ffffffff,17.0,2.0,0.0,0.0
8426ad7ffffffff,24.0,0.0,0.0,0.0
8426adbffffffff,59.0,0.0,0.0,0.0
8426c07ffffffff,6.0,0.0,0.0,0.0
8426c09ffffffff,2.0,0.0,0.0,0.0
8426c0dffffffff,2.0,0.0,0.0,0.0
8426c11ffffffff,148.0,8.0,0.0,0.0
8426c13ffffffff,2.0,0.0,0.0,0.0
8426c19ffffffff,59.0,2.0,0.0,0.0
8426c1bffffffff,27.0,0.0,0.0,0.0
8426c1dffffffff,10.0,0.0,0.0,0.0
8426c21ffffffff,4.0,0.0,0.0,0.0
8426c29ffffffff,9.0,1.0,0.0,0.0
8426c2dffffffff,7.0,0.0,0.0,0.0
8426c31ffffffff,10.0,2.0,0.0,0.0
8426c37ffffffff,6.0,0.0,0.0,0.0
8426c3bffffffff,14.0,0.0,0.0,0.0
8426c43ffffffff,11.0,2.0,0.0,0.0
8426c45ffffffff,8.0,3.0,0.0,0.0
8426c47ffffffff,2.0,0.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0
8426c4bffffffff,2.0,0.0,0.0,0.0
8426c4dffffffff,21.0,0.0,0.0,0.0
8426c53ffffffff,84.0,13.0,0.0,0.0
8426c5bffffffff,96.0,68.0,0.0,0.0
8426c6bffffffff,2.0,0.0,0.0,0.0
8426c83ffffffff,13.0,0.0,0.0,0.0
8426c85ffffffff,8.0,0.0,0.0,0.0
8426c87ffffffff,19.0,0.0,0.0,0.0
8426c89ffffffff,112.0,0.0,0.0,0.0
8426c8bffffffff,6.0,0.0,0.0,0.0
8426c91ffffffff,2.0,0.0,0.0,0.0
8426c9bffffffff,3.0,0.0,0.0,0.0
8426c9dffffffff,3.0,0.0,0.0,0.0
8426ca1ffffffff,2.0,0.0,0.0,0.0
8426ca3ffffffff,12.0,0.0,0.0,0.0
8426ca5ffffffff,26.0,0.0,0.0,0.0
8426ca7ffffffff,5.0,0.0,0.0,0.0
8426ca9ffffffff,8.0,0.0,0.0,0.0
8426cabffffffff,5.0,0.0,0.0,0.0
8426cadffffffff,6.0,0.0,0.0,0.0
8426cb5ffffffff,14.0,0.0,0.0,0.0
8426cb7ffffffff,1.0,0.0,0.0,0.0
8426cbdffffffff,66.0,0.0,0.0,0.0
8426cc1ffffffff,7.0,0.0,0.0,0.0
8426cc5ffffffff,5.0,0.0,0.0,0.0
8426cc7ffffffff,4.0,0.0,0.0,0.0
8426cc9ffffffff,2.0,0.0,0.0,0.0
8426ccbffffffff,6.0,0.0,0.0,0.0
8426cd3ffffffff,2.0,0.0,0.0,0.0
8426cd7ffffffff,3.0,0.0,0.0,0.0
8426cdbffffffff,2.0,0.0,0.0,0.0
8426ce1ffffffff,4.0,0.0,0.0,0.0
8426ce5ffffffff,2.0,0.0,0.0,0.0
8426ce7ffffffff,4.0,0.0,0.0,0.0
8426cebffffffff,3.0,1.0,0.0,0.0
8426cedffffffff,2.0,0.0,0.0,0.0
8426d15ffffffff,7.0,0.0,0.0,0.0
8426d25ffffffff,1.0,0.0,0.0,0.0
8426d39ffffffff,2.0,0.0,0.0,0.0
8426d49ffffffff,8.0,0.0,0.0,0.0
8426d4bffffffff,10.0,0.0,0.0,0.0
8426d81ffffffff,13.0,0.0,0.0,0.0
8426d83ffffffff,5.0,0.0,0.0,0.0
8426d85ffffffff,12.0,0.0,0.0,0.0
8426d87ffffffff,4.0,0.0,0.0,0.0
8426d89ffffffff,1.0,0.0,0.0,0.0
8426d8bffffffff,2.0,0.0,0.0,0.0
8426d8dffffffff,2.0,0.0,0.0,0.0
8426d91ffffffff,12.0,0.0,0.0,0.0
8426d93ffffffff,2.0,0.0,0.0,0.0
8426d95ffffffff,69.0,0.0,0.0,0.0
8426d97ffffffff,4.0,0.0,0.0,0.0
8426d99ffffffff,5.0,0.0,0.0,0.0
8426d9bffffffff,9.0,0.0,0.0,0.0
8426d9dffffffff,1.0,0.0,0.0,0.0
8426da1ffffffff,3.0,0.0,0.0,0.0
8426da3ffffffff,9.0,0.0,0.0,0.0
8426da9ffffffff,11.0,0.0,0.0,0.0
8426dabffffffff,4.0,0.0,0.0,0.0
8426dadffffffff,6.0,0.0,0.0,0.0
8426db1ffffffff,18.0,0.0,0.0,0.0
8426db3ffffffff,10.0,0.0,0.0,0.0
8426db7ffffffff,8.0,0.0,0.0,0.0
8426db9ffffffff,13.0,0.0,0.0,0.0
8426dbbffffffff,10.0,0.0,0.0,0.0
8426dbdffffffff,57.0,0.0,0.0,0.0
8426dc1ffffffff,1.0,0.0,0.0,0.0
8426dc3ffffffff,13.0,0.0,0.0,0.0
8426dc5ffffffff,1.0,0.0,0.0,0.0
8426dc7ffffffff,5.0,0.0,0.0,0.0
8426dcbffffffff,5.0,0.0,0.0,0.0
8426dd1ffffffff,6.0,0.0,0.0,0.0
8426dd3ffffffff,6.0,0.0,0.0,0.0
8426dd5ffffffff,1.0,0.0,0.0,0.0
8426dd7ffffffff,6.0,0.0,0.0,0.0
8426dd9ffffffff,11.0,0.0,0.0,0.0
8426ddbffffffff,8.0,0.0,0.0,0.0
8426de1ffffffff,2.0,0.0,0.0,0.0
8426de3ffffffff,18.0,0.0,0.0,0.0
8426debffffffff,9.0,0.0,0.0,0.0
8426e01ffffffff,25.0,0.0,0.0,0.0
8426e03ffffffff,21.0,0.0,0.0,0.0
8426e05ffffffff,21.0,0.0,0.0,0.0
8426e07ffffffff,36.0,0.0,0.0,0.0
8426e09ffffffff,25.0,0.0,0.0,0.0
8426e0bffffffff,65.0,0.0,0.0,0.0
8426e0dffffffff,3.0,0.0,0.0,0.0
8426e11ffffffff,19.0,0.0,0.0,0.0
8426e13ffffffff,2.0,0.0,0.0,0.0
8426e15ffffffff,4.0,0.0,0.0,0.0
8426e17ffffffff,2.0,0.0,0.0,0.0
8426e19ffffffff,18.0,0.0,0.0,0.0
8426e1bffffffff,30.0,0.0,0.0,0.0
8426e1dffffffff,5.0,0.0,0.0,0.0
8426e21ffffffff,608.0,10.0,0.0,0.0
8426e23ffffffff,89.0,0.0,0.0,0.0
8426e25ffffffff,10.0,2.0,0.0,0.0
8426e27ffffffff,4.0,0.0,0.0,0.0
8426e29ffffffff,30.0,0.0,0.0,0.0
8426e2bffffffff,55.0,2.0,0.0,0.0
8426e2dffffffff,117.0,6.0,0.0,0.0
8426e31ffffffff,7.0,0.0,0.0,0.0
8426e33ffffffff,40.0,0.0,0.0,0.0
8426e35ffffffff,5.0,0.0,0.0,0.0
8426e39ffffffff,15.0,0.0,0.0,0.0
8426e3bffffffff,5.0,0.0,0.0,0.0
8426e3dffffffff,68.0,1.0,0.0,0.0
8426e41ffffffff,25.0,0.0,0.0,0.0
8426e43ffffffff,130.0,2.0,0.0,0.0
8426e45ffffffff,5.0,0.0,0.0,0.0
8426e47ffffffff,28.0,0.0,0.0,0.0
8426e49ffffffff,1.0,0.0,0.0,0.0
8426e4bffffffff,17.0,0.0,0.0,0.0
8426e4dffffffff,4.0,0.0,0.0,0.0
8426e51ffffffff,67.0,0.0,0.0,0.0
8426e53ffffffff,12.0,0.0,0.0,0.0
8426e55ffffffff,37.0,0.0,0.0,0.0
8426e57ffffffff,75.0,2.0,0.0,0.0
8426e59ffffffff,45.0,0.0,0.0,0.0
8426e5bffffffff,694.0,12.0,0.0,0.0
8426e5dffffffff,154.0,0.0,0.0,0.0
8426e61ffffffff,3.0,0.0,0.0,0.0
8426e63ffffffff,20.0,0.0,0.0,0.0
8426e67ffffffff,78.0,0.0,0.0,0.0
8426e69ffffffff,14.0,0.0,0.0,0.0
8426e6bffffffff,2.0,0.0,0.0,0.0
8426e6dffffffff,4.0,0.0,0.0,0.0
8426e85ffffffff,22.0,5.0,0.0,0.0
8426e8bffffffff,5.0,0.0,0.0,0.0
8426e8dffffffff,2.0,0.0,0.0,0.0
8426e91ffffffff,34.0,0.0,0.0,0.0
8426e95ffffffff,5.0,0.0,0.0,0.0
8426e9bffffffff,8.0,0.0,0.0,0.0
8426e9dffffffff,127.0,2.0,0.0,0.0
8426ea1ffffffff,2.0,0.0,0.0,0.0
8426ea9ffffffff,22.0,6.0,0.0,0.0
8426eabffffffff,2.0,0.0,0.0,0.0
8426eadffffffff,7.0,7.0,0.0,0.0
8426eb9ffffffff,23.0,0.0,0.0,0.0
8426ebbffffffff,2.0,0.0,0.0,0.0
8426ebdffffffff,4.0,2.0,0.0,0.0
8426ec1ffffffff,44.0,0.0,0.0,0.0
8426ec3ffffffff,2.0,0.0,0.0,0.0
8426ec7ffffffff,2.0,0.0,0.0,0.0
8426ec9ffffffff,161.0,4.0,0.0,0.0
8426ecbffffffff,29.0,1.0,0.0,0.0
8426ecdffffffff,48.0,0.0,0.0,0.0
8426ed5ffffffff,19.0,2.0,0.0,0.0
8426ed7ffffffff,43.0,0.0,0.0,0.0
8426ed9ffffffff,2.0,0.0,0.0,0.0
8426eddffffffff,31.0,0.0,0.0,0.0
8426ee1ffffffff,5.0,2.0,0.0,0.0
8426ee3ffffffff,55.0,15.0,0.0,0.0
8426ee5ffffffff,4.0,0.0,0.0,0.0
8426ee7ffffffff,9.0,2.0,0.0,0.0
8426ee9ffffffff,24.0,0.0,0.0,0.0
8426eedffffffff,95.0,29.0,0.0,0.0
8426f07ffffffff,2.0,0.0,0.0,0.0
8426f09ffffffff,1.0,0.0,0.0,0.0
8426f0bffffffff,8.0,0.0,0.0,0.0
8426f0dffffffff,96.0,2.0,0.0,0.0
8426f11ffffffff,17.0,0.0,0.0,0.0
8426f13ffffffff,13.0,0.0,0.0,0.0
8426f15ffffffff,8.0,0.0,0.0,0.0
8426f17ffffffff,2.0,0.0,0.0,0.0
8426f19ffffffff,11.0,0.0,0.0,0.0
8426f1bffffffff,21.0,0.0,0.0,0.0
8426f1dffffffff,10.0,0.0,0.0,0.0
8426f29ffffffff,2.0,0.0,0.0,0.0
8426f2bffffffff,2.0,0.0,0.0,0.0
8426f33ffffffff,2.0,0.0,0.0,0.0
8426f3bffffffff,2.0,0.0,0.0,0.0
8426f3dffffffff,2.0,0.0,0.0,0.0
8426f43ffffffff,4.0,0.0,0.0,0.0
8426f45ffffffff,2.0,0.0,0.0,0.0
8426f49ffffffff,4.0,0.0,0.0,0.0
8426f4bffffffff,14.0,0.0,0.0,0.0
8426f4dffffffff,3.0,0.0,0.0,0.0
8426f51ffffffff,17.0,2.0,0.0,0.0
8426f53ffffffff,5.0,0.0,0.0,0.0
8426f55ffffffff,2.0,0.0,0.0,0.0
8426f57ffffffff,6.0,0.0,0.0,0.0
8426f59ffffffff,6.0,0.0,0.0,0.0
8426f5bffffffff,3.0,0.0,0.0,0.0
8426f5dffffffff,2.0,0.0,0.0,0.0
8426f6dffffffff,10.0,0.0,0.0,0.0
84274b7ffffffff,14.0,0.0,0.0,0.0
8427531ffffffff,18.0,0.0,0.0,0.0
8427533ffffffff,4.0,0.0,0.0,0.0
8427535ffffffff,17.0,0.0,0.0,0.0
8427537ffffffff,23.0,2.0,0.0,0.0
8427585ffffffff,1.0,0.0,0.0,0.0
8427587ffffffff,38.0,0.0,0.0,0.0
8427591ffffffff,31.0,0.0,0.0,0.0
8427593ffffffff,152.0,8.0,0.0,0.0
8427595ffffffff,2.0,0.0,0.0,0.0
8427597ffffffff,20.0,0.0,0.0,0.0
84275a3ffffffff,4.0,0.0,0.0,0.0
84275a9ffffffff,8.0,0.0,0.0,0.0
84275abffffffff,2.0,0.0,0.0,0.0
84275adffffffff,6.0,0.0,0.0,0.0
