cell_id,Turdus migratorius,Turdus migratorius nigrideus,Turdus migratorius [migratorius Group],Turdus migratorius confinis
840ecc1ffffffff,14.0,0.0,14.0,0.0
840ecc9ffffffff,13.0,0.0,0.0,0.0
840ecd7ffffffff,59.0,0.0,59.0,0.0
840ee27ffffffff,1.0,0.0,1.0,0.0
840ee85ffffffff,2.0,0.0,2.0,0.0
840eea7ffffffff,2.0,0.0,2.0,0.0
840eeabffffffff,7.0,0.0,0.0,0.0
840eeb5ffffffff,8.0,0.0,0.0,0.0
840ef1dffffffff,23.0,0.0,23.0,0.0
84120b7ffffffff,2.0,0.0,0.0,0.0
8412307ffffffff,1.0,0.0,0.0,0.0
84124e5ffffffff,2.0,0.0,0.0,0.0
8412515ffffffff,54.0,0.0,54.0,0.0
8412539ffffffff,6.0,0.0,6.0,0.0
8412549ffffffff,2.0,0.0,0.0,0.0
8412591ffffffff,12.0,0.0,0.0,0.0
8412597ffffffff,7.0,0.0,0.0,0.0
84125d3ffffffff,1.0,0.0,0.0,0.0
84125d5ffffffff,2.0,0.0,0.0,0.0
84128bdffffffff,3.0,0.0,0.0,0.0
8412b03ffffffff,4.0,0.0,0.0,0.0
8412c11ffffffff,9.0,0.0,0.0,0.0
8412c21ffffffff,1.0,0.0,0.0,0.0
8412c85ffffffff,11.0,0.0,0.0,0.0
8412c8bffffffff,5.0,0.0,0.0,0.0
8412c97ffffffff,6.0,0.0,0.0,0.0
8412cb1ffffffff,1.0,0.0,1.0,0.0
8412cb9ffffffff,2.0,0.0,0.0,0.0
8412cbdffffffff,1.0,0.0,0.0,0.0
8412cc7ffffffff,2.0,0.0,0.0,0.0
8412ccdffffffff,126.0,0.0,2.0,0.0
8412cd9ffffffff,1.0,0.0,0.0,0.0
8412ce7ffffffff,5.0,0.0,0.0,0.0
8412d17ffffffff,2.0,0.0,0.0,0.0
8412d63ffffffff,5.0,0.0,0.0,0.0
8412d9dffffffff,4.0,0.0,0.0,0.0
8412dc5ffffffff,2.0,0.0,0.0,0.0
8412dd9ffffffff,5.0,0.0,0.0,0.0
8412ddbffffffff,5.0,0.0,0.0,0.0
8412de5ffffffff,3.0,0.0,0.0,0.0
8412e13ffffffff,4.0,0.0,0.0,0.0
8412e27ffffffff,1.0,0.0,0.0,0.0
8412e89ffffffff,2.0,0.0,2.0,0.0
8412e8dffffffff,1.0,0.0,0.0,0.0
8412ea5ffffffff,1.0,0.0,0.0,0.0
8412ea9ffffffff,2.0,0.0,0.0,0.0
8412eb3ffffffff,2.0,0.0,0.0,0.0
8412ebdffffffff,4.0,0.0,0.0,0.0
8412ec9ffffffff,3.0,0.0,3.0,0.0
8412ecdffffffff,13.0,0.0,0.0,0.0
8412ed5ffffffff,4.0,0.0,0.0,0.0
8412f13ffffffff,1.0,0.0,0.0,0.0
8413483ffffffff,4.0,0.0,0.0,0.0
8413807ffffffff,8.0,0.0,0.0,0.0
8413829ffffffff,14.0,0.0,0.0,0.0
841382bffffffff,4.0,0.0,0.0,0.0
841382dffffffff,1.0,0.0,0.0,0.0
841383dffffffff,208.0,0.0,0.0,0.0
8413861ffffffff,12.0,0.0,0.0,0.0
8413865ffffffff,2.0,0.0,0.0,0.0
8413867ffffffff,15.0,0.0,0.0,0.0
841389bffffffff,2.0,0.0,0.0,0.0
84138c7ffffffff,9.0,0.0,0.0,0.0
8413931ffffffff,2.0,0.0,0.0,0.0
8413933ffffffff,3.0,0.0,0.0,0.0
84139e1ffffffff,1.0,0.0,0.0,0.0
8413a35ffffffff,13.0,0.0,0.0,0.0
8413b35ffffffff,2.0,0.0,0.0,0.0
8413b53ffffffff,2.0,0.0,0.0,0.0
841876bffffffff,1.0,0.0,0.0,0.0
8419407ffffffff,6.0,0.0,1.0,0.0
841942dffffffff,4.0,0.0,0.0,0.0
84194a1ffffffff,22.0,0.0,0.0,0.0
84195b5ffffffff,4.0,0.0,0.0,0.0
8419683ffffffff,3.0,0.0,0.0,0.0
8419763ffffffff,2.0,0.0,0.0,0.0
841a849ffffffff,2.0,2.0,0.0,0.0
841aa07ffffffff,36.0,0.0,0.0,0.0
841aa35ffffffff,4.0,0.0,0.0,0.0
841aa4dffffffff,4.0,0.0,0.0,0.0
841aa6bffffffff,7.0,0.0,0.0,0.0
841b831ffffffff,1.0,0.0,0.0,0.0
841b985ffffffff,4.0,0.0,0.0,0.0
841b9a9ffffffff,2.0,0.0,0.0,0.0
841b9adffffffff,1.0,0.0,0.0,0.0
841b9e7ffffffff,3.0,0.0,0.0,0.0
841bb07ffffffff,3.0,0.0,0.0,0.0
841bb59ffffffff,2.0,0.0,0.0,0.0
8422db7ffffffff,88.0,0.0,0.0,0.0
8426003ffffffff,2.0,0.0,2.0,0.0
8426015ffffffff,4.0,0.0,2.0,0.0
8426039ffffffff,14.0,0.0,14.0,0.0
8426041ffffffff,2.0,0.0,0.0,0.0
8426043ffffffff,4.0,0.0,4.0,0.0
8426063ffffffff,4.0,0.0,0.0,0.0
8426085ffffffff,4.0,0.0,4.0,0.0
8426087ffffffff,1.0,0.0,0.0,0.0
842608dffffffff,5.0,0.0,2.0,0.0
8426099ffffffff,2.0,0.0,0.0,0.0
84260a1ffffffff,18.0,0.0,18.0,0.0
84260a7ffffffff,2.0,0.0,2.0,0.0
84260a9ffffffff,1.0,0.0,1.0,0.0
84260adffffffff,4.0,0.0,4.0,0.0
84260b9ffffffff,5.0,0.0,4.0,0.0
84260bbffffffff,2.0,0.0,0.0,0.0
84260d9ffffffff,3.0,0.0,0.0,0.0
84260e3ffffffff,7.0,0.0,7.0,0.0
84260ebffffffff,2.0,0.0,2.0,0.0
8426117ffffffff,1.0,0.0,0.0,0.0
8426139ffffffff,1.0,0.0,0.0,0.0
8426197ffffffff,4.0,0.0,4.0,0.0
8426199ffffffff,2.0,0.0,2.0,0.0
84261adffffffff,2.0,0.0,2.0,0.0
842620bffffffff,2.0,0.0,0.0,0.0
8426221ffffffff,4.0,0.0,4.0,0.0
8426229ffffffff,12.0,0.0,12.0,0.0
8426231ffffffff,4.0,0.0,0.0,0.0
8426259ffffffff,4.0,0.0,0.0,0.0
8426261ffffffff,2.0,0.0,0.0,0.0
842626dffffffff,5.0,0.0,0.0,0.0
8426291ffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,2.0,0.0,0.0,0.0
84262c9ffffffff,2.0,0.0,0.0,0.0
84262cdffffffff,4.0,0.0,0.0,0.0
8426365ffffffff,6.0,0.0,0.0,0.0
8426369ffffffff,5.0,0.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0,0.0
8426405ffffffff,1.0,0.0,0.0,0.0
8426409ffffffff,2.0,0.0,2.0,0.0
842640dffffffff,9.0,0.0,0.0,0.0
8426417ffffffff,2.0,0.0,0.0,0.0
8426429ffffffff,1.0,0.0,0.0,0.0
8426439ffffffff,1.0,0.0,0.0,0.0
8426443ffffffff,2.0,0.0,0.0,0.0
8426455ffffffff,1.0,0.0,1.0,0.0
8426459ffffffff,3.0,0.0,2.0,0.0
8426461ffffffff,2.0,0.0,0.0,0.0
8426463ffffffff,29.0,0.0,4.0,0.0
8426467ffffffff,1.0,0.0,0.0,0.0
842646bffffffff,6.0,0.0,0.0,0.0
8426481ffffffff,10.0,0.0,0.0,0.0
8426487ffffffff,1.0,0.0,0.0,0.0
8426489ffffffff,12.0,0.0,0.0,0.0
8426493ffffffff,1.0,0.0,0.0,0.0
842649bffffffff,1.0,0.0,0.0,0.0
842649dffffffff,1.0,0.0,0.0,0.0
84264a7ffffffff,2.0,0.0,1.0,0.0
84264adffffffff,2.0,0.0,0.0,0.0
84264b9ffffffff,2.0,0.0,2.0,0.0
84264bbffffffff,2.0,0.0,0.0,0.0
84264bdffffffff,3.0,0.0,0.0,0.0
84264c3ffffffff,2.0,0.0,0.0,0.0
84264c7ffffffff,1.0,0.0,0.0,0.0
84264d1ffffffff,14.0,0.0,5.0,0.0
84264d5ffffffff,2.0,0.0,0.0,0.0
84264d9ffffffff,31.0,0.0,2.0,0.0
84264dbffffffff,15.0,0.0,1.0,0.0
84264ddffffffff,2.0,0.0,0.0,0.0
84264e1ffffffff,7.0,0.0,0.0,0.0
84264e5ffffffff,8.0,0.0,3.0,0.0
84264edffffffff,1.0,0.0,0.0,0.0
8426533ffffffff,1.0,0.0,0.0,0.0
842653bffffffff,4.0,0.0,0.0,0.0
8426541ffffffff,1.0,0.0,0.0,0.0
8426555ffffffff,1.0,0.0,0.0,0.0
8426557ffffffff,1.0,0.0,0.0,0.0
842655dffffffff,2.0,0.0,0.0,0.0
8426563ffffffff,1.0,0.0,0.0,0.0
8426565ffffffff,2.0,0.0,2.0,0.0
8426567ffffffff,12.0,0.0,0.0,0.0
842656dffffffff,1.0,0.0,0.0,0.0
8426581ffffffff,2.0,0.0,0.0,0.0
842658dffffffff,2.0,0.0,0.0,0.0
8426599ffffffff,6.0,0.0,1.0,0.0
842659bffffffff,12.0,0.0,2.0,0.0
84265a3ffffffff,3.0,0.0,0.0,0.0
84265a7ffffffff,2.0,0.0,2.0,0.0
84265a9ffffffff,2.0,0.0,0.0,0.0
84265b5ffffffff,4.0,0.0,0.0,0.0
84265b9ffffffff,1.0,0.0,0.0,0.0
84265bdffffffff,2.0,0.0,0.0,0.0
84265c7ffffffff,4.0,0.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0,0.0
84265d7ffffffff,2.0,0.0,0.0,0.0
84265e3ffffffff,3.0,0.0,0.0,0.0
84265e5ffffffff,1.0,0.0,0.0,0.0
84265e7ffffffff,1.0,0.0,0.0,0.0
8426625ffffffff,3.0,0.0,1.0,0.0
842662bffffffff,1.0,0.0,1.0,0.0
842662dffffffff,2.0,0.0,0.0,0.0
8426641ffffffff,5.0,0.0,3.0,0.0
8426645ffffffff,5.0,0.0,3.0,0.0
8426649ffffffff,4.0,0.0,0.0,0.0
842664dffffffff,7.0,0.0,7.0,0.0
8426669ffffffff,3.0,0.0,0.0,0.0
842669bffffffff,7.0,0.0,0.0,0.0
84266a9ffffffff,1.0,0.0,0.0,0.0
84266bbffffffff,1.0,0.0,0.0,0.0
84266dbffffffff,1.0,0.0,0.0,0.0
84266ebffffffff,2.0,0.0,0.0,0.0
8426705ffffffff,5.0,0.0,0.0,0.0
842670bffffffff,6.0,0.0,0.0,0.0
8426723ffffffff,3.0,0.0,3.0,0.0
8426729ffffffff,2.0,0.0,0.0,0.0
8426739ffffffff,2.0,0.0,0.0,0.0
8426745ffffffff,4.0,0.0,0.0,0.0
8426747ffffffff,1.0,0.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0,0.0
8426767ffffffff,2.0,0.0,0.0,0.0
8426801ffffffff,21.0,0.0,0.0,0.0
8426803ffffffff,1.0,0.0,0.0,0.0
8426805ffffffff,8.0,0.0,0.0,0.0
8426809ffffffff,3.0,0.0,0.0,0.0
842680bffffffff,3.0,0.0,0.0,0.0
842680dffffffff,2.0,0.0,0.0,0.0
8426811ffffffff,3.0,0.0,0.0,0.0
8426813ffffffff,44.0,0.0,0.0,0.0
8426815ffffffff,1.0,0.0,0.0,0.0
8426817ffffffff,4.0,0.0,0.0,0.0
8426819ffffffff,143.0,0.0,0.0,0.0
842681bffffffff,80.0,0.0,0.0,0.0
842681dffffffff,2.0,0.0,0.0,0.0
8426821ffffffff,2.0,0.0,0.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0
8426833ffffffff,1.0,0.0,0.0,0.0
8426835ffffffff,1.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,0.0,0.0
8426839ffffffff,2.0,0.0,0.0,0.0
842683bffffffff,2.0,0.0,0.0,0.0
842683dffffffff,2.0,0.0,0.0,0.0
8426853ffffffff,9.0,0.0,2.0,0.0
8426857ffffffff,12.0,0.0,0.0,0.0
842685bffffffff,5.0,0.0,0.0,0.0
8426881ffffffff,28.0,0.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0,0.0
8426885ffffffff,12.0,0.0,0.0,0.0
8426887ffffffff,7.0,0.0,0.0,0.0
8426889ffffffff,7.0,0.0,0.0,0.0
842688bffffffff,1.0,0.0,0.0,0.0
842688dffffffff,4.0,0.0,0.0,0.0
8426891ffffffff,9.0,0.0,0.0,0.0
8426893ffffffff,14.0,0.0,0.0,0.0
8426899ffffffff,6.0,0.0,0.0,0.0
842689dffffffff,7.0,0.0,0.0,0.0
84268a1ffffffff,1.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0
84268a7ffffffff,6.0,0.0,0.0,0.0
84268abffffffff,4.0,0.0,0.0,0.0
84268bbffffffff,3.0,0.0,0.0,0.0
84268bdffffffff,1.0,0.0,0.0,0.0
84268c1ffffffff,5.0,0.0,0.0,0.0
84268c3ffffffff,2.0,0.0,0.0,0.0
84268c5ffffffff,11.0,0.0,0.0,0.0
84268c7ffffffff,13.0,0.0,0.0,0.0
84268cdffffffff,67.0,0.0,0.0,0.0
84268d3ffffffff,1.0,0.0,0.0,0.0
84268d5ffffffff,23.0,0.0,0.0,0.0
84268d7ffffffff,9.0,0.0,0.0,0.0
84268dbffffffff,15.0,0.0,0.0,0.0
84268ebffffffff,8.0,0.0,0.0,0.0
84268edffffffff,8.0,0.0,2.0,0.0
8426905ffffffff,2.0,0.0,0.0,0.0
842690dffffffff,9.0,0.0,0.0,0.0
8426929ffffffff,18.0,0.0,0.0,0.0
8426939ffffffff,1.0,0.0,0.0,0.0
8426945ffffffff,4.0,0.0,0.0,0.0
8426947ffffffff,1.0,0.0,0.0,0.0
842694dffffffff,2.0,0.0,0.0,0.0
8426953ffffffff,3.0,0.0,0.0,0.0
8426959ffffffff,2.0,0.0,0.0,0.0
842695bffffffff,2.0,0.0,0.0,0.0
8426961ffffffff,15.0,0.0,0.0,0.0
8426963ffffffff,92.0,0.0,0.0,0.0
8426969ffffffff,26.0,0.0,0.0,0.0
842696bffffffff,90.0,0.0,0.0,0.0
8426981ffffffff,2.0,0.0,0.0,0.0
8426983ffffffff,5.0,0.0,0.0,0.0
8426987ffffffff,10.0,0.0,0.0,0.0
8426989ffffffff,2.0,0.0,0.0,0.0
842698bffffffff,1.0,0.0,0.0,0.0
8426993ffffffff,2.0,0.0,0.0,0.0
8426995ffffffff,4.0,0.0,0.0,0.0
842699bffffffff,4.0,0.0,0.0,0.0
842699dffffffff,10.0,0.0,0.0,0.0
84269a1ffffffff,1.0,0.0,0.0,0.0
84269abffffffff,8.0,0.0,0.0,0.0
84269b9ffffffff,6.0,0.0,0.0,0.0
84269bdffffffff,1.0,0.0,0.0,0.0
84269c1ffffffff,7.0,0.0,0.0,0.0
84269c3ffffffff,1.0,0.0,0.0,0.0
84269c9ffffffff,2.0,0.0,0.0,0.0
84269cbffffffff,4.0,0.0,0.0,0.0
84269cdffffffff,4.0,0.0,0.0,0.0
84269d1ffffffff,2.0,0.0,0.0,0.0
84269d3ffffffff,1.0,0.0,0.0,0.0
84269d5ffffffff,2.0,0.0,0.0,0.0
84269d9ffffffff,8.0,0.0,0.0,0.0
84269dbffffffff,6.0,0.0,0.0,0.0
84269ddffffffff,3.0,0.0,0.0,0.0
8426a17ffffffff,2.0,0.0,2.0,0.0
8426a4bffffffff,3.0,0.0,3.0,0.0
8426a51ffffffff,3.0,0.0,3.0,0.0
8426a81ffffffff,11.0,0.0,0.0,0.0
8426a83ffffffff,2.0,0.0,0.0,0.0
8426a87ffffffff,11.0,0.0,0.0,0.0
8426a8bffffffff,20.0,0.0,0.0,0.0
8426a95ffffffff,3.0,0.0,2.0,0.0
8426a97ffffffff,2.0,0.0,0.0,0.0
8426a9dffffffff,1.0,0.0,0.0,0.0
8426aa1ffffffff,12.0,0.0,0.0,0.0
8426aa5ffffffff,25.0,0.0,4.0,0.0
8426aa7ffffffff,30.0,0.0,0.0,0.0
8426aa9ffffffff,15.0,0.0,0.0,0.0
8426aabffffffff,17.0,0.0,0.0,0.0
8426aadffffffff,10.0,0.0,0.0,0.0
8426ab3ffffffff,2.0,0.0,0.0,0.0
8426ab5ffffffff,7.0,0.0,0.0,0.0
8426ab7ffffffff,5.0,0.0,0.0,0.0
8426abbffffffff,4.0,0.0,0.0,0.0
8426abdffffffff,2.0,0.0,0.0,0.0
8426ac5ffffffff,4.0,0.0,0.0,0.0
8426ad1ffffffff,2.0,0.0,0.0,0.0
8426ad7ffffffff,1.0,0.0,0.0,0.0
8426ae9ffffffff,2.0,0.0,0.0,0.0
8426b69ffffffff,2.0,0.0,0.0,0.0
8426c11ffffffff,8.0,0.0,0.0,0.0
8426c2dffffffff,2.0,0.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0
8426c5bffffffff,2.0,0.0,0.0,0.0
8426c67ffffffff,2.0,0.0,0.0,0.0
8426c81ffffffff,2.0,0.0,0.0,0.0
8426c89ffffffff,8.0,0.0,0.0,0.0
8426c93ffffffff,2.0,0.0,0.0,0.0
8426c9dffffffff,1.0,0.0,0.0,0.0
8426cb9ffffffff,6.0,0.0,0.0,0.0
8426cbbffffffff,2.0,0.0,0.0,0.0
8426cbdffffffff,4.0,0.0,0.0,0.0
8426d03ffffffff,2.0,0.0,0.0,0.0
8426d09ffffffff,1.0,0.0,0.0,0.0
8426d0dffffffff,1.0,0.0,0.0,0.0
8426d11ffffffff,2.0,0.0,0.0,0.0
8426d15ffffffff,6.0,0.0,0.0,0.0
8426d1dffffffff,3.0,0.0,0.0,0.0
8426d45ffffffff,6.0,0.0,0.0,0.0
8426d4bffffffff,3.0,0.0,0.0,0.0
8426d51ffffffff,4.0,0.0,0.0,0.0
8426d53ffffffff,1.0,0.0,0.0,0.0
8426d57ffffffff,3.0,0.0,0.0,0.0
8426d5bffffffff,1.0,0.0,0.0,0.0
8426d5dffffffff,2.0,0.0,0.0,0.0
8426d87ffffffff,1.0,0.0,0.0,0.0
8426da1ffffffff,2.0,0.0,0.0,0.0
8426dbbffffffff,2.0,0.0,0.0,0.0
8426de7ffffffff,7.0,0.0,0.0,0.0
8426e21ffffffff,10.0,0.0,0.0,0.0
8426e27ffffffff,1.0,0.0,0.0,0.0
8426e2dffffffff,3.0,0.0,0.0,0.0
8426e31ffffffff,1.0,0.0,0.0,0.0
8426e43ffffffff,5.0,0.0,1.0,0.0
8426e5bffffffff,40.0,0.0,0.0,0.0
8426e89ffffffff,2.0,0.0,0.0,0.0
8426e9dffffffff,2.0,0.0,0.0,0.0
8426ed5ffffffff,12.0,0.0,0.0,0.0
8426ed7ffffffff,2.0,0.0,0.0,0.0
8426edbffffffff,1.0,0.0,0.0,0.0
8426f13ffffffff,1.0,0.0,0.0,0.0
8426f25ffffffff,26.0,0.0,0.0,0.0
8426f27ffffffff,3.0,0.0,0.0,0.0
8426f2dffffffff,2.0,0.0,0.0,0.0
8426f43ffffffff,2.0,0.0,0.0,0.0
8426f67ffffffff,10.0,0.0,0.0,0.0
842708dffffffff,2.0,0.0,2.0,0.0
84270a3ffffffff,2.0,0.0,0.0,0.0
84270c9ffffffff,1.0,0.0,1.0,0.0
84270d9ffffffff,2.0,0.0,2.0,0.0
84270dbffffffff,3.0,0.0,3.0,0.0
84270e1ffffffff,17.0,0.0,17.0,0.0
84270e3ffffffff,29.0,0.0,29.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0
8427133ffffffff,2.0,0.0,0.0,0.0
842713bffffffff,5.0,0.0,0.0,0.0
8427183ffffffff,2.0,0.0,0.0,0.0
842719dffffffff,7.0,0.0,0.0,0.0
84271b5ffffffff,2.0,0.0,0.0,0.0
84271c7ffffffff,2.0,0.0,0.0,0.0
84271c9ffffffff,5.0,0.0,0.0,0.0
84271e5ffffffff,1.0,0.0,0.0,0.0
84272a7ffffffff,2.0,0.0,0.0,0.0
8427405ffffffff,1.0,0.0,0.0,0.0
8427409ffffffff,1.0,0.0,0.0,0.0
842740dffffffff,2.0,0.0,0.0,0.0
8427411ffffffff,32.0,0.0,0.0,0.0
8427413ffffffff,6.0,0.0,0.0,0.0
8427417ffffffff,2.0,0.0,0.0,0.0
8427419ffffffff,34.0,0.0,0.0,0.0
842741bffffffff,37.0,0.0,0.0,0.0
842741dffffffff,21.0,0.0,0.0,0.0
8427429ffffffff,1.0,0.0,1.0,0.0
842742dffffffff,2.0,0.0,0.0,0.0
8427435ffffffff,2.0,0.0,0.0,0.0
842743dffffffff,3.0,0.0,0.0,0.0
8427441ffffffff,3.0,0.0,0.0,0.0
8427445ffffffff,4.0,0.0,0.0,0.0
8427447ffffffff,2.0,0.0,0.0,0.0
8427449ffffffff,2.0,0.0,0.0,0.0
842744bffffffff,2.0,0.0,0.0,0.0
8427453ffffffff,9.0,0.0,0.0,0.0
8427459ffffffff,2.0,0.0,0.0,0.0
842745bffffffff,2.0,0.0,0.0,0.0
8427461ffffffff,4.0,0.0,0.0,0.0
8427463ffffffff,7.0,0.0,2.0,0.0
8427467ffffffff,6.0,0.0,6.0,0.0
842746dffffffff,2.0,0.0,0.0,0.0
8427481ffffffff,89.0,0.0,0.0,0.0
8427483ffffffff,2.0,0.0,0.0,0.0
8427485ffffffff,39.0,0.0,0.0,0.0
8427487ffffffff,34.0,0.0,0.0,0.0
8427489ffffffff,7.0,0.0,0.0,0.0
842748bffffffff,18.0,0.0,0.0,0.0
842748dffffffff,699.0,0.0,0.0,0.0
8427491ffffffff,18.0,0.0,0.0,0.0
8427493ffffffff,2.0,0.0,0.0,0.0
8427495ffffffff,2.0,0.0,0.0,0.0
8427497ffffffff,2.0,0.0,0.0,0.0
8427499ffffffff,244.0,0.0,0.0,0.0
842749bffffffff,14.0,0.0,0.0,0.0
842749dffffffff,33.0,0.0,0.0,0.0
84274a3ffffffff,13.0,0.0,1.0,0.0
84274abffffffff,77.0,0.0,0.0,0.0
84274b1ffffffff,10.0,0.0,0.0,0.0
84274b5ffffffff,56.0,0.0,0.0,0.0
84274b7ffffffff,1.0,0.0,1.0,0.0
84274b9ffffffff,4.0,0.0,0.0,0.0
84274bbffffffff,10.0,0.0,0.0,0.0
84274bdffffffff,10.0,0.0,0.0,0.0
84274c1ffffffff,18.0,0.0,0.0,0.0
84274c3ffffffff,4.0,0.0,0.0,0.0
84274c5ffffffff,5.0,0.0,0.0,0.0
84274c7ffffffff,6.0,0.0,0.0,0.0
84274c9ffffffff,6.0,0.0,0.0,0.0
84274cbffffffff,29.0,0.0,0.0,0.0
84274cdffffffff,6.0,0.0,0.0,0.0
84274d1ffffffff,12.0,0.0,0.0,0.0
84274d3ffffffff,100.0,0.0,0.0,0.0
84274d5ffffffff,62.0,0.0,0.0,0.0
84274d7ffffffff,66.0,0.0,0.0,0.0
84274d9ffffffff,24.0,0.0,0.0,0.0
84274dbffffffff,103.0,0.0,0.0,0.0
84274ddffffffff,32.0,0.0,0.0,0.0
84274e1ffffffff,3.0,0.0,0.0,0.0
84274e3ffffffff,90.0,0.0,0.0,0.0
84274ebffffffff,1.0,0.0,0.0,0.0
84274edffffffff,2.0,0.0,0.0,0.0
8427527ffffffff,6.0,0.0,0.0,0.0
8427531ffffffff,2.0,0.0,0.0,0.0
8427541ffffffff,4.0,0.0,0.0,0.0
8427569ffffffff,54.0,0.0,1.0,0.0
8427581ffffffff,16.0,0.0,0.0,0.0
8427585ffffffff,8.0,0.0,0.0,0.0
842758dffffffff,1.0,0.0,0.0,0.0
8427591ffffffff,5.0,0.0,5.0,0.0
8427593ffffffff,59.0,0.0,47.0,0.0
8427595ffffffff,1.0,0.0,1.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0
8427599ffffffff,4.0,0.0,0.0,0.0
842759bffffffff,21.0,0.0,18.0,0.0
84275a1ffffffff,1.0,0.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0,0.0
84275abffffffff,1.0,0.0,0.0,0.0
84275c3ffffffff,2.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,0.0,0.0
84275c7ffffffff,4.0,0.0,0.0,0.0
84275cbffffffff,1.0,0.0,0.0,0.0
84275d1ffffffff,1.0,0.0,1.0,0.0
84275d3ffffffff,2.0,0.0,0.0,0.0
84275d7ffffffff,6.0,0.0,0.0,0.0
84275d9ffffffff,10.0,0.0,0.0,0.0
84275e5ffffffff,2.0,0.0,0.0,0.0
84275ebffffffff,1.0,0.0,0.0,0.0
8427601ffffffff,5.0,0.0,5.0,0.0
8427607ffffffff,2.0,0.0,2.0,0.0
8427609ffffffff,10.0,0.0,10.0,0.0
842760dffffffff,20.0,0.0,20.0,0.0
8427611ffffffff,2.0,0.0,2.0,0.0
8427613ffffffff,2.0,0.0,2.0,0.0
8427617ffffffff,16.0,0.0,16.0,0.0
8427631ffffffff,26.0,0.0,0.0,0.0
8427633ffffffff,5.0,0.0,0.0,0.0
8427637ffffffff,6.0,0.0,0.0,0.0
842763bffffffff,15.0,0.0,12.0,0.0
8427655ffffffff,4.0,0.0,4.0,0.0
8427665ffffffff,7.0,0.0,7.0,0.0
8427691ffffffff,2.0,0.0,0.0,0.0
8427693ffffffff,16.0,0.0,16.0,0.0
8427699ffffffff,48.0,0.0,48.0,0.0
842769bffffffff,30.0,0.0,30.0,0.0
84276a1ffffffff,17.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0
84276a5ffffffff,8.0,0.0,0.0,0.0
84276a7ffffffff,15.0,0.0,0.0,0.0
84276a9ffffffff,6.0,0.0,0.0,0.0
