cell_id,Pica pica,Pica pica melanotos,Pica pica [pica Group],Pica pica camtschatica
8411309ffffffff,2.0,0.0,0.0,0.0
8411313ffffffff,4.0,0.0,0.0,0.0
8411319ffffffff,1.0,0.0,0.0,0.0
8411337ffffffff,3.0,0.0,0.0,0.0
8411341ffffffff,4.0,0.0,0.0,0.0
8411345ffffffff,7.0,0.0,0.0,0.0
8411347ffffffff,6.0,0.0,0.0,0.0
8411349ffffffff,8.0,0.0,0.0,0.0
841134bffffffff,2.0,0.0,0.0,0.0
841134dffffffff,2.0,0.0,0.0,0.0
8411355ffffffff,4.0,0.0,0.0,0.0
8411359ffffffff,1.0,0.0,0.0,0.0
841135dffffffff,7.0,0.0,0.0,0.0
8411363ffffffff,2.0,0.0,0.0,0.0
8411365ffffffff,2.0,0.0,0.0,0.0
8411369ffffffff,2.0,0.0,0.0,0.0
841136bffffffff,24.0,0.0,0.0,0.0
841150bffffffff,1.0,0.0,0.0,0.0
8411549ffffffff,7.0,0.0,0.0,0.0
841165bffffffff,4.0,0.0,0.0,0.0
8411661ffffffff,1.0,0.0,0.0,0.0
8411707ffffffff,1.0,0.0,0.0,0.0
841180bffffffff,1.0,0.0,0.0,0.0
8411811ffffffff,25.0,0.0,10.0,0.0
8411813ffffffff,127.0,0.0,15.0,0.0
8411815ffffffff,4.0,0.0,4.0,0.0
8411817ffffffff,1.0,0.0,0.0,0.0
8411819ffffffff,4.0,0.0,0.0,0.0
841181bffffffff,59.0,0.0,10.0,0.0
841181dffffffff,112.0,0.0,19.0,0.0
8411823ffffffff,2.0,0.0,0.0,0.0
8411839ffffffff,5.0,0.0,0.0,0.0
841183bffffffff,4.0,0.0,0.0,0.0
8411853ffffffff,30.0,0.0,0.0,0.0
841185bffffffff,5.0,0.0,0.0,0.0
841185dffffffff,4.0,0.0,0.0,0.0
841188bffffffff,1.0,0.0,0.0,0.0
841188dffffffff,2.0,0.0,0.0,0.0
8411897ffffffff,3.0,0.0,0.0,0.0
84118adffffffff,41.0,0.0,0.0,0.0
84118bdffffffff,2.0,0.0,0.0,0.0
84118c1ffffffff,17.0,0.0,0.0,0.0
84118c5ffffffff,22.0,0.0,1.0,0.0
84118c7ffffffff,5.0,0.0,0.0,0.0
84118c9ffffffff,28.0,0.0,0.0,0.0
84118cdffffffff,249.0,0.0,21.0,0.0
84118d5ffffffff,2.0,0.0,0.0,0.0
84118e1ffffffff,9.0,0.0,2.0,0.0
84118e9ffffffff,64.0,0.0,14.0,0.0
8411913ffffffff,5.0,0.0,0.0,0.0
841191bffffffff,1.0,0.0,0.0,0.0
8411965ffffffff,5.0,0.0,0.0,0.0
8411989ffffffff,1.0,0.0,0.0,0.0
84119ebffffffff,28.0,0.0,0.0,0.0
8411a0dffffffff,2.0,0.0,0.0,0.0
8411a43ffffffff,2.0,0.0,0.0,0.0
8411a4dffffffff,2.0,0.0,0.0,0.0
8411a63ffffffff,1.0,0.0,0.0,0.0
8411a6bffffffff,5.0,0.0,0.0,0.0
8411a85ffffffff,6.0,0.0,1.0,0.0
8411a8dffffffff,1.0,0.0,0.0,0.0
8411aa1ffffffff,47.0,0.0,0.0,0.0
8411aa3ffffffff,20.0,0.0,0.0,0.0
8411aa5ffffffff,55.0,0.0,0.0,0.0
8411aa7ffffffff,344.0,0.0,9.0,0.0
8411aa9ffffffff,28.0,0.0,0.0,0.0
8411aabffffffff,41.0,0.0,3.0,0.0
8411aadffffffff,65.0,0.0,0.0,0.0
8411ab1ffffffff,27.0,0.0,20.0,0.0
8411ab5ffffffff,52.0,0.0,10.0,0.0
8411ab7ffffffff,8.0,0.0,0.0,0.0
8411ab9ffffffff,5.0,0.0,5.0,0.0
8411abdffffffff,28.0,0.0,10.0,0.0
8411ad7ffffffff,1.0,0.0,0.0,0.0
8411ae1ffffffff,10.0,0.0,3.0,0.0
8411ae3ffffffff,448.0,0.0,161.0,0.0
8411ae5ffffffff,22.0,0.0,12.0,0.0
8411ae7ffffffff,63.0,0.0,28.0,0.0
8411b4dffffffff,18.0,0.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0,0.0
8414361ffffffff,2.0,0.0,0.0,0.0
8415869ffffffff,2.0,0.0,0.0,0.0
8415923ffffffff,3.0,0.0,0.0,0.0
8415925ffffffff,2.0,0.0,0.0,0.0
8415927ffffffff,15.0,0.0,0.0,0.0
8415929ffffffff,11.0,0.0,0.0,0.0
841592bffffffff,16.0,0.0,0.0,0.0
841594dffffffff,1.0,0.0,0.0,0.0
8415983ffffffff,2.0,0.0,0.0,0.0
841598bffffffff,2.0,0.0,0.0,0.0
841598dffffffff,3.0,0.0,0.0,0.0
84159c1ffffffff,3.0,0.0,0.0,0.0
8415b07ffffffff,17.0,0.0,0.0,0.0
8415b0dffffffff,2.0,0.0,0.0,0.0
8415b31ffffffff,1.0,0.0,0.0,0.0
8415b39ffffffff,2.0,0.0,0.0,0.0
8415b69ffffffff,4.0,0.0,0.0,0.0
8415b6bffffffff,4.0,0.0,0.0,0.0
8416109ffffffff,12.0,0.0,0.0,12.0
8416161ffffffff,8.0,0.0,0.0,2.0
8416163ffffffff,2.0,0.0,0.0,2.0
841616bffffffff,2.0,0.0,0.0,2.0
8416301ffffffff,1.0,0.0,0.0,1.0
841756bffffffff,4.0,0.0,0.0,4.0
8418011ffffffff,12.0,0.0,2.0,0.0
8418013ffffffff,12.0,0.0,2.0,0.0
8418019ffffffff,47.0,0.0,4.0,0.0
841801bffffffff,23.0,0.0,2.0,0.0
841801dffffffff,53.0,0.0,7.0,0.0
841804bffffffff,14.0,0.0,0.0,0.0
8418053ffffffff,41.0,0.0,10.0,0.0
8418059ffffffff,50.0,0.0,5.0,0.0
841805bffffffff,72.0,0.0,4.0,0.0
841805dffffffff,6.0,0.0,0.0,0.0
84180c9ffffffff,12.0,0.0,0.0,0.0
84180cdffffffff,69.0,0.0,4.0,0.0
8418201ffffffff,2.0,0.0,0.0,0.0
8418203ffffffff,12.0,0.0,0.0,0.0
8418209ffffffff,2.0,0.0,0.0,0.0
841820bffffffff,2.0,0.0,0.0,0.0
8418213ffffffff,7.0,0.0,2.0,0.0
8418215ffffffff,12.0,0.0,4.0,0.0
841821bffffffff,4.0,0.0,0.0,0.0
841821dffffffff,1.0,0.0,0.0,0.0
8418231ffffffff,7.0,0.0,0.0,0.0
8418233ffffffff,83.0,0.0,34.0,0.0
8418235ffffffff,78.0,0.0,11.0,0.0
8418237ffffffff,35.0,0.0,2.0,0.0
841823bffffffff,3.0,0.0,0.0,0.0
841823dffffffff,35.0,0.0,34.0,0.0
8418251ffffffff,13.0,0.0,4.0,0.0
8418253ffffffff,5.0,0.0,0.0,0.0
8418255ffffffff,8.0,0.0,0.0,0.0
8418257ffffffff,5.0,0.0,1.0,0.0
8418259ffffffff,38.0,0.0,8.0,0.0
841825bffffffff,12.0,0.0,4.0,0.0
841825dffffffff,2.0,0.0,0.0,0.0
8418281ffffffff,27.0,0.0,1.0,0.0
8418285ffffffff,13.0,0.0,0.0,0.0
8418287ffffffff,6.0,0.0,0.0,0.0
8418289ffffffff,12.0,0.0,0.0,0.0
841828bffffffff,272.0,0.0,19.0,0.0
841828dffffffff,24.0,0.0,2.0,0.0
8418299ffffffff,77.0,0.0,6.0,0.0
84182a1ffffffff,18.0,0.0,2.0,0.0
84182a3ffffffff,108.0,0.0,13.0,0.0
84182a5ffffffff,19.0,0.0,4.0,0.0
84182a7ffffffff,19.0,0.0,0.0,0.0
84182a9ffffffff,9.0,0.0,0.0,0.0
84182abffffffff,11.0,0.0,2.0,0.0
84182adffffffff,7.0,0.0,2.0,0.0
84182c1ffffffff,1684.0,0.0,39.0,0.0
84182c3ffffffff,206.0,0.0,16.0,0.0
84182c5ffffffff,9.0,0.0,0.0,0.0
84182c7ffffffff,3.0,0.0,0.0,0.0
84182c9ffffffff,399.0,0.0,21.0,0.0
84182cbffffffff,750.0,0.0,49.0,0.0
84182cdffffffff,21.0,0.0,4.0,0.0
84182d3ffffffff,18.0,0.0,5.0,0.0
84182d5ffffffff,21.0,0.0,1.0,0.0
84182d9ffffffff,7.0,0.0,0.0,0.0
84182dbffffffff,2.0,0.0,0.0,0.0
84182e1ffffffff,3.0,0.0,0.0,0.0
84182e3ffffffff,10.0,0.0,0.0,0.0
84182e5ffffffff,287.0,0.0,103.0,0.0
84182e7ffffffff,21.0,0.0,0.0,0.0
84182e9ffffffff,39.0,0.0,12.0,0.0
84182ebffffffff,13.0,0.0,6.0,0.0
84182edffffffff,3.0,0.0,1.0,0.0
8418409ffffffff,2.0,0.0,0.0,0.0
8418443ffffffff,124.0,0.0,16.0,0.0
8418447ffffffff,33.0,0.0,4.0,0.0
841844bffffffff,1.0,0.0,0.0,0.0
841844dffffffff,18.0,0.0,2.0,0.0
8418451ffffffff,62.0,0.0,0.0,0.0
8418453ffffffff,3.0,0.0,0.0,0.0
8418455ffffffff,13.0,0.0,0.0,0.0
8418457ffffffff,7.0,0.0,0.0,0.0
8418459ffffffff,60.0,0.0,1.0,0.0
841845bffffffff,18.0,0.0,0.0,0.0
841845dffffffff,40.0,0.0,2.0,0.0
8418461ffffffff,23.0,0.0,8.0,0.0
8418469ffffffff,20.0,0.0,7.0,0.0
841846bffffffff,15.0,0.0,4.0,0.0
841846dffffffff,13.0,0.0,0.0,0.0
8418491ffffffff,50.0,0.0,0.0,0.0
8418493ffffffff,87.0,0.0,0.0,0.0
8418495ffffffff,2555.0,0.0,0.0,0.0
8418497ffffffff,222.0,0.0,0.0,0.0
8418499ffffffff,5.0,0.0,0.0,0.0
841849bffffffff,16.0,0.0,0.0,0.0
841849dffffffff,149.0,0.0,0.0,0.0
84184a3ffffffff,21.0,0.0,3.0,0.0
84184b1ffffffff,740.0,0.0,0.0,0.0
84184b3ffffffff,105.0,0.0,0.0,0.0
84184b5ffffffff,526.0,0.0,0.0,0.0
84184b7ffffffff,542.0,0.0,0.0,0.0
84184b9ffffffff,95.0,0.0,0.0,0.0
84184bbffffffff,487.0,0.0,0.0,0.0
84184bdffffffff,270.0,0.0,0.0,0.0
84184c3ffffffff,11.0,0.0,6.0,0.0
84184d5ffffffff,10.0,0.0,0.0,0.0
84184d9ffffffff,19.0,0.0,2.0,0.0
84184ddffffffff,71.0,0.0,0.0,0.0
8418593ffffffff,71.0,0.0,0.0,0.0
8418597ffffffff,129.0,0.0,0.0,0.0
84185b1ffffffff,46.0,0.0,0.0,0.0
84185b3ffffffff,222.0,0.0,0.0,0.0
84185b5ffffffff,1278.0,0.0,0.0,0.0
84185b7ffffffff,16.0,0.0,0.0,0.0
84185bbffffffff,1197.0,0.0,0.0,0.0
8418605ffffffff,2.0,0.0,0.0,0.0
8418607ffffffff,29.0,0.0,3.0,0.0
8418609ffffffff,23.0,0.0,2.0,0.0
841860bffffffff,5.0,0.0,0.0,0.0
841860dffffffff,21.0,0.0,6.0,0.0
8418613ffffffff,1.0,0.0,0.0,0.0
8418619ffffffff,5.0,0.0,0.0,0.0
8418623ffffffff,33.0,0.0,0.0,0.0
8418625ffffffff,15.0,0.0,0.0,0.0
8418627ffffffff,9.0,0.0,2.0,0.0
8418629ffffffff,285.0,0.0,113.0,0.0
841862bffffffff,22.0,0.0,4.0,0.0
841862dffffffff,4.0,0.0,0.0,0.0
8418631ffffffff,22.0,0.0,10.0,0.0
8418633ffffffff,16.0,0.0,2.0,0.0
8418635ffffffff,10.0,0.0,0.0,0.0
8418637ffffffff,5.0,0.0,2.0,0.0
8418639ffffffff,4.0,0.0,2.0,0.0
841863bffffffff,2.0,0.0,0.0,0.0
841863dffffffff,29.0,0.0,0.0,0.0
8418651ffffffff,3.0,0.0,0.0,0.0
8418655ffffffff,19.0,0.0,0.0,0.0
8418657ffffffff,4.0,0.0,0.0,0.0
8418659ffffffff,11.0,0.0,0.0,0.0
841865dffffffff,17.0,0.0,2.0,0.0
8418663ffffffff,6.0,0.0,4.0,0.0
8418667ffffffff,32.0,0.0,6.0,0.0
841866bffffffff,8.0,0.0,8.0,0.0
8418681ffffffff,2.0,0.0,0.0,0.0
8418683ffffffff,6.0,0.0,0.0,0.0
8418685ffffffff,20.0,0.0,1.0,0.0
8418687ffffffff,14.0,0.0,10.0,0.0
841868bffffffff,2.0,0.0,0.0,0.0
841868dffffffff,12.0,0.0,0.0,0.0
8418691ffffffff,6.0,0.0,2.0,0.0
8418693ffffffff,4.0,0.0,0.0,0.0
8418695ffffffff,17.0,0.0,0.0,0.0
8418697ffffffff,6.0,0.0,0.0,0.0
841869bffffffff,2.0,0.0,0.0,0.0
841869dffffffff,4.0,0.0,0.0,0.0
84186a1ffffffff,59.0,0.0,2.0,0.0
84186a3ffffffff,50.0,0.0,4.0,0.0
84186a5ffffffff,45.0,0.0,0.0,0.0
84186a7ffffffff,151.0,0.0,8.0,0.0
84186a9ffffffff,2.0,0.0,0.0,0.0
84186abffffffff,13.0,0.0,4.0,0.0
84186adffffffff,5.0,0.0,0.0,0.0
84186b1ffffffff,3.0,0.0,0.0,0.0
84186b3ffffffff,1.0,0.0,0.0,0.0
84186b7ffffffff,37.0,0.0,0.0,0.0
84186b9ffffffff,4.0,0.0,0.0,0.0
84186bbffffffff,2.0,0.0,0.0,0.0
84186bdffffffff,2.0,0.0,0.0,0.0
84186c1ffffffff,48.0,0.0,0.0,0.0
84186c3ffffffff,34.0,0.0,3.0,0.0
84186c5ffffffff,26.0,0.0,2.0,0.0
84186c7ffffffff,4.0,0.0,0.0,0.0
84186c9ffffffff,56.0,0.0,0.0,0.0
84186cbffffffff,27.0,0.0,0.0,0.0
84186d1ffffffff,8.0,0.0,6.0,0.0
84186d5ffffffff,3.0,0.0,0.0,0.0
84186d7ffffffff,2.0,0.0,0.0,0.0
84186d9ffffffff,2.0,0.0,0.0,0.0
84186dbffffffff,6.0,0.0,1.0,0.0
84186ddffffffff,7.0,0.0,0.0,0.0
84186e3ffffffff,2.0,0.0,0.0,0.0
84186e5ffffffff,14.0,0.0,0.0,0.0
84186e7ffffffff,3.0,0.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0,0.0
84186ebffffffff,16.0,0.0,0.0,0.0
84186edffffffff,23.0,0.0,2.0,0.0
8418709ffffffff,2.0,0.0,0.0,0.0
841870dffffffff,523.0,0.0,66.0,0.0
8418711ffffffff,10.0,0.0,0.0,0.0
8418713ffffffff,3.0,0.0,0.0,0.0
8418717ffffffff,33.0,0.0,0.0,0.0
841871bffffffff,46.0,0.0,2.0,0.0
8418729ffffffff,3.0,0.0,0.0,0.0
841873bffffffff,3.0,0.0,0.0,0.0
8418741ffffffff,40.0,0.0,32.0,0.0
8418743ffffffff,17.0,0.0,1.0,0.0
8418747ffffffff,170.0,0.0,16.0,0.0
8418749ffffffff,23.0,0.0,4.0,0.0
841874bffffffff,49.0,0.0,1.0,0.0
841875dffffffff,50.0,0.0,1.0,0.0
841876bffffffff,18.0,0.0,0.0,0.0
8419081ffffffff,2.0,0.0,0.0,0.0
8419083ffffffff,2.0,0.0,0.0,0.0
841908bffffffff,2.0,0.0,0.0,0.0
8419091ffffffff,53.0,0.0,2.0,0.0
8419093ffffffff,46.0,0.0,0.0,0.0
8419095ffffffff,3.0,0.0,0.0,0.0
8419097ffffffff,2.0,0.0,0.0,0.0
8419099ffffffff,9.0,0.0,0.0,0.0
841909bffffffff,186.0,0.0,23.0,0.0
841909dffffffff,3.0,0.0,0.0,0.0
84190bbffffffff,8.0,0.0,0.0,0.0
84190c3ffffffff,2.0,0.0,0.0,0.0
84190d3ffffffff,8.0,0.0,0.0,0.0
84190d7ffffffff,4.0,0.0,0.0,0.0
84190d9ffffffff,19.0,0.0,0.0,0.0
84190dbffffffff,3.0,0.0,0.0,0.0
84190ddffffffff,2.0,0.0,0.0,0.0
8419293ffffffff,16.0,0.0,0.0,0.0
8419297ffffffff,2.0,0.0,0.0,0.0
84192a1ffffffff,2.0,0.0,0.0,0.0
84192b1ffffffff,6.0,0.0,6.0,0.0
84192b3ffffffff,20.0,0.0,6.0,0.0
84192b7ffffffff,23.0,0.0,4.0,0.0
84192bbffffffff,21.0,0.0,0.0,0.0
8419401ffffffff,732.0,0.0,143.0,0.0
8419403ffffffff,232.0,0.0,48.0,0.0
8419405ffffffff,515.0,0.0,36.0,0.0
8419407ffffffff,429.0,0.0,14.0,0.0
841940dffffffff,314.0,0.0,51.0,0.0
8419411ffffffff,692.0,0.0,137.0,0.0
8419413ffffffff,1367.0,0.0,388.0,0.0
8419415ffffffff,1356.0,0.0,267.0,0.0
8419417ffffffff,645.0,0.0,92.0,0.0
841941bffffffff,280.0,0.0,62.0,0.0
841941dffffffff,5.0,0.0,0.0,0.0
8419421ffffffff,431.0,0.0,68.0,0.0
8419423ffffffff,584.0,0.0,32.0,0.0
8419425ffffffff,169.0,0.0,113.0,0.0
8419427ffffffff,1705.0,0.0,840.0,0.0
8419429ffffffff,256.0,0.0,55.0,0.0
841942bffffffff,914.0,0.0,330.0,0.0
841942dffffffff,276.0,0.0,80.0,0.0
8419431ffffffff,258.0,0.0,33.0,0.0
8419433ffffffff,593.0,0.0,24.0,0.0
8419435ffffffff,607.0,0.0,77.0,0.0
8419437ffffffff,899.0,0.0,41.0,0.0
8419439ffffffff,349.0,0.0,59.0,0.0
841943bffffffff,313.0,0.0,120.0,0.0
841943dffffffff,264.0,0.0,152.0,0.0
8419461ffffffff,82.0,0.0,28.0,0.0
8419463ffffffff,29.0,0.0,4.0,0.0
8419465ffffffff,160.0,0.0,39.0,0.0
8419467ffffffff,93.0,0.0,66.0,0.0
841946bffffffff,142.0,0.0,27.0,0.0
841946dffffffff,38.0,0.0,10.0,0.0
8419481ffffffff,135.0,0.0,53.0,0.0
8419483ffffffff,12.0,0.0,5.0,0.0
8419485ffffffff,918.0,0.0,123.0,0.0
841948bffffffff,82.0,0.0,20.0,0.0
841948dffffffff,1738.0,0.0,453.0,0.0
8419493ffffffff,2.0,0.0,0.0,0.0
8419495ffffffff,7.0,0.0,3.0,0.0
8419497ffffffff,10.0,0.0,6.0,0.0
8419499ffffffff,16.0,0.0,2.0,0.0
841949bffffffff,4.0,0.0,0.0,0.0
841949dffffffff,6.0,0.0,0.0,0.0
84194a1ffffffff,402.0,0.0,17.0,0.0
84194a3ffffffff,51.0,0.0,9.0,0.0
84194a5ffffffff,1953.0,0.0,303.0,0.0
84194a7ffffffff,109.0,0.0,8.0,0.0
84194a9ffffffff,919.0,0.0,23.0,0.0
84194abffffffff,364.0,0.0,39.0,0.0
84194adffffffff,4003.0,0.0,268.0,0.0
84194b1ffffffff,1.0,0.0,0.0,0.0
84194b3ffffffff,3.0,0.0,0.0,0.0
84194b9ffffffff,86.0,0.0,18.0,0.0
84194bbffffffff,20.0,0.0,5.0,0.0
84194c5ffffffff,1055.0,0.0,149.0,0.0
84194d1ffffffff,70.0,0.0,10.0,0.0
84194d3ffffffff,95.0,0.0,25.0,0.0
84194d5ffffffff,126.0,0.0,14.0,0.0
84194d7ffffffff,50.0,0.0,7.0,0.0
84194d9ffffffff,221.0,0.0,38.0,0.0
84194dbffffffff,452.0,0.0,29.0,0.0
84194ddffffffff,618.0,0.0,342.0,0.0
84194e1ffffffff,190.0,0.0,54.0,0.0
84194e3ffffffff,532.0,0.0,89.0,0.0
84194e5ffffffff,1623.0,0.0,73.0,0.0
84194e7ffffffff,1540.0,0.0,151.0,0.0
84194e9ffffffff,380.0,0.0,37.0,0.0
84194ebffffffff,317.0,0.0,27.0,0.0
84194edffffffff,892.0,0.0,105.0,0.0
8419501ffffffff,199.0,0.0,2.0,0.0
8419507ffffffff,244.0,0.0,3.0,0.0
8419509ffffffff,7.0,0.0,2.0,0.0
841950bffffffff,3.0,0.0,0.0,0.0
841950dffffffff,1.0,0.0,0.0,0.0
8419511ffffffff,237.0,0.0,26.0,0.0
8419513ffffffff,175.0,0.0,26.0,0.0
8419517ffffffff,192.0,0.0,36.0,0.0
8419519ffffffff,215.0,0.0,38.0,0.0
841951bffffffff,973.0,0.0,467.0,0.0
841951dffffffff,6.0,0.0,4.0,0.0
8419521ffffffff,25.0,0.0,2.0,0.0
8419525ffffffff,8.0,0.0,2.0,0.0
8419527ffffffff,101.0,0.0,9.0,0.0
8419529ffffffff,98.0,0.0,19.0,0.0
841952dffffffff,66.0,0.0,13.0,0.0
8419531ffffffff,219.0,0.0,113.0,0.0
8419533ffffffff,43.0,0.0,21.0,0.0
841953bffffffff,218.0,0.0,39.0,0.0
8419541ffffffff,7.0,0.0,3.0,0.0
8419543ffffffff,33.0,0.0,3.0,0.0
8419545ffffffff,3.0,0.0,0.0,0.0
8419547ffffffff,7.0,0.0,2.0,0.0
8419549ffffffff,10.0,0.0,4.0,0.0
841954bffffffff,3.0,0.0,0.0,0.0
841954dffffffff,19.0,0.0,3.0,0.0
8419551ffffffff,33.0,0.0,17.0,0.0
8419553ffffffff,89.0,0.0,10.0,0.0
8419555ffffffff,89.0,0.0,13.0,0.0
8419557ffffffff,394.0,0.0,147.0,0.0
8419559ffffffff,25.0,0.0,9.0,0.0
841955bffffffff,25.0,0.0,5.0,0.0
841955dffffffff,23.0,0.0,3.0,0.0
8419563ffffffff,2.0,0.0,0.0,0.0
8419565ffffffff,81.0,0.0,61.0,0.0
8419567ffffffff,9.0,0.0,0.0,0.0
8419569ffffffff,2.0,0.0,0.0,0.0
841956bffffffff,3.0,0.0,0.0,0.0
841956dffffffff,2.0,0.0,0.0,0.0
8419581ffffffff,413.0,0.0,30.0,0.0
8419583ffffffff,228.0,0.0,19.0,0.0
8419585ffffffff,73.0,0.0,5.0,0.0
8419587ffffffff,234.0,0.0,22.0,0.0
8419589ffffffff,172.0,0.0,15.0,0.0
841958bffffffff,119.0,0.0,6.0,0.0
841958dffffffff,10.0,0.0,2.0,0.0
8419591ffffffff,961.0,0.0,87.0,0.0
8419593ffffffff,52.0,0.0,2.0,0.0
8419595ffffffff,107.0,0.0,0.0,0.0
8419597ffffffff,711.0,0.0,6.0,0.0
8419599ffffffff,147.0,0.0,33.0,0.0
841959bffffffff,988.0,0.0,87.0,0.0
841959dffffffff,163.0,0.0,29.0,0.0
84195a1ffffffff,89.0,0.0,17.0,0.0
84195a3ffffffff,27.0,0.0,2.0,0.0
84195a5ffffffff,71.0,0.0,3.0,0.0
84195a9ffffffff,32.0,0.0,0.0,0.0
84195abffffffff,105.0,0.0,5.0,0.0
84195adffffffff,42.0,0.0,3.0,0.0
84195b1ffffffff,65.0,0.0,11.0,0.0
84195b5ffffffff,72.0,0.0,4.0,0.0
84195b7ffffffff,90.0,0.0,14.0,0.0
84195b9ffffffff,245.0,0.0,25.0,0.0
84195bbffffffff,306.0,0.0,49.0,0.0
84195bdffffffff,119.0,0.0,10.0,0.0
84195c1ffffffff,267.0,0.0,25.0,0.0
84195c3ffffffff,363.0,0.0,15.0,0.0
84195c5ffffffff,138.0,0.0,27.0,0.0
84195c7ffffffff,586.0,0.0,289.0,0.0
84195c9ffffffff,621.0,0.0,58.0,0.0
84195cbffffffff,833.0,0.0,8.0,0.0
84195cdffffffff,87.0,0.0,0.0,0.0
84195d1ffffffff,513.0,0.0,59.0,0.0
84195d3ffffffff,1177.0,0.0,114.0,0.0
84195d5ffffffff,378.0,0.0,24.0,0.0
84195d7ffffffff,189.0,0.0,15.0,0.0
84195d9ffffffff,921.0,0.0,386.0,0.0
84195dbffffffff,925.0,0.0,81.0,0.0
84195ddffffffff,97.0,0.0,14.0,0.0
84195e1ffffffff,34.0,0.0,0.0,0.0
84195e3ffffffff,20.0,0.0,0.0,0.0
84195e5ffffffff,30.0,0.0,0.0,0.0
84195e7ffffffff,24.0,0.0,2.0,0.0
84195e9ffffffff,39.0,0.0,0.0,0.0
84195ebffffffff,29.0,0.0,2.0,0.0
84195edffffffff,40.0,0.0,8.0,0.0
8419681ffffffff,61.0,0.0,3.0,0.0
8419683ffffffff,330.0,0.0,2.0,0.0
8419689ffffffff,451.0,0.0,4.0,0.0
841968bffffffff,87.0,0.0,0.0,0.0
8419691ffffffff,226.0,0.0,8.0,0.0
8419693ffffffff,695.0,0.0,2.0,0.0
8419695ffffffff,685.0,0.0,19.0,0.0
8419697ffffffff,264.0,0.0,2.0,0.0
8419699ffffffff,85.0,0.0,0.0,0.0
841969bffffffff,197.0,0.0,0.0,0.0
841969dffffffff,488.0,0.0,6.0,0.0
84196b1ffffffff,129.0,0.0,4.0,0.0
84196b3ffffffff,230.0,0.0,1.0,0.0
84196b7ffffffff,66.0,0.0,0.0,0.0
84196b9ffffffff,118.0,0.0,1.0,0.0
84196bbffffffff,371.0,0.0,6.0,0.0
84196c3ffffffff,7.0,0.0,0.0,0.0
84196d1ffffffff,11.0,0.0,0.0,0.0
84196d3ffffffff,71.0,0.0,1.0,0.0
84196d5ffffffff,77.0,0.0,0.0,0.0
84196d7ffffffff,338.0,0.0,0.0,0.0
84196d9ffffffff,96.0,0.0,0.0,0.0
84196dbffffffff,44.0,0.0,0.0,0.0
84196ddffffffff,89.0,0.0,0.0,0.0
8419721ffffffff,209.0,0.0,25.0,0.0
8419723ffffffff,455.0,0.0,68.0,0.0
8419725ffffffff,235.0,0.0,9.0,0.0
8419727ffffffff,599.0,0.0,54.0,0.0
8419729ffffffff,145.0,0.0,5.0,0.0
841972bffffffff,200.0,0.0,10.0,0.0
841972dffffffff,66.0,0.0,12.0,0.0
8419731ffffffff,13.0,0.0,0.0,0.0
8419733ffffffff,665.0,0.0,9.0,0.0
8419737ffffffff,12.0,0.0,3.0,0.0
8419739ffffffff,106.0,0.0,17.0,0.0
841973bffffffff,196.0,0.0,6.0,0.0
841973dffffffff,41.0,0.0,12.0,0.0
8419761ffffffff,12.0,0.0,1.0,0.0
8419763ffffffff,13.0,0.0,0.0,0.0
8419767ffffffff,14.0,0.0,0.0,0.0
8419769ffffffff,113.0,0.0,5.0,0.0
841976bffffffff,34.0,0.0,2.0,0.0
841976dffffffff,2.0,0.0,0.0,0.0
841e001ffffffff,6.0,0.0,0.0,0.0
841e003ffffffff,3.0,0.0,0.0,0.0
841e005ffffffff,21.0,0.0,0.0,0.0
841e007ffffffff,6.0,0.0,0.0,0.0
841e009ffffffff,2.0,0.0,0.0,0.0
841e00bffffffff,5.0,0.0,0.0,0.0
841e00dffffffff,3.0,0.0,0.0,0.0
841e013ffffffff,1.0,0.0,0.0,0.0
841e015ffffffff,4.0,0.0,0.0,0.0
841e017ffffffff,4.0,0.0,0.0,0.0
841e019ffffffff,44.0,0.0,0.0,0.0
841e01bffffffff,16.0,0.0,0.0,0.0
841e01dffffffff,19.0,0.0,0.0,0.0
841e021ffffffff,18.0,0.0,2.0,0.0
841e023ffffffff,162.0,0.0,24.0,0.0
841e025ffffffff,64.0,0.0,3.0,0.0
841e027ffffffff,13.0,0.0,0.0,0.0
841e029ffffffff,125.0,0.0,0.0,0.0
841e02bffffffff,19.0,0.0,0.0,0.0
841e02dffffffff,188.0,0.0,4.0,0.0
841e031ffffffff,33.0,0.0,3.0,0.0
841e033ffffffff,2.0,0.0,0.0,0.0
841e035ffffffff,30.0,0.0,5.0,0.0
841e037ffffffff,367.0,0.0,41.0,0.0
841e039ffffffff,5.0,0.0,0.0,0.0
841e03bffffffff,14.0,0.0,0.0,0.0
841e03dffffffff,9.0,0.0,0.0,0.0
841e041ffffffff,268.0,0.0,30.0,0.0
841e043ffffffff,31.0,0.0,5.0,0.0
841e045ffffffff,293.0,0.0,22.0,0.0
841e047ffffffff,125.0,0.0,3.0,0.0
841e049ffffffff,23.0,0.0,2.0,0.0
841e04bffffffff,37.0,0.0,2.0,0.0
841e04dffffffff,39.0,0.0,5.0,0.0
841e051ffffffff,25.0,0.0,0.0,0.0
841e053ffffffff,40.0,0.0,0.0,0.0
841e055ffffffff,1.0,0.0,0.0,0.0
