cell_id,Erythropitta macklotii,Erythropitta macklotii habenichti,Erythropitta macklotii [macklotii Group],Erythropitta macklotii finschii
837290fffffffff,1.0,0.0,0.0,0.0
839c19fffffffff,4.0,0.0,0.0,0.0
839c8bfffffffff,4.0,0.0,0.0,0.0
839cd3fffffffff,4.0,0.0,0.0,0.0
839cf5fffffffff,3.0,0.0,0.0,0.0
839d9bfffffffff,2.0,0.0,0.0,0.0
