cell_id,Dendrocygna autumnalis,Dendrocygna autumnalis fulgens,Dendrocygna autumnalis autumnalis
8248e7fffffffff,22.0,0.0,0.0
8248effffffffff,2900.0,159.0,0.0
824987fffffffff,61.0,4.0,0.0
82498ffffffffff,14.0,0.0,0.0
824997fffffffff,1539.0,203.0,0.0
82499ffffffffff,172.0,2.0,0.0
8249a7fffffffff,78.0,0.0,0.0
8249affffffffff,1700.0,73.0,0.0
8249b7fffffffff,266.0,3.0,0.0
825e77fffffffff,195.0,0.0,0.0
825f0ffffffffff,124.0,0.0,0.0
825f1ffffffffff,5.0,0.0,0.0
825f2ffffffffff,82.0,0.0,0.0
825f47fffffffff,45.0,0.0,0.0
825f4ffffffffff,28.0,0.0,0.0
825f5ffffffffff,566.0,0.0,0.0
825f6ffffffffff,13.0,0.0,0.0
826607fffffffff,1029.0,0.0,14.0
82660ffffffffff,841.0,0.0,11.0
826617fffffffff,2277.0,0.0,109.0
82661ffffffffff,1055.0,0.0,13.0
826627fffffffff,1078.0,0.0,46.0
82662ffffffffff,135.0,0.0,0.0
826637fffffffff,253.0,0.0,0.0
826647fffffffff,3.0,0.0,0.0
826657fffffffff,1118.0,0.0,14.0
826667fffffffff,154.0,0.0,8.0
82666ffffffffff,3.0,0.0,0.0
826677fffffffff,744.0,0.0,8.0
8266a7fffffffff,5331.0,0.0,317.0
8266b7fffffffff,5664.0,0.0,0.0
8266c7fffffffff,1036.0,0.0,5.0
8266cffffffffff,6.0,0.0,0.0
8266d7fffffffff,273.0,0.0,23.0
8266dffffffffff,12.0,0.0,0.0
8266e7fffffffff,5132.0,0.0,38.0
8266effffffffff,166.0,0.0,0.0
8266f7fffffffff,3660.0,0.0,73.0
826747fffffffff,1325.0,0.0,5.0
82674ffffffffff,489.0,0.0,23.0
826757fffffffff,841.0,0.0,0.0
82675ffffffffff,314.0,0.0,5.0
826777fffffffff,255.0,0.0,0.0
82678ffffffffff,2.0,0.0,0.0
826797fffffffff,74.0,0.0,0.0
82679ffffffffff,537.0,0.0,0.0
8267b7fffffffff,3.0,0.0,0.0
826d07fffffffff,524.0,121.0,0.0
826d17fffffffff,267.0,41.0,0.0
826d27fffffffff,1153.0,152.0,0.0
826d2ffffffffff,392.0,58.0,0.0
826d37fffffffff,4227.0,198.0,0.0
826d67fffffffff,3358.0,0.0,0.0
826d6ffffffffff,12833.0,0.0,0.0
826d77fffffffff,1188.0,0.0,0.0
82800ffffffffff,3.0,0.0,0.0
828017fffffffff,17.0,0.0,0.0
828037fffffffff,26.0,0.0,0.0
828047fffffffff,9.0,0.0,0.0
82804ffffffffff,7.0,0.0,0.0
828057fffffffff,20.0,0.0,0.0
82806ffffffffff,32.0,0.0,0.0
828077fffffffff,1.0,0.0,0.0
828107fffffffff,8.0,0.0,0.0
828117fffffffff,17.0,0.0,0.0
82811ffffffffff,3.0,0.0,1.0
828127fffffffff,37.0,0.0,0.0
82812ffffffffff,3.0,0.0,0.0
828137fffffffff,8.0,0.0,0.0
828147fffffffff,21.0,0.0,9.0
82814ffffffffff,24.0,0.0,0.0
82815ffffffffff,13.0,0.0,0.0
828167fffffffff,120.0,0.0,4.0
828177fffffffff,3.0,0.0,0.0
828187fffffffff,19.0,0.0,0.0
82818ffffffffff,3.0,0.0,0.0
8281affffffffff,29.0,0.0,2.0
828a07fffffffff,15.0,0.0,1.0
828a17fffffffff,6.0,0.0,0.0
828a27fffffffff,23.0,0.0,0.0
828a37fffffffff,9.0,0.0,0.0
828a47fffffffff,58.0,0.0,0.0
828a57fffffffff,5.0,0.0,0.0
828a6ffffffffff,166.0,0.0,4.0
828a8ffffffffff,37.0,0.0,1.0
828a97fffffffff,2.0,0.0,0.0
828a9ffffffffff,10.0,0.0,0.0
828aaffffffffff,96.0,0.0,7.0
828adffffffffff,81.0,0.0,0.0
828ae7fffffffff,3.0,0.0,0.0
828af7fffffffff,373.0,0.0,47.0
828b07fffffffff,31.0,0.0,0.0
828b0ffffffffff,249.0,0.0,2.0
828b17fffffffff,3.0,0.0,0.0
828b27fffffffff,199.0,0.0,0.0
828b2ffffffffff,100.0,0.0,0.0
828b37fffffffff,24.0,0.0,0.0
828b47fffffffff,42.0,0.0,0.0
828b4ffffffffff,2.0,0.0,0.0
828b57fffffffff,7.0,0.0,0.0
828b5ffffffffff,1.0,0.0,0.0
828b67fffffffff,10.0,0.0,0.0
828b6ffffffffff,1.0,0.0,0.0
828b77fffffffff,63.0,0.0,0.0
828b87fffffffff,2.0,0.0,0.0
828b8ffffffffff,8.0,0.0,0.0
828b9ffffffffff,11.0,0.0,0.0
828ba7fffffffff,22.0,0.0,0.0
828f0ffffffffff,229.0,0.0,0.0
828f27fffffffff,2.0,0.0,0.0
828f2ffffffffff,1372.0,0.0,93.0
828f47fffffffff,162.0,0.0,0.0
828f4ffffffffff,10.0,0.0,0.0
828f5ffffffffff,1.0,0.0,0.0
828f67fffffffff,4.0,0.0,2.0
828f6ffffffffff,9.0,0.0,0.0
828f77fffffffff,46.0,0.0,2.0
82a807fffffffff,4.0,0.0,0.0
82a80ffffffffff,35.0,0.0,0.0
82a817fffffffff,764.0,0.0,33.0
82a81ffffffffff,1283.0,0.0,5.0
82a827fffffffff,3.0,0.0,0.0
82a82ffffffffff,39.0,0.0,0.0
82a837fffffffff,30.0,0.0,0.0
82a847fffffffff,594.0,0.0,12.0
82a84ffffffffff,16.0,0.0,0.0
82a857fffffffff,55.0,0.0,4.0
82a85ffffffffff,1555.0,0.0,69.0
82a867fffffffff,42.0,0.0,0.0
82a86ffffffffff,12.0,0.0,0.0
82a877fffffffff,29.0,0.0,0.0
82a887fffffffff,16.0,0.0,0.0
82a88ffffffffff,83.0,0.0,0.0
82a897fffffffff,41.0,0.0,0.0
82a8a7fffffffff,273.0,0.0,2.0
82a8affffffffff,57.0,0.0,0.0
82a8b7fffffffff,4.0,0.0,0.0
82a8c7fffffffff,77.0,0.0,0.0
82a8cffffffffff,19.0,0.0,5.0
82a8d7fffffffff,102.0,0.0,2.0
82a8dffffffffff,15.0,0.0,0.0
82a8e7fffffffff,32.0,0.0,0.0
82a8effffffffff,1.0,0.0,0.0
82a8f7fffffffff,19.0,0.0,0.0
82a907fffffffff,17.0,0.0,0.0
82a90ffffffffff,7.0,0.0,0.0
82a91ffffffffff,2.0,0.0,0.0
82a92ffffffffff,6.0,0.0,0.0
82a947fffffffff,870.0,0.0,0.0
82a94ffffffffff,394.0,0.0,0.0
82a957fffffffff,3.0,0.0,0.0
82a95ffffffffff,83.0,0.0,0.0
82a967fffffffff,441.0,0.0,0.0
82a96ffffffffff,284.0,0.0,0.0
82a977fffffffff,176.0,0.0,0.0
82b24ffffffffff,7.0,0.0,0.0
82b26ffffffffff,66.0,0.0,0.0
82b32ffffffffff,6.0,0.0,0.0
82b347fffffffff,165.0,0.0,0.0
82b34ffffffffff,97.0,0.0,0.0
82b357fffffffff,4.0,0.0,0.0
82b35ffffffffff,49.0,0.0,0.0
82b367fffffffff,31.0,0.0,0.0
82b36ffffffffff,173.0,0.0,0.0
82c2c7fffffffff,75.0,0.0,0.0
82c2cffffffffff,205.0,0.0,0.0
82c2dffffffffff,2.0,0.0,0.0
82c2effffffffff,48.0,0.0,0.0
