cell_id,Ardea cinerea,Ardea cinerea cinerea/jouyi,Ardea cinerea firasa,Ardea cinerea monicae
82186ffffffffff,972.0,50.0,0.0,0.0
821877fffffffff,753.0,136.0,0.0,0.0
821907fffffffff,25.0,0.0,0.0,0.0
82190ffffffffff,1853.0,159.0,0.0,0.0
821927fffffffff,15.0,0.0,0.0,0.0
82192ffffffffff,663.0,297.0,0.0,0.0
821947fffffffff,8735.0,1406.0,0.0,0.0
82194ffffffffff,9714.0,1042.0,0.0,0.0
821957fffffffff,2823.0,498.0,0.0,0.0
82195ffffffffff,6872.0,618.0,0.0,0.0
82196ffffffffff,5332.0,74.0,0.0,0.0
821977fffffffff,2000.0,115.0,0.0,0.0
821e07fffffffff,5763.0,270.0,0.0,0.0
821e0ffffffffff,2074.0,18.0,0.0,0.0
821e17fffffffff,2131.0,53.0,0.0,0.0
821e1ffffffffff,2701.0,48.0,0.0,0.0
821e27fffffffff,1451.0,7.0,0.0,0.0
821e2ffffffffff,558.0,0.0,0.0,0.0
821e37fffffffff,6327.0,57.0,0.0,0.0
821e47fffffffff,182.0,0.0,0.0,0.0
821e4ffffffffff,83.0,0.0,0.0,0.0
821e57fffffffff,293.0,0.0,0.0,0.0
821e5ffffffffff,1093.0,40.0,0.0,0.0
821e67fffffffff,259.0,0.0,0.0,0.0
821e6ffffffffff,173.0,0.0,0.0,0.0
821e77fffffffff,106.0,0.0,0.0,0.0
821e87fffffffff,683.0,7.0,0.0,0.0
821e8ffffffffff,24.0,0.0,0.0,0.0
821e97fffffffff,41.0,0.0,0.0,0.0
821e9ffffffffff,17.0,0.0,0.0,0.0
821ea7fffffffff,1368.0,12.0,0.0,0.0
821eaffffffffff,397.0,15.0,0.0,0.0
821eb7fffffffff,431.0,9.0,0.0,0.0
821ec7fffffffff,2947.0,137.0,0.0,0.0
821ecffffffffff,4031.0,253.0,0.0,0.0
821ed7fffffffff,844.0,0.0,0.0,0.0
821edffffffffff,1363.0,9.0,0.0,0.0
821ee7fffffffff,554.0,0.0,0.0,0.0
821eeffffffffff,912.0,177.0,0.0,0.0
821ef7fffffffff,428.0,20.0,0.0,0.0
821f07fffffffff,2406.0,285.0,0.0,0.0
821f0ffffffffff,511.0,0.0,0.0,0.0
821f17fffffffff,1657.0,25.0,0.0,0.0
821f1ffffffffff,2327.0,75.0,0.0,0.0
821f27fffffffff,788.0,62.0,0.0,0.0
821f2ffffffffff,1152.0,201.0,0.0,0.0
821f37fffffffff,1048.0,151.0,0.0,0.0
821f47fffffffff,112.0,0.0,0.0,0.0
821f4ffffffffff,361.0,0.0,0.0,0.0
821f57fffffffff,785.0,0.0,0.0,0.0
821f5ffffffffff,354.0,0.0,0.0,0.0
821f67fffffffff,247.0,0.0,0.0,0.0
821f6ffffffffff,13.0,0.0,0.0,0.0
821f77fffffffff,986.0,4.0,0.0,0.0
821f87fffffffff,3945.0,159.0,0.0,0.0
821f8ffffffffff,2717.0,539.0,0.0,0.0
821f97fffffffff,714.0,232.0,0.0,0.0
821f9ffffffffff,1342.0,120.0,0.0,0.0
821fa7fffffffff,2103.0,115.0,0.0,0.0
821faffffffffff,4292.0,25.0,0.0,0.0
821fb7fffffffff,1503.0,69.0,0.0,0.0
82200ffffffffff,78.0,20.0,0.0,0.0
822017fffffffff,50.0,8.0,0.0,0.0
82201ffffffffff,109.0,7.0,0.0,0.0
822037fffffffff,12.0,0.0,0.0,0.0
82204ffffffffff,7.0,0.0,0.0,0.0
822057fffffffff,1.0,0.0,0.0,0.0
82205ffffffffff,11.0,0.0,0.0,0.0
822087fffffffff,15.0,0.0,0.0,0.0
82208ffffffffff,4.0,0.0,0.0,0.0
82209ffffffffff,30.0,0.0,0.0,0.0
8220a7fffffffff,36.0,0.0,0.0,0.0
8220affffffffff,13.0,0.0,0.0,0.0
8220b7fffffffff,19.0,0.0,0.0,0.0
8220cffffffffff,19.0,0.0,0.0,0.0
8220d7fffffffff,1.0,0.0,0.0,0.0
8220e7fffffffff,113.0,24.0,0.0,0.0
8220effffffffff,14.0,0.0,0.0,0.0
8220f7fffffffff,22.0,0.0,0.0,0.0
822127fffffffff,38.0,0.0,0.0,0.0
82212ffffffffff,4.0,0.0,0.0,0.0
82214ffffffffff,35.0,0.0,0.0,0.0
822157fffffffff,121.0,8.0,0.0,0.0
82219ffffffffff,48.0,0.0,0.0,0.0
822407fffffffff,49.0,0.0,0.0,0.0
82240ffffffffff,12.0,0.0,0.0,0.0
822427fffffffff,30.0,0.0,0.0,0.0
82242ffffffffff,239.0,0.0,0.0,0.0
822437fffffffff,48.0,0.0,0.0,0.0
822447fffffffff,6.0,0.0,0.0,0.0
82244ffffffffff,49.0,13.0,0.0,0.0
822457fffffffff,3.0,0.0,0.0,0.0
822467fffffffff,267.0,0.0,0.0,0.0
82246ffffffffff,49.0,0.0,0.0,0.0
822477fffffffff,135.0,0.0,0.0,0.0
822487fffffffff,5.0,0.0,0.0,0.0
82248ffffffffff,16.0,0.0,0.0,0.0
82249ffffffffff,2.0,0.0,0.0,0.0
8224c7fffffffff,8.0,0.0,0.0,0.0
8224cffffffffff,3.0,0.0,0.0,0.0
8224d7fffffffff,19.0,2.0,0.0,0.0
8224effffffffff,3.0,0.0,0.0,0.0
8224f7fffffffff,2.0,0.0,0.0,0.0
822507fffffffff,11.0,0.0,0.0,0.0
82250ffffffffff,10.0,0.0,0.0,0.0
822517fffffffff,238.0,0.0,0.0,0.0
82251ffffffffff,10.0,0.0,0.0,0.0
822527fffffffff,1.0,0.0,0.0,0.0
822547fffffffff,150.0,0.0,0.0,0.0
822557fffffffff,8.0,0.0,0.0,0.0
82255ffffffffff,109.0,0.0,0.0,0.0
82256ffffffffff,2.0,0.0,0.0,0.0
822577fffffffff,4.0,0.0,0.0,0.0
8225a7fffffffff,27.0,1.0,0.0,0.0
8225affffffffff,35.0,0.0,0.0,0.0
8225b7fffffffff,72.0,12.0,0.0,0.0
822c07fffffffff,1708.0,179.0,0.0,0.0
822c0ffffffffff,520.0,0.0,0.0,0.0
822c17fffffffff,129.0,0.0,0.0,0.0
822c1ffffffffff,53.0,1.0,0.0,0.0
822c27fffffffff,542.0,5.0,0.0,0.0
822c2ffffffffff,534.0,3.0,0.0,0.0
822c37fffffffff,80.0,7.0,0.0,0.0
822c4ffffffffff,2.0,0.0,0.0,0.0
822c57fffffffff,1.0,0.0,0.0,0.0
822c67fffffffff,65.0,0.0,0.0,0.0
822c6ffffffffff,4.0,0.0,0.0,0.0
822c77fffffffff,57.0,0.0,0.0,0.0
822c87fffffffff,92.0,4.0,0.0,0.0
822c8ffffffffff,50.0,1.0,0.0,0.0
822c97fffffffff,1915.0,133.0,0.0,0.0
822c9ffffffffff,54.0,0.0,0.0,0.0
822caffffffffff,83.0,0.0,0.0,0.0
822cc7fffffffff,509.0,4.0,0.0,0.0
822ccffffffffff,2.0,0.0,0.0,0.0
822cd7fffffffff,177.0,12.0,0.0,0.0
822cdffffffffff,3.0,0.0,0.0,0.0
822ce7fffffffff,233.0,18.0,0.0,0.0
822cf7fffffffff,751.0,21.0,0.0,0.0
822d07fffffffff,516.0,13.0,0.0,0.0
822d0ffffffffff,1.0,0.0,0.0,0.0
822d17fffffffff,335.0,33.0,0.0,0.0
822d1ffffffffff,87.0,4.0,0.0,0.0
822d27fffffffff,144.0,2.0,0.0,0.0
822d2ffffffffff,22.0,0.0,0.0,0.0
822d37fffffffff,1198.0,45.0,0.0,0.0
822d47fffffffff,5.0,0.0,0.0,0.0
822d4ffffffffff,2.0,0.0,0.0,0.0
822d57fffffffff,5.0,0.0,0.0,0.0
822d5ffffffffff,101.0,0.0,0.0,0.0
822d67fffffffff,124.0,0.0,0.0,0.0
822d77fffffffff,71.0,0.0,0.0,0.0
822d8ffffffffff,2.0,0.0,0.0,0.0
822d97fffffffff,36.0,0.0,0.0,0.0
822da7fffffffff,1007.0,35.0,0.0,0.0
822daffffffffff,376.0,15.0,0.0,0.0
822db7fffffffff,6133.0,442.0,0.0,0.0
822e07fffffffff,1.0,0.0,0.0,0.0
822e0ffffffffff,91.0,6.0,0.0,0.0
822e17fffffffff,24.0,6.0,0.0,0.0
822e1ffffffffff,118.0,10.0,0.0,0.0
822e2ffffffffff,49.0,13.0,0.0,0.0
822e47fffffffff,32.0,3.0,0.0,0.0
822e67fffffffff,886.0,61.0,0.0,0.0
822e6ffffffffff,749.0,6.0,0.0,0.0
822e77fffffffff,229.0,53.0,0.0,0.0
822e8ffffffffff,15.0,6.0,0.0,0.0
822e9ffffffffff,3.0,0.0,0.0,0.0
822eaffffffffff,132.0,14.0,0.0,0.0
822ec7fffffffff,7.0,0.0,0.0,0.0
822ecffffffffff,52.0,0.0,0.0,0.0
822ed7fffffffff,2.0,0.0,0.0,0.0
822edffffffffff,6.0,0.0,0.0,0.0
822ee7fffffffff,1.0,0.0,0.0,0.0
822eeffffffffff,1.0,0.0,0.0,0.0
822ef7fffffffff,10.0,0.0,0.0,0.0
822f47fffffffff,10.0,0.0,0.0,0.0
822f5ffffffffff,1761.0,289.0,0.0,0.0
823007fffffffff,18.0,0.0,0.0,0.0
823017fffffffff,17.0,0.0,0.0,0.0
82301ffffffffff,121.0,14.0,0.0,0.0
823027fffffffff,74.0,0.0,0.0,0.0
82302ffffffffff,4.0,0.0,0.0,0.0
823037fffffffff,93.0,28.0,0.0,0.0
823087fffffffff,312.0,32.0,0.0,0.0
823097fffffffff,38.0,2.0,0.0,0.0
82309ffffffffff,1560.0,283.0,0.0,0.0
8230a7fffffffff,22.0,7.0,0.0,0.0
8230affffffffff,14.0,0.0,0.0,0.0
8230b7fffffffff,4.0,0.0,0.0,0.0
8230c7fffffffff,819.0,22.0,0.0,0.0
8230cffffffffff,20.0,0.0,0.0,0.0
8230d7fffffffff,160.0,0.0,0.0,0.0
8230dffffffffff,150.0,9.0,0.0,0.0
8230e7fffffffff,1919.0,94.0,0.0,0.0
8230effffffffff,118.0,0.0,0.0,0.0
8230f7fffffffff,26.0,0.0,0.0,0.0
82310ffffffffff,2.0,0.0,0.0,0.0
823117fffffffff,21.0,15.0,0.0,0.0
82311ffffffffff,6.0,0.0,0.0,0.0
823127fffffffff,3.0,0.0,0.0,0.0
82312ffffffffff,15.0,1.0,0.0,0.0
82315ffffffffff,9.0,0.0,0.0,0.0
823167fffffffff,1.0,0.0,0.0,0.0
82316ffffffffff,164.0,22.0,0.0,0.0
823187fffffffff,772.0,85.0,0.0,0.0
82318ffffffffff,306.0,43.0,0.0,0.0
823197fffffffff,37.0,3.0,0.0,0.0
82319ffffffffff,8.0,0.0,0.0,0.0
8231a7fffffffff,3.0,0.0,0.0,0.0
8231affffffffff,1529.0,187.0,0.0,0.0
823427fffffffff,348.0,0.0,0.0,0.0
823437fffffffff,160.0,0.0,0.0,0.0
823447fffffffff,45.0,0.0,0.0,0.0
82344ffffffffff,369.0,0.0,0.0,0.0
823467fffffffff,69.0,8.0,0.0,0.0
82346ffffffffff,597.0,0.0,0.0,0.0
82351ffffffffff,691.0,0.0,0.0,0.0
8235affffffffff,322.0,0.0,0.0,0.0
823817fffffffff,42.0,0.0,0.0,0.0
823827fffffffff,1125.0,52.0,0.0,0.0
823837fffffffff,79.0,18.0,0.0,0.0
823847fffffffff,5.0,0.0,0.0,0.0
82384ffffffffff,54.0,0.0,0.0,0.0
823867fffffffff,51.0,0.0,0.0,0.0
82386ffffffffff,104.0,0.0,0.0,0.0
823877fffffffff,30.0,0.0,0.0,0.0
823907fffffffff,13609.0,16.0,0.0,0.0
82390ffffffffff,5546.0,5.0,0.0,0.0
823917fffffffff,14124.0,166.0,0.0,0.0
82391ffffffffff,12468.0,410.0,0.0,0.0
823927fffffffff,8690.0,19.0,0.0,0.0
82392ffffffffff,11047.0,8.0,0.0,0.0
823937fffffffff,7768.0,75.0,0.0,0.0
823947fffffffff,4394.0,0.0,0.0,0.0
82394ffffffffff,24.0,0.0,0.0,0.0
823957fffffffff,5655.0,13.0,0.0,0.0
82395ffffffffff,150.0,0.0,0.0,0.0
823967fffffffff,676.0,28.0,0.0,0.0
82396ffffffffff,2414.0,127.0,0.0,0.0
823977fffffffff,10078.0,0.0,0.0,0.0
823987fffffffff,435.0,36.0,0.0,0.0
82398ffffffffff,262.0,35.0,0.0,0.0
823997fffffffff,381.0,55.0,0.0,0.0
82399ffffffffff,44.0,3.0,0.0,0.0
8239affffffffff,456.0,97.0,0.0,0.0
823c07fffffffff,42.0,0.0,0.0,0.0
823c0ffffffffff,32.0,0.0,0.0,0.0
823c17fffffffff,148.0,0.0,0.0,0.0
823c1ffffffffff,553.0,3.0,0.0,0.0
823c37fffffffff,137.0,0.0,0.0,0.0
823c57fffffffff,3.0,0.0,0.0,0.0
823c5ffffffffff,91.0,0.0,0.0,0.0
823c87fffffffff,47.0,0.0,0.0,0.0
823c8ffffffffff,422.0,0.0,0.0,0.0
823c97fffffffff,441.0,0.0,0.0,0.0
823c9ffffffffff,336.0,0.0,0.0,0.0
823ca7fffffffff,18.0,0.0,0.0,0.0
823caffffffffff,78.0,0.0,0.0,0.0
823cb7fffffffff,922.0,0.0,0.0,0.0
823cc7fffffffff,198.0,0.0,0.0,0.0
823ccffffffffff,47.0,2.0,0.0,0.0
823cd7fffffffff,32.0,0.0,0.0,0.0
823cdffffffffff,63.0,7.0,0.0,0.0
823ce7fffffffff,320.0,0.0,0.0,0.0
823ceffffffffff,1040.0,0.0,0.0,0.0
823cf7fffffffff,1191.0,5.0,0.0,0.0
823d07fffffffff,177.0,0.0,0.0,0.0
823d17fffffffff,1109.0,0.0,0.0,0.0
823d27fffffffff,6.0,0.0,0.0,0.0
823d37fffffffff,843.0,0.0,0.0,0.0
823d87fffffffff,3471.0,0.0,0.0,0.0
823d8ffffffffff,438.0,0.0,0.0,0.0
823d97fffffffff,675.0,0.0,0.0,0.0
823d9ffffffffff,1175.0,0.0,0.0,0.0
823da7fffffffff,4568.0,0.0,0.0,0.0
823daffffffffff,733.0,0.0,0.0,0.0
823db7fffffffff,917.0,0.0,0.0,0.0
823e2ffffffffff,1.0,1.0,0.0,0.0
823e47fffffffff,105.0,9.0,0.0,0.0
823e4ffffffffff,3.0,0.0,0.0,0.0
823e5ffffffffff,394.0,17.0,0.0,0.0
823e67fffffffff,82.0,6.0,0.0,0.0
823e6ffffffffff,4756.0,478.0,0.0,0.0
823e77fffffffff,37.0,0.0,0.0,0.0
823eeffffffffff,3.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0
823f2ffffffffff,407.0,0.0,0.0,0.0
823f37fffffffff,294.0,0.0,0.0,0.0
823f47fffffffff,48.0,2.0,0.0,0.0
823f4ffffffffff,130.0,0.0,0.0,0.0
823f67fffffffff,1096.0,34.0,0.0,0.0
823f6ffffffffff,398.0,17.0,0.0,0.0
823f77fffffffff,280.0,0.0,0.0,0.0
82400ffffffffff,11.0,0.0,0.0,0.0
82401ffffffffff,30.0,11.0,0.0,0.0
824027fffffffff,2.0,0.0,0.0,0.0
82402ffffffffff,32.0,0.0,0.0,0.0
824047fffffffff,46.0,10.0,0.0,0.0
82404ffffffffff,86.0,12.0,0.0,0.0
824057fffffffff,9.0,0.0,0.0,0.0
82405ffffffffff,22.0,1.0,0.0,0.0
824067fffffffff,11.0,5.0,0.0,0.0
82406ffffffffff,42.0,15.0,0.0,0.0
824077fffffffff,40.0,12.0,0.0,0.0
82408ffffffffff,44.0,3.0,0.0,0.0
824097fffffffff,33.0,4.0,0.0,0.0
82409ffffffffff,2.0,0.0,0.0,0.0
8240a7fffffffff,42.0,1.0,0.0,0.0
8240affffffffff,6.0,0.0,0.0,0.0
8240b7fffffffff,13.0,0.0,0.0,0.0
8240d7fffffffff,5.0,3.0,0.0,0.0
8240dffffffffff,17.0,6.0,0.0,0.0
8240e7fffffffff,133.0,18.0,0.0,0.0
824107fffffffff,51.0,3.0,0.0,0.0
82410ffffffffff,37.0,7.0,0.0,0.0
824117fffffffff,31.0,1.0,0.0,0.0
82411ffffffffff,2845.0,126.0,0.0,0.0
824137fffffffff,81.0,0.0,0.0,0.0
824147fffffffff,42.0,7.0,0.0,0.0
82414ffffffffff,48.0,0.0,0.0,0.0
824157fffffffff,17.0,0.0,0.0,0.0
82415ffffffffff,14.0,5.0,0.0,0.0
824167fffffffff,16.0,3.0,0.0,0.0
82416ffffffffff,40.0,4.0,0.0,0.0
824177fffffffff,90.0,16.0,0.0,0.0
824187fffffffff,35.0,7.0,0.0,0.0
82418ffffffffff,11.0,0.0,0.0,0.0
824197fffffffff,270.0,213.0,0.0,0.0
82419ffffffffff,291.0,42.0,0.0,0.0
8241a7fffffffff,5603.0,819.0,0.0,0.0
8241b7fffffffff,2112.0,73.0,0.0,0.0
824207fffffffff,3.0,0.0,0.0,0.0
82421ffffffffff,2.0,0.0,0.0,0.0
824227fffffffff,2.0,0.0,0.0,0.0
824237fffffffff,98.0,0.0,0.0,0.0
82424ffffffffff,234.0,0.0,0.0,0.0
824257fffffffff,68.0,0.0,0.0,0.0
82425ffffffffff,141.0,0.0,0.0,0.0
82426ffffffffff,177.0,0.0,0.0,0.0
8242c7fffffffff,3835.0,0.0,0.0,0.0
8242cffffffffff,3270.0,0.0,0.0,0.0
8242d7fffffffff,21.0,0.0,0.0,0.0
8242dffffffffff,2104.0,0.0,0.0,0.0
8242e7fffffffff,94.0,0.0,0.0,0.0
8242effffffffff,153.0,0.0,0.0,0.0
824307fffffffff,2.0,0.0,0.0,0.0
824317fffffffff,117.0,1.0,0.0,0.0
82431ffffffffff,375.0,2.0,0.0,0.0
824327fffffffff,35.0,0.0,0.0,0.0
82432ffffffffff,2.0,0.0,0.0,0.0
824337fffffffff,41.0,6.0,0.0,0.0
824357fffffffff,4.0,0.0,0.0,0.0
824367fffffffff,188.0,2.0,0.0,0.0
824387fffffffff,2.0,0.0,0.0,0.0
82438ffffffffff,295.0,63.0,0.0,0.0
82439ffffffffff,176.0,57.0,0.0,0.0
8243a7fffffffff,1413.0,28.0,0.0,0.0
8243affffffffff,3210.0,106.0,0.0,0.0
8243b7fffffffff,1.0,0.0,0.0,0.0
824a27fffffffff,152.0,22.0,0.0,0.0
824a6ffffffffff,7.0,3.0,0.0,0.0
824b07fffffffff,1.0,1.0,0.0,0.0
824b0ffffffffff,3.0,1.0,0.0,0.0
824b17fffffffff,1.0,1.0,0.0,0.0
824b1ffffffffff,6.0,4.0,0.0,0.0
824b27fffffffff,3.0,1.0,0.0,0.0
824b37fffffffff,104.0,59.0,0.0,0.0
824b57fffffffff,30.0,4.0,0.0,0.0
824b67fffffffff,357.0,133.0,0.0,0.0
824b6ffffffffff,21.0,0.0,0.0,0.0
824b77fffffffff,333.0,146.0,0.0,0.0
824b87fffffffff,1820.0,173.0,0.0,0.0
824b97fffffffff,37.0,0.0,0.0,0.0
824b9ffffffffff,325.0,0.0,0.0,0.0
824ba7fffffffff,30804.0,2144.0,0.0,0.0
824baffffffffff,44.0,5.0,0.0,0.0
824bb7fffffffff,19943.0,1707.0,0.0,0.0
824f4ffffffffff,6.0,0.0,0.0,0.0
825207fffffffff,26.0,0.0,0.0,0.0
825217fffffffff,41.0,0.0,0.0,0.0
82521ffffffffff,93.0,0.0,0.0,0.0
825237fffffffff,16.0,0.0,0.0,0.0
82524ffffffffff,317.0,105.0,0.0,0.0
82526ffffffffff,10.0,2.0,0.0,0.0
825287fffffffff,6.0,0.0,0.0,0.0
82528ffffffffff,2.0,0.0,0.0,0.0
825297fffffffff,13.0,2.0,0.0,0.0
82529ffffffffff,152.0,7.0,0.0,0.0
8252b7fffffffff,1.0,0.0,0.0,0.0
8252d7fffffffff,45.0,0.0,0.0,0.0
8252f7fffffffff,3.0,0.0,0.0,0.0
825307fffffffff,1.0,0.0,0.0,0.0
82530ffffffffff,2.0,0.0,0.0,0.0
825317fffffffff,16.0,0.0,0.0,0.0
82531ffffffffff,2.0,0.0,0.0,0.0
825327fffffffff,2.0,0.0,0.0,0.0
825337fffffffff,2.0,0.0,0.0,0.0
825347fffffffff,40.0,0.0,0.0,0.0
82534ffffffffff,37.0,3.0,0.0,0.0
825357fffffffff,40.0,0.0,0.0,0.0
825367fffffffff,93.0,0.0,0.0,0.0
82536ffffffffff,318.0,0.0,0.0,0.0
8253a7fffffffff,37.0,19.0,0.0,0.0
8253affffffffff,58.0,0.0,0.0,0.0
8253b7fffffffff,39.0,12.0,0.0,0.0
825407fffffffff,32.0,12.0,0.0,0.0
82540ffffffffff,4.0,0.0,0.0,0.0
825417fffffffff,647.0,239.0,0.0,0.0
82541ffffffffff,550.0,94.0,0.0,0.0
825437fffffffff,12.0,5.0,0.0,5.0
825447fffffffff,14.0,3.0,0.0,0.0
82544ffffffffff,2.0,0.0,0.0,0.0
825497fffffffff,103.0,8.0,0.0,0.0
8254affffffffff,747.0,106.0,0.0,0.0
8254b7fffffffff,42.0,6.0,0.0,0.0
8254c7fffffffff,2.0,0.0,0.0,0.0
8254cffffffffff,2.0,0.0,0.0,0.0
8254e7fffffffff,99.0,22.0,0.0,0.0
8254effffffffff,3.0,0.0,0.0,0.0
8254f7fffffffff,291.0,28.0,0.0,0.0
825517fffffffff,73.0,9.0,0.0,0.0
825537fffffffff,33.0,11.0,0.0,0.0
8255affffffffff,4.0,1.0,0.0,1.0
82574ffffffffff,35.0,0.0,0.0,0.0
82585ffffffffff,15.0,1.0,0.0,0.0
825887fffffffff,2.0,2.0,0.0,0.0
825897fffffffff,63.0,2.0,0.0,0.0
8258a7fffffffff,8.0,5.0,0.0,0.0
8258b7fffffffff,4.0,1.0,0.0,0.0
8258c7fffffffff,4.0,0.0,0.0,0.0
8258cffffffffff,4.0,0.0,0.0,0.0
8258d7fffffffff,2.0,2.0,0.0,0.0
8258dffffffffff,2.0,0.0,0.0,0.0
8258e7fffffffff,6.0,0.0,0.0,0.0
8258f7fffffffff,2.0,0.0,0.0,0.0
825977fffffffff,1.0,0.0,0.0,0.0
825987fffffffff,3.0,0.0,0.0,0.0
82598ffffffffff,4.0,0.0,0.0,0.0
825997fffffffff,2.0,0.0,0.0,0.0
82599ffffffffff,35.0,11.0,0.0,0.0
826007fffffffff,4889.0,0.0,0.0,0.0
82600ffffffffff,5.0,0.0,0.0,0.0
826017fffffffff,19551.0,0.0,0.0,0.0
82601ffffffffff,1279.0,0.0,0.0,0.0
826027fffffffff,5320.0,0.0,0.0,0.0
82602ffffffffff,4.0,0.0,0.0,0.0
826037fffffffff,8903.0,0.0,0.0,0.0
826087fffffffff,398.0,0.0,0.0,0.0
82608ffffffffff,6397.0,4.0,0.0,0.0
826097fffffffff,1253.0,3.0,0.0,0.0
82609ffffffffff,863.0,0.0,0.0,0.0
8260a7fffffffff,856.0,0.0,0.0,0.0
8260affffffffff,2677.0,0.0,0.0,0.0
8260b7fffffffff,3498.0,0.0,0.0,0.0
8260f7fffffffff,3.0,0.0,0.0,0.0
826107fffffffff,1522.0,24.0,0.0,0.0
826117fffffffff,164.0,5.0,0.0,0.0
82611ffffffffff,1990.0,9.0,0.0,0.0
826147fffffffff,40.0,0.0,0.0,0.0
82615ffffffffff,34.0,0.0,0.0,0.0
82616ffffffffff,4.0,0.0,0.0,0.0
82618ffffffffff,5409.0,0.0,0.0,0.0
826197fffffffff,2.0,0.0,0.0,0.0
82619ffffffffff,157.0,0.0,0.0,0.0
8261affffffffff,549.0,1.0,0.0,0.0
826327fffffffff,53.0,5.0,0.0,0.0
826337fffffffff,502.0,90.0,0.0,0.0
8263affffffffff,25.0,0.0,0.0,0.0
82640ffffffffff,402.0,0.0,0.0,0.0
826417fffffffff,13.0,0.0,0.0,0.0
826427fffffffff,4.0,0.0,0.0,0.0
826437fffffffff,53.0,25.0,0.0,0.0
826487fffffffff,430.0,159.0,0.0,0.0
82648ffffffffff,51.0,0.0,0.0,0.0
826497fffffffff,466.0,142.0,0.0,0.0
82649ffffffffff,23.0,0.0,0.0,0.0
8264a7fffffffff,743.0,285.0,0.0,0.0
8264affffffffff,10.0,0.0,0.0,0.0
