cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
82274ffffffffff,11443.0,0.0,0.0
822757fffffffff,7115.0,0.0,431.0
82275ffffffffff,13018.0,0.0,308.0
822767fffffffff,4305.0,0.0,466.0
82276ffffffffff,8177.0,0.0,253.0
822777fffffffff,1961.0,0.0,100.0
822787fffffffff,104.0,0.0,10.0
82278ffffffffff,108.0,0.0,10.0
822797fffffffff,1852.0,0.0,14.0
82279ffffffffff,771.0,0.0,25.0
8227a7fffffffff,361.0,0.0,1.0
8227affffffffff,597.0,0.0,28.0
8227b7fffffffff,201.0,0.0,8.0
822807fffffffff,2779.0,0.0,197.0
822817fffffffff,7331.0,0.0,51.0
82281ffffffffff,5643.0,0.0,360.0
822837fffffffff,22114.0,0.0,581.0
822887fffffffff,8401.0,0.0,1182.0
82288ffffffffff,5355.0,0.0,302.0
822897fffffffff,4764.0,0.0,182.0
82289ffffffffff,4056.0,0.0,76.0
8228a7fffffffff,103.0,0.0,3.0
8228affffffffff,3069.0,0.0,64.0
8228b7fffffffff,2250.0,0.0,179.0
8228c7fffffffff,2556.0,0.0,96.0
8228cffffffffff,60.0,0.0,6.0
8228d7fffffffff,37467.0,0.0,1229.0
8228dffffffffff,18827.0,0.0,470.0
8228e7fffffffff,5.0,0.0,0.0
8228f7fffffffff,18864.0,0.0,571.0
822917fffffffff,137.0,0.0,0.0
82291ffffffffff,416.0,0.0,159.0
822987fffffffff,1011.0,0.0,24.0
82298ffffffffff,6548.0,0.0,204.0
822997fffffffff,1556.0,0.0,63.0
82299ffffffffff,61.0,0.0,6.0
8229a7fffffffff,2736.0,0.0,74.0
8229affffffffff,2939.0,0.0,84.0
8229b7fffffffff,3299.0,0.0,155.0
822a07fffffffff,174.0,0.0,42.0
822a17fffffffff,35146.0,0.0,1722.0
822a37fffffffff,25284.0,0.0,1329.0
822a87fffffffff,5585.0,0.0,309.0
822a8ffffffffff,1523.0,0.0,50.0
822a97fffffffff,2682.0,0.0,73.0
822a9ffffffffff,265.0,0.0,7.0
822aa7fffffffff,31728.0,0.0,5473.0
822aaffffffffff,25885.0,0.0,1178.0
822ab7fffffffff,24108.0,0.0,870.0
822ad7fffffffff,5.0,0.0,0.0
822af7fffffffff,45.0,0.0,0.0
822b07fffffffff,2574.0,0.0,43.0
822b0ffffffffff,1472.0,0.0,31.0
822b17fffffffff,9309.0,0.0,135.0
822b1ffffffffff,2949.0,0.0,0.0
822b27fffffffff,319.0,0.0,3.0
822b2ffffffffff,649.0,0.0,17.0
822b37fffffffff,3101.0,0.0,18.0
822b87fffffffff,17154.0,0.0,819.0
822b8ffffffffff,35983.0,0.0,4802.0
822b97fffffffff,1604.0,0.0,136.0
822b9ffffffffff,41301.0,0.0,4527.0
822ba7fffffffff,8409.0,0.0,1.0
822baffffffffff,42190.0,0.0,223.0
822bb7fffffffff,742.0,0.0,0.0
822c0ffffffffff,33.0,0.0,0.0
822c27fffffffff,2.0,0.0,0.0
822c6ffffffffff,2.0,0.0,0.0
822d67fffffffff,4.0,0.0,0.0
822e0ffffffffff,20.0,3.0,0.0
822e17fffffffff,203.0,67.0,0.0
822e1ffffffffff,30.0,1.0,0.0
822e47fffffffff,20.0,11.0,0.0
822e67fffffffff,99.0,16.0,0.0
822e6ffffffffff,4.0,0.0,0.0
822e77fffffffff,74.0,44.0,0.0
822e9ffffffffff,2.0,0.0,0.0
822eaffffffffff,432.0,152.0,0.0
822ec7fffffffff,3.0,0.0,0.0
822ee7fffffffff,2.0,0.0,0.0
822ef7fffffffff,6.0,0.0,0.0
822f5ffffffffff,43.0,2.0,0.0
823007fffffffff,12.0,0.0,0.0
823017fffffffff,10.0,0.0,0.0
82301ffffffffff,2.0,2.0,0.0
823027fffffffff,41.0,2.0,0.0
82302ffffffffff,6.0,0.0,0.0
823037fffffffff,2.0,0.0,0.0
823087fffffffff,42.0,2.0,0.0
82309ffffffffff,37.0,0.0,0.0
8230a7fffffffff,1.0,0.0,0.0
8230affffffffff,6.0,0.0,0.0
8230c7fffffffff,123.0,8.0,0.0
8230cffffffffff,4.0,0.0,0.0
8230d7fffffffff,20.0,0.0,0.0
8230e7fffffffff,451.0,38.0,0.0
8230effffffffff,62.0,4.0,0.0
82311ffffffffff,1.0,0.0,0.0
823147fffffffff,2.0,0.0,0.0
823157fffffffff,1.0,0.0,0.0
82315ffffffffff,15.0,0.0,0.0
82316ffffffffff,9.0,4.0,0.0
823187fffffffff,295.0,19.0,0.0
82318ffffffffff,41.0,2.0,0.0
823197fffffffff,9.0,0.0,0.0
8231affffffffff,488.0,42.0,0.0
82396ffffffffff,5.0,0.0,0.0
823c07fffffffff,17.0,0.0,0.0
823c0ffffffffff,190.0,26.0,0.0
823c17fffffffff,82.0,0.0,0.0
823c1ffffffffff,158.0,0.0,0.0
823c37fffffffff,65.0,0.0,0.0
823c47fffffffff,21.0,0.0,0.0
823c57fffffffff,80.0,2.0,0.0
823c5ffffffffff,29.0,0.0,0.0
823c6ffffffffff,24.0,0.0,0.0
823c77fffffffff,24.0,0.0,0.0
823cdffffffffff,1.0,0.0,0.0
823ce7fffffffff,111.0,2.0,0.0
823ceffffffffff,115.0,0.0,0.0
823d07fffffffff,382.0,0.0,0.0
823d17fffffffff,110.0,0.0,0.0
823d1ffffffffff,4.0,0.0,0.0
823d27fffffffff,15.0,0.0,0.0
823d37fffffffff,30.0,0.0,0.0
823daffffffffff,78.0,0.0,0.0
82401ffffffffff,8.0,5.0,0.0
824047fffffffff,16.0,2.0,0.0
82404ffffffffff,71.0,18.0,0.0
824057fffffffff,4.0,2.0,0.0
82405ffffffffff,46.0,3.0,0.0
82406ffffffffff,1.0,0.0,0.0
82408ffffffffff,6.0,0.0,0.0
824097fffffffff,26.0,2.0,0.0
82409ffffffffff,3.0,0.0,0.0
8240a7fffffffff,2.0,0.0,0.0
8240b7fffffffff,5.0,0.0,0.0
8240c7fffffffff,30.0,12.0,0.0
8240cffffffffff,4.0,0.0,0.0
8240dffffffffff,6.0,0.0,0.0
8240e7fffffffff,53.0,7.0,0.0
8240effffffffff,3.0,2.0,0.0
824187fffffffff,2.0,0.0,0.0
82418ffffffffff,6.0,0.0,0.0
824197fffffffff,47.0,38.0,0.0
82419ffffffffff,18.0,4.0,0.0
8241b7fffffffff,2.0,2.0,0.0
82444ffffffffff,2.0,0.0,0.0
8244cffffffffff,83.0,0.0,0.0
8244dffffffffff,6.0,0.0,0.0
82480ffffffffff,6.0,0.0,0.0
82481ffffffffff,22.0,0.0,0.0
824857fffffffff,9.0,0.0,0.0
82485ffffffffff,72.0,0.0,5.0
82488ffffffffff,218.0,0.0,12.0
8248c7fffffffff,1601.0,0.0,67.0
8248cffffffffff,1774.0,0.0,106.0
8248d7fffffffff,269.0,0.0,8.0
8248dffffffffff,3464.0,0.0,154.0
8248e7fffffffff,10.0,0.0,0.0
8248effffffffff,4884.0,0.0,377.0
8248f7fffffffff,111.0,0.0,3.0
824b67fffffffff,7.0,3.0,0.0
824b77fffffffff,2.0,0.0,0.0
