cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
8426567ffffffff,2.0,0.0,0.0
8426593ffffffff,6.0,0.0,2.0
842659bffffffff,37.0,0.0,5.0
84265b5ffffffff,2.0,0.0,0.0
84265d9ffffffff,4.0,0.0,0.0
84265dbffffffff,1.0,0.0,0.0
84265edffffffff,4.0,0.0,0.0
8426609ffffffff,2.0,0.0,0.0
842660bffffffff,4.0,0.0,1.0
8426617ffffffff,2.0,0.0,0.0
842661bffffffff,5.0,0.0,0.0
8426621ffffffff,1.0,0.0,0.0
8426623ffffffff,4.0,0.0,0.0
8426625ffffffff,2.0,0.0,0.0
8426629ffffffff,6.0,0.0,0.0
842662bffffffff,4.0,0.0,0.0
8426635ffffffff,9.0,0.0,4.0
842663dffffffff,5.0,0.0,0.0
8426641ffffffff,7.0,0.0,0.0
8426643ffffffff,2.0,0.0,0.0
8426645ffffffff,3.0,0.0,0.0
8426649ffffffff,17.0,0.0,0.0
842664bffffffff,4.0,0.0,0.0
842664dffffffff,103.0,0.0,24.0
8426665ffffffff,7.0,0.0,2.0
8426667ffffffff,3.0,0.0,0.0
8426669ffffffff,11.0,0.0,4.0
842666bffffffff,4.0,0.0,0.0
842666dffffffff,5.0,0.0,0.0
8426689ffffffff,10.0,0.0,4.0
842668bffffffff,2.0,0.0,0.0
842669bffffffff,2.0,0.0,0.0
842669dffffffff,2.0,0.0,0.0
84266a3ffffffff,1.0,0.0,1.0
84266a7ffffffff,6.0,0.0,0.0
84266a9ffffffff,1.0,0.0,0.0
84266b1ffffffff,11.0,0.0,4.0
84266bbffffffff,4.0,0.0,2.0
84266c5ffffffff,12.0,0.0,0.0
84266c7ffffffff,2.0,0.0,0.0
84266e3ffffffff,2.0,0.0,2.0
84266ebffffffff,2.0,0.0,0.0
8426711ffffffff,2.0,0.0,0.0
8426719ffffffff,48.0,0.0,10.0
8426723ffffffff,1.0,0.0,0.0
8426735ffffffff,2.0,0.0,0.0
842673bffffffff,2.0,0.0,0.0
8426745ffffffff,2.0,0.0,0.0
842675bffffffff,2.0,0.0,0.0
8426805ffffffff,2.0,0.0,0.0
842680bffffffff,54.0,0.0,13.0
8426811ffffffff,2.0,0.0,2.0
8426813ffffffff,6.0,0.0,3.0
8426817ffffffff,3.0,0.0,0.0
842681bffffffff,40.0,0.0,2.0
8426821ffffffff,2.0,0.0,0.0
8426823ffffffff,4.0,0.0,0.0
842682dffffffff,1.0,0.0,1.0
842683dffffffff,5.0,0.0,0.0
8426841ffffffff,2.0,0.0,0.0
8426851ffffffff,13.0,0.0,8.0
8426853ffffffff,2.0,0.0,0.0
842685dffffffff,9.0,0.0,4.0
8426881ffffffff,5.0,0.0,5.0
8426885ffffffff,2.0,0.0,2.0
8426889ffffffff,8.0,0.0,0.0
842688bffffffff,1.0,0.0,0.0
842688dffffffff,5.0,0.0,2.0
84268a1ffffffff,5.0,0.0,1.0
84268a3ffffffff,1.0,0.0,0.0
84268b1ffffffff,2.0,0.0,0.0
84268b3ffffffff,18.0,0.0,3.0
84268bbffffffff,1.0,0.0,0.0
84268c1ffffffff,3.0,0.0,0.0
84268c3ffffffff,5.0,0.0,0.0
84268c7ffffffff,11.0,0.0,1.0
84268cdffffffff,137.0,0.0,13.0
84268d1ffffffff,2.0,0.0,0.0
84268d3ffffffff,26.0,0.0,3.0
84268d5ffffffff,12.0,0.0,2.0
84268d7ffffffff,22.0,0.0,0.0
84268dbffffffff,2.0,0.0,2.0
84268ddffffffff,2.0,0.0,0.0
84268e1ffffffff,10.0,0.0,4.0
84268e7ffffffff,2.0,0.0,2.0
84268e9ffffffff,2.0,0.0,0.0
842690dffffffff,2.0,0.0,0.0
8426913ffffffff,2.0,0.0,0.0
8426917ffffffff,2.0,0.0,0.0
8426929ffffffff,2.0,0.0,2.0
8426941ffffffff,8.0,0.0,2.0
8426945ffffffff,13.0,0.0,0.0
842694dffffffff,8.0,0.0,8.0
8426961ffffffff,120.0,0.0,91.0
8426963ffffffff,6.0,0.0,0.0
8426969ffffffff,122.0,0.0,59.0
842696bffffffff,5.0,0.0,0.0
8426981ffffffff,8.0,0.0,4.0
8426983ffffffff,2.0,0.0,0.0
8426985ffffffff,2.0,0.0,2.0
8426987ffffffff,12.0,0.0,0.0
8426991ffffffff,5.0,0.0,0.0
8426995ffffffff,2.0,0.0,0.0
8426999ffffffff,2.0,0.0,0.0
842699bffffffff,2.0,0.0,0.0
84269a1ffffffff,3.0,0.0,0.0
84269c1ffffffff,3.0,0.0,0.0
84269c3ffffffff,1.0,0.0,0.0
84269c9ffffffff,1.0,0.0,1.0
84269cbffffffff,28.0,0.0,14.0
84269cdffffffff,16.0,0.0,0.0
84269d1ffffffff,7.0,0.0,0.0
84269d5ffffffff,8.0,0.0,3.0
84269d7ffffffff,2.0,0.0,2.0
84269d9ffffffff,2.0,0.0,0.0
84269dbffffffff,2.0,0.0,0.0
84269ddffffffff,2.0,0.0,0.0
84269e1ffffffff,2.0,0.0,0.0
84269ebffffffff,1.0,0.0,0.0
8426a27ffffffff,2.0,0.0,0.0
8426a29ffffffff,2.0,0.0,2.0
8426a37ffffffff,2.0,0.0,2.0
8426a41ffffffff,2.0,0.0,2.0
8426a4bffffffff,2.0,0.0,2.0
8426a87ffffffff,16.0,0.0,3.0
8426a8bffffffff,13.0,0.0,4.0
8426a97ffffffff,2.0,0.0,0.0
8426a9dffffffff,2.0,0.0,0.0
8426aa1ffffffff,16.0,0.0,4.0
8426aa5ffffffff,61.0,0.0,16.0
8426aa7ffffffff,12.0,0.0,2.0
8426aa9ffffffff,4.0,0.0,0.0
8426aabffffffff,26.0,0.0,0.0
8426aadffffffff,16.0,0.0,0.0
8426ab1ffffffff,5.0,0.0,2.0
8426ab3ffffffff,6.0,0.0,0.0
8426ab7ffffffff,5.0,0.0,0.0
8426ac3ffffffff,2.0,0.0,0.0
8426ac5ffffffff,12.0,0.0,2.0
8426acbffffffff,8.0,0.0,0.0
8426ad1ffffffff,3.0,0.0,3.0
8426addffffffff,1.0,0.0,1.0
8426ae7ffffffff,2.0,0.0,0.0
8426b01ffffffff,2.0,0.0,0.0
8426b0bffffffff,5.0,0.0,0.0
8426b19ffffffff,4.0,0.0,2.0
8426b27ffffffff,1.0,0.0,0.0
8426b3dffffffff,4.0,0.0,2.0
8426b51ffffffff,2.0,0.0,0.0
8426b6dffffffff,2.0,0.0,0.0
8426c19ffffffff,3.0,0.0,0.0
8426c1dffffffff,4.0,0.0,0.0
8426c37ffffffff,9.0,0.0,0.0
8426c43ffffffff,6.0,0.0,0.0
8426c53ffffffff,2.0,0.0,0.0
8426c6bffffffff,1.0,0.0,1.0
8426c87ffffffff,8.0,0.0,2.0
8426c89ffffffff,61.0,0.0,9.0
8426ca7ffffffff,2.0,0.0,2.0
8426cb7ffffffff,2.0,0.0,0.0
8426cb9ffffffff,51.0,0.0,2.0
8426cbdffffffff,9.0,0.0,5.0
8426cc7ffffffff,2.0,0.0,0.0
8426d19ffffffff,2.0,0.0,0.0
8426d1bffffffff,3.0,0.0,0.0
8426d2bffffffff,3.0,0.0,3.0
8426d33ffffffff,1.0,0.0,0.0
8426d49ffffffff,2.0,0.0,0.0
8426d95ffffffff,6.0,0.0,2.0
8426da5ffffffff,1.0,0.0,0.0
8426da7ffffffff,2.0,0.0,0.0
8426db1ffffffff,3.0,0.0,0.0
8426de1ffffffff,5.0,0.0,2.0
8426de5ffffffff,4.0,0.0,2.0
8426de7ffffffff,18.0,0.0,2.0
8426e21ffffffff,17.0,0.0,0.0
8426e2dffffffff,12.0,0.0,3.0
8426e41ffffffff,5.0,0.0,2.0
8426e45ffffffff,2.0,0.0,0.0
8426e47ffffffff,3.0,0.0,0.0
8426e53ffffffff,2.0,0.0,0.0
8426e59ffffffff,2.0,0.0,0.0
8426e5dffffffff,2.0,0.0,0.0
8426e9dffffffff,5.0,0.0,0.0
8426ecbffffffff,2.0,0.0,0.0
8426ed5ffffffff,2.0,0.0,0.0
8426ed7ffffffff,4.0,0.0,0.0
8426f03ffffffff,2.0,0.0,0.0
8426f17ffffffff,3.0,0.0,0.0
8426f1bffffffff,1.0,0.0,0.0
8426f1dffffffff,5.0,0.0,0.0
8426f21ffffffff,5.0,0.0,2.0
8426f25ffffffff,18.0,0.0,0.0
8426f27ffffffff,1.0,0.0,0.0
8426f2dffffffff,45.0,0.0,10.0
8426f33ffffffff,2.0,0.0,0.0
8426f65ffffffff,11.0,0.0,2.0
8426f69ffffffff,7.0,0.0,7.0
8426f6dffffffff,3.0,0.0,0.0
8427021ffffffff,6.0,0.0,0.0
8427023ffffffff,3.0,0.0,0.0
8427025ffffffff,22.0,0.0,1.0
8427029ffffffff,2.0,0.0,0.0
842702bffffffff,2.0,0.0,0.0
842703dffffffff,2.0,0.0,0.0
8427089ffffffff,2.0,0.0,0.0
84270abffffffff,1.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0
8427131ffffffff,3.0,0.0,0.0
8427133ffffffff,15.0,0.0,5.0
842713bffffffff,2.0,0.0,0.0
8427141ffffffff,2.0,0.0,0.0
8427143ffffffff,3.0,0.0,0.0
84271a1ffffffff,2.0,0.0,0.0
84271d3ffffffff,2.0,0.0,0.0
84271ebffffffff,3.0,0.0,0.0
8427401ffffffff,1.0,0.0,0.0
8427411ffffffff,9.0,0.0,0.0
8427419ffffffff,3.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0
8427435ffffffff,16.0,0.0,0.0
8427437ffffffff,8.0,0.0,0.0
842743dffffffff,1.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0
8427445ffffffff,2.0,0.0,0.0
842745bffffffff,2.0,0.0,0.0
842746dffffffff,11.0,0.0,0.0
8427485ffffffff,33.0,0.0,2.0
842748dffffffff,2.0,0.0,0.0
8427495ffffffff,4.0,0.0,0.0
8427499ffffffff,4.0,0.0,2.0
84274a3ffffffff,7.0,0.0,0.0
84274abffffffff,5.0,0.0,0.0
84274b3ffffffff,2.0,0.0,0.0
84274b5ffffffff,7.0,0.0,0.0
84274b7ffffffff,14.0,0.0,0.0
84274b9ffffffff,2.0,0.0,0.0
84274cbffffffff,2.0,0.0,0.0
84274d1ffffffff,5.0,0.0,0.0
84274d5ffffffff,2.0,0.0,0.0
84274d7ffffffff,2.0,0.0,0.0
84274dbffffffff,4.0,0.0,0.0
84274ddffffffff,1.0,0.0,0.0
84274e1ffffffff,2.0,0.0,0.0
84274e3ffffffff,23.0,0.0,0.0
8427503ffffffff,1.0,0.0,0.0
842751bffffffff,7.0,0.0,0.0
8427521ffffffff,2.0,0.0,0.0
8427527ffffffff,3.0,0.0,0.0
842753dffffffff,2.0,0.0,0.0
8427541ffffffff,6.0,0.0,5.0
842754bffffffff,5.0,0.0,0.0
8427561ffffffff,1.0,0.0,0.0
8427569ffffffff,9.0,0.0,0.0
8427581ffffffff,38.0,0.0,1.0
8427587ffffffff,2.0,0.0,0.0
8427589ffffffff,2.0,0.0,0.0
8427591ffffffff,5.0,0.0,0.0
8427593ffffffff,4.0,0.0,0.0
8427595ffffffff,2.0,0.0,0.0
8427597ffffffff,10.0,0.0,4.0
8427599ffffffff,2.0,0.0,0.0
842759bffffffff,20.0,0.0,2.0
84275b3ffffffff,3.0,0.0,0.0
84275d3ffffffff,1.0,0.0,0.0
84275d5ffffffff,2.0,0.0,0.0
84275d9ffffffff,5.0,0.0,0.0
84275e5ffffffff,2.0,0.0,0.0
84275e9ffffffff,1.0,0.0,0.0
8427631ffffffff,12.0,0.0,0.0
842763bffffffff,4.0,0.0,0.0
8427687ffffffff,6.0,0.0,0.0
8427699ffffffff,2.0,0.0,0.0
84276a7ffffffff,2.0,0.0,0.0
84276b5ffffffff,5.0,0.0,0.0
84276b7ffffffff,25.0,0.0,0.0
84276b9ffffffff,1.0,0.0,0.0
84276bdffffffff,20.0,0.0,0.0
84276e5ffffffff,4.0,0.0,0.0
84276e7ffffffff,2.0,0.0,0.0
84276edffffffff,4.0,0.0,0.0
842770dffffffff,4.0,0.0,0.0
8427715ffffffff,1.0,0.0,0.0
842771dffffffff,1.0,0.0,0.0
842773bffffffff,6.0,0.0,1.0
8427747ffffffff,3.0,0.0,0.0
8427861ffffffff,5.0,0.0,0.0
8427867ffffffff,2.0,0.0,0.0
84278d5ffffffff,4.0,0.0,4.0
8427923ffffffff,4.0,0.0,0.0
8427927ffffffff,1.0,0.0,0.0
8427937ffffffff,22.0,0.0,5.0
8427949ffffffff,1.0,0.0,0.0
8427963ffffffff,3.0,0.0,3.0
8427997ffffffff,3.0,0.0,0.0
84279c9ffffffff,2.0,0.0,2.0
84279e1ffffffff,5.0,0.0,5.0
84279e9ffffffff,2.0,0.0,2.0
84279ebffffffff,19.0,0.0,17.0
8427a03ffffffff,2.0,0.0,0.0
8427a2dffffffff,3.0,0.0,0.0
8427ad5ffffffff,2.0,0.0,2.0
8427aebffffffff,4.0,0.0,0.0
8427b17ffffffff,2.0,0.0,0.0
8427b23ffffffff,3.0,0.0,2.0
8427b35ffffffff,2.0,0.0,2.0
8427b37ffffffff,2.0,0.0,0.0
8427b39ffffffff,2.0,0.0,2.0
8427b3dffffffff,2.0,0.0,2.0
8427b6dffffffff,2.0,0.0,2.0
842802bffffffff,29.0,0.0,27.0
8428103ffffffff,21.0,0.0,0.0
8428107ffffffff,2.0,0.0,2.0
842810dffffffff,2.0,0.0,0.0
8428119ffffffff,2.0,0.0,0.0
8428123ffffffff,3.0,0.0,2.0
8428127ffffffff,2.0,0.0,2.0
842812bffffffff,1.0,0.0,1.0
8428131ffffffff,1.0,0.0,0.0
8428135ffffffff,4.0,0.0,4.0
842813bffffffff,34.0,0.0,20.0
8428143ffffffff,2.0,0.0,0.0
842814bffffffff,4.0,0.0,0.0
8428157ffffffff,2.0,0.0,0.0
8428159ffffffff,2.0,0.0,0.0
842816bffffffff,4.0,0.0,2.0
8428183ffffffff,8.0,0.0,1.0
842819dffffffff,6.0,0.0,1.0
84281b3ffffffff,4.0,0.0,0.0
84281b5ffffffff,12.0,0.0,0.0
84281b9ffffffff,3.0,0.0,0.0
84281bbffffffff,12.0,0.0,5.0
84281c3ffffffff,3.0,0.0,0.0
84281cbffffffff,53.0,0.0,0.0
84281d5ffffffff,1.0,0.0,0.0
84281ebffffffff,14.0,0.0,4.0
8428301ffffffff,32.0,0.0,17.0
8428305ffffffff,17.0,0.0,0.0
8428309ffffffff,85.0,0.0,37.0
842830bffffffff,18.0,0.0,2.0
842830dffffffff,4.0,0.0,0.0
8428313ffffffff,1.0,0.0,1.0
842831dffffffff,22.0,0.0,13.0
8428321ffffffff,2.0,0.0,0.0
8428323ffffffff,7.0,0.0,0.0
8428327ffffffff,7.0,0.0,3.0
842832bffffffff,81.0,0.0,1.0
8428331ffffffff,4.0,0.0,0.0
8428335ffffffff,10.0,0.0,0.0
8428337ffffffff,16.0,0.0,0.0
842833dffffffff,6.0,0.0,0.0
8428341ffffffff,3.0,0.0,2.0
8428343ffffffff,16.0,0.0,16.0
8428347ffffffff,52.0,0.0,14.0
842834dffffffff,44.0,0.0,16.0
8428355ffffffff,1915.0,0.0,1119.0
8428361ffffffff,2.0,0.0,2.0
8428363ffffffff,8.0,0.0,0.0
8428367ffffffff,8.0,0.0,0.0
8428369ffffffff,9.0,0.0,0.0
842836bffffffff,4.0,0.0,2.0
8428801ffffffff,3.0,0.0,0.0
8428807ffffffff,2.0,0.0,0.0
8428813ffffffff,4.0,0.0,2.0
8428839ffffffff,2.0,0.0,0.0
8428841ffffffff,5.0,0.0,3.0
8428855ffffffff,2.0,0.0,0.0
842885dffffffff,4.0,0.0,1.0
8428889ffffffff,3.0,0.0,0.0
842888bffffffff,1.0,0.0,0.0
8428899ffffffff,4.0,0.0,0.0
84288bdffffffff,2.0,0.0,0.0
84288c5ffffffff,6.0,0.0,2.0
84288c7ffffffff,1.0,0.0,0.0
84288e7ffffffff,2.0,0.0,0.0
8428907ffffffff,21.0,0.0,0.0
8428935ffffffff,4.0,0.0,0.0
8428937ffffffff,6.0,0.0,4.0
842893dffffffff,22.0,0.0,2.0
8428941ffffffff,15.0,0.0,15.0
8428947ffffffff,1.0,0.0,0.0
8428949ffffffff,1.0,0.0,1.0
842894bffffffff,4.0,0.0,2.0
8428951ffffffff,6.0,0.0,6.0
8428967ffffffff,2.0,0.0,0.0
84289abffffffff,7.0,0.0,2.0
84289dbffffffff,1.0,0.0,0.0
8428a29ffffffff,7.0,0.0,2.0
8428a37ffffffff,1.0,0.0,0.0
8428a43ffffffff,4.0,0.0,4.0
8428a57ffffffff,2.0,0.0,2.0
8428a87ffffffff,15.0,0.0,0.0
8428aa9ffffffff,12.0,0.0,3.0
8428ab1ffffffff,2.0,0.0,0.0
8428ab9ffffffff,3.0,0.0,0.0
8428ac1ffffffff,2.0,0.0,2.0
8428ac3ffffffff,2.0,0.0,2.0
8428acbffffffff,8.0,0.0,6.0
8428addffffffff,7.0,0.0,7.0
8428ae1ffffffff,4.0,0.0,4.0
8428ae3ffffffff,8.0,0.0,7.0
8428aebffffffff,2.0,0.0,2.0
8428b13ffffffff,22.0,0.0,5.0
8428b17ffffffff,2.0,0.0,0.0
8428b23ffffffff,1.0,0.0,1.0
8428b2bffffffff,2.0,0.0,0.0
8428b61ffffffff,8.0,0.0,8.0
8428b65ffffffff,3.0,0.0,0.0
8428b67ffffffff,2.0,0.0,2.0
8428c61ffffffff,528.0,0.0,89.0
8428c6bffffffff,7.0,0.0,0.0
8428c6dffffffff,26.0,0.0,12.0
8428d0bffffffff,2.0,0.0,0.0
8428d13ffffffff,2.0,0.0,0.0
8428d17ffffffff,32.0,0.0,0.0
8428d19ffffffff,189.0,0.0,21.0
8428d1bffffffff,9.0,0.0,0.0
8428d1dffffffff,15.0,0.0,0.0
8428d51ffffffff,10.0,0.0,3.0
8428dc9ffffffff,6.0,0.0,0.0
8428de9ffffffff,254.0,0.0,6.0
8428e65ffffffff,2.0,0.0,0.0
8428f11ffffffff,5.0,0.0,0.0
8428f17ffffffff,33.0,0.0,0.0
8428f19ffffffff,4.0,0.0,0.0
8428f4bffffffff,6.0,0.0,2.0
8428f51ffffffff,5.0,0.0,0.0
8428f57ffffffff,2.0,0.0,0.0
8428f59ffffffff,22.0,0.0,2.0
8429125ffffffff,23.0,0.0,23.0
8429127ffffffff,133.0,0.0,133.0
842912dffffffff,6.0,0.0,0.0
8429137ffffffff,8.0,0.0,7.0
84291a7ffffffff,2.0,0.0,0.0
8429849ffffffff,2.0,0.0,0.0
8429869ffffffff,6.0,0.0,1.0
8429893ffffffff,21.0,0.0,20.0
8429899ffffffff,20.0,0.0,3.0
842989bffffffff,3.0,0.0,0.0
84298c1ffffffff,2.0,0.0,0.0
84298c9ffffffff,11.0,0.0,2.0
84298cbffffffff,2.0,0.0,0.0
84298d5ffffffff,2.0,0.0,0.0
84298d7ffffffff,9.0,0.0,0.0
84298ddffffffff,2.0,0.0,2.0
8429903ffffffff,3.0,0.0,0.0
8429909ffffffff,4.0,0.0,0.0
842990bffffffff,4.0,0.0,4.0
8429923ffffffff,2.0,0.0,0.0
8429957ffffffff,4.0,0.0,0.0
8429963ffffffff,2.0,0.0,0.0
8429a01ffffffff,16.0,0.0,2.0
8429a05ffffffff,1.0,0.0,0.0
8429a07ffffffff,14.0,0.0,2.0
8429a09ffffffff,28.0,0.0,0.0
8429a0bffffffff,2.0,0.0,0.0
8429a17ffffffff,9.0,0.0,0.0
8429a19ffffffff,120.0,0.0,20.0
8429a29ffffffff,8.0,0.0,0.0
8429a31ffffffff,15.0,0.0,2.0
8429a3bffffffff,53.0,0.0,7.0
8429a3dffffffff,4.0,0.0,0.0
8429a41ffffffff,41.0,0.0,12.0
8429a45ffffffff,3.0,0.0,0.0
8429a4dffffffff,48.0,0.0,18.0
8429a51ffffffff,2.0,0.0,0.0
8429a55ffffffff,20.0,0.0,10.0
8429a57ffffffff,34.0,0.0,9.0
8429a59ffffffff,16.0,0.0,3.0
8429a61ffffffff,78.0,0.0,19.0
8429a6dffffffff,59.0,0.0,22.0
8429a85ffffffff,3.0,0.0,0.0
8429a89ffffffff,78.0,0.0,0.0
8429a8dffffffff,3.0,0.0,0.0
8429a97ffffffff,15.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0
8429aadffffffff,6.0,0.0,0.0
8429ab9ffffffff,13.0,0.0,0.0
8429ac9ffffffff,93.0,0.0,93.0
8429ad1ffffffff,7.0,0.0,5.0
8429ae3ffffffff,1.0,0.0,0.0
8429b03ffffffff,6.0,0.0,0.0
8429b0bffffffff,10.0,0.0,4.0
8429b13ffffffff,7.0,0.0,5.0
8429b1dffffffff,1.0,0.0,0.0
8429b29ffffffff,4.0,0.0,0.0
8429b2dffffffff,20.0,0.0,2.0
8429b55ffffffff,10.0,0.0,2.0
8429b59ffffffff,2.0,0.0,0.0
8429b5bffffffff,4.0,0.0,0.0
8429b5dffffffff,3.0,0.0,0.0
8429b61ffffffff,7.0,0.0,5.0
8429b6bffffffff,2.0,0.0,2.0
8429b6dffffffff,23.0,0.0,9.0
842a065ffffffff,9.0,2.0,0.0
842a069ffffffff,10.0,0.0,1.0
842a06dffffffff,8.0,0.0,6.0
842a101ffffffff,43.0,7.0,0.0
842a103ffffffff,79.0,13.0,34.0
842a107ffffffff,89.0,39.0,30.0
842a109ffffffff,55.0,30.0,13.0
842a10bffffffff,24.0,10.0,6.0
842a127ffffffff,22.0,0.0,12.0
842a129ffffffff,1.0,0.0,0.0
842a133ffffffff,199.0,68.0,58.0
842a139ffffffff,4.0,2.0,2.0
842a13bffffffff,6.0,0.0,0.0
842a141ffffffff,1.0,0.0,0.0
842a143ffffffff,7.0,1.0,4.0
842a151ffffffff,10.0,2.0,2.0
842a157ffffffff,169.0,66.0,61.0
842a159ffffffff,44.0,7.0,31.0
842a15dffffffff,6.0,2.0,2.0
842a1a5ffffffff,329.0,25.0,191.0
842a301ffffffff,123.0,14.0,23.0
842a303ffffffff,3.0,0.0,2.0
842a307ffffffff,36.0,9.0,4.0
842a309ffffffff,4.0,1.0,0.0
842a30dffffffff,23.0,3.0,12.0
842a311ffffffff,210.0,12.0,91.0
842a313ffffffff,36.0,3.0,14.0
842a315ffffffff,59.0,4.0,10.0
842a317ffffffff,8.0,4.0,0.0
842a31dffffffff,2.0,0.0,0.0
842a32dffffffff,2.0,0.0,0.0
842a331ffffffff,3.0,0.0,2.0
842a333ffffffff,56.0,8.0,41.0
842a339ffffffff,12.0,0.0,2.0
842a33bffffffff,101.0,39.0,7.0
842a341ffffffff,6.0,3.0,1.0
842a347ffffffff,105.0,25.0,32.0
842a349ffffffff,9.0,4.0,0.0
842a4c1ffffffff,6.0,0.0,3.0
842a4c9ffffffff,2.0,0.0,0.0
842a801ffffffff,7.0,0.0,0.0
842a813ffffffff,2.0,0.0,0.0
842a827ffffffff,2.0,0.0,0.0
842a829ffffffff,2.0,0.0,0.0
842a841ffffffff,3.0,0.0,0.0
842a843ffffffff,3.0,0.0,0.0
842a847ffffffff,9.0,0.0,0.0
842a84bffffffff,13.0,0.0,0.0
842a84dffffffff,4.0,0.0,2.0
842a851ffffffff,5.0,0.0,5.0
842a855ffffffff,2.0,0.0,2.0
842a857ffffffff,2.0,0.0,0.0
842a85dffffffff,7.0,0.0,2.0
842a861ffffffff,2.0,0.0,0.0
842a86dffffffff,2.0,0.0,0.0
842a897ffffffff,9.0,2.0,0.0
842a89dffffffff,13.0,0.0,10.0
842a8adffffffff,15.0,0.0,11.0
