cell_id,Larus glaucoides,Larus glaucoides thayeri,Larus glaucoides kumlieni,Larus glaucoides glaucoides,Larus glaucoides thayeri/kumlieni,Larus glaucoides kumlieni/glaucoides,Larus glaucoides thayeri x glaucoides/kumlieni
820e07fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
820e4ffffffffff,138.0,1.0,0.0,0.0,0.0,110.0,0.0
820e5ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
820e87fffffffff,19.0,9.0,7.0,0.0,0.0,2.0,0.0
820ecffffffffff,10.0,7.0,0.0,0.0,0.0,0.0,0.0
820eeffffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0
82106ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821107fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82121ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
82124ffffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
821257fffffffff,8.0,6.0,1.0,0.0,0.0,1.0,0.0
82125ffffffffff,18.0,13.0,0.0,0.0,0.0,1.0,0.0
821277fffffffff,3.0,2.0,0.0,0.0,1.0,0.0,0.0
82129ffffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
8212affffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
8212b7fffffffff,26.0,11.0,2.0,0.0,0.0,1.0,0.0
8212cffffffffff,231.0,140.0,24.0,0.0,0.0,4.0,0.0
8212d7fffffffff,61.0,10.0,34.0,0.0,0.0,15.0,0.0
8212dffffffffff,86.0,67.0,3.0,0.0,0.0,4.0,0.0
8212e7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8212effffffffff,32.0,19.0,0.0,0.0,0.0,4.0,0.0
8212f7fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,663.0,658.0,2.0,0.0,0.0,0.0,0.0
82138ffffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,24.0,22.0,2.0,0.0,0.0,0.0,0.0
821807fffffffff,39.0,0.0,9.0,28.0,0.0,0.0,0.0
821827fffffffff,45.0,0.0,5.0,40.0,0.0,0.0,0.0
82182ffffffffff,57.0,0.0,8.0,16.0,0.0,0.0,0.0
82184ffffffffff,291.0,0.0,5.0,59.0,0.0,3.0,0.0
82185ffffffffff,53.0,5.0,4.0,2.0,0.0,4.0,0.0
821877fffffffff,12.0,0.0,4.0,6.0,0.0,0.0,0.0
82190ffffffffff,11.0,0.0,3.0,0.0,0.0,0.0,0.0
821947fffffffff,22.0,0.0,4.0,2.0,0.0,0.0,0.0
82194ffffffffff,31.0,2.0,13.0,6.0,0.0,4.0,0.0
821957fffffffff,17.0,0.0,2.0,0.0,0.0,0.0,2.0
82195ffffffffff,19.0,0.0,0.0,2.0,0.0,2.0,0.0
82196ffffffffff,31.0,0.0,0.0,0.0,0.0,8.0,0.0
821977fffffffff,9.0,0.0,0.0,0.0,0.0,1.0,0.0
821aa7fffffffff,203.0,9.0,44.0,10.0,0.0,103.0,0.0
821b87fffffffff,17.0,0.0,6.0,0.0,0.0,7.0,0.0
821b8ffffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
821b9ffffffffff,74.0,0.0,7.0,0.0,0.0,20.0,0.0
821bb7fffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
821d27fffffffff,9.0,8.0,1.0,0.0,0.0,0.0,0.0
821e07fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821e1ffffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
821e27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821f0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,23.0,0.0,0.0,6.0,0.0,4.0,0.0
821f37fffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
821f9ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8222d7fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8222dffffffffff,34.0,34.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,36.0,28.0,0.0,0.0,0.0,0.0,0.0
82260ffffffffff,32.0,12.0,0.0,0.0,0.0,2.0,0.0
822617fffffffff,24.0,0.0,2.0,0.0,0.0,15.0,0.0
82261ffffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
822627fffffffff,15.0,4.0,8.0,0.0,0.0,1.0,0.0
82262ffffffffff,13.0,6.0,2.0,0.0,0.0,5.0,0.0
822637fffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,230.0,161.0,33.0,0.0,0.0,18.0,0.0
82264ffffffffff,222.0,125.0,45.0,0.0,13.0,8.0,0.0
822657fffffffff,152.0,123.0,9.0,0.0,0.0,2.0,0.0
82265ffffffffff,14.0,14.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,184.0,87.0,27.0,0.0,0.0,28.0,0.0
82266ffffffffff,43.0,14.0,14.0,0.0,0.0,3.0,0.0
822677fffffffff,100.0,67.0,22.0,0.0,1.0,5.0,0.0
822687fffffffff,177.0,101.0,22.0,0.0,0.0,18.0,0.0
82268ffffffffff,269.0,213.0,21.0,0.0,0.0,30.0,0.0
822697fffffffff,203.0,140.0,35.0,0.0,2.0,9.0,1.0
82269ffffffffff,37.0,35.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,155.0,113.0,22.0,0.0,0.0,7.0,0.0
8226b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,17.0,8.0,0.0,0.0,0.0,1.0,0.0
8226cffffffffff,34.0,27.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,267.0,185.0,31.0,0.0,0.0,4.0,0.0
8226effffffffff,8.0,8.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,11.0,9.0,2.0,0.0,0.0,0.0,0.0
822707fffffffff,14.0,8.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,48.0,35.0,1.0,3.0,0.0,0.0,0.0
82271ffffffffff,6.0,2.0,0.0,0.0,0.0,2.0,0.0
822747fffffffff,223.0,46.0,45.0,0.0,0.0,80.0,0.0
82274ffffffffff,541.0,94.0,86.0,0.0,3.0,123.0,0.0
822757fffffffff,247.0,118.0,41.0,1.0,7.0,39.0,15.0
82275ffffffffff,699.0,257.0,99.0,3.0,11.0,158.0,1.0
822767fffffffff,82.0,5.0,8.0,0.0,4.0,36.0,0.0
82276ffffffffff,43.0,0.0,4.0,0.0,0.0,13.0,0.0
822777fffffffff,10.0,3.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
822797fffffffff,23.0,16.0,0.0,0.0,0.0,1.0,0.0
8227a7fffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,48.0,35.0,0.0,0.0,0.0,4.0,0.0
822807fffffffff,36.0,24.0,0.0,0.0,0.0,5.0,0.0
822817fffffffff,52.0,48.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,39.0,34.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,757.0,603.0,33.0,0.0,5.0,25.0,1.0
822887fffffffff,68.0,56.0,0.0,0.0,0.0,5.0,0.0
82288ffffffffff,118.0,103.0,2.0,0.0,0.0,7.0,0.0
822897fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,28.0,18.0,1.0,0.0,0.0,6.0,0.0
8228b7fffffffff,28.0,19.0,0.0,0.0,0.0,3.0,0.0
8228c7fffffffff,27.0,11.0,6.0,0.0,1.0,0.0,0.0
8228d7fffffffff,118.0,67.0,10.0,0.0,10.0,10.0,0.0
8228dffffffffff,135.0,46.0,38.0,0.0,16.0,7.0,0.0
8228e7fffffffff,15.0,15.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,175.0,157.0,2.0,0.0,5.0,1.0,0.0
822917fffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
822987fffffffff,59.0,50.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,57.0,55.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,32.0,22.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,581.0,505.0,0.0,0.0,0.0,12.0,0.0
8229affffffffff,106.0,85.0,8.0,0.0,0.0,0.0,0.0
8229b7fffffffff,67.0,63.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,71.0,9.0,36.0,1.0,3.0,18.0,0.0
822a17fffffffff,1580.0,67.0,193.0,0.0,1.0,725.0,0.0
822a1ffffffffff,258.0,2.0,179.0,0.0,0.0,23.0,0.0
822a37fffffffff,1257.0,29.0,524.0,0.0,8.0,313.0,0.0
822a4ffffffffff,3.0,0.0,1.0,0.0,0.0,2.0,0.0
822a87fffffffff,166.0,12.0,14.0,2.0,0.0,82.0,0.0
822a8ffffffffff,77.0,0.0,28.0,0.0,0.0,43.0,0.0
822a97fffffffff,100.0,28.0,9.0,0.0,0.0,34.0,0.0
822aa7fffffffff,411.0,73.0,100.0,0.0,2.0,219.0,0.0
822aaffffffffff,1169.0,64.0,266.0,0.0,1.0,433.0,0.0
822ab7fffffffff,1242.0,264.0,184.0,2.0,8.0,244.0,0.0
822ad7fffffffff,39.0,0.0,7.0,0.0,0.0,14.0,0.0
822af7fffffffff,512.0,19.0,155.0,0.0,1.0,90.0,0.0
822b07fffffffff,17.0,0.0,1.0,0.0,0.0,2.0,0.0
822b0ffffffffff,84.0,26.0,6.0,4.0,0.0,18.0,0.0
822b17fffffffff,1576.0,10.0,29.0,2.0,0.0,1464.0,0.0
822b1ffffffffff,149.0,0.0,55.0,0.0,0.0,44.0,0.0
822b27fffffffff,67.0,1.0,6.0,0.0,0.0,27.0,0.0
822b2ffffffffff,31.0,0.0,10.0,0.0,0.0,2.0,0.0
822b37fffffffff,52.0,0.0,0.0,0.0,0.0,9.0,0.0
822b87fffffffff,249.0,27.0,41.0,0.0,0.0,62.0,0.0
822b8ffffffffff,465.0,26.0,97.0,0.0,0.0,218.0,0.0
822b97fffffffff,35.0,0.0,15.0,0.0,0.0,9.0,0.0
822b9ffffffffff,1333.0,449.0,295.0,7.0,21.0,253.0,0.0
822ba7fffffffff,153.0,0.0,0.0,0.0,0.0,129.0,0.0
822baffffffffff,372.0,6.0,15.0,0.0,2.0,191.0,0.0
822bb7fffffffff,42.0,0.0,1.0,1.0,0.0,20.0,0.0
822eaffffffffff,5.0,3.0,2.0,0.0,0.0,0.0,0.0
822f5ffffffffff,20.0,20.0,0.0,0.0,0.0,0.0,0.0
82315ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
823427fffffffff,30.0,0.0,0.0,3.0,0.0,12.0,0.0
823437fffffffff,9.0,0.0,0.0,0.0,0.0,5.0,0.0
82351ffffffffff,30.0,0.0,5.0,5.0,0.0,6.0,0.0
823827fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,24.0,0.0,2.0,0.0,0.0,5.0,0.0
82391ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,144.0,11.0,11.0,12.0,0.0,4.0,0.0
823937fffffffff,44.0,0.0,13.0,6.0,0.0,8.0,0.0
823977fffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0
8239affffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
824417fffffffff,33.0,0.0,0.0,0.0,0.0,12.0,0.0
82441ffffffffff,33.0,9.0,7.0,0.0,0.0,0.0,0.0
824447fffffffff,93.0,28.0,7.0,0.0,0.0,46.0,0.0
824457fffffffff,70.0,9.0,22.0,0.0,0.0,3.0,0.0
82445ffffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,9.0,7.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,192.0,129.0,2.0,0.0,0.0,10.0,0.0
824477fffffffff,11.0,0.0,3.0,0.0,0.0,7.0,0.0
8244affffffffff,19.0,0.0,1.0,0.0,0.0,11.0,0.0
8244cffffffffff,5.0,0.0,0.0,0.0,0.0,1.0,0.0
8244d7fffffffff,9.0,0.0,0.0,0.0,0.0,2.0,0.0
8244dffffffffff,6.0,2.0,0.0,0.0,0.0,4.0,0.0
8244e7fffffffff,24.0,0.0,1.0,0.0,0.0,0.0,0.0
8244effffffffff,24.0,8.0,0.0,0.0,0.0,1.0,0.0
8244f7fffffffff,144.0,36.0,12.0,0.0,0.0,63.0,0.0
824507fffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,101.0,87.0,0.0,0.0,0.0,5.0,0.0
82488ffffffffff,11.0,7.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,95.0,55.0,0.0,0.0,0.0,6.0,0.0
82489ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,52.0,22.0,0.0,0.0,3.0,0.0,0.0
8248c7fffffffff,33.0,27.0,0.0,0.0,0.0,4.0,0.0
8248d7fffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,23.0,23.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,14.0,13.0,0.0,0.0,0.0,0.0,0.0
