cell_id,Mergus merganser,Mergus merganser merganser/orientalis,Mergus merganser americanus
8222d7fffffffff,7.0,0.0,0.0
8222dffffffffff,50.0,24.0,6.0
8222effffffffff,139.0,24.0,10.0
82248ffffffffff,2.0,2.0,0.0
82249ffffffffff,3.0,0.0,0.0
822517fffffffff,4.0,2.0,0.0
82255ffffffffff,2.0,0.0,0.0
8225affffffffff,2.0,2.0,0.0
822607fffffffff,6.0,0.0,0.0
82260ffffffffff,47.0,0.0,10.0
822617fffffffff,14.0,0.0,0.0
82261ffffffffff,4.0,0.0,2.0
822627fffffffff,51.0,0.0,0.0
82262ffffffffff,23.0,0.0,0.0
822637fffffffff,23.0,0.0,0.0
822647fffffffff,17.0,0.0,0.0
82264ffffffffff,121.0,0.0,5.0
822657fffffffff,85.0,0.0,0.0
82265ffffffffff,93.0,0.0,3.0
822667fffffffff,309.0,0.0,100.0
82266ffffffffff,49.0,0.0,0.0
822677fffffffff,57.0,0.0,2.0
822687fffffffff,193.0,0.0,3.0
82268ffffffffff,502.0,0.0,9.0
822697fffffffff,444.0,0.0,111.0
82269ffffffffff,310.0,0.0,0.0
8226a7fffffffff,6.0,0.0,0.0
8226affffffffff,346.0,0.0,9.0
8226b7fffffffff,7.0,0.0,2.0
8226c7fffffffff,33.0,0.0,2.0
8226cffffffffff,60.0,0.0,0.0
8226d7fffffffff,28.0,0.0,2.0
8226dffffffffff,87.0,0.0,10.0
8226e7fffffffff,115.0,0.0,2.0
8226effffffffff,30.0,0.0,0.0
8226f7fffffffff,111.0,0.0,0.0
822707fffffffff,39.0,0.0,0.0
82270ffffffffff,11.0,0.0,0.0
822717fffffffff,5.0,0.0,0.0
82271ffffffffff,11.0,0.0,0.0
82272ffffffffff,2.0,0.0,0.0
822737fffffffff,1.0,0.0,0.0
822747fffffffff,224.0,0.0,5.0
82274ffffffffff,712.0,0.0,3.0
822757fffffffff,98.0,0.0,2.0
82275ffffffffff,199.0,0.0,31.0
822767fffffffff,73.0,0.0,14.0
82276ffffffffff,358.0,0.0,227.0
822777fffffffff,41.0,0.0,3.0
822787fffffffff,3.0,0.0,0.0
82278ffffffffff,5.0,0.0,2.0
822797fffffffff,25.0,0.0,3.0
82279ffffffffff,2.0,0.0,0.0
8227a7fffffffff,56.0,0.0,0.0
8227affffffffff,58.0,0.0,3.0
8227b7fffffffff,2.0,0.0,0.0
822807fffffffff,6.0,0.0,3.0
822817fffffffff,60.0,0.0,28.0
82281ffffffffff,49.0,0.0,6.0
822837fffffffff,1303.0,0.0,20.0
822887fffffffff,96.0,0.0,12.0
82288ffffffffff,22.0,0.0,4.0
822897fffffffff,51.0,0.0,17.0
82289ffffffffff,56.0,0.0,2.0
8228a7fffffffff,4.0,0.0,0.0
8228affffffffff,17.0,0.0,3.0
8228b7fffffffff,27.0,0.0,0.0
8228c7fffffffff,9.0,0.0,2.0
8228d7fffffffff,32.0,0.0,1.0
8228dffffffffff,22.0,0.0,3.0
8228e7fffffffff,2.0,0.0,0.0
8228f7fffffffff,159.0,0.0,20.0
822917fffffffff,157.0,0.0,1.0
82291ffffffffff,86.0,0.0,24.0
822987fffffffff,12.0,0.0,0.0
82298ffffffffff,172.0,0.0,29.0
822997fffffffff,49.0,0.0,14.0
8229a7fffffffff,458.0,0.0,14.0
8229affffffffff,128.0,0.0,2.0
8229b7fffffffff,94.0,0.0,3.0
822a07fffffffff,9.0,0.0,0.0
822a17fffffffff,4797.0,0.0,150.0
822a37fffffffff,634.0,0.0,53.0
822a4ffffffffff,17.0,0.0,0.0
822a87fffffffff,231.0,0.0,6.0
822a8ffffffffff,671.0,0.0,28.0
822a97fffffffff,135.0,0.0,0.0
822a9ffffffffff,123.0,0.0,0.0
822aa7fffffffff,491.0,0.0,134.0
822aaffffffffff,1878.0,0.0,219.0
822ab7fffffffff,1643.0,0.0,319.0
822ad7fffffffff,28.0,0.0,0.0
822af7fffffffff,287.0,0.0,3.0
822b07fffffffff,76.0,0.0,0.0
822b0ffffffffff,298.0,0.0,1.0
822b17fffffffff,21.0,0.0,0.0
822b1ffffffffff,47.0,0.0,2.0
822b27fffffffff,100.0,0.0,2.0
822b2ffffffffff,30.0,0.0,0.0
822b37fffffffff,35.0,0.0,0.0
822b87fffffffff,274.0,0.0,81.0
822b8ffffffffff,983.0,0.0,173.0
822b97fffffffff,94.0,0.0,26.0
822b9ffffffffff,1062.0,0.0,155.0
822ba7fffffffff,51.0,0.0,0.0
822baffffffffff,811.0,0.0,20.0
822bb7fffffffff,21.0,0.0,0.0
822c07fffffffff,2.0,0.0,0.0
822c27fffffffff,1.0,0.0,0.0
822c2ffffffffff,6.0,0.0,0.0
822c4ffffffffff,1.0,0.0,0.0
822cc7fffffffff,14.0,6.0,0.0
822d07fffffffff,1.0,0.0,0.0
822d37fffffffff,2.0,0.0,0.0
822e47fffffffff,4.0,2.0,0.0
822e67fffffffff,6.0,0.0,0.0
822e77fffffffff,4.0,0.0,0.0
823027fffffffff,5.0,0.0,0.0
823087fffffffff,2.0,0.0,0.0
82309ffffffffff,9.0,0.0,0.0
823187fffffffff,4.0,0.0,0.0
823197fffffffff,2.0,0.0,0.0
8231affffffffff,6.0,0.0,0.0
82351ffffffffff,2.0,0.0,0.0
823907fffffffff,1.0,0.0,0.0
823917fffffffff,1.0,0.0,0.0
823927fffffffff,1.0,0.0,0.0
82392ffffffffff,28.0,0.0,0.0
823947fffffffff,10.0,2.0,0.0
823957fffffffff,2.0,0.0,0.0
823977fffffffff,26.0,0.0,0.0
823c07fffffffff,9.0,0.0,0.0
823c0ffffffffff,21.0,0.0,0.0
823c1ffffffffff,48.0,4.0,0.0
823c37fffffffff,7.0,0.0,0.0
823c57fffffffff,5.0,2.0,0.0
823c5ffffffffff,27.0,3.0,0.0
823c87fffffffff,20.0,0.0,0.0
823ca7fffffffff,3.0,0.0,0.0
823cb7fffffffff,4.0,0.0,0.0
823ce7fffffffff,11.0,0.0,0.0
823ceffffffffff,5.0,3.0,0.0
823d17fffffffff,19.0,0.0,0.0
823d1ffffffffff,6.0,0.0,0.0
823d37fffffffff,12.0,0.0,0.0
823d87fffffffff,2.0,0.0,0.0
823d8ffffffffff,2.0,0.0,0.0
823daffffffffff,22.0,3.0,0.0
82402ffffffffff,2.0,2.0,0.0
82405ffffffffff,4.0,0.0,0.0
82419ffffffffff,4.0,0.0,0.0
824367fffffffff,3.0,3.0,0.0
82441ffffffffff,9.0,0.0,5.0
824447fffffffff,27.0,0.0,3.0
82444ffffffffff,7.0,0.0,0.0
824457fffffffff,4.0,0.0,0.0
82445ffffffffff,12.0,0.0,0.0
8244affffffffff,36.0,0.0,0.0
8244c7fffffffff,28.0,0.0,4.0
8244cffffffffff,211.0,0.0,4.0
8244d7fffffffff,58.0,0.0,0.0
8244dffffffffff,408.0,0.0,26.0
8244e7fffffffff,5.0,0.0,0.0
8244effffffffff,13.0,0.0,1.0
8244f7fffffffff,24.0,0.0,1.0
8247a7fffffffff,2.0,0.0,0.0
82480ffffffffff,4.0,0.0,0.0
824817fffffffff,1.0,0.0,0.0
82481ffffffffff,6.0,0.0,0.0
82484ffffffffff,10.0,0.0,0.0
82485ffffffffff,123.0,0.0,2.0
82488ffffffffff,19.0,0.0,0.0
82489ffffffffff,48.0,0.0,0.0
8248a7fffffffff,8.0,0.0,0.0
8248b7fffffffff,2.0,0.0,0.0
8248c7fffffffff,18.0,0.0,0.0
8248cffffffffff,58.0,0.0,4.0
8248d7fffffffff,35.0,0.0,0.0
8248dffffffffff,66.0,0.0,2.0
8248effffffffff,222.0,0.0,19.0
8248f7fffffffff,23.0,0.0,0.0
824987fffffffff,1.0,0.0,0.0
82498ffffffffff,1.0,0.0,0.0
824b87fffffffff,11.0,0.0,0.0
824ba7fffffffff,32.0,0.0,0.0
