cell_id,Luscinia megarhynchos,Luscinia megarhynchos megarhynchos/africana,Luscinia megarhynchos golzii
841f1ebffffffff,9.0,0.0,0.0
841f325ffffffff,3.0,0.0,0.0
841f331ffffffff,3.0,0.0,0.0
841f337ffffffff,2.0,0.0,0.0
841f50dffffffff,2.0,0.0,0.0
841f521ffffffff,1.0,0.0,0.0
841f523ffffffff,3.0,0.0,0.0
841f525ffffffff,5.0,0.0,0.0
841f535ffffffff,11.0,0.0,0.0
841f53dffffffff,9.0,0.0,0.0
841f5a5ffffffff,1.0,0.0,0.0
841f803ffffffff,44.0,0.0,0.0
841f807ffffffff,10.0,0.0,0.0
841f80bffffffff,35.0,0.0,0.0
841f817ffffffff,7.0,0.0,0.0
841f81bffffffff,11.0,0.0,0.0
841f81dffffffff,5.0,0.0,0.0
841f823ffffffff,63.0,0.0,0.0
841f825ffffffff,2.0,0.0,0.0
841f827ffffffff,19.0,1.0,0.0
841f82dffffffff,3.0,0.0,0.0
841f833ffffffff,8.0,0.0,0.0
841f835ffffffff,4.0,0.0,0.0
841f839ffffffff,46.0,0.0,0.0
841f83bffffffff,59.0,0.0,0.0
841f841ffffffff,14.0,0.0,0.0
841f843ffffffff,2.0,0.0,0.0
841f853ffffffff,4.0,0.0,0.0
841f857ffffffff,13.0,0.0,0.0
841f85bffffffff,4.0,0.0,0.0
841f863ffffffff,2.0,0.0,0.0
841f867ffffffff,2.0,0.0,0.0
841f883ffffffff,4.0,0.0,0.0
841f887ffffffff,18.0,0.0,0.0
841f889ffffffff,2.0,0.0,0.0
841f89dffffffff,2.0,0.0,0.0
841f8a9ffffffff,2.0,0.0,0.0
841f8b5ffffffff,4.0,0.0,0.0
841f8b7ffffffff,2.0,0.0,0.0
841f8c1ffffffff,2.0,0.0,0.0
841f8cbffffffff,15.0,0.0,0.0
841f8d1ffffffff,9.0,0.0,0.0
841f8e5ffffffff,2.0,0.0,0.0
841f8e9ffffffff,18.0,0.0,0.0
841f8ebffffffff,5.0,0.0,0.0
841f8edffffffff,4.0,0.0,0.0
841f903ffffffff,7.0,0.0,0.0
841f907ffffffff,1.0,0.0,0.0
841f90bffffffff,1.0,0.0,0.0
841f911ffffffff,4.0,2.0,0.0
841f913ffffffff,3.0,3.0,0.0
841f915ffffffff,3.0,0.0,0.0
841f917ffffffff,10.0,4.0,0.0
841f91bffffffff,36.0,9.0,0.0
841f91dffffffff,10.0,0.0,0.0
841f921ffffffff,2.0,0.0,0.0
841f92bffffffff,1.0,0.0,0.0
841f931ffffffff,37.0,0.0,0.0
841f935ffffffff,13.0,1.0,0.0
841f937ffffffff,8.0,1.0,0.0
841f939ffffffff,1.0,0.0,0.0
841f93bffffffff,5.0,1.0,0.0
841f93dffffffff,2.0,0.0,0.0
841f951ffffffff,7.0,0.0,0.0
841f953ffffffff,2.0,0.0,0.0
841f957ffffffff,3.0,0.0,0.0
841f959ffffffff,4.0,0.0,0.0
841f95bffffffff,7.0,0.0,0.0
841f981ffffffff,46.0,0.0,0.0
841f983ffffffff,1.0,0.0,0.0
841f985ffffffff,3.0,0.0,0.0
841f987ffffffff,3.0,0.0,0.0
841f989ffffffff,2.0,0.0,0.0
841f98bffffffff,3.0,0.0,0.0
841f991ffffffff,2.0,0.0,0.0
841f995ffffffff,13.0,0.0,0.0
841f997ffffffff,2.0,0.0,0.0
841f999ffffffff,4.0,0.0,0.0
841f99dffffffff,5.0,0.0,0.0
841f9a1ffffffff,14.0,0.0,0.0
841f9a3ffffffff,7.0,0.0,0.0
841f9a7ffffffff,6.0,0.0,0.0
841f9abffffffff,26.0,0.0,0.0
841f9b1ffffffff,2.0,0.0,0.0
841f9b3ffffffff,4.0,0.0,0.0
841f9b7ffffffff,4.0,0.0,0.0
841f9b9ffffffff,20.0,0.0,0.0
841f9bbffffffff,11.0,0.0,0.0
841f9bdffffffff,7.0,0.0,0.0
841f9c1ffffffff,3.0,0.0,0.0
841f9c3ffffffff,34.0,0.0,0.0
841f9c7ffffffff,5.0,0.0,0.0
841f9c9ffffffff,14.0,4.0,0.0
841f9d3ffffffff,8.0,0.0,0.0
841f9d7ffffffff,35.0,0.0,0.0
841f9ddffffffff,2.0,0.0,0.0
841f9e3ffffffff,3.0,0.0,0.0
841f9e7ffffffff,4.0,0.0,0.0
841f9edffffffff,2.0,2.0,0.0
841fa09ffffffff,1.0,0.0,0.0
841fa11ffffffff,24.0,0.0,0.0
841fa17ffffffff,5.0,0.0,0.0
841fa19ffffffff,6.0,0.0,0.0
841fa1dffffffff,2.0,0.0,0.0
841fa33ffffffff,2.0,0.0,0.0
841fa35ffffffff,28.0,0.0,0.0
841fa37ffffffff,2.0,0.0,0.0
841fa3bffffffff,4.0,0.0,0.0
841fa3dffffffff,4.0,0.0,0.0
841fa41ffffffff,3.0,0.0,0.0
841fa45ffffffff,1.0,0.0,0.0
841fa47ffffffff,14.0,0.0,0.0
841fa4dffffffff,13.0,0.0,0.0
841fa55ffffffff,3.0,0.0,0.0
841fa57ffffffff,7.0,0.0,0.0
841fa59ffffffff,22.0,0.0,0.0
841fa5bffffffff,2.0,0.0,0.0
841fa63ffffffff,4.0,0.0,0.0
841fa81ffffffff,3.0,0.0,0.0
841fa83ffffffff,94.0,0.0,0.0
841fa85ffffffff,2.0,0.0,0.0
841fa87ffffffff,10.0,0.0,0.0
841fa8bffffffff,6.0,0.0,0.0
841fa8dffffffff,29.0,0.0,0.0
841fa95ffffffff,81.0,0.0,0.0
841faa7ffffffff,8.0,0.0,0.0
841faadffffffff,95.0,0.0,0.0
841fab1ffffffff,3.0,0.0,0.0
841fab7ffffffff,4.0,0.0,0.0
841fab9ffffffff,10.0,0.0,0.0
841fabbffffffff,5.0,0.0,0.0
841fabdffffffff,2.0,0.0,0.0
841fac1ffffffff,3.0,0.0,0.0
841fac5ffffffff,2.0,0.0,0.0
841fac7ffffffff,110.0,0.0,0.0
841fac9ffffffff,2.0,0.0,0.0
841fad1ffffffff,4.0,0.0,0.0
841fad3ffffffff,10.0,0.0,0.0
841fad5ffffffff,4.0,0.0,0.0
841fadbffffffff,17.0,0.0,0.0
841faddffffffff,11.0,0.0,0.0
841fae1ffffffff,101.0,0.0,0.0
841fae3ffffffff,62.0,0.0,0.0
841fae5ffffffff,8.0,0.0,0.0
841fae7ffffffff,84.0,0.0,0.0
841faebffffffff,60.0,0.0,0.0
841faedffffffff,10.0,0.0,0.0
841fb01ffffffff,38.0,0.0,0.0
841fb05ffffffff,6.0,0.0,0.0
841fb09ffffffff,9.0,0.0,0.0
841fb0bffffffff,4.0,0.0,0.0
841fb0dffffffff,29.0,0.0,0.0
841fb11ffffffff,4.0,0.0,0.0
841fb21ffffffff,7.0,0.0,0.0
841fb29ffffffff,2.0,0.0,0.0
841fb2bffffffff,2.0,0.0,0.0
841fb2dffffffff,16.0,0.0,0.0
841fb3dffffffff,1.0,0.0,0.0
841fb43ffffffff,14.0,0.0,0.0
841fb45ffffffff,9.0,0.0,0.0
841fb47ffffffff,15.0,0.0,0.0
841fb4dffffffff,1.0,0.0,0.0
841fb53ffffffff,2.0,0.0,0.0
841fb55ffffffff,10.0,0.0,0.0
841fb5dffffffff,4.0,0.0,0.0
841fb67ffffffff,64.0,0.0,0.0
841fb6bffffffff,2.0,0.0,0.0
84200a1ffffffff,5.0,0.0,3.0
84200a5ffffffff,17.0,0.0,4.0
84200a7ffffffff,12.0,0.0,10.0
84200adffffffff,41.0,0.0,12.0
84200e1ffffffff,5.0,0.0,2.0
84200e3ffffffff,9.0,0.0,5.0
8420101ffffffff,9.0,0.0,0.0
8420103ffffffff,4.0,0.0,1.0
8420107ffffffff,4.0,0.0,4.0
842010dffffffff,2.0,0.0,0.0
8420125ffffffff,7.0,0.0,7.0
8420127ffffffff,4.0,0.0,4.0
842013dffffffff,11.0,0.0,7.0
8420161ffffffff,1.0,0.0,1.0
842016bffffffff,2.0,0.0,2.0
8420185ffffffff,2.0,0.0,0.0
8420187ffffffff,5.0,0.0,0.0
8420193ffffffff,3.0,0.0,0.0
8420197ffffffff,2.0,0.0,2.0
8420199ffffffff,13.0,0.0,7.0
84201a1ffffffff,2.0,0.0,0.0
84201a3ffffffff,1.0,0.0,0.0
84201a7ffffffff,4.0,0.0,0.0
84201abffffffff,4.0,0.0,0.0
84201b1ffffffff,2.0,0.0,0.0
84201b7ffffffff,2.0,0.0,0.0
84201b9ffffffff,2.0,0.0,2.0
84201bdffffffff,1.0,0.0,0.0
84201d3ffffffff,5.0,0.0,3.0
84204a1ffffffff,12.0,0.0,1.0
84204a5ffffffff,16.0,0.0,1.0
84204a7ffffffff,5.0,0.0,0.0
84204a9ffffffff,1.0,0.0,0.0
84204adffffffff,2.0,0.0,0.0
84204b5ffffffff,12.0,0.0,0.0
84205a3ffffffff,2.0,0.0,0.0
84205b9ffffffff,29.0,0.0,1.0
84205c5ffffffff,1.0,0.0,0.0
8420803ffffffff,9.0,0.0,0.0
8420807ffffffff,3.0,0.0,0.0
8420823ffffffff,3.0,0.0,0.0
8420835ffffffff,1.0,0.0,0.0
8420839ffffffff,2.0,0.0,0.0
842083dffffffff,1.0,0.0,0.0
8420841ffffffff,6.0,0.0,0.0
8420847ffffffff,3.0,0.0,0.0
8420855ffffffff,1.0,0.0,0.0
8420a05ffffffff,3.0,0.0,1.0
8420a19ffffffff,8.0,0.0,8.0
8420a27ffffffff,1.0,0.0,0.0
8420a53ffffffff,2.0,0.0,0.0
8420a57ffffffff,3.0,0.0,0.0
8420a61ffffffff,10.0,0.0,4.0
8420a65ffffffff,13.0,0.0,5.0
8420a83ffffffff,1.0,0.0,0.0
8420a85ffffffff,1.0,0.0,0.0
8420a87ffffffff,1.0,0.0,0.0
8420a9bffffffff,8.0,0.0,0.0
8420ad7ffffffff,2.0,0.0,0.0
8420b13ffffffff,1.0,0.0,0.0
8420b3bffffffff,1.0,0.0,0.0
8420e01ffffffff,4.0,0.0,0.0
8420e05ffffffff,35.0,0.0,15.0
8420e07ffffffff,27.0,0.0,12.0
8420e0bffffffff,3.0,0.0,0.0
8420e0dffffffff,14.0,0.0,0.0
8420e11ffffffff,12.0,0.0,8.0
8420e15ffffffff,2.0,0.0,2.0
8420e21ffffffff,2.0,0.0,0.0
8420e2bffffffff,2.0,0.0,2.0
8420e2dffffffff,4.0,0.0,0.0
8420e39ffffffff,29.0,0.0,8.0
8420e3dffffffff,1.0,0.0,1.0
8420e45ffffffff,3.0,0.0,3.0
8420e4dffffffff,7.0,0.0,2.0
8420e5dffffffff,1.0,0.0,0.0
8420e61ffffffff,6.0,0.0,0.0
8420e63ffffffff,2.0,0.0,2.0
8420e65ffffffff,3.0,0.0,3.0
8420e69ffffffff,10.0,0.0,4.0
8420e93ffffffff,2.0,0.0,2.0
8420e9bffffffff,18.0,0.0,1.0
8420ee9ffffffff,4.0,0.0,0.0
8420f45ffffffff,3.0,0.0,0.0
8420f53ffffffff,2.0,0.0,0.0
8420f59ffffffff,1.0,0.0,0.0
8420f5bffffffff,1.0,0.0,0.0
8421505ffffffff,2.0,0.0,0.0
8421529ffffffff,6.0,0.0,2.0
8421539ffffffff,4.0,0.0,0.0
842182bffffffff,3.0,0.0,0.0
8421981ffffffff,7.0,0.0,0.0
84219c3ffffffff,4.0,0.0,0.0
84219c9ffffffff,11.0,0.0,0.0
84219e5ffffffff,2.0,0.0,0.0
8421a27ffffffff,2.0,0.0,2.0
8425a41ffffffff,2.0,0.0,1.0
8425a49ffffffff,12.0,0.0,0.0
8425a4dffffffff,15.0,0.0,0.0
8425ae9ffffffff,5.0,0.0,0.0
8425b07ffffffff,4.0,0.0,0.0
8425b0bffffffff,1.0,0.0,0.0
8425b1dffffffff,5.0,0.0,0.0
8425b41ffffffff,6.0,0.0,0.0
8425b47ffffffff,10.0,0.0,0.0
8425b4bffffffff,1.0,0.0,0.0
842c001ffffffff,2.0,0.0,0.0
842c003ffffffff,3.0,0.0,0.0
842c009ffffffff,2.0,0.0,0.0
842c00bffffffff,11.0,0.0,0.0
842c043ffffffff,206.0,0.0,0.0
842c055ffffffff,1.0,0.0,0.0
842c05bffffffff,2.0,0.0,0.0
842c065ffffffff,1.0,0.0,0.0
842c06dffffffff,1.0,0.0,0.0
842c091ffffffff,11.0,0.0,0.0
842c09bffffffff,1.0,0.0,0.0
842c0bbffffffff,1.0,0.0,0.0
842c0c1ffffffff,24.0,0.0,0.0
842c0c3ffffffff,3.0,0.0,0.0
842c0c7ffffffff,2.0,0.0,0.0
842c0c9ffffffff,26.0,0.0,0.0
842c0cbffffffff,15.0,0.0,0.0
842c0e5ffffffff,1.0,0.0,0.0
842c11dffffffff,4.0,0.0,0.0
842c123ffffffff,3.0,0.0,0.0
842c131ffffffff,6.0,0.0,0.0
842c133ffffffff,1.0,0.0,0.0
842c151ffffffff,2.0,0.0,0.0
842c157ffffffff,4.0,0.0,0.0
842c159ffffffff,2.0,0.0,0.0
842c191ffffffff,24.0,0.0,0.0
842c193ffffffff,12.0,0.0,0.0
842c197ffffffff,18.0,0.0,0.0
842c1b7ffffffff,3.0,0.0,0.0
842c1c3ffffffff,2.0,0.0,0.0
842c1d1ffffffff,10.0,0.0,0.0
842c1d9ffffffff,4.0,0.0,0.0
842c203ffffffff,6.0,0.0,0.0
842c205ffffffff,1.0,0.0,0.0
842c207ffffffff,3.0,0.0,0.0
842c213ffffffff,2.0,0.0,0.0
842c215ffffffff,20.0,0.0,0.0
842c21dffffffff,3.0,0.0,0.0
842c223ffffffff,2.0,0.0,0.0
842c22dffffffff,4.0,0.0,0.0
842c237ffffffff,1.0,0.0,0.0
842c23bffffffff,3.0,0.0,0.0
842c245ffffffff,2.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c263ffffffff,2.0,0.0,0.0
842c26dffffffff,4.0,0.0,0.0
842c283ffffffff,2.0,0.0,0.0
842c287ffffffff,4.0,0.0,0.0
842c2a1ffffffff,62.0,0.0,0.0
842c2a3ffffffff,47.0,0.0,0.0
842c2abffffffff,18.0,0.0,0.0
842c2b5ffffffff,4.0,0.0,0.0
842c2b7ffffffff,3.0,0.0,0.0
842c2bdffffffff,3.0,0.0,0.0
842c2e7ffffffff,2.0,0.0,0.0
842c2e9ffffffff,3.0,0.0,0.0
842c2edffffffff,4.0,0.0,0.0
842c317ffffffff,7.0,0.0,0.0
842c32dffffffff,6.0,0.0,0.0
842c333ffffffff,1.0,0.0,0.0
842c355ffffffff,2.0,0.0,0.0
842c359ffffffff,2.0,0.0,0.0
842c367ffffffff,1.0,0.0,0.0
842c56dffffffff,16.0,0.0,0.0
842c725ffffffff,10.0,0.0,0.0
842c729ffffffff,2.0,0.0,0.0
842c763ffffffff,7.0,0.0,0.0
842c833ffffffff,5.0,0.0,0.0
842c835ffffffff,1.0,0.0,0.0
842c8b7ffffffff,6.0,0.0,0.0
842c903ffffffff,33.0,3.0,2.0
842c915ffffffff,3.0,0.0,2.0
842c917ffffffff,1.0,0.0,0.0
842c931ffffffff,14.0,0.0,1.0
842c933ffffffff,12.0,0.0,1.0
842c935ffffffff,27.0,0.0,2.0
842c937ffffffff,2.0,0.0,0.0
842c93bffffffff,65.0,3.0,11.0
842c9b9ffffffff,2.0,0.0,0.0
842ca4dffffffff,1.0,0.0,0.0
842cab1ffffffff,4.0,0.0,0.0
842cac3ffffffff,3.0,0.0,0.0
842cac7ffffffff,2.0,0.0,0.0
842cac9ffffffff,3.0,0.0,0.0
842cacbffffffff,1.0,0.0,0.0
842cc05ffffffff,1.0,0.0,0.0
842cc07ffffffff,7.0,0.0,0.0
842cc15ffffffff,7.0,0.0,0.0
842cc21ffffffff,2.0,0.0,0.0
842cc29ffffffff,11.0,0.0,0.0
842cc2bffffffff,6.0,0.0,0.0
842cc2dffffffff,8.0,0.0,0.0
842cc31ffffffff,2.0,0.0,0.0
842cc33ffffffff,3.0,0.0,0.0
842cc35ffffffff,4.0,0.0,0.0
842cc37ffffffff,6.0,0.0,0.0
842cc3dffffffff,4.0,0.0,0.0
842cc63ffffffff,2.0,0.0,0.0
842cc67ffffffff,21.0,0.0,0.0
842ccb1ffffffff,12.0,0.0,0.0
842ccb3ffffffff,1.0,0.0,0.0
842ccb7ffffffff,4.0,0.0,0.0
842cce5ffffffff,5.0,0.0,0.0
842ccedffffffff,13.0,0.0,0.0
842cd53ffffffff,5.0,0.0,0.0
842cd59ffffffff,10.0,0.0,0.0
842cd5bffffffff,49.0,0.0,0.0
842cd9bffffffff,2.0,0.0,0.0
842cdd5ffffffff,10.0,0.0,0.0
842ce41ffffffff,2.0,0.0,0.0
842ce49ffffffff,8.0,0.0,0.0
842ce51ffffffff,2.0,0.0,0.0
842cf03ffffffff,7.0,0.0,0.0
842cf07ffffffff,3.0,0.0,0.0
842cf0bffffffff,2.0,0.0,0.0
842cf11ffffffff,4.0,0.0,0.0
842cf15ffffffff,2.0,0.0,0.0
842cf17ffffffff,5.0,0.0,0.0
842cf1dffffffff,10.0,0.0,0.0
842cf27ffffffff,2.0,0.0,0.0
842cf31ffffffff,103.0,0.0,0.0
842cf33ffffffff,2.0,0.0,0.0
842cf35ffffffff,10.0,0.0,0.0
842cf39ffffffff,4.0,0.0,0.0
842cf3bffffffff,22.0,0.0,0.0
842cf3dffffffff,37.0,0.0,0.0
842cf51ffffffff,2.0,0.0,0.0
842cf55ffffffff,2.0,0.0,0.0
842cf57ffffffff,1.0,0.0,0.0
842cf59ffffffff,5.0,0.0,0.0
842cf5dffffffff,6.0,0.0,0.0
842cf67ffffffff,3.0,0.0,0.0
842d003ffffffff,8.0,0.0,0.0
842d005ffffffff,5.0,0.0,0.0
842d007ffffffff,3.0,0.0,0.0
842d009ffffffff,6.0,0.0,0.0
842d00dffffffff,6.0,0.0,0.0
842d01dffffffff,32.0,0.0,0.0
842d021ffffffff,28.0,0.0,0.0
842d023ffffffff,2.0,0.0,0.0
842d025ffffffff,11.0,0.0,0.0
842d027ffffffff,10.0,0.0,0.0
842d029ffffffff,3.0,0.0,0.0
842d02bffffffff,9.0,0.0,0.0
842d02dffffffff,27.0,0.0,0.0
842d031ffffffff,6.0,0.0,0.0
842d033ffffffff,24.0,0.0,0.0
842d039ffffffff,2.0,0.0,0.0
842d03bffffffff,47.0,0.0,0.0
842d03dffffffff,4.0,0.0,0.0
842d041ffffffff,3.0,0.0,0.0
842d045ffffffff,3.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0
842d04bffffffff,5.0,0.0,0.0
842d04dffffffff,1.0,0.0,0.0
842d061ffffffff,2.0,0.0,0.0
842d065ffffffff,5.0,0.0,0.0
842d067ffffffff,6.0,0.0,0.0
842d069ffffffff,7.0,0.0,0.0
842d06bffffffff,16.0,0.0,0.0
842d06dffffffff,31.0,0.0,0.0
842d0edffffffff,52.0,0.0,0.0
842d101ffffffff,2.0,0.0,0.0
842d103ffffffff,27.0,0.0,0.0
842d105ffffffff,8.0,0.0,0.0
842d107ffffffff,6.0,0.0,0.0
842d109ffffffff,16.0,0.0,0.0
842d10dffffffff,18.0,0.0,0.0
842d117ffffffff,1.0,0.0,0.0
842d11bffffffff,6.0,0.0,0.0
842d121ffffffff,4.0,0.0,0.0
842d125ffffffff,57.0,0.0,0.0
842d127ffffffff,10.0,0.0,0.0
842d129ffffffff,5.0,0.0,0.0
842d12bffffffff,54.0,0.0,0.0
842d12dffffffff,21.0,0.0,0.0
842d13dffffffff,14.0,0.0,0.0
842d147ffffffff,2.0,0.0,0.0
842d14bffffffff,8.0,0.0,0.0
842d151ffffffff,5.0,0.0,0.0
842d155ffffffff,5.0,0.0,0.0
842d157ffffffff,2.0,0.0,0.0
842d159ffffffff,6.0,0.0,0.0
842d161ffffffff,1.0,0.0,0.0
842d167ffffffff,11.0,0.0,0.0
842d16dffffffff,3.0,0.0,0.0
842d181ffffffff,4.0,0.0,0.0
842d183ffffffff,12.0,0.0,0.0
842d195ffffffff,15.0,0.0,0.0
842d19dffffffff,4.0,0.0,0.0
842d1a5ffffffff,3.0,0.0,0.0
842d1a7ffffffff,2.0,0.0,0.0
842d1abffffffff,4.0,0.0,0.0
842d1b1ffffffff,5.0,0.0,0.0
842d1b3ffffffff,25.0,0.0,0.0
842d1b5ffffffff,8.0,0.0,0.0
842d1b7ffffffff,13.0,0.0,0.0
842d1bdffffffff,2.0,0.0,0.0
842d1c1ffffffff,5.0,0.0,0.0
842d1c3ffffffff,5.0,0.0,0.0
842d1c9ffffffff,7.0,0.0,0.0
842d1cbffffffff,10.0,0.0,0.0
842d1cdffffffff,12.0,0.0,0.0
842d1d3ffffffff,2.0,0.0,0.0
842d1d5ffffffff,10.0,0.0,0.0
842d1d7ffffffff,3.0,0.0,0.0
842d1d9ffffffff,4.0,0.0,0.0
842d1ddffffffff,4.0,0.0,0.0
842d1e3ffffffff,6.0,0.0,0.0
842d225ffffffff,2.0,0.0,0.0
842d227ffffffff,48.0,0.0,0.0
842d28bffffffff,1.0,0.0,0.0
842d2d7ffffffff,1.0,0.0,0.0
842d303ffffffff,5.0,0.0,0.0
842d305ffffffff,5.0,0.0,0.0
842d307ffffffff,11.0,0.0,0.0
842d309ffffffff,10.0,0.0,0.0
842d30dffffffff,4.0,0.0,0.0
842d311ffffffff,11.0,0.0,0.0
842d313ffffffff,2.0,0.0,0.0
842d315ffffffff,39.0,0.0,0.0
842d317ffffffff,5.0,0.0,0.0
842d319ffffffff,2.0,0.0,0.0
842d31bffffffff,2.0,0.0,0.0
842d31dffffffff,4.0,0.0,0.0
842d325ffffffff,8.0,0.0,0.0
842d329ffffffff,2.0,0.0,0.0
842d32bffffffff,10.0,0.0,0.0
842d32dffffffff,13.0,0.0,0.0
842d331ffffffff,5.0,0.0,0.0
842d333ffffffff,256.0,0.0,0.0
842d337ffffffff,5.0,0.0,0.0
842d339ffffffff,5.0,0.0,0.0
842d33bffffffff,60.0,0.0,0.0
842d33dffffffff,6.0,0.0,0.0
842d341ffffffff,2.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0
842d345ffffffff,3.0,0.0,0.0
842d347ffffffff,4.0,0.0,0.0
842d349ffffffff,6.0,0.0,0.0
842d34bffffffff,7.0,0.0,0.0
842d34dffffffff,1.0,0.0,0.0
842d351ffffffff,7.0,0.0,0.0
842d353ffffffff,8.0,0.0,0.0
842d357ffffffff,9.0,0.0,0.0
842d359ffffffff,10.0,0.0,0.0
842d35bffffffff,22.0,0.0,0.0
842d361ffffffff,6.0,0.0,0.0
842d363ffffffff,6.0,0.0,0.0
842d367ffffffff,3.0,0.0,0.0
842d369ffffffff,4.0,0.0,0.0
842d36bffffffff,5.0,0.0,0.0
842d5c3ffffffff,5.0,0.0,0.0
842d727ffffffff,1.0,0.0,0.0
842d763ffffffff,2.0,0.0,0.0
842d849ffffffff,4.0,0.0,0.0
842da09ffffffff,3.0,0.0,0.0
842da0bffffffff,1.0,0.0,0.0
842da13ffffffff,17.0,0.0,0.0
842da17ffffffff,32.0,0.0,0.0
842da19ffffffff,10.0,0.0,0.0
842da1bffffffff,5.0,0.0,0.0
842da25ffffffff,6.0,0.0,0.0
842da27ffffffff,6.0,0.0,0.0
842da45ffffffff,2.0,0.0,0.0
842da51ffffffff,3.0,0.0,0.0
842da59ffffffff,4.0,0.0,0.0
842da5dffffffff,12.0,1.0,0.0
842da69ffffffff,2.0,0.0,0.0
842da6bffffffff,20.0,5.0,0.0
842da81ffffffff,18.0,0.0,0.0
842da89ffffffff,3.0,0.0,0.0
842da91ffffffff,6.0,0.0,0.0
842da9dffffffff,2.0,0.0,0.0
842dab9ffffffff,2.0,0.0,0.0
842dac5ffffffff,6.0,0.0,0.0
842dac9ffffffff,8.0,0.0,0.0
842dad3ffffffff,3.0,0.0,0.0
842dad9ffffffff,4.0,0.0,0.0
842db01ffffffff,48.0,0.0,0.0
842db03ffffffff,33.0,3.0,0.0
842db05ffffffff,372.0,0.0,0.0
842db0bffffffff,35.0,0.0,0.0
842db0dffffffff,31.0,0.0,0.0
842db11ffffffff,22.0,0.0,0.0
842db15ffffffff,13.0,0.0,0.0
842db1bffffffff,2.0,0.0,0.0
842db1dffffffff,11.0,0.0,0.0
842db21ffffffff,17.0,0.0,0.0
842db25ffffffff,3.0,0.0,0.0
842db29ffffffff,35.0,0.0,0.0
842db2bffffffff,28.0,0.0,0.0
842db2dffffffff,75.0,3.0,0.0
842db3dffffffff,2.0,0.0,0.0
842db63ffffffff,13.0,0.0,0.0
842db67ffffffff,95.0,0.0,0.0
8434697ffffffff,3.0,0.0,0.0
8438161ffffffff,22.0,0.0,0.0
8438169ffffffff,3.0,0.0,0.0
843816dffffffff,18.0,0.0,0.0
8438241ffffffff,4.0,0.0,0.0
8438243ffffffff,9.0,0.0,0.0
8438245ffffffff,43.0,0.0,0.0
8438247ffffffff,64.0,0.0,0.0
8438249ffffffff,6.0,0.0,0.0
843824bffffffff,12.0,0.0,0.0
843824dffffffff,2.0,0.0,0.0
8438251ffffffff,15.0,0.0,0.0
8438253ffffffff,2.0,0.0,0.0
8438255ffffffff,6.0,0.0,0.0
8438259ffffffff,41.0,0.0,0.0
843825bffffffff,58.0,0.0,0.0
843825dffffffff,3.0,0.0,0.0
8438269ffffffff,4.0,0.0,0.0
843826bffffffff,12.0,0.0,0.0
8438325ffffffff,1.0,0.0,0.0
8438353ffffffff,2.0,0.0,0.0
8438365ffffffff,25.0,0.0,0.0
8438367ffffffff,6.0,0.0,0.0
843836dffffffff,6.0,0.0,0.0
84384a1ffffffff,5.0,0.0,0.0
84384d9ffffffff,2.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0
84384e7ffffffff,2.0,0.0,0.0
84385cbffffffff,1.0,0.0,0.0
8438625ffffffff,12.0,0.0,0.0
843862dffffffff,4.0,0.0,0.0
8438631ffffffff,1.0,0.0,0.0
8438685ffffffff,7.0,0.0,0.0
8438695ffffffff,2.0,0.0,0.0
84386a9ffffffff,3.0,0.0,0.0
84386e3ffffffff,2.0,0.0,0.0
8438743ffffffff,1.0,0.0,0.0
8438751ffffffff,1.0,0.0,0.0
8438753ffffffff,5.0,0.0,0.0
8439001ffffffff,59.0,0.0,0.0
8439003ffffffff,263.0,0.0,0.0
8439005ffffffff,62.0,0.0,0.0
8439007ffffffff,65.0,0.0,0.0
8439009ffffffff,298.0,0.0,0.0
843900bffffffff,202.0,0.0,0.0
843900dffffffff,219.0,0.0,0.0
8439011ffffffff,64.0,0.0,0.0
8439013ffffffff,11.0,0.0,0.0
8439015ffffffff,354.0,0.0,0.0
8439017ffffffff,5.0,0.0,0.0
8439019ffffffff,104.0,0.0,0.0
843901bffffffff,144.0,0.0,0.0
843901dffffffff,1310.0,0.0,0.0
8439021ffffffff,25.0,0.0,0.0
8439023ffffffff,29.0,0.0,0.0
8439025ffffffff,76.0,0.0,0.0
8439027ffffffff,58.0,0.0,0.0
8439029ffffffff,198.0,0.0,0.0
843902bffffffff,99.0,0.0,0.0
843902dffffffff,101.0,0.0,0.0
8439031ffffffff,24.0,0.0,0.0
8439033ffffffff,16.0,0.0,0.0
8439035ffffffff,212.0,0.0,0.0
8439037ffffffff,2.0,0.0,0.0
8439039ffffffff,124.0,0.0,0.0
843903bffffffff,30.0,0.0,0.0
843903dffffffff,217.0,0.0,0.0
8439041ffffffff,277.0,0.0,0.0
8439043ffffffff,190.0,0.0,0.0
8439045ffffffff,6.0,0.0,0.0
8439047ffffffff,501.0,0.0,0.0
8439049ffffffff,32.0,0.0,0.0
843904bffffffff,154.0,0.0,0.0
843904dffffffff,22.0,0.0,0.0
8439051ffffffff,48.0,0.0,0.0
8439053ffffffff,93.0,0.0,0.0
8439055ffffffff,113.0,0.0,0.0
8439057ffffffff,304.0,0.0,0.0
8439059ffffffff,140.0,0.0,0.0
843905bffffffff,132.0,0.0,0.0
