cell_id,Nycticorax nycticorax,Nycticorax nycticorax nycticorax,Nycticorax nycticorax hoactli,Nycticorax nycticorax obscurus,Nycticorax nycticorax falklandicus
832681fffffffff,46.0,0.0,1.0,0.0,0.0
832683fffffffff,4.0,0.0,0.0,0.0,0.0
832686fffffffff,1.0,0.0,0.0,0.0,0.0
832688fffffffff,12.0,0.0,0.0,0.0,0.0
832689fffffffff,2.0,0.0,0.0,0.0,0.0
83268afffffffff,4.0,0.0,0.0,0.0,0.0
83268bfffffffff,3.0,0.0,0.0,0.0,0.0
83268cfffffffff,178.0,0.0,0.0,0.0,0.0
83268dfffffffff,6.0,0.0,0.0,0.0,0.0
83268efffffffff,4.0,0.0,0.0,0.0,0.0
832690fffffffff,154.0,0.0,2.0,0.0,0.0
832692fffffffff,3.0,0.0,0.0,0.0,0.0
832693fffffffff,1.0,0.0,0.0,0.0,0.0
832694fffffffff,20.0,0.0,0.0,0.0,0.0
832696fffffffff,213.0,0.0,0.0,0.0,0.0
832698fffffffff,37.0,0.0,0.0,0.0,0.0
832699fffffffff,6.0,0.0,0.0,0.0,0.0
83269cfffffffff,5.0,0.0,0.0,0.0,0.0
83269dfffffffff,15.0,0.0,5.0,0.0,0.0
83269efffffffff,1.0,0.0,0.0,0.0,0.0
8326a5fffffffff,2.0,0.0,0.0,0.0,0.0
8326a8fffffffff,5.0,0.0,0.0,0.0,0.0
8326aafffffffff,28.0,0.0,4.0,0.0,0.0
8326aefffffffff,6.0,0.0,0.0,0.0,0.0
8326b0fffffffff,4.0,0.0,0.0,0.0,0.0
8326b5fffffffff,2.0,0.0,0.0,0.0,0.0
8326b6fffffffff,8.0,0.0,0.0,0.0,0.0
8326c1fffffffff,24.0,0.0,0.0,0.0,0.0
8326c4fffffffff,2.0,0.0,0.0,0.0,0.0
8326c8fffffffff,21.0,0.0,0.0,0.0,0.0
8326cafffffffff,1.0,0.0,0.0,0.0,0.0
8326cbfffffffff,4.0,0.0,0.0,0.0,0.0
8326d1fffffffff,3.0,0.0,0.0,0.0,0.0
8326d3fffffffff,5.0,0.0,0.0,0.0,0.0
8326d5fffffffff,6.0,0.0,0.0,0.0,0.0
8326d6fffffffff,5.0,0.0,0.0,0.0,0.0
8326d8fffffffff,7.0,0.0,0.0,0.0,0.0
8326d9fffffffff,3.0,0.0,0.0,0.0,0.0
8326ddfffffffff,5.0,0.0,0.0,0.0,0.0
8326defffffffff,6.0,0.0,0.0,0.0,0.0
8326e2fffffffff,29.0,0.0,4.0,0.0,0.0
8326e3fffffffff,9.0,0.0,2.0,0.0,0.0
8326e5fffffffff,12.0,0.0,0.0,0.0,0.0
8326edfffffffff,7.0,0.0,0.0,0.0,0.0
8326f2fffffffff,42.0,0.0,0.0,0.0,0.0
8326f3fffffffff,11.0,0.0,0.0,0.0,0.0
832702fffffffff,8.0,0.0,0.0,0.0,0.0
832711fffffffff,5.0,0.0,0.0,0.0,0.0
832713fffffffff,4.0,0.0,0.0,0.0,0.0
83271cfffffffff,2.0,0.0,0.0,0.0,0.0
832740fffffffff,1.0,0.0,0.0,0.0,0.0
832741fffffffff,10.0,0.0,0.0,0.0,0.0
832743fffffffff,8.0,0.0,0.0,0.0,0.0
832744fffffffff,17.0,0.0,0.0,0.0,0.0
832745fffffffff,7.0,0.0,0.0,0.0,0.0
832748fffffffff,60.0,0.0,0.0,0.0,0.0
832749fffffffff,41.0,0.0,0.0,0.0,0.0
83274afffffffff,6.0,0.0,0.0,0.0,0.0
83274bfffffffff,26.0,0.0,0.0,0.0,0.0
83274cfffffffff,6.0,0.0,0.0,0.0,0.0
83274dfffffffff,61.0,0.0,1.0,0.0,0.0
83274efffffffff,70.0,0.0,0.0,0.0,0.0
832750fffffffff,4.0,0.0,0.0,0.0,0.0
832751fffffffff,12.0,0.0,2.0,0.0,0.0
832752fffffffff,4.0,0.0,3.0,0.0,0.0
832753fffffffff,2.0,0.0,0.0,0.0,0.0
832754fffffffff,5.0,0.0,0.0,0.0,0.0
832755fffffffff,1.0,0.0,0.0,0.0,0.0
832756fffffffff,3.0,0.0,0.0,0.0,0.0
832758fffffffff,14.0,0.0,0.0,0.0,0.0
832759fffffffff,13.0,0.0,1.0,0.0,0.0
83275afffffffff,1.0,0.0,0.0,0.0,0.0
83275cfffffffff,5.0,0.0,0.0,0.0,0.0
83275dfffffffff,20.0,0.0,0.0,0.0,0.0
83275efffffffff,3.0,0.0,0.0,0.0,0.0
832763fffffffff,41.0,0.0,0.0,0.0,0.0
832768fffffffff,18.0,0.0,0.0,0.0,0.0
832769fffffffff,6.0,0.0,0.0,0.0,0.0
83276afffffffff,10.0,0.0,0.0,0.0,0.0
83276bfffffffff,41.0,0.0,1.0,0.0,0.0
83276dfffffffff,37.0,0.0,23.0,0.0,0.0
83276efffffffff,16.0,0.0,0.0,0.0,0.0
832771fffffffff,2.0,0.0,0.0,0.0,0.0
832785fffffffff,4.0,0.0,0.0,0.0,0.0
832786fffffffff,4.0,0.0,0.0,0.0,0.0
83278cfffffffff,3.0,0.0,0.0,0.0,0.0
832791fffffffff,2.0,0.0,0.0,0.0,0.0
832794fffffffff,1.0,0.0,0.0,0.0,0.0
832796fffffffff,2.0,0.0,0.0,0.0,0.0
832799fffffffff,6.0,0.0,0.0,0.0,0.0
83279efffffffff,10.0,0.0,0.0,0.0,0.0
8327a1fffffffff,5.0,0.0,0.0,0.0,0.0
8327a2fffffffff,2.0,0.0,0.0,0.0,0.0
8327a4fffffffff,3.0,0.0,0.0,0.0,0.0
8327a5fffffffff,1.0,0.0,0.0,0.0,0.0
8327a8fffffffff,7.0,0.0,0.0,0.0,0.0
8327a9fffffffff,2.0,0.0,0.0,0.0,0.0
832806fffffffff,2.0,0.0,0.0,0.0,0.0
832810fffffffff,28.0,0.0,0.0,0.0,0.0
832813fffffffff,106.0,0.0,0.0,0.0,0.0
832818fffffffff,5.0,0.0,0.0,0.0,0.0
832819fffffffff,2.0,0.0,0.0,0.0,0.0
83281bfffffffff,23.0,0.0,0.0,0.0,0.0
83281cfffffffff,7.0,0.0,0.0,0.0,0.0
83281efffffffff,25.0,0.0,0.0,0.0,0.0
832830fffffffff,172.0,0.0,8.0,0.0,0.0
832831fffffffff,6.0,0.0,0.0,0.0,0.0
832832fffffffff,41.0,0.0,0.0,0.0,0.0
832833fffffffff,10.0,0.0,0.0,0.0,0.0
832834fffffffff,94.0,0.0,6.0,0.0,0.0
832835fffffffff,32.0,0.0,0.0,0.0,0.0
832836fffffffff,574.0,0.0,0.0,0.0,0.0
832880fffffffff,2.0,0.0,0.0,0.0,0.0
832884fffffffff,16.0,0.0,0.0,0.0,0.0
832885fffffffff,8.0,0.0,0.0,0.0,0.0
832888fffffffff,14.0,0.0,0.0,0.0,0.0
832889fffffffff,2.0,0.0,0.0,0.0,0.0
83288afffffffff,5.0,0.0,0.0,0.0,0.0
83288bfffffffff,6.0,0.0,0.0,0.0,0.0
83288cfffffffff,2.0,0.0,0.0,0.0,0.0
83288dfffffffff,9.0,0.0,0.0,0.0,0.0
83288efffffffff,3.0,0.0,0.0,0.0,0.0
832890fffffffff,2.0,0.0,0.0,0.0,0.0
832892fffffffff,1.0,0.0,0.0,0.0,0.0
832893fffffffff,12.0,0.0,0.0,0.0,0.0
832894fffffffff,2.0,0.0,0.0,0.0,0.0
832896fffffffff,2.0,0.0,0.0,0.0,0.0
832898fffffffff,2.0,0.0,0.0,0.0,0.0
83289bfffffffff,1.0,0.0,0.0,0.0,0.0
8328a2fffffffff,2.0,0.0,0.0,0.0,0.0
8328a9fffffffff,2.0,0.0,0.0,0.0,0.0
8328adfffffffff,2.0,0.0,0.0,0.0,0.0
8328aefffffffff,4.0,0.0,2.0,0.0,0.0
8328b1fffffffff,15.0,0.0,0.0,0.0,0.0
8328b6fffffffff,36.0,0.0,0.0,0.0,0.0
8328c6fffffffff,2.0,0.0,0.0,0.0,0.0
8328d1fffffffff,64.0,0.0,0.0,0.0,0.0
8328d5fffffffff,2.0,0.0,0.0,0.0,0.0
8328d6fffffffff,7.0,0.0,0.0,0.0,0.0
8328defffffffff,60.0,0.0,0.0,0.0,0.0
8328f0fffffffff,66.0,0.0,0.0,0.0,0.0
8328f1fffffffff,38.0,0.0,0.0,0.0,0.0
8328f2fffffffff,11.0,0.0,0.0,0.0,0.0
8328f4fffffffff,5.0,0.0,0.0,0.0,0.0
8328f5fffffffff,1.0,0.0,0.0,0.0,0.0
8328f6fffffffff,15.0,0.0,0.0,0.0,0.0
832912fffffffff,85.0,0.0,3.0,0.0,0.0
832984fffffffff,49.0,0.0,0.0,0.0,0.0
832985fffffffff,10.0,0.0,0.0,0.0,0.0
832986fffffffff,3.0,0.0,3.0,0.0,0.0
832989fffffffff,35.0,0.0,0.0,0.0,0.0
83298afffffffff,2.0,0.0,0.0,0.0,0.0
83298cfffffffff,9.0,0.0,1.0,0.0,0.0
83298dfffffffff,6.0,0.0,0.0,0.0,0.0
832990fffffffff,11.0,0.0,0.0,0.0,0.0
832995fffffffff,1.0,0.0,0.0,0.0,0.0
8329a0fffffffff,29.0,0.0,0.0,0.0,0.0
8329a1fffffffff,1.0,0.0,0.0,0.0,0.0
8329a2fffffffff,12.0,0.0,0.0,0.0,0.0
8329a3fffffffff,26.0,0.0,0.0,0.0,0.0
8329a4fffffffff,18.0,0.0,7.0,0.0,0.0
8329a5fffffffff,91.0,0.0,1.0,0.0,0.0
8329a6fffffffff,46.0,0.0,5.0,0.0,0.0
8329a8fffffffff,13.0,0.0,0.0,0.0,0.0
8329a9fffffffff,15.0,0.0,0.0,0.0,0.0
8329aafffffffff,2.0,0.0,0.0,0.0,0.0
8329abfffffffff,3.0,0.0,1.0,0.0,0.0
8329acfffffffff,1.0,0.0,0.0,0.0,0.0
8329adfffffffff,2.0,0.0,0.0,0.0,0.0
8329aefffffffff,2.0,0.0,2.0,0.0,0.0
8329b0fffffffff,4.0,0.0,0.0,0.0,0.0
8329b1fffffffff,3.0,0.0,0.0,0.0,0.0
8329b2fffffffff,30.0,0.0,0.0,0.0,0.0
8329b5fffffffff,6.0,0.0,0.0,0.0,0.0
832a06fffffffff,5.0,0.0,0.0,0.0,0.0
832a10fffffffff,227.0,0.0,52.0,0.0,0.0
832a12fffffffff,56.0,0.0,0.0,0.0,0.0
832a13fffffffff,61.0,0.0,0.0,0.0,0.0
832a14fffffffff,38.0,0.0,0.0,0.0,0.0
832a15fffffffff,6.0,0.0,4.0,0.0,0.0
832a16fffffffff,18.0,0.0,0.0,0.0,0.0
832a30fffffffff,169.0,0.0,4.0,0.0,0.0
832a31fffffffff,151.0,0.0,0.0,0.0,0.0
832a32fffffffff,52.0,0.0,0.0,0.0,0.0
832a33fffffffff,23.0,0.0,3.0,0.0,0.0
832a34fffffffff,32.0,0.0,1.0,0.0,0.0
832a36fffffffff,32.0,0.0,0.0,0.0,0.0
832a4cfffffffff,7.0,0.0,0.0,0.0,0.0
832a80fffffffff,2.0,0.0,0.0,0.0,0.0
832a81fffffffff,1.0,0.0,0.0,0.0,0.0
832a82fffffffff,5.0,0.0,0.0,0.0,0.0
832a84fffffffff,27.0,0.0,0.0,0.0,0.0
832a85fffffffff,15.0,0.0,0.0,0.0,0.0
832a86fffffffff,2.0,0.0,0.0,0.0,0.0
832a88fffffffff,9.0,0.0,0.0,0.0,0.0
832a89fffffffff,11.0,0.0,0.0,0.0,0.0
832a8bfffffffff,11.0,0.0,0.0,0.0,0.0
832a8cfffffffff,12.0,0.0,3.0,0.0,0.0
832a8dfffffffff,10.0,0.0,0.0,0.0,0.0
832a91fffffffff,15.0,0.0,0.0,0.0,0.0
832a93fffffffff,11.0,0.0,0.0,0.0,0.0
832a94fffffffff,16.0,0.0,0.0,0.0,0.0
832a95fffffffff,33.0,0.0,0.0,0.0,0.0
832a96fffffffff,3.0,0.0,0.0,0.0,0.0
832a99fffffffff,9.0,0.0,0.0,0.0,0.0
832a9afffffffff,4.0,0.0,0.0,0.0,0.0
832a9bfffffffff,8.0,0.0,1.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0,0.0,0.0
832a9efffffffff,2.0,0.0,0.0,0.0,0.0
832aa0fffffffff,8.0,0.0,0.0,0.0,0.0
832aa1fffffffff,51.0,0.0,0.0,0.0,0.0
832aa2fffffffff,1.0,0.0,1.0,0.0,0.0
832aa3fffffffff,42.0,0.0,0.0,0.0,0.0
832aa4fffffffff,104.0,0.0,1.0,0.0,0.0
832aa5fffffffff,7.0,0.0,0.0,0.0,0.0
832aa6fffffffff,10.0,0.0,0.0,0.0,0.0
832aa8fffffffff,384.0,0.0,27.0,0.0,0.0
832aa9fffffffff,40.0,0.0,0.0,0.0,0.0
832aaafffffffff,19.0,0.0,2.0,0.0,0.0
832aabfffffffff,2.0,0.0,0.0,0.0,0.0
832aacfffffffff,242.0,0.0,3.0,0.0,0.0
832aadfffffffff,513.0,0.0,3.0,0.0,0.0
832aaefffffffff,56.0,0.0,2.0,0.0,0.0
832ab0fffffffff,4.0,0.0,1.0,0.0,0.0
832ab1fffffffff,4.0,0.0,0.0,0.0,0.0
832ab2fffffffff,419.0,0.0,37.0,0.0,0.0
832ab3fffffffff,12.0,0.0,0.0,0.0,0.0
832ab4fffffffff,68.0,0.0,0.0,0.0,0.0
832ab5fffffffff,83.0,0.0,9.0,0.0,0.0
832ab6fffffffff,6.0,0.0,0.0,0.0,0.0
832ac6fffffffff,1.0,0.0,0.0,0.0,0.0
832ad0fffffffff,14.0,0.0,0.0,0.0,0.0
832ad3fffffffff,3.0,0.0,1.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0,0.0,0.0
832ad5fffffffff,14.0,0.0,0.0,0.0,0.0
832ad6fffffffff,2.0,0.0,0.0,0.0,0.0
832af1fffffffff,12.0,0.0,0.0,0.0,0.0
832af3fffffffff,8.0,0.0,2.0,0.0,0.0
832af4fffffffff,3.0,0.0,0.0,0.0,0.0
832af6fffffffff,57.0,0.0,0.0,0.0,0.0
832b00fffffffff,2.0,0.0,2.0,0.0,0.0
832b05fffffffff,2.0,0.0,0.0,0.0,0.0
832b0afffffffff,117.0,0.0,0.0,0.0,0.0
832b0cfffffffff,8.0,0.0,0.0,0.0,0.0
832b12fffffffff,20.0,0.0,0.0,0.0,0.0
832b16fffffffff,87.0,0.0,0.0,0.0,0.0
832b18fffffffff,1.0,0.0,0.0,0.0,0.0
832b19fffffffff,10.0,0.0,0.0,0.0,0.0
832b1afffffffff,4.0,0.0,0.0,0.0,0.0
832b31fffffffff,2.0,0.0,0.0,0.0,0.0
832b33fffffffff,3.0,0.0,0.0,0.0,0.0
832b81fffffffff,150.0,0.0,4.0,0.0,0.0
832b83fffffffff,147.0,0.0,10.0,0.0,0.0
832b85fffffffff,1.0,0.0,0.0,0.0,0.0
832b89fffffffff,14.0,0.0,0.0,0.0,0.0
832b8afffffffff,79.0,0.0,0.0,0.0,0.0
832b8bfffffffff,4.0,0.0,0.0,0.0,0.0
832b8cfffffffff,13.0,0.0,0.0,0.0,0.0
832b8dfffffffff,46.0,0.0,0.0,0.0,0.0
832b8efffffffff,18.0,0.0,9.0,0.0,0.0
832b90fffffffff,4.0,0.0,0.0,0.0,0.0
832b91fffffffff,2.0,0.0,2.0,0.0,0.0
832b93fffffffff,16.0,0.0,0.0,0.0,0.0
832b98fffffffff,101.0,0.0,1.0,0.0,0.0
832b99fffffffff,30.0,0.0,10.0,0.0,0.0
832b9afffffffff,37.0,0.0,7.0,0.0,0.0
832b9bfffffffff,210.0,0.0,66.0,0.0,0.0
832b9dfffffffff,165.0,0.0,57.0,0.0,0.0
832b9efffffffff,31.0,0.0,0.0,0.0,0.0
832ba5fffffffff,4.0,0.0,0.0,0.0,0.0
832ba8fffffffff,59.0,0.0,0.0,0.0,0.0
832ba9fffffffff,5.0,0.0,0.0,0.0,0.0
832baafffffffff,246.0,0.0,0.0,0.0,0.0
832babfffffffff,6.0,0.0,0.0,0.0,0.0
832bacfffffffff,41.0,0.0,0.0,0.0,0.0
832baefffffffff,22.0,0.0,4.0,0.0,0.0
832c00fffffffff,2.0,0.0,0.0,0.0,0.0
832c04fffffffff,8.0,4.0,0.0,0.0,0.0
832c2afffffffff,6.0,0.0,0.0,0.0,0.0
832c51fffffffff,7.0,2.0,0.0,0.0,0.0
832c5cfffffffff,2.0,0.0,0.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0,0.0,0.0
832c70fffffffff,2.0,0.0,0.0,0.0,0.0
832c93fffffffff,18.0,0.0,0.0,0.0,0.0
832cadfffffffff,3.0,0.0,0.0,0.0,0.0
832cf1fffffffff,2.0,0.0,0.0,0.0,0.0
832cf3fffffffff,6.0,0.0,0.0,0.0,0.0
832cf5fffffffff,1.0,0.0,0.0,0.0,0.0
832d03fffffffff,4.0,0.0,0.0,0.0,0.0
832d30fffffffff,2.0,0.0,0.0,0.0,0.0
832d33fffffffff,1.0,0.0,0.0,0.0,0.0
832d64fffffffff,6.0,0.0,0.0,0.0,0.0
832da1fffffffff,6.0,0.0,0.0,0.0,0.0
832da5fffffffff,1.0,0.0,0.0,0.0,0.0
832da8fffffffff,8.0,0.0,0.0,0.0,0.0
832dacfffffffff,2.0,0.0,0.0,0.0,0.0
832daefffffffff,2.0,0.0,0.0,0.0,0.0
832db0fffffffff,4.0,1.0,0.0,0.0,0.0
832db1fffffffff,4.0,0.0,0.0,0.0,0.0
832db2fffffffff,8.0,0.0,0.0,0.0,0.0
832db3fffffffff,7.0,0.0,0.0,0.0,0.0
832db6fffffffff,3.0,0.0,0.0,0.0,0.0
832e44fffffffff,2.0,0.0,0.0,0.0,0.0
833032fffffffff,9.0,0.0,0.0,0.0,0.0
833083fffffffff,2.0,0.0,0.0,0.0,0.0
83308efffffffff,2.0,0.0,0.0,0.0,0.0
833098fffffffff,2.0,0.0,0.0,0.0,0.0
833099fffffffff,14.0,2.0,0.0,0.0,0.0
83309afffffffff,2.0,0.0,0.0,0.0,0.0
83309bfffffffff,76.0,0.0,0.0,0.0,0.0
83309dfffffffff,9.0,0.0,0.0,0.0,0.0
8330b5fffffffff,4.0,0.0,0.0,0.0,0.0
833190fffffffff,2.0,0.0,0.0,0.0,0.0
833426fffffffff,2.0,2.0,0.0,0.0,0.0
833434fffffffff,18.0,0.0,0.0,0.0,0.0
