cell_id,Falco sparverius,Falco sparverius [sparverius Group],Falco sparverius paulus,Falco sparverius caribaearum,Falco sparverius dominicensis,Falco sparverius sparverioides,Falco sparverius [cinnamominus Group],Falco sparverius fernandensis
83128afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83129dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c5fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312c9fffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,608.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,863.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,2147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312e9fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312edfffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83130bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831310fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831311fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831313fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831350fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831384fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831385fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831388fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83138dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83138efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831394fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831395fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831399fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83139cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313a3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313a6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313a9fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313aafffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b1fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b2fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b3fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313b6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,161.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260cfffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,363.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832610fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,184.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832613fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832614fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,337.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832619fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261afffffffff,118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83261bfffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261cfffffffff,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83261dfffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832622fffffffff,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832628fffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262afffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,1848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832630fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832631fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832632fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832634fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832635fffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832642fffffffff,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832645fffffffff,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,5186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,2085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,1374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832651fffffffff,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,2751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832658fffffffff,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,2346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,7811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832665fffffffff,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,2103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832670fffffffff,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832675fffffffff,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832676fffffffff,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,10915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832686fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,7162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
