cell_id,Pyrocephalus rubinus,Pyrocephalus rubinus [mexicanus Group],Pyrocephalus rubinus saturatus,Pyrocephalus rubinus [obscurus Group],Pyrocephalus rubinus rubinus
822997fffffffff,80.0,0.0,0.0,0.0,0.0
8229a7fffffffff,3521.0,1.0,0.0,0.0,0.0
8229affffffffff,500.0,5.0,0.0,0.0,0.0
8229b7fffffffff,70.0,0.0,0.0,0.0,0.0
822a17fffffffff,2.0,0.0,0.0,0.0,0.0
822a37fffffffff,50.0,0.0,0.0,0.0,0.0
822a87fffffffff,37.0,0.0,0.0,0.0,0.0
822a97fffffffff,14.0,0.0,0.0,0.0,0.0
822aaffffffffff,127.0,4.0,0.0,0.0,0.0
822ab7fffffffff,152.0,0.0,0.0,0.0,0.0
822af7fffffffff,73.0,0.0,0.0,0.0,0.0
822b1ffffffffff,17.0,0.0,0.0,0.0,0.0
822b27fffffffff,10.0,0.0,0.0,0.0,0.0
822b87fffffffff,58.0,0.0,0.0,0.0,0.0
822b9ffffffffff,2.0,0.0,0.0,0.0,0.0
822ba7fffffffff,29.0,0.0,0.0,0.0,0.0
822baffffffffff,4.0,0.0,0.0,0.0,0.0
824417fffffffff,24.0,0.0,0.0,0.0,0.0
82441ffffffffff,28.0,0.0,0.0,0.0,0.0
824437fffffffff,2.0,0.0,0.0,0.0,0.0
824447fffffffff,492.0,0.0,0.0,0.0,0.0
82444ffffffffff,42.0,0.0,0.0,0.0,0.0
824457fffffffff,505.0,0.0,0.0,0.0,0.0
82445ffffffffff,12.0,0.0,0.0,0.0,0.0
824467fffffffff,7.0,0.0,0.0,0.0,0.0
82446ffffffffff,98.0,0.0,0.0,0.0,0.0
824477fffffffff,64.0,2.0,0.0,0.0,0.0
8244a7fffffffff,204.0,0.0,0.0,0.0,0.0
8244affffffffff,1093.0,6.0,0.0,0.0,0.0
8244b7fffffffff,2.0,0.0,0.0,0.0,0.0
8244c7fffffffff,33.0,0.0,0.0,0.0,0.0
8244cffffffffff,1.0,0.0,0.0,0.0,0.0
8244d7fffffffff,62.0,0.0,0.0,0.0,0.0
8244e7fffffffff,1390.0,13.0,0.0,0.0,0.0
8244effffffffff,3.0,0.0,0.0,0.0,0.0
8244f7fffffffff,374.0,0.0,0.0,0.0,0.0
824507fffffffff,2.0,0.0,0.0,0.0,0.0
824527fffffffff,31.0,0.0,0.0,0.0,0.0
82452ffffffffff,45.0,7.0,0.0,0.0,0.0
824577fffffffff,1.0,0.0,0.0,0.0,0.0
82480ffffffffff,11.0,4.0,0.0,0.0,0.0
82482ffffffffff,1.0,0.0,0.0,0.0,0.0
824837fffffffff,2.0,2.0,0.0,0.0,0.0
824847fffffffff,1.0,0.0,0.0,0.0,0.0
82485ffffffffff,100.0,0.0,0.0,0.0,0.0
824887fffffffff,36.0,0.0,0.0,0.0,0.0
82488ffffffffff,19.0,2.0,0.0,0.0,0.0
824897fffffffff,88.0,2.0,0.0,0.0,0.0
82489ffffffffff,443.0,5.0,0.0,0.0,0.0
8248affffffffff,5.0,0.0,0.0,0.0,0.0
8248b7fffffffff,30.0,0.0,0.0,0.0,0.0
8248c7fffffffff,227.0,2.0,0.0,0.0,0.0
8248cffffffffff,93.0,7.0,0.0,0.0,0.0
8248d7fffffffff,99.0,0.0,0.0,0.0,0.0
8248dffffffffff,73.0,0.0,0.0,0.0,0.0
8248e7fffffffff,8.0,0.0,0.0,0.0,0.0
8248effffffffff,1300.0,882.0,0.0,0.0,0.0
8248f7fffffffff,25.0,0.0,0.0,0.0,0.0
82490ffffffffff,2.0,0.0,0.0,0.0,0.0
824987fffffffff,93.0,92.0,0.0,0.0,0.0
824997fffffffff,44.0,5.0,0.0,0.0,0.0
8249affffffffff,15.0,9.0,0.0,0.0,0.0
8249b7fffffffff,43.0,42.0,0.0,0.0,0.0
82660ffffffffff,4.0,0.0,0.0,0.0,0.0
826617fffffffff,5.0,0.0,0.0,0.0,0.0
826627fffffffff,3.0,0.0,3.0,0.0,0.0
8266b7fffffffff,10.0,0.0,0.0,0.0,0.0
8266d7fffffffff,20.0,0.0,0.0,0.0,0.0
8266dffffffffff,42.0,0.0,0.0,0.0,0.0
8266f7fffffffff,5.0,0.0,0.0,0.0,0.0
826747fffffffff,4.0,0.0,0.0,0.0,0.0
82675ffffffffff,3.0,0.0,0.0,0.0,0.0
826d27fffffffff,34.0,25.0,0.0,0.0,0.0
826d2ffffffffff,34.0,0.0,0.0,0.0,0.0
826d37fffffffff,11.0,6.0,0.0,0.0,0.0
826d67fffffffff,7.0,0.0,0.0,0.0,0.0
828127fffffffff,3.0,0.0,0.0,0.0,0.0
828a47fffffffff,1.0,0.0,0.0,0.0,0.0
828a6ffffffffff,2.0,0.0,0.0,0.0,0.0
828b0ffffffffff,2.0,0.0,0.0,0.0,0.0
828b27fffffffff,6.0,0.0,0.0,0.0,2.0
828b47fffffffff,7.0,0.0,0.0,0.0,5.0
828b67fffffffff,12.0,0.0,0.0,0.0,9.0
828b6ffffffffff,1.0,0.0,0.0,0.0,0.0
828b77fffffffff,2.0,0.0,0.0,0.0,2.0
828e47fffffffff,2.0,0.0,0.0,0.0,0.0
828e67fffffffff,3.0,0.0,0.0,0.0,0.0
828f2ffffffffff,9.0,0.0,0.0,0.0,0.0
828f57fffffffff,22.0,0.0,0.0,18.0,0.0
828f67fffffffff,3.0,0.0,0.0,0.0,0.0
828f77fffffffff,8.0,0.0,0.0,1.0,0.0
82a817fffffffff,7.0,0.0,0.0,0.0,2.0
82a837fffffffff,19.0,0.0,0.0,0.0,0.0
82a8affffffffff,3.0,0.0,0.0,0.0,0.0
82a907fffffffff,27.0,0.0,0.0,0.0,2.0
82a90ffffffffff,4.0,0.0,0.0,0.0,0.0
82a91ffffffffff,4.0,0.0,0.0,0.0,0.0
82a927fffffffff,1.0,0.0,0.0,0.0,0.0
82a92ffffffffff,74.0,0.0,0.0,0.0,1.0
82a947fffffffff,29.0,0.0,0.0,0.0,0.0
82a967fffffffff,103.0,0.0,0.0,0.0,7.0
82a96ffffffffff,11.0,0.0,0.0,0.0,0.0
82a977fffffffff,2.0,0.0,0.0,0.0,0.0
82b20ffffffffff,2.0,0.0,0.0,0.0,0.0
82b247fffffffff,7.0,0.0,0.0,0.0,2.0
82b24ffffffffff,127.0,0.0,0.0,0.0,0.0
82b25ffffffffff,6.0,0.0,0.0,0.0,0.0
82b267fffffffff,6.0,0.0,0.0,0.0,0.0
82b26ffffffffff,148.0,0.0,0.0,0.0,0.0
82b277fffffffff,1.0,0.0,0.0,0.0,0.0
82b2c7fffffffff,2.0,0.0,0.0,0.0,0.0
82b2effffffffff,9.0,0.0,0.0,0.0,0.0
82b307fffffffff,1.0,0.0,1.0,0.0,0.0
82b30ffffffffff,2.0,0.0,0.0,0.0,0.0
82b347fffffffff,23.0,0.0,0.0,0.0,0.0
82b357fffffffff,9.0,0.0,0.0,0.0,0.0
82b35ffffffffff,15.0,0.0,0.0,0.0,0.0
82b367fffffffff,1.0,0.0,0.0,0.0,0.0
82c21ffffffffff,7.0,0.0,0.0,0.0,7.0
82c2c7fffffffff,63.0,0.0,0.0,0.0,6.0
82c2cffffffffff,189.0,0.0,0.0,0.0,0.0
82c2d7fffffffff,8.0,0.0,0.0,0.0,0.0
82c2effffffffff,30.0,0.0,0.0,0.0,0.0
82c2f7fffffffff,16.0,0.0,0.0,0.0,2.0
82c307fffffffff,2.0,0.0,0.0,0.0,0.0
82c32ffffffffff,6.0,0.0,0.0,0.0,0.0
82c347fffffffff,6.0,0.0,0.0,0.0,0.0
82c357fffffffff,2.0,0.0,0.0,0.0,0.0
82c36ffffffffff,5.0,0.0,0.0,0.0,0.0
82ce87fffffffff,2.0,0.0,0.0,0.0,0.0
82cea7fffffffff,2.0,0.0,0.0,0.0,0.0
