cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
8412a97ffffffff,1.0,0.0,0.0
8412a9dffffffff,2.0,0.0,0.0
8412aa7ffffffff,1.0,0.0,0.0
8412aabffffffff,2.0,0.0,0.0
8412ab3ffffffff,58.0,0.0,0.0
8412ad7ffffffff,3.0,0.0,0.0
8412c11ffffffff,11.0,0.0,0.0
8412c13ffffffff,11.0,0.0,0.0
8412c1bffffffff,24.0,0.0,0.0
8412c85ffffffff,3.0,0.0,0.0
8412c8bffffffff,4.0,0.0,0.0
8412c9dffffffff,2.0,0.0,0.0
8412cc1ffffffff,2.0,0.0,0.0
8412cc5ffffffff,3.0,0.0,0.0
8412cc9ffffffff,5.0,0.0,0.0
8412ccbffffffff,2.0,0.0,0.0
8412ccdffffffff,193.0,0.0,0.0
8412cd9ffffffff,72.0,0.0,0.0
8412cdbffffffff,1.0,0.0,0.0
8412cebffffffff,2.0,0.0,0.0
8412e03ffffffff,1.0,0.0,0.0
8412e05ffffffff,2.0,0.0,0.0
8412e11ffffffff,1.0,0.0,0.0
8412e13ffffffff,50.0,0.0,0.0
8412e15ffffffff,9.0,0.0,0.0
8412e17ffffffff,6.0,0.0,0.0
8412e19ffffffff,2.0,0.0,0.0
8412e1bffffffff,2.0,0.0,0.0
8412e1dffffffff,2.0,0.0,0.0
8412e25ffffffff,2.0,0.0,0.0
8412e31ffffffff,2.0,0.0,0.0
8412e4dffffffff,2.0,0.0,0.0
8412e53ffffffff,12.0,0.0,0.0
8412e59ffffffff,5.0,0.0,0.0
8412e63ffffffff,3.0,0.0,0.0
8412e65ffffffff,2.0,0.0,0.0
8412e89ffffffff,9.0,0.0,0.0
8412e8dffffffff,2.0,0.0,0.0
8412e9dffffffff,2.0,0.0,0.0
8412ea5ffffffff,18.0,0.0,0.0
8412ea7ffffffff,11.0,0.0,0.0
8412eadffffffff,2.0,0.0,0.0
8412eb3ffffffff,1.0,0.0,0.0
8412ebdffffffff,1.0,0.0,0.0
8412ec1ffffffff,72.0,0.0,0.0
8412ec5ffffffff,3.0,0.0,0.0
8412ec7ffffffff,15.0,0.0,0.0
8412ec9ffffffff,190.0,0.0,0.0
8412ecdffffffff,16.0,0.0,0.0
8412ed3ffffffff,4.0,0.0,0.0
8412ed9ffffffff,6.0,0.0,0.0
8412ee3ffffffff,6.0,0.0,0.0
8412ee9ffffffff,5.0,0.0,0.0
8412eebffffffff,2.0,0.0,0.0
8412eedffffffff,2.0,0.0,0.0
8412f01ffffffff,2.0,0.0,0.0
8412f13ffffffff,4.0,0.0,0.0
8412f61ffffffff,3.0,0.0,0.0
8412f63ffffffff,3.0,0.0,0.0
8412f65ffffffff,7.0,0.0,0.0
8412f69ffffffff,4.0,0.0,0.0
8412f6bffffffff,4.0,0.0,0.0
8412f6dffffffff,13.0,0.0,0.0
841b92dffffffff,1.0,0.0,0.0
8426007ffffffff,4.0,0.0,0.0
8426009ffffffff,4.0,0.0,0.0
842600bffffffff,13.0,0.0,0.0
842600dffffffff,2.0,0.0,0.0
8426015ffffffff,44.0,0.0,0.0
8426017ffffffff,32.0,0.0,0.0
8426019ffffffff,1.0,0.0,0.0
842601dffffffff,28.0,0.0,0.0
8426021ffffffff,4.0,0.0,0.0
8426025ffffffff,2.0,0.0,0.0
8426031ffffffff,1.0,0.0,0.0
8426033ffffffff,2.0,0.0,0.0
8426039ffffffff,3.0,0.0,0.0
842603dffffffff,2.0,0.0,0.0
8426041ffffffff,10.0,0.0,0.0
8426043ffffffff,3.0,0.0,0.0
8426049ffffffff,2.0,0.0,0.0
842604bffffffff,4.0,0.0,0.0
842604dffffffff,1.0,0.0,0.0
8426051ffffffff,11.0,0.0,0.0
8426053ffffffff,5.0,0.0,0.0
8426055ffffffff,15.0,0.0,0.0
8426059ffffffff,8.0,0.0,0.0
842605bffffffff,10.0,0.0,0.0
842605dffffffff,19.0,0.0,0.0
8426061ffffffff,2.0,0.0,0.0
8426063ffffffff,6.0,0.0,0.0
842606dffffffff,2.0,0.0,0.0
8426085ffffffff,59.0,0.0,0.0
8426087ffffffff,14.0,0.0,0.0
842608dffffffff,52.0,0.0,0.0
8426093ffffffff,6.0,0.0,0.0
8426099ffffffff,5.0,0.0,0.0
842609bffffffff,7.0,0.0,0.0
84260a1ffffffff,66.0,0.0,0.0
84260a3ffffffff,2.0,0.0,0.0
84260a5ffffffff,2.0,0.0,0.0
84260a9ffffffff,12.0,0.0,0.0
84260adffffffff,8.0,0.0,0.0
84260b3ffffffff,4.0,0.0,0.0
84260b5ffffffff,1.0,0.0,0.0
84260b7ffffffff,2.0,0.0,0.0
84260b9ffffffff,27.0,0.0,0.0
84260bbffffffff,13.0,0.0,0.0
84260bdffffffff,1.0,0.0,0.0
84260c1ffffffff,3.0,0.0,0.0
84260d1ffffffff,1.0,0.0,0.0
84260d3ffffffff,7.0,0.0,0.0
84260d9ffffffff,105.0,0.0,0.0
84260dbffffffff,4.0,0.0,0.0
84260ddffffffff,7.0,0.0,0.0
84260e1ffffffff,2.0,0.0,0.0
84260e3ffffffff,12.0,1.0,0.0
84260e7ffffffff,4.0,0.0,0.0
84260e9ffffffff,2.0,0.0,0.0
84260ebffffffff,6.0,0.0,0.0
842610bffffffff,4.0,0.0,0.0
8426119ffffffff,2.0,0.0,0.0
842614bffffffff,3.0,0.0,0.0
8426157ffffffff,2.0,0.0,0.0
842615bffffffff,4.0,0.0,0.0
842615dffffffff,2.0,0.0,0.0
8426165ffffffff,3.0,0.0,0.0
842616bffffffff,2.0,0.0,0.0
8426183ffffffff,1.0,0.0,0.0
842618bffffffff,2.0,0.0,0.0
8426197ffffffff,3.0,0.0,0.0
842619dffffffff,2.0,0.0,0.0
8426201ffffffff,17.0,0.0,0.0
8426203ffffffff,24.0,0.0,0.0
8426205ffffffff,6.0,0.0,0.0
8426207ffffffff,1.0,0.0,0.0
8426209ffffffff,2.0,0.0,0.0
842620bffffffff,39.0,0.0,0.0
842620dffffffff,9.0,0.0,0.0
8426211ffffffff,10.0,0.0,0.0
8426213ffffffff,6.0,0.0,0.0
8426215ffffffff,35.0,0.0,0.0
8426219ffffffff,62.0,0.0,0.0
842621bffffffff,175.0,0.0,0.0
842621dffffffff,41.0,0.0,0.0
8426221ffffffff,6.0,0.0,0.0
8426223ffffffff,3.0,0.0,0.0
8426225ffffffff,4.0,0.0,0.0
8426227ffffffff,2.0,0.0,0.0
842622bffffffff,4.0,0.0,0.0
842622dffffffff,11.0,0.0,0.0
8426231ffffffff,7.0,0.0,0.0
8426233ffffffff,12.0,0.0,0.0
8426235ffffffff,20.0,0.0,0.0
8426237ffffffff,9.0,0.0,0.0
8426239ffffffff,6.0,0.0,0.0
842623bffffffff,15.0,0.0,0.0
842623dffffffff,5.0,0.0,0.0
8426241ffffffff,49.0,0.0,0.0
8426243ffffffff,23.0,0.0,0.0
8426245ffffffff,113.0,0.0,0.0
8426249ffffffff,179.0,0.0,0.0
842624bffffffff,125.0,0.0,0.0
842624dffffffff,24.0,0.0,0.0
8426251ffffffff,34.0,0.0,0.0
8426253ffffffff,29.0,0.0,0.0
8426255ffffffff,16.0,0.0,0.0
8426257ffffffff,52.0,0.0,0.0
8426259ffffffff,46.0,0.0,0.0
842625bffffffff,15.0,0.0,0.0
842625dffffffff,40.0,0.0,0.0
8426261ffffffff,48.0,0.0,0.0
8426263ffffffff,20.0,0.0,0.0
8426265ffffffff,6.0,0.0,0.0
8426269ffffffff,103.0,0.0,0.0
842626bffffffff,22.0,0.0,0.0
842626dffffffff,33.0,0.0,0.0
8426281ffffffff,20.0,0.0,0.0
8426283ffffffff,12.0,0.0,0.0
8426289ffffffff,30.0,0.0,0.0
842628dffffffff,5.0,0.0,0.0
8426291ffffffff,93.0,0.0,0.0
8426293ffffffff,14.0,0.0,0.0
8426295ffffffff,2.0,0.0,0.0
8426299ffffffff,16.0,0.0,0.0
84262abffffffff,4.0,0.0,0.0
84262adffffffff,4.0,0.0,0.0
84262b3ffffffff,93.0,0.0,0.0
84262b7ffffffff,26.0,0.0,0.0
84262b9ffffffff,2.0,0.0,0.0
84262bbffffffff,6.0,0.0,0.0
84262c1ffffffff,58.0,0.0,0.0
84262c3ffffffff,13.0,0.0,0.0
84262c5ffffffff,43.0,0.0,0.0
84262c7ffffffff,26.0,0.0,0.0
84262c9ffffffff,210.0,0.0,0.0
84262cbffffffff,13.0,0.0,0.0
84262cdffffffff,1224.0,0.0,0.0
84262d1ffffffff,6.0,0.0,0.0
84262d5ffffffff,11.0,0.0,0.0
84262d9ffffffff,18.0,0.0,0.0
84262dbffffffff,21.0,0.0,0.0
84262ddffffffff,28.0,0.0,0.0
84262e1ffffffff,11.0,0.0,0.0
84262e3ffffffff,19.0,0.0,0.0
84262e5ffffffff,1.0,0.0,0.0
84262e7ffffffff,13.0,0.0,0.0
84262e9ffffffff,19.0,0.0,0.0
84262ebffffffff,42.0,0.0,0.0
84262edffffffff,17.0,0.0,0.0
8426301ffffffff,3.0,0.0,0.0
8426307ffffffff,4.0,0.0,0.0
842630bffffffff,2.0,0.0,0.0
842630dffffffff,22.0,0.0,0.0
8426311ffffffff,1.0,0.0,0.0
8426337ffffffff,7.0,0.0,0.0
8426341ffffffff,11.0,0.0,0.0
8426347ffffffff,10.0,0.0,0.0
842634bffffffff,44.0,0.0,0.0
8426351ffffffff,9.0,0.0,0.0
8426355ffffffff,5.0,0.0,0.0
8426357ffffffff,7.0,0.0,0.0
8426359ffffffff,6.0,0.0,0.0
8426363ffffffff,6.0,0.0,0.0
8426365ffffffff,2.0,0.0,0.0
8426367ffffffff,2.0,0.0,0.0
8426369ffffffff,26.0,0.0,0.0
842636bffffffff,1.0,0.0,0.0
8426401ffffffff,2.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0
8426405ffffffff,16.0,0.0,0.0
8426407ffffffff,4.0,0.0,0.0
8426409ffffffff,36.0,0.0,0.0
842640dffffffff,29.0,0.0,0.0
8426411ffffffff,29.0,0.0,0.0
8426413ffffffff,3.0,0.0,0.0
8426415ffffffff,103.0,0.0,0.0
8426417ffffffff,16.0,0.0,0.0
842641bffffffff,14.0,0.0,0.0
8426421ffffffff,32.0,0.0,0.0
8426423ffffffff,26.0,0.0,0.0
8426425ffffffff,17.0,0.0,0.0
8426427ffffffff,7.0,0.0,0.0
8426429ffffffff,54.0,0.0,0.0
842642bffffffff,18.0,0.0,0.0
842642dffffffff,11.0,0.0,0.0
8426431ffffffff,10.0,0.0,0.0
8426433ffffffff,29.0,0.0,0.0
8426435ffffffff,23.0,0.0,0.0
8426437ffffffff,34.0,0.0,0.0
8426439ffffffff,30.0,0.0,0.0
842643bffffffff,59.0,0.0,0.0
842643dffffffff,14.0,0.0,0.0
8426443ffffffff,4.0,0.0,0.0
842644bffffffff,3.0,0.0,0.0
842644dffffffff,7.0,0.0,0.0
8426455ffffffff,10.0,0.0,0.0
8426459ffffffff,3.0,0.0,0.0
842645bffffffff,2.0,0.0,0.0
842645dffffffff,2.0,0.0,0.0
8426461ffffffff,95.0,0.0,0.0
8426463ffffffff,359.0,0.0,0.0
8426467ffffffff,14.0,0.0,0.0
8426469ffffffff,4.0,0.0,0.0
842646bffffffff,17.0,0.0,0.0
842646dffffffff,11.0,0.0,0.0
8426481ffffffff,60.0,0.0,0.0
8426483ffffffff,26.0,0.0,0.0
8426485ffffffff,6.0,0.0,0.0
8426487ffffffff,10.0,0.0,0.0
8426489ffffffff,94.0,0.0,0.0
842648bffffffff,71.0,0.0,0.0
842648dffffffff,10.0,0.0,0.0
8426491ffffffff,2.0,0.0,0.0
8426493ffffffff,47.0,0.0,0.0
8426495ffffffff,15.0,0.0,0.0
8426497ffffffff,9.0,0.0,0.0
8426499ffffffff,8.0,0.0,0.0
842649bffffffff,112.0,0.0,0.0
842649dffffffff,22.0,0.0,0.0
84264a1ffffffff,2.0,0.0,0.0
84264a3ffffffff,5.0,0.0,0.0
84264a5ffffffff,24.0,0.0,0.0
84264a7ffffffff,51.0,0.0,0.0
84264a9ffffffff,2.0,0.0,0.0
84264abffffffff,4.0,0.0,0.0
84264adffffffff,7.0,0.0,0.0
84264b1ffffffff,14.0,0.0,0.0
84264b3ffffffff,2.0,0.0,0.0
84264b7ffffffff,9.0,0.0,0.0
84264b9ffffffff,36.0,0.0,0.0
84264bbffffffff,13.0,0.0,0.0
84264bdffffffff,7.0,0.0,0.0
84264c1ffffffff,7.0,0.0,0.0
84264c3ffffffff,18.0,0.0,0.0
84264c5ffffffff,79.0,0.0,0.0
84264c7ffffffff,30.0,0.0,0.0
84264c9ffffffff,6.0,0.0,0.0
84264cbffffffff,5.0,0.0,0.0
84264cdffffffff,8.0,0.0,0.0
84264d1ffffffff,154.0,0.0,0.0
84264d3ffffffff,24.0,0.0,0.0
84264d5ffffffff,31.0,0.0,0.0
84264d7ffffffff,15.0,0.0,0.0
84264d9ffffffff,58.0,0.0,0.0
84264dbffffffff,143.0,0.0,0.0
84264ddffffffff,62.0,0.0,0.0
84264e1ffffffff,7.0,0.0,0.0
84264e5ffffffff,50.0,0.0,0.0
84264e7ffffffff,1.0,0.0,0.0
84264edffffffff,15.0,0.0,0.0
8426501ffffffff,5.0,0.0,0.0
8426503ffffffff,5.0,0.0,0.0
8426505ffffffff,9.0,0.0,0.0
8426507ffffffff,2.0,0.0,0.0
8426509ffffffff,5.0,0.0,0.0
842650bffffffff,21.0,0.0,0.0
842650dffffffff,45.0,0.0,0.0
8426511ffffffff,5.0,0.0,0.0
8426513ffffffff,12.0,0.0,0.0
8426515ffffffff,26.0,0.0,0.0
8426517ffffffff,2.0,0.0,0.0
8426519ffffffff,12.0,0.0,0.0
842651bffffffff,30.0,0.0,0.0
842651dffffffff,133.0,0.0,0.0
8426521ffffffff,14.0,0.0,0.0
8426523ffffffff,3.0,0.0,0.0
8426525ffffffff,4.0,0.0,0.0
8426527ffffffff,16.0,0.0,0.0
8426529ffffffff,7.0,0.0,0.0
842652bffffffff,61.0,0.0,0.0
842652dffffffff,15.0,0.0,0.0
8426531ffffffff,113.0,0.0,0.0
8426533ffffffff,496.0,0.0,0.0
8426535ffffffff,8.0,0.0,0.0
8426537ffffffff,3.0,0.0,0.0
8426539ffffffff,6.0,0.0,0.0
842653bffffffff,102.0,0.0,0.0
842653dffffffff,25.0,0.0,0.0
8426541ffffffff,14.0,0.0,0.0
8426543ffffffff,45.0,0.0,0.0
8426545ffffffff,4.0,0.0,0.0
8426547ffffffff,17.0,0.0,0.0
842654bffffffff,16.0,0.0,0.0
842654dffffffff,12.0,0.0,0.0
8426551ffffffff,112.0,0.0,0.0
8426553ffffffff,16.0,0.0,0.0
8426555ffffffff,228.0,0.0,0.0
8426557ffffffff,67.0,0.0,0.0
8426559ffffffff,5.0,0.0,0.0
842655bffffffff,19.0,0.0,0.0
842655dffffffff,193.0,0.0,0.0
8426561ffffffff,92.0,0.0,0.0
8426563ffffffff,106.0,0.0,0.0
8426565ffffffff,137.0,0.0,0.0
8426567ffffffff,200.0,0.0,0.0
8426569ffffffff,12.0,0.0,0.0
842656dffffffff,39.0,0.0,0.0
8426585ffffffff,26.0,0.0,0.0
8426587ffffffff,18.0,0.0,0.0
8426589ffffffff,9.0,0.0,0.0
842658bffffffff,1.0,0.0,0.0
842658dffffffff,4.0,0.0,0.0
8426593ffffffff,15.0,0.0,0.0
8426595ffffffff,6.0,0.0,0.0
8426597ffffffff,1.0,0.0,0.0
8426599ffffffff,132.0,0.0,0.0
842659bffffffff,369.0,0.0,0.0
84265a1ffffffff,1.0,0.0,0.0
84265a3ffffffff,74.0,0.0,0.0
84265a5ffffffff,20.0,0.0,0.0
84265a7ffffffff,23.0,0.0,0.0
84265a9ffffffff,11.0,0.0,0.0
84265abffffffff,12.0,0.0,0.0
84265adffffffff,18.0,0.0,0.0
84265b1ffffffff,1.0,0.0,0.0
84265b5ffffffff,208.0,0.0,0.0
84265b9ffffffff,12.0,0.0,0.0
84265bdffffffff,10.0,0.0,0.0
84265c1ffffffff,137.0,0.0,0.0
84265c3ffffffff,9.0,0.0,0.0
84265c5ffffffff,29.0,0.0,0.0
84265c7ffffffff,7.0,0.0,0.0
84265c9ffffffff,36.0,0.0,0.0
84265cbffffffff,21.0,0.0,0.0
84265cdffffffff,58.0,0.0,0.0
84265d1ffffffff,2.0,0.0,0.0
84265d5ffffffff,2.0,0.0,0.0
84265d7ffffffff,24.0,0.0,0.0
84265d9ffffffff,7.0,0.0,0.0
84265dbffffffff,37.0,0.0,0.0
84265ddffffffff,2.0,0.0,0.0
84265e1ffffffff,19.0,0.0,0.0
84265e3ffffffff,10.0,0.0,0.0
84265e5ffffffff,104.0,0.0,0.0
84265e7ffffffff,9.0,0.0,0.0
84265e9ffffffff,7.0,0.0,0.0
84265ebffffffff,4.0,0.0,0.0
84265edffffffff,23.0,0.0,0.0
8426601ffffffff,4.0,0.0,0.0
8426603ffffffff,7.0,0.0,0.0
8426605ffffffff,4.0,0.0,0.0
8426607ffffffff,74.0,0.0,0.0
8426609ffffffff,6.0,0.0,0.0
842660bffffffff,7.0,0.0,0.0
8426611ffffffff,2.0,0.0,0.0
8426613ffffffff,85.0,0.0,0.0
8426615ffffffff,7.0,0.0,0.0
8426617ffffffff,4.0,0.0,0.0
8426619ffffffff,32.0,0.0,0.0
842661bffffffff,180.0,0.0,0.0
8426621ffffffff,31.0,0.0,0.0
8426623ffffffff,20.0,0.0,0.0
8426625ffffffff,10.0,0.0,0.0
8426627ffffffff,3.0,0.0,0.0
8426629ffffffff,146.0,0.0,0.0
842662bffffffff,22.0,0.0,0.0
842662dffffffff,53.0,0.0,0.0
8426631ffffffff,16.0,0.0,0.0
8426635ffffffff,6.0,0.0,0.0
8426637ffffffff,2.0,0.0,0.0
8426639ffffffff,4.0,0.0,0.0
842663bffffffff,5.0,0.0,0.0
842663dffffffff,54.0,0.0,0.0
8426641ffffffff,122.0,0.0,0.0
8426643ffffffff,2.0,0.0,0.0
8426645ffffffff,490.0,0.0,0.0
8426647ffffffff,13.0,0.0,0.0
8426649ffffffff,62.0,0.0,0.0
842664bffffffff,55.0,0.0,0.0
842664dffffffff,224.0,0.0,0.0
8426651ffffffff,10.0,0.0,0.0
8426653ffffffff,1.0,0.0,0.0
8426657ffffffff,15.0,0.0,0.0
8426659ffffffff,5.0,0.0,0.0
842665bffffffff,7.0,0.0,0.0
842665dffffffff,7.0,0.0,0.0
8426661ffffffff,27.0,0.0,0.0
8426663ffffffff,6.0,0.0,0.0
8426665ffffffff,45.0,0.0,0.0
8426669ffffffff,85.0,0.0,0.0
842666bffffffff,24.0,0.0,0.0
842666dffffffff,21.0,0.0,0.0
8426681ffffffff,19.0,0.0,0.0
8426683ffffffff,5.0,0.0,0.0
8426685ffffffff,15.0,0.0,0.0
8426689ffffffff,170.0,0.0,0.0
842668bffffffff,71.0,0.0,0.0
842668dffffffff,26.0,0.0,0.0
8426693ffffffff,11.0,0.0,0.0
8426695ffffffff,2.0,0.0,0.0
8426699ffffffff,1.0,0.0,0.0
842669bffffffff,42.0,0.0,0.0
842669dffffffff,2.0,0.0,0.0
84266a1ffffffff,10.0,0.0,0.0
84266a3ffffffff,3.0,0.0,0.0
84266a5ffffffff,7.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0
84266a9ffffffff,7.0,0.0,0.0
84266abffffffff,2.0,0.0,0.0
84266adffffffff,28.0,0.0,0.0
84266b1ffffffff,28.0,0.0,0.0
84266b3ffffffff,17.0,0.0,0.0
84266b5ffffffff,6.0,0.0,0.0
84266b7ffffffff,3.0,0.0,0.0
84266b9ffffffff,59.0,0.0,0.0
84266bbffffffff,126.0,0.0,0.0
84266bdffffffff,2.0,0.0,0.0
84266c1ffffffff,13.0,0.0,0.0
84266c3ffffffff,3.0,0.0,0.0
84266c5ffffffff,449.0,0.0,0.0
84266cbffffffff,7.0,0.0,0.0
84266cdffffffff,7.0,0.0,0.0
84266d1ffffffff,12.0,0.0,0.0
84266d3ffffffff,9.0,0.0,0.0
84266d5ffffffff,128.0,0.0,0.0
84266d7ffffffff,6.0,0.0,0.0
84266dbffffffff,77.0,0.0,0.0
84266ddffffffff,3.0,0.0,0.0
84266e1ffffffff,33.0,0.0,0.0
84266e3ffffffff,5.0,0.0,0.0
84266e7ffffffff,8.0,0.0,0.0
84266e9ffffffff,12.0,0.0,0.0
84266ebffffffff,173.0,0.0,0.0
84266edffffffff,10.0,0.0,0.0
8426705ffffffff,19.0,0.0,0.0
8426707ffffffff,58.0,0.0,0.0
842670bffffffff,5.0,0.0,0.0
8426711ffffffff,7.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0
8426717ffffffff,19.0,0.0,0.0
8426719ffffffff,25.0,0.0,0.0
842671bffffffff,2.0,0.0,0.0
842671dffffffff,7.0,0.0,0.0
8426721ffffffff,6.0,0.0,0.0
8426723ffffffff,38.0,0.0,0.0
8426729ffffffff,2.0,0.0,0.0
842672dffffffff,2.0,0.0,0.0
8426733ffffffff,16.0,0.0,0.0
8426735ffffffff,2.0,0.0,0.0
8426737ffffffff,6.0,0.0,0.0
8426739ffffffff,1.0,0.0,0.0
842673bffffffff,9.0,0.0,0.0
8426743ffffffff,2.0,0.0,0.0
8426745ffffffff,20.0,0.0,0.0
8426747ffffffff,53.0,0.0,0.0
8426749ffffffff,4.0,0.0,0.0
842674dffffffff,2.0,0.0,0.0
8426753ffffffff,10.0,0.0,0.0
8426757ffffffff,2.0,0.0,0.0
8426759ffffffff,9.0,0.0,0.0
842675bffffffff,11.0,0.0,0.0
842675dffffffff,21.0,0.0,0.0
8426761ffffffff,4.0,0.0,0.0
8426765ffffffff,1.0,0.0,0.0
8426767ffffffff,7.0,0.0,0.0
842676dffffffff,8.0,0.0,0.0
8426813ffffffff,32.0,0.0,0.0
8426819ffffffff,2.0,0.0,0.0
842681bffffffff,81.0,0.0,0.0
8426853ffffffff,88.0,0.0,0.0
8426859ffffffff,11.0,0.0,0.0
842685bffffffff,17.0,0.0,0.0
8426881ffffffff,24.0,0.0,0.0
8426889ffffffff,50.0,0.0,0.0
842688bffffffff,2.0,0.0,0.0
842688dffffffff,10.0,0.0,0.0
8426893ffffffff,3.0,0.0,0.0
8426899ffffffff,11.0,0.0,0.0
84268c1ffffffff,1.0,0.0,0.0
84268c3ffffffff,8.0,0.0,0.0
84268c5ffffffff,12.0,0.0,0.0
84268c7ffffffff,47.0,0.0,0.0
84268cdffffffff,153.0,0.0,0.0
84268d3ffffffff,3.0,0.0,0.0
84268d5ffffffff,27.0,0.0,0.0
84268d9ffffffff,6.0,0.0,0.0
84268dbffffffff,33.0,0.0,0.0
84268ddffffffff,8.0,0.0,0.0
8426a09ffffffff,1.0,0.0,0.0
8426a17ffffffff,5.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0
8426a3bffffffff,1.0,0.0,0.0
8426a41ffffffff,2.0,0.0,0.0
8426a51ffffffff,2.0,0.0,0.0
8426a53ffffffff,4.0,0.0,0.0
8426a59ffffffff,6.0,0.0,0.0
8426a5bffffffff,7.0,0.0,0.0
8426a87ffffffff,2.0,0.0,0.0
8426a93ffffffff,2.0,0.0,0.0
8426a95ffffffff,2.0,0.0,0.0
8426a97ffffffff,2.0,0.0,0.0
8426aa1ffffffff,3.0,0.0,0.0
8426aa5ffffffff,59.0,0.0,0.0
8426aa7ffffffff,14.0,0.0,0.0
8426aa9ffffffff,17.0,0.0,0.0
8426aadffffffff,2.0,0.0,0.0
8426ab3ffffffff,5.0,0.0,0.0
8426ab7ffffffff,52.0,0.0,0.0
8426ae7ffffffff,46.0,0.0,0.0
8426ae9ffffffff,2.0,0.0,0.0
8426c11ffffffff,44.0,0.0,0.0
8426c15ffffffff,1.0,0.0,0.0
8426c19ffffffff,39.0,0.0,0.0
8426c1bffffffff,66.0,0.0,0.0
8426c1dffffffff,3.0,0.0,0.0
8426c31ffffffff,39.0,0.0,0.0
8426c33ffffffff,3.0,0.0,0.0
