cell_id,Passer domesticus,Passer domesticus [domesticus Group],Passer domesticus [indicus Group]
822717fffffffff,1.0,0.0,0.0
822747fffffffff,26.0,0.0,0.0
82274ffffffffff,1589.0,0.0,0.0
822757fffffffff,6.0,0.0,0.0
82275ffffffffff,125.0,0.0,0.0
822767fffffffff,58.0,0.0,0.0
82276ffffffffff,35.0,0.0,0.0
822777fffffffff,8.0,0.0,0.0
82279ffffffffff,2.0,0.0,0.0
8227a7fffffffff,14.0,0.0,0.0
8227affffffffff,3.0,0.0,0.0
8227b7fffffffff,1.0,0.0,0.0
822817fffffffff,5.0,0.0,0.0
82281ffffffffff,13.0,0.0,0.0
822837fffffffff,2505.0,0.0,0.0
822887fffffffff,7.0,0.0,0.0
82288ffffffffff,3.0,0.0,0.0
822897fffffffff,27.0,0.0,0.0
82289ffffffffff,8.0,0.0,0.0
8228a7fffffffff,5.0,0.0,0.0
8228affffffffff,3.0,0.0,0.0
8228b7fffffffff,14.0,0.0,0.0
8228d7fffffffff,15.0,0.0,0.0
8228dffffffffff,1.0,0.0,0.0
8228f7fffffffff,12.0,0.0,0.0
822917fffffffff,7.0,0.0,0.0
82291ffffffffff,1.0,0.0,0.0
822987fffffffff,5.0,0.0,0.0
82298ffffffffff,4.0,0.0,0.0
822997fffffffff,5.0,0.0,0.0
8229a7fffffffff,105.0,1.0,0.0
8229affffffffff,9.0,0.0,0.0
8229b7fffffffff,11.0,0.0,0.0
822a07fffffffff,4.0,0.0,0.0
822a17fffffffff,7937.0,7.0,0.0
822a37fffffffff,76.0,7.0,0.0
822a4ffffffffff,2.0,0.0,0.0
822a87fffffffff,5.0,0.0,0.0
822a8ffffffffff,4.0,0.0,0.0
822a97fffffffff,7.0,0.0,0.0
822aa7fffffffff,19.0,0.0,0.0
822aaffffffffff,388.0,22.0,0.0
822ab7fffffffff,831.0,7.0,0.0
822ad7fffffffff,12.0,0.0,0.0
822b07fffffffff,17.0,0.0,0.0
822b0ffffffffff,23.0,0.0,0.0
822b17fffffffff,265.0,0.0,0.0
822b1ffffffffff,32.0,0.0,0.0
822b27fffffffff,7.0,0.0,0.0
822b2ffffffffff,2.0,0.0,0.0
822b37fffffffff,4.0,0.0,0.0
822b87fffffffff,33.0,0.0,0.0
822b8ffffffffff,366.0,1.0,0.0
822b97fffffffff,42.0,0.0,0.0
822b9ffffffffff,217.0,0.0,0.0
822ba7fffffffff,76.0,0.0,0.0
822baffffffffff,53.0,0.0,0.0
822bb7fffffffff,5.0,0.0,0.0
822c07fffffffff,1.0,0.0,0.0
822c27fffffffff,3.0,3.0,0.0
822c2ffffffffff,18.0,18.0,0.0
822c37fffffffff,1.0,0.0,0.0
822c4ffffffffff,8.0,0.0,0.0
822c57fffffffff,42.0,0.0,0.0
822c97fffffffff,2.0,0.0,0.0
822ce7fffffffff,4.0,0.0,0.0
822d07fffffffff,6.0,6.0,0.0
822d0ffffffffff,1.0,0.0,0.0
822d17fffffffff,2.0,1.0,0.0
822d1ffffffffff,4.0,3.0,0.0
822d37fffffffff,7.0,4.0,0.0
822d67fffffffff,4.0,0.0,0.0
822da7fffffffff,5.0,4.0,0.0
822daffffffffff,6.0,6.0,0.0
822db7fffffffff,2.0,0.0,0.0
823427fffffffff,23.0,0.0,0.0
823437fffffffff,4.0,0.0,0.0
82344ffffffffff,6.0,0.0,0.0
82351ffffffffff,66.0,0.0,0.0
8235affffffffff,6.0,0.0,0.0
82380ffffffffff,2.0,0.0,0.0
823817fffffffff,2.0,0.0,0.0
82381ffffffffff,1.0,0.0,0.0
82382ffffffffff,5.0,0.0,0.0
823867fffffffff,23.0,0.0,0.0
823877fffffffff,38.0,0.0,0.0
8238a7fffffffff,1.0,0.0,0.0
8238affffffffff,2.0,0.0,0.0
8238e7fffffffff,2.0,0.0,0.0
823907fffffffff,153.0,3.0,0.0
82390ffffffffff,4.0,0.0,0.0
823917fffffffff,40.0,1.0,0.0
82391ffffffffff,47.0,29.0,0.0
823927fffffffff,46.0,0.0,0.0
82392ffffffffff,35.0,1.0,0.0
823937fffffffff,22.0,0.0,0.0
823947fffffffff,19.0,2.0,0.0
823957fffffffff,4.0,0.0,0.0
82395ffffffffff,12.0,0.0,0.0
823977fffffffff,240.0,4.0,0.0
82399ffffffffff,4.0,0.0,0.0
823c07fffffffff,1.0,0.0,0.0
823c0ffffffffff,5.0,0.0,0.0
823c1ffffffffff,22.0,0.0,0.0
823c57fffffffff,5.0,0.0,0.0
823c87fffffffff,3.0,0.0,0.0
823c8ffffffffff,2.0,0.0,0.0
823caffffffffff,4.0,0.0,0.0
823cb7fffffffff,2.0,0.0,0.0
823ce7fffffffff,5.0,0.0,0.0
823cf7fffffffff,141.0,0.0,0.0
823d17fffffffff,4.0,0.0,0.0
823d37fffffffff,11.0,0.0,0.0
823d87fffffffff,59.0,0.0,0.0
823d9ffffffffff,8.0,0.0,0.0
823da7fffffffff,36.0,0.0,3.0
823daffffffffff,2.0,0.0,0.0
823db7fffffffff,2.0,0.0,0.0
823e5ffffffffff,1.0,0.0,0.0
823e6ffffffffff,6.0,0.0,0.0
823f4ffffffffff,23.0,23.0,0.0
82411ffffffffff,13.0,0.0,0.0
824157fffffffff,1.0,0.0,0.0
82419ffffffffff,2.0,0.0,0.0
8241b7fffffffff,5.0,0.0,0.0
824257fffffffff,39.0,0.0,0.0
82425ffffffffff,47.0,0.0,0.0
8242c7fffffffff,12.0,0.0,7.0
8242cffffffffff,19.0,0.0,2.0
8242e7fffffffff,5.0,0.0,5.0
8242effffffffff,5.0,0.0,1.0
824367fffffffff,2.0,0.0,0.0
82438ffffffffff,4.0,0.0,4.0
824397fffffffff,4.0,0.0,4.0
82439ffffffffff,1.0,0.0,1.0
8243affffffffff,1.0,0.0,1.0
824417fffffffff,1.0,0.0,0.0
82441ffffffffff,13.0,0.0,0.0
824447fffffffff,34.0,0.0,0.0
82444ffffffffff,1.0,0.0,0.0
824457fffffffff,3.0,0.0,0.0
82446ffffffffff,14.0,2.0,0.0
824487fffffffff,7.0,0.0,0.0
8244a7fffffffff,11.0,0.0,0.0
8244affffffffff,17.0,0.0,0.0
8244b7fffffffff,1.0,0.0,0.0
8244c7fffffffff,2.0,0.0,0.0
8244cffffffffff,2.0,0.0,0.0
8244d7fffffffff,16.0,0.0,0.0
8244dffffffffff,2.0,0.0,0.0
8244e7fffffffff,2.0,0.0,0.0
8244f7fffffffff,31.0,0.0,0.0
824507fffffffff,5.0,0.0,0.0
824527fffffffff,26.0,0.0,0.0
82452ffffffffff,14.0,0.0,0.0
8245a7fffffffff,35.0,0.0,0.0
8245b7fffffffff,12.0,0.0,0.0
824807fffffffff,6.0,0.0,0.0
82480ffffffffff,1.0,0.0,0.0
824817fffffffff,8.0,0.0,0.0
824837fffffffff,9.0,0.0,0.0
824847fffffffff,5.0,0.0,0.0
82484ffffffffff,1.0,0.0,0.0
824857fffffffff,1.0,0.0,0.0
82485ffffffffff,40.0,0.0,0.0
824877fffffffff,5.0,0.0,0.0
824887fffffffff,1.0,0.0,0.0
82488ffffffffff,3.0,0.0,0.0
824897fffffffff,7.0,2.0,0.0
82489ffffffffff,4.0,0.0,0.0
8248b7fffffffff,8.0,0.0,0.0
8248c7fffffffff,14.0,1.0,0.0
8248cffffffffff,1.0,0.0,0.0
8248dffffffffff,1.0,0.0,0.0
8248effffffffff,199.0,3.0,0.0
8248f7fffffffff,2.0,0.0,0.0
824987fffffffff,1.0,0.0,0.0
82498ffffffffff,6.0,0.0,0.0
824997fffffffff,16.0,0.0,0.0
82499ffffffffff,2.0,0.0,0.0
8249affffffffff,5.0,0.0,0.0
8249b7fffffffff,3.0,0.0,0.0
824b87fffffffff,18.0,0.0,0.0
824b9ffffffffff,1.0,0.0,0.0
824ba7fffffffff,7.0,0.0,0.0
824bb7fffffffff,15.0,0.0,0.0
824caffffffffff,2.0,0.0,0.0
824cc7fffffffff,49.0,0.0,0.0
824cd7fffffffff,15.0,0.0,0.0
824ceffffffffff,155.0,0.0,0.0
824d4ffffffffff,7.0,0.0,0.0
82526ffffffffff,5.0,0.0,5.0
8252affffffffff,2.0,0.0,0.0
8252b7fffffffff,2.0,0.0,0.0
8252d7fffffffff,2.0,0.0,0.0
82534ffffffffff,2.0,0.0,0.0
825357fffffffff,4.0,0.0,0.0
82536ffffffffff,2.0,0.0,2.0
8254f7fffffffff,7.0,0.0,0.0
82574ffffffffff,8.0,0.0,0.0
825847fffffffff,1.0,0.0,0.0
82590ffffffffff,2.0,0.0,0.0
825d17fffffffff,7.0,0.0,0.0
825e47fffffffff,2.0,0.0,0.0
825e4ffffffffff,8.0,0.0,0.0
825e5ffffffffff,5.0,0.0,0.0
825e67fffffffff,11.0,0.0,0.0
825e77fffffffff,33.0,0.0,0.0
825f2ffffffffff,2.0,0.0,0.0
826007fffffffff,42.0,0.0,0.0
826017fffffffff,27.0,0.0,0.0
826027fffffffff,14.0,0.0,0.0
826037fffffffff,78.0,0.0,0.0
826087fffffffff,2.0,0.0,0.0
82608ffffffffff,3.0,0.0,1.0
82609ffffffffff,4.0,0.0,0.0
8260a7fffffffff,3.0,0.0,0.0
8260affffffffff,25.0,0.0,0.0
8260b7fffffffff,11.0,0.0,0.0
82618ffffffffff,4.0,0.0,0.0
82619ffffffffff,1.0,0.0,0.0
826337fffffffff,2.0,0.0,2.0
82640ffffffffff,1.0,0.0,0.0
826437fffffffff,12.0,0.0,0.0
826487fffffffff,3.0,0.0,3.0
82648ffffffffff,3.0,0.0,0.0
826497fffffffff,5.0,0.0,0.0
8264a7fffffffff,2.0,0.0,0.0
8264b7fffffffff,3.0,0.0,0.0
82651ffffffffff,9.0,0.0,0.0
826527fffffffff,7.0,0.0,0.0
82658ffffffffff,2.0,0.0,0.0
82659ffffffffff,5.0,0.0,0.0
8265b7fffffffff,9.0,0.0,0.0
826617fffffffff,56.0,0.0,0.0
826627fffffffff,11.0,0.0,0.0
826637fffffffff,4.0,0.0,0.0
82665ffffffffff,2.0,0.0,0.0
8266a7fffffffff,25.0,0.0,0.0
8266b7fffffffff,25.0,0.0,0.0
8266d7fffffffff,8.0,0.0,0.0
826737fffffffff,32.0,0.0,0.0
826747fffffffff,40.0,0.0,0.0
82674ffffffffff,7.0,0.0,0.0
826757fffffffff,23.0,0.0,0.0
82676ffffffffff,2.0,0.0,0.0
826777fffffffff,5.0,0.0,0.0
82679ffffffffff,1.0,0.0,0.0
826a5ffffffffff,6.0,0.0,0.0
826aeffffffffff,1.0,0.0,0.0
826d07fffffffff,2.0,0.0,0.0
826d27fffffffff,4.0,0.0,0.0
826d2ffffffffff,7.0,0.0,0.0
826d37fffffffff,1.0,0.0,0.0
826d6ffffffffff,3.0,0.0,0.0
8272dffffffffff,2.0,0.0,0.0
82750ffffffffff,4.0,0.0,0.0
827a47fffffffff,1.0,0.0,0.0
827a4ffffffffff,5.0,0.0,0.0
827a5ffffffffff,5.0,0.0,0.0
827a6ffffffffff,10.0,0.0,0.0
827b4ffffffffff,304.0,0.0,0.0
827b6ffffffffff,6.0,0.0,0.0
828027fffffffff,2.0,0.0,0.0
828147fffffffff,1.0,0.0,0.0
8282e7fffffffff,3.0,0.0,0.0
8282f7fffffffff,3.0,0.0,0.0
828b47fffffffff,1.0,0.0,0.0
828b67fffffffff,1.0,0.0,0.0
828f0ffffffffff,1.0,0.0,0.0
829457fffffffff,1.0,0.0,0.0
829c8ffffffffff,2.0,0.0,0.0
829caffffffffff,5.0,0.0,0.0
829e17fffffffff,1.0,0.0,0.0
829e37fffffffff,1.0,0.0,0.0
82a207fffffffff,2.0,0.0,0.0
82a237fffffffff,2.0,0.0,0.0
82a31ffffffffff,17.0,0.0,0.0
82a377fffffffff,4.0,0.0,0.0
82a837fffffffff,2.0,0.0,0.0
82a92ffffffffff,1.0,0.0,0.0
82a94ffffffffff,3.0,0.0,0.0
82a967fffffffff,22.0,0.0,0.0
82a96ffffffffff,8.0,0.0,0.0
82ada7fffffffff,1.0,0.0,0.0
82b24ffffffffff,1239.0,0.0,0.0
82b267fffffffff,2.0,0.0,0.0
82b26ffffffffff,56.0,0.0,0.0
82b277fffffffff,2.0,0.0,0.0
82b2c7fffffffff,8.0,0.0,0.0
82b2dffffffffff,2.0,0.0,0.0
82b307fffffffff,2.0,0.0,0.0
82b32ffffffffff,7.0,0.0,0.0
82bb0ffffffffff,21.0,0.0,0.0
82bb2ffffffffff,3.0,0.0,0.0
82bb37fffffffff,2.0,0.0,0.0
82bb57fffffffff,13.0,0.0,0.0
82bcc7fffffffff,2.0,0.0,0.0
82bcd7fffffffff,5.0,0.0,0.0
82be0ffffffffff,10.0,0.0,0.0
82be47fffffffff,4.0,0.0,0.0
82be67fffffffff,12.0,0.0,0.0
82be6ffffffffff,4.0,0.0,0.0
82be77fffffffff,26.0,0.0,0.0
82be8ffffffffff,5.0,0.0,0.0
82bee7fffffffff,1.0,0.0,0.0
82bef7fffffffff,2.0,0.0,0.0
82bf4ffffffffff,8.0,0.0,0.0
82c2c7fffffffff,23.0,0.0,0.0
82c2cffffffffff,236.0,0.0,0.0
82c2d7fffffffff,15.0,0.0,0.0
82c2e7fffffffff,2.0,0.0,0.0
82c2effffffffff,85.0,0.0,0.0
82c2f7fffffffff,1.0,0.0,0.0
82c34ffffffffff,10.0,0.0,0.0
82c357fffffffff,2.0,0.0,0.0
82ce8ffffffffff,2.0,0.0,0.0
82ce9ffffffffff,2.0,0.0,0.0
82cedffffffffff,2.0,0.0,0.0
82cf17fffffffff,6.0,0.0,0.0
82d44ffffffffff,2.0,0.0,0.0
82da87fffffffff,10.0,0.0,0.0
82da97fffffffff,6.0,0.0,0.0
82de77fffffffff,2.0,0.0,0.0
82df47fffffffff,19.0,0.0,0.0
82df6ffffffffff,11.0,0.0,0.0
