cell_id,Larus dominicanus,Larus dominicanus dominicanus,Larus dominicanus austrinus,Larus dominicanus judithae,Larus dominicanus vetula,Larus dominicanus melisandae
846d613ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
846d695ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
846d75dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8480091ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8480559ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
848e45dffffffff,14.0,4.0,0.0,0.0,0.0,0.0
848e623ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
848e62dffffffff,11.0,1.0,0.0,0.0,0.0,0.0
848e759ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848f2a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
848f505ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8494803ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
849b437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849b6b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849c231ffffffff,21.0,2.0,0.0,0.0,0.0,0.0
84a2aedffffffff,3.0,0.0,0.0,0.0,0.0,3.0
84a7267ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a812dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84a831dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84a8957ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
84a8a25ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84ad329ffffffff,24.0,0.0,0.0,0.0,12.0,0.0
84ad345ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad34dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ad361ffffffff,5.0,0.0,0.0,0.0,5.0,0.0
84ad367ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84ad369ffffffff,185.0,0.0,0.0,0.0,67.0,0.0
84ad36bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84adacbffffffff,6.0,0.0,0.0,0.0,6.0,0.0
84b2007ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b2037ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b218bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b2191ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
84b245dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b24d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2c0bffffffff,9.0,3.0,0.0,0.0,0.0,0.0
84b2c0dffffffff,190.0,174.0,0.0,0.0,0.0,0.0
84b2c2bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b2c35ffffffff,80.0,0.0,0.0,0.0,0.0,0.0
84b2c3bffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84b2c41ffffffff,285.0,273.0,0.0,0.0,0.0,0.0
84b2c45ffffffff,343.0,342.0,0.0,0.0,0.0,0.0
84b2c47ffffffff,54.0,54.0,0.0,0.0,0.0,0.0
84b2c49ffffffff,24.0,24.0,0.0,0.0,0.0,0.0
84b2c4bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84b2c4dffffffff,61.0,61.0,0.0,0.0,0.0,0.0
84b2c55ffffffff,48.0,7.0,0.0,0.0,0.0,0.0
84b2c5dffffffff,43.0,9.0,0.0,0.0,0.0,0.0
84b2c8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b2d81ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84b2d87ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84b2da3ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84b2dabffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b2dc3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b2dcbffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84b2e21ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84b2e27ffffffff,40.0,40.0,0.0,0.0,0.0,0.0
84b3047ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84b31dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bb097ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bb099ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bb0b1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bb0b7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bb283ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84bb291ffffffff,11.0,11.0,0.0,0.0,0.0,0.0
84bb295ffffffff,198.0,197.0,0.0,0.0,0.0,0.0
84bb299ffffffff,80.0,80.0,0.0,0.0,0.0,0.0
84bb29bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb2bbffffffff,9.0,9.0,0.0,0.0,0.0,0.0
84bb2d3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bb2dbffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84bb501ffffffff,11.0,11.0,0.0,0.0,0.0,0.0
84bb529ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bb53dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84bb561ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bb563ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bc1b7ffffffff,10.0,0.0,0.0,0.0,10.0,0.0
84bc409ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84bc443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc447ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
84bc49bffffffff,22.0,0.0,0.0,0.0,6.0,0.0
84bc683ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc693ffffffff,13.0,0.0,0.0,0.0,4.0,0.0
84bc695ffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84bc697ffffffff,3.0,0.0,0.0,0.0,1.0,0.0
84bc717ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84bc723ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84bc731ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84bc739ffffffff,11.0,0.0,0.0,0.0,11.0,0.0
84bc73bffffffff,4.0,0.0,0.0,0.0,4.0,0.0
84bc897ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bcf47ffffffff,2.0,0.0,0.0,0.0,2.0,0.0
84bcf61ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
84be089ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84be08dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84be0c3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84be0c7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84be607ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84be60dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84be617ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be639ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be63bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be681ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84be689ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be74bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84be8ddffffffff,27.0,2.0,0.0,0.0,0.0,0.0
84bea95ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bf49bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bf4b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bf4c1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bf4c3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bf4c5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84bf4cbffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84bf4ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bf4e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c21b3ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84c22e1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84c2c23ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84c2e31ffffffff,13.0,5.0,0.0,0.0,0.0,0.0
84c2e99ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84c2eb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2f11ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84c2f15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2f2bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84c3043ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84c3053ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84c3239ffffffff,13.0,3.0,0.0,0.0,0.0,0.0
84c3241ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84c3297ffffffff,8.0,8.0,0.0,0.0,0.0,0.0
84c32a5ffffffff,9.0,6.0,0.0,0.0,0.0,0.0
84c32a9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84c32e1ffffffff,13.0,13.0,0.0,0.0,0.0,0.0
84c32edffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84c349bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c34bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c376dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c9b03ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ce813ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ce855ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ce85bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce887ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ce88dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ce8c7ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
84ce8e5ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
84ce99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cea37ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84cea85ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84cea89ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84cea8dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ceaa9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ceac1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84ceac5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ceac7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ceae1ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
84ceae3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ceae7ffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84ceae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf129ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84cf163ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84cf8b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cf98bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84cfa0dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84cfa47ffffffff,14.0,14.0,0.0,0.0,0.0,0.0
84cfa49ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84cfacdffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84d6d19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84d8961ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84d8965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84d8b65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da00dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84da805ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84da807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da809ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84da80bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84da821ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84da83bffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84da83dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84da841ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84da843ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84da851ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84da857ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84da859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84da867ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84da8edffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84da901ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84da945ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84da94bffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84da94dffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84da959ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84daaa1ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84daaabffffffff,4.0,3.0,0.0,0.0,0.0,0.0
84dab37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84db825ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de719ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84de955ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
84df069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84df14bffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84df451ffffffff,15.0,12.0,0.0,0.0,0.0,0.0
84df459ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84df683ffffffff,31.0,16.0,0.0,0.0,0.0,0.0
84df687ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84df68bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84df69dffffffff,19.0,12.0,0.0,0.0,0.0,0.0
84df6b3ffffffff,6.0,3.0,0.0,0.0,0.0,0.0
84df6b7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84df6bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84df6d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
