cell_id,Thalasseus sandvicensis,Thalasseus sandvicensis sandvicensis,Thalasseus sandvicensis acuflavidus,Thalasseus sandvicensis eurygnathus,Thalasseus sandvicensis acuflavidus x eurygnathus
822aaffffffffff,1200.0,0.0,49.0,0.0,0.0
822ac7fffffffff,14.0,0.0,0.0,0.0,0.0
822ad7fffffffff,2317.0,0.0,63.0,0.0,0.0
822af7fffffffff,4026.0,0.0,415.0,0.0,0.0
822c0ffffffffff,173.0,0.0,0.0,0.0,0.0
822c27fffffffff,211.0,2.0,0.0,0.0,0.0
822c2ffffffffff,1.0,0.0,0.0,0.0,0.0
822c77fffffffff,8.0,0.0,0.0,0.0,0.0
822c87fffffffff,7.0,0.0,0.0,0.0,0.0
822c8ffffffffff,5.0,0.0,0.0,0.0,0.0
822c97fffffffff,247.0,16.0,0.0,0.0,0.0
822cc7fffffffff,23.0,0.0,0.0,0.0,0.0
822cd7fffffffff,3.0,0.0,0.0,0.0,0.0
822ce7fffffffff,24.0,0.0,0.0,0.0,0.0
822cf7fffffffff,42.0,0.0,0.0,0.0,0.0
822d07fffffffff,37.0,8.0,0.0,0.0,0.0
822d0ffffffffff,3.0,3.0,0.0,0.0,0.0
822d17fffffffff,3.0,0.0,0.0,0.0,0.0
822d1ffffffffff,1.0,0.0,0.0,0.0,0.0
822d27fffffffff,26.0,0.0,0.0,0.0,0.0
822d2ffffffffff,2.0,0.0,0.0,0.0,0.0
822d37fffffffff,123.0,0.0,0.0,0.0,0.0
822d57fffffffff,2.0,0.0,0.0,0.0,0.0
822d77fffffffff,53.0,0.0,0.0,0.0,0.0
822da7fffffffff,384.0,7.0,0.0,0.0,0.0
822daffffffffff,4.0,0.0,0.0,0.0,0.0
822db7fffffffff,515.0,90.0,0.0,0.0,0.0
82344ffffffffff,47.0,14.0,0.0,0.0,0.0
823467fffffffff,6.0,2.0,0.0,0.0,0.0
82346ffffffffff,269.0,48.0,0.0,0.0,0.0
82351ffffffffff,94.0,0.0,0.0,0.0,0.0
823827fffffffff,1010.0,54.0,0.0,0.0,0.0
82384ffffffffff,19.0,0.0,0.0,0.0,0.0
82386ffffffffff,26.0,0.0,0.0,0.0,0.0
823917fffffffff,4886.0,46.0,0.0,0.0,0.0
82391ffffffffff,5016.0,191.0,0.0,0.0,0.0
823927fffffffff,3427.0,6.0,0.0,0.0,0.0
82392ffffffffff,29.0,0.0,0.0,0.0,0.0
823937fffffffff,2827.0,5.0,0.0,0.0,0.0
823947fffffffff,839.0,0.0,0.0,0.0,0.0
82394ffffffffff,2.0,2.0,0.0,0.0,0.0
823957fffffffff,2610.0,0.0,0.0,0.0,0.0
82395ffffffffff,42.0,0.0,0.0,0.0,0.0
823967fffffffff,47.0,15.0,0.0,0.0,0.0
82396ffffffffff,685.0,63.0,0.0,0.0,0.0
823977fffffffff,1186.0,0.0,0.0,0.0,0.0
823987fffffffff,357.0,50.0,0.0,0.0,0.0
823997fffffffff,225.0,22.0,0.0,0.0,0.0
8239affffffffff,255.0,32.0,0.0,0.0,0.0
823e5ffffffffff,5.0,0.0,0.0,0.0,0.0
823e67fffffffff,14.0,0.0,0.0,0.0,0.0
823e6ffffffffff,788.0,59.0,0.0,0.0,0.0
823f27fffffffff,4.0,2.0,0.0,0.0,0.0
823f2ffffffffff,124.0,1.0,0.0,0.0,0.0
823f37fffffffff,59.0,0.0,0.0,0.0,0.0
823f47fffffffff,9.0,0.0,0.0,0.0,0.0
823f4ffffffffff,11.0,0.0,0.0,0.0,0.0
823f67fffffffff,182.0,4.0,0.0,0.0,0.0
823f6ffffffffff,85.0,0.0,0.0,0.0,0.0
823f77fffffffff,46.0,2.0,0.0,0.0,0.0
824237fffffffff,50.0,0.0,0.0,0.0,0.0
8242c7fffffffff,67.0,0.0,0.0,0.0,0.0
8242d7fffffffff,3.0,0.0,0.0,0.0,0.0
8242dffffffffff,16.0,0.0,0.0,0.0,0.0
8242e7fffffffff,6.0,2.0,0.0,0.0,0.0
824317fffffffff,33.0,0.0,0.0,0.0,0.0
82431ffffffffff,63.0,0.0,0.0,0.0,0.0
824337fffffffff,1.0,0.0,0.0,0.0,0.0
824367fffffffff,2.0,0.0,0.0,0.0,0.0
82438ffffffffff,103.0,42.0,0.0,0.0,0.0
82439ffffffffff,65.0,37.0,0.0,0.0,0.0
8243a7fffffffff,10.0,0.0,0.0,0.0,0.0
8243affffffffff,472.0,87.0,0.0,0.0,0.0
824417fffffffff,7373.0,0.0,242.0,0.0,0.0
82441ffffffffff,11216.0,0.0,840.0,0.0,0.0
824427fffffffff,71.0,0.0,6.0,0.0,0.0
824437fffffffff,151.0,0.0,6.0,0.0,0.0
824447fffffffff,91.0,0.0,0.0,0.0,0.0
824457fffffffff,5183.0,0.0,230.0,0.0,0.0
824467fffffffff,665.0,0.0,12.0,0.0,0.0
82446ffffffffff,8602.0,0.0,323.0,0.0,0.0
824477fffffffff,3115.0,0.0,0.0,0.0,0.0
824487fffffffff,17.0,0.0,0.0,0.0,0.0
82448ffffffffff,2.0,0.0,0.0,0.0,0.0
8244a7fffffffff,443.0,0.0,28.0,0.0,0.0
8244affffffffff,3574.0,0.0,370.0,0.0,0.0
8244b7fffffffff,42.0,0.0,0.0,0.0,0.0
8244d7fffffffff,3719.0,0.0,45.0,0.0,0.0
8244e7fffffffff,1562.0,0.0,152.0,0.0,0.0
8244f7fffffffff,4570.0,0.0,191.0,0.0,0.0
824507fffffffff,1389.0,0.0,48.0,0.0,0.0
82450ffffffffff,2676.0,0.0,398.0,0.0,0.0
82451ffffffffff,103.0,0.0,11.0,0.0,0.0
824527fffffffff,2271.0,0.0,23.0,0.0,0.0
82452ffffffffff,41.0,0.0,0.0,0.0,0.0
824537fffffffff,589.0,0.0,0.0,0.0,0.0
82454ffffffffff,104.0,0.0,48.0,0.0,0.0
824557fffffffff,6.0,0.0,0.0,0.0,0.0
82456ffffffffff,3.0,0.0,0.0,0.0,0.0
824577fffffffff,1528.0,0.0,417.0,0.0,0.0
824587fffffffff,17.0,0.0,0.0,0.0,0.0
82458ffffffffff,142.0,0.0,4.0,0.0,0.0
824597fffffffff,19.0,0.0,0.0,0.0,0.0
82459ffffffffff,214.0,0.0,66.0,0.0,0.0
8245b7fffffffff,138.0,0.0,1.0,0.0,0.0
824897fffffffff,5740.0,0.0,258.0,0.0,0.0
8248b7fffffffff,5522.0,0.0,559.0,0.0,0.0
824997fffffffff,1034.0,0.0,287.0,0.0,0.0
82499ffffffffff,4.0,0.0,0.0,0.0,0.0
8249b7fffffffff,8.0,0.0,0.0,0.0,0.0
824c87fffffffff,44.0,0.0,0.0,0.0,0.0
824c8ffffffffff,40.0,0.0,0.0,0.0,0.0
824c97fffffffff,3.0,0.0,0.0,0.0,0.0
824c9ffffffffff,13.0,0.0,0.0,0.0,0.0
824caffffffffff,33.0,0.0,0.0,0.0,0.0
824cc7fffffffff,2676.0,0.0,60.0,0.0,0.0
824cd7fffffffff,209.0,0.0,19.0,0.0,0.0
824ceffffffffff,2064.0,0.0,16.0,0.0,0.0
824cf7fffffffff,72.0,0.0,10.0,0.0,0.0
824d4ffffffffff,170.0,0.0,15.0,0.0,0.0
82521ffffffffff,1.0,0.0,0.0,0.0,0.0
82524ffffffffff,48.0,22.0,0.0,0.0,0.0
825367fffffffff,15.0,2.0,0.0,0.0,0.0
82536ffffffffff,6.0,0.0,0.0,0.0,0.0
8253affffffffff,2.0,0.0,0.0,0.0,0.0
825417fffffffff,171.0,59.0,0.0,0.0,0.0
82541ffffffffff,67.0,34.0,0.0,0.0,0.0
825497fffffffff,6.0,0.0,0.0,0.0,0.0
8254affffffffff,511.0,199.0,0.0,0.0,0.0
8254b7fffffffff,2.0,0.0,0.0,0.0,0.0
8254c7fffffffff,20.0,0.0,0.0,0.0,0.0
8254cffffffffff,1.0,0.0,0.0,0.0,0.0
8254f7fffffffff,101.0,13.0,0.0,0.0,0.0
825517fffffffff,132.0,15.0,0.0,0.0,0.0
825537fffffffff,11.0,2.0,0.0,0.0,0.0
8255affffffffff,5.0,3.0,0.0,0.0,0.0
82574ffffffffff,3.0,0.0,0.0,0.0,0.0
825897fffffffff,16.0,0.0,0.0,0.0,0.0
825e47fffffffff,50.0,0.0,0.0,0.0,0.0
825e4ffffffffff,20.0,0.0,0.0,0.0,0.0
825e5ffffffffff,97.0,0.0,1.0,0.0,0.0
825e67fffffffff,4.0,0.0,0.0,0.0,0.0
825e77fffffffff,12.0,0.0,0.0,0.0,0.0
825f0ffffffffff,5.0,0.0,0.0,0.0,0.0
825f17fffffffff,25.0,0.0,0.0,18.0,0.0
825f1ffffffffff,22.0,0.0,0.0,10.0,0.0
825f4ffffffffff,86.0,0.0,2.0,6.0,0.0
825f5ffffffffff,67.0,0.0,0.0,14.0,0.0
826007fffffffff,105.0,0.0,0.0,0.0,0.0
82601ffffffffff,179.0,0.0,0.0,0.0,0.0
826027fffffffff,34.0,0.0,0.0,0.0,0.0
82608ffffffffff,90.0,0.0,0.0,0.0,0.0
8260affffffffff,98.0,0.0,0.0,0.0,0.0
826107fffffffff,6.0,0.0,0.0,0.0,0.0
826117fffffffff,1.0,0.0,0.0,0.0,0.0
82611ffffffffff,78.0,0.0,0.0,0.0,0.0
82618ffffffffff,8.0,0.0,0.0,0.0,0.0
8261affffffffff,6.0,0.0,0.0,0.0,0.0
826327fffffffff,17.0,1.0,0.0,0.0,0.0
826337fffffffff,58.0,18.0,0.0,0.0,0.0
8263affffffffff,3.0,0.0,0.0,0.0,0.0
826607fffffffff,125.0,0.0,0.0,0.0,0.0
826617fffffffff,52.0,0.0,1.0,0.0,0.0
82661ffffffffff,61.0,0.0,4.0,0.0,0.0
826627fffffffff,1190.0,0.0,212.0,0.0,0.0
82662ffffffffff,9.0,0.0,0.0,0.0,0.0
826637fffffffff,209.0,0.0,31.0,0.0,0.0
826687fffffffff,6.0,0.0,0.0,0.0,0.0
8266a7fffffffff,1354.0,0.0,62.0,0.0,0.0
8266b7fffffffff,1042.0,0.0,16.0,0.0,0.0
8266d7fffffffff,169.0,0.0,29.0,0.0,0.0
8266f7fffffffff,21.0,0.0,0.0,0.0,0.0
826727fffffffff,18.0,0.0,0.0,0.0,0.0
826737fffffffff,100.0,0.0,1.0,0.0,0.0
826747fffffffff,248.0,0.0,6.0,51.0,0.0
82674ffffffffff,30.0,0.0,0.0,1.0,0.0
826757fffffffff,914.0,0.0,25.0,175.0,18.0
82676ffffffffff,18.0,0.0,2.0,1.0,0.0
826777fffffffff,734.0,0.0,99.0,440.0,126.0
826787fffffffff,10.0,0.0,0.0,0.0,0.0
826797fffffffff,25.0,0.0,0.0,0.0,0.0
82679ffffffffff,274.0,0.0,4.0,0.0,0.0
8267b7fffffffff,21.0,0.0,0.0,0.0,0.0
826d07fffffffff,421.0,0.0,26.0,0.0,0.0
826d17fffffffff,86.0,0.0,11.0,0.0,0.0
826d27fffffffff,463.0,0.0,2.0,0.0,0.0
826d2ffffffffff,416.0,0.0,0.0,0.0,0.0
826d37fffffffff,931.0,0.0,58.0,0.0,0.0
826d4ffffffffff,3.0,0.0,0.0,0.0,0.0
826d67fffffffff,1053.0,0.0,0.0,0.0,0.0
826d6ffffffffff,2250.0,0.0,0.0,0.0,0.0
826d77fffffffff,663.0,0.0,0.0,0.0,0.0
82750ffffffffff,24.0,8.0,0.0,0.0,0.0
82751ffffffffff,3.0,0.0,0.0,0.0,0.0
82752ffffffffff,2.0,0.0,0.0,0.0,0.0
827577fffffffff,53.0,9.0,0.0,0.0,0.0
827587fffffffff,2.0,0.0,0.0,0.0,0.0
82800ffffffffff,16.0,0.0,6.0,0.0,0.0
828017fffffffff,14.0,0.0,0.0,0.0,0.0
828047fffffffff,3.0,0.0,0.0,0.0,0.0
828057fffffffff,63.0,0.0,0.0,36.0,0.0
8280a7fffffffff,5.0,0.0,2.0,0.0,0.0
828117fffffffff,2.0,0.0,0.0,0.0,0.0
828187fffffffff,5.0,0.0,0.0,0.0,0.0
82818ffffffffff,22.0,0.0,12.0,0.0,0.0
82819ffffffffff,19.0,0.0,0.0,0.0,0.0
8281a7fffffffff,11.0,0.0,0.0,0.0,0.0
8282d7fffffffff,6.0,0.0,0.0,0.0,0.0
8282f7fffffffff,12.0,0.0,0.0,0.0,0.0
828307fffffffff,8.0,0.0,0.0,0.0,0.0
82831ffffffffff,10.0,3.0,0.0,0.0,0.0
828327fffffffff,3.0,2.0,0.0,0.0,0.0
828e47fffffffff,173.0,0.0,0.0,0.0,0.0
828e4ffffffffff,2.0,0.0,0.0,0.0,0.0
828e67fffffffff,540.0,0.0,20.0,0.0,0.0
828e77fffffffff,18.0,0.0,0.0,0.0,0.0
828f0ffffffffff,90.0,0.0,8.0,0.0,0.0
828f27fffffffff,3.0,0.0,2.0,0.0,0.0
828f2ffffffffff,227.0,0.0,29.0,0.0,0.0
828f57fffffffff,126.0,0.0,0.0,0.0,0.0
828f5ffffffffff,12.0,0.0,0.0,0.0,0.0
829717fffffffff,6.0,2.0,0.0,0.0,0.0
82a597fffffffff,14.0,0.0,0.0,0.0,0.0
82a817fffffffff,378.0,0.0,0.0,34.0,0.0
82a837fffffffff,245.0,0.0,0.0,14.0,0.0
82a887fffffffff,5.0,0.0,0.0,0.0,0.0
82a897fffffffff,54.0,0.0,0.0,0.0,0.0
82a89ffffffffff,10.0,0.0,0.0,0.0,0.0
82a8a7fffffffff,375.0,0.0,0.0,0.0,0.0
82a8b7fffffffff,7.0,0.0,0.0,0.0,0.0
82a907fffffffff,133.0,0.0,0.0,0.0,0.0
82a91ffffffffff,127.0,0.0,0.0,0.0,0.0
82a927fffffffff,50.0,0.0,0.0,0.0,0.0
82a92ffffffffff,22.0,0.0,0.0,0.0,0.0
82ac17fffffffff,382.0,116.0,0.0,0.0,0.0
82ac37fffffffff,7.0,4.0,0.0,0.0,0.0
82aca7fffffffff,106.0,20.0,0.0,0.0,0.0
82acaffffffffff,14.0,0.0,0.0,0.0,0.0
82ad37fffffffff,1073.0,378.0,0.0,0.0,0.0
82adaffffffffff,7.0,4.0,0.0,0.0,0.0
82b337fffffffff,21.0,0.0,0.0,0.0,0.0
82bc0ffffffffff,2.0,0.0,0.0,0.0,0.0
82bc1ffffffffff,2.0,0.0,0.0,0.0,0.0
82bc47fffffffff,29.0,0.0,0.0,0.0,0.0
82bc4ffffffffff,26.0,3.0,0.0,0.0,0.0
82bc6ffffffffff,209.0,67.0,0.0,0.0,0.0
82bc77fffffffff,76.0,20.0,0.0,0.0,0.0
82bc8ffffffffff,22.0,3.0,0.0,0.0,0.0
82bc9ffffffffff,6.0,2.0,0.0,0.0,0.0
82bcf7fffffffff,83.0,18.0,0.0,0.0,0.0
82c207fffffffff,18.0,0.0,0.0,0.0,0.0
82c21ffffffffff,363.0,0.0,0.0,85.0,0.0
82c227fffffffff,14.0,0.0,0.0,1.0,0.0
82c22ffffffffff,14.0,0.0,0.0,0.0,0.0
82c2d7fffffffff,38.0,0.0,0.0,2.0,0.0
82c2f7fffffffff,1035.0,0.0,0.0,78.0,0.0
82c307fffffffff,8.0,0.0,0.0,0.0,0.0
82c30ffffffffff,6.0,0.0,0.0,0.0,0.0
82c327fffffffff,120.0,0.0,0.0,0.0,0.0
82c32ffffffffff,158.0,0.0,0.0,0.0,0.0
82c357fffffffff,2.0,0.0,0.0,0.0,0.0
82cf97fffffffff,60.0,0.0,0.0,0.0,0.0
82cf9ffffffffff,32.0,0.0,0.0,0.0,0.0
