cell_id,Coccothraustes vespertinus,Coccothraustes vespertinus (type 1),Coccothraustes vespertinus (type 2),Coccothraustes vespertinus (type 3),Coccothraustes vespertinus (type 4),Coccothraustes vespertinus (type 5)
8412d0bffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8412d11ffffffff,64.0,0.0,0.0,0.0,0.0,0.0
8412d15ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,272.0,0.0,0.0,0.0,0.0,0.0
8412d19ffffffff,117.0,0.0,0.0,0.0,0.0,0.0
8412d1bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d1dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412d21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d23ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412d25ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412d27ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8412d29ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412d2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d2dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412d31ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d33ffffffff,115.0,0.0,0.0,0.0,0.0,0.0
8412d35ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
8412d37ffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8412d39ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412d3bffffffff,141.0,0.0,0.0,0.0,0.0,0.0
8412d3dffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8412d41ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8412d45ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412d53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d57ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8412d5dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412d61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412d63ffffffff,109.0,0.0,0.0,0.0,0.0,0.0
8412d65ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412d67ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8412d69ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8412d6bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412d81ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8412d83ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412d85ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412d87ffffffff,100.0,0.0,0.0,0.0,0.0,0.0
8412d89ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
8412d8bffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8412d8dffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8412d91ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412d93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412d95ffffffff,119.0,0.0,0.0,0.0,0.0,0.0
8412d97ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412d99ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412d9dffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8412da1ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8412da5ffffffff,79.0,0.0,0.0,0.0,0.0,0.0
8412da7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412da9ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8412dabffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412dadffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8412db1ffffffff,192.0,0.0,0.0,0.0,0.0,0.0
8412db3ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
8412db5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8412db7ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8412db9ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
8412dbbffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8412dbdffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412dc1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412dc3ffffffff,122.0,0.0,0.0,0.0,0.0,0.0
8412dc5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8412dc7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412dc9ffffffff,202.0,0.0,0.0,0.0,0.0,0.0
8412dcbffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412dcdffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412dd3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412dd5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412dd7ffffffff,115.0,0.0,0.0,0.0,0.0,0.0
8412dd9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,407.0,0.0,0.0,0.0,0.0,0.0
8412dddffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412de1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412de3ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8412de5ffffffff,244.0,0.0,0.0,0.0,0.0,0.0
8412de7ffffffff,220.0,0.0,0.0,0.0,0.0,0.0
8412de9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412debffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8412dedffffffff,68.0,0.0,0.0,0.0,0.0,0.0
8412e03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412e11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412e13ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412e15ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8412e17ffffffff,122.0,0.0,0.0,0.0,0.0,0.0
8412e27ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412e33ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412e39ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412e3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412e3dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412e53ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8412e59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412e6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412ea5ffffffff,177.0,0.0,0.0,0.0,0.0,0.0
8412eadffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8412ec9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412ecdffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8412eebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412eedffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8412f01ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412f03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f11ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412f13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f15ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412f1bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412f21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f29ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8412f2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f2dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412f33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412f37ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412f61ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412f63ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412f65ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8412f67ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412f69ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412f6bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,185.0,0.0,0.0,0.0,0.0,0.0
841389bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841a849ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
841aa23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841aa2bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841aa3dffffffff,51.0,0.0,0.0,0.0,0.0,0.0
841aa45ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
841aa69ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841aa6bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841ab57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b929ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b92dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841b985ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841b98dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b993ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841b995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
841b9adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841b9e3ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
841b9e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842621dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426245ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426249ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842624bffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842624dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426259ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842625bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,308.0,0.0,0.0,0.0,0.0,0.0
8426803ffffffff,83.0,0.0,0.0,0.0,0.0,0.0
8426805ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426807ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426809ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
842680bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842680dffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426811ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8426813ffffffff,677.0,0.0,0.0,0.0,0.0,0.0
8426815ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8426817ffffffff,199.0,0.0,0.0,0.0,0.0,0.0
8426819ffffffff,428.0,0.0,0.0,0.0,0.0,0.0
842681bffffffff,266.0,0.0,0.0,0.0,0.0,0.0
842681dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426825ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842682bffffffff,44.0,0.0,0.0,0.0,0.0,0.0
842682dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426831ffffffff,95.0,0.0,0.0,0.0,0.0,0.0
8426833ffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8426835ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8426837ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8426839ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842683bffffffff,71.0,0.0,0.0,0.0,0.0,0.0
842683dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426841ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426843ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8426847ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
842684bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426851ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,97.0,0.0,0.0,0.0,0.0,0.0
8426855ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426857ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8426859ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842685bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842685dffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
8426885ffffffff,311.0,0.0,0.0,0.0,0.0,0.0
8426887ffffffff,53.0,0.0,0.0,0.0,0.0,0.0
8426889ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,235.0,0.0,0.0,0.0,0.0,0.0
8426893ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426895ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268a5ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
84268a7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84268a9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84268abffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84268adffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84268b1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84268b3ffffffff,3.0,0.0,0.0,0.0,2.0,0.0
84268b5ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
84268b7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84268b9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84268bbffffffff,85.0,0.0,0.0,0.0,0.0,0.0
84268bdffffffff,98.0,0.0,0.0,0.0,0.0,0.0
84268c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84268c5ffffffff,302.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,1050.0,0.0,0.0,0.0,0.0,0.0
84268cdffffffff,79.0,0.0,0.0,0.0,0.0,0.0
84268e1ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
84268e3ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84268e5ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,177.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84268ebffffffff,128.0,0.0,0.0,0.0,0.0,0.0
84268edffffffff,36.0,0.0,0.0,0.0,0.0,0.0
8426901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426905ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
