cell_id,Setophaga coronata,Setophaga coronata coronata,Setophaga coronata auduboni,Setophaga coronata nigrifrons,Setophaga coronata goldmani,Setophaga coronata coronata x auduboni
8212affffffffff,2409.0,68.0,175.0,0.0,0.0,4.0
8212b7fffffffff,753.0,133.0,85.0,0.0,0.0,41.0
8212c7fffffffff,5658.0,153.0,290.0,0.0,0.0,105.0
8212cffffffffff,13579.0,1138.0,2410.0,0.0,0.0,66.0
8212d7fffffffff,8178.0,233.0,3039.0,0.0,0.0,1.0
8212dffffffffff,10937.0,183.0,3009.0,0.0,0.0,0.0
8212e7fffffffff,781.0,103.0,1.0,0.0,0.0,0.0
8212effffffffff,3281.0,813.0,10.0,0.0,0.0,0.0
8212f7fffffffff,2083.0,23.0,171.0,0.0,0.0,15.0
821307fffffffff,27.0,2.0,0.0,0.0,0.0,0.0
82130ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821317fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
821337fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82134ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,473.0,244.0,0.0,0.0,0.0,0.0
82135ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,4474.0,2782.0,0.0,0.0,0.0,0.0
82138ffffffffff,941.0,553.0,0.0,0.0,0.0,0.0
821397fffffffff,729.0,252.0,0.0,0.0,0.0,2.0
82139ffffffffff,1723.0,624.0,3.0,0.0,0.0,23.0
8213a7fffffffff,96.0,56.0,0.0,0.0,0.0,0.0
8213affffffffff,33.0,2.0,0.0,0.0,0.0,0.0
8213b7fffffffff,534.0,374.0,0.0,0.0,0.0,0.0
821aa7fffffffff,3977.0,1677.0,0.0,0.0,0.0,0.0
821ab7fffffffff,44.0,2.0,0.0,0.0,0.0,0.0
821b87fffffffff,117.0,59.0,0.0,0.0,0.0,0.0
821b8ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,96.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,829.0,247.0,0.0,0.0,0.0,0.0
821bb7fffffffff,40.0,11.0,0.0,0.0,0.0,0.0
821d27fffffffff,19.0,5.0,0.0,0.0,0.0,0.0
8222dffffffffff,89.0,75.0,0.0,0.0,0.0,0.0
822607fffffffff,1231.0,551.0,2.0,0.0,0.0,0.0
82260ffffffffff,3190.0,851.0,0.0,0.0,0.0,0.0
822617fffffffff,877.0,125.0,272.0,0.0,0.0,0.0
82261ffffffffff,325.0,108.0,1.0,0.0,0.0,0.0
822627fffffffff,5644.0,1100.0,1.0,0.0,0.0,0.0
82262ffffffffff,8462.0,1648.0,0.0,0.0,0.0,0.0
822637fffffffff,977.0,540.0,0.0,0.0,0.0,0.0
822647fffffffff,9963.0,2771.0,0.0,0.0,0.0,0.0
82264ffffffffff,14075.0,3035.0,0.0,0.0,0.0,0.0
822657fffffffff,16025.0,4024.0,0.0,0.0,0.0,0.0
82265ffffffffff,8446.0,1725.0,0.0,0.0,0.0,0.0
822667fffffffff,28672.0,8031.0,0.0,0.0,0.0,0.0
82266ffffffffff,10626.0,2962.0,0.0,0.0,0.0,0.0
822677fffffffff,2678.0,618.0,0.0,0.0,0.0,0.0
822687fffffffff,21182.0,1430.0,8619.0,0.0,0.0,121.0
82268ffffffffff,28686.0,3697.0,9893.0,0.0,0.0,307.0
822697fffffffff,14421.0,548.0,8387.0,0.0,0.0,2.0
82269ffffffffff,12063.0,234.0,4343.0,0.0,0.0,20.0
8226a7fffffffff,1326.0,114.0,603.0,0.0,0.0,16.0
8226affffffffff,7698.0,1405.0,2114.0,0.0,0.0,109.0
8226b7fffffffff,3490.0,118.0,1554.0,0.0,0.0,0.0
8226c7fffffffff,3765.0,1031.0,11.0,0.0,0.0,0.0
8226cffffffffff,14791.0,4229.0,4.0,0.0,0.0,0.0
8226d7fffffffff,2103.0,341.0,625.0,0.0,0.0,16.0
8226dffffffffff,2848.0,828.0,503.0,0.0,0.0,0.0
8226e7fffffffff,7310.0,2096.0,2.0,0.0,0.0,0.0
8226effffffffff,4257.0,1474.0,0.0,0.0,0.0,0.0
8226f7fffffffff,5009.0,1245.0,1074.0,0.0,0.0,45.0
822707fffffffff,4119.0,1678.0,0.0,0.0,0.0,0.0
82270ffffffffff,3140.0,1082.0,0.0,0.0,0.0,0.0
822717fffffffff,1502.0,710.0,0.0,0.0,0.0,0.0
82271ffffffffff,1749.0,787.0,0.0,0.0,0.0,0.0
822727fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,93.0,25.0,0.0,0.0,0.0,0.0
822737fffffffff,11.0,4.0,0.0,0.0,0.0,0.0
822747fffffffff,10410.0,3640.0,0.0,0.0,0.0,0.0
82274ffffffffff,22004.0,5055.0,0.0,0.0,0.0,0.0
822757fffffffff,16438.0,5061.0,0.0,0.0,0.0,0.0
82275ffffffffff,25828.0,4897.0,0.0,0.0,0.0,0.0
822767fffffffff,4773.0,1746.0,0.0,0.0,0.0,0.0
82276ffffffffff,9371.0,3224.0,0.0,0.0,0.0,0.0
822777fffffffff,4339.0,1434.0,0.0,0.0,0.0,0.0
822787fffffffff,855.0,406.0,114.0,0.0,0.0,0.0
82278ffffffffff,960.0,260.0,324.0,0.0,0.0,0.0
822797fffffffff,3679.0,481.0,1162.0,0.0,0.0,4.0
82279ffffffffff,1507.0,82.0,644.0,0.0,0.0,0.0
8227a7fffffffff,1317.0,743.0,0.0,0.0,0.0,0.0
8227affffffffff,1140.0,767.0,2.0,0.0,0.0,0.0
8227b7fffffffff,781.0,265.0,97.0,0.0,0.0,0.0
822807fffffffff,15325.0,4719.0,4468.0,0.0,0.0,0.0
822817fffffffff,13452.0,219.0,7048.0,0.0,0.0,0.0
82281ffffffffff,20649.0,2917.0,6183.0,0.0,0.0,9.0
822827fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
822837fffffffff,173628.0,16089.0,55718.0,0.0,0.0,163.0
822887fffffffff,12307.0,15.0,5468.0,0.0,0.0,0.0
82288ffffffffff,13065.0,234.0,3559.0,0.0,0.0,1.0
822897fffffffff,8720.0,155.0,3847.0,0.0,0.0,0.0
82289ffffffffff,5666.0,63.0,1883.0,0.0,0.0,0.0
8228a7fffffffff,701.0,23.0,357.0,0.0,0.0,0.0
8228affffffffff,13578.0,216.0,4888.0,0.0,0.0,0.0
8228b7fffffffff,5102.0,5.0,2172.0,0.0,0.0,0.0
8228c7fffffffff,3110.0,743.0,899.0,0.0,0.0,7.0
8228cffffffffff,11.0,0.0,3.0,0.0,0.0,0.0
8228d7fffffffff,55787.0,4504.0,16934.0,0.0,0.0,92.0
8228dffffffffff,20300.0,1589.0,4786.0,0.0,0.0,40.0
8228e7fffffffff,37.0,8.0,27.0,0.0,0.0,0.0
8228f7fffffffff,44145.0,5781.0,12302.0,0.0,0.0,33.0
822917fffffffff,15885.0,601.0,5974.0,0.0,0.0,0.0
82291ffffffffff,7825.0,1500.0,3684.0,0.0,0.0,0.0
822987fffffffff,11493.0,648.0,4610.0,0.0,0.0,7.0
82298ffffffffff,20342.0,267.0,10052.0,0.0,0.0,4.0
822997fffffffff,6281.0,88.0,2479.0,0.0,0.0,0.0
82299ffffffffff,1268.0,22.0,656.0,0.0,0.0,0.0
8229a7fffffffff,160501.0,4281.0,65028.0,0.0,0.0,55.0
8229affffffffff,40140.0,1599.0,17588.0,0.0,0.0,5.0
8229b7fffffffff,18461.0,554.0,8122.0,0.0,0.0,27.0
822a07fffffffff,3030.0,1432.0,0.0,0.0,0.0,0.0
822a17fffffffff,86212.0,25287.0,0.0,0.0,0.0,0.0
822a1ffffffffff,193.0,192.0,0.0,0.0,0.0,0.0
822a27fffffffff,7.0,6.0,0.0,0.0,0.0,0.0
822a37fffffffff,69812.0,27865.0,0.0,0.0,0.0,0.0
822a4ffffffffff,452.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,9832.0,3395.0,0.0,0.0,0.0,0.0
822a8ffffffffff,35753.0,12213.0,0.0,0.0,0.0,0.0
822a97fffffffff,20202.0,6119.0,0.0,0.0,0.0,0.0
822a9ffffffffff,5997.0,1417.0,0.0,0.0,0.0,0.0
822aa7fffffffff,22526.0,11994.0,0.0,0.0,0.0,0.0
822aaffffffffff,130460.0,51368.0,0.0,0.0,0.0,0.0
822ab7fffffffff,65267.0,17423.0,0.0,0.0,0.0,0.0
822ad7fffffffff,13228.0,3965.0,0.0,0.0,0.0,0.0
822af7fffffffff,38913.0,13713.0,0.0,0.0,0.0,0.0
822b07fffffffff,6788.0,2283.0,0.0,0.0,0.0,0.0
822b0ffffffffff,8978.0,3823.0,0.0,0.0,0.0,0.0
822b17fffffffff,15995.0,1103.0,0.0,0.0,0.0,0.0
822b1ffffffffff,22595.0,8502.0,0.0,0.0,0.0,0.0
822b27fffffffff,2191.0,507.0,0.0,0.0,0.0,0.0
822b2ffffffffff,1597.0,458.0,0.0,0.0,0.0,0.0
822b37fffffffff,5194.0,74.0,0.0,0.0,0.0,0.0
822b87fffffffff,19389.0,2142.0,0.0,0.0,0.0,0.0
822b8ffffffffff,30733.0,10720.0,0.0,0.0,0.0,0.0
822b97fffffffff,4882.0,858.0,0.0,0.0,0.0,0.0
822b9ffffffffff,45684.0,10348.0,0.0,0.0,0.0,0.0
822ba7fffffffff,7915.0,67.0,0.0,0.0,0.0,0.0
822baffffffffff,49209.0,4488.0,0.0,0.0,0.0,0.0
822bb7fffffffff,1644.0,37.0,0.0,0.0,0.0,0.0
824417fffffffff,17608.0,3270.0,0.0,0.0,0.0,0.0
82441ffffffffff,23714.0,4986.0,0.0,0.0,0.0,0.0
824427fffffffff,5.0,3.0,0.0,0.0,0.0,0.0
824437fffffffff,294.0,149.0,0.0,0.0,0.0,0.0
824447fffffffff,23815.0,13022.0,0.0,0.0,0.0,0.0
82444ffffffffff,5414.0,1858.0,0.0,0.0,0.0,0.0
824457fffffffff,15221.0,3030.0,0.0,0.0,0.0,0.0
82445ffffffffff,2969.0,886.0,0.0,0.0,0.0,0.0
824467fffffffff,911.0,555.0,0.0,0.0,0.0,0.0
82446ffffffffff,36197.0,10268.0,61.0,0.0,0.0,0.0
824477fffffffff,3671.0,2539.0,0.0,0.0,0.0,0.0
824487fffffffff,1165.0,170.0,0.0,0.0,0.0,0.0
8244a7fffffffff,8311.0,3249.0,0.0,0.0,0.0,0.0
8244affffffffff,38475.0,11291.0,0.0,0.0,0.0,0.0
8244b7fffffffff,612.0,61.0,0.0,0.0,0.0,0.0
8244c7fffffffff,21154.0,8049.0,0.0,0.0,0.0,0.0
8244cffffffffff,13917.0,3383.0,0.0,0.0,0.0,0.0
8244d7fffffffff,34304.0,8786.0,0.0,0.0,0.0,0.0
8244dffffffffff,18823.0,5375.0,0.0,0.0,0.0,0.0
8244e7fffffffff,15612.0,3816.0,0.0,0.0,0.0,0.0
8244effffffffff,5027.0,1817.0,0.0,0.0,0.0,0.0
8244f7fffffffff,35472.0,13477.0,0.0,0.0,0.0,0.0
824507fffffffff,389.0,94.0,0.0,0.0,0.0,0.0
82450ffffffffff,1968.0,589.0,0.0,0.0,0.0,0.0
824517fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,28.0,6.0,0.0,0.0,0.0,0.0
824527fffffffff,797.0,181.0,61.0,0.0,0.0,0.0
82452ffffffffff,2300.0,774.0,0.0,0.0,0.0,0.0
824537fffffffff,346.0,67.0,0.0,0.0,0.0,0.0
82454ffffffffff,1.0,1.0,0.0,0.0,0.0,0.0
824577fffffffff,568.0,285.0,0.0,0.0,0.0,0.0
824587fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82458ffffffffff,344.0,161.0,0.0,0.0,0.0,0.0
824597fffffffff,25.0,11.0,0.0,0.0,0.0,0.0
82459ffffffffff,398.0,206.0,0.0,0.0,0.0,0.0
8245a7fffffffff,128.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,79.0,43.0,0.0,0.0,0.0,0.0
824807fffffffff,276.0,6.0,60.0,0.0,0.0,0.0
82480ffffffffff,1848.0,27.0,918.0,0.0,0.0,2.0
824817fffffffff,1284.0,15.0,731.0,6.0,0.0,0.0
82481ffffffffff,277.0,6.0,45.0,0.0,0.0,0.0
824827fffffffff,523.0,39.0,181.0,0.0,0.0,0.0
82482ffffffffff,1417.0,72.0,600.0,0.0,0.0,0.0
824837fffffffff,2788.0,70.0,717.0,4.0,0.0,0.0
824847fffffffff,650.0,117.0,465.0,0.0,0.0,0.0
82484ffffffffff,443.0,14.0,285.0,0.0,0.0,0.0
824857fffffffff,958.0,18.0,315.0,0.0,0.0,0.0
82485ffffffffff,9796.0,367.0,4314.0,0.0,0.0,2.0
82486ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,805.0,118.0,440.0,0.0,0.0,0.0
824887fffffffff,7468.0,2273.0,784.0,0.0,0.0,5.0
82488ffffffffff,4537.0,562.0,1510.0,0.0,0.0,0.0
824897fffffffff,17188.0,4778.0,168.0,0.0,0.0,0.0
82489ffffffffff,32992.0,9572.0,549.0,0.0,0.0,0.0
8248a7fffffffff,2574.0,246.0,433.0,0.0,0.0,2.0
8248affffffffff,4055.0,172.0,2091.0,0.0,0.0,0.0
8248b7fffffffff,27146.0,9371.0,1044.0,0.0,0.0,17.0
8248c7fffffffff,18147.0,786.0,8289.0,0.0,0.0,25.0
8248cffffffffff,7279.0,129.0,3635.0,0.0,0.0,0.0
8248d7fffffffff,4383.0,389.0,1907.0,0.0,0.0,22.0
8248dffffffffff,22678.0,964.0,11802.0,0.0,0.0,44.0
8248e7fffffffff,632.0,20.0,305.0,0.0,0.0,0.0
8248effffffffff,93469.0,2327.0,41373.0,0.0,0.0,243.0
8248f7fffffffff,3883.0,313.0,2074.0,0.0,0.0,0.0
82490ffffffffff,17.0,0.0,9.0,0.0,0.0,0.0
824987fffffffff,3586.0,38.0,1190.0,0.0,0.0,0.0
82498ffffffffff,525.0,0.0,238.0,0.0,0.0,0.0
824997fffffffff,10352.0,431.0,3461.0,0.0,0.0,0.0
82499ffffffffff,454.0,8.0,91.0,0.0,0.0,0.0
8249a7fffffffff,22.0,0.0,5.0,0.0,0.0,0.0
8249affffffffff,3725.0,38.0,1229.0,2.0,0.0,0.0
8249b7fffffffff,968.0,15.0,473.0,0.0,0.0,0.0
824c87fffffffff,79.0,6.0,0.0,0.0,0.0,0.0
824c8ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
824c97fffffffff,75.0,15.0,0.0,0.0,0.0,0.0
824c9ffffffffff,77.0,19.0,0.0,0.0,0.0,0.0
824caffffffffff,10.0,0.0,0.0,0.0,0.0,0.0
824cb7fffffffff,30.0,4.0,0.0,0.0,0.0,0.0
824cc7fffffffff,40.0,2.0,0.0,0.0,0.0,0.0
824cd7fffffffff,158.0,55.0,0.0,0.0,0.0,0.0
824ceffffffffff,23.0,0.0,0.0,0.0,0.0,0.0
824cf7fffffffff,32.0,8.0,0.0,0.0,0.0,0.0
824d4ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8266a7fffffffff,164.0,69.0,0.0,0.0,0.0,0.0
8266b7fffffffff,204.0,53.0,0.0,0.0,0.0,0.0
826727fffffffff,26.0,8.0,0.0,0.0,0.0,0.0
826737fffffffff,97.0,36.0,0.0,0.0,0.0,0.0
826787fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
826797fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,51.0,5.0,2.0,0.0,0.0,0.0
826c67fffffffff,12.0,2.0,0.0,0.0,0.0,0.0
826d07fffffffff,118.0,48.0,9.0,0.0,0.0,0.0
826d17fffffffff,133.0,16.0,31.0,0.0,0.0,0.0
826d27fffffffff,648.0,62.0,132.0,0.0,0.0,0.0
826d2ffffffffff,1796.0,220.0,628.0,0.0,610.0,0.0
826d37fffffffff,6483.0,560.0,2819.0,0.0,0.0,0.0
826d67fffffffff,262.0,69.0,33.0,0.0,0.0,0.0
826d6ffffffffff,368.0,71.0,0.0,0.0,0.0,0.0
826d77fffffffff,22.0,2.0,0.0,0.0,0.0,0.0
