cell_id,Progne tapera,Progne tapera tapera,Progne tapera fusca
84a96adffffffff,13.0,0.0,0.0
84a96e7ffffffff,11.0,0.0,0.0
84a96e9ffffffff,1.0,0.0,0.0
84a9719ffffffff,2.0,0.0,0.0
84a9753ffffffff,2.0,0.0,2.0
84b2015ffffffff,4.0,0.0,0.0
84b2247ffffffff,5.0,0.0,0.0
84b2413ffffffff,1.0,0.0,1.0
84b2431ffffffff,1.0,0.0,0.0
84b2437ffffffff,3.0,0.0,0.0
84b248bffffffff,6.0,0.0,0.0
84b2493ffffffff,2.0,0.0,0.0
84b2495ffffffff,2.0,0.0,0.0
84b2497ffffffff,1.0,0.0,0.0
84b2499ffffffff,28.0,0.0,0.0
84b249bffffffff,1.0,0.0,0.0
84b249dffffffff,13.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0
84b24b9ffffffff,7.0,0.0,0.0
84b24d1ffffffff,83.0,0.0,0.0
84b24d3ffffffff,203.0,0.0,0.0
84b24d5ffffffff,6.0,0.0,0.0
84b24d7ffffffff,7.0,0.0,0.0
84b24d9ffffffff,12.0,0.0,0.0
84b24dbffffffff,156.0,0.0,0.0
84b24ddffffffff,2.0,0.0,0.0
84b25cbffffffff,1.0,0.0,1.0
84b25cdffffffff,4.0,0.0,0.0
84b2683ffffffff,4.0,0.0,0.0
84b2687ffffffff,14.0,0.0,0.0
84b268bffffffff,10.0,0.0,0.0
84b268dffffffff,1.0,0.0,0.0
84b2691ffffffff,5.0,0.0,0.0
84b2693ffffffff,20.0,0.0,0.0
84b2695ffffffff,4.0,0.0,0.0
84b2697ffffffff,5.0,0.0,0.0
84b2699ffffffff,1.0,0.0,0.0
84b269bffffffff,11.0,0.0,0.0
84b269dffffffff,2.0,0.0,0.0
84b26a3ffffffff,2.0,0.0,0.0
84b26abffffffff,2.0,0.0,0.0
84b26b1ffffffff,10.0,0.0,0.0
84b26b5ffffffff,2.0,0.0,0.0
84b26b9ffffffff,11.0,0.0,0.0
84b26bdffffffff,72.0,0.0,0.0
84b26d1ffffffff,4.0,0.0,0.0
84b26d3ffffffff,2.0,0.0,0.0
84b26d7ffffffff,29.0,0.0,0.0
84b26ddffffffff,13.0,0.0,0.0
84b26e3ffffffff,2.0,0.0,0.0
84b2ec7ffffffff,1.0,0.0,0.0
84b3009ffffffff,1.0,0.0,0.0
84b30e9ffffffff,3.0,0.0,0.0
84b3427ffffffff,14.0,0.0,0.0
84b3441ffffffff,4.0,0.0,0.0
84b3513ffffffff,2.0,0.0,0.0
84b35c1ffffffff,3.0,0.0,0.0
84b35c5ffffffff,1.0,0.0,0.0
84b35cdffffffff,1.0,0.0,0.0
84c205bffffffff,4.0,0.0,4.0
84c21bbffffffff,12.0,0.0,12.0
84c2213ffffffff,1.0,0.0,0.0
84c2217ffffffff,2.0,0.0,0.0
84c22e1ffffffff,4.0,0.0,4.0
84c22edffffffff,3.0,0.0,3.0
84c2c53ffffffff,3.0,0.0,1.0
84c2c5bffffffff,7.0,0.0,7.0
84c2c6dffffffff,7.0,0.0,0.0
84c2c91ffffffff,21.0,0.0,0.0
84c2c93ffffffff,1.0,0.0,0.0
84c2c95ffffffff,4.0,0.0,0.0
84c2c97ffffffff,48.0,0.0,0.0
84c2c99ffffffff,73.0,0.0,0.0
84c2c9bffffffff,2.0,0.0,0.0
84c2cd3ffffffff,193.0,0.0,0.0
84c2d55ffffffff,1.0,0.0,0.0
84c2e09ffffffff,2.0,0.0,2.0
84c2e0bffffffff,20.0,0.0,4.0
84c2e21ffffffff,6.0,0.0,3.0
84c2e23ffffffff,12.0,0.0,2.0
84c2e2dffffffff,3.0,0.0,0.0
84c2e31ffffffff,5.0,0.0,3.0
84c2e33ffffffff,6.0,0.0,0.0
84c2e3dffffffff,2.0,0.0,2.0
84c2e95ffffffff,2.0,0.0,0.0
84c2e99ffffffff,4.0,0.0,0.0
84c2eb9ffffffff,3.0,0.0,0.0
84c2ebbffffffff,25.0,0.0,0.0
84c2f11ffffffff,1.0,0.0,0.0
84c2f15ffffffff,2.0,0.0,0.0
84c2f37ffffffff,1.0,0.0,0.0
84c3217ffffffff,36.0,0.0,0.0
84c3239ffffffff,5.0,0.0,0.0
84c329bffffffff,3.0,0.0,0.0
84c32e1ffffffff,10.0,0.0,0.0
84c32edffffffff,9.0,0.0,0.0
84c3505ffffffff,2.0,0.0,0.0
84c3563ffffffff,1.0,0.0,0.0
84c3709ffffffff,5.0,0.0,0.0
84ce961ffffffff,2.0,0.0,0.0
84ce96bffffffff,5.0,0.0,0.0
84cf943ffffffff,2.0,0.0,0.0
