cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
82444ffffffffff,1966.0,0.0,0.0
824457fffffffff,1390.0,0.0,0.0
82445ffffffffff,1103.0,0.0,0.0
824467fffffffff,141.0,0.0,0.0
82446ffffffffff,5648.0,0.0,0.0
824477fffffffff,46.0,0.0,0.0
8244a7fffffffff,75.0,0.0,0.0
8244affffffffff,4.0,4.0,0.0
8244c7fffffffff,3107.0,0.0,0.0
8244cffffffffff,4203.0,0.0,0.0
8244d7fffffffff,1146.0,0.0,0.0
8244dffffffffff,2808.0,0.0,0.0
8244e7fffffffff,536.0,0.0,0.0
8244effffffffff,1525.0,0.0,0.0
8244f7fffffffff,368.0,2.0,0.0
824507fffffffff,233.0,3.0,0.0
82450ffffffffff,314.0,0.0,0.0
82451ffffffffff,2.0,0.0,0.0
824527fffffffff,4028.0,40.0,0.0
82452ffffffffff,5663.0,85.0,0.0
824537fffffffff,115.0,0.0,0.0
82454ffffffffff,1.0,0.0,0.0
824577fffffffff,58.0,0.0,0.0
824807fffffffff,161.0,0.0,0.0
82480ffffffffff,278.0,0.0,0.0
824817fffffffff,117.0,0.0,0.0
82481ffffffffff,15.0,0.0,0.0
824827fffffffff,15.0,0.0,0.0
82482ffffffffff,41.0,0.0,0.0
824837fffffffff,3173.0,0.0,5.0
824847fffffffff,18.0,0.0,0.0
82484ffffffffff,24.0,0.0,0.0
824857fffffffff,40.0,0.0,0.0
82485ffffffffff,208.0,0.0,0.0
824877fffffffff,3.0,0.0,0.0
824887fffffffff,2253.0,0.0,0.0
82488ffffffffff,2091.0,0.0,0.0
824897fffffffff,2639.0,0.0,0.0
82489ffffffffff,4186.0,0.0,0.0
8248a7fffffffff,110.0,0.0,0.0
8248affffffffff,1881.0,0.0,0.0
8248b7fffffffff,2074.0,0.0,0.0
8248c7fffffffff,3922.0,0.0,46.0
8248cffffffffff,906.0,0.0,108.0
8248d7fffffffff,916.0,0.0,0.0
8248dffffffffff,5051.0,0.0,0.0
8248e7fffffffff,661.0,0.0,0.0
8248effffffffff,22015.0,0.0,2.0
8248f7fffffffff,484.0,0.0,0.0
82491ffffffffff,2.0,0.0,0.0
824987fffffffff,129.0,0.0,0.0
82498ffffffffff,91.0,0.0,0.0
824997fffffffff,1496.0,12.0,0.0
82499ffffffffff,88.0,0.0,0.0
8249a7fffffffff,68.0,0.0,0.0
8249affffffffff,1252.0,0.0,1.0
8249b7fffffffff,225.0,0.0,0.0
8266b7fffffffff,79.0,0.0,0.0
826797fffffffff,26.0,0.0,0.0
82679ffffffffff,10.0,0.0,0.0
826d07fffffffff,208.0,0.0,0.0
826d17fffffffff,163.0,0.0,0.0
826d27fffffffff,563.0,0.0,0.0
826d2ffffffffff,1740.0,0.0,0.0
826d37fffffffff,2465.0,26.0,0.0
826d67fffffffff,360.0,0.0,0.0
826d6ffffffffff,210.0,0.0,0.0
826d77fffffffff,177.0,0.0,0.0
