cell_id,Todiramphus sanctus,Todiramphus sanctus sanctus,Todiramphus sanctus canacorum,Todiramphus sanctus macmillani,Todiramphus sanctus vagans
849404dffffffff,6.0,6.0,0.0,0.0,0.0
849413bffffffff,44.0,2.0,0.0,0.0,0.0
8494159ffffffff,135.0,7.0,0.0,0.0,0.0
8494187ffffffff,8.0,2.0,0.0,0.0,0.0
84941a1ffffffff,4.0,0.0,0.0,0.0,0.0
84941abffffffff,3.0,0.0,0.0,0.0,0.0
84941b7ffffffff,1.0,0.0,0.0,0.0,0.0
84941bdffffffff,17.0,5.0,0.0,0.0,0.0
8494213ffffffff,3.0,2.0,0.0,0.0,0.0
849421dffffffff,7.0,0.0,0.0,0.0,0.0
8494235ffffffff,13.0,0.0,0.0,0.0,0.0
8494237ffffffff,3.0,0.0,0.0,0.0,0.0
8494269ffffffff,1.0,0.0,0.0,0.0,0.0
84942c1ffffffff,17.0,6.0,0.0,0.0,0.0
84942c3ffffffff,2.0,2.0,0.0,0.0,0.0
84942cdffffffff,2.0,2.0,0.0,0.0,0.0
84942d1ffffffff,2.0,2.0,0.0,0.0,0.0
84942d3ffffffff,3.0,2.0,0.0,0.0,0.0
84942ddffffffff,3.0,0.0,0.0,0.0,0.0
8494313ffffffff,6.0,0.0,0.0,0.0,0.0
84944bdffffffff,2.0,0.0,0.0,0.0,0.0
8494503ffffffff,8.0,0.0,0.0,0.0,0.0
849450bffffffff,136.0,15.0,0.0,0.0,0.0
8494511ffffffff,161.0,25.0,0.0,0.0,0.0
8494513ffffffff,1.0,0.0,0.0,0.0,0.0
8494515ffffffff,31.0,2.0,0.0,0.0,0.0
8494517ffffffff,22.0,2.0,0.0,0.0,0.0
849451dffffffff,594.0,101.0,0.0,0.0,0.0
8494533ffffffff,2.0,0.0,0.0,0.0,0.0
8494535ffffffff,2.0,0.0,0.0,0.0,0.0
8494539ffffffff,10.0,1.0,0.0,0.0,0.0
8494559ffffffff,5.0,0.0,0.0,0.0,0.0
84945a5ffffffff,54.0,14.0,0.0,0.0,0.0
84945a7ffffffff,3.0,0.0,0.0,0.0,0.0
84945adffffffff,14.0,4.0,0.0,0.0,0.0
84945bbffffffff,5.0,0.0,0.0,0.0,0.0
84945c1ffffffff,2.0,0.0,0.0,0.0,0.0
84945c3ffffffff,4.0,4.0,0.0,0.0,0.0
84945c5ffffffff,13.0,3.0,0.0,0.0,0.0
84945c7ffffffff,77.0,15.0,0.0,0.0,0.0
84945cbffffffff,2.0,0.0,0.0,0.0,0.0
84945cdffffffff,2.0,0.0,0.0,0.0,0.0
84945e1ffffffff,4.0,1.0,0.0,0.0,0.0
84945e3ffffffff,18.0,0.0,0.0,0.0,0.0
84945e5ffffffff,77.0,16.0,0.0,0.0,0.0
84945e7ffffffff,2.0,0.0,0.0,0.0,0.0
84945ebffffffff,141.0,54.0,0.0,0.0,0.0
8494601ffffffff,13.0,6.0,0.0,0.0,0.0
8494607ffffffff,1.0,0.0,0.0,0.0,0.0
8494801ffffffff,15.0,5.0,0.0,0.0,0.0
8494803ffffffff,249.0,84.0,0.0,0.0,0.0
8494807ffffffff,13.0,0.0,0.0,0.0,0.0
849480bffffffff,154.0,61.0,0.0,0.0,0.0
8494811ffffffff,54.0,27.0,0.0,0.0,0.0
8494815ffffffff,10.0,4.0,0.0,0.0,0.0
849481bffffffff,4.0,2.0,0.0,0.0,0.0
849481dffffffff,242.0,103.0,0.0,0.0,0.0
8494825ffffffff,7.0,0.0,0.0,0.0,0.0
849482bffffffff,6.0,4.0,0.0,0.0,0.0
849483bffffffff,3.0,2.0,0.0,0.0,0.0
8494855ffffffff,13.0,2.0,0.0,0.0,0.0
8494857ffffffff,2.0,0.0,0.0,0.0,0.0
8494859ffffffff,2.0,0.0,0.0,0.0,0.0
849485bffffffff,16.0,2.0,0.0,0.0,0.0
8494899ffffffff,9.0,3.0,0.0,0.0,0.0
84948c7ffffffff,1.0,0.0,0.0,0.0,0.0
84948cbffffffff,2.0,0.0,0.0,0.0,0.0
84948cdffffffff,11.0,4.0,0.0,0.0,0.0
84948d9ffffffff,3.0,0.0,0.0,0.0,0.0
8494903ffffffff,6.0,0.0,0.0,0.0,0.0
8494911ffffffff,10.0,3.0,0.0,0.0,0.0
849491bffffffff,2.0,2.0,0.0,0.0,0.0
8494963ffffffff,4.0,0.0,0.0,0.0,0.0
8494a85ffffffff,3.0,0.0,0.0,0.0,0.0
8494a9dffffffff,2.0,0.0,0.0,0.0,0.0
8494aa7ffffffff,20.0,0.0,0.0,0.0,0.0
8494aadffffffff,5.0,1.0,0.0,0.0,0.0
8494ab7ffffffff,2.0,0.0,0.0,0.0,0.0
8494ac7ffffffff,1.0,0.0,0.0,0.0,0.0
8494ad3ffffffff,2.0,0.0,0.0,0.0,0.0
8494ad7ffffffff,3.0,0.0,0.0,0.0,0.0
8494ae3ffffffff,32.0,8.0,0.0,0.0,0.0
8494ae7ffffffff,10.0,4.0,0.0,0.0,0.0
8494c49ffffffff,35.0,8.0,0.0,0.0,0.0
8494c61ffffffff,1.0,0.0,0.0,0.0,0.0
8494c69ffffffff,5.0,0.0,0.0,0.0,0.0
8494c6dffffffff,1.0,0.0,0.0,0.0,0.0
8494c91ffffffff,7.0,1.0,0.0,0.0,0.0
8494c99ffffffff,3.0,0.0,0.0,0.0,0.0
8494d45ffffffff,6.0,4.0,0.0,0.0,0.0
8494d5dffffffff,8.0,0.0,0.0,0.0,0.0
8494e21ffffffff,22.0,2.0,0.0,0.0,0.0
8494e23ffffffff,20.0,1.0,0.0,0.0,0.0
8494e27ffffffff,3.0,2.0,0.0,0.0,0.0
8494e29ffffffff,26.0,5.0,0.0,0.0,0.0
8494e2bffffffff,32.0,2.0,0.0,0.0,0.0
8494e2dffffffff,1.0,0.0,0.0,0.0,0.0
8494e31ffffffff,3.0,0.0,0.0,0.0,0.0
8494e35ffffffff,158.0,17.0,0.0,0.0,0.0
8494e3dffffffff,17.0,0.0,0.0,0.0,0.0
8494e81ffffffff,17.0,7.0,0.0,0.0,0.0
8494e85ffffffff,8.0,6.0,0.0,0.0,0.0
8494e87ffffffff,6.0,2.0,0.0,0.0,0.0
8494e93ffffffff,6.0,2.0,0.0,0.0,0.0
8494e97ffffffff,4.0,2.0,0.0,0.0,0.0
8494e9dffffffff,5.0,4.0,0.0,0.0,0.0
8494ea1ffffffff,2.0,0.0,0.0,0.0,0.0
8494ea5ffffffff,3.0,0.0,0.0,0.0,0.0
8494eb5ffffffff,2.0,2.0,0.0,0.0,0.0
8494ed3ffffffff,93.0,25.0,0.0,0.0,0.0
8494ed7ffffffff,6.0,0.0,0.0,0.0,0.0
8494edbffffffff,51.0,5.0,0.0,0.0,0.0
8494ee1ffffffff,6.0,0.0,0.0,0.0,0.0
8494ee3ffffffff,4.0,2.0,0.0,0.0,0.0
8494ee5ffffffff,2.0,0.0,0.0,0.0,0.0
8494ee7ffffffff,29.0,13.0,0.0,0.0,0.0
8494f0dffffffff,2.0,0.0,0.0,0.0,0.0
8494f21ffffffff,6.0,0.0,0.0,0.0,0.0
8494f47ffffffff,3.0,0.0,0.0,0.0,0.0
8494f55ffffffff,2.0,0.0,0.0,0.0,0.0
8494f5dffffffff,7.0,0.0,0.0,0.0,0.0
8494f61ffffffff,3.0,0.0,0.0,0.0,0.0
8494f63ffffffff,6.0,0.0,0.0,0.0,0.0
8494f65ffffffff,9.0,0.0,0.0,0.0,0.0
8494f6bffffffff,4.0,4.0,0.0,0.0,0.0
8495009ffffffff,19.0,1.0,0.0,0.0,0.0
8495055ffffffff,5.0,2.0,0.0,0.0,0.0
84950a5ffffffff,2.0,0.0,0.0,0.0,0.0
8495131ffffffff,2.0,0.0,0.0,0.0,0.0
8495185ffffffff,4.0,0.0,0.0,0.0,0.0
84951a7ffffffff,16.0,9.0,0.0,0.0,0.0
84951abffffffff,9.0,3.0,0.0,0.0,0.0
84951bdffffffff,2.0,2.0,0.0,0.0,0.0
84951d1ffffffff,2.0,0.0,0.0,0.0,0.0
84951ddffffffff,2.0,0.0,0.0,0.0,0.0
84951e3ffffffff,33.0,15.0,0.0,0.0,0.0
84951e5ffffffff,5.0,0.0,0.0,0.0,0.0
84951e7ffffffff,13.0,0.0,0.0,0.0,0.0
8495449ffffffff,2.0,2.0,0.0,0.0,0.0
849545dffffffff,6.0,0.0,0.0,0.0,0.0
8495537ffffffff,4.0,0.0,0.0,0.0,0.0
8495613ffffffff,14.0,0.0,0.0,0.0,0.0
8495617ffffffff,2.0,0.0,0.0,0.0,0.0
8495661ffffffff,2.0,0.0,0.0,0.0,0.0
84956a5ffffffff,7.0,1.0,0.0,0.0,0.0
84956bdffffffff,9.0,2.0,0.0,0.0,0.0
84956d3ffffffff,7.0,0.0,0.0,0.0,0.0
8495a41ffffffff,4.0,0.0,0.0,0.0,0.0
8495a49ffffffff,4.0,0.0,0.0,0.0,0.0
8495a4dffffffff,62.0,7.0,0.0,0.0,0.0
8495a55ffffffff,4.0,0.0,0.0,0.0,0.0
8495a57ffffffff,2.0,0.0,0.0,0.0,0.0
8495a5dffffffff,2.0,0.0,0.0,0.0,0.0
8495a91ffffffff,2.0,0.0,0.0,0.0,0.0
8495a99ffffffff,2.0,1.0,0.0,0.0,0.0
849c009ffffffff,11.0,4.0,0.0,0.0,0.0
849c00bffffffff,6.0,6.0,0.0,0.0,0.0
849c011ffffffff,7.0,0.0,0.0,0.0,0.0
849c017ffffffff,11.0,5.0,0.0,0.0,0.0
849c01dffffffff,2.0,0.0,0.0,0.0,0.0
849c055ffffffff,3.0,0.0,0.0,0.0,0.0
849c059ffffffff,11.0,2.0,0.0,0.0,0.0
849c05dffffffff,353.0,47.0,0.0,0.0,0.0
849c0a1ffffffff,1.0,0.0,0.0,0.0,0.0
849c0a5ffffffff,3.0,0.0,0.0,0.0,0.0
849c0adffffffff,4.0,0.0,0.0,0.0,0.0
849c0d7ffffffff,1.0,0.0,0.0,0.0,0.0
849c0e1ffffffff,1.0,1.0,0.0,0.0,0.0
849c0e5ffffffff,2.0,0.0,0.0,0.0,0.0
849c0e9ffffffff,47.0,7.0,0.0,0.0,0.0
849c0edffffffff,9.0,2.0,0.0,0.0,0.0
849c191ffffffff,33.0,2.0,0.0,0.0,0.0
849c193ffffffff,3.0,0.0,0.0,0.0,0.0
849c19dffffffff,48.0,15.0,0.0,0.0,0.0
849c203ffffffff,69.0,18.0,0.0,0.0,0.0
849c207ffffffff,4.0,0.0,0.0,0.0,0.0
849c20bffffffff,11.0,0.0,0.0,0.0,0.0
849c211ffffffff,1.0,1.0,0.0,0.0,0.0
849c215ffffffff,122.0,29.0,0.0,0.0,0.0
849c21bffffffff,4.0,0.0,0.0,0.0,0.0
849c231ffffffff,988.0,118.0,0.0,0.0,0.0
849c233ffffffff,40.0,3.0,0.0,0.0,0.0
849c235ffffffff,2.0,0.0,0.0,0.0,0.0
849c237ffffffff,135.0,8.0,0.0,0.0,0.0
849c239ffffffff,45.0,2.0,0.0,0.0,0.0
849c23bffffffff,243.0,25.0,0.0,0.0,0.0
849c23dffffffff,24.0,0.0,0.0,0.0,0.0
849c251ffffffff,41.0,4.0,0.0,0.0,0.0
849c255ffffffff,26.0,0.0,0.0,0.0,0.0
849c257ffffffff,5.0,0.0,0.0,0.0,0.0
849c259ffffffff,2.0,0.0,0.0,0.0,0.0
849c25dffffffff,22.0,0.0,0.0,0.0,0.0
849c2c1ffffffff,2.0,2.0,0.0,0.0,0.0
849c2cbffffffff,1.0,0.0,0.0,0.0,0.0
849c2cdffffffff,5.0,0.0,0.0,0.0,0.0
849c2d3ffffffff,1.0,1.0,0.0,0.0,0.0
849c2ddffffffff,89.0,23.0,0.0,0.0,0.0
849c403ffffffff,2.0,2.0,0.0,0.0,0.0
849c413ffffffff,2.0,0.0,0.0,0.0,0.0
849c417ffffffff,26.0,8.0,0.0,0.0,0.0
849c431ffffffff,8.0,0.0,0.0,0.0,0.0
849c439ffffffff,4.0,0.0,0.0,0.0,0.0
849c43bffffffff,4.0,0.0,0.0,0.0,0.0
849c443ffffffff,4.0,0.0,0.0,0.0,0.0
849c44bffffffff,3.0,0.0,0.0,0.0,0.0
849c487ffffffff,1.0,0.0,0.0,0.0,0.0
849c491ffffffff,2.0,0.0,0.0,0.0,0.0
849c495ffffffff,2.0,0.0,0.0,0.0,0.0
849c499ffffffff,6.0,3.0,0.0,0.0,0.0
849c4a1ffffffff,2.0,0.0,0.0,0.0,0.0
849c4b3ffffffff,4.0,0.0,0.0,0.0,0.0
849c4bdffffffff,2.0,0.0,0.0,0.0,0.0
849c4cdffffffff,1.0,0.0,0.0,0.0,0.0
849c4d3ffffffff,2.0,2.0,0.0,0.0,0.0
849c4e5ffffffff,2.0,0.0,0.0,0.0,0.0
849c4e7ffffffff,2.0,0.0,0.0,0.0,0.0
849c587ffffffff,6.0,0.0,0.0,0.0,0.0
849c589ffffffff,4.0,0.0,0.0,0.0,0.0
849c58dffffffff,1.0,0.0,0.0,0.0,0.0
849c5a7ffffffff,6.0,0.0,0.0,0.0,0.0
849c5bdffffffff,2.0,0.0,0.0,0.0,0.0
849c605ffffffff,23.0,7.0,0.0,0.0,0.0
849c60dffffffff,4.0,0.0,0.0,0.0,0.0
849c62dffffffff,2.0,2.0,0.0,0.0,0.0
849c649ffffffff,2.0,0.0,0.0,0.0,0.0
849c65dffffffff,11.0,5.0,0.0,0.0,0.0
849c661ffffffff,4.0,0.0,0.0,0.0,0.0
849c663ffffffff,2.0,0.0,0.0,0.0,0.0
849c693ffffffff,9.0,4.0,0.0,0.0,0.0
849c6a7ffffffff,2.0,0.0,0.0,0.0,0.0
849c6abffffffff,1.0,0.0,0.0,0.0,0.0
849c6cbffffffff,5.0,3.0,0.0,0.0,0.0
849c6ddffffffff,1.0,1.0,0.0,0.0,0.0
849c743ffffffff,29.0,7.0,0.0,0.0,0.0
849c747ffffffff,10.0,7.0,0.0,0.0,0.0
849c749ffffffff,2.0,0.0,0.0,0.0,0.0
849c74bffffffff,2.0,0.0,0.0,0.0,0.0
849c835ffffffff,2.0,0.0,0.0,0.0,0.0
849c83bffffffff,2.0,0.0,0.0,0.0,0.0
849c851ffffffff,7.0,0.0,0.0,0.0,0.0
849c853ffffffff,1.0,0.0,0.0,0.0,0.0
849c855ffffffff,2.0,0.0,0.0,0.0,0.0
849c85bffffffff,48.0,4.0,0.0,0.0,0.0
849c8a5ffffffff,2.0,0.0,0.0,0.0,0.0
849c8b5ffffffff,3.0,0.0,0.0,0.0,0.0
849c901ffffffff,137.0,33.0,0.0,0.0,0.0
849c905ffffffff,5.0,2.0,0.0,0.0,0.0
849c907ffffffff,32.0,5.0,0.0,0.0,0.0
849c993ffffffff,15.0,3.0,0.0,0.0,0.0
849c9d3ffffffff,2.0,0.0,0.0,0.0,0.0
849c9d5ffffffff,2.0,0.0,0.0,0.0,0.0
849c9d9ffffffff,7.0,3.0,0.0,0.0,0.0
849ca27ffffffff,2.0,0.0,0.0,0.0,0.0
849ca65ffffffff,17.0,0.0,0.0,0.0,0.0
849caa1ffffffff,3.0,0.0,0.0,0.0,0.0
849caadffffffff,48.0,0.0,0.0,0.0,0.0
849cae7ffffffff,114.0,18.0,0.0,0.0,0.0
849cb0bffffffff,2.0,0.0,0.0,0.0,0.0
849cb51ffffffff,4.0,0.0,0.0,0.0,0.0
849cb59ffffffff,10.0,0.0,0.0,0.0,0.0
849cc29ffffffff,1.0,0.0,0.0,0.0,0.0
849cc2bffffffff,2.0,0.0,0.0,0.0,0.0
849cd17ffffffff,2.0,0.0,0.0,0.0,0.0
849cd25ffffffff,5.0,0.0,0.0,0.0,0.0
849cd2dffffffff,19.0,0.0,0.0,0.0,0.0
849cd31ffffffff,141.0,16.0,0.0,0.0,0.0
849cd33ffffffff,7.0,2.0,0.0,0.0,0.0
849cd37ffffffff,1.0,1.0,0.0,0.0,0.0
849ce2dffffffff,1.0,0.0,0.0,0.0,0.0
849ce47ffffffff,6.0,0.0,0.0,0.0,0.0
849ce65ffffffff,2.0,0.0,0.0,0.0,0.0
849ce9bffffffff,60.0,18.0,0.0,0.0,0.0
849cf19ffffffff,6.0,0.0,0.0,0.0,0.0
849cf39ffffffff,6.0,0.0,0.0,0.0,0.0
849cf3bffffffff,21.0,6.0,0.0,0.0,0.0
849cf53ffffffff,21.0,0.0,0.0,0.0,0.0
849d013ffffffff,25.0,3.0,0.0,0.0,0.0
849d01bffffffff,56.0,0.0,0.0,0.0,0.0
849d0abffffffff,24.0,0.0,0.0,0.0,0.0
849d0b1ffffffff,81.0,4.0,0.0,0.0,0.0
849d0b3ffffffff,4.0,0.0,0.0,0.0,0.0
849d0b5ffffffff,114.0,14.0,0.0,0.0,0.0
849d0b7ffffffff,43.0,2.0,0.0,0.0,0.0
849d0bdffffffff,44.0,0.0,0.0,0.0,0.0
849d0c1ffffffff,2.0,0.0,0.0,0.0,0.0
849d0c7ffffffff,2.0,0.0,0.0,0.0,0.0
849d0cdffffffff,38.0,6.0,0.0,0.0,0.0
849d0e1ffffffff,17.0,3.0,0.0,0.0,0.0
849d0e3ffffffff,10.0,2.0,0.0,0.0,0.0
849d0e9ffffffff,6.0,0.0,0.0,0.0,0.0
849d0edffffffff,8.0,4.0,0.0,0.0,0.0
849d201ffffffff,23.0,1.0,0.0,0.0,0.0
849d203ffffffff,7.0,7.0,0.0,0.0,0.0
849d211ffffffff,32.0,6.0,0.0,0.0,0.0
849d215ffffffff,19.0,0.0,0.0,0.0,0.0
849d217ffffffff,87.0,28.0,0.0,0.0,0.0
849d219ffffffff,4.0,0.0,0.0,0.0,0.0
849d21dffffffff,82.0,4.0,0.0,0.0,0.0
849d23bffffffff,24.0,3.0,0.0,0.0,0.0
849d241ffffffff,31.0,0.0,0.0,0.0,0.0
849d247ffffffff,7.0,4.0,0.0,0.0,0.0
849d24bffffffff,120.0,41.0,0.0,0.0,0.0
849d251ffffffff,2.0,0.0,0.0,0.0,0.0
849d253ffffffff,1.0,0.0,0.0,0.0,0.0
849d255ffffffff,8.0,5.0,0.0,0.0,0.0
849d257ffffffff,32.0,2.0,0.0,0.0,0.0
849d259ffffffff,4.0,0.0,0.0,0.0,0.0
849d289ffffffff,6.0,4.0,0.0,0.0,0.0
849d28bffffffff,14.0,4.0,0.0,0.0,0.0
849d295ffffffff,8.0,3.0,0.0,0.0,0.0
849d29dffffffff,2.0,0.0,0.0,0.0,0.0
849d2a1ffffffff,1.0,0.0,0.0,0.0,0.0
849d2a5ffffffff,8.0,0.0,0.0,0.0,0.0
849d2adffffffff,2.0,0.0,0.0,0.0,0.0
849d2b5ffffffff,2.0,0.0,0.0,0.0,0.0
849d2c3ffffffff,14.0,8.0,0.0,0.0,0.0
849d2c9ffffffff,4.0,0.0,0.0,0.0,0.0
849d2e1ffffffff,6.0,0.0,0.0,0.0,0.0
849d2e7ffffffff,7.0,0.0,0.0,0.0,0.0
849d407ffffffff,2.0,0.0,0.0,0.0,0.0
849d40dffffffff,1.0,0.0,0.0,0.0,0.0
849d433ffffffff,4.0,0.0,0.0,0.0,0.0
849d43dffffffff,2.0,0.0,0.0,0.0,0.0
849d447ffffffff,6.0,3.0,0.0,0.0,0.0
849d44bffffffff,8.0,0.0,0.0,0.0,0.0
849d46bffffffff,13.0,6.0,0.0,0.0,0.0
849d48dffffffff,2.0,2.0,0.0,0.0,0.0
849d4a1ffffffff,92.0,21.0,0.0,0.0,0.0
849d4abffffffff,7.0,0.0,0.0,0.0,0.0
849d4adffffffff,12.0,3.0,0.0,0.0,0.0
849d4c9ffffffff,16.0,0.0,0.0,0.0,0.0
849d537ffffffff,6.0,0.0,0.0,0.0,0.0
849d55dffffffff,2.0,2.0,0.0,0.0,0.0
849d565ffffffff,4.0,0.0,0.0,0.0,0.0
849d5d9ffffffff,3.0,0.0,0.0,0.0,0.0
849d5dbffffffff,42.0,7.0,0.0,0.0,0.0
849d601ffffffff,2.0,0.0,0.0,0.0,0.0
849d609ffffffff,2.0,0.0,0.0,0.0,0.0
849d60bffffffff,11.0,0.0,0.0,0.0,0.0
849d60dffffffff,2.0,2.0,0.0,0.0,0.0
849d625ffffffff,4.0,2.0,0.0,0.0,0.0
849d63dffffffff,3.0,0.0,0.0,0.0,0.0
849d66dffffffff,1.0,0.0,0.0,0.0,0.0
849d68bffffffff,2.0,0.0,0.0,0.0,0.0
849d6b5ffffffff,2.0,0.0,0.0,0.0,0.0
849d6e7ffffffff,8.0,6.0,0.0,0.0,0.0
849d70bffffffff,4.0,0.0,0.0,0.0,0.0
849d719ffffffff,9.0,1.0,0.0,0.0,0.0
849d735ffffffff,2.0,0.0,0.0,0.0,0.0
849d741ffffffff,2.0,0.0,0.0,0.0,0.0
849d74dffffffff,2.0,0.0,0.0,0.0,0.0
849d755ffffffff,1.0,0.0,0.0,0.0,0.0
849d75dffffffff,4.0,1.0,0.0,0.0,0.0
849d91dffffffff,1.0,0.0,0.0,0.0,0.0
849d9b3ffffffff,4.0,0.0,0.0,0.0,0.0
849d9ebffffffff,1.0,0.0,0.0,0.0,0.0
849e2dbffffffff,2.0,0.0,0.0,0.0,0.0
849eda7ffffffff,4.0,0.0,0.0,0.0,0.0
849edb3ffffffff,2.0,0.0,0.0,0.0,0.0
849f50bffffffff,39.0,0.0,26.0,0.0,0.0
849f511ffffffff,1.0,0.0,1.0,0.0,0.0
849f515ffffffff,48.0,0.0,31.0,0.0,0.0
849f517ffffffff,39.0,0.0,21.0,0.0,0.0
849f51dffffffff,6.0,0.0,3.0,0.0,0.0
849f521ffffffff,2.0,0.0,2.0,0.0,0.0
849f523ffffffff,10.0,0.0,6.0,0.0,0.0
849f529ffffffff,13.0,0.0,9.0,0.0,0.0
849f533ffffffff,1.0,0.0,0.0,0.0,0.0
849f54bffffffff,3.0,0.0,3.0,0.0,0.0
849f555ffffffff,2.0,0.0,2.0,0.0,0.0
849f557ffffffff,22.0,0.0,18.0,0.0,0.0
849f55dffffffff,1.0,0.0,0.0,0.0,0.0
849f5a5ffffffff,2.0,0.0,2.0,0.0,0.0
849f5e5ffffffff,2.0,0.0,0.0,0.0,0.0
84a6103ffffffff,4.0,0.0,0.0,0.0,0.0
84a6105ffffffff,2.0,0.0,0.0,0.0,0.0
84a6107ffffffff,2.0,0.0,0.0,0.0,0.0
84a611dffffffff,7.0,3.0,0.0,0.0,0.0
84a6129ffffffff,10.0,2.0,0.0,0.0,0.0
84a612dffffffff,75.0,11.0,0.0,0.0,0.0
84a6139ffffffff,17.0,3.0,0.0,0.0,0.0
84a615bffffffff,2.0,0.0,0.0,0.0,0.0
84a6169ffffffff,4.0,4.0,0.0,0.0,0.0
