cell_id,Progne tapera,Progne tapera tapera,Progne tapera fusca
84662c1ffffffff,2.0,0.0,0.0
84662c9ffffffff,2.0,0.0,0.0
84662cdffffffff,11.0,0.0,0.0
84662d3ffffffff,12.0,0.0,0.0
84662dbffffffff,2.0,0.0,0.0
84662e1ffffffff,8.0,0.0,0.0
84662e5ffffffff,4.0,0.0,0.0
84662e9ffffffff,9.0,0.0,0.0
8466311ffffffff,22.0,0.0,0.0
8466313ffffffff,96.0,0.0,0.0
8466317ffffffff,6.0,0.0,0.0
846631bffffffff,28.0,0.0,0.0
8466411ffffffff,12.0,0.0,0.0
8466415ffffffff,30.0,0.0,0.0
8466417ffffffff,7.0,0.0,0.0
8466419ffffffff,1.0,0.0,0.0
846641dffffffff,51.0,0.0,0.0
8466427ffffffff,3.0,0.0,0.0
846642dffffffff,3.0,0.0,0.0
8466441ffffffff,6.0,0.0,0.0
846644bffffffff,1.0,0.0,0.0
846645dffffffff,6.0,0.0,0.0
8466487ffffffff,2.0,0.0,0.0
84664b9ffffffff,2.0,0.0,0.0
84664e9ffffffff,1.0,0.0,0.0
84664ebffffffff,2.0,0.0,0.0
8466505ffffffff,11.0,0.0,0.0
8466507ffffffff,1.0,0.0,0.0
8466509ffffffff,6.0,0.0,0.0
846650dffffffff,1.0,0.0,0.0
8466525ffffffff,4.0,0.0,0.0
8466529ffffffff,128.0,0.0,0.0
846652bffffffff,6.0,0.0,0.0
846652dffffffff,63.0,0.0,0.0
8466537ffffffff,5.0,0.0,0.0
8466543ffffffff,4.0,0.0,0.0
8466545ffffffff,82.0,0.0,0.0
8466547ffffffff,5.0,0.0,0.0
8466549ffffffff,3.0,0.0,0.0
846654bffffffff,59.0,0.0,0.0
846655dffffffff,8.0,0.0,0.0
8466561ffffffff,10.0,0.0,0.0
8466563ffffffff,1.0,0.0,0.0
8466565ffffffff,15.0,0.0,0.0
8466567ffffffff,3.0,0.0,0.0
8466569ffffffff,14.0,0.0,0.0
846656bffffffff,5.0,0.0,0.0
846656dffffffff,33.0,0.0,0.0
84665abffffffff,49.0,0.0,0.0
84665bdffffffff,16.0,0.0,0.0
84665e9ffffffff,8.0,0.0,0.0
8466601ffffffff,1.0,0.0,0.0
8466603ffffffff,3.0,0.0,0.0
8466623ffffffff,5.0,0.0,0.0
8466631ffffffff,11.0,0.0,0.0
8466637ffffffff,20.0,0.0,0.0
8466639ffffffff,8.0,0.0,0.0
846663dffffffff,4.0,0.0,0.0
8466641ffffffff,4.0,0.0,0.0
8466647ffffffff,4.0,3.0,0.0
84666a1ffffffff,1.0,0.0,0.0
84666e3ffffffff,2.0,0.0,0.0
84666ebffffffff,4.0,0.0,0.0
8466705ffffffff,6.0,0.0,0.0
846670dffffffff,3.0,0.0,0.0
8466715ffffffff,3.0,0.0,0.0
846671bffffffff,3.0,0.0,0.0
8466723ffffffff,2.0,0.0,0.0
8466725ffffffff,1.0,0.0,0.0
8466727ffffffff,44.0,0.0,0.0
8466731ffffffff,4.0,0.0,0.0
8466735ffffffff,6.0,0.0,0.0
8466737ffffffff,18.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0
846674bffffffff,3.0,0.0,0.0
846675dffffffff,23.0,0.0,0.0
8466763ffffffff,2.0,0.0,0.0
8466a5bffffffff,10.0,0.0,0.0
8466c01ffffffff,95.0,0.0,0.0
8466c05ffffffff,26.0,0.0,0.0
8466c07ffffffff,5.0,0.0,0.0
8466c09ffffffff,5.0,0.0,0.0
8466c0dffffffff,15.0,0.0,0.0
8466c19ffffffff,3.0,0.0,0.0
8466c1dffffffff,3.0,0.0,0.0
8466c21ffffffff,57.0,0.0,0.0
8466c23ffffffff,54.0,0.0,0.0
8466c27ffffffff,9.0,0.0,0.0
8466c29ffffffff,5.0,0.0,0.0
8466c2bffffffff,19.0,0.0,0.0
8466c33ffffffff,5.0,0.0,0.0
8466c35ffffffff,2.0,2.0,0.0
8466c37ffffffff,4.0,0.0,0.0
8466c39ffffffff,2.0,0.0,0.0
8466c45ffffffff,9.0,0.0,0.0
8466c47ffffffff,8.0,0.0,0.0
8466c49ffffffff,23.0,0.0,0.0
8466c53ffffffff,3.0,0.0,0.0
8466c57ffffffff,24.0,0.0,0.0
8466c5dffffffff,24.0,0.0,0.0
8466c67ffffffff,1.0,0.0,0.0
8466c6dffffffff,8.0,0.0,0.0
8466cb3ffffffff,2.0,0.0,0.0
8466cdbffffffff,3.0,0.0,0.0
8466ce1ffffffff,28.0,0.0,0.0
8466ce9ffffffff,32.0,0.0,0.0
8466cedffffffff,10.0,0.0,0.0
8466d0dffffffff,22.0,0.0,0.0
8466d13ffffffff,2.0,0.0,0.0
8466d1bffffffff,8.0,0.0,0.0
8466d47ffffffff,13.0,0.0,0.0
8466d49ffffffff,1.0,0.0,0.0
8466d53ffffffff,3.0,0.0,0.0
8466d6bffffffff,1.0,0.0,0.0
8466d81ffffffff,2.0,0.0,0.0
8466d89ffffffff,5.0,0.0,0.0
8466da1ffffffff,1.0,0.0,0.0
8466dadffffffff,28.0,0.0,0.0
8466db1ffffffff,5.0,0.0,0.0
8466dc1ffffffff,2.0,0.0,0.0
8466dc3ffffffff,393.0,4.0,11.0
8466dc7ffffffff,115.0,4.0,0.0
8466dc9ffffffff,15.0,0.0,0.0
8466dcbffffffff,19.0,0.0,0.0
8466dcdffffffff,6.0,0.0,0.0
8466dd1ffffffff,2.0,0.0,0.0
8466dd3ffffffff,1.0,0.0,0.0
8466dd7ffffffff,4.0,0.0,0.0
8466dd9ffffffff,2.0,0.0,0.0
8466ddbffffffff,7.0,0.0,0.0
8466dddffffffff,20.0,0.0,0.0
8466de1ffffffff,12.0,0.0,0.0
8466de3ffffffff,45.0,4.0,0.0
8466de7ffffffff,29.0,0.0,0.0
8466de9ffffffff,2.0,0.0,0.0
8466debffffffff,5.0,0.0,0.0
8466e01ffffffff,2.0,0.0,0.0
8466e03ffffffff,2.0,0.0,0.0
8466e05ffffffff,4.0,0.0,0.0
8466e09ffffffff,46.0,0.0,0.0
8466e0bffffffff,26.0,0.0,0.0
8466e0dffffffff,20.0,0.0,0.0
8466e11ffffffff,13.0,0.0,0.0
8466e13ffffffff,6.0,0.0,0.0
8466e15ffffffff,41.0,0.0,0.0
8466e17ffffffff,9.0,0.0,0.0
8466e19ffffffff,7.0,0.0,0.0
8466e1dffffffff,41.0,0.0,0.0
8466e23ffffffff,1.0,0.0,0.0
8466e29ffffffff,7.0,0.0,0.0
8466e2bffffffff,3.0,0.0,0.0
8466e37ffffffff,1.0,0.0,0.0
8466e39ffffffff,8.0,0.0,0.0
8466e3bffffffff,13.0,0.0,0.0
8466e3dffffffff,5.0,0.0,0.0
8466e41ffffffff,17.0,0.0,0.0
8466e43ffffffff,142.0,0.0,0.0
8466e45ffffffff,56.0,0.0,0.0
8466e47ffffffff,31.0,0.0,0.0
8466e49ffffffff,22.0,0.0,0.0
8466e4bffffffff,8.0,0.0,0.0
8466e4dffffffff,2.0,0.0,0.0
8466e51ffffffff,3.0,0.0,0.0
8466e53ffffffff,38.0,0.0,0.0
8466e57ffffffff,220.0,0.0,0.0
8466e59ffffffff,40.0,0.0,0.0
8466e5bffffffff,9.0,0.0,0.0
8466e5dffffffff,4.0,0.0,0.0
8466e63ffffffff,157.0,0.0,0.0
8466e65ffffffff,33.0,0.0,0.0
8466e67ffffffff,4.0,1.0,0.0
8466e69ffffffff,39.0,0.0,0.0
8466e6bffffffff,31.0,0.0,0.0
8466e6dffffffff,66.0,0.0,2.0
8466e8dffffffff,2.0,0.0,0.0
8466e9dffffffff,2.0,0.0,0.0
8466ec1ffffffff,11.0,0.0,0.0
8466ec5ffffffff,20.0,0.0,0.0
8466ec7ffffffff,52.0,0.0,0.0
8466ec9ffffffff,7.0,0.0,0.0
8466ecbffffffff,74.0,0.0,0.0
8466ee5ffffffff,39.0,0.0,0.0
8466f01ffffffff,6.0,0.0,0.0
8466f03ffffffff,16.0,0.0,0.0
8466f0bffffffff,28.0,0.0,0.0
8466f11ffffffff,11.0,0.0,0.0
8466f15ffffffff,5.0,0.0,0.0
8466f19ffffffff,8.0,0.0,0.0
8466f1dffffffff,10.0,0.0,2.0
8466f53ffffffff,2.0,0.0,0.0
8466f57ffffffff,62.0,0.0,7.0
8466f59ffffffff,8.0,0.0,0.0
8466f5bffffffff,32.0,0.0,2.0
8467413ffffffff,8.0,0.0,0.0
8467417ffffffff,3.0,0.0,0.0
8467421ffffffff,2.0,0.0,0.0
8467425ffffffff,10.0,0.0,1.0
846742dffffffff,19.0,0.0,1.0
8467431ffffffff,3.0,0.0,0.0
8467433ffffffff,9.0,0.0,0.0
8467435ffffffff,5.0,0.0,0.0
8467437ffffffff,8.0,0.0,0.0
846743bffffffff,11.0,0.0,0.0
846743dffffffff,95.0,2.0,9.0
84674a5ffffffff,1.0,0.0,0.0
84674a7ffffffff,3.0,0.0,0.0
84674c5ffffffff,12.0,1.0,0.0
84674c9ffffffff,18.0,0.0,0.0
84674cbffffffff,9.0,0.0,0.0
84674cdffffffff,10.0,0.0,0.0
84674d9ffffffff,22.0,0.0,0.0
84674e1ffffffff,16.0,0.0,0.0
84674e9ffffffff,13.0,0.0,0.0
84674ebffffffff,2.0,0.0,0.0
84674edffffffff,21.0,0.0,0.0
8467519ffffffff,3.0,0.0,0.0
8467521ffffffff,4.0,0.0,0.0
8467523ffffffff,96.0,0.0,0.0
8467527ffffffff,2.0,0.0,0.0
8467531ffffffff,17.0,0.0,3.0
8467535ffffffff,71.0,0.0,2.0
8467537ffffffff,58.0,0.0,1.0
8467553ffffffff,15.0,0.0,0.0
8467583ffffffff,2.0,0.0,0.0
8467585ffffffff,2.0,0.0,0.0
8467589ffffffff,3.0,0.0,0.0
846758dffffffff,2.0,0.0,0.0
8467595ffffffff,1.0,0.0,0.0
8467599ffffffff,6.0,0.0,0.0
84675a1ffffffff,4.0,0.0,0.0
84675a5ffffffff,2.0,0.0,0.0
84675a7ffffffff,1.0,0.0,0.0
84675a9ffffffff,8.0,0.0,0.0
84675abffffffff,1.0,0.0,0.0
84675b5ffffffff,1.0,0.0,0.0
84675c1ffffffff,4.0,0.0,0.0
84675c3ffffffff,2.0,0.0,0.0
84675c5ffffffff,18.0,0.0,0.0
84675c7ffffffff,16.0,0.0,0.0
84675cbffffffff,10.0,0.0,0.0
84675e1ffffffff,10.0,0.0,0.0
84675e3ffffffff,4.0,0.0,0.0
84675ebffffffff,4.0,0.0,0.0
84676b3ffffffff,1.0,0.0,0.0
8467805ffffffff,2.0,0.0,0.0
84679b7ffffffff,2.0,0.0,0.0
8480055ffffffff,1.0,0.0,0.0
84800c7ffffffff,1.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0
8480101ffffffff,3.0,0.0,0.0
8480105ffffffff,34.0,0.0,0.0
8480107ffffffff,7.0,0.0,0.0
8480109ffffffff,16.0,0.0,0.0
8480141ffffffff,2.0,0.0,0.0
8480163ffffffff,2.0,0.0,0.0
8480165ffffffff,3.0,0.0,0.0
848016bffffffff,2.0,0.0,0.0
8480301ffffffff,4.0,0.0,0.0
8480309ffffffff,2.0,0.0,0.0
848030dffffffff,2.0,0.0,0.0
8480363ffffffff,4.0,0.0,0.0
8480445ffffffff,12.0,0.0,0.0
848044dffffffff,8.0,0.0,0.0
8480469ffffffff,14.0,0.0,0.0
848046bffffffff,2.0,0.0,0.0
848046dffffffff,3.0,0.0,0.0
8480481ffffffff,3.0,0.0,0.0
84804c1ffffffff,3.0,0.0,0.0
848054bffffffff,2.0,0.0,0.0
8480623ffffffff,2.0,0.0,0.0
84806a1ffffffff,2.0,0.0,0.0
84806a3ffffffff,3.0,0.0,0.0
84806a7ffffffff,4.0,0.0,0.0
84806abffffffff,6.0,0.0,0.0
84806b7ffffffff,6.0,0.0,0.0
8480713ffffffff,10.0,0.0,0.0
8480737ffffffff,8.0,0.0,0.0
8480745ffffffff,6.0,0.0,0.0
8480a4dffffffff,1.0,0.0,0.0
8481005ffffffff,26.0,0.0,0.0
8481007ffffffff,2.0,0.0,0.0
8481011ffffffff,3.0,0.0,0.0
8481029ffffffff,7.0,0.0,0.0
8481061ffffffff,4.0,0.0,0.0
8481063ffffffff,77.0,0.0,1.0
8481069ffffffff,1.0,0.0,0.0
84810edffffffff,3.0,0.0,0.0
8481101ffffffff,2.0,0.0,0.0
8481125ffffffff,7.0,0.0,0.0
8481137ffffffff,2.0,0.0,0.0
8481141ffffffff,1.0,0.0,0.0
848114bffffffff,2.0,0.0,0.0
8481161ffffffff,13.0,0.0,0.0
8481163ffffffff,12.0,0.0,0.0
8481167ffffffff,7.0,0.0,0.0
848116bffffffff,2.0,0.0,0.0
84811abffffffff,1.0,0.0,0.0
84811c9ffffffff,3.0,0.0,0.0
8481211ffffffff,3.0,0.0,0.0
8481215ffffffff,5.0,0.0,0.0
848121dffffffff,1.0,0.0,0.0
8481225ffffffff,3.0,0.0,0.0
848124bffffffff,3.0,0.0,0.0
848124dffffffff,9.0,0.0,0.0
84812d1ffffffff,4.0,0.0,0.0
8481301ffffffff,1.0,0.0,0.0
8481303ffffffff,11.0,0.0,0.0
8481307ffffffff,8.0,0.0,0.0
848130bffffffff,3.0,0.0,0.0
8481321ffffffff,8.0,0.0,0.0
8481323ffffffff,5.0,2.0,0.0
8481327ffffffff,29.0,1.0,0.0
848132bffffffff,6.0,0.0,0.0
8481331ffffffff,3.0,0.0,0.0
8481335ffffffff,2.0,0.0,0.0
8481337ffffffff,4.0,0.0,0.0
8481339ffffffff,136.0,2.0,0.0
848133dffffffff,5.0,0.0,0.0
8481343ffffffff,3.0,0.0,0.0
848134dffffffff,4.0,0.0,0.0
8481363ffffffff,43.0,1.0,0.0
8481403ffffffff,2.0,0.0,0.0
8481423ffffffff,2.0,0.0,0.0
8481429ffffffff,1.0,0.0,0.0
8481431ffffffff,1.0,0.0,0.0
848146bffffffff,2.0,0.0,0.0
84814a9ffffffff,2.0,0.0,0.0
84814d5ffffffff,2.0,0.0,0.0
84814e7ffffffff,2.0,0.0,0.0
84815abffffffff,2.0,0.0,0.0
84815e9ffffffff,3.0,0.0,0.0
848162bffffffff,42.0,0.0,0.0
8481635ffffffff,24.0,0.0,0.0
8481711ffffffff,7.0,0.0,0.0
8481719ffffffff,2.0,2.0,0.0
848175dffffffff,2.0,0.0,0.0
8481803ffffffff,3.0,0.0,0.0
8481809ffffffff,6.0,0.0,0.0
848180bffffffff,6.0,0.0,0.0
8481819ffffffff,4.0,0.0,0.0
848181dffffffff,2.0,0.0,0.0
8481833ffffffff,4.0,0.0,0.0
8481837ffffffff,2.0,0.0,0.0
8481851ffffffff,3.0,0.0,0.0
8481855ffffffff,2.0,0.0,0.0
8481859ffffffff,3.0,0.0,0.0
848185dffffffff,64.0,0.0,0.0
84818b3ffffffff,5.0,0.0,0.0
84819d9ffffffff,2.0,0.0,0.0
8481ad1ffffffff,14.0,0.0,3.0
848a003ffffffff,10.0,0.0,0.0
848a059ffffffff,2.0,0.0,0.0
848a05bffffffff,3.0,0.0,0.0
848a069ffffffff,4.0,0.0,0.0
848a109ffffffff,19.0,0.0,0.0
848a155ffffffff,11.0,0.0,0.0
848a157ffffffff,8.0,0.0,0.0
848a1a1ffffffff,1.0,0.0,0.0
848a1a7ffffffff,3.0,0.0,0.0
848a1b1ffffffff,2.0,0.0,0.0
848a1ebffffffff,1.0,0.0,0.0
848a217ffffffff,2.0,0.0,0.0
848a23bffffffff,1.0,0.0,0.0
848a249ffffffff,3.0,0.0,0.0
848a2cdffffffff,2.0,0.0,0.0
848a2edffffffff,6.0,0.0,0.0
848a313ffffffff,3.0,0.0,0.0
848a317ffffffff,9.0,0.0,2.0
848a337ffffffff,8.0,0.0,0.0
848a33bffffffff,6.0,0.0,0.0
848a451ffffffff,33.0,0.0,0.0
848a459ffffffff,81.0,0.0,0.0
848a45bffffffff,86.0,0.0,0.0
848a45dffffffff,48.0,0.0,0.0
848a4cdffffffff,1.0,0.0,0.0
848a565ffffffff,1.0,0.0,0.0
848a637ffffffff,3.0,0.0,0.0
848a68bffffffff,21.0,3.0,0.0
848a699ffffffff,103.0,0.0,0.0
848a69dffffffff,1.0,0.0,0.0
848a6d1ffffffff,3.0,0.0,0.0
848a6d3ffffffff,234.0,4.0,0.0
848a6d7ffffffff,186.0,4.0,0.0
848a6d9ffffffff,118.0,0.0,0.0
848a6dbffffffff,95.0,15.0,0.0
848a701ffffffff,4.0,0.0,0.0
848a703ffffffff,4.0,0.0,0.0
848a707ffffffff,12.0,0.0,0.0
848a70bffffffff,14.0,0.0,0.0
848a73dffffffff,10.0,0.0,0.0
848a755ffffffff,3.0,0.0,0.0
848a809ffffffff,9.0,0.0,0.0
848a81bffffffff,19.0,0.0,0.0
848a8c1ffffffff,5.0,0.0,0.0
848a8cbffffffff,8.0,0.0,0.0
848a8cdffffffff,18.0,0.0,0.0
848a8ebffffffff,1.0,0.0,0.0
848a927ffffffff,6.0,0.0,0.0
848a963ffffffff,5.0,0.0,0.0
848a9c1ffffffff,13.0,0.0,0.0
848a9d3ffffffff,2.0,0.0,0.0
848aa87ffffffff,10.0,0.0,0.0
848aa93ffffffff,10.0,0.0,0.0
848aa9bffffffff,2.0,0.0,0.0
848aa9dffffffff,6.0,0.0,0.0
848aaa3ffffffff,5.0,0.0,0.0
848aaa5ffffffff,13.0,0.0,0.0
848aaadffffffff,32.0,0.0,0.0
848aab1ffffffff,15.0,0.0,0.0
848aab3ffffffff,5.0,0.0,0.0
848aab5ffffffff,11.0,0.0,0.0
848aab9ffffffff,14.0,0.0,0.0
848aabdffffffff,10.0,0.0,0.0
848aac9ffffffff,2.0,0.0,0.0
848aacbffffffff,4.0,0.0,0.0
848aaddffffffff,4.0,0.0,0.0
848ad13ffffffff,6.0,0.0,0.0
848ada3ffffffff,7.0,0.0,0.0
848ada9ffffffff,11.0,0.0,0.0
848adb5ffffffff,1.0,0.0,0.0
848adbbffffffff,2.0,0.0,0.0
848adc5ffffffff,15.0,0.0,0.0
848adcdffffffff,6.0,0.0,0.0
848ae53ffffffff,1.0,0.0,0.0
848ae5bffffffff,20.0,0.0,0.0
848af03ffffffff,3.0,0.0,0.0
848af09ffffffff,113.0,0.0,0.0
848af0bffffffff,21.0,0.0,0.0
848af0dffffffff,5.0,0.0,0.0
848af11ffffffff,12.0,0.0,0.0
848af13ffffffff,3.0,0.0,0.0
848af19ffffffff,4.0,0.0,0.0
848af1dffffffff,43.0,0.0,0.0
848af29ffffffff,31.0,0.0,0.0
848af2bffffffff,4.0,0.0,0.0
848af41ffffffff,10.0,0.0,0.0
848af45ffffffff,64.0,0.0,0.0
848af47ffffffff,24.0,0.0,0.0
848af49ffffffff,2.0,0.0,0.0
848af4bffffffff,4.0,0.0,0.0
848af61ffffffff,36.0,0.0,0.0
848af63ffffffff,16.0,0.0,0.0
848af67ffffffff,2.0,0.0,0.0
848af69ffffffff,163.0,0.0,0.0
848af6bffffffff,46.0,0.0,0.0
848af6dffffffff,2.0,0.0,0.0
848b01bffffffff,10.0,0.0,0.0
848b045ffffffff,5.0,0.0,0.0
848b047ffffffff,1.0,0.0,0.0
848b05dffffffff,1.0,0.0,0.0
848b065ffffffff,1.0,0.0,0.0
848b085ffffffff,10.0,0.0,0.0
848b08bffffffff,12.0,0.0,0.0
848b08dffffffff,3.0,0.0,0.0
848b093ffffffff,2.0,0.0,0.0
848b09dffffffff,2.0,0.0,0.0
848b0a3ffffffff,2.0,0.0,0.0
848b0b5ffffffff,5.0,0.0,0.0
848b0bdffffffff,2.0,0.0,0.0
848b0c1ffffffff,21.0,0.0,0.0
848b0c3ffffffff,14.0,0.0,0.0
848b0c7ffffffff,5.0,0.0,0.0
848b0c9ffffffff,38.0,0.0,0.0
848b0cbffffffff,3.0,0.0,0.0
848b0cdffffffff,27.0,0.0,0.0
848b0d1ffffffff,44.0,0.0,0.0
848b0d5ffffffff,21.0,0.0,0.0
848b0d9ffffffff,5.0,0.0,0.0
848b0dbffffffff,3.0,0.0,0.0
848b0ddffffffff,5.0,0.0,0.0
848b0e1ffffffff,5.0,0.0,0.0
848b0e7ffffffff,8.0,0.0,0.0
848b105ffffffff,6.0,0.0,0.0
848b10dffffffff,4.0,0.0,0.0
848b11dffffffff,6.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0
848b1c5ffffffff,2.0,0.0,0.0
848b1cdffffffff,2.0,0.0,0.0
848b1e1ffffffff,2.0,0.0,0.0
848b1e5ffffffff,1.0,0.0,0.0
848b1edffffffff,5.0,0.0,0.0
