cell_id,Dendrocygna autumnalis,Dendrocygna autumnalis fulgens,Dendrocygna autumnalis autumnalis
834809fffffffff,25.0,0.0,0.0
83480afffffffff,140.0,0.0,0.0
83480bfffffffff,27.0,0.0,0.0
83480efffffffff,144.0,0.0,0.0
834812fffffffff,4.0,0.0,0.0
834814fffffffff,83.0,0.0,0.0
834815fffffffff,15.0,0.0,0.0
834816fffffffff,2.0,0.0,0.0
83481afffffffff,43.0,0.0,0.0
83481bfffffffff,1.0,0.0,0.0
83481dfffffffff,4.0,0.0,0.0
834823fffffffff,2.0,0.0,0.0
83482afffffffff,74.0,0.0,0.0
83482efffffffff,3.0,0.0,0.0
834830fffffffff,17.0,0.0,0.0
834832fffffffff,118.0,33.0,0.0
834833fffffffff,468.0,0.0,0.0
834836fffffffff,2757.0,56.0,0.0
834852fffffffff,3.0,0.0,0.0
834856fffffffff,182.0,0.0,0.0
834880fffffffff,160.0,2.0,0.0
834881fffffffff,32.0,0.0,0.0
834882fffffffff,852.0,15.0,0.0
834883fffffffff,1190.0,11.0,0.0
834884fffffffff,21.0,0.0,0.0
834886fffffffff,71.0,2.0,0.0
83488afffffffff,35.0,0.0,0.0
83488efffffffff,434.0,9.0,0.0
834890fffffffff,4427.0,64.0,0.0
834891fffffffff,554.0,12.0,0.0
834892fffffffff,2198.0,24.0,0.0
834893fffffffff,2266.0,28.0,0.0
834895fffffffff,5111.0,45.0,0.0
834898fffffffff,1031.0,10.0,0.0
834899fffffffff,42.0,0.0,0.0
83489afffffffff,403.0,6.0,0.0
83489bfffffffff,45.0,2.0,0.0
83489cfffffffff,6286.0,94.0,0.0
83489dfffffffff,79.0,2.0,0.0
83489efffffffff,3632.0,52.0,0.0
8348a2fffffffff,632.0,13.0,0.0
8348aefffffffff,2.0,0.0,0.0
8348b1fffffffff,875.0,27.0,0.0
8348b2fffffffff,10666.0,424.0,0.0
8348b3fffffffff,23137.0,588.0,0.0
8348b4fffffffff,11.0,0.0,0.0
8348b5fffffffff,75.0,0.0,0.0
8348e1fffffffff,9.0,0.0,0.0
8348e4fffffffff,2.0,0.0,0.0
8348e5fffffffff,27.0,0.0,0.0
8348e8fffffffff,1564.0,92.0,0.0
8348ecfffffffff,1262.0,60.0,0.0
8348eefffffffff,71.0,7.0,0.0
834980fffffffff,7.0,0.0,0.0
834982fffffffff,27.0,1.0,0.0
834983fffffffff,3.0,0.0,0.0
834986fffffffff,27.0,3.0,0.0
83498cfffffffff,9.0,0.0,0.0
83498efffffffff,13.0,0.0,0.0
834990fffffffff,15.0,9.0,0.0
834991fffffffff,2.0,0.0,0.0
834992fffffffff,34.0,3.0,0.0
834993fffffffff,26.0,10.0,0.0
834994fffffffff,74.0,0.0,0.0
834995fffffffff,30.0,0.0,0.0
834996fffffffff,1424.0,181.0,0.0
834998fffffffff,91.0,2.0,0.0
83499afffffffff,4.0,0.0,0.0
83499bfffffffff,15.0,0.0,0.0
83499dfffffffff,11.0,0.0,0.0
83499efffffffff,48.0,0.0,0.0
8349a2fffffffff,68.0,0.0,0.0
8349a3fffffffff,10.0,0.0,0.0
8349a8fffffffff,372.0,8.0,0.0
8349a9fffffffff,1099.0,62.0,0.0
8349aafffffffff,180.0,2.0,0.0
8349abfffffffff,207.0,8.0,0.0
8349acfffffffff,3.0,0.0,0.0
8349adfffffffff,24.0,0.0,0.0
8349aefffffffff,22.0,0.0,0.0
8349b0fffffffff,4.0,0.0,0.0
8349b1fffffffff,1.0,0.0,0.0
8349b3fffffffff,185.0,0.0,0.0
8349b4fffffffff,13.0,0.0,0.0
8349b5fffffffff,50.0,2.0,0.0
8349b6fffffffff,7.0,1.0,0.0
835e70fffffffff,14.0,0.0,0.0
835e72fffffffff,181.0,0.0,0.0
835f08fffffffff,49.0,0.0,0.0
835f09fffffffff,54.0,0.0,0.0
835f0bfffffffff,21.0,0.0,0.0
835f1dfffffffff,1.0,0.0,0.0
835f1efffffffff,4.0,0.0,0.0
835f29fffffffff,78.0,0.0,0.0
835f2bfffffffff,1.0,0.0,0.0
835f2dfffffffff,3.0,0.0,0.0
835f40fffffffff,16.0,0.0,0.0
835f41fffffffff,15.0,0.0,0.0
835f42fffffffff,8.0,0.0,0.0
835f43fffffffff,3.0,0.0,0.0
835f46fffffffff,3.0,0.0,0.0
835f49fffffffff,5.0,0.0,0.0
835f4afffffffff,1.0,0.0,0.0
835f4efffffffff,14.0,0.0,0.0
835f58fffffffff,318.0,0.0,0.0
835f5bfffffffff,245.0,0.0,0.0
835f5dfffffffff,11.0,0.0,0.0
835f68fffffffff,13.0,0.0,0.0
836600fffffffff,42.0,0.0,2.0
836601fffffffff,5.0,0.0,0.0
836602fffffffff,400.0,0.0,0.0
836603fffffffff,28.0,0.0,0.0
836604fffffffff,100.0,0.0,0.0
836605fffffffff,32.0,0.0,0.0
836606fffffffff,412.0,0.0,12.0
836608fffffffff,31.0,0.0,0.0
836609fffffffff,84.0,0.0,2.0
83660afffffffff,341.0,0.0,5.0
83660bfffffffff,11.0,0.0,0.0
83660cfffffffff,59.0,0.0,4.0
83660dfffffffff,13.0,0.0,0.0
83660efffffffff,328.0,0.0,0.0
836610fffffffff,729.0,0.0,36.0
836611fffffffff,180.0,0.0,2.0
836612fffffffff,5.0,0.0,0.0
836613fffffffff,636.0,0.0,40.0
836615fffffffff,12.0,0.0,0.0
836616fffffffff,472.0,0.0,28.0
836618fffffffff,52.0,0.0,0.0
836619fffffffff,625.0,0.0,0.0
83661afffffffff,33.0,0.0,2.0
83661bfffffffff,224.0,0.0,11.0
83661cfffffffff,36.0,0.0,0.0
83661dfffffffff,3.0,0.0,0.0
83661efffffffff,32.0,0.0,0.0
836620fffffffff,316.0,0.0,21.0
836621fffffffff,26.0,0.0,0.0
836622fffffffff,355.0,0.0,0.0
836623fffffffff,22.0,0.0,0.0
836625fffffffff,379.0,0.0,25.0
836628fffffffff,23.0,0.0,0.0
83662bfffffffff,66.0,0.0,0.0
83662cfffffffff,37.0,0.0,0.0
83662efffffffff,3.0,0.0,0.0
836631fffffffff,251.0,0.0,0.0
836641fffffffff,3.0,0.0,0.0
836650fffffffff,10.0,0.0,0.0
836652fffffffff,157.0,0.0,0.0
836654fffffffff,504.0,0.0,9.0
836656fffffffff,411.0,0.0,7.0
836660fffffffff,10.0,0.0,0.0
836662fffffffff,7.0,0.0,0.0
836663fffffffff,44.0,0.0,2.0
836664fffffffff,95.0,0.0,6.0
836666fffffffff,2.0,0.0,0.0
83666efffffffff,3.0,0.0,0.0
836670fffffffff,79.0,0.0,0.0
836671fffffffff,4.0,0.0,0.0
836672fffffffff,379.0,0.0,4.0
836673fffffffff,60.0,0.0,0.0
836674fffffffff,8.0,0.0,0.0
836675fffffffff,194.0,0.0,2.0
836676fffffffff,20.0,0.0,0.0
8366a0fffffffff,308.0,0.0,14.0
8366a1fffffffff,611.0,0.0,27.0
8366a2fffffffff,90.0,0.0,0.0
8366a3fffffffff,176.0,0.0,4.0
8366a5fffffffff,4254.0,0.0,275.0
8366a6fffffffff,3.0,0.0,0.0
8366aefffffffff,10.0,0.0,0.0
8366b0fffffffff,803.0,0.0,0.0
8366b1fffffffff,148.0,0.0,0.0
8366b4fffffffff,1766.0,0.0,0.0
8366b5fffffffff,2322.0,0.0,0.0
8366b6fffffffff,436.0,0.0,0.0
8366c0fffffffff,89.0,0.0,0.0
8366c1fffffffff,8.0,0.0,0.0
8366c2fffffffff,131.0,0.0,0.0
8366c4fffffffff,488.0,0.0,5.0
8366c5fffffffff,104.0,0.0,0.0
8366c6fffffffff,200.0,0.0,0.0
8366cefffffffff,6.0,0.0,0.0
8366d0fffffffff,204.0,0.0,11.0
8366d1fffffffff,2.0,0.0,0.0
8366d2fffffffff,67.0,0.0,12.0
8366d5fffffffff,37.0,0.0,0.0
8366dcfffffffff,9.0,0.0,0.0
8366defffffffff,7.0,0.0,0.0
8366e0fffffffff,525.0,0.0,6.0
8366e1fffffffff,476.0,0.0,2.0
8366e2fffffffff,161.0,0.0,1.0
8366e3fffffffff,57.0,0.0,0.0
8366e4fffffffff,808.0,0.0,9.0
8366e5fffffffff,1421.0,0.0,7.0
8366e6fffffffff,1533.0,0.0,11.0
8366ecfffffffff,127.0,0.0,0.0
8366eefffffffff,33.0,0.0,0.0
8366f0fffffffff,4.0,0.0,0.0
8366f1fffffffff,1404.0,0.0,18.0
8366f3fffffffff,10.0,0.0,0.0
8366f5fffffffff,2434.0,0.0,57.0
836740fffffffff,11.0,0.0,0.0
836741fffffffff,156.0,0.0,0.0
836742fffffffff,102.0,0.0,0.0
836743fffffffff,120.0,0.0,0.0
836744fffffffff,150.0,0.0,5.0
836746fffffffff,959.0,0.0,0.0
83674afffffffff,137.0,0.0,13.0
83674cfffffffff,12.0,0.0,0.0
83674dfffffffff,10.0,0.0,0.0
83674efffffffff,164.0,0.0,10.0
836750fffffffff,5.0,0.0,0.0
836751fffffffff,11.0,0.0,0.0
836752fffffffff,209.0,0.0,0.0
836753fffffffff,232.0,0.0,0.0
836755fffffffff,364.0,0.0,0.0
836756fffffffff,4.0,0.0,0.0
836758fffffffff,17.0,0.0,0.0
836759fffffffff,84.0,0.0,5.0
83675afffffffff,30.0,0.0,0.0
83675bfffffffff,26.0,0.0,0.0
83675cfffffffff,131.0,0.0,0.0
83675dfffffffff,6.0,0.0,0.0
83675efffffffff,12.0,0.0,0.0
83676bfffffffff,10.0,0.0,0.0
836773fffffffff,258.0,0.0,0.0
83678bfffffffff,6.0,0.0,0.0
836790fffffffff,17.0,0.0,0.0
836791fffffffff,2.0,0.0,0.0
836793fffffffff,9.0,0.0,0.0
836794fffffffff,7.0,0.0,0.0
836795fffffffff,8.0,0.0,0.0
836796fffffffff,29.0,0.0,0.0
83679afffffffff,571.0,0.0,0.0
83679bfffffffff,585.0,0.0,0.0
8367b2fffffffff,3.0,0.0,0.0
8367b3fffffffff,2.0,0.0,0.0
836d04fffffffff,197.0,41.0,0.0
836d05fffffffff,230.0,48.0,0.0
836d06fffffffff,33.0,5.0,0.0
836d14fffffffff,90.0,15.0,0.0
836d15fffffffff,177.0,26.0,0.0
836d20fffffffff,121.0,0.0,0.0
836d21fffffffff,49.0,7.0,0.0
836d22fffffffff,8.0,4.0,0.0
836d23fffffffff,89.0,8.0,0.0
836d24fffffffff,112.0,0.0,0.0
836d25fffffffff,710.0,133.0,0.0
836d26fffffffff,42.0,0.0,0.0
836d29fffffffff,4.0,0.0,0.0
836d2afffffffff,120.0,9.0,0.0
836d2bfffffffff,61.0,0.0,0.0
836d2cfffffffff,411.0,59.0,0.0
836d2dfffffffff,71.0,0.0,0.0
836d2efffffffff,35.0,8.0,0.0
836d30fffffffff,121.0,15.0,0.0
836d31fffffffff,486.0,65.0,0.0
836d32fffffffff,117.0,7.0,0.0
836d33fffffffff,8.0,0.0,0.0
836d34fffffffff,1335.0,123.0,0.0
836d35fffffffff,2166.0,15.0,0.0
836d36fffffffff,14.0,0.0,0.0
836d60fffffffff,815.0,0.0,0.0
836d61fffffffff,787.0,0.0,0.0
836d63fffffffff,95.0,0.0,0.0
836d64fffffffff,992.0,0.0,0.0
836d65fffffffff,320.0,0.0,0.0
836d66fffffffff,628.0,0.0,0.0
836d68fffffffff,3299.0,0.0,0.0
836d69fffffffff,4915.0,0.0,0.0
836d6afffffffff,44.0,0.0,0.0
836d6bfffffffff,358.0,0.0,0.0
836d6cfffffffff,179.0,0.0,0.0
836d6dfffffffff,3355.0,0.0,0.0
836d6efffffffff,67.0,0.0,0.0
836d74fffffffff,371.0,0.0,0.0
836d75fffffffff,540.0,0.0,0.0
836d76fffffffff,46.0,0.0,0.0
838010fffffffff,6.0,0.0,0.0
838014fffffffff,11.0,0.0,0.0
83802bfffffffff,3.0,0.0,0.0
838030fffffffff,10.0,0.0,0.0
838032fffffffff,9.0,0.0,0.0
838034fffffffff,5.0,0.0,0.0
838035fffffffff,2.0,0.0,0.0
838040fffffffff,3.0,0.0,0.0
838044fffffffff,4.0,0.0,0.0
838046fffffffff,2.0,0.0,0.0
838048fffffffff,1.0,0.0,0.0
83804cfffffffff,1.0,0.0,0.0
83804efffffffff,6.0,0.0,0.0
838054fffffffff,16.0,0.0,0.0
83806afffffffff,29.0,0.0,0.0
83806cfffffffff,2.0,0.0,0.0
838073fffffffff,4.0,0.0,0.0
838075fffffffff,1.0,0.0,0.0
838102fffffffff,2.0,0.0,0.0
838105fffffffff,4.0,0.0,0.0
838111fffffffff,3.0,0.0,0.0
838112fffffffff,4.0,0.0,0.0
838113fffffffff,2.0,0.0,0.0
838115fffffffff,8.0,0.0,0.0
83811afffffffff,2.0,0.0,0.0
83811efffffffff,1.0,0.0,1.0
838121fffffffff,33.0,0.0,0.0
838123fffffffff,2.0,0.0,0.0
838124fffffffff,2.0,0.0,0.0
838125fffffffff,2.0,0.0,0.0
83812dfffffffff,1.0,0.0,0.0
838131fffffffff,2.0,0.0,0.0
838133fffffffff,2.0,0.0,0.0
838134fffffffff,4.0,0.0,0.0
838143fffffffff,2.0,0.0,0.0
838145fffffffff,19.0,0.0,9.0
83814dfffffffff,17.0,0.0,0.0
83814efffffffff,7.0,0.0,0.0
83815cfffffffff,2.0,0.0,0.0
83815dfffffffff,11.0,0.0,0.0
838162fffffffff,73.0,0.0,2.0
838163fffffffff,41.0,0.0,2.0
838164fffffffff,4.0,0.0,0.0
838166fffffffff,4.0,0.0,0.0
838171fffffffff,3.0,0.0,0.0
838180fffffffff,8.0,0.0,0.0
838183fffffffff,11.0,0.0,0.0
838188fffffffff,3.0,0.0,0.0
8381a9fffffffff,29.0,0.0,2.0
838a00fffffffff,11.0,0.0,1.0
838a04fffffffff,3.0,0.0,0.0
838a1bfffffffff,1.0,0.0,1.0
838a20fffffffff,2.0,0.0,0.0
838a21fffffffff,9.0,0.0,0.0
838a23fffffffff,1.0,0.0,0.0
838a24fffffffff,1.0,0.0,0.0
838a25fffffffff,2.0,0.0,0.0
838a2efffffffff,11.0,0.0,0.0
838a31fffffffff,6.0,0.0,0.0
838a33fffffffff,6.0,0.0,0.0
838a35fffffffff,4.0,0.0,0.0
838a45fffffffff,58.0,0.0,0.0
838a68fffffffff,9.0,0.0,0.0
838a6dfffffffff,157.0,0.0,4.0
838a8cfffffffff,34.0,0.0,0.0
838a8efffffffff,2.0,0.0,0.0
838a95fffffffff,2.0,0.0,0.0
838a9cfffffffff,10.0,0.0,0.0
838aa9fffffffff,19.0,0.0,0.0
838aaafffffffff,23.0,0.0,0.0
838aabfffffffff,57.0,0.0,8.0
838aacfffffffff,2.0,0.0,0.0
838adafffffffff,50.0,0.0,0.0
838adbfffffffff,23.0,0.0,0.0
838adcfffffffff,2.0,0.0,0.0
838adefffffffff,6.0,0.0,0.0
838ae5fffffffff,8.0,0.0,0.0
838af0fffffffff,23.0,0.0,5.0
838af1fffffffff,5.0,0.0,0.0
838af2fffffffff,1.0,0.0,0.0
838af4fffffffff,66.0,0.0,19.0
838af6fffffffff,273.0,0.0,22.0
838b00fffffffff,4.0,0.0,0.0
838b01fffffffff,5.0,0.0,0.0
838b04fffffffff,9.0,0.0,0.0
838b05fffffffff,11.0,0.0,0.0
838b08fffffffff,13.0,0.0,0.0
838b0bfffffffff,6.0,0.0,0.0
838b0cfffffffff,30.0,0.0,0.0
838b0dfffffffff,191.0,0.0,2.0
838b0efffffffff,12.0,0.0,0.0
838b10fffffffff,2.0,0.0,0.0
838b13fffffffff,1.0,0.0,0.0
838b22fffffffff,176.0,0.0,0.0
838b23fffffffff,25.0,0.0,0.0
838b2afffffffff,72.0,0.0,0.0
838b2cfffffffff,32.0,0.0,0.0
838b31fffffffff,16.0,0.0,0.0
838b32fffffffff,2.0,0.0,0.0
838b36fffffffff,4.0,0.0,0.0
838b40fffffffff,4.0,0.0,0.0
838b44fffffffff,11.0,0.0,0.0
838b45fffffffff,1.0,0.0,0.0
838b4efffffffff,2.0,0.0,0.0
838b51fffffffff,6.0,0.0,0.0
838b62fffffffff,3.0,0.0,0.0
838b63fffffffff,11.0,0.0,0.0
838b6efffffffff,1.0,0.0,0.0
838b71fffffffff,22.0,0.0,0.0
838b72fffffffff,3.0,0.0,0.0
838b76fffffffff,60.0,0.0,0.0
838b84fffffffff,2.0,0.0,0.0
838b88fffffffff,8.0,0.0,0.0
838b99fffffffff,2.0,0.0,0.0
838b9dfffffffff,9.0,0.0,0.0
838ba6fffffffff,23.0,0.0,0.0
838bb5fffffffff,3.0,0.0,0.0
838f08fffffffff,3.0,0.0,0.0
838f09fffffffff,7.0,0.0,0.0
838f0dfffffffff,219.0,0.0,0.0
838f28fffffffff,96.0,0.0,0.0
838f29fffffffff,11.0,0.0,0.0
838f2afffffffff,47.0,0.0,0.0
838f2bfffffffff,900.0,0.0,81.0
838f2cfffffffff,33.0,0.0,3.0
838f2dfffffffff,2.0,0.0,0.0
838f2efffffffff,283.0,0.0,9.0
838f40fffffffff,119.0,0.0,0.0
838f43fffffffff,7.0,0.0,0.0
838f44fffffffff,1.0,0.0,0.0
838f46fffffffff,36.0,0.0,0.0
838f4cfffffffff,10.0,0.0,0.0
838f61fffffffff,5.0,0.0,2.0
838f6efffffffff,8.0,0.0,0.0
838f72fffffffff,1.0,0.0,0.0
838f76fffffffff,45.0,0.0,2.0
83a801fffffffff,1.0,0.0,0.0
83a806fffffffff,1.0,0.0,0.0
83a808fffffffff,1.0,0.0,0.0
83a80afffffffff,5.0,0.0,0.0
83a80bfffffffff,8.0,0.0,0.0
83a80cfffffffff,12.0,0.0,0.0
83a80dfffffffff,3.0,0.0,0.0
83a80efffffffff,6.0,0.0,0.0
83a810fffffffff,486.0,0.0,11.0
83a811fffffffff,183.0,0.0,6.0
83a812fffffffff,131.0,0.0,11.0
83a813fffffffff,87.0,0.0,9.0
83a815fffffffff,1.0,0.0,0.0
83a818fffffffff,83.0,0.0,0.0
83a819fffffffff,104.0,0.0,0.0
83a81afffffffff,40.0,0.0,0.0
83a81bfffffffff,75.0,0.0,0.0
83a81cfffffffff,117.0,0.0,3.0
83a81dfffffffff,11.0,0.0,0.0
83a81efffffffff,738.0,0.0,0.0
83a829fffffffff,12.0,0.0,0.0
83a82afffffffff,1.0,0.0,0.0
83a82bfffffffff,12.0,0.0,0.0
83a82dfffffffff,4.0,0.0,0.0
83a831fffffffff,26.0,0.0,0.0
83a835fffffffff,8.0,0.0,0.0
83a840fffffffff,342.0,0.0,2.0
83a841fffffffff,3.0,0.0,0.0
83a842fffffffff,53.0,0.0,0.0
83a843fffffffff,13.0,0.0,0.0
83a844fffffffff,10.0,0.0,0.0
83a845fffffffff,4.0,0.0,0.0
83a846fffffffff,167.0,0.0,10.0
83a84afffffffff,16.0,0.0,0.0
83a84efffffffff,16.0,0.0,0.0
83a852fffffffff,4.0,0.0,0.0
83a855fffffffff,2.0,0.0,0.0
83a859fffffffff,1033.0,0.0,46.0
83a85afffffffff,8.0,0.0,0.0
83a85bfffffffff,18.0,0.0,0.0
83a85cfffffffff,2.0,0.0,0.0
83a85dfffffffff,480.0,0.0,23.0
83a860fffffffff,20.0,0.0,0.0
83a861fffffffff,4.0,0.0,0.0
83a862fffffffff,8.0,0.0,0.0
83a863fffffffff,1.0,0.0,0.0
83a864fffffffff,5.0,0.0,0.0
83a865fffffffff,25.0,0.0,0.0
83a869fffffffff,1.0,0.0,0.0
83a86cfffffffff,2.0,0.0,0.0
83a86efffffffff,5.0,0.0,0.0
83a870fffffffff,2.0,0.0,0.0
83a871fffffffff,4.0,0.0,0.0
83a873fffffffff,46.0,0.0,4.0
83a876fffffffff,21.0,0.0,0.0
83a883fffffffff,14.0,0.0,0.0
83a886fffffffff,2.0,0.0,0.0
83a889fffffffff,2.0,0.0,0.0
83a88bfffffffff,3.0,0.0,0.0
83a88cfffffffff,42.0,0.0,0.0
83a88dfffffffff,36.0,0.0,0.0
83a891fffffffff,19.0,0.0,0.0
83a893fffffffff,7.0,0.0,0.0
83a895fffffffff,15.0,0.0,0.0
83a8a0fffffffff,9.0,0.0,0.0
83a8a1fffffffff,18.0,0.0,0.0
83a8a2fffffffff,235.0,0.0,0.0
83a8a3fffffffff,2.0,0.0,0.0
83a8a8fffffffff,4.0,0.0,0.0
83a8a9fffffffff,11.0,0.0,0.0
83a8abfffffffff,10.0,0.0,0.0
83a8acfffffffff,28.0,0.0,0.0
83a8adfffffffff,4.0,0.0,0.0
83a8b1fffffffff,4.0,0.0,0.0
83a8c0fffffffff,60.0,0.0,0.0
83a8c2fffffffff,6.0,0.0,0.0
83a8c4fffffffff,8.0,0.0,0.0
83a8c5fffffffff,3.0,0.0,0.0
83a8cafffffffff,10.0,0.0,2.0
83a8ccfffffffff,1.0,0.0,0.0
83a8cefffffffff,6.0,0.0,3.0
83a8d0fffffffff,11.0,0.0,0.0
83a8d1fffffffff,28.0,0.0,2.0
83a8d3fffffffff,12.0,0.0,0.0
83a8d4fffffffff,47.0,0.0,0.0
83a8d5fffffffff,2.0,0.0,0.0
83a8d6fffffffff,2.0,0.0,0.0
83a8d9fffffffff,2.0,0.0,0.0
83a8dafffffffff,2.0,0.0,0.0
83a8dcfffffffff,1.0,0.0,0.0
83a8defffffffff,12.0,0.0,0.0
83a8e0fffffffff,3.0,0.0,0.0
83a8e1fffffffff,2.0,0.0,0.0
83a8e4fffffffff,12.0,0.0,0.0
83a8e6fffffffff,15.0,0.0,0.0
83a8eafffffffff,1.0,0.0,0.0
83a8ecfffffffff,5.0,0.0,0.0
83a8f1fffffffff,7.0,0.0,0.0
83a8f2fffffffff,2.0,0.0,0.0
83a8f4fffffffff,10.0,0.0,0.0
83a901fffffffff,13.0,0.0,0.0
83a905fffffffff,4.0,0.0,0.0
83a90cfffffffff,2.0,0.0,0.0
83a90efffffffff,5.0,0.0,0.0
83a918fffffffff,2.0,0.0,0.0
83a921fffffffff,1.0,0.0,0.0
