cell_id,Asio flammeus,Asio flammeus flammeus,Asio flammeus ponapensis,Asio flammeus sandwichensis,Asio flammeus domingensis/portoricensis,Asio flammeus galapagoensis,Asio flammeus [suinda Group]
831e30fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831eebfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f18fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f19fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
831f53fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f80fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f8dfffffffff,6.0,4.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831facfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832156fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83260cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832628fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832645fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,8.0,6.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,25.0,2.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0
832658fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,11.0,3.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,46.0,2.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,24.0,2.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,185.0,0.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,98.0,4.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832686fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0
83268cfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,8.0,3.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,99.0,38.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8326abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,21.0,16.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832729fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,55.0,1.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,158.0,1.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832750fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
832768fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0
83276efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832803fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832813fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832819fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83281afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83281cfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83281dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,135.0,4.0,0.0,0.0,0.0,0.0,0.0
832831fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,22.0,1.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,213.0,12.0,0.0,0.0,0.0,0.0,0.0
832835fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,29.0,2.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,12.0,3.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83288cfffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
83288efffffffff,7.0,3.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83289efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8328adfffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,11.0,6.0,0.0,0.0,0.0,0.0,0.0
8328d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,33.0,6.0,0.0,0.0,0.0,0.0,0.0
8328d6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f1fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f5fffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,135.0,5.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832916fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,94.0,2.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,151.0,1.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,41.0,2.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a9fffffffff,39.0,7.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,131.0,10.0,0.0,0.0,0.0,0.0,0.0
832a12fffffffff,36.0,5.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,159.0,11.0,0.0,0.0,0.0,0.0,0.0
832a14fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832a15fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,0.0
832a16fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,112.0,5.0,0.0,0.0,0.0,0.0,0.0
832a31fffffffff,154.0,32.0,0.0,0.0,0.0,0.0,0.0
832a32fffffffff,151.0,21.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,81.0,3.0,0.0,0.0,0.0,0.0,0.0
832a34fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832a4cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
