cell_id,Accipiter striatus,Accipiter striatus [striatus Group],Accipiter striatus [velox Group],Accipiter striatus madrensis,Accipiter striatus chionogaster,Accipiter striatus ventralis,Accipiter striatus erythronemius
822987fffffffff,1802.0,0.0,37.0,0.0,0.0,0.0,0.0
82298ffffffffff,1330.0,0.0,62.0,0.0,0.0,0.0,0.0
822997fffffffff,1278.0,0.0,88.0,0.0,0.0,0.0,0.0
82299ffffffffff,528.0,0.0,17.0,0.0,0.0,0.0,0.0
8229a7fffffffff,9149.0,0.0,237.0,0.0,0.0,0.0,0.0
8229affffffffff,3377.0,0.0,84.0,0.0,0.0,0.0,0.0
8229b7fffffffff,2100.0,0.0,223.0,0.0,0.0,0.0,0.0
822a07fffffffff,417.0,0.0,49.0,0.0,0.0,0.0,0.0
822a17fffffffff,21832.0,0.0,1022.0,0.0,0.0,0.0,0.0
822a37fffffffff,16003.0,0.0,1254.0,0.0,0.0,0.0,0.0
822a87fffffffff,2688.0,0.0,75.0,0.0,0.0,0.0,0.0
822a8ffffffffff,4299.0,0.0,244.0,0.0,0.0,0.0,0.0
822a97fffffffff,2573.0,0.0,74.0,0.0,0.0,0.0,0.0
822a9ffffffffff,618.0,0.0,10.0,0.0,0.0,0.0,0.0
822aa7fffffffff,7436.0,0.0,884.0,0.0,0.0,0.0,0.0
822aaffffffffff,45902.0,0.0,2209.0,0.0,0.0,0.0,0.0
822ab7fffffffff,12967.0,0.0,517.0,0.0,0.0,0.0,0.0
822ad7fffffffff,984.0,0.0,12.0,0.0,0.0,0.0,0.0
822af7fffffffff,5042.0,0.0,246.0,0.0,0.0,0.0,0.0
822b07fffffffff,998.0,0.0,28.0,0.0,0.0,0.0,0.0
822b0ffffffffff,2235.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,5228.0,0.0,86.0,0.0,0.0,0.0,0.0
822b1ffffffffff,3944.0,0.0,52.0,0.0,0.0,0.0,0.0
822b27fffffffff,346.0,0.0,3.0,0.0,0.0,0.0,0.0
822b2ffffffffff,152.0,0.0,2.0,0.0,0.0,0.0,0.0
822b37fffffffff,1164.0,0.0,1.0,0.0,0.0,0.0,0.0
822b87fffffffff,4570.0,0.0,261.0,0.0,0.0,0.0,0.0
822b8ffffffffff,6639.0,0.0,552.0,0.0,0.0,0.0,0.0
822b97fffffffff,522.0,0.0,12.0,0.0,0.0,0.0,0.0
822b9ffffffffff,11905.0,0.0,1319.0,0.0,0.0,0.0,0.0
822ba7fffffffff,2027.0,0.0,2.0,0.0,0.0,0.0,0.0
822baffffffffff,7907.0,0.0,78.0,0.0,0.0,0.0,0.0
822bb7fffffffff,229.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,2567.0,0.0,141.0,0.0,0.0,0.0,0.0
82441ffffffffff,1039.0,0.0,36.0,0.0,0.0,0.0,0.0
824447fffffffff,2223.0,0.0,3.0,0.0,0.0,0.0,0.0
82444ffffffffff,692.0,0.0,3.0,0.0,0.0,0.0,0.0
824457fffffffff,839.0,0.0,15.0,0.0,0.0,0.0,0.0
82445ffffffffff,221.0,0.0,13.0,0.0,0.0,0.0,0.0
824467fffffffff,294.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,3150.0,0.0,31.0,0.0,0.0,0.0,0.0
824477fffffffff,268.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,936.0,0.0,31.0,0.0,0.0,0.0,0.0
8244affffffffff,2336.0,0.0,93.0,0.0,0.0,0.0,0.0
8244c7fffffffff,1483.0,0.0,73.0,0.0,0.0,0.0,0.0
8244cffffffffff,1340.0,0.0,27.0,0.0,0.0,0.0,0.0
8244d7fffffffff,2404.0,0.0,25.0,0.0,0.0,0.0,0.0
8244dffffffffff,2435.0,0.0,108.0,0.0,0.0,0.0,0.0
8244e7fffffffff,636.0,0.0,42.0,0.0,0.0,0.0,0.0
8244effffffffff,349.0,0.0,19.0,0.0,0.0,0.0,0.0
8244f7fffffffff,1761.0,0.0,88.0,0.0,0.0,0.0,0.0
82450ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,1130.0,0.0,29.0,0.0,438.0,0.0,0.0
82452ffffffffff,162.0,0.0,33.0,0.0,0.0,0.0,0.0
824537fffffffff,53.0,0.0,2.0,0.0,30.0,0.0,0.0
824807fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,308.0,0.0,3.0,0.0,0.0,0.0,0.0
824817fffffffff,206.0,0.0,2.0,0.0,0.0,0.0,0.0
82481ffffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,168.0,0.0,2.0,0.0,0.0,0.0,0.0
824837fffffffff,507.0,0.0,7.0,0.0,0.0,0.0,0.0
824847fffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,46.0,0.0,6.0,0.0,0.0,0.0,0.0
824857fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,803.0,0.0,47.0,0.0,0.0,0.0,0.0
824877fffffffff,72.0,0.0,2.0,0.0,0.0,0.0,0.0
824887fffffffff,1110.0,0.0,27.0,0.0,0.0,0.0,0.0
82488ffffffffff,656.0,0.0,9.0,0.0,0.0,0.0,0.0
824897fffffffff,1994.0,0.0,44.0,0.0,0.0,0.0,0.0
82489ffffffffff,4318.0,0.0,45.0,0.0,0.0,0.0,0.0
8248a7fffffffff,306.0,0.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,205.0,0.0,11.0,0.0,0.0,0.0,0.0
8248b7fffffffff,8007.0,0.0,256.0,0.0,0.0,0.0,0.0
8248c7fffffffff,2524.0,0.0,138.0,0.0,0.0,0.0,0.0
8248cffffffffff,829.0,0.0,93.0,0.0,0.0,0.0,0.0
8248d7fffffffff,814.0,0.0,45.0,0.0,0.0,0.0,0.0
8248dffffffffff,3648.0,0.0,57.0,0.0,0.0,0.0,0.0
8248e7fffffffff,154.0,0.0,28.0,0.0,0.0,0.0,0.0
8248effffffffff,8464.0,0.0,572.0,0.0,0.0,0.0,0.0
8248f7fffffffff,555.0,0.0,21.0,0.0,0.0,0.0,0.0
824987fffffffff,250.0,0.0,7.0,0.0,0.0,0.0,0.0
82498ffffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,3881.0,0.0,148.0,0.0,0.0,0.0,0.0
82499ffffffffff,143.0,0.0,10.0,0.0,0.0,0.0,0.0
8249a7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,429.0,0.0,2.0,0.0,0.0,0.0,0.0
8249b7fffffffff,191.0,0.0,2.0,0.0,0.0,0.0,0.0
824c8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824cd7fffffffff,171.0,36.0,0.0,0.0,0.0,0.0,0.0
824cf7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
825f77fffffffff,6.0,0.0,0.0,0.0,0.0,3.0,0.0
826607fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
82660ffffffffff,169.0,0.0,0.0,0.0,0.0,26.0,0.0
826617fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82661ffffffffff,519.0,0.0,4.0,0.0,0.0,79.0,0.0
826627fffffffff,412.0,0.0,9.0,0.0,0.0,128.0,0.0
82662ffffffffff,36.0,0.0,0.0,0.0,0.0,5.0,0.0
8266a7fffffffff,75.0,0.0,9.0,0.0,0.0,0.0,0.0
8266b7fffffffff,365.0,0.0,0.0,0.0,0.0,0.0,0.0
8266c7fffffffff,205.0,0.0,0.0,0.0,0.0,13.0,0.0
8266d7fffffffff,770.0,0.0,0.0,0.0,0.0,376.0,0.0
8266dffffffffff,235.0,0.0,0.0,0.0,0.0,122.0,0.0
8266e7fffffffff,1035.0,0.0,0.0,0.0,0.0,200.0,0.0
8266f7fffffffff,129.0,0.0,0.0,0.0,0.0,15.0,0.0
826727fffffffff,71.0,5.0,0.0,0.0,0.0,0.0,0.0
826747fffffffff,16.0,0.0,0.0,0.0,0.0,2.0,0.0
82674ffffffffff,68.0,0.0,0.0,0.0,0.0,6.0,0.0
826757fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82675ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
826797fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,81.0,0.0,6.0,0.0,13.0,0.0,0.0
826d17fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,264.0,0.0,15.0,0.0,99.0,0.0,0.0
826d2ffffffffff,1282.0,0.0,172.0,0.0,654.0,0.0,0.0
826d37fffffffff,821.0,0.0,9.0,0.0,0.0,0.0,0.0
826d67fffffffff,818.0,0.0,85.0,0.0,491.0,0.0,0.0
826d6ffffffffff,249.0,0.0,0.0,0.0,0.0,0.0,0.0
826d77fffffffff,133.0,0.0,5.0,0.0,4.0,0.0,0.0
828017fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,1.0
828037fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,1.0
828107fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
828127fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,5.0
82812ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0
828137fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,5.0
82814ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
828187fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8281affffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
828b27fffffffff,48.0,0.0,0.0,0.0,0.0,5.0,4.0
828b2ffffffffff,37.0,0.0,0.0,0.0,0.0,18.0,0.0
828b67fffffffff,102.0,0.0,0.0,0.0,0.0,31.0,0.0
828b6ffffffffff,48.0,0.0,0.0,0.0,0.0,14.0,0.0
828b77fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
828ba7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0
828bb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
828e67fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
828e6ffffffffff,32.0,0.0,0.0,0.0,0.0,5.0,0.0
828f0ffffffffff,80.0,0.0,0.0,0.0,0.0,59.0,0.0
828f2ffffffffff,42.0,0.0,0.0,0.0,0.0,14.0,0.0
828f47fffffffff,22.0,0.0,0.0,0.0,0.0,2.0,0.0
828f4ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
828f57fffffffff,160.0,0.0,0.0,0.0,0.0,33.0,2.0
828f5ffffffffff,39.0,0.0,0.0,0.0,0.0,22.0,0.0
828f77fffffffff,149.0,0.0,0.0,0.0,0.0,77.0,0.0
82a597fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82a807fffffffff,191.0,0.0,0.0,0.0,0.0,0.0,32.0
82a80ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,1.0
82a817fffffffff,1120.0,0.0,0.0,0.0,0.0,0.0,35.0
82a81ffffffffff,114.0,0.0,0.0,0.0,0.0,0.0,6.0
82a827fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
82a82ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
82a837fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,9.0
82a847fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82a857fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82a85ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,3.0
82a867fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
82a86ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82a877fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82a887fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,14.0
82a88ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,4.0
82a897fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82a8a7fffffffff,99.0,0.0,0.0,0.0,0.0,0.0,33.0
82a8affffffffff,29.0,0.0,0.0,0.0,0.0,0.0,11.0
82a8c7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,2.0
82a8d7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0
82a8dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82a907fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
82a90ffffffffff,49.0,0.0,0.0,0.0,0.0,0.0,2.0
82a91ffffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
82a92ffffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0
82a947fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,4.0
82a94ffffffffff,35.0,0.0,0.0,0.0,0.0,0.0,2.0
82a957fffffffff,137.0,0.0,0.0,0.0,0.0,0.0,6.0
82a95ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,2.0
82a967fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0
82a96ffffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0
82a977fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
82b20ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
82b247fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,19.0
82b24ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,5.0
82b257fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
82b25ffffffffff,179.0,0.0,0.0,0.0,0.0,0.0,23.0
82b267fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
82b26ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
82b277fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
82b327fffffffff,13.0,0.0,0.0,0.0,0.0,3.0,0.0
82b347fffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0
82b34ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
82b357fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
82b35ffffffffff,220.0,0.0,0.0,0.0,0.0,0.0,0.0
82b367fffffffff,13.0,0.0,0.0,0.0,0.0,1.0,5.0
82b36ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82c207fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82c21ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
82c22ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2c7fffffffff,162.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2cffffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2d7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2dffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,7.0
82c2e7fffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2effffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
82c2f7fffffffff,184.0,0.0,0.0,0.0,0.0,0.0,12.0
82c34ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
