cell_id,Anas georgica,Anas georgica georgica,Anas georgica spinicauda/niceforoi
84c2d39ffffffff,5.0,0.0,0.0
84c2d3bffffffff,3.0,0.0,0.0
84c2d43ffffffff,4.0,0.0,0.0
84c2d45ffffffff,37.0,0.0,0.0
84c2d47ffffffff,2.0,0.0,0.0
84c2d49ffffffff,21.0,0.0,0.0
84c2d4bffffffff,5.0,0.0,0.0
84c2d4dffffffff,15.0,0.0,0.0
84c2d55ffffffff,6.0,0.0,0.0
84c2d5dffffffff,7.0,0.0,0.0
84c2d61ffffffff,1.0,0.0,0.0
84c2d63ffffffff,16.0,0.0,0.0
84c2d6bffffffff,38.0,0.0,0.0
84c2d85ffffffff,6.0,0.0,0.0
84c2d93ffffffff,14.0,0.0,0.0
84c2d9bffffffff,3.0,0.0,0.0
84c2da5ffffffff,1.0,0.0,0.0
84c2dabffffffff,2.0,0.0,0.0
84c2dc3ffffffff,2.0,0.0,0.0
84c2dc7ffffffff,2.0,0.0,0.0
84c2dd5ffffffff,3.0,0.0,0.0
84c2ddbffffffff,2.0,0.0,0.0
84c2dedffffffff,4.0,0.0,0.0
84c2e01ffffffff,15.0,0.0,0.0
84c2e03ffffffff,28.0,0.0,0.0
84c2e05ffffffff,3.0,0.0,0.0
84c2e07ffffffff,54.0,0.0,0.0
84c2e09ffffffff,2.0,0.0,0.0
84c2e0bffffffff,62.0,0.0,0.0
84c2e0dffffffff,21.0,0.0,0.0
84c2e11ffffffff,10.0,0.0,0.0
84c2e13ffffffff,6.0,0.0,0.0
84c2e17ffffffff,29.0,0.0,0.0
84c2e19ffffffff,3.0,0.0,0.0
84c2e1bffffffff,15.0,0.0,0.0
84c2e1dffffffff,20.0,0.0,0.0
84c2e21ffffffff,27.0,0.0,0.0
84c2e23ffffffff,41.0,0.0,0.0
84c2e29ffffffff,47.0,0.0,0.0
84c2e2bffffffff,27.0,0.0,0.0
84c2e2dffffffff,74.0,0.0,0.0
84c2e31ffffffff,649.0,0.0,0.0
84c2e33ffffffff,144.0,0.0,0.0
84c2e35ffffffff,9.0,0.0,0.0
84c2e39ffffffff,380.0,0.0,0.0
84c2e3bffffffff,84.0,0.0,0.0
84c2e3dffffffff,171.0,0.0,0.0
84c2e41ffffffff,7.0,0.0,0.0
84c2e43ffffffff,22.0,0.0,0.0
84c2e47ffffffff,2.0,0.0,0.0
84c2e49ffffffff,5.0,0.0,0.0
84c2e53ffffffff,16.0,0.0,0.0
84c2e55ffffffff,13.0,0.0,0.0
84c2e57ffffffff,2.0,0.0,0.0
84c2e5dffffffff,15.0,0.0,0.0
84c2e61ffffffff,26.0,0.0,0.0
84c2e63ffffffff,19.0,0.0,0.0
84c2e67ffffffff,31.0,0.0,0.0
84c2e69ffffffff,17.0,0.0,0.0
84c2e6bffffffff,13.0,0.0,0.0
84c2e6dffffffff,21.0,0.0,0.0
84c2e85ffffffff,1.0,0.0,0.0
84c2e87ffffffff,3.0,0.0,0.0
84c2e91ffffffff,3.0,0.0,0.0
84c2e99ffffffff,63.0,0.0,0.0
84c2e9bffffffff,16.0,0.0,0.0
84c2ea1ffffffff,18.0,0.0,0.0
84c2eadffffffff,5.0,0.0,0.0
84c2eb5ffffffff,2.0,0.0,0.0
84c2ebbffffffff,8.0,0.0,0.0
84c2ec1ffffffff,2.0,0.0,0.0
84c2ec5ffffffff,2.0,0.0,0.0
84c2ecdffffffff,47.0,0.0,0.0
84c2ed1ffffffff,2.0,0.0,0.0
84c2ed5ffffffff,1.0,0.0,0.0
84c2eddffffffff,4.0,0.0,0.0
84c2ee1ffffffff,26.0,0.0,0.0
84c2ee5ffffffff,2.0,0.0,0.0
84c2ee7ffffffff,3.0,0.0,0.0
84c2ee9ffffffff,2.0,0.0,0.0
84c2eedffffffff,11.0,0.0,0.0
84c2f11ffffffff,200.0,0.0,0.0
84c2f13ffffffff,13.0,0.0,0.0
84c2f15ffffffff,153.0,0.0,0.0
84c2f17ffffffff,9.0,0.0,0.0
84c2f1dffffffff,12.0,0.0,0.0
84c2f23ffffffff,173.0,0.0,0.0
84c2f27ffffffff,330.0,0.0,0.0
84c2f2bffffffff,201.0,0.0,1.0
84c2f31ffffffff,11.0,0.0,0.0
84c2f33ffffffff,14.0,0.0,0.0
84c2f35ffffffff,3.0,0.0,0.0
84c2f37ffffffff,45.0,0.0,0.0
84c2f39ffffffff,146.0,0.0,0.0
84c2f3bffffffff,9.0,0.0,0.0
84c2f3dffffffff,395.0,0.0,0.0
84c3053ffffffff,2.0,0.0,0.0
84c3083ffffffff,4.0,0.0,0.0
84c3089ffffffff,8.0,0.0,0.0
84c3093ffffffff,14.0,0.0,0.0
84c3097ffffffff,9.0,0.0,0.0
84c309dffffffff,2.0,0.0,0.0
84c30b9ffffffff,3.0,0.0,0.0
84c30c3ffffffff,2.0,0.0,0.0
84c30d1ffffffff,2.0,0.0,0.0
84c30d3ffffffff,2.0,0.0,0.0
84c30dbffffffff,2.0,0.0,0.0
84c3201ffffffff,2.0,0.0,0.0
84c3203ffffffff,3.0,0.0,0.0
84c3207ffffffff,3.0,0.0,0.0
84c3209ffffffff,12.0,0.0,0.0
84c320dffffffff,13.0,0.0,0.0
84c3215ffffffff,5.0,0.0,0.0
84c3217ffffffff,158.0,0.0,0.0
84c3219ffffffff,11.0,0.0,0.0
84c3241ffffffff,10.0,0.0,0.0
84c3243ffffffff,7.0,0.0,0.0
84c3247ffffffff,11.0,0.0,0.0
84c3295ffffffff,5.0,0.0,0.0
84c3297ffffffff,57.0,0.0,0.0
84c329bffffffff,24.0,0.0,0.0
84c329dffffffff,1.0,0.0,0.0
84c32a7ffffffff,2.0,0.0,0.0
84c32a9ffffffff,16.0,0.0,0.0
84c32adffffffff,11.0,0.0,0.0
84c32b3ffffffff,3.0,0.0,0.0
84c32b7ffffffff,4.0,0.0,0.0
84c32bbffffffff,2.0,0.0,0.0
84c32dbffffffff,6.0,0.0,0.0
84c32e1ffffffff,92.0,0.0,0.0
84c32edffffffff,114.0,0.0,0.0
84c3401ffffffff,33.0,0.0,0.0
84c3403ffffffff,98.0,0.0,0.0
84c3405ffffffff,28.0,0.0,0.0
84c340dffffffff,28.0,0.0,0.0
84c3411ffffffff,13.0,0.0,0.0
84c3415ffffffff,25.0,0.0,0.0
84c3417ffffffff,10.0,0.0,0.0
84c3427ffffffff,12.0,0.0,0.0
84c3437ffffffff,4.0,0.0,0.0
84c3439ffffffff,10.0,0.0,0.0
84c343bffffffff,37.0,0.0,0.0
84c343dffffffff,2.0,0.0,0.0
84c3447ffffffff,9.0,0.0,0.0
84c3451ffffffff,3.0,0.0,0.0
84c345dffffffff,9.0,0.0,0.0
84c3463ffffffff,2.0,0.0,0.0
84c346bffffffff,2.0,0.0,0.0
84c3481ffffffff,3.0,0.0,0.0
84c3483ffffffff,5.0,0.0,0.0
84c3485ffffffff,9.0,0.0,0.0
84c3489ffffffff,12.0,0.0,0.0
84c348bffffffff,13.0,0.0,0.0
84c3491ffffffff,4.0,0.0,0.0
84c3493ffffffff,2.0,0.0,0.0
84c3497ffffffff,29.0,0.0,0.0
84c349bffffffff,42.0,0.0,0.0
84c349dffffffff,6.0,0.0,0.0
84c34a1ffffffff,2.0,0.0,0.0
84c34a3ffffffff,5.0,0.0,0.0
84c34a7ffffffff,2.0,0.0,0.0
84c34a9ffffffff,2.0,0.0,0.0
84c34adffffffff,4.0,0.0,0.0
84c34b1ffffffff,4.0,0.0,0.0
84c34b7ffffffff,2.0,0.0,0.0
84c34b9ffffffff,2.0,0.0,0.0
84c34bbffffffff,86.0,0.0,2.0
84c34bdffffffff,2.0,0.0,0.0
84c34c1ffffffff,4.0,0.0,0.0
84c34c7ffffffff,11.0,0.0,0.0
84c34cbffffffff,6.0,0.0,0.0
84c34cdffffffff,1.0,0.0,0.0
84c34d1ffffffff,6.0,0.0,0.0
84c34ddffffffff,2.0,0.0,0.0
84c34e3ffffffff,30.0,0.0,0.0
84c34e5ffffffff,2.0,0.0,0.0
84c34e7ffffffff,13.0,0.0,0.0
84c34e9ffffffff,52.0,0.0,0.0
84c34ebffffffff,7.0,0.0,0.0
84c34edffffffff,1.0,0.0,0.0
84c3501ffffffff,8.0,0.0,0.0
84c3503ffffffff,25.0,0.0,0.0
84c3505ffffffff,42.0,0.0,0.0
84c3507ffffffff,4.0,0.0,0.0
84c3509ffffffff,12.0,0.0,0.0
84c350bffffffff,4.0,0.0,0.0
84c350dffffffff,8.0,0.0,0.0
84c3511ffffffff,2.0,0.0,0.0
84c3513ffffffff,1.0,0.0,0.0
84c3519ffffffff,13.0,0.0,0.0
84c351bffffffff,2.0,0.0,0.0
84c351dffffffff,8.0,0.0,0.0
84c3521ffffffff,40.0,0.0,0.0
84c3527ffffffff,8.0,0.0,0.0
84c3529ffffffff,2.0,0.0,0.0
84c352bffffffff,1.0,0.0,0.0
84c3539ffffffff,5.0,0.0,0.0
84c353dffffffff,5.0,0.0,0.0
84c3543ffffffff,9.0,0.0,0.0
84c3545ffffffff,10.0,0.0,0.0
84c3547ffffffff,2.0,0.0,0.0
84c3551ffffffff,4.0,0.0,0.0
84c3553ffffffff,8.0,0.0,0.0
84c3555ffffffff,3.0,0.0,0.0
84c3557ffffffff,1.0,0.0,0.0
84c355bffffffff,2.0,0.0,0.0
84c3569ffffffff,19.0,0.0,0.0
84c356bffffffff,2.0,0.0,0.0
84c356dffffffff,32.0,0.0,0.0
84c3581ffffffff,2.0,0.0,0.0
84c3585ffffffff,2.0,0.0,0.0
84c358bffffffff,6.0,0.0,0.0
84c3595ffffffff,4.0,0.0,0.0
84c359dffffffff,3.0,0.0,0.0
84c35a5ffffffff,2.0,0.0,0.0
84c35a7ffffffff,3.0,0.0,0.0
84c35adffffffff,10.0,0.0,0.0
84c35b1ffffffff,2.0,0.0,0.0
84c35b3ffffffff,2.0,0.0,0.0
84c35b5ffffffff,1.0,0.0,0.0
84c35b7ffffffff,6.0,0.0,0.0
84c35c1ffffffff,2.0,0.0,0.0
84c35c5ffffffff,5.0,0.0,0.0
84c35cdffffffff,7.0,0.0,0.0
84c35d1ffffffff,14.0,0.0,0.0
84c35d5ffffffff,2.0,0.0,0.0
84c35d7ffffffff,7.0,0.0,0.0
84c35d9ffffffff,2.0,0.0,0.0
84c35e1ffffffff,1.0,0.0,0.0
84c35edffffffff,4.0,0.0,0.0
84c3603ffffffff,9.0,0.0,0.0
84c3609ffffffff,22.0,0.0,0.0
84c360bffffffff,3.0,0.0,0.0
84c360dffffffff,30.0,0.0,0.0
84c3611ffffffff,2.0,0.0,0.0
84c3637ffffffff,12.0,0.0,0.0
84c3643ffffffff,1.0,0.0,0.0
84c3645ffffffff,3.0,0.0,0.0
84c3647ffffffff,14.0,0.0,0.0
84c3649ffffffff,2.0,0.0,0.0
84c364dffffffff,7.0,0.0,0.0
84c3655ffffffff,2.0,0.0,0.0
84c3659ffffffff,2.0,0.0,0.0
84c3663ffffffff,19.0,0.0,0.0
84c366dffffffff,2.0,0.0,0.0
84c3687ffffffff,1.0,0.0,0.0
84c3695ffffffff,1.0,0.0,0.0
84c36a3ffffffff,4.0,0.0,0.0
84c36b1ffffffff,2.0,0.0,0.0
84c36b5ffffffff,6.0,0.0,0.0
84c36cbffffffff,2.0,0.0,0.0
84c36d9ffffffff,3.0,0.0,0.0
84c3709ffffffff,30.0,0.0,0.0
84c371dffffffff,6.0,0.0,0.0
84c3733ffffffff,4.0,0.0,0.0
84c3735ffffffff,14.0,0.0,0.0
84c3739ffffffff,5.0,0.0,0.0
84c3743ffffffff,4.0,0.0,0.0
84c3755ffffffff,12.0,0.0,0.0
84c3759ffffffff,8.0,0.0,0.0
84c375bffffffff,2.0,0.0,0.0
84c375dffffffff,23.0,0.0,0.0
84c3767ffffffff,11.0,0.0,0.0
84c3769ffffffff,1.0,0.0,0.0
84c376dffffffff,19.0,0.0,0.0
84ce127ffffffff,38.0,0.0,2.0
84ce32dffffffff,2.0,0.0,0.0
84ce801ffffffff,16.0,0.0,0.0
84ce803ffffffff,27.0,0.0,0.0
84ce805ffffffff,4.0,0.0,0.0
84ce807ffffffff,25.0,0.0,0.0
84ce809ffffffff,267.0,0.0,0.0
84ce80bffffffff,297.0,0.0,0.0
84ce80dffffffff,69.0,0.0,0.0
84ce811ffffffff,8.0,0.0,0.0
84ce813ffffffff,55.0,0.0,2.0
84ce815ffffffff,4.0,0.0,0.0
84ce817ffffffff,5.0,0.0,0.0
84ce819ffffffff,11.0,0.0,0.0
84ce81bffffffff,6.0,0.0,0.0
84ce81dffffffff,17.0,0.0,0.0
84ce823ffffffff,3.0,0.0,0.0
84ce827ffffffff,8.0,0.0,0.0
84ce82bffffffff,12.0,0.0,0.0
84ce831ffffffff,107.0,0.0,0.0
84ce833ffffffff,11.0,0.0,0.0
84ce835ffffffff,13.0,0.0,0.0
84ce837ffffffff,4.0,0.0,0.0
84ce839ffffffff,297.0,0.0,0.0
84ce83bffffffff,14.0,0.0,0.0
84ce83dffffffff,59.0,0.0,0.0
84ce843ffffffff,3.0,0.0,0.0
84ce847ffffffff,50.0,0.0,0.0
84ce849ffffffff,5.0,0.0,0.0
84ce851ffffffff,5.0,0.0,0.0
84ce853ffffffff,1.0,0.0,0.0
84ce855ffffffff,34.0,0.0,0.0
84ce857ffffffff,12.0,0.0,0.0
84ce85bffffffff,14.0,0.0,0.0
84ce85dffffffff,3.0,0.0,0.0
84ce863ffffffff,3.0,0.0,0.0
84ce865ffffffff,8.0,0.0,0.0
84ce881ffffffff,400.0,0.0,2.0
84ce885ffffffff,25.0,0.0,2.0
84ce887ffffffff,50.0,0.0,1.0
84ce88dffffffff,52.0,0.0,0.0
84ce895ffffffff,31.0,0.0,0.0
84ce8a1ffffffff,13.0,0.0,0.0
84ce8a3ffffffff,25.0,0.0,0.0
84ce8a9ffffffff,65.0,0.0,0.0
84ce8abffffffff,3.0,0.0,0.0
84ce8b5ffffffff,8.0,0.0,0.0
84ce8bdffffffff,2.0,0.0,0.0
84ce8c1ffffffff,542.0,0.0,6.0
84ce8c5ffffffff,6.0,0.0,0.0
84ce8c7ffffffff,241.0,0.0,0.0
84ce8c9ffffffff,326.0,0.0,5.0
84ce8cbffffffff,35.0,0.0,0.0
84ce8cdffffffff,6.0,0.0,0.0
84ce8e1ffffffff,293.0,0.0,2.0
84ce8e3ffffffff,4.0,0.0,2.0
84ce8e5ffffffff,23.0,0.0,0.0
84ce8e7ffffffff,4.0,0.0,0.0
84ce8e9ffffffff,30.0,0.0,0.0
84ce8ebffffffff,3.0,0.0,0.0
84ce8edffffffff,2.0,0.0,0.0
84ce907ffffffff,1.0,0.0,0.0
84ce913ffffffff,30.0,0.0,0.0
84ce917ffffffff,4.0,0.0,0.0
84ce923ffffffff,35.0,0.0,0.0
84ce927ffffffff,8.0,0.0,0.0
84ce931ffffffff,440.0,0.0,0.0
84ce933ffffffff,39.0,0.0,0.0
84ce935ffffffff,304.0,0.0,0.0
84ce937ffffffff,158.0,0.0,0.0
84ce93bffffffff,5.0,0.0,0.0
84ce955ffffffff,4.0,0.0,0.0
84ce95dffffffff,1.0,0.0,0.0
84ce961ffffffff,5.0,0.0,0.0
84ce969ffffffff,7.0,0.0,0.0
84ce96bffffffff,6.0,0.0,0.0
84ce96dffffffff,11.0,0.0,0.0
84ce981ffffffff,22.0,0.0,0.0
84ce983ffffffff,68.0,0.0,0.0
84ce989ffffffff,313.0,0.0,0.0
84ce98dffffffff,51.0,0.0,0.0
84ce991ffffffff,1.0,0.0,0.0
84ce993ffffffff,6.0,0.0,0.0
84ce995ffffffff,11.0,0.0,0.0
84ce997ffffffff,4.0,0.0,0.0
84ce999ffffffff,8.0,0.0,0.0
84ce99bffffffff,22.0,0.0,0.0
84ce9a9ffffffff,2.0,0.0,0.0
84ce9b1ffffffff,4.0,0.0,0.0
84ce9b3ffffffff,62.0,0.0,0.0
84ce9b5ffffffff,32.0,0.0,0.0
84ce9b7ffffffff,10.0,0.0,0.0
84ce9b9ffffffff,2.0,0.0,0.0
84ce9bdffffffff,23.0,0.0,0.0
84ce9c1ffffffff,14.0,0.0,0.0
84ce9c3ffffffff,26.0,0.0,0.0
84ce9c7ffffffff,225.0,0.0,0.0
84ce9c9ffffffff,4.0,0.0,0.0
84ce9cdffffffff,2.0,0.0,0.0
84ce9d1ffffffff,65.0,0.0,3.0
84ce9d3ffffffff,87.0,0.0,0.0
84ce9d5ffffffff,15.0,0.0,0.0
84ce9d7ffffffff,64.0,0.0,1.0
84ce9d9ffffffff,11.0,0.0,0.0
84ce9dbffffffff,7.0,0.0,0.0
84ce9ddffffffff,64.0,0.0,0.0
84ce9e1ffffffff,4.0,0.0,0.0
84ce9e3ffffffff,10.0,0.0,0.0
84ce9e5ffffffff,7.0,0.0,0.0
84ce9ebffffffff,6.0,0.0,0.0
84ce9edffffffff,3.0,0.0,0.0
84cea03ffffffff,20.0,0.0,0.0
84cea05ffffffff,13.0,0.0,0.0
84cea07ffffffff,122.0,0.0,0.0
84cea11ffffffff,85.0,0.0,0.0
84cea13ffffffff,4.0,0.0,0.0
84cea17ffffffff,134.0,0.0,3.0
84cea1dffffffff,12.0,0.0,0.0
84cea23ffffffff,7.0,0.0,0.0
84cea25ffffffff,7.0,0.0,0.0
84cea27ffffffff,9.0,0.0,0.0
84cea29ffffffff,8.0,0.0,0.0
84cea2bffffffff,26.0,0.0,0.0
84cea31ffffffff,13.0,0.0,0.0
84cea35ffffffff,6.0,0.0,0.0
84cea37ffffffff,22.0,0.0,0.0
84cea39ffffffff,11.0,0.0,0.0
84cea3dffffffff,61.0,0.0,0.0
84cea4dffffffff,2.0,0.0,0.0
84cea51ffffffff,3.0,0.0,0.0
84cea53ffffffff,1.0,0.0,0.0
84cea85ffffffff,511.0,0.0,5.0
84cea89ffffffff,93.0,0.0,8.0
84cea8dffffffff,614.0,0.0,57.0
84ceaa1ffffffff,17.0,0.0,0.0
84ceaa5ffffffff,16.0,0.0,0.0
84ceaa7ffffffff,492.0,0.0,0.0
84ceaa9ffffffff,811.0,0.0,19.0
84ceaabffffffff,16.0,0.0,0.0
84ceaadffffffff,68.0,0.0,0.0
84ceab5ffffffff,2.0,0.0,0.0
84ceac1ffffffff,224.0,0.0,77.0
84ceac5ffffffff,251.0,0.0,34.0
84ceac7ffffffff,113.0,0.0,20.0
84ceac9ffffffff,2.0,0.0,0.0
84ceacdffffffff,36.0,0.0,1.0
84ceae1ffffffff,21.0,0.0,0.0
84ceae3ffffffff,293.0,0.0,5.0
84ceae5ffffffff,52.0,0.0,3.0
84ceae7ffffffff,635.0,0.0,4.0
84ceaebffffffff,36.0,0.0,8.0
84ceb01ffffffff,2.0,0.0,0.0
84ceb15ffffffff,1.0,0.0,0.0
84ceb25ffffffff,1.0,0.0,0.0
84ceb31ffffffff,5.0,0.0,0.0
84ceb35ffffffff,1.0,0.0,0.0
84ceb37ffffffff,7.0,0.0,0.0
84cf105ffffffff,3.0,0.0,0.0
84cf121ffffffff,21.0,0.0,3.0
84cf123ffffffff,289.0,0.0,48.0
84cf125ffffffff,8.0,0.0,0.0
84cf127ffffffff,32.0,0.0,0.0
84cf129ffffffff,199.0,0.0,18.0
84cf12bffffffff,128.0,0.0,19.0
84cf12dffffffff,2.0,0.0,0.0
84cf135ffffffff,14.0,0.0,0.0
84cf13dffffffff,5.0,0.0,2.0
84cf161ffffffff,6.0,0.0,0.0
84cf163ffffffff,27.0,0.0,6.0
84cf165ffffffff,107.0,0.0,0.0
84cf167ffffffff,48.0,0.0,7.0
84cf16bffffffff,2.0,0.0,0.0
84cf16dffffffff,72.0,0.0,21.0
84cf813ffffffff,11.0,0.0,0.0
84cf831ffffffff,4.0,0.0,0.0
84cf851ffffffff,7.0,0.0,0.0
84cf853ffffffff,161.0,0.0,0.0
84cf859ffffffff,1.0,0.0,0.0
84cf85dffffffff,3.0,0.0,0.0
84cf881ffffffff,36.0,0.0,0.0
84cf883ffffffff,2.0,0.0,0.0
84cf885ffffffff,1.0,0.0,0.0
84cf887ffffffff,71.0,0.0,2.0
84cf889ffffffff,1.0,0.0,0.0
84cf88bffffffff,3.0,0.0,0.0
84cf88dffffffff,28.0,0.0,0.0
84cf899ffffffff,2.0,0.0,0.0
84cf8a3ffffffff,63.0,0.0,0.0
84cf8b1ffffffff,3.0,0.0,0.0
84cf8b3ffffffff,6.0,0.0,0.0
84cf8b5ffffffff,5.0,0.0,0.0
84cf8bbffffffff,57.0,0.0,6.0
84cf8bdffffffff,92.0,0.0,0.0
84cf8c1ffffffff,57.0,0.0,0.0
84cf8c3ffffffff,15.0,0.0,0.0
84cf8c5ffffffff,141.0,0.0,0.0
84cf8c7ffffffff,24.0,0.0,0.0
84cf8c9ffffffff,24.0,0.0,0.0
84cf8cdffffffff,3.0,0.0,0.0
84cf8d3ffffffff,2.0,0.0,0.0
84cf8d5ffffffff,21.0,0.0,0.0
84cf8ddffffffff,19.0,0.0,0.0
84cf8e1ffffffff,25.0,0.0,0.0
84cf8e9ffffffff,135.0,0.0,1.0
84cf8ebffffffff,200.0,0.0,0.0
84cf8edffffffff,13.0,0.0,0.0
84cf901ffffffff,3.0,0.0,0.0
84cf913ffffffff,5.0,0.0,0.0
84cf943ffffffff,96.0,0.0,0.0
84cf95dffffffff,1.0,0.0,0.0
84cf989ffffffff,13.0,0.0,0.0
84cf98bffffffff,100.0,0.0,0.0
84cf9cbffffffff,4.0,0.0,0.0
84cf9d3ffffffff,9.0,0.0,0.0
84cf9d5ffffffff,3.0,0.0,0.0
84cf9e1ffffffff,10.0,0.0,0.0
84cf9e3ffffffff,2.0,0.0,0.0
84cf9e9ffffffff,3.0,0.0,0.0
84cf9ebffffffff,3.0,0.0,0.0
84cfa01ffffffff,7.0,0.0,0.0
84cfa05ffffffff,16.0,0.0,0.0
84cfa07ffffffff,4.0,0.0,0.0
84cfa09ffffffff,70.0,0.0,0.0
84cfa0dffffffff,88.0,0.0,0.0
84cfa13ffffffff,2.0,0.0,0.0
84cfa17ffffffff,18.0,0.0,0.0
84cfa19ffffffff,2.0,0.0,0.0
84cfa21ffffffff,106.0,0.0,0.0
84cfa23ffffffff,40.0,0.0,0.0
84cfa27ffffffff,35.0,0.0,0.0
84cfa2bffffffff,3.0,0.0,0.0
84cfa35ffffffff,21.0,0.0,0.0
84cfa41ffffffff,19.0,0.0,0.0
84cfa45ffffffff,158.0,0.0,0.0
84cfa47ffffffff,1695.0,0.0,0.0
84cfa49ffffffff,260.0,0.0,59.0
84cfa4bffffffff,46.0,0.0,22.0
84cfa4dffffffff,2.0,0.0,0.0
84cfa55ffffffff,2.0,0.0,0.0
84cfa57ffffffff,7.0,0.0,0.0
84cfa59ffffffff,9.0,0.0,0.0
84cfa5bffffffff,20.0,0.0,0.0
84cfa5dffffffff,34.0,0.0,3.0
84cfa81ffffffff,13.0,0.0,0.0
84cfa85ffffffff,7.0,0.0,0.0
84cfa87ffffffff,4.0,0.0,0.0
84cfa89ffffffff,40.0,0.0,0.0
84cfaa1ffffffff,277.0,0.0,0.0
84cfaa3ffffffff,20.0,0.0,0.0
84cfaa5ffffffff,2.0,0.0,0.0
84cfaa7ffffffff,2.0,0.0,0.0
84cfaadffffffff,113.0,0.0,0.0
84cfabbffffffff,14.0,0.0,0.0
84cfabdffffffff,5.0,0.0,0.0
84cfac5ffffffff,2.0,0.0,0.0
84cfac7ffffffff,9.0,0.0,0.0
84cfac9ffffffff,59.0,0.0,0.0
84cfacdffffffff,554.0,0.0,7.0
84cfae1ffffffff,4.0,0.0,0.0
84cfae3ffffffff,35.0,0.0,0.0
84cfae7ffffffff,18.0,0.0,0.0
84cfb13ffffffff,36.0,0.0,0.0
84de62dffffffff,17.0,0.0,0.0
84de639ffffffff,3.0,0.0,0.0
84de703ffffffff,3.0,0.0,0.0
84de707ffffffff,14.0,0.0,0.0
84de70bffffffff,1.0,0.0,0.0
84de719ffffffff,6.0,0.0,0.0
84de71dffffffff,2.0,0.0,0.0
84de743ffffffff,4.0,0.0,0.0
84de753ffffffff,1.0,0.0,0.0
84de821ffffffff,51.0,45.0,0.0
84de825ffffffff,30.0,17.0,0.0
84de829ffffffff,6.0,4.0,0.0
84de82bffffffff,2.0,0.0,0.0
84de82dffffffff,127.0,90.0,0.0
84de951ffffffff,49.0,38.0,0.0
84de953ffffffff,266.0,205.0,0.0
84de955ffffffff,82.0,64.0,0.0
84de957ffffffff,101.0,72.0,0.0
84de95dffffffff,61.0,46.0,0.0
84df401ffffffff,1.0,0.0,0.0
84df409ffffffff,9.0,0.0,1.0
84df419ffffffff,135.0,0.0,24.0
84df41bffffffff,34.0,0.0,0.0
84df41dffffffff,73.0,0.0,21.0
84df451ffffffff,555.0,0.0,31.0
84df453ffffffff,2.0,0.0,0.0
84df455ffffffff,38.0,0.0,2.0
84df457ffffffff,89.0,0.0,6.0
84df459ffffffff,218.0,0.0,12.0
84df4c9ffffffff,7.0,0.0,0.0
84df4d9ffffffff,8.0,0.0,0.0
84df681ffffffff,2.0,0.0,0.0
84df683ffffffff,150.0,0.0,32.0
84df685ffffffff,4.0,0.0,0.0
84df687ffffffff,49.0,0.0,10.0
84df689ffffffff,78.0,0.0,5.0
84df68bffffffff,154.0,0.0,15.0
84df68dffffffff,16.0,0.0,0.0
84df691ffffffff,39.0,0.0,22.0
84df693ffffffff,30.0,0.0,10.0
84df695ffffffff,21.0,0.0,0.0
84df697ffffffff,102.0,0.0,13.0
84df699ffffffff,269.0,0.0,51.0
84df69bffffffff,13.0,0.0,6.0
84df69dffffffff,512.0,0.0,64.0
84df6a1ffffffff,1.0,0.0,1.0
84df6a3ffffffff,19.0,0.0,0.0
84df6a5ffffffff,12.0,0.0,0.0
84df6a7ffffffff,163.0,0.0,5.0
84df6a9ffffffff,4.0,0.0,0.0
84df6abffffffff,20.0,0.0,7.0
84df6adffffffff,38.0,0.0,3.0
84df6b1ffffffff,11.0,0.0,3.0
84df6b3ffffffff,6.0,0.0,2.0
84df6b5ffffffff,28.0,0.0,0.0
84df6b7ffffffff,29.0,0.0,4.0
84df6b9ffffffff,7.0,0.0,0.0
84df6bbffffffff,23.0,0.0,5.0
84df6bdffffffff,7.0,0.0,2.0
84df6d3ffffffff,3.0,0.0,0.0
84df6d5ffffffff,10.0,0.0,0.0
84df6d7ffffffff,69.0,0.0,4.0
84df6e7ffffffff,3.0,0.0,0.0
