cell_id,Leiothlypis ruficapilla,Leiothlypis ruficapilla ruficapilla,Leiothlypis ruficapilla ridgwayi
832ab2fffffffff,619.0,370.0,0.0
832ab3fffffffff,20.0,0.0,0.0
832ab4fffffffff,80.0,31.0,0.0
832ab5fffffffff,153.0,66.0,0.0
832ab6fffffffff,31.0,4.0,0.0
832ad0fffffffff,3.0,0.0,0.0
832ad2fffffffff,1.0,0.0,0.0
832ad3fffffffff,3.0,0.0,0.0
832ad4fffffffff,2.0,0.0,0.0
832ad6fffffffff,19.0,0.0,0.0
832af0fffffffff,31.0,0.0,0.0
832af1fffffffff,9.0,0.0,0.0
832af3fffffffff,7.0,0.0,0.0
832af6fffffffff,80.0,0.0,0.0
832b01fffffffff,16.0,0.0,0.0
832b03fffffffff,17.0,0.0,0.0
832b0afffffffff,34.0,2.0,0.0
832b0cfffffffff,23.0,0.0,0.0
832b0efffffffff,7.0,0.0,0.0
832b10fffffffff,2.0,0.0,0.0
832b12fffffffff,5.0,0.0,0.0
832b14fffffffff,4.0,0.0,0.0
832b16fffffffff,45.0,0.0,0.0
832b18fffffffff,12.0,0.0,0.0
832b1afffffffff,6.0,1.0,0.0
832b24fffffffff,2.0,0.0,0.0
832b25fffffffff,9.0,0.0,0.0
832b28fffffffff,4.0,0.0,0.0
832b2afffffffff,1.0,0.0,0.0
832b32fffffffff,4.0,0.0,0.0
832b33fffffffff,1.0,0.0,0.0
832b80fffffffff,9.0,0.0,0.0
832b81fffffffff,12.0,2.0,0.0
832b82fffffffff,19.0,16.0,0.0
832b83fffffffff,99.0,15.0,0.0
832b85fffffffff,17.0,0.0,0.0
832b88fffffffff,7.0,0.0,0.0
832b89fffffffff,14.0,0.0,0.0
832b8afffffffff,5.0,2.0,0.0
832b8bfffffffff,14.0,0.0,0.0
832b8cfffffffff,9.0,0.0,0.0
832b8dfffffffff,112.0,0.0,0.0
832b8efffffffff,119.0,117.0,0.0
832b90fffffffff,4.0,0.0,0.0
832b91fffffffff,9.0,0.0,0.0
832b92fffffffff,2.0,2.0,0.0
832b93fffffffff,2.0,2.0,0.0
832b94fffffffff,14.0,0.0,0.0
832b96fffffffff,87.0,85.0,0.0
832b98fffffffff,143.0,97.0,0.0
832b99fffffffff,59.0,31.0,0.0
832b9afffffffff,11.0,4.0,0.0
832b9bfffffffff,276.0,23.0,0.0
832b9cfffffffff,170.0,129.0,0.0
832b9dfffffffff,343.0,296.0,0.0
832b9efffffffff,13.0,0.0,0.0
832ba1fffffffff,9.0,9.0,0.0
832ba5fffffffff,9.0,0.0,0.0
832ba8fffffffff,101.0,20.0,0.0
832ba9fffffffff,1.0,0.0,0.0
832baafffffffff,104.0,4.0,0.0
832babfffffffff,47.0,4.0,0.0
832bacfffffffff,74.0,12.0,0.0
832badfffffffff,1.0,1.0,0.0
832baefffffffff,6.0,6.0,0.0
832bb3fffffffff,10.0,0.0,0.0
834412fffffffff,4.0,0.0,0.0
834413fffffffff,23.0,1.0,0.0
834414fffffffff,10.0,0.0,0.0
834416fffffffff,22.0,0.0,0.0
83441afffffffff,38.0,5.0,0.0
83441efffffffff,72.0,0.0,0.0
834434fffffffff,3.0,0.0,0.0
834440fffffffff,41.0,0.0,0.0
834445fffffffff,20.0,0.0,0.0
834446fffffffff,45.0,0.0,0.0
834449fffffffff,7.0,0.0,0.0
83444cfffffffff,20.0,0.0,0.0
834450fffffffff,28.0,0.0,0.0
834452fffffffff,32.0,0.0,0.0
834455fffffffff,41.0,0.0,0.0
834456fffffffff,10.0,0.0,0.0
83445afffffffff,2.0,0.0,0.0
834463fffffffff,5.0,0.0,0.0
83446afffffffff,2.0,0.0,0.0
83446cfffffffff,90.0,0.0,0.0
83446dfffffffff,12.0,0.0,1.0
83446efffffffff,43.0,2.0,0.0
834473fffffffff,90.0,0.0,0.0
834480fffffffff,1.0,0.0,0.0
834484fffffffff,10.0,0.0,0.0
834486fffffffff,15.0,0.0,0.0
8344a1fffffffff,142.0,0.0,0.0
8344a3fffffffff,13.0,0.0,0.0
8344a5fffffffff,8.0,0.0,0.0
8344a8fffffffff,34.0,0.0,0.0
8344a9fffffffff,51.0,0.0,0.0
8344abfffffffff,21.0,0.0,0.0
8344acfffffffff,2.0,0.0,0.0
8344adfffffffff,2.0,0.0,0.0
8344aefffffffff,41.0,1.0,0.0
8344b5fffffffff,5.0,0.0,0.0
8344c0fffffffff,2.0,0.0,0.0
8344c1fffffffff,90.0,1.0,0.0
8344c2fffffffff,10.0,0.0,0.0
8344c3fffffffff,32.0,0.0,0.0
8344c5fffffffff,1.0,0.0,0.0
8344c8fffffffff,1.0,0.0,0.0
8344c9fffffffff,6.0,0.0,0.0
8344cafffffffff,3.0,0.0,0.0
8344cbfffffffff,5.0,0.0,0.0
8344ccfffffffff,15.0,0.0,0.0
8344cdfffffffff,6.0,0.0,0.0
8344d0fffffffff,4.0,0.0,0.0
8344d5fffffffff,10.0,0.0,0.0
8344d8fffffffff,1.0,0.0,0.0
8344d9fffffffff,24.0,0.0,0.0
8344dafffffffff,4.0,0.0,0.0
8344dbfffffffff,11.0,0.0,0.0
8344ddfffffffff,24.0,0.0,0.0
8344e0fffffffff,2.0,0.0,0.0
8344e2fffffffff,12.0,0.0,0.0
8344e4fffffffff,3.0,0.0,0.0
8344e5fffffffff,5.0,0.0,0.0
8344e6fffffffff,24.0,0.0,0.0
8344eafffffffff,2.0,0.0,0.0
8344eefffffffff,10.0,0.0,0.0
8344f0fffffffff,65.0,0.0,0.0
8344f3fffffffff,29.0,0.0,0.0
8344f4fffffffff,172.0,0.0,0.0
8344f5fffffffff,7.0,0.0,0.0
8344f6fffffffff,6.0,0.0,0.0
834505fffffffff,2.0,0.0,0.0
834509fffffffff,8.0,0.0,0.0
83450afffffffff,8.0,0.0,0.0
83451dfffffffff,2.0,0.0,0.0
834520fffffffff,3.0,0.0,0.0
834521fffffffff,11.0,0.0,0.0
834524fffffffff,8.0,0.0,0.0
834525fffffffff,5.0,0.0,0.0
834526fffffffff,11.0,0.0,0.0
83452afffffffff,5.0,0.0,0.0
83452cfffffffff,14.0,0.0,0.0
83452efffffffff,4.0,0.0,0.0
834535fffffffff,2.0,0.0,0.0
834588fffffffff,1.0,0.0,0.0
834598fffffffff,6.0,0.0,0.0
8345a3fffffffff,25.0,0.0,0.0
83480dfffffffff,1.0,0.0,0.0
834823fffffffff,18.0,0.0,0.0
83482efffffffff,5.0,0.0,0.0
834833fffffffff,5.0,0.0,4.0
834836fffffffff,51.0,0.0,35.0
834842fffffffff,12.0,0.0,0.0
834843fffffffff,37.0,0.0,0.0
834846fffffffff,23.0,0.0,0.0
83484afffffffff,137.0,0.0,3.0
834855fffffffff,9.0,0.0,0.0
834858fffffffff,1.0,0.0,0.0
834859fffffffff,5.0,0.0,1.0
83485afffffffff,11.0,0.0,9.0
83485bfffffffff,36.0,0.0,14.0
83485cfffffffff,10.0,0.0,0.0
83485dfffffffff,24.0,0.0,0.0
83485efffffffff,4.0,0.0,4.0
834871fffffffff,41.0,0.0,0.0
834872fffffffff,2.0,0.0,0.0
834873fffffffff,36.0,0.0,0.0
834880fffffffff,2.0,0.0,0.0
834882fffffffff,4.0,2.0,0.0
834883fffffffff,5.0,0.0,0.0
834888fffffffff,2.0,0.0,0.0
834889fffffffff,1.0,0.0,0.0
83488afffffffff,2.0,0.0,0.0
83488bfffffffff,8.0,0.0,0.0
83488dfffffffff,2.0,0.0,0.0
83488efffffffff,12.0,0.0,0.0
834890fffffffff,7.0,0.0,0.0
834891fffffffff,2.0,0.0,0.0
834892fffffffff,10.0,0.0,0.0
834893fffffffff,14.0,0.0,0.0
834895fffffffff,20.0,0.0,0.0
834898fffffffff,42.0,0.0,0.0
834899fffffffff,15.0,0.0,0.0
83489afffffffff,5.0,0.0,0.0
83489cfffffffff,58.0,0.0,0.0
83489dfffffffff,50.0,2.0,5.0
83489efffffffff,85.0,0.0,0.0
8348a0fffffffff,1.0,0.0,0.0
8348a2fffffffff,18.0,0.0,0.0
8348abfffffffff,3.0,0.0,0.0
8348b1fffffffff,5.0,0.0,0.0
8348b2fffffffff,17.0,0.0,0.0
8348b3fffffffff,17.0,2.0,0.0
8348b5fffffffff,4.0,0.0,0.0
8348c0fffffffff,2.0,0.0,0.0
8348c1fffffffff,2.0,0.0,0.0
8348c3fffffffff,2.0,0.0,0.0
8348c5fffffffff,10.0,0.0,6.0
8348c6fffffffff,17.0,0.0,3.0
8348c8fffffffff,15.0,0.0,4.0
8348c9fffffffff,9.0,0.0,0.0
8348ccfffffffff,6.0,0.0,4.0
8348cdfffffffff,6.0,0.0,2.0
8348d0fffffffff,14.0,0.0,0.0
8348d1fffffffff,3.0,0.0,0.0
8348d2fffffffff,3.0,3.0,0.0
8348d3fffffffff,13.0,3.0,0.0
8348d4fffffffff,2.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0
8348d8fffffffff,64.0,0.0,0.0
8348dbfffffffff,2.0,0.0,0.0
8348ddfffffffff,1.0,0.0,0.0
8348defffffffff,3.0,0.0,0.0
8348e3fffffffff,11.0,0.0,0.0
8348e8fffffffff,79.0,0.0,7.0
8348e9fffffffff,41.0,0.0,23.0
8348eafffffffff,1.0,0.0,0.0
8348ebfffffffff,88.0,2.0,2.0
8348ecfffffffff,40.0,0.0,1.0
8348eefffffffff,35.0,0.0,3.0
8348f2fffffffff,2.0,0.0,0.0
834988fffffffff,4.0,0.0,0.0
83498cfffffffff,4.0,0.0,4.0
834990fffffffff,2.0,0.0,0.0
834991fffffffff,1.0,1.0,0.0
834994fffffffff,9.0,0.0,0.0
834995fffffffff,14.0,0.0,0.0
834996fffffffff,76.0,0.0,0.0
834998fffffffff,2.0,2.0,0.0
83499cfffffffff,2.0,0.0,0.0
8349a2fffffffff,24.0,0.0,24.0
8349a3fffffffff,5.0,0.0,5.0
8349a8fffffffff,25.0,0.0,21.0
8349a9fffffffff,13.0,0.0,13.0
8349aafffffffff,8.0,0.0,8.0
8349abfffffffff,2.0,0.0,2.0
8349b1fffffffff,43.0,13.0,30.0
8349b2fffffffff,1.0,0.0,0.0
8349b5fffffffff,10.0,0.0,10.0
834cb3fffffffff,2.0,0.0,0.0
834cc0fffffffff,2.0,0.0,0.0
834cc5fffffffff,1.0,0.0,0.0
835e5dfffffffff,1.0,0.0,0.0
8366a5fffffffff,1.0,0.0,0.0
8366b4fffffffff,43.0,0.0,0.0
8366b5fffffffff,4.0,0.0,0.0
83679bfffffffff,1.0,0.0,0.0
836d15fffffffff,2.0,0.0,2.0
836d23fffffffff,26.0,0.0,0.0
836d25fffffffff,1.0,0.0,0.0
836d28fffffffff,6.0,0.0,0.0
836d29fffffffff,2.0,2.0,0.0
836d2bfffffffff,1.0,0.0,0.0
836d2dfffffffff,16.0,0.0,0.0
836d30fffffffff,5.0,2.0,0.0
836d31fffffffff,4.0,4.0,0.0
836d32fffffffff,87.0,80.0,4.0
836d33fffffffff,23.0,6.0,10.0
836d34fffffffff,3.0,0.0,0.0
836d36fffffffff,3.0,1.0,0.0
836d60fffffffff,3.0,0.0,0.0
836d64fffffffff,13.0,0.0,1.0
836d65fffffffff,2.0,0.0,0.0
