cell_id,Egretta garzetta,Egretta garzetta garzetta,Egretta garzetta immaculata,Egretta garzetta dimorpha
823827fffffffff,6.0,0.0,0.0,0.0
823867fffffffff,25.0,1.0,0.0,0.0
82386ffffffffff,2.0,0.0,0.0,0.0
823877fffffffff,46.0,8.0,0.0,0.0
8238cffffffffff,2.0,0.0,0.0,0.0
8238e7fffffffff,2.0,0.0,0.0,0.0
823907fffffffff,258.0,137.0,0.0,0.0
82390ffffffffff,14.0,9.0,0.0,0.0
823917fffffffff,118.0,12.0,0.0,0.0
82391ffffffffff,127.0,98.0,0.0,0.0
823927fffffffff,191.0,0.0,0.0,0.0
82392ffffffffff,70.0,0.0,0.0,0.0
823937fffffffff,46.0,0.0,0.0,0.0
823947fffffffff,80.0,66.0,0.0,0.0
82394ffffffffff,1.0,1.0,0.0,0.0
823957fffffffff,86.0,78.0,0.0,0.0
82395ffffffffff,3.0,3.0,0.0,0.0
823977fffffffff,244.0,186.0,0.0,0.0
8239affffffffff,5.0,5.0,0.0,0.0
823c07fffffffff,14.0,0.0,0.0,0.0
823c0ffffffffff,4.0,0.0,0.0,0.0
823c17fffffffff,15.0,15.0,0.0,0.0
823c1ffffffffff,60.0,0.0,0.0,0.0
823c37fffffffff,2.0,0.0,0.0,0.0
823c57fffffffff,12.0,2.0,0.0,0.0
823c5ffffffffff,16.0,11.0,0.0,0.0
823c87fffffffff,1.0,0.0,0.0,0.0
823c8ffffffffff,40.0,0.0,0.0,0.0
823c97fffffffff,2.0,0.0,0.0,0.0
823c9ffffffffff,33.0,0.0,0.0,0.0
823caffffffffff,10.0,0.0,0.0,0.0
823cc7fffffffff,11.0,0.0,0.0,0.0
823ccffffffffff,4.0,0.0,0.0,0.0
823cd7fffffffff,2.0,0.0,0.0,0.0
823ce7fffffffff,17.0,0.0,0.0,0.0
823ceffffffffff,16.0,12.0,0.0,0.0
823cf7fffffffff,90.0,0.0,0.0,0.0
823d07fffffffff,17.0,0.0,0.0,0.0
823d17fffffffff,19.0,0.0,0.0,0.0
823d37fffffffff,7.0,0.0,0.0,0.0
823d87fffffffff,10.0,8.0,0.0,0.0
823d8ffffffffff,6.0,0.0,0.0,0.0
823da7fffffffff,14.0,14.0,0.0,0.0
823daffffffffff,35.0,24.0,0.0,0.0
823db7fffffffff,2.0,2.0,0.0,0.0
823e5ffffffffff,2.0,0.0,0.0,0.0
823e6ffffffffff,2.0,0.0,0.0,0.0
824117fffffffff,2.0,2.0,0.0,0.0
824137fffffffff,6.0,0.0,0.0,0.0
824147fffffffff,8.0,0.0,0.0,0.0
8241a7fffffffff,2.0,0.0,0.0,0.0
8241b7fffffffff,19.0,3.0,0.0,0.0
82426ffffffffff,8.0,0.0,0.0,0.0
8242c7fffffffff,16.0,1.0,0.0,0.0
8242cffffffffff,23.0,1.0,0.0,0.0
8242dffffffffff,5.0,0.0,0.0,0.0
8242effffffffff,1.0,0.0,0.0,0.0
824367fffffffff,1.0,0.0,0.0,0.0
8243a7fffffffff,1.0,0.0,0.0,0.0
824b87fffffffff,89.0,2.0,0.0,0.0
824ba7fffffffff,1103.0,10.0,0.0,0.0
824bb7fffffffff,621.0,8.0,0.0,0.0
824cc7fffffffff,12.0,0.0,0.0,0.0
824ceffffffffff,2.0,0.0,0.0,0.0
824d4ffffffffff,1.0,0.0,0.0,0.0
824f4ffffffffff,2.0,0.0,0.0,0.0
825417fffffffff,3.0,3.0,0.0,0.0
82592ffffffffff,1.0,1.0,0.0,0.0
825977fffffffff,2.0,0.0,0.0,0.0
825e47fffffffff,5.0,0.0,0.0,0.0
825e5ffffffffff,26.0,0.0,0.0,0.0
825e67fffffffff,8.0,0.0,0.0,0.0
825e77fffffffff,21.0,0.0,0.0,0.0
825f17fffffffff,6.0,0.0,0.0,0.0
825f5ffffffffff,62.0,0.0,0.0,0.0
826007fffffffff,128.0,0.0,0.0,0.0
826017fffffffff,75.0,0.0,0.0,0.0
82601ffffffffff,9.0,0.0,0.0,0.0
826027fffffffff,162.0,0.0,0.0,0.0
826037fffffffff,95.0,6.0,0.0,0.0
82608ffffffffff,50.0,1.0,0.0,0.0
826097fffffffff,3.0,2.0,0.0,0.0
82609ffffffffff,37.0,0.0,0.0,0.0
8260a7fffffffff,7.0,0.0,0.0,0.0
8260affffffffff,74.0,20.0,0.0,0.0
8260b7fffffffff,17.0,0.0,0.0,0.0
826107fffffffff,1.0,0.0,0.0,0.0
82611ffffffffff,4.0,1.0,0.0,0.0
82618ffffffffff,16.0,0.0,0.0,0.0
82619ffffffffff,4.0,0.0,0.0,0.0
8261affffffffff,3.0,0.0,0.0,0.0
82640ffffffffff,5.0,3.0,0.0,0.0
82648ffffffffff,1.0,0.0,0.0,0.0
82649ffffffffff,1.0,0.0,0.0,0.0
8264a7fffffffff,5.0,1.0,0.0,0.0
8264e7fffffffff,2.0,2.0,0.0,0.0
826507fffffffff,188.0,0.0,0.0,0.0
82650ffffffffff,11.0,0.0,0.0,0.0
82651ffffffffff,504.0,0.0,4.0,0.0
826527fffffffff,327.0,5.0,8.0,0.0
826817fffffffff,5.0,0.0,5.0,0.0
826847fffffffff,1.0,0.0,0.0,0.0
82685ffffffffff,10.0,0.0,0.0,0.0
8268cffffffffff,2.0,0.0,0.0,0.0
8268dffffffffff,2.0,0.0,0.0,0.0
826947fffffffff,20.0,0.0,0.0,0.0
826ac7fffffffff,2.0,0.0,0.0,0.0
8272a7fffffffff,2.0,0.0,0.0,0.0
827a47fffffffff,4.0,0.0,0.0,0.0
827a4ffffffffff,3.0,2.0,0.0,0.0
827a6ffffffffff,6.0,3.0,0.0,0.0
827b2ffffffffff,3.0,0.0,0.0,2.0
827b4ffffffffff,336.0,9.0,0.0,182.0
827b6ffffffffff,2.0,0.0,0.0,2.0
8282c7fffffffff,5.0,0.0,0.0,0.0
8282e7fffffffff,6.0,0.0,0.0,0.0
828c17fffffffff,21.0,17.0,4.0,0.0
828c8ffffffffff,6.0,6.0,0.0,0.0
828c97fffffffff,7.0,1.0,0.0,0.0
828cd7fffffffff,2.0,0.0,0.0,0.0
829417fffffffff,5.0,0.0,3.0,0.0
829457fffffffff,25.0,23.0,0.0,0.0
829487fffffffff,6.0,0.0,2.0,0.0
8294effffffffff,7.0,7.0,0.0,0.0
82951ffffffffff,4.0,0.0,0.0,0.0
82956ffffffffff,4.0,0.0,0.0,0.0
8295a7fffffffff,1.0,0.0,0.0,0.0
829717fffffffff,3.0,3.0,0.0,0.0
82974ffffffffff,2.0,0.0,0.0,0.0
82975ffffffffff,4.0,0.0,0.0,0.0
829c97fffffffff,17.0,0.0,9.0,0.0
829caffffffffff,3.0,0.0,0.0,0.0
829d27fffffffff,3.0,0.0,0.0,0.0
82a237fffffffff,7.0,0.0,0.0,7.0
82a357fffffffff,3.0,0.0,0.0,3.0
82a39ffffffffff,4.0,0.0,0.0,4.0
82a737fffffffff,1.0,0.0,0.0,0.0
82ac8ffffffffff,8.0,8.0,0.0,0.0
82adaffffffffff,2.0,2.0,0.0,0.0
82bb0ffffffffff,8.0,0.0,0.0,0.0
82bb2ffffffffff,27.0,0.0,0.0,0.0
82bb57fffffffff,2.0,0.0,0.0,0.0
82bb5ffffffffff,2.0,0.0,0.0,0.0
82bc8ffffffffff,10.0,10.0,0.0,0.0
82bcc7fffffffff,2.0,0.0,0.0,0.0
82bcd7fffffffff,5.0,5.0,0.0,0.0
82bcdffffffffff,4.0,4.0,0.0,0.0
82be0ffffffffff,12.0,0.0,0.0,0.0
82be1ffffffffff,6.0,0.0,0.0,0.0
82be2ffffffffff,4.0,0.0,0.0,0.0
82be47fffffffff,12.0,0.0,3.0,0.0
82be4ffffffffff,4.0,0.0,0.0,0.0
82be57fffffffff,5.0,0.0,0.0,0.0
82be67fffffffff,10.0,0.0,3.0,0.0
82be6ffffffffff,2.0,0.0,0.0,0.0
82be77fffffffff,17.0,0.0,0.0,0.0
82be8ffffffffff,34.0,0.0,2.0,0.0
82beaffffffffff,5.0,0.0,2.0,0.0
82bec7fffffffff,1.0,0.0,1.0,0.0
82becffffffffff,2.0,0.0,0.0,0.0
82bef7fffffffff,3.0,0.0,0.0,0.0
82c997fffffffff,4.0,0.0,4.0,0.0
82da87fffffffff,1.0,0.0,0.0,0.0
82da97fffffffff,21.0,0.0,0.0,0.0
82daaffffffffff,4.0,0.0,0.0,0.0
82dab7fffffffff,2.0,0.0,0.0,0.0
