cell_id,Spatula cyanoptera,Spatula cyanoptera septentrionalium,Spatula cyanoptera [orinoma Group],Spatula cyanoptera cyanoptera
8412ec1ffffffff,4.0,0.0,0.0,0.0
8412ec5ffffffff,6.0,0.0,0.0,0.0
8412ecdffffffff,2.0,0.0,0.0,0.0
8413807ffffffff,4.0,0.0,0.0,0.0
8413829ffffffff,15.0,0.0,0.0,0.0
841382dffffffff,1.0,0.0,0.0,0.0
8413861ffffffff,15.0,0.0,0.0,0.0
8413867ffffffff,2.0,0.0,0.0,0.0
84138c7ffffffff,1.0,0.0,0.0,0.0
84139e1ffffffff,3.0,0.0,0.0,0.0
84194e5ffffffff,2.0,0.0,0.0,0.0
84194edffffffff,1.0,0.0,0.0,0.0
841fab9ffffffff,2.0,0.0,0.0,0.0
8426005ffffffff,1.0,0.0,0.0,0.0
8426013ffffffff,2.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0
8426031ffffffff,3.0,0.0,0.0,0.0
8426039ffffffff,2.0,0.0,0.0,0.0
8426053ffffffff,7.0,0.0,0.0,0.0
8426085ffffffff,1.0,0.0,0.0,0.0
84260a1ffffffff,19.0,0.0,0.0,0.0
84260a9ffffffff,1.0,0.0,0.0,0.0
84260adffffffff,7.0,0.0,0.0,0.0
84260b3ffffffff,4.0,0.0,0.0,0.0
84260b9ffffffff,22.0,0.0,0.0,0.0
84260cbffffffff,1.0,0.0,0.0,0.0
84260e3ffffffff,1.0,0.0,0.0,0.0
84260e7ffffffff,3.0,0.0,0.0,0.0
84260edffffffff,2.0,0.0,0.0,0.0
8426117ffffffff,2.0,0.0,0.0,0.0
8426137ffffffff,3.0,0.0,0.0,0.0
842615bffffffff,1.0,0.0,0.0,0.0
842616bffffffff,2.0,0.0,0.0,0.0
8426187ffffffff,7.0,0.0,0.0,0.0
8426191ffffffff,4.0,0.0,0.0,0.0
84261c7ffffffff,2.0,0.0,0.0,0.0
84261d3ffffffff,1.0,0.0,0.0,0.0
84261dbffffffff,6.0,0.0,0.0,0.0
8426205ffffffff,2.0,0.0,0.0,0.0
8426217ffffffff,7.0,0.0,0.0,0.0
842621dffffffff,2.0,0.0,0.0,0.0
8426223ffffffff,1.0,0.0,0.0,0.0
842622bffffffff,12.0,0.0,0.0,0.0
8426233ffffffff,6.0,0.0,0.0,0.0
8426235ffffffff,2.0,0.0,0.0,0.0
842623dffffffff,4.0,0.0,0.0,0.0
8426269ffffffff,4.0,0.0,0.0,0.0
84262adffffffff,2.0,0.0,0.0,0.0
84262b3ffffffff,2.0,0.0,0.0,0.0
84262b7ffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,7.0,0.0,0.0,0.0
8426345ffffffff,5.0,0.0,0.0,0.0
842634dffffffff,46.0,0.0,0.0,0.0
8426409ffffffff,2.0,0.0,0.0,0.0
842640dffffffff,2.0,0.0,0.0,0.0
8426425ffffffff,1.0,0.0,0.0,0.0
8426437ffffffff,2.0,0.0,0.0,0.0
8426461ffffffff,5.0,0.0,0.0,0.0
8426463ffffffff,7.0,0.0,0.0,0.0
842646bffffffff,7.0,0.0,0.0,0.0
8426489ffffffff,8.0,0.0,0.0,0.0
8426493ffffffff,17.0,0.0,0.0,0.0
84264c1ffffffff,11.0,0.0,0.0,0.0
84264d1ffffffff,17.0,0.0,0.0,0.0
84264e5ffffffff,6.0,0.0,0.0,0.0
8426505ffffffff,9.0,0.0,0.0,0.0
842650dffffffff,1.0,0.0,0.0,0.0
8426521ffffffff,14.0,0.0,0.0,0.0
842652bffffffff,11.0,0.0,0.0,0.0
842652dffffffff,1.0,0.0,0.0,0.0
8426531ffffffff,14.0,0.0,0.0,0.0
8426533ffffffff,3.0,0.0,0.0,0.0
842653bffffffff,18.0,0.0,0.0,0.0
8426547ffffffff,8.0,0.0,0.0,0.0
8426555ffffffff,60.0,0.0,0.0,0.0
8426561ffffffff,5.0,0.0,0.0,0.0
8426565ffffffff,17.0,0.0,0.0,0.0
8426567ffffffff,13.0,0.0,0.0,0.0
84265a7ffffffff,4.0,0.0,0.0,0.0
84265b7ffffffff,2.0,0.0,0.0,0.0
84265b9ffffffff,12.0,0.0,0.0,0.0
84265d9ffffffff,3.0,0.0,0.0,0.0
84265dbffffffff,12.0,0.0,0.0,0.0
842661dffffffff,8.0,0.0,0.0,0.0
8426623ffffffff,4.0,0.0,0.0,0.0
8426631ffffffff,9.0,0.0,0.0,0.0
842663dffffffff,9.0,0.0,0.0,0.0
8426643ffffffff,2.0,0.0,0.0,0.0
8426647ffffffff,3.0,0.0,0.0,0.0
842664bffffffff,5.0,0.0,0.0,0.0
842664dffffffff,4.0,0.0,0.0,0.0
8426657ffffffff,6.0,0.0,0.0,0.0
842665bffffffff,3.0,0.0,0.0,0.0
842666bffffffff,9.0,0.0,0.0,0.0
84266a5ffffffff,2.0,0.0,0.0,0.0
84266a7ffffffff,4.0,0.0,0.0,0.0
84266adffffffff,2.0,0.0,0.0,0.0
84266c1ffffffff,4.0,0.0,0.0,0.0
84266dbffffffff,8.0,0.0,0.0,0.0
84266e7ffffffff,5.0,0.0,0.0,0.0
8426711ffffffff,5.0,0.0,0.0,0.0
842672dffffffff,2.0,0.0,0.0,0.0
8426745ffffffff,4.0,0.0,0.0,0.0
8426801ffffffff,2.0,0.0,0.0,0.0
8426803ffffffff,8.0,0.0,0.0,0.0
8426805ffffffff,13.0,0.0,0.0,0.0
842680bffffffff,37.0,0.0,0.0,0.0
8426811ffffffff,3.0,0.0,0.0,0.0
8426813ffffffff,2.0,0.0,0.0,0.0
8426815ffffffff,2.0,0.0,0.0,0.0
8426817ffffffff,7.0,0.0,0.0,0.0
8426819ffffffff,1.0,0.0,0.0,0.0
842681bffffffff,55.0,0.0,0.0,0.0
842681dffffffff,2.0,0.0,0.0,0.0
8426821ffffffff,2.0,0.0,0.0,0.0
8426829ffffffff,3.0,0.0,0.0,0.0
842682bffffffff,1.0,0.0,0.0,0.0
842682dffffffff,2.0,0.0,0.0,0.0
8426831ffffffff,2.0,0.0,0.0,0.0
8426835ffffffff,4.0,0.0,0.0,0.0
842683bffffffff,2.0,0.0,0.0,0.0
8426841ffffffff,2.0,0.0,0.0,0.0
8426851ffffffff,8.0,0.0,0.0,0.0
8426855ffffffff,2.0,0.0,0.0,0.0
8426859ffffffff,6.0,0.0,0.0,0.0
842685dffffffff,18.0,0.0,0.0,0.0
8426881ffffffff,14.0,0.0,0.0,0.0
8426885ffffffff,2.0,0.0,0.0,0.0
8426887ffffffff,7.0,0.0,0.0,0.0
8426889ffffffff,6.0,0.0,0.0,0.0
842688bffffffff,1.0,0.0,0.0,0.0
842688dffffffff,5.0,0.0,0.0,0.0
8426899ffffffff,6.0,0.0,0.0,0.0
842689dffffffff,1.0,0.0,0.0,0.0
84268a1ffffffff,5.0,0.0,0.0,0.0
84268a3ffffffff,1.0,0.0,0.0,0.0
84268a7ffffffff,19.0,0.0,0.0,0.0
84268adffffffff,7.0,0.0,0.0,0.0
84268b1ffffffff,2.0,0.0,0.0,0.0
84268b5ffffffff,4.0,0.0,0.0,0.0
84268b9ffffffff,3.0,0.0,0.0,0.0
84268bbffffffff,5.0,0.0,0.0,0.0
84268c1ffffffff,1.0,0.0,0.0,0.0
84268c3ffffffff,4.0,0.0,0.0,0.0
84268c5ffffffff,2.0,0.0,0.0,0.0
84268c7ffffffff,26.0,0.0,0.0,0.0
84268cbffffffff,3.0,0.0,0.0,0.0
84268cdffffffff,109.0,0.0,0.0,0.0
84268d1ffffffff,2.0,0.0,0.0,0.0
84268d3ffffffff,12.0,0.0,0.0,0.0
84268d5ffffffff,30.0,0.0,0.0,0.0
84268d7ffffffff,24.0,0.0,0.0,0.0
84268dbffffffff,5.0,0.0,0.0,0.0
84268e1ffffffff,5.0,0.0,0.0,0.0
84268e7ffffffff,4.0,0.0,0.0,0.0
84268ebffffffff,21.0,0.0,0.0,0.0
84268edffffffff,3.0,0.0,0.0,0.0
8426905ffffffff,46.0,0.0,0.0,0.0
842690dffffffff,6.0,0.0,0.0,0.0
8426921ffffffff,9.0,0.0,0.0,0.0
8426923ffffffff,5.0,0.0,0.0,0.0
8426927ffffffff,4.0,0.0,0.0,0.0
8426929ffffffff,15.0,0.0,0.0,0.0
842692bffffffff,2.0,0.0,0.0,0.0
842694dffffffff,2.0,0.0,0.0,0.0
8426957ffffffff,2.0,0.0,0.0,0.0
842695bffffffff,7.0,0.0,0.0,0.0
8426961ffffffff,191.0,0.0,0.0,0.0
8426963ffffffff,33.0,0.0,0.0,0.0
8426967ffffffff,1.0,0.0,0.0,0.0
8426969ffffffff,161.0,0.0,0.0,0.0
842696bffffffff,5.0,0.0,0.0,0.0
8426981ffffffff,16.0,0.0,0.0,0.0
8426983ffffffff,1.0,0.0,0.0,0.0
8426987ffffffff,63.0,0.0,0.0,0.0
8426989ffffffff,23.0,0.0,0.0,0.0
842698bffffffff,3.0,0.0,0.0,0.0
842698dffffffff,2.0,0.0,0.0,0.0
8426991ffffffff,4.0,0.0,0.0,0.0
8426995ffffffff,9.0,0.0,0.0,0.0
8426997ffffffff,2.0,0.0,0.0,0.0
8426999ffffffff,2.0,0.0,0.0,0.0
842699bffffffff,9.0,0.0,0.0,0.0
842699dffffffff,5.0,0.0,0.0,0.0
84269a1ffffffff,2.0,0.0,0.0,0.0
84269a9ffffffff,8.0,0.0,0.0,0.0
84269bdffffffff,2.0,0.0,0.0,0.0
84269c1ffffffff,24.0,0.0,0.0,0.0
84269c3ffffffff,7.0,0.0,0.0,0.0
84269c5ffffffff,2.0,0.0,0.0,0.0
84269c7ffffffff,2.0,0.0,0.0,0.0
84269cbffffffff,6.0,0.0,0.0,0.0
84269cdffffffff,45.0,0.0,0.0,0.0
84269d1ffffffff,21.0,0.0,0.0,0.0
84269d5ffffffff,10.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0
84269dbffffffff,19.0,0.0,0.0,0.0
84269e1ffffffff,12.0,0.0,0.0,0.0
84269e9ffffffff,2.0,0.0,0.0,0.0
84269ebffffffff,2.0,0.0,0.0,0.0
8426a57ffffffff,2.0,0.0,0.0,0.0
8426a87ffffffff,16.0,0.0,0.0,0.0
8426a8bffffffff,7.0,0.0,0.0,0.0
8426a93ffffffff,5.0,0.0,0.0,0.0
8426a95ffffffff,6.0,0.0,0.0,0.0
8426a97ffffffff,6.0,0.0,0.0,0.0
8426a9dffffffff,11.0,0.0,0.0,0.0
8426aa1ffffffff,38.0,0.0,0.0,0.0
8426aa5ffffffff,26.0,0.0,0.0,0.0
8426aa7ffffffff,20.0,0.0,0.0,0.0
8426aa9ffffffff,2.0,0.0,0.0,0.0
8426aabffffffff,3.0,0.0,0.0,0.0
8426aadffffffff,10.0,0.0,0.0,0.0
8426ab7ffffffff,2.0,0.0,0.0,0.0
8426ac3ffffffff,2.0,0.0,0.0,0.0
8426ad1ffffffff,6.0,0.0,0.0,0.0
8426ae9ffffffff,4.0,0.0,0.0,0.0
8426b0bffffffff,11.0,0.0,0.0,0.0
8426b61ffffffff,2.0,0.0,0.0,0.0
8426b6dffffffff,15.0,0.0,0.0,0.0
8426c0bffffffff,2.0,0.0,0.0,0.0
8426c19ffffffff,2.0,0.0,0.0,0.0
8426c1dffffffff,2.0,0.0,0.0,0.0
8426c37ffffffff,8.0,0.0,0.0,0.0
8426c87ffffffff,2.0,0.0,0.0,0.0
8426c89ffffffff,71.0,0.0,0.0,0.0
8426c9dffffffff,2.0,0.0,0.0,0.0
8426cb1ffffffff,2.0,0.0,0.0,0.0
8426cb7ffffffff,2.0,0.0,0.0,0.0
8426cb9ffffffff,31.0,0.0,0.0,0.0
8426cbdffffffff,16.0,0.0,0.0,0.0
8426cc7ffffffff,13.0,0.0,0.0,0.0
8426d09ffffffff,4.0,0.0,0.0,0.0
8426d15ffffffff,2.0,0.0,0.0,0.0
8426d1bffffffff,2.0,0.0,0.0,0.0
8426d39ffffffff,4.0,0.0,0.0,0.0
8426d4bffffffff,13.0,0.0,0.0,0.0
8426d4dffffffff,1.0,0.0,0.0,0.0
8426d83ffffffff,1.0,0.0,0.0,0.0
8426d87ffffffff,2.0,0.0,0.0,0.0
8426d95ffffffff,13.0,0.0,0.0,0.0
8426d9bffffffff,2.0,0.0,0.0,0.0
8426dadffffffff,5.0,0.0,0.0,0.0
8426db9ffffffff,2.0,0.0,0.0,0.0
8426dd1ffffffff,1.0,0.0,0.0,0.0
8426dd9ffffffff,3.0,0.0,0.0,0.0
8426ddbffffffff,9.0,0.0,0.0,0.0
8426de1ffffffff,6.0,0.0,0.0,0.0
8426de7ffffffff,3.0,0.0,0.0,0.0
8426debffffffff,4.0,0.0,0.0,0.0
8426e13ffffffff,2.0,0.0,0.0,0.0
8426e21ffffffff,20.0,0.0,0.0,0.0
8426e23ffffffff,7.0,0.0,0.0,0.0
8426e2bffffffff,14.0,0.0,0.0,0.0
8426e2dffffffff,37.0,0.0,0.0,0.0
8426e33ffffffff,5.0,0.0,0.0,0.0
8426e3dffffffff,2.0,0.0,0.0,0.0
8426e43ffffffff,12.0,0.0,0.0,0.0
8426e47ffffffff,9.0,0.0,0.0,0.0
8426e53ffffffff,9.0,0.0,0.0,0.0
8426e59ffffffff,7.0,0.0,0.0,0.0
8426e5bffffffff,40.0,0.0,0.0,0.0
8426e61ffffffff,2.0,0.0,0.0,0.0
8426ecbffffffff,2.0,0.0,0.0,0.0
8426ecdffffffff,4.0,0.0,0.0,0.0
8426ed7ffffffff,9.0,0.0,0.0,0.0
8426ee3ffffffff,1.0,0.0,0.0,0.0
8426f07ffffffff,3.0,0.0,0.0,0.0
8426f0dffffffff,2.0,0.0,0.0,0.0
8426f11ffffffff,2.0,0.0,0.0,0.0
8426f13ffffffff,1.0,0.0,0.0,0.0
8426f15ffffffff,4.0,0.0,0.0,0.0
8426f17ffffffff,5.0,0.0,0.0,0.0
8426f21ffffffff,2.0,0.0,0.0,0.0
8426f25ffffffff,2.0,0.0,0.0,0.0
8426f29ffffffff,2.0,0.0,0.0,0.0
8426f2bffffffff,4.0,0.0,0.0,0.0
8426f2dffffffff,77.0,0.0,0.0,0.0
8426f33ffffffff,2.0,0.0,0.0,0.0
8426f65ffffffff,2.0,0.0,0.0,0.0
8426f6bffffffff,2.0,0.0,0.0,0.0
8427021ffffffff,2.0,0.0,0.0,0.0
8427023ffffffff,14.0,0.0,0.0,0.0
8427067ffffffff,2.0,0.0,0.0,0.0
84270e3ffffffff,5.0,0.0,0.0,0.0
8427131ffffffff,7.0,0.0,0.0,0.0
8427133ffffffff,2.0,0.0,0.0,0.0
84271adffffffff,2.0,0.0,0.0,0.0
84271d7ffffffff,4.0,0.0,0.0,0.0
84271ebffffffff,2.0,0.0,0.0,0.0
842740dffffffff,2.0,0.0,0.0,0.0
8427435ffffffff,1.0,0.0,0.0,0.0
8427437ffffffff,4.0,0.0,0.0,0.0
84274bbffffffff,6.0,0.0,0.0,0.0
84274d5ffffffff,34.0,0.0,0.0,0.0
84274ddffffffff,15.0,0.0,0.0,0.0
84274e3ffffffff,59.0,0.0,0.0,0.0
8427527ffffffff,11.0,0.0,0.0,0.0
8427581ffffffff,61.0,0.0,0.0,0.0
8427583ffffffff,19.0,0.0,0.0,0.0
8427585ffffffff,15.0,0.0,0.0,0.0
8427589ffffffff,1.0,0.0,0.0,0.0
842758bffffffff,7.0,0.0,0.0,0.0
8427591ffffffff,4.0,0.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0,0.0
84275b9ffffffff,2.0,0.0,0.0,0.0
84275c1ffffffff,6.0,0.0,0.0,0.0
84275c3ffffffff,5.0,0.0,0.0,0.0
84275cdffffffff,8.0,0.0,0.0,0.0
84275d7ffffffff,7.0,0.0,0.0,0.0
8427691ffffffff,5.0,0.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0,0.0
84276b7ffffffff,2.0,0.0,0.0,0.0
8427861ffffffff,4.0,0.0,0.0,0.0
8427889ffffffff,3.0,0.0,0.0,0.0
8427899ffffffff,2.0,0.0,0.0,0.0
84278b1ffffffff,2.0,0.0,0.0,0.0
84278c3ffffffff,4.0,0.0,0.0,0.0
84278cdffffffff,3.0,0.0,0.0,0.0
84278d1ffffffff,1.0,0.0,0.0,0.0
84278d3ffffffff,2.0,0.0,0.0,0.0
8427905ffffffff,1.0,0.0,0.0,0.0
8427927ffffffff,3.0,0.0,0.0,0.0
8427937ffffffff,5.0,0.0,0.0,0.0
8427943ffffffff,2.0,0.0,0.0,0.0
8427949ffffffff,1.0,0.0,0.0,0.0
8427963ffffffff,15.0,0.0,0.0,0.0
8427967ffffffff,6.0,0.0,0.0,0.0
84279c9ffffffff,2.0,0.0,0.0,0.0
84279e1ffffffff,3.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0
8427a2dffffffff,10.0,0.0,0.0,0.0
8427a85ffffffff,4.0,0.0,0.0,0.0
8427a8dffffffff,1.0,0.0,0.0,0.0
8427a91ffffffff,2.0,0.0,0.0,0.0
8427a95ffffffff,2.0,0.0,0.0,0.0
8427a9bffffffff,2.0,0.0,0.0,0.0
8427aa9ffffffff,4.0,0.0,0.0,0.0
8427aabffffffff,3.0,0.0,0.0,0.0
8427ae3ffffffff,1.0,0.0,0.0,0.0
8427aebffffffff,2.0,0.0,0.0,0.0
8427b07ffffffff,2.0,0.0,0.0,0.0
8427b0bffffffff,2.0,0.0,0.0,0.0
8427b13ffffffff,6.0,0.0,0.0,0.0
8427b19ffffffff,2.0,0.0,0.0,0.0
8427b25ffffffff,2.0,0.0,0.0,0.0
8427b29ffffffff,2.0,0.0,0.0,0.0
8427b39ffffffff,6.0,0.0,0.0,0.0
8427b3dffffffff,13.0,0.0,0.0,0.0
8427b53ffffffff,4.0,0.0,0.0,0.0
8428023ffffffff,2.0,0.0,0.0,0.0
842802bffffffff,17.0,0.0,0.0,0.0
842802dffffffff,3.0,0.0,0.0,0.0
842806dffffffff,7.0,0.0,0.0,0.0
8428103ffffffff,12.0,0.0,0.0,0.0
842810dffffffff,2.0,0.0,0.0,0.0
842812bffffffff,5.0,0.0,0.0,0.0
8428133ffffffff,8.0,0.0,0.0,0.0
8428139ffffffff,5.0,0.0,0.0,0.0
842813bffffffff,39.0,0.0,0.0,0.0
8428149ffffffff,2.0,0.0,0.0,0.0
8428151ffffffff,7.0,0.0,0.0,0.0
8428157ffffffff,4.0,0.0,0.0,0.0
842816bffffffff,1.0,0.0,0.0,0.0
8428183ffffffff,16.0,0.0,0.0,0.0
8428187ffffffff,9.0,0.0,0.0,0.0
8428195ffffffff,2.0,0.0,0.0,0.0
84281a5ffffffff,4.0,0.0,0.0,0.0
84281b1ffffffff,35.0,0.0,0.0,0.0
84281b3ffffffff,2.0,0.0,0.0,0.0
84281b5ffffffff,23.0,0.0,0.0,0.0
84281c3ffffffff,2.0,0.0,0.0,0.0
84281d5ffffffff,11.0,0.0,0.0,0.0
84281e1ffffffff,1.0,0.0,0.0,0.0
84281e5ffffffff,13.0,0.0,0.0,0.0
84281e9ffffffff,3.0,0.0,0.0,0.0
84281ebffffffff,43.0,0.0,0.0,0.0
84281edffffffff,11.0,0.0,0.0,0.0
8428301ffffffff,11.0,0.0,0.0,0.0
8428305ffffffff,114.0,0.0,0.0,0.0
8428309ffffffff,105.0,0.0,0.0,0.0
842830bffffffff,5.0,0.0,0.0,0.0
842830dffffffff,4.0,0.0,0.0,0.0
8428313ffffffff,3.0,0.0,0.0,0.0
8428317ffffffff,1.0,0.0,0.0,0.0
8428323ffffffff,1.0,0.0,0.0,0.0
8428329ffffffff,6.0,0.0,0.0,0.0
842832bffffffff,19.0,0.0,0.0,0.0
8428331ffffffff,11.0,0.0,0.0,0.0
8428335ffffffff,6.0,0.0,0.0,0.0
842833bffffffff,3.0,0.0,0.0,0.0
842833dffffffff,5.0,0.0,0.0,0.0
8428341ffffffff,1.0,0.0,0.0,0.0
8428343ffffffff,19.0,0.0,0.0,0.0
8428347ffffffff,33.0,0.0,0.0,0.0
842834dffffffff,32.0,0.0,0.0,0.0
8428355ffffffff,8.0,0.0,0.0,0.0
8428357ffffffff,15.0,0.0,0.0,0.0
8428361ffffffff,14.0,0.0,0.0,0.0
8428363ffffffff,321.0,0.0,0.0,0.0
8428365ffffffff,22.0,0.0,0.0,0.0
8428367ffffffff,25.0,0.0,0.0,0.0
8428369ffffffff,25.0,0.0,0.0,0.0
842836bffffffff,53.0,0.0,0.0,0.0
8428809ffffffff,4.0,0.0,0.0,0.0
8428841ffffffff,2.0,0.0,0.0,0.0
8428849ffffffff,4.0,0.0,0.0,0.0
842884dffffffff,2.0,0.0,0.0,0.0
8428855ffffffff,12.0,0.0,0.0,0.0
842885dffffffff,6.0,0.0,0.0,0.0
8428889ffffffff,2.0,0.0,0.0,0.0
842888bffffffff,3.0,0.0,0.0,0.0
8428891ffffffff,2.0,0.0,0.0,0.0
8428899ffffffff,9.0,0.0,0.0,0.0
84288a3ffffffff,10.0,0.0,0.0,0.0
84288adffffffff,2.0,0.0,0.0,0.0
84288e7ffffffff,21.0,0.0,0.0,0.0
8428907ffffffff,3.0,0.0,0.0,0.0
8428911ffffffff,2.0,0.0,0.0,0.0
8428921ffffffff,2.0,0.0,0.0,0.0
8428923ffffffff,1.0,0.0,0.0,0.0
8428937ffffffff,3.0,0.0,0.0,0.0
842893dffffffff,16.0,0.0,0.0,0.0
8428941ffffffff,2.0,0.0,0.0,0.0
8428945ffffffff,2.0,0.0,0.0,0.0
8428949ffffffff,2.0,0.0,0.0,0.0
8428967ffffffff,5.0,0.0,0.0,0.0
8428985ffffffff,5.0,0.0,0.0,0.0
842898dffffffff,1.0,0.0,0.0,0.0
84289ebffffffff,9.0,0.0,0.0,0.0
84289edffffffff,2.0,0.0,0.0,0.0
8428a29ffffffff,2.0,0.0,0.0,0.0
8428a91ffffffff,1.0,0.0,0.0,0.0
8428a95ffffffff,3.0,0.0,0.0,0.0
8428ab9ffffffff,3.0,0.0,0.0,0.0
8428acbffffffff,1.0,0.0,0.0,0.0
8428adbffffffff,7.0,0.0,0.0,0.0
8428addffffffff,8.0,0.0,0.0,0.0
8428ae1ffffffff,5.0,0.0,0.0,0.0
8428ae3ffffffff,1.0,0.0,0.0,0.0
8428ae9ffffffff,5.0,0.0,0.0,0.0
8428b03ffffffff,2.0,0.0,0.0,0.0
8428b11ffffffff,12.0,0.0,0.0,0.0
8428b13ffffffff,13.0,0.0,0.0,0.0
8428b3bffffffff,3.0,0.0,0.0,0.0
8428b61ffffffff,4.0,0.0,0.0,0.0
8428b69ffffffff,31.0,0.0,0.0,0.0
8428b6dffffffff,2.0,0.0,0.0,0.0
8428c25ffffffff,4.0,0.0,0.0,0.0
8428c27ffffffff,2.0,0.0,0.0,0.0
8428c61ffffffff,5.0,0.0,0.0,0.0
8428c6dffffffff,1.0,0.0,0.0,0.0
8428d11ffffffff,3.0,0.0,0.0,0.0
8428d13ffffffff,5.0,0.0,0.0,0.0
8428d15ffffffff,2.0,0.0,0.0,0.0
8428d17ffffffff,11.0,0.0,0.0,0.0
8428d1bffffffff,5.0,0.0,0.0,0.0
8428d1dffffffff,9.0,0.0,0.0,0.0
8428d31ffffffff,19.0,0.0,0.0,0.0
8428d33ffffffff,2.0,0.0,0.0,0.0
8428d51ffffffff,7.0,0.0,0.0,0.0
8428d55ffffffff,12.0,0.0,0.0,0.0
8428d57ffffffff,12.0,0.0,0.0,0.0
8428d5dffffffff,94.0,0.0,0.0,0.0
8428d81ffffffff,3.0,0.0,0.0,0.0
8428d9dffffffff,4.0,0.0,0.0,0.0
8428de9ffffffff,18.0,0.0,0.0,0.0
8428dedffffffff,5.0,0.0,0.0,0.0
8428f01ffffffff,29.0,0.0,0.0,0.0
8428f03ffffffff,2.0,0.0,0.0,0.0
8428f07ffffffff,15.0,0.0,0.0,0.0
8428f0bffffffff,13.0,0.0,0.0,0.0
8428f17ffffffff,19.0,0.0,0.0,0.0
8428f21ffffffff,2.0,0.0,0.0,0.0
8428f29ffffffff,4.0,0.0,0.0,0.0
8428f2dffffffff,1.0,0.0,0.0,0.0
8428f33ffffffff,2.0,0.0,0.0,0.0
8428f37ffffffff,4.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0
8428f4bffffffff,37.0,0.0,0.0,0.0
8428f51ffffffff,2.0,0.0,0.0,0.0
8428f55ffffffff,2.0,0.0,0.0,0.0
8428f59ffffffff,13.0,0.0,0.0,0.0
8429129ffffffff,4.0,0.0,0.0,0.0
8429137ffffffff,1.0,0.0,0.0,0.0
8429167ffffffff,6.0,0.0,0.0,0.0
842916dffffffff,11.0,0.0,0.0,0.0
84291a7ffffffff,1.0,0.0,0.0,0.0
8429809ffffffff,2.0,0.0,0.0,0.0
842982bffffffff,10.0,0.0,0.0,0.0
8429849ffffffff,1.0,0.0,0.0,0.0
842984bffffffff,4.0,0.0,0.0,0.0
8429855ffffffff,4.0,0.0,0.0,0.0
8429865ffffffff,4.0,0.0,0.0,0.0
8429869ffffffff,31.0,0.0,0.0,0.0
8429883ffffffff,9.0,0.0,0.0,0.0
8429887ffffffff,2.0,0.0,0.0,0.0
8429891ffffffff,9.0,0.0,0.0,0.0
8429893ffffffff,3.0,0.0,0.0,0.0
8429899ffffffff,1.0,0.0,0.0,0.0
84298a1ffffffff,2.0,0.0,0.0,0.0
84298b9ffffffff,13.0,0.0,0.0,0.0
84298c9ffffffff,27.0,0.0,0.0,0.0
84298cbffffffff,3.0,0.0,0.0,0.0
84298cdffffffff,2.0,0.0,0.0,0.0
84298d3ffffffff,1.0,0.0,0.0,0.0
84298d5ffffffff,2.0,0.0,0.0,0.0
84298d7ffffffff,11.0,0.0,0.0,0.0
8429901ffffffff,5.0,0.0,0.0,0.0
