cell_id,Icterus spurius,Icterus spurius spurius,Icterus spurius fuertesi
832651fffffffff,332.0,0.0,0.0
832652fffffffff,555.0,0.0,0.0
832653fffffffff,458.0,0.0,0.0
832654fffffffff,355.0,0.0,0.0
832655fffffffff,1875.0,0.0,0.0
832656fffffffff,1781.0,0.0,0.0
832658fffffffff,49.0,0.0,0.0
832659fffffffff,933.0,0.0,0.0
83265afffffffff,179.0,0.0,0.0
83265bfffffffff,425.0,0.0,0.0
83265cfffffffff,264.0,0.0,0.0
83265dfffffffff,375.0,0.0,0.0
83265efffffffff,232.0,0.0,0.0
832660fffffffff,218.0,0.0,0.0
832661fffffffff,594.0,0.0,0.0
832662fffffffff,311.0,0.0,0.0
832663fffffffff,145.0,0.0,0.0
832664fffffffff,2871.0,0.0,0.0
832665fffffffff,263.0,0.0,0.0
832666fffffffff,1148.0,0.0,0.0
832668fffffffff,432.0,0.0,0.0
832669fffffffff,99.0,0.0,0.0
83266afffffffff,313.0,0.0,0.0
83266bfffffffff,444.0,0.0,0.0
83266cfffffffff,601.0,0.0,0.0
83266dfffffffff,900.0,0.0,0.0
83266efffffffff,830.0,0.0,0.0
832670fffffffff,103.0,0.0,0.0
832671fffffffff,316.0,0.0,0.0
832672fffffffff,55.0,0.0,0.0
832673fffffffff,137.0,0.0,0.0
832674fffffffff,347.0,2.0,0.0
832675fffffffff,61.0,0.0,0.0
832676fffffffff,72.0,0.0,0.0
832681fffffffff,134.0,0.0,0.0
832685fffffffff,42.0,0.0,0.0
832688fffffffff,860.0,0.0,0.0
832689fffffffff,186.0,0.0,0.0
83268cfffffffff,224.0,0.0,0.0
83268dfffffffff,478.0,0.0,0.0
8326a0fffffffff,10.0,0.0,0.0
8326a1fffffffff,198.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0
8326a3fffffffff,8.0,0.0,0.0
8326a4fffffffff,4.0,0.0,0.0
8326a5fffffffff,168.0,0.0,0.0
8326a8fffffffff,1082.0,0.0,0.0
8326a9fffffffff,523.0,6.0,0.0
8326aafffffffff,994.0,0.0,0.0
8326abfffffffff,349.0,0.0,0.0
8326acfffffffff,300.0,14.0,0.0
8326adfffffffff,445.0,11.0,0.0
8326aefffffffff,203.0,7.0,0.0
8326c0fffffffff,9.0,0.0,0.0
8326c1fffffffff,335.0,0.0,0.0
8326c2fffffffff,10.0,0.0,0.0
8326c3fffffffff,71.0,0.0,0.0
8326c4fffffffff,42.0,0.0,0.0
8326c5fffffffff,196.0,0.0,0.0
8326c6fffffffff,14.0,0.0,0.0
8326c8fffffffff,616.0,0.0,0.0
8326c9fffffffff,248.0,0.0,0.0
8326cafffffffff,145.0,0.0,0.0
8326cbfffffffff,374.0,0.0,0.0
8326ccfffffffff,34.0,0.0,0.0
8326cdfffffffff,81.0,0.0,0.0
8326cefffffffff,28.0,0.0,0.0
8326d0fffffffff,10.0,0.0,0.0
8326d1fffffffff,35.0,0.0,0.0
8326d2fffffffff,35.0,0.0,0.0
8326d3fffffffff,57.0,0.0,0.0
8326d4fffffffff,539.0,0.0,0.0
8326d5fffffffff,24.0,0.0,0.0
8326d6fffffffff,52.0,0.0,0.0
8326d8fffffffff,29.0,0.0,0.0
8326d9fffffffff,58.0,0.0,0.0
8326dafffffffff,36.0,0.0,0.0
8326dbfffffffff,41.0,0.0,0.0
8326dcfffffffff,12.0,0.0,0.0
8326ddfffffffff,39.0,0.0,0.0
8326defffffffff,199.0,0.0,0.0
8326e0fffffffff,283.0,0.0,0.0
8326e1fffffffff,129.0,0.0,0.0
8326e2fffffffff,1186.0,0.0,0.0
8326e3fffffffff,169.0,0.0,0.0
8326e4fffffffff,451.0,0.0,0.0
8326e5fffffffff,1422.0,0.0,0.0
8326e6fffffffff,170.0,0.0,0.0
8326e8fffffffff,131.0,0.0,0.0
8326e9fffffffff,220.0,0.0,0.0
8326eafffffffff,37.0,0.0,0.0
8326ebfffffffff,52.0,0.0,0.0
8326ecfffffffff,238.0,0.0,0.0
8326edfffffffff,523.0,0.0,0.0
8326eefffffffff,169.0,0.0,0.0
8326f0fffffffff,218.0,0.0,0.0
8326f1fffffffff,369.0,0.0,0.0
8326f2fffffffff,999.0,0.0,0.0
8326f3fffffffff,176.0,0.0,0.0
8326f4fffffffff,44.0,0.0,0.0
8326f5fffffffff,73.0,0.0,0.0
8326f6fffffffff,155.0,0.0,0.0
832702fffffffff,290.0,0.0,0.0
832703fffffffff,2.0,0.0,0.0
832711fffffffff,55.0,0.0,0.0
832712fffffffff,11.0,0.0,0.0
832713fffffffff,291.0,0.0,0.0
832715fffffffff,4.0,0.0,0.0
832718fffffffff,93.0,0.0,0.0
832719fffffffff,148.0,0.0,0.0
83271afffffffff,122.0,0.0,0.0
83271bfffffffff,209.0,0.0,0.0
83271cfffffffff,59.0,0.0,0.0
83271dfffffffff,17.0,0.0,0.0
83271efffffffff,8.0,0.0,0.0
832740fffffffff,50.0,0.0,0.0
832741fffffffff,9.0,0.0,0.0
832742fffffffff,5.0,0.0,0.0
832743fffffffff,297.0,0.0,0.0
832748fffffffff,654.0,0.0,0.0
832749fffffffff,1041.0,0.0,0.0
83274afffffffff,31.0,0.0,0.0
83274bfffffffff,537.0,0.0,0.0
83274cfffffffff,87.0,0.0,0.0
83274dfffffffff,365.0,0.0,0.0
83274efffffffff,238.0,0.0,0.0
832750fffffffff,7.0,0.0,0.0
832751fffffffff,5.0,0.0,0.0
832752fffffffff,241.0,2.0,0.0
832753fffffffff,210.0,0.0,0.0
832758fffffffff,1478.0,0.0,0.0
832759fffffffff,3279.0,0.0,0.0
83275afffffffff,188.0,0.0,0.0
83275bfffffffff,629.0,0.0,0.0
83275cfffffffff,581.0,0.0,0.0
83275dfffffffff,1057.0,0.0,0.0
83275efffffffff,217.0,0.0,0.0
832769fffffffff,68.0,0.0,0.0
83276bfffffffff,2312.0,0.0,0.0
83276dfffffffff,19.0,0.0,0.0
832780fffffffff,106.0,0.0,0.0
832781fffffffff,27.0,0.0,0.0
832782fffffffff,27.0,0.0,0.0
832783fffffffff,7.0,0.0,0.0
832784fffffffff,1.0,0.0,0.0
832785fffffffff,72.0,0.0,0.0
832786fffffffff,125.0,0.0,0.0
832788fffffffff,61.0,0.0,0.0
832789fffffffff,5.0,0.0,0.0
83278afffffffff,10.0,0.0,0.0
83278bfffffffff,77.0,0.0,0.0
83278cfffffffff,434.0,0.0,0.0
83278dfffffffff,62.0,0.0,0.0
83278efffffffff,19.0,0.0,0.0
832790fffffffff,2.0,0.0,0.0
832791fffffffff,7.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0
832795fffffffff,34.0,0.0,0.0
832798fffffffff,20.0,0.0,0.0
832799fffffffff,1.0,0.0,0.0
83279afffffffff,22.0,0.0,0.0
83279cfffffffff,21.0,0.0,0.0
83279dfffffffff,4.0,0.0,0.0
83279efffffffff,1.0,0.0,0.0
8327a0fffffffff,16.0,0.0,0.0
8327a1fffffffff,10.0,0.0,0.0
8327a3fffffffff,7.0,0.0,0.0
8327a4fffffffff,11.0,0.0,0.0
8327a8fffffffff,164.0,0.0,0.0
8327a9fffffffff,298.0,0.0,0.0
8327aafffffffff,92.0,0.0,0.0
8327abfffffffff,66.0,0.0,0.0
8327acfffffffff,108.0,0.0,0.0
8327adfffffffff,254.0,0.0,0.0
8327aefffffffff,124.0,0.0,0.0
8327b1fffffffff,9.0,0.0,0.0
832a06fffffffff,9.0,0.0,0.0
832a10fffffffff,5481.0,8.0,0.0
832a12fffffffff,1300.0,0.0,0.0
832a13fffffffff,2928.0,0.0,0.0
832a14fffffffff,2203.0,0.0,0.0
832a15fffffffff,911.0,0.0,0.0
832a16fffffffff,996.0,0.0,0.0
832a30fffffffff,3448.0,0.0,0.0
832a31fffffffff,1834.0,0.0,0.0
832a32fffffffff,454.0,0.0,0.0
832a33fffffffff,2010.0,8.0,0.0
832a34fffffffff,628.0,0.0,0.0
832a36fffffffff,77.0,0.0,0.0
832a80fffffffff,233.0,2.0,0.0
832a81fffffffff,655.0,5.0,0.0
832a82fffffffff,459.0,2.0,0.0
832a83fffffffff,38.0,0.0,0.0
832a84fffffffff,2229.0,9.0,0.0
832a85fffffffff,606.0,30.0,0.0
832a86fffffffff,590.0,6.0,0.0
832a88fffffffff,902.0,0.0,0.0
832a89fffffffff,1024.0,0.0,0.0
832a8afffffffff,875.0,0.0,0.0
832a8bfffffffff,1454.0,0.0,0.0
832a8cfffffffff,2487.0,0.0,0.0
832a8dfffffffff,957.0,0.0,0.0
832a8efffffffff,1156.0,3.0,0.0
832a90fffffffff,1093.0,0.0,0.0
832a91fffffffff,309.0,0.0,0.0
832a92fffffffff,359.0,0.0,0.0
832a93fffffffff,1809.0,0.0,0.0
832a94fffffffff,2371.0,0.0,0.0
832a95fffffffff,1029.0,0.0,0.0
832a96fffffffff,70.0,0.0,0.0
832a98fffffffff,26.0,0.0,0.0
832a99fffffffff,324.0,0.0,0.0
832a9afffffffff,220.0,0.0,0.0
832a9bfffffffff,595.0,0.0,0.0
832a9cfffffffff,256.0,3.0,0.0
832a9dfffffffff,141.0,15.0,0.0
832a9efffffffff,313.0,0.0,0.0
832aa0fffffffff,142.0,0.0,0.0
832aa1fffffffff,709.0,0.0,0.0
832aa2fffffffff,73.0,0.0,0.0
832aa3fffffffff,687.0,0.0,0.0
832aa4fffffffff,1338.0,0.0,0.0
832aa5fffffffff,157.0,0.0,0.0
832aa6fffffffff,119.0,0.0,0.0
832aa8fffffffff,10766.0,234.0,0.0
832aa9fffffffff,2900.0,66.0,0.0
832aaafffffffff,5413.0,64.0,0.0
832aabfffffffff,1505.0,21.0,0.0
832aacfffffffff,7527.0,40.0,0.0
832aadfffffffff,8644.0,2.0,0.0
832aaefffffffff,1701.0,16.0,0.0
832ab0fffffffff,1187.0,0.0,0.0
832ab1fffffffff,463.0,0.0,0.0
832ab2fffffffff,11454.0,8.0,0.0
832ab3fffffffff,2721.0,0.0,0.0
832ab4fffffffff,569.0,0.0,0.0
832ab5fffffffff,682.0,0.0,0.0
832ab6fffffffff,309.0,0.0,0.0
832ac6fffffffff,45.0,0.0,0.0
832ad0fffffffff,134.0,0.0,0.0
832ad1fffffffff,53.0,0.0,0.0
832ad2fffffffff,256.0,0.0,0.0
832ad3fffffffff,308.0,0.0,0.0
832ad4fffffffff,203.0,0.0,0.0
832ad5fffffffff,339.0,0.0,0.0
832ad6fffffffff,1308.0,0.0,0.0
832af0fffffffff,408.0,0.0,0.0
832af1fffffffff,47.0,0.0,0.0
832af2fffffffff,122.0,0.0,0.0
832af3fffffffff,194.0,0.0,0.0
832af4fffffffff,3.0,0.0,0.0
832af6fffffffff,1529.0,0.0,0.0
832b18fffffffff,17.0,0.0,0.0
832b1afffffffff,2.0,0.0,0.0
832b1bfffffffff,23.0,0.0,0.0
832b1cfffffffff,5.0,0.0,0.0
832b1dfffffffff,14.0,0.0,0.0
832b88fffffffff,30.0,0.0,0.0
832b89fffffffff,475.0,0.0,0.0
832b8afffffffff,117.0,0.0,0.0
832b8bfffffffff,12.0,0.0,0.0
832b8cfffffffff,38.0,0.0,0.0
832b8dfffffffff,139.0,0.0,0.0
832b8efffffffff,4.0,0.0,0.0
832b98fffffffff,295.0,11.0,0.0
832b99fffffffff,828.0,0.0,0.0
832b9afffffffff,32.0,0.0,0.0
832b9bfffffffff,1360.0,3.0,0.0
832b9dfffffffff,331.0,0.0,0.0
832baafffffffff,44.0,0.0,0.0
832babfffffffff,21.0,0.0,0.0
834406fffffffff,2.0,0.0,0.0
834412fffffffff,41.0,0.0,0.0
834413fffffffff,197.0,2.0,0.0
834414fffffffff,281.0,0.0,0.0
834415fffffffff,6.0,0.0,0.0
834416fffffffff,140.0,0.0,0.0
83441afffffffff,158.0,0.0,0.0
83441bfffffffff,53.0,0.0,0.0
83441efffffffff,923.0,0.0,0.0
834424fffffffff,26.0,0.0,0.0
834440fffffffff,901.0,0.0,0.0
834441fffffffff,156.0,0.0,0.0
834442fffffffff,327.0,0.0,0.0
834443fffffffff,287.0,0.0,0.0
834444fffffffff,133.0,0.0,0.0
834445fffffffff,716.0,0.0,0.0
834446fffffffff,738.0,0.0,0.0
834448fffffffff,154.0,0.0,0.0
834449fffffffff,311.0,0.0,0.0
83444afffffffff,76.0,0.0,0.0
83444bfffffffff,293.0,0.0,0.0
83444cfffffffff,446.0,0.0,0.0
83444dfffffffff,398.0,0.0,0.0
83444efffffffff,365.0,0.0,0.0
834450fffffffff,2140.0,0.0,0.0
834451fffffffff,93.0,0.0,0.0
834452fffffffff,456.0,0.0,0.0
834453fffffffff,22.0,0.0,0.0
834454fffffffff,2.0,0.0,0.0
834455fffffffff,1428.0,0.0,0.0
834456fffffffff,419.0,0.0,0.0
834458fffffffff,29.0,0.0,0.0
834459fffffffff,169.0,0.0,0.0
83445afffffffff,299.0,0.0,0.0
83445bfffffffff,516.0,0.0,0.0
83445cfffffffff,130.0,0.0,0.0
83445dfffffffff,86.0,0.0,0.0
83445efffffffff,28.0,0.0,0.0
834463fffffffff,711.0,0.0,0.0
834468fffffffff,158.0,0.0,0.0
834469fffffffff,158.0,0.0,0.0
83446afffffffff,420.0,0.0,0.0
83446bfffffffff,241.0,0.0,0.0
83446cfffffffff,10060.0,0.0,0.0
83446dfffffffff,567.0,0.0,0.0
83446efffffffff,5069.0,0.0,0.0
834471fffffffff,413.0,0.0,0.0
834473fffffffff,2288.0,0.0,0.0
8344a1fffffffff,56.0,0.0,0.0
8344a5fffffffff,43.0,0.0,0.0
8344a8fffffffff,4.0,0.0,0.0
8344a9fffffffff,244.0,0.0,0.0
8344abfffffffff,15.0,0.0,0.0
8344acfffffffff,64.0,0.0,0.0
8344adfffffffff,2.0,0.0,0.0
8344aefffffffff,5.0,0.0,0.0
8344c0fffffffff,949.0,0.0,0.0
8344c1fffffffff,1398.0,0.0,0.0
8344c2fffffffff,401.0,0.0,0.0
8344c3fffffffff,483.0,0.0,0.0
8344c4fffffffff,106.0,0.0,0.0
8344c5fffffffff,325.0,0.0,0.0
8344c6fffffffff,79.0,0.0,0.0
8344c8fffffffff,547.0,0.0,0.0
8344c9fffffffff,286.0,0.0,0.0
8344cafffffffff,750.0,0.0,0.0
8344cbfffffffff,328.0,0.0,0.0
8344ccfffffffff,535.0,0.0,0.0
8344cdfffffffff,289.0,0.0,0.0
8344cefffffffff,333.0,0.0,0.0
8344d0fffffffff,1455.0,0.0,0.0
8344d1fffffffff,601.0,0.0,0.0
8344d2fffffffff,222.0,0.0,0.0
8344d3fffffffff,384.0,0.0,0.0
8344d5fffffffff,550.0,0.0,0.0
8344d8fffffffff,645.0,0.0,0.0
8344d9fffffffff,1118.0,0.0,0.0
8344dafffffffff,733.0,0.0,0.0
8344dbfffffffff,513.0,0.0,0.0
8344dcfffffffff,140.0,0.0,0.0
8344ddfffffffff,800.0,0.0,0.0
8344defffffffff,384.0,0.0,0.0
8344e0fffffffff,253.0,0.0,0.0
8344e1fffffffff,62.0,0.0,0.0
8344e2fffffffff,251.0,0.0,0.0
8344e3fffffffff,85.0,0.0,0.0
8344e4fffffffff,188.0,0.0,0.0
8344e5fffffffff,140.0,0.0,0.0
8344e6fffffffff,357.0,0.0,0.0
8344e8fffffffff,178.0,0.0,0.0
8344e9fffffffff,154.0,0.0,0.0
8344eafffffffff,171.0,0.0,0.0
8344ebfffffffff,33.0,0.0,0.0
8344ecfffffffff,66.0,0.0,0.0
8344edfffffffff,504.0,0.0,0.0
8344eefffffffff,501.0,0.0,0.0
8344f0fffffffff,148.0,0.0,0.0
8344f1fffffffff,7.0,0.0,0.0
8344f3fffffffff,875.0,0.0,0.0
8344f4fffffffff,213.0,0.0,0.0
8344f5fffffffff,87.0,0.0,0.0
8344f6fffffffff,29.0,0.0,0.0
834501fffffffff,60.0,7.0,0.0
834505fffffffff,572.0,69.0,0.0
834508fffffffff,168.0,2.0,0.0
834509fffffffff,1242.0,392.0,0.0
83450afffffffff,567.0,45.0,0.0
83450bfffffffff,526.0,24.0,0.0
83450cfffffffff,61.0,3.0,0.0
83450dfffffffff,90.0,41.0,0.0
83450efffffffff,115.0,0.0,0.0
834519fffffffff,5.0,0.0,0.0
834520fffffffff,442.0,12.0,0.0
834521fffffffff,1508.0,58.0,0.0
834522fffffffff,395.0,0.0,0.0
834523fffffffff,935.0,21.0,0.0
834524fffffffff,221.0,0.0,0.0
834525fffffffff,283.0,5.0,0.0
834526fffffffff,1060.0,0.0,0.0
834528fffffffff,162.0,3.0,0.0
834529fffffffff,89.0,16.0,0.0
83452afffffffff,2845.0,135.0,0.0
83452bfffffffff,127.0,6.0,0.0
83452cfffffffff,1363.0,69.0,0.0
83452dfffffffff,96.0,0.0,0.0
83452efffffffff,3598.0,144.0,0.0
834530fffffffff,22.0,0.0,0.0
834531fffffffff,233.0,0.0,0.0
834532fffffffff,62.0,0.0,0.0
834534fffffffff,72.0,0.0,0.0
834535fffffffff,108.0,0.0,0.0
834536fffffffff,20.0,0.0,0.0
834564fffffffff,2.0,0.0,0.0
83456dfffffffff,2.0,0.0,0.0
834572fffffffff,391.0,148.0,0.0
834574fffffffff,34.0,0.0,0.0
834576fffffffff,104.0,11.0,0.0
834801fffffffff,1.0,0.0,0.0
834802fffffffff,38.0,0.0,0.0
834803fffffffff,3.0,0.0,0.0
834806fffffffff,45.0,0.0,0.0
834808fffffffff,2.0,0.0,0.0
834809fffffffff,1.0,0.0,0.0
83480afffffffff,87.0,0.0,0.0
83480bfffffffff,12.0,0.0,0.0
83480efffffffff,53.0,0.0,0.0
834810fffffffff,4.0,0.0,0.0
834814fffffffff,93.0,0.0,0.0
834815fffffffff,12.0,0.0,0.0
834816fffffffff,17.0,0.0,0.0
834819fffffffff,1.0,0.0,0.0
834830fffffffff,20.0,0.0,0.0
834832fffffffff,25.0,0.0,0.0
834833fffffffff,337.0,0.0,0.0
834836fffffffff,2835.0,4.0,0.0
834856fffffffff,21.0,0.0,0.0
834880fffffffff,120.0,0.0,0.0
834881fffffffff,44.0,0.0,0.0
834882fffffffff,153.0,0.0,0.0
834883fffffffff,877.0,0.0,0.0
834884fffffffff,7.0,0.0,0.0
834886fffffffff,88.0,0.0,0.0
834888fffffffff,319.0,0.0,0.0
834889fffffffff,43.0,0.0,0.0
83488afffffffff,185.0,0.0,0.0
83488bfffffffff,138.0,0.0,0.0
83488cfffffffff,18.0,0.0,0.0
83488dfffffffff,688.0,0.0,0.0
83488efffffffff,802.0,0.0,0.0
834890fffffffff,834.0,1.0,0.0
834891fffffffff,167.0,0.0,0.0
834892fffffffff,796.0,0.0,0.0
834893fffffffff,401.0,0.0,0.0
834895fffffffff,2922.0,10.0,0.0
834898fffffffff,1801.0,0.0,0.0
834899fffffffff,175.0,0.0,0.0
83489afffffffff,237.0,0.0,0.0
83489bfffffffff,84.0,0.0,0.0
83489cfffffffff,1569.0,0.0,0.0
83489dfffffffff,1314.0,0.0,0.0
83489efffffffff,1012.0,0.0,0.0
8348a0fffffffff,10.0,0.0,0.0
8348a2fffffffff,103.0,0.0,0.0
8348a3fffffffff,2.0,0.0,0.0
8348a6fffffffff,5.0,0.0,0.0
8348abfffffffff,525.0,0.0,0.0
8348b1fffffffff,257.0,0.0,0.0
8348b2fffffffff,3778.0,0.0,0.0
8348b3fffffffff,1305.0,0.0,0.0
8348b4fffffffff,2.0,0.0,0.0
8348b5fffffffff,18.0,0.0,0.0
8348c6fffffffff,4.0,0.0,0.0
8348d0fffffffff,56.0,0.0,0.0
8348d1fffffffff,9.0,0.0,0.0
8348d2fffffffff,24.0,0.0,0.0
8348d3fffffffff,86.0,0.0,0.0
8348d4fffffffff,310.0,0.0,0.0
8348d6fffffffff,2.0,0.0,0.0
8348dafffffffff,6.0,0.0,0.0
8348defffffffff,11.0,0.0,0.0
8348e4fffffffff,1.0,0.0,0.0
8348e5fffffffff,26.0,0.0,0.0
8348f0fffffffff,4.0,0.0,0.0
8348f2fffffffff,299.0,0.0,0.0
8348f3fffffffff,6.0,0.0,0.0
8348f6fffffffff,115.0,0.0,0.0
834980fffffffff,259.0,0.0,0.0
834981fffffffff,8.0,0.0,0.0
834982fffffffff,26.0,0.0,0.0
834983fffffffff,7.0,0.0,0.0
834985fffffffff,18.0,0.0,0.0
834986fffffffff,59.0,12.0,0.0
834988fffffffff,12.0,0.0,0.0
83498cfffffffff,29.0,0.0,0.0
83498efffffffff,10.0,0.0,0.0
834990fffffffff,23.0,17.0,0.0
834991fffffffff,2.0,0.0,0.0
834992fffffffff,52.0,9.0,8.0
834993fffffffff,8.0,0.0,0.0
834994fffffffff,315.0,0.0,0.0
834995fffffffff,875.0,104.0,0.0
834996fffffffff,1988.0,102.0,0.0
834998fffffffff,15.0,0.0,0.0
834999fffffffff,3.0,0.0,0.0
83499bfffffffff,6.0,0.0,0.0
83499cfffffffff,14.0,0.0,0.0
83499dfffffffff,2.0,0.0,0.0
83499efffffffff,2.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0
8349a2fffffffff,114.0,0.0,0.0
8349a3fffffffff,28.0,0.0,0.0
8349a8fffffffff,480.0,15.0,0.0
8349a9fffffffff,825.0,12.0,0.0
8349aafffffffff,206.0,4.0,0.0
8349abfffffffff,92.0,3.0,0.0
8349acfffffffff,2.0,0.0,0.0
8349adfffffffff,13.0,0.0,0.0
8349aefffffffff,8.0,0.0,0.0
8349b0fffffffff,24.0,0.0,0.0
8349b1fffffffff,6.0,0.0,0.0
8349b2fffffffff,16.0,0.0,0.0
8349b3fffffffff,374.0,3.0,0.0
8349b4fffffffff,16.0,0.0,0.0
8349b5fffffffff,112.0,0.0,0.0
8349b6fffffffff,12.0,0.0,0.0
836602fffffffff,76.0,0.0,0.0
836603fffffffff,2.0,0.0,0.0
836604fffffffff,3.0,0.0,0.0
836606fffffffff,7.0,0.0,0.0
836608fffffffff,8.0,0.0,0.0
836609fffffffff,1.0,0.0,0.0
836610fffffffff,165.0,16.0,0.0
836611fffffffff,26.0,0.0,0.0
836612fffffffff,3.0,0.0,0.0
836613fffffffff,259.0,19.0,0.0
836616fffffffff,159.0,11.0,0.0
836619fffffffff,23.0,0.0,0.0
83661bfffffffff,2.0,0.0,0.0
83661cfffffffff,3.0,0.0,0.0
836620fffffffff,28.0,4.0,0.0
836622fffffffff,21.0,0.0,0.0
83662efffffffff,4.0,0.0,0.0
836631fffffffff,2.0,0.0,0.0
836670fffffffff,4.0,0.0,0.0
8366a0fffffffff,33.0,3.0,0.0
8366a1fffffffff,124.0,6.0,0.0
8366a2fffffffff,13.0,0.0,0.0
8366a3fffffffff,5.0,0.0,0.0
8366a5fffffffff,804.0,64.0,0.0
8366a6fffffffff,29.0,0.0,0.0
8366b0fffffffff,70.0,0.0,0.0
8366b1fffffffff,24.0,0.0,0.0
8366b4fffffffff,235.0,0.0,0.0
8366b5fffffffff,505.0,5.0,0.0
8366b6fffffffff,101.0,0.0,0.0
8366e4fffffffff,2.0,0.0,0.0
8366e5fffffffff,1.0,1.0,0.0
8366e6fffffffff,2.0,0.0,0.0
8366f1fffffffff,4.0,0.0,0.0
8366f5fffffffff,150.0,9.0,0.0
836790fffffffff,14.0,0.0,0.0
836792fffffffff,10.0,0.0,0.0
836793fffffffff,2.0,0.0,0.0
836794fffffffff,6.0,0.0,0.0
836796fffffffff,19.0,0.0,0.0
83679afffffffff,149.0,0.0,0.0
83679bfffffffff,182.0,4.0,0.0
836d04fffffffff,339.0,50.0,4.0
836d05fffffffff,441.0,129.0,2.0
836d06fffffffff,44.0,0.0,0.0
836d14fffffffff,130.0,0.0,0.0
836d15fffffffff,439.0,0.0,0.0
836d20fffffffff,72.0,0.0,0.0
836d21fffffffff,92.0,6.0,0.0
836d22fffffffff,13.0,0.0,0.0
836d23fffffffff,290.0,53.0,0.0
836d24fffffffff,77.0,0.0,0.0
836d25fffffffff,276.0,29.0,0.0
836d26fffffffff,7.0,0.0,0.0
836d28fffffffff,585.0,0.0,0.0
836d29fffffffff,439.0,0.0,0.0
836d2afffffffff,260.0,40.0,0.0
836d2bfffffffff,1720.0,0.0,0.0
836d2cfffffffff,446.0,41.0,0.0
836d2dfffffffff,206.0,0.0,0.0
836d2efffffffff,118.0,43.0,0.0
836d30fffffffff,139.0,0.0,0.0
836d31fffffffff,649.0,7.0,0.0
836d32fffffffff,506.0,0.0,0.0
836d33fffffffff,190.0,0.0,0.0
836d34fffffffff,782.0,85.0,47.0
836d35fffffffff,1660.0,160.0,46.0
836d36fffffffff,24.0,0.0,0.0
836d60fffffffff,483.0,0.0,0.0
836d61fffffffff,437.0,0.0,0.0
836d63fffffffff,39.0,0.0,0.0
836d64fffffffff,1017.0,0.0,0.0
836d65fffffffff,209.0,0.0,0.0
836d66fffffffff,296.0,0.0,0.0
836d68fffffffff,442.0,0.0,0.0
836d69fffffffff,1731.0,0.0,0.0
836d6afffffffff,4.0,0.0,0.0
836d6bfffffffff,106.0,0.0,0.0
836d6cfffffffff,33.0,0.0,0.0
836d6dfffffffff,824.0,0.0,0.0
836d6efffffffff,309.0,0.0,0.0
836d74fffffffff,980.0,0.0,0.0
836d75fffffffff,210.0,0.0,0.0
