cell_id,Lanius senator,Lanius senator senator,Lanius senator badius,Lanius senator niloticus
831ef6fffffffff,2.0,0.0,0.0,0.0
831f85fffffffff,2.0,0.0,0.0,0.0
831f93fffffffff,3.0,0.0,0.0,0.0
831f96fffffffff,1.0,0.0,0.0,0.0
831f9afffffffff,2.0,0.0,0.0,0.0
831fa2fffffffff,2.0,0.0,0.0,0.0
831fb1fffffffff,2.0,0.0,0.0,0.0
832c00fffffffff,54.0,0.0,0.0,0.0
832c01fffffffff,8.0,0.0,0.0,0.0
832c03fffffffff,19.0,0.0,0.0,0.0
832c04fffffffff,26.0,0.0,0.0,0.0
832c05fffffffff,15.0,0.0,0.0,0.0
832c06fffffffff,3.0,0.0,0.0,0.0
832c09fffffffff,1.0,0.0,0.0,0.0
832c0bfffffffff,30.0,0.0,0.0,0.0
832c0cfffffffff,57.0,0.0,0.0,0.0
832c10fffffffff,13.0,0.0,0.0,0.0
832c12fffffffff,12.0,0.0,0.0,0.0
832c13fffffffff,9.0,0.0,0.0,0.0
832c14fffffffff,7.0,0.0,0.0,0.0
832c15fffffffff,2.0,0.0,0.0,0.0
832c16fffffffff,2.0,0.0,0.0,0.0
832c1dfffffffff,16.0,0.0,0.0,0.0
832c20fffffffff,4.0,0.0,0.0,0.0
832c26fffffffff,1.0,0.0,0.0,0.0
832c28fffffffff,2.0,0.0,0.0,0.0
832c2afffffffff,117.0,0.0,0.0,0.0
832c2bfffffffff,3.0,0.0,0.0,0.0
832c2efffffffff,4.0,0.0,0.0,0.0
832c31fffffffff,2.0,0.0,0.0,0.0
832c32fffffffff,1.0,0.0,0.0,0.0
832c33fffffffff,7.0,0.0,0.0,0.0
832c36fffffffff,3.0,0.0,0.0,0.0
832c76fffffffff,10.0,0.0,0.0,0.0
832c85fffffffff,4.0,0.0,0.0,0.0
832c88fffffffff,2.0,0.0,0.0,0.0
832c8afffffffff,2.0,0.0,0.0,0.0
832c90fffffffff,95.0,0.0,0.0,1.0
832c91fffffffff,44.0,0.0,0.0,0.0
832c93fffffffff,653.0,0.0,0.0,27.0
832c99fffffffff,1.0,0.0,0.0,0.0
832c9cfffffffff,12.0,0.0,0.0,0.0
832c9efffffffff,6.0,0.0,0.0,1.0
832ca1fffffffff,2.0,0.0,0.0,0.0
832ca4fffffffff,14.0,0.0,0.0,0.0
832caafffffffff,8.0,0.0,0.0,0.0
832cabfffffffff,2.0,0.0,0.0,0.0
832cacfffffffff,25.0,0.0,0.0,0.0
832caefffffffff,2.0,0.0,0.0,0.0
832cc3fffffffff,2.0,0.0,0.0,0.0
832cd5fffffffff,2.0,0.0,0.0,0.0
832ce4fffffffff,1.0,0.0,0.0,0.0
832ce5fffffffff,1.0,0.0,0.0,0.0
832cf0fffffffff,10.0,0.0,0.0,0.0
832cf3fffffffff,6.0,0.0,0.0,0.0
832cf4fffffffff,2.0,0.0,0.0,0.0
832cf5fffffffff,3.0,0.0,0.0,0.0
832d06fffffffff,2.0,0.0,0.0,0.0
832d10fffffffff,2.0,0.0,0.0,0.0
832d12fffffffff,15.0,0.0,0.0,0.0
832d13fffffffff,3.0,0.0,0.0,0.0
832d14fffffffff,5.0,0.0,0.0,0.0
832d16fffffffff,4.0,0.0,0.0,0.0
832d1afffffffff,7.0,0.0,0.0,0.0
832d30fffffffff,11.0,0.0,0.0,0.0
832d31fffffffff,7.0,0.0,0.0,0.0
832d32fffffffff,8.0,0.0,0.0,0.0
832d33fffffffff,10.0,0.0,0.0,0.0
832d34fffffffff,10.0,0.0,0.0,0.0
832d35fffffffff,4.0,0.0,0.0,0.0
832d36fffffffff,28.0,0.0,0.0,0.0
832d82fffffffff,1.0,0.0,0.0,0.0
832d84fffffffff,32.0,0.0,0.0,0.0
832d94fffffffff,2.0,0.0,0.0,0.0
832d95fffffffff,7.0,0.0,0.0,0.0
832da0fffffffff,6.0,0.0,0.0,0.0
832da1fffffffff,86.0,0.0,0.0,0.0
832da2fffffffff,13.0,0.0,0.0,0.0
832da5fffffffff,64.0,0.0,0.0,0.0
832da6fffffffff,19.0,0.0,0.0,0.0
832da8fffffffff,137.0,0.0,0.0,0.0
832da9fffffffff,80.0,0.0,0.0,0.0
832dabfffffffff,13.0,0.0,0.0,0.0
832dacfffffffff,99.0,0.0,0.0,0.0
832dadfffffffff,5.0,0.0,0.0,0.0
832daefffffffff,36.0,0.0,0.0,0.0
832db0fffffffff,676.0,0.0,0.0,7.0
832db1fffffffff,936.0,0.0,0.0,49.0
832db2fffffffff,441.0,0.0,0.0,11.0
832db3fffffffff,60.0,0.0,0.0,0.0
832db6fffffffff,186.0,0.0,0.0,9.0
83344cfffffffff,2.0,0.0,0.0,0.0
833469fffffffff,8.0,0.0,0.0,0.0
83346bfffffffff,6.0,0.0,0.0,0.0
833816fffffffff,257.0,23.0,0.0,0.0
833820fffffffff,56.0,0.0,0.0,0.0
833824fffffffff,173.0,0.0,0.0,0.0
833825fffffffff,339.0,0.0,0.0,0.0
833826fffffffff,12.0,0.0,0.0,0.0
833832fffffffff,8.0,0.0,0.0,0.0
833835fffffffff,4.0,0.0,0.0,0.0
833836fffffffff,23.0,2.0,0.0,0.0
833842fffffffff,4.0,0.0,0.0,0.0
833843fffffffff,1.0,0.0,0.0,0.0
833845fffffffff,6.0,0.0,0.0,0.0
83384afffffffff,13.0,0.0,0.0,0.0
83384cfffffffff,2.0,0.0,0.0,0.0
83384dfffffffff,1.0,0.0,0.0,0.0
83384efffffffff,4.0,0.0,0.0,0.0
83385dfffffffff,13.0,0.0,0.0,0.0
833862fffffffff,38.0,0.0,0.0,0.0
833863fffffffff,2.0,0.0,0.0,0.0
833868fffffffff,10.0,0.0,0.0,0.0
833869fffffffff,8.0,0.0,0.0,0.0
83386afffffffff,16.0,0.0,0.0,0.0
83386dfffffffff,2.0,0.0,0.0,0.0
83386efffffffff,18.0,0.0,0.0,0.0
833871fffffffff,2.0,0.0,0.0,0.0
833875fffffffff,4.0,0.0,0.0,0.0
8338a4fffffffff,1.0,0.0,0.0,0.0
833900fffffffff,1536.0,0.0,0.0,0.0
833901fffffffff,1349.0,0.0,0.0,0.0
833902fffffffff,484.0,1.0,0.0,0.0
833903fffffffff,557.0,0.0,0.0,0.0
833904fffffffff,578.0,0.0,0.0,0.0
833905fffffffff,890.0,0.0,0.0,0.0
833906fffffffff,411.0,0.0,0.0,0.0
833908fffffffff,210.0,0.0,0.0,0.0
833909fffffffff,55.0,0.0,0.0,0.0
83390afffffffff,126.0,0.0,0.0,0.0
83390bfffffffff,71.0,0.0,0.0,0.0
83390cfffffffff,646.0,0.0,0.0,0.0
83390dfffffffff,95.0,0.0,0.0,0.0
83390efffffffff,174.0,0.0,0.0,0.0
833910fffffffff,474.0,0.0,0.0,0.0
833911fffffffff,1207.0,0.0,0.0,0.0
833915fffffffff,480.0,0.0,0.0,0.0
833918fffffffff,738.0,0.0,0.0,0.0
833919fffffffff,446.0,1.0,0.0,0.0
83391afffffffff,1300.0,1.0,0.0,0.0
83391cfffffffff,780.0,0.0,0.0,0.0
83391dfffffffff,38.0,0.0,0.0,0.0
83391efffffffff,947.0,0.0,0.0,0.0
833920fffffffff,17.0,0.0,0.0,0.0
833921fffffffff,8.0,0.0,0.0,0.0
833922fffffffff,88.0,0.0,0.0,0.0
833923fffffffff,518.0,0.0,0.0,0.0
833928fffffffff,185.0,0.0,0.0,0.0
833929fffffffff,365.0,0.0,0.0,0.0
83392afffffffff,892.0,0.0,0.0,0.0
83392bfffffffff,791.0,0.0,0.0,0.0
83392cfffffffff,92.0,0.0,0.0,0.0
83392dfffffffff,14.0,0.0,0.0,0.0
83392efffffffff,834.0,0.0,0.0,0.0
833931fffffffff,6.0,0.0,0.0,0.0
833933fffffffff,348.0,2.0,0.0,0.0
833942fffffffff,35.0,2.0,12.0,0.0
833943fffffffff,255.0,9.0,103.0,0.0
833944fffffffff,213.0,0.0,0.0,0.0
833945fffffffff,161.0,0.0,0.0,0.0
833946fffffffff,78.0,0.0,0.0,0.0
833949fffffffff,4.0,0.0,0.0,0.0
833950fffffffff,12.0,0.0,0.0,0.0
833951fffffffff,25.0,0.0,6.0,0.0
833954fffffffff,233.0,0.0,0.0,0.0
833956fffffffff,366.0,0.0,0.0,0.0
83395cfffffffff,234.0,13.0,60.0,0.0
83395dfffffffff,2.0,1.0,1.0,0.0
833960fffffffff,1.0,0.0,0.0,0.0
833961fffffffff,56.0,0.0,0.0,0.0
833962fffffffff,23.0,0.0,0.0,0.0
833963fffffffff,49.0,0.0,0.0,0.0
833968fffffffff,34.0,0.0,6.0,0.0
833969fffffffff,1.0,0.0,0.0,0.0
83396cfffffffff,58.0,7.0,0.0,0.0
83396dfffffffff,2.0,0.0,0.0,0.0
83396efffffffff,8.0,0.0,0.0,0.0
833970fffffffff,204.0,0.0,0.0,0.0
833971fffffffff,473.0,0.0,0.0,0.0
833972fffffffff,84.0,0.0,0.0,0.0
833973fffffffff,149.0,0.0,0.0,0.0
833974fffffffff,406.0,0.0,0.0,0.0
833975fffffffff,369.0,0.0,0.0,0.0
833976fffffffff,286.0,0.0,0.0,0.0
833980fffffffff,8.0,0.0,0.0,0.0
833981fffffffff,11.0,0.0,0.0,0.0
833982fffffffff,85.0,21.0,0.0,0.0
833983fffffffff,140.0,28.0,0.0,0.0
833985fffffffff,7.0,0.0,0.0,0.0
833988fffffffff,98.0,2.0,0.0,0.0
833989fffffffff,60.0,2.0,0.0,0.0
83398afffffffff,20.0,0.0,0.0,0.0
83398bfffffffff,31.0,0.0,0.0,0.0
83398cfffffffff,6.0,0.0,0.0,0.0
83398dfffffffff,15.0,0.0,0.0,0.0
83398efffffffff,178.0,13.0,0.0,0.0
833991fffffffff,96.0,13.0,0.0,0.0
833992fffffffff,16.0,3.0,0.0,0.0
833993fffffffff,37.0,7.0,0.0,0.0
833998fffffffff,5.0,0.0,0.0,0.0
83399cfffffffff,30.0,16.0,0.0,0.0
83399dfffffffff,47.0,9.0,0.0,0.0
83399efffffffff,6.0,3.0,0.0,0.0
8339a8fffffffff,20.0,5.0,0.0,0.0
8339a9fffffffff,32.0,2.0,0.0,0.0
8339aafffffffff,11.0,0.0,0.0,0.0
8339abfffffffff,84.0,8.0,0.0,0.0
833e2dfffffffff,1.0,0.0,0.0,0.0
833e41fffffffff,4.0,0.0,0.0,0.0
833e45fffffffff,307.0,0.0,0.0,0.0
833e58fffffffff,3.0,0.0,0.0,0.0
833e5bfffffffff,3.0,0.0,0.0,0.0
833e63fffffffff,4.0,0.0,0.0,2.0
833e68fffffffff,464.0,0.0,0.0,22.0
833e6afffffffff,4.0,0.0,0.0,0.0
833e6cfffffffff,444.0,0.0,0.0,20.0
833e6dfffffffff,16.0,0.0,0.0,0.0
833e70fffffffff,2.0,0.0,0.0,0.0
833e75fffffffff,1.0,0.0,0.0,0.0
833f24fffffffff,2.0,0.0,0.0,0.0
833f28fffffffff,11.0,0.0,0.0,0.0
833f29fffffffff,5.0,0.0,0.0,0.0
833f2bfffffffff,5.0,0.0,0.0,0.0
833f2cfffffffff,30.0,0.0,0.0,0.0
833f2dfffffffff,75.0,0.0,0.0,0.0
833f30fffffffff,20.0,0.0,0.0,0.0
833f35fffffffff,15.0,0.0,0.0,0.0
833f44fffffffff,23.0,0.0,0.0,0.0
833f45fffffffff,23.0,0.0,0.0,0.0
833f46fffffffff,2.0,0.0,0.0,0.0
833f4dfffffffff,103.0,0.0,0.0,0.0
833f60fffffffff,24.0,0.0,0.0,0.0
833f61fffffffff,123.0,0.0,0.0,0.0
833f62fffffffff,37.0,0.0,0.0,0.0
833f63fffffffff,31.0,0.0,0.0,0.0
833f64fffffffff,42.0,0.0,0.0,0.0
833f65fffffffff,24.0,0.0,0.0,0.0
833f66fffffffff,28.0,0.0,0.0,0.0
833f68fffffffff,145.0,0.0,0.0,0.0
833f69fffffffff,4.0,0.0,0.0,0.0
833f6afffffffff,11.0,0.0,0.0,0.0
833f6bfffffffff,2.0,0.0,0.0,0.0
833f6cfffffffff,18.0,0.0,0.0,0.0
833f6dfffffffff,7.0,0.0,0.0,0.0
833f6efffffffff,39.0,0.0,0.0,0.0
833f72fffffffff,12.0,0.0,0.0,0.0
833f73fffffffff,11.0,0.0,0.0,0.0
833f74fffffffff,16.0,0.0,0.0,0.0
833f75fffffffff,41.0,0.0,0.0,0.0
833f76fffffffff,162.0,0.0,0.0,0.0
834302fffffffff,2.0,0.0,0.0,0.0
83430efffffffff,1.0,0.0,0.0,0.0
834310fffffffff,3.0,0.0,0.0,0.0
834316fffffffff,2.0,0.0,0.0,0.0
834324fffffffff,1.0,0.0,0.0,0.0
834326fffffffff,11.0,0.0,0.0,0.0
834331fffffffff,7.0,0.0,0.0,0.0
834376fffffffff,2.0,0.0,0.0,0.0
8343a0fffffffff,23.0,0.0,0.0,2.0
8343a1fffffffff,29.0,0.0,0.0,0.0
8343a3fffffffff,7.0,0.0,0.0,0.0
8343a6fffffffff,6.0,0.0,0.0,0.0
8343acfffffffff,87.0,0.0,0.0,9.0
8343aefffffffff,34.0,0.0,0.0,0.0
835202fffffffff,2.0,0.0,0.0,0.0
835211fffffffff,5.0,0.0,0.0,0.0
835215fffffffff,4.0,0.0,0.0,0.0
83521cfffffffff,1.0,0.0,0.0,0.0
83521efffffffff,2.0,0.0,0.0,0.0
835230fffffffff,4.0,0.0,0.0,0.0
835234fffffffff,3.0,0.0,0.0,0.0
835280fffffffff,2.0,0.0,0.0,0.0
835283fffffffff,2.0,0.0,0.0,0.0
835284fffffffff,2.0,0.0,0.0,0.0
835285fffffffff,2.0,0.0,0.0,0.0
835286fffffffff,2.0,0.0,0.0,0.0
83528efffffffff,2.0,0.0,0.0,0.0
835298fffffffff,3.0,0.0,0.0,0.0
83529bfffffffff,2.0,0.0,0.0,0.0
8352b1fffffffff,1.0,0.0,0.0,0.0
835305fffffffff,2.0,0.0,0.0,0.0
83530dfffffffff,4.0,0.0,0.0,0.0
835312fffffffff,14.0,0.0,0.0,0.0
835316fffffffff,6.0,0.0,0.0,0.0
835345fffffffff,4.0,0.0,0.0,0.0
83534cfffffffff,2.0,0.0,0.0,0.0
83534dfffffffff,52.0,0.0,0.0,5.0
835355fffffffff,2.0,0.0,0.0,0.0
835362fffffffff,3.0,0.0,0.0,0.0
835363fffffffff,8.0,0.0,0.0,0.0
835364fffffffff,96.0,0.0,0.0,6.0
835368fffffffff,4.0,0.0,0.0,0.0
83536afffffffff,22.0,0.0,0.0,0.0
83536bfffffffff,6.0,0.0,0.0,0.0
83536efffffffff,4.0,0.0,0.0,2.0
835372fffffffff,1.0,0.0,0.0,0.0
835376fffffffff,1.0,0.0,0.0,0.0
8353a4fffffffff,9.0,0.0,0.0,4.0
8353a9fffffffff,4.0,0.0,0.0,0.0
8353adfffffffff,8.0,0.0,0.0,0.0
8353b4fffffffff,1.0,0.0,0.0,0.0
835402fffffffff,60.0,24.0,0.0,0.0
835408fffffffff,2.0,0.0,0.0,0.0
835410fffffffff,133.0,45.0,0.0,0.0
835411fffffffff,108.0,15.0,0.0,0.0
835413fffffffff,98.0,26.0,0.0,0.0
835414fffffffff,10.0,0.0,0.0,0.0
835415fffffffff,30.0,13.0,0.0,0.0
835418fffffffff,4.0,2.0,0.0,0.0
83541afffffffff,95.0,12.0,0.0,0.0
83541bfffffffff,28.0,0.0,0.0,0.0
83541efffffffff,95.0,26.0,0.0,0.0
8354a9fffffffff,140.0,7.0,0.0,0.0
8354acfffffffff,4.0,0.0,0.0,0.0
8354adfffffffff,47.0,2.0,0.0,0.0
8354e4fffffffff,5.0,0.0,0.0,0.0
8354e5fffffffff,10.0,1.0,0.0,0.0
8354f4fffffffff,16.0,1.0,0.0,0.0
8354f5fffffffff,4.0,0.0,0.0,0.0
8354f6fffffffff,12.0,4.0,0.0,0.0
83550afffffffff,10.0,0.0,0.0,0.0
835510fffffffff,6.0,0.0,0.0,0.0
835512fffffffff,9.0,0.0,0.0,0.0
835513fffffffff,25.0,0.0,0.0,0.0
835518fffffffff,4.0,0.0,0.0,0.0
835519fffffffff,5.0,0.0,0.0,0.0
83551bfffffffff,2.0,0.0,0.0,0.0
83551efffffffff,28.0,2.0,0.0,0.0
835534fffffffff,3.0,0.0,0.0,0.0
8355a8fffffffff,2.0,0.0,0.0,0.0
8355aafffffffff,3.0,0.0,0.0,0.0
8355acfffffffff,1.0,0.0,0.0,0.0
835858fffffffff,1.0,0.0,0.0,0.0
83585dfffffffff,1.0,0.0,0.0,0.0
835890fffffffff,3.0,0.0,0.0,0.0
8358c8fffffffff,4.0,0.0,0.0,0.0
835929fffffffff,1.0,0.0,0.0,0.0
835998fffffffff,4.0,0.0,0.0,0.0
83599afffffffff,3.0,0.0,0.0,0.0
83599bfffffffff,1.0,0.0,0.0,0.0
83599efffffffff,5.0,2.0,0.0,0.0
836a5afffffffff,1.0,0.0,0.0,0.0
836a69fffffffff,3.0,0.0,0.0,0.0
836ac3fffffffff,1.0,0.0,0.0,0.0
836ac8fffffffff,1.0,0.0,0.0,0.0
836adcfffffffff,2.0,0.0,0.0,0.0
836ae0fffffffff,6.0,0.0,0.0,0.0
836ae8fffffffff,13.0,0.0,0.0,0.0
836aeafffffffff,1.0,0.0,0.0,0.0
836aeefffffffff,37.0,0.0,0.0,0.0
836b12fffffffff,2.0,0.0,0.0,0.0
836b16fffffffff,1.0,0.0,0.0,0.0
83750dfffffffff,2.0,0.0,0.0,0.0
837520fffffffff,25.0,1.0,0.0,0.0
837529fffffffff,2.0,0.0,0.0,0.0
83752afffffffff,1.0,0.0,0.0,0.0
837580fffffffff,2.0,0.0,0.0,0.0
837a48fffffffff,1.0,0.0,0.0,0.0
837a4bfffffffff,2.0,0.0,0.0,0.0
837ac8fffffffff,2.0,0.0,0.0,0.0
837acdfffffffff,2.0,0.0,0.0,0.0
837ad9fffffffff,130.0,0.0,0.0,0.0
837ae8fffffffff,2.0,0.0,0.0,0.0
