cell_id,Setophaga coronata,Setophaga coronata coronata,Setophaga coronata auduboni,Setophaga coronata nigrifrons,Setophaga coronata goldmani,Setophaga coronata coronata x auduboni
8213a7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,6.0,6.0,0.0,0.0,0.0,0.0
821807fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
821877fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821947fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821a97fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
821aa7fffffffff,122.0,53.0,2.0,0.0,0.0,0.0
821aaffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821ab7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,11.0,3.0,0.0,0.0,0.0,0.0
821bb7fffffffff,6.0,2.0,0.0,0.0,0.0,0.0
821d27fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8222dffffffffff,28.0,20.0,0.0,0.0,0.0,0.0
822607fffffffff,23.0,14.0,0.0,0.0,0.0,0.0
82260ffffffffff,115.0,48.0,3.0,0.0,0.0,1.0
822617fffffffff,15.0,1.0,12.0,0.0,0.0,0.0
82261ffffffffff,30.0,10.0,4.0,0.0,0.0,1.0
822627fffffffff,34.0,7.0,4.0,0.0,0.0,0.0
82262ffffffffff,106.0,14.0,0.0,0.0,0.0,0.0
822637fffffffff,12.0,1.0,4.0,0.0,0.0,4.0
822647fffffffff,171.0,42.0,0.0,0.0,0.0,0.0
82264ffffffffff,257.0,36.0,0.0,0.0,0.0,0.0
822657fffffffff,181.0,51.0,1.0,0.0,0.0,0.0
82265ffffffffff,117.0,51.0,0.0,0.0,0.0,0.0
822667fffffffff,142.0,47.0,4.0,0.0,0.0,0.0
82266ffffffffff,81.0,16.0,5.0,0.0,0.0,0.0
822677fffffffff,67.0,20.0,0.0,0.0,0.0,0.0
822687fffffffff,333.0,88.0,128.0,0.0,0.0,17.0
82268ffffffffff,533.0,128.0,171.0,0.0,0.0,51.0
822697fffffffff,576.0,143.0,338.0,0.0,0.0,22.0
82269ffffffffff,196.0,28.0,51.0,0.0,0.0,8.0
8226a7fffffffff,17.0,4.0,6.0,0.0,0.0,0.0
8226affffffffff,292.0,69.0,103.0,0.0,0.0,42.0
8226b7fffffffff,16.0,0.0,8.0,0.0,0.0,1.0
8226c7fffffffff,39.0,9.0,15.0,0.0,0.0,5.0
8226cffffffffff,53.0,14.0,28.0,0.0,0.0,0.0
8226d7fffffffff,146.0,21.0,56.0,0.0,0.0,12.0
8226dffffffffff,54.0,18.0,11.0,0.0,0.0,11.0
8226e7fffffffff,80.0,32.0,18.0,0.0,0.0,4.0
8226effffffffff,42.0,16.0,6.0,0.0,0.0,0.0
8226f7fffffffff,186.0,47.0,66.0,0.0,0.0,29.0
822707fffffffff,54.0,35.0,0.0,0.0,0.0,0.0
82270ffffffffff,10.0,10.0,0.0,0.0,0.0,0.0
822717fffffffff,53.0,22.0,0.0,0.0,0.0,0.0
82271ffffffffff,18.0,12.0,2.0,0.0,0.0,0.0
822747fffffffff,91.0,28.0,0.0,0.0,0.0,0.0
82274ffffffffff,998.0,472.0,2.0,0.0,0.0,0.0
822757fffffffff,184.0,101.0,0.0,0.0,0.0,0.0
82275ffffffffff,134.0,35.0,6.0,0.0,0.0,0.0
822767fffffffff,82.0,43.0,2.0,0.0,0.0,0.0
82276ffffffffff,132.0,66.0,5.0,0.0,0.0,0.0
822777fffffffff,21.0,14.0,0.0,0.0,0.0,0.0
822787fffffffff,19.0,5.0,3.0,0.0,0.0,3.0
82278ffffffffff,43.0,9.0,23.0,0.0,0.0,2.0
822797fffffffff,66.0,15.0,18.0,0.0,0.0,5.0
82279ffffffffff,11.0,0.0,3.0,0.0,0.0,0.0
8227a7fffffffff,16.0,3.0,6.0,0.0,0.0,0.0
8227affffffffff,41.0,13.0,10.0,0.0,0.0,4.0
8227b7fffffffff,28.0,6.0,6.0,0.0,0.0,16.0
822807fffffffff,84.0,17.0,46.0,0.0,0.0,10.0
822817fffffffff,303.0,75.0,136.0,0.0,0.0,1.0
82281ffffffffff,106.0,50.0,14.0,0.0,0.0,13.0
822837fffffffff,5580.0,341.0,1748.0,0.0,0.0,78.0
822887fffffffff,380.0,131.0,76.0,0.0,0.0,14.0
82288ffffffffff,143.0,44.0,46.0,0.0,0.0,13.0
822897fffffffff,149.0,30.0,59.0,0.0,0.0,2.0
82289ffffffffff,66.0,10.0,20.0,0.0,0.0,5.0
8228a7fffffffff,14.0,8.0,4.0,0.0,0.0,0.0
8228affffffffff,124.0,22.0,25.0,0.0,0.0,0.0
8228b7fffffffff,133.0,46.0,56.0,0.0,0.0,2.0
8228c7fffffffff,120.0,34.0,30.0,0.0,0.0,6.0
8228d7fffffffff,210.0,21.0,32.0,0.0,0.0,96.0
8228dffffffffff,39.0,3.0,7.0,0.0,0.0,25.0
8228e7fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8228f7fffffffff,192.0,66.0,35.0,0.0,0.0,27.0
822917fffffffff,15.0,8.0,3.0,0.0,0.0,0.0
82291ffffffffff,53.0,8.0,20.0,0.0,0.0,2.0
822987fffffffff,85.0,18.0,34.0,0.0,0.0,5.0
82298ffffffffff,34.0,15.0,12.0,0.0,0.0,0.0
822997fffffffff,85.0,57.0,23.0,0.0,0.0,4.0
82299ffffffffff,9.0,9.0,0.0,0.0,0.0,0.0
8229a7fffffffff,764.0,174.0,345.0,0.0,0.0,61.0
8229affffffffff,145.0,21.0,61.0,0.0,0.0,15.0
8229b7fffffffff,156.0,47.0,44.0,0.0,0.0,37.0
822a07fffffffff,168.0,122.0,6.0,0.0,0.0,0.0
822a17fffffffff,5541.0,1208.0,40.0,0.0,0.0,0.0
822a1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822a27fffffffff,4.0,4.0,0.0,0.0,0.0,0.0
822a37fffffffff,970.0,547.0,41.0,0.0,0.0,0.0
822a4ffffffffff,13.0,6.0,0.0,0.0,0.0,0.0
822a87fffffffff,132.0,59.0,0.0,0.0,0.0,0.0
822a8ffffffffff,159.0,77.0,2.0,0.0,0.0,0.0
822a97fffffffff,64.0,16.0,10.0,0.0,0.0,0.0
822a9ffffffffff,116.0,57.0,0.0,0.0,0.0,0.0
822aa7fffffffff,311.0,174.0,14.0,0.0,0.0,0.0
822aaffffffffff,1494.0,682.0,33.0,0.0,0.0,2.0
822ab7fffffffff,899.0,383.0,31.0,0.0,0.0,1.0
822ac7fffffffff,21.0,21.0,0.0,0.0,0.0,0.0
822ad7fffffffff,38.0,2.0,0.0,0.0,0.0,0.0
822af7fffffffff,144.0,60.0,21.0,0.0,0.0,0.0
822b07fffffffff,31.0,12.0,2.0,0.0,0.0,0.0
822b0ffffffffff,267.0,236.0,15.0,0.0,0.0,0.0
822b17fffffffff,139.0,18.0,0.0,0.0,0.0,0.0
822b1ffffffffff,138.0,66.0,0.0,0.0,0.0,0.0
822b27fffffffff,21.0,10.0,0.0,0.0,0.0,0.0
822b2ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0
822b37fffffffff,14.0,1.0,0.0,0.0,0.0,0.0
822b87fffffffff,511.0,338.0,2.0,0.0,0.0,3.0
822b8ffffffffff,457.0,144.0,4.0,0.0,0.0,0.0
822b97fffffffff,28.0,4.0,0.0,0.0,0.0,0.0
822b9ffffffffff,1006.0,298.0,19.0,0.0,0.0,2.0
822ba7fffffffff,74.0,7.0,0.0,0.0,0.0,0.0
822baffffffffff,780.0,351.0,6.0,0.0,0.0,0.0
822bb7fffffffff,37.0,3.0,0.0,0.0,0.0,1.0
82351ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8235affffffffff,5.0,2.0,0.0,0.0,0.0,0.0
82391ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,177.0,147.0,14.0,0.0,0.0,0.0
82441ffffffffff,271.0,80.0,4.0,0.0,0.0,0.0
824437fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
824447fffffffff,420.0,183.0,1.0,0.0,0.0,0.0
82444ffffffffff,195.0,29.0,0.0,0.0,0.0,0.0
824457fffffffff,159.0,69.0,3.0,0.0,0.0,0.0
82445ffffffffff,43.0,14.0,0.0,0.0,0.0,0.0
824467fffffffff,60.0,17.0,4.0,0.0,0.0,0.0
82446ffffffffff,239.0,64.0,97.0,0.0,0.0,15.0
824477fffffffff,53.0,27.0,15.0,0.0,0.0,0.0
824487fffffffff,21.0,0.0,2.0,0.0,0.0,0.0
8244a7fffffffff,32.0,4.0,0.0,0.0,0.0,0.0
8244affffffffff,67.0,34.0,1.0,0.0,0.0,0.0
8244b7fffffffff,11.0,0.0,6.0,0.0,0.0,0.0
8244c7fffffffff,44.0,20.0,2.0,0.0,0.0,0.0
8244cffffffffff,160.0,51.0,0.0,0.0,0.0,0.0
8244d7fffffffff,381.0,117.0,1.0,0.0,0.0,0.0
8244dffffffffff,166.0,47.0,1.0,0.0,0.0,0.0
8244e7fffffffff,51.0,37.0,0.0,0.0,0.0,0.0
8244effffffffff,49.0,15.0,3.0,0.0,0.0,0.0
8244f7fffffffff,163.0,89.0,5.0,0.0,0.0,1.0
824507fffffffff,17.0,13.0,0.0,0.0,0.0,0.0
82450ffffffffff,38.0,2.0,21.0,0.0,0.0,0.0
824527fffffffff,50.0,11.0,10.0,0.0,0.0,0.0
82452ffffffffff,84.0,33.0,2.0,0.0,0.0,0.0
824537fffffffff,26.0,9.0,0.0,0.0,0.0,2.0
824577fffffffff,13.0,0.0,5.0,0.0,0.0,8.0
824587fffffffff,8.0,6.0,0.0,0.0,0.0,0.0
82458ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8245a7fffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,17.0,15.0,0.0,0.0,0.0,0.0
824807fffffffff,3.0,0.0,2.0,0.0,0.0,1.0
82480ffffffffff,4.0,2.0,2.0,0.0,0.0,0.0
824817fffffffff,21.0,0.0,13.0,8.0,0.0,0.0
82481ffffffffff,2.0,0.0,2.0,0.0,0.0,0.0
824827fffffffff,9.0,0.0,2.0,0.0,0.0,7.0
82482ffffffffff,41.0,5.0,4.0,0.0,0.0,27.0
824837fffffffff,51.0,6.0,35.0,8.0,0.0,0.0
824847fffffffff,60.0,6.0,44.0,0.0,0.0,7.0
82484ffffffffff,14.0,1.0,9.0,0.0,0.0,2.0
824857fffffffff,6.0,0.0,5.0,0.0,0.0,0.0
82485ffffffffff,216.0,17.0,132.0,0.0,0.0,19.0
824877fffffffff,62.0,5.0,49.0,0.0,0.0,5.0
824887fffffffff,74.0,14.0,24.0,0.0,0.0,9.0
82488ffffffffff,45.0,5.0,23.0,0.0,0.0,8.0
824897fffffffff,99.0,36.0,27.0,0.0,0.0,5.0
82489ffffffffff,187.0,82.0,46.0,0.0,0.0,13.0
8248a7fffffffff,13.0,0.0,6.0,0.0,0.0,0.0
8248affffffffff,34.0,3.0,16.0,0.0,0.0,11.0
8248b7fffffffff,116.0,13.0,33.0,0.0,0.0,13.0
8248c7fffffffff,169.0,8.0,90.0,0.0,0.0,38.0
8248cffffffffff,77.0,7.0,31.0,0.0,0.0,13.0
8248d7fffffffff,57.0,5.0,26.0,0.0,0.0,10.0
8248dffffffffff,118.0,44.0,17.0,0.0,0.0,45.0
8248e7fffffffff,13.0,2.0,8.0,0.0,0.0,2.0
8248effffffffff,578.0,120.0,206.0,0.0,0.0,144.0
8248f7fffffffff,29.0,4.0,12.0,0.0,0.0,4.0
82490ffffffffff,3.0,1.0,2.0,0.0,0.0,0.0
824987fffffffff,17.0,1.0,7.0,0.0,0.0,0.0
82498ffffffffff,14.0,0.0,10.0,0.0,0.0,3.0
824997fffffffff,396.0,30.0,135.0,0.0,0.0,0.0
82499ffffffffff,14.0,9.0,5.0,0.0,0.0,0.0
8249a7fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8249affffffffff,22.0,2.0,19.0,0.0,0.0,0.0
8249b7fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
824c87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
824c9ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,153.0,16.0,0.0,0.0,0.0,0.0
824cd7fffffffff,24.0,7.0,0.0,0.0,0.0,0.0
824ceffffffffff,69.0,12.0,0.0,0.0,0.0,0.0
824d4ffffffffff,2.0,2.0,0.0,0.0,0.0,0.0
825e5ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0
826617fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
826627fffffffff,24.0,7.0,0.0,0.0,0.0,0.0
8266a7fffffffff,21.0,4.0,0.0,0.0,0.0,0.0
8266b7fffffffff,53.0,10.0,24.0,0.0,0.0,0.0
826727fffffffff,17.0,14.0,0.0,0.0,0.0,0.0
826737fffffffff,8.0,5.0,0.0,0.0,0.0,0.0
826747fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
826787fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,25.0,4.0,12.0,0.0,0.0,0.0
826d2ffffffffff,64.0,13.0,7.0,0.0,28.0,0.0
826d37fffffffff,51.0,18.0,13.0,0.0,0.0,0.0
826d67fffffffff,58.0,20.0,0.0,0.0,0.0,0.0
826d6ffffffffff,23.0,4.0,0.0,0.0,0.0,0.0
826d77fffffffff,8.0,2.0,0.0,0.0,0.0,0.0
