cell_id,Sterna hirundo,Sterna hirundo hirundo/tibetana,Sterna hirundo longipennis,Sterna hirundo hirundo/tibetana x longipennis
83155dfffffffff,35.0,0.0,35.0,0.0
831590fffffffff,11.0,0.0,0.0,0.0
831591fffffffff,7.0,0.0,0.0,0.0
831592fffffffff,63.0,0.0,12.0,0.0
831593fffffffff,1.0,0.0,0.0,0.0
831595fffffffff,2.0,0.0,0.0,0.0
83159cfffffffff,6.0,0.0,0.0,0.0
83159efffffffff,1.0,1.0,0.0,0.0
8315b0fffffffff,1.0,0.0,0.0,0.0
8315b3fffffffff,23.0,0.0,0.0,0.0
831610fffffffff,32.0,0.0,31.0,0.0
831616fffffffff,21.0,0.0,20.0,0.0
831631fffffffff,2.0,0.0,2.0,0.0
831634fffffffff,55.0,0.0,45.0,0.0
831752fffffffff,8.0,0.0,0.0,0.0
831756fffffffff,19.0,0.0,17.0,0.0
83176bfffffffff,57.0,0.0,34.0,0.0
831788fffffffff,46.0,0.0,44.0,0.0
83178bfffffffff,2.0,0.0,0.0,0.0
831801fffffffff,11.0,2.0,0.0,0.0
831805fffffffff,56.0,8.0,0.0,0.0
831821fffffffff,2.0,0.0,0.0,0.0
831823fffffffff,28.0,8.0,0.0,0.0
831825fffffffff,11.0,0.0,0.0,0.0
831828fffffffff,134.0,7.0,0.0,0.0
831829fffffffff,3.0,0.0,0.0,0.0
83182afffffffff,10.0,1.0,0.0,0.0
83182cfffffffff,165.0,2.0,0.0,0.0
83182efffffffff,102.0,36.0,0.0,0.0
831840fffffffff,1.0,0.0,0.0,0.0
831841fffffffff,2.0,0.0,0.0,0.0
831842fffffffff,6.0,0.0,0.0,0.0
831843fffffffff,3.0,2.0,0.0,0.0
831844fffffffff,60.0,0.0,0.0,0.0
831845fffffffff,55.0,0.0,0.0,0.0
831846fffffffff,20.0,1.0,0.0,0.0
831849fffffffff,193.0,0.0,0.0,0.0
83184afffffffff,64.0,0.0,0.0,0.0
83184bfffffffff,114.0,0.0,0.0,0.0
83184dfffffffff,2.0,0.0,0.0,0.0
83184efffffffff,8.0,0.0,0.0,0.0
831855fffffffff,6.0,0.0,0.0,0.0
831859fffffffff,11.0,0.0,0.0,0.0
83185bfffffffff,55.0,0.0,0.0,0.0
83185dfffffffff,1.0,0.0,0.0,0.0
831860fffffffff,5.0,2.0,0.0,0.0
831861fffffffff,2.0,0.0,0.0,0.0
831862fffffffff,19.0,0.0,0.0,0.0
831864fffffffff,2.0,2.0,0.0,0.0
831865fffffffff,8.0,0.0,0.0,0.0
831866fffffffff,2.0,0.0,0.0,0.0
831868fffffffff,1.0,0.0,0.0,0.0
83186afffffffff,54.0,0.0,0.0,0.0
83186cfffffffff,166.0,0.0,0.0,0.0
83186dfffffffff,17.0,0.0,0.0,0.0
83186efffffffff,21.0,0.0,0.0,0.0
831870fffffffff,28.0,0.0,0.0,0.0
831871fffffffff,18.0,0.0,0.0,0.0
831872fffffffff,4.0,0.0,0.0,0.0
831873fffffffff,13.0,0.0,0.0,0.0
831876fffffffff,23.0,0.0,0.0,0.0
831901fffffffff,15.0,1.0,0.0,0.0
831908fffffffff,85.0,4.0,0.0,0.0
831909fffffffff,21.0,0.0,0.0,0.0
83190bfffffffff,25.0,2.0,0.0,0.0
83190cfffffffff,33.0,0.0,0.0,0.0
83190dfffffffff,20.0,3.0,0.0,0.0
83190efffffffff,32.0,0.0,0.0,0.0
831928fffffffff,65.0,10.0,0.0,0.0
831929fffffffff,15.0,2.0,0.0,0.0
83192afffffffff,20.0,3.0,0.0,0.0
83192bfffffffff,120.0,17.0,0.0,0.0
83192cfffffffff,8.0,0.0,0.0,0.0
83192dfffffffff,1.0,0.0,0.0,0.0
831940fffffffff,259.0,27.0,0.0,0.0
831941fffffffff,994.0,131.0,0.0,0.0
831942fffffffff,254.0,39.0,0.0,0.0
831943fffffffff,1090.0,109.0,0.0,0.0
831946fffffffff,84.0,18.0,0.0,0.0
831948fffffffff,565.0,42.0,0.0,0.0
831949fffffffff,2.0,0.0,0.0,0.0
83194afffffffff,300.0,7.0,0.0,0.0
83194bfffffffff,33.0,2.0,0.0,0.0
83194cfffffffff,689.0,32.0,0.0,0.0
83194dfffffffff,203.0,9.0,0.0,0.0
83194efffffffff,819.0,38.0,0.0,0.0
831951fffffffff,70.0,3.0,0.0,0.0
831952fffffffff,83.0,1.0,0.0,0.0
831953fffffffff,46.0,0.0,0.0,0.0
831955fffffffff,12.0,4.0,0.0,0.0
831956fffffffff,21.0,0.0,0.0,0.0
831958fffffffff,81.0,2.0,0.0,0.0
831959fffffffff,510.0,11.0,0.0,0.0
83195afffffffff,2.0,0.0,0.0,0.0
83195bfffffffff,98.0,8.0,0.0,0.0
83195cfffffffff,282.0,4.0,0.0,0.0
83195dfffffffff,655.0,11.0,0.0,0.0
831968fffffffff,437.0,0.0,0.0,0.0
831969fffffffff,807.0,0.0,0.0,0.0
83196bfffffffff,296.0,2.0,0.0,0.0
83196cfffffffff,8.0,0.0,0.0,0.0
83196dfffffffff,385.0,5.0,0.0,0.0
831972fffffffff,206.0,5.0,0.0,0.0
831973fffffffff,306.0,30.0,0.0,0.0
831976fffffffff,91.0,4.0,0.0,0.0
831a84fffffffff,4.0,0.0,0.0,0.0
831aa0fffffffff,1021.0,0.0,0.0,0.0
831aa2fffffffff,621.0,0.0,0.0,0.0
831aa3fffffffff,1071.0,0.0,0.0,0.0
831aa4fffffffff,298.0,0.0,0.0,0.0
831aa6fffffffff,193.0,0.0,0.0,0.0
831ab0fffffffff,21.0,0.0,0.0,0.0
831ab4fffffffff,4.0,0.0,0.0,0.0
831ab5fffffffff,33.0,0.0,0.0,0.0
831b80fffffffff,6.0,0.0,0.0,0.0
831b82fffffffff,90.0,0.0,0.0,0.0
831b83fffffffff,30.0,0.0,0.0,0.0
831b84fffffffff,5.0,0.0,0.0,0.0
831b8afffffffff,27.0,0.0,0.0,0.0
831b91fffffffff,21.0,0.0,0.0,0.0
831b92fffffffff,113.0,0.0,0.0,0.0
831b93fffffffff,17.0,0.0,0.0,0.0
831b96fffffffff,2.0,0.0,0.0,0.0
831b98fffffffff,44.0,0.0,0.0,0.0
831b99fffffffff,67.0,0.0,0.0,0.0
831b9afffffffff,149.0,0.0,0.0,0.0
831b9cfffffffff,46.0,0.0,0.0,0.0
831b9dfffffffff,8.0,0.0,0.0,0.0
831b9efffffffff,334.0,0.0,0.0,0.0
831bb0fffffffff,8.0,0.0,0.0,0.0
831e00fffffffff,14.0,0.0,0.0,0.0
831e01fffffffff,26.0,0.0,0.0,0.0
831e02fffffffff,465.0,50.0,0.0,0.0
831e03fffffffff,45.0,0.0,0.0,0.0
831e04fffffffff,329.0,17.0,0.0,0.0
831e05fffffffff,202.0,7.0,0.0,0.0
831e06fffffffff,503.0,22.0,0.0,0.0
831e08fffffffff,6.0,0.0,0.0,0.0
831e0afffffffff,180.0,2.0,0.0,0.0
831e0cfffffffff,36.0,0.0,0.0,0.0
831e0efffffffff,111.0,8.0,0.0,0.0
831e11fffffffff,3.0,0.0,0.0,0.0
831e12fffffffff,83.0,1.0,0.0,0.0
831e13fffffffff,145.0,2.0,0.0,0.0
831e15fffffffff,1.0,0.0,0.0,0.0
831e18fffffffff,1.0,0.0,0.0,0.0
831e19fffffffff,5.0,2.0,0.0,0.0
831e1afffffffff,2.0,0.0,0.0,0.0
831e1bfffffffff,62.0,0.0,0.0,0.0
831e1cfffffffff,71.0,0.0,0.0,0.0
831e1dfffffffff,66.0,3.0,0.0,0.0
831e1efffffffff,8.0,0.0,0.0,0.0
831e20fffffffff,58.0,2.0,0.0,0.0
831e21fffffffff,32.0,0.0,0.0,0.0
831e22fffffffff,99.0,0.0,0.0,0.0
831e23fffffffff,34.0,3.0,0.0,0.0
831e24fffffffff,75.0,0.0,0.0,0.0
831e25fffffffff,25.0,0.0,0.0,0.0
831e26fffffffff,24.0,0.0,0.0,0.0
831e28fffffffff,40.0,5.0,0.0,0.0
831e29fffffffff,9.0,0.0,0.0,0.0
831e2afffffffff,54.0,0.0,0.0,0.0
831e2bfffffffff,11.0,0.0,0.0,0.0
831e2cfffffffff,2.0,0.0,0.0,0.0
831e2dfffffffff,38.0,0.0,0.0,0.0
831e2efffffffff,70.0,0.0,0.0,0.0
831e30fffffffff,199.0,0.0,0.0,0.0
831e31fffffffff,7.0,0.0,0.0,0.0
831e32fffffffff,30.0,0.0,0.0,0.0
831e33fffffffff,232.0,0.0,0.0,0.0
831e34fffffffff,7.0,0.0,0.0,0.0
831e35fffffffff,87.0,0.0,0.0,0.0
831e36fffffffff,24.0,0.0,0.0,0.0
831e42fffffffff,6.0,0.0,0.0,0.0
831e46fffffffff,2.0,0.0,0.0,0.0
831e4afffffffff,16.0,0.0,0.0,0.0
831e4bfffffffff,18.0,0.0,0.0,0.0
831e4dfffffffff,10.0,0.0,0.0,0.0
831e51fffffffff,14.0,0.0,0.0,0.0
831e52fffffffff,1.0,0.0,0.0,0.0
831e54fffffffff,2.0,0.0,0.0,0.0
831e55fffffffff,10.0,0.0,0.0,0.0
831e56fffffffff,2.0,0.0,0.0,0.0
831e58fffffffff,23.0,0.0,0.0,0.0
831e59fffffffff,4.0,4.0,0.0,0.0
831e5afffffffff,244.0,5.0,0.0,0.0
831e5cfffffffff,20.0,0.0,0.0,0.0
831e5dfffffffff,106.0,0.0,0.0,0.0
831e5efffffffff,164.0,4.0,0.0,0.0
831e60fffffffff,7.0,0.0,0.0,0.0
831e61fffffffff,2.0,0.0,0.0,0.0
831e62fffffffff,2.0,0.0,0.0,0.0
831e63fffffffff,55.0,0.0,0.0,0.0
831e64fffffffff,18.0,0.0,0.0,0.0
831e65fffffffff,6.0,0.0,0.0,0.0
831e69fffffffff,23.0,0.0,0.0,0.0
831e6afffffffff,2.0,0.0,0.0,0.0
831e6bfffffffff,18.0,0.0,0.0,0.0
831e6dfffffffff,3.0,0.0,0.0,0.0
831e6efffffffff,2.0,0.0,0.0,0.0
831e70fffffffff,3.0,0.0,0.0,0.0
831e71fffffffff,3.0,0.0,0.0,0.0
831e72fffffffff,6.0,0.0,0.0,0.0
831e74fffffffff,6.0,0.0,0.0,0.0
831e75fffffffff,16.0,0.0,0.0,0.0
831e76fffffffff,6.0,0.0,0.0,0.0
831e80fffffffff,6.0,0.0,0.0,0.0
831e81fffffffff,2.0,0.0,0.0,0.0
831e82fffffffff,2.0,0.0,0.0,0.0
831e83fffffffff,5.0,0.0,0.0,0.0
831e86fffffffff,9.0,0.0,0.0,0.0
831e92fffffffff,9.0,4.0,0.0,0.0
831e94fffffffff,12.0,6.0,0.0,0.0
831e96fffffffff,2.0,0.0,0.0,0.0
831ea0fffffffff,124.0,15.0,0.0,0.0
831ea1fffffffff,69.0,0.0,0.0,0.0
831ea2fffffffff,2.0,0.0,0.0,0.0
831ea3fffffffff,8.0,0.0,0.0,0.0
831ea5fffffffff,109.0,0.0,0.0,0.0
831ea6fffffffff,1.0,0.0,0.0,0.0
831ea8fffffffff,22.0,2.0,0.0,0.0
831eaafffffffff,3.0,0.0,0.0,0.0
831eabfffffffff,34.0,6.0,0.0,0.0
831eacfffffffff,6.0,0.0,0.0,0.0
831eadfffffffff,8.0,0.0,0.0,0.0
831eaefffffffff,2.0,0.0,0.0,0.0
831eb0fffffffff,2.0,0.0,0.0,0.0
831eb1fffffffff,11.0,0.0,0.0,0.0
831eb3fffffffff,7.0,0.0,0.0,0.0
831eb4fffffffff,12.0,0.0,0.0,0.0
831eb5fffffffff,2.0,0.0,0.0,0.0
831ec0fffffffff,13.0,2.0,0.0,0.0
831ec1fffffffff,38.0,4.0,0.0,0.0
831ec2fffffffff,202.0,3.0,0.0,0.0
831ec3fffffffff,83.0,6.0,0.0,0.0
831ec4fffffffff,15.0,0.0,0.0,0.0
831ec8fffffffff,2.0,0.0,0.0,0.0
831ec9fffffffff,327.0,11.0,0.0,0.0
831ecafffffffff,120.0,0.0,0.0,0.0
831ecbfffffffff,60.0,2.0,0.0,0.0
831eccfffffffff,26.0,12.0,0.0,0.0
831ecdfffffffff,71.0,0.0,0.0,0.0
831ecefffffffff,99.0,6.0,0.0,0.0
831ed1fffffffff,78.0,0.0,0.0,0.0
831ed2fffffffff,8.0,0.0,0.0,0.0
831ed3fffffffff,12.0,0.0,0.0,0.0
831ed4fffffffff,11.0,0.0,0.0,0.0
831ed5fffffffff,11.0,0.0,0.0,0.0
831ed6fffffffff,27.0,0.0,0.0,0.0
831ed9fffffffff,226.0,6.0,0.0,0.0
831edafffffffff,44.0,0.0,0.0,0.0
831edcfffffffff,45.0,1.0,0.0,0.0
831edefffffffff,47.0,1.0,0.0,0.0
831ee2fffffffff,10.0,0.0,0.0,0.0
831ee3fffffffff,12.0,0.0,0.0,0.0
831ee6fffffffff,56.0,0.0,0.0,0.0
831ee8fffffffff,65.0,26.0,0.0,0.0
831ee9fffffffff,128.0,44.0,0.0,0.0
831eebfffffffff,297.0,66.0,0.0,0.0
831eecfffffffff,12.0,0.0,0.0,0.0
831eedfffffffff,6.0,0.0,0.0,0.0
831eeefffffffff,26.0,0.0,0.0,0.0
831ef1fffffffff,9.0,0.0,0.0,0.0
831ef2fffffffff,22.0,5.0,0.0,0.0
831ef5fffffffff,15.0,0.0,0.0,0.0
831ef6fffffffff,3.0,0.0,0.0,0.0
831f00fffffffff,150.0,110.0,0.0,0.0
831f01fffffffff,33.0,3.0,0.0,0.0
831f02fffffffff,28.0,0.0,0.0,0.0
831f03fffffffff,26.0,8.0,0.0,0.0
831f04fffffffff,18.0,2.0,0.0,0.0
831f05fffffffff,314.0,22.0,0.0,0.0
831f06fffffffff,66.0,0.0,0.0,0.0
831f09fffffffff,12.0,0.0,0.0,0.0
831f0bfffffffff,5.0,0.0,0.0,0.0
831f0cfffffffff,12.0,0.0,0.0,0.0
831f0dfffffffff,9.0,0.0,0.0,0.0
831f0efffffffff,68.0,1.0,0.0,0.0
831f10fffffffff,1.0,0.0,0.0,0.0
831f11fffffffff,3.0,0.0,0.0,0.0
831f13fffffffff,6.0,0.0,0.0,0.0
831f14fffffffff,69.0,0.0,0.0,0.0
831f15fffffffff,8.0,2.0,0.0,0.0
