cell_id,Acanthis flammea,Acanthis flammea flammea,Acanthis flammea rostrata/islandica,Acanthis flammea cabaret,Acanthis flammea exilipes,Acanthis flammea hornemanni,Acanthis flammea flammea/rostrata/islandica,Acanthis flammea [flammea Group/cabaret],Acanthis flammea hornemanni/exilipes,Acanthis flammea [flammea Group/hornemanni/exilipes],Acanthis flammea [flammea Group x hornemanni/exilipes]
8308b1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8308b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8308b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8308b6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8308c1fffffffff,25.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
8308c2fffffffff,11.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8308c3fffffffff,8.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8308c6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8308c8fffffffff,113.0,3.0,0.0,0.0,2.0,0.0,101.0,0.0,2.0,5.0,0.0
8308c9fffffffff,176.0,20.0,0.0,0.0,9.0,0.0,127.0,2.0,10.0,5.0,0.0
8308ccfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8308cdfffffffff,262.0,13.0,0.0,0.0,7.0,0.0,204.0,0.0,30.0,4.0,0.0
8308cefffffffff,21.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
8308d1fffffffff,46.0,3.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0
8308d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8308d3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
8308d4fffffffff,25.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0
8308d5fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0
8308d6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8308d8fffffffff,130.0,1.0,0.0,0.0,0.0,0.0,117.0,0.0,4.0,6.0,0.0
8308ddfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8308defffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8308e0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8308e1fffffffff,10.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8308e3fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
8308e4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8308e8fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0
8308e9fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
8308eafffffffff,57.0,5.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,4.0,0.0
8308ebfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8308ecfffffffff,54.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0
8308edfffffffff,45.0,4.0,0.0,0.0,0.0,0.0,37.0,2.0,2.0,0.0,0.0
8308eefffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
8308f2fffffffff,10.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
8308f4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8308f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83094bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
830958fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
830959fffffffff,15.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
83095afffffffff,21.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
83095bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
830980fffffffff,45.0,0.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
830981fffffffff,21.0,0.0,0.0,7.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0
830982fffffffff,117.0,0.0,0.0,80.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
830983fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830988fffffffff,12.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
830989fffffffff,42.0,4.0,0.0,5.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0
83098afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
83098bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83098cfffffffff,8.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
83098dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83098efffffffff,27.0,0.0,0.0,4.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
830991fffffffff,196.0,2.0,0.0,121.0,0.0,0.0,19.0,34.0,4.0,0.0,0.0
830998fffffffff,10.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
830999fffffffff,54.0,15.0,0.0,5.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0
83099bfffffffff,21.0,0.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
83099cfffffffff,8.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
83099dfffffffff,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
83099efffffffff,35.0,0.0,0.0,21.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
8309a0fffffffff,67.0,0.0,2.0,11.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0
8309a4fffffffff,93.0,0.0,3.0,18.0,0.0,0.0,66.0,4.0,2.0,0.0,0.0
8309a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8309a6fffffffff,61.0,0.0,5.0,17.0,0.0,0.0,27.0,12.0,0.0,0.0,0.0
830a33fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830bb0fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
830bb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830bb4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
830bb6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830c01fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
830c02fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
830c03fffffffff,148.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0
830c04fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
830c05fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
830c06fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
830c0bfffffffff,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0
830c11fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
830c14fffffffff,9036.0,0.0,0.0,0.0,0.0,0.0,3866.0,0.0,2358.0,2812.0,0.0
830c15fffffffff,645.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,206.0,147.0,0.0
830c18fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
830c1bfffffffff,138.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,15.0,51.0,0.0
830c1dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
830c1efffffffff,258.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0
830c21fffffffff,104.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,9.0,0.0
830c22fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830c23fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
830c24fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
830c25fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
830c26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830c2afffffffff,58.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
830c2cfffffffff,107.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0
830c2dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
830c30fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,16.0,26.0,0.0
830c32fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,6.0,0.0
830c33fffffffff,295.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,11.0,12.0,0.0
830c34fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,32.0,0.0
830c35fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
830c40fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830c41fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0
830c42fffffffff,282.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0
830c44fffffffff,45.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0
830c45fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
830c46fffffffff,373.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0
830c50fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0
830c51fffffffff,469.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0.0
830c52fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
830c54fffffffff,256.0,1.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0
830c55fffffffff,321.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0
830c56fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
830c5afffffffff,212.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0
830c60fffffffff,10.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
830c61fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
830c62fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,8.0,0.0
830c63fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,6.0,0.0
830c64fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0
830c65fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,0.0
830c66fffffffff,407.0,19.0,0.0,0.0,0.0,0.0,364.0,0.0,1.0,23.0,0.0
830c68fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
830c6afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830c70fffffffff,377.0,21.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,5.0,0.0
830c71fffffffff,420.0,6.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,20.0,0.0
830c72fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
830c73fffffffff,5213.0,90.0,0.0,0.0,0.0,0.0,4881.0,0.0,22.0,181.0,0.0
830c74fffffffff,1325.0,86.0,0.0,0.0,0.0,0.0,1076.0,0.0,4.0,131.0,0.0
830c75fffffffff,304.0,53.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,19.0,0.0
830c76fffffffff,151.0,11.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,6.0,0.0
830c80fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
830ca4fffffffff,2030.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,1166.0,361.0,0.0
830ca5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
830ca9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
830cadfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
830cc4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830ccefffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830cd8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
830cdcfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830cddfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
830cdefffffffff,50.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
830ce1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
830ce2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
830ce3fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0
830ce8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830ce9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
830ceafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830cecfffffffff,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
830cedfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
830ceefffffffff,76.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,6.0,0.0
830cf4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
830cf5fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
830d03fffffffff,1501.0,0.0,0.0,0.0,25.0,0.0,570.0,0.0,838.0,0.0,0.0
830d09fffffffff,282.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,50.0,95.0,0.0
830d0afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
830d0bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0
830d0cfffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
830d0dfffffffff,51.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,14.0,26.0,0.0
830d0efffffffff,24.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,3.0,0.0
830d19fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
830d1bfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
830d40fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
830d42fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,4.0,0.0
