cell_id,Cecropis daurica,Cecropis daurica [daurica Group],Cecropis daurica [striolata Group]
843db35ffffffff,98.0,98.0,0.0
843db37ffffffff,34.0,34.0,0.0
843db39ffffffff,1.0,1.0,0.0
843db3bffffffff,10.0,10.0,0.0
843db3dffffffff,4.0,4.0,0.0
843db43ffffffff,3.0,3.0,0.0
843db49ffffffff,2.0,2.0,0.0
843db4dffffffff,8.0,8.0,0.0
843db51ffffffff,23.0,23.0,0.0
843db53ffffffff,32.0,32.0,0.0
843db55ffffffff,26.0,26.0,0.0
843db57ffffffff,72.0,72.0,0.0
843db61ffffffff,23.0,23.0,0.0
843db63ffffffff,5.0,5.0,0.0
843db65ffffffff,32.0,32.0,0.0
843db67ffffffff,113.0,113.0,0.0
843db69ffffffff,2.0,2.0,0.0
843db6bffffffff,1.0,1.0,0.0
843db6dffffffff,53.0,53.0,0.0
8440011ffffffff,3.0,3.0,0.0
8440049ffffffff,6.0,6.0,0.0
844004dffffffff,4.0,4.0,0.0
844005dffffffff,3.0,3.0,0.0
84400a3ffffffff,1.0,1.0,0.0
84400c1ffffffff,4.0,4.0,0.0
84400e7ffffffff,1.0,1.0,0.0
844010dffffffff,2.0,2.0,0.0
8440123ffffffff,1.0,1.0,0.0
8440139ffffffff,2.0,2.0,0.0
844013bffffffff,1.0,1.0,0.0
8440197ffffffff,4.0,4.0,0.0
84401b9ffffffff,2.0,2.0,0.0
84401dbffffffff,7.0,7.0,0.0
844020bffffffff,2.0,2.0,0.0
8440223ffffffff,2.0,2.0,0.0
844022bffffffff,1.0,1.0,0.0
84402adffffffff,2.0,2.0,0.0
84402b5ffffffff,2.0,2.0,0.0
84402d7ffffffff,105.0,105.0,0.0
8440349ffffffff,3.0,3.0,0.0
844034bffffffff,2.0,2.0,0.0
8440363ffffffff,3.0,3.0,0.0
8440369ffffffff,4.0,4.0,0.0
844036dffffffff,6.0,6.0,0.0
8440413ffffffff,13.0,3.0,3.0
8440417ffffffff,2.0,0.0,0.0
8440431ffffffff,2.0,2.0,0.0
8440439ffffffff,8.0,8.0,0.0
8440457ffffffff,6.0,6.0,0.0
8440499ffffffff,4.0,4.0,0.0
84404c1ffffffff,4.0,4.0,0.0
84404c3ffffffff,2.0,0.0,2.0
84404c5ffffffff,61.0,52.0,9.0
84404c9ffffffff,4.0,2.0,2.0
84404cbffffffff,86.0,48.0,23.0
84404cdffffffff,17.0,5.0,6.0
84404ddffffffff,216.0,75.0,121.0
84404e1ffffffff,1.0,1.0,0.0
84404e7ffffffff,2.0,0.0,2.0
84404e9ffffffff,1.0,1.0,0.0
84404edffffffff,2.0,0.0,2.0
844052dffffffff,7.0,7.0,0.0
8440591ffffffff,2.0,2.0,0.0
84405c1ffffffff,4.0,4.0,0.0
84405cbffffffff,1.0,0.0,1.0
84405ddffffffff,1.0,1.0,0.0
84405e7ffffffff,2.0,2.0,0.0
8440613ffffffff,6.0,4.0,2.0
8440619ffffffff,81.0,11.0,68.0
844061bffffffff,6.0,2.0,4.0
8440641ffffffff,2.0,2.0,0.0
8440651ffffffff,20.0,5.0,13.0
8440653ffffffff,8.0,1.0,7.0
8440657ffffffff,2.0,0.0,2.0
844066dffffffff,9.0,1.0,8.0
84406b1ffffffff,4.0,2.0,0.0
84406b3ffffffff,2.0,2.0,0.0
84406b5ffffffff,2.0,2.0,0.0
84406b7ffffffff,26.0,14.0,5.0
84406cdffffffff,1.0,1.0,0.0
84406d3ffffffff,1.0,0.0,1.0
8440711ffffffff,1.0,1.0,0.0
8440717ffffffff,4.0,2.0,2.0
8440733ffffffff,2.0,2.0,0.0
844075dffffffff,12.0,12.0,0.0
8440885ffffffff,5.0,5.0,0.0
8440899ffffffff,8.0,8.0,0.0
844089dffffffff,8.0,8.0,0.0
84408a9ffffffff,8.0,8.0,0.0
84408bdffffffff,1.0,1.0,0.0
84408d3ffffffff,11.0,11.0,0.0
84408d7ffffffff,2.0,2.0,0.0
8440909ffffffff,2.0,2.0,0.0
8440955ffffffff,2.0,2.0,0.0
8440957ffffffff,2.0,2.0,0.0
844095dffffffff,4.0,4.0,0.0
844096bffffffff,2.0,2.0,0.0
84409d3ffffffff,1.0,1.0,0.0
8440a05ffffffff,2.0,2.0,0.0
8440a13ffffffff,1.0,1.0,0.0
8440a69ffffffff,12.0,12.0,0.0
8440a89ffffffff,2.0,2.0,0.0
8440ac5ffffffff,6.0,6.0,0.0
8440ac7ffffffff,4.0,4.0,0.0
8440b51ffffffff,32.0,32.0,0.0
8440b53ffffffff,35.0,35.0,0.0
8440c05ffffffff,2.0,2.0,0.0
8440c27ffffffff,2.0,2.0,0.0
8440c59ffffffff,8.0,8.0,0.0
8440c61ffffffff,1.0,1.0,0.0
8440c63ffffffff,2.0,2.0,0.0
8440c69ffffffff,4.0,4.0,0.0
8440c6dffffffff,7.0,7.0,0.0
8440e11ffffffff,14.0,14.0,0.0
8440e13ffffffff,46.0,46.0,0.0
8440e17ffffffff,13.0,13.0,0.0
8440e1dffffffff,2.0,2.0,0.0
8440e23ffffffff,1.0,1.0,0.0
8440e31ffffffff,5.0,5.0,0.0
8440e33ffffffff,4.0,4.0,0.0
8440e35ffffffff,4.0,4.0,0.0
8440e37ffffffff,7.0,7.0,0.0
8440e39ffffffff,2.0,2.0,0.0
8440e3bffffffff,1.0,1.0,0.0
8440e3dffffffff,73.0,73.0,0.0
8440e45ffffffff,6.0,6.0,0.0
8440e57ffffffff,1.0,1.0,0.0
8440e5dffffffff,7.0,7.0,0.0
8440e69ffffffff,2.0,2.0,0.0
8440ea9ffffffff,3.0,3.0,0.0
8440ec1ffffffff,8.0,8.0,0.0
8440ec5ffffffff,8.0,8.0,0.0
8440ec7ffffffff,2.0,2.0,0.0
8440ee5ffffffff,4.0,4.0,0.0
8440f13ffffffff,2.0,2.0,0.0
8440f17ffffffff,4.0,4.0,0.0
8440f39ffffffff,1.0,1.0,0.0
8440f63ffffffff,1.0,1.0,0.0
8441035ffffffff,5.0,5.0,0.0
8441037ffffffff,7.0,7.0,0.0
8441085ffffffff,1.0,1.0,0.0
8441099ffffffff,4.0,4.0,0.0
844109bffffffff,5.0,5.0,0.0
84410a5ffffffff,2.0,2.0,0.0
8441105ffffffff,2.0,2.0,0.0
8441111ffffffff,6.0,6.0,0.0
844111bffffffff,2.0,2.0,0.0
8441129ffffffff,2.0,2.0,0.0
844112bffffffff,4.0,4.0,0.0
8441163ffffffff,3.0,3.0,0.0
8441181ffffffff,3.0,3.0,0.0
8441185ffffffff,6.0,6.0,0.0
8441189ffffffff,4.0,4.0,0.0
844118bffffffff,7.0,7.0,0.0
844118dffffffff,2.0,2.0,0.0
8441199ffffffff,10.0,10.0,0.0
844119dffffffff,4.0,4.0,0.0
84411a1ffffffff,2.0,2.0,0.0
84411a3ffffffff,2.0,2.0,0.0
84411a5ffffffff,1.0,1.0,0.0
84411a7ffffffff,2.0,2.0,0.0
84411b5ffffffff,21.0,21.0,0.0
84411bdffffffff,4.0,4.0,0.0
84411c1ffffffff,1.0,1.0,0.0
84411c3ffffffff,3.0,3.0,0.0
84411c7ffffffff,1.0,1.0,0.0
84411cbffffffff,429.0,429.0,0.0
84411d3ffffffff,4.0,4.0,0.0
84411d5ffffffff,12.0,12.0,0.0
84411d7ffffffff,8.0,8.0,0.0
84411d9ffffffff,3.0,3.0,0.0
84411ddffffffff,29.0,29.0,0.0
84411e3ffffffff,2.0,2.0,0.0
8441315ffffffff,15.0,0.0,15.0
8441421ffffffff,6.0,6.0,0.0
844142bffffffff,2.0,2.0,0.0
8441431ffffffff,19.0,13.0,0.0
8441433ffffffff,11.0,4.0,0.0
8441435ffffffff,1.0,1.0,0.0
844143bffffffff,6.0,6.0,0.0
8441481ffffffff,2.0,0.0,2.0
8441487ffffffff,4.0,0.0,4.0
8441491ffffffff,1.0,1.0,0.0
8441497ffffffff,9.0,3.0,6.0
844149bffffffff,8.0,0.0,8.0
84414b1ffffffff,2.0,2.0,0.0
84414b7ffffffff,4.0,0.0,4.0
84414bbffffffff,2.0,0.0,0.0
84414c3ffffffff,14.0,3.0,9.0
84414cbffffffff,2.0,0.0,0.0
84414d1ffffffff,4.0,0.0,4.0
84414d9ffffffff,15.0,11.0,3.0
84414e1ffffffff,2.0,2.0,0.0
8441509ffffffff,2.0,2.0,0.0
844153dffffffff,3.0,3.0,0.0
8441541ffffffff,12.0,12.0,0.0
8441547ffffffff,12.0,12.0,0.0
844154dffffffff,6.0,6.0,0.0
8441585ffffffff,10.0,10.0,0.0
844158dffffffff,1.0,0.0,1.0
8441593ffffffff,3.0,3.0,0.0
84415a1ffffffff,9.0,9.0,0.0
84415a9ffffffff,4.0,4.0,0.0
84415c3ffffffff,13.0,12.0,0.0
84415e5ffffffff,1.0,1.0,0.0
84415e7ffffffff,6.0,6.0,0.0
84415edffffffff,22.0,22.0,0.0
8441611ffffffff,3.0,0.0,1.0
8441617ffffffff,2.0,2.0,0.0
8441643ffffffff,1.0,1.0,0.0
8441655ffffffff,6.0,4.0,2.0
8441659ffffffff,1.0,0.0,0.0
844165bffffffff,4.0,0.0,4.0
8441681ffffffff,4.0,2.0,2.0
8441685ffffffff,19.0,10.0,9.0
844168bffffffff,2.0,2.0,0.0
8441695ffffffff,1.0,1.0,0.0
844169dffffffff,3.0,1.0,2.0
84416a1ffffffff,2.0,2.0,0.0
84416a3ffffffff,2.0,2.0,0.0
84416abffffffff,4.0,0.0,4.0
84416b1ffffffff,4.0,2.0,1.0
84416b3ffffffff,2.0,0.0,0.0
84416b7ffffffff,2.0,0.0,2.0
84416b9ffffffff,4.0,0.0,1.0
84416bdffffffff,2.0,2.0,0.0
84416c3ffffffff,4.0,3.0,0.0
84416cdffffffff,3.0,3.0,0.0
84416d1ffffffff,2.0,2.0,0.0
84416d3ffffffff,1.0,1.0,0.0
84416d7ffffffff,4.0,2.0,2.0
84416d9ffffffff,1.0,1.0,0.0
84416dbffffffff,1.0,1.0,0.0
84416ddffffffff,4.0,4.0,0.0
8441711ffffffff,2.0,2.0,0.0
8441719ffffffff,5.0,5.0,0.0
8441833ffffffff,1.0,1.0,0.0
8441845ffffffff,1.0,1.0,0.0
8441847ffffffff,1.0,1.0,0.0
844184bffffffff,5.0,5.0,0.0
844184dffffffff,1.0,1.0,0.0
8441855ffffffff,45.0,45.0,0.0
8441857ffffffff,2.0,2.0,0.0
8441859ffffffff,7.0,7.0,0.0
844185dffffffff,4.0,4.0,0.0
8441863ffffffff,3.0,3.0,0.0
8441869ffffffff,1.0,1.0,0.0
8441891ffffffff,1.0,1.0,0.0
84418b3ffffffff,4.0,4.0,0.0
84418b7ffffffff,2.0,2.0,0.0
84418ddffffffff,2.0,2.0,0.0
8441901ffffffff,2.0,2.0,0.0
8441903ffffffff,1.0,1.0,0.0
8441907ffffffff,5.0,5.0,0.0
844190bffffffff,5.0,5.0,0.0
8441911ffffffff,21.0,21.0,0.0
8441915ffffffff,2.0,2.0,0.0
8441919ffffffff,22.0,22.0,0.0
844191bffffffff,13.0,13.0,0.0
8441921ffffffff,48.0,48.0,0.0
8441923ffffffff,12.0,12.0,0.0
8441925ffffffff,2.0,2.0,0.0
8441929ffffffff,1.0,1.0,0.0
844192bffffffff,2.0,2.0,0.0
844192dffffffff,72.0,72.0,0.0
844193dffffffff,2.0,2.0,0.0
8441945ffffffff,1.0,1.0,0.0
8441949ffffffff,2.0,2.0,0.0
844195dffffffff,3.0,3.0,0.0
8441967ffffffff,2.0,2.0,0.0
8441993ffffffff,3.0,3.0,0.0
84419b5ffffffff,1.0,1.0,0.0
84419bbffffffff,1.0,1.0,0.0
84419e7ffffffff,2.0,2.0,0.0
84419e9ffffffff,1.0,1.0,0.0
8441a09ffffffff,18.0,18.0,0.0
8441a0bffffffff,3.0,3.0,0.0
8441a0dffffffff,1.0,1.0,0.0
8441a37ffffffff,5.0,5.0,0.0
8441a43ffffffff,9.0,9.0,0.0
8441a55ffffffff,252.0,252.0,0.0
8441a97ffffffff,4.0,4.0,0.0
8441ab3ffffffff,4.0,4.0,0.0
8441b15ffffffff,1.0,1.0,0.0
8441b19ffffffff,1.0,1.0,0.0
8441b21ffffffff,2.0,2.0,0.0
8441b29ffffffff,3.0,3.0,0.0
8441b2dffffffff,2.0,2.0,0.0
8441b31ffffffff,7.0,7.0,0.0
8441b33ffffffff,1.0,1.0,0.0
8441b35ffffffff,4.0,4.0,0.0
8441b37ffffffff,5.0,5.0,0.0
8441b43ffffffff,441.0,436.0,0.0
8441b51ffffffff,4.0,4.0,0.0
8441b53ffffffff,12.0,12.0,0.0
8441b55ffffffff,12.0,12.0,0.0
8441b5dffffffff,87.0,80.0,0.0
8441b61ffffffff,6.0,6.0,0.0
8441b65ffffffff,1.0,1.0,0.0
8442483ffffffff,2.0,2.0,0.0
8442493ffffffff,70.0,70.0,0.0
8442499ffffffff,15.0,15.0,0.0
844249bffffffff,12.0,12.0,0.0
8442515ffffffff,5.0,5.0,0.0
8442531ffffffff,5.0,5.0,0.0
844259dffffffff,2.0,2.0,0.0
84425a5ffffffff,6.0,6.0,0.0
84425a7ffffffff,39.0,39.0,0.0
84425a9ffffffff,3.0,2.0,0.0
84425e5ffffffff,1.0,1.0,0.0
84425e7ffffffff,4.0,4.0,0.0
8442c01ffffffff,111.0,111.0,0.0
8442c05ffffffff,75.0,75.0,0.0
8442c07ffffffff,145.0,145.0,0.0
8442c09ffffffff,9.0,9.0,0.0
8442c0dffffffff,55.0,55.0,0.0
8442c11ffffffff,1.0,1.0,0.0
8442c13ffffffff,142.0,142.0,0.0
8442c17ffffffff,4.0,4.0,0.0
8442c19ffffffff,4.0,4.0,0.0
8442c1bffffffff,15.0,15.0,0.0
8442c21ffffffff,7.0,7.0,0.0
8442c23ffffffff,13.0,13.0,0.0
8442c25ffffffff,2.0,2.0,0.0
8442c27ffffffff,35.0,35.0,0.0
8442c29ffffffff,9.0,9.0,0.0
8442c2dffffffff,18.0,18.0,0.0
8442c31ffffffff,32.0,32.0,0.0
8442c33ffffffff,11.0,11.0,0.0
8442c35ffffffff,1.0,1.0,0.0
8442c39ffffffff,29.0,29.0,0.0
8442c3dffffffff,16.0,16.0,0.0
8442c41ffffffff,213.0,213.0,0.0
8442c43ffffffff,153.0,153.0,0.0
8442c45ffffffff,15.0,15.0,0.0
8442c47ffffffff,28.0,28.0,0.0
8442c49ffffffff,73.0,73.0,0.0
8442c4bffffffff,362.0,362.0,0.0
8442c4dffffffff,46.0,46.0,0.0
8442c51ffffffff,11.0,11.0,0.0
8442c53ffffffff,25.0,25.0,0.0
8442c55ffffffff,30.0,30.0,0.0
8442c57ffffffff,30.0,30.0,0.0
8442c59ffffffff,26.0,26.0,0.0
8442c5bffffffff,12.0,12.0,0.0
8442c5dffffffff,329.0,329.0,0.0
8442c61ffffffff,19.0,19.0,0.0
8442c63ffffffff,2.0,2.0,0.0
8442c67ffffffff,6.0,6.0,0.0
8442c69ffffffff,36.0,36.0,0.0
8442c6dffffffff,7.0,7.0,0.0
8442c83ffffffff,2.0,2.0,0.0
8442c85ffffffff,6.0,6.0,0.0
8442c89ffffffff,1.0,1.0,0.0
8442c8bffffffff,11.0,11.0,0.0
8442c8dffffffff,2.0,2.0,0.0
8442c91ffffffff,3.0,3.0,0.0
8442c93ffffffff,3.0,3.0,0.0
8442c95ffffffff,2.0,2.0,0.0
8442c97ffffffff,1.0,1.0,0.0
8442c99ffffffff,1.0,1.0,0.0
8442c9bffffffff,3.0,3.0,0.0
8442ca1ffffffff,11.0,11.0,0.0
8442ca5ffffffff,5.0,5.0,0.0
8442ca7ffffffff,7.0,7.0,0.0
8442ca9ffffffff,7.0,7.0,0.0
8442cabffffffff,75.0,75.0,0.0
8442cb9ffffffff,8.0,8.0,0.0
8442cbbffffffff,2.0,2.0,0.0
8442cbdffffffff,5.0,5.0,0.0
8442cc1ffffffff,1.0,1.0,0.0
8442cc5ffffffff,112.0,112.0,0.0
8442cc7ffffffff,202.0,202.0,0.0
8442ccbffffffff,6.0,6.0,0.0
8442ccdffffffff,8.0,8.0,0.0
8442cd1ffffffff,21.0,21.0,0.0
8442cd3ffffffff,22.0,22.0,0.0
8442cd5ffffffff,5.0,5.0,0.0
8442cd7ffffffff,6.0,6.0,0.0
8442cd9ffffffff,2.0,2.0,0.0
8442cdbffffffff,63.0,63.0,0.0
8442cddffffffff,32.0,32.0,0.0
8442ce1ffffffff,11.0,11.0,0.0
8442ce3ffffffff,82.0,82.0,0.0
8442ce7ffffffff,13.0,13.0,0.0
8442ce9ffffffff,177.0,177.0,0.0
8442cebffffffff,130.0,130.0,0.0
8442cedffffffff,2.0,2.0,0.0
8442d13ffffffff,7.0,7.0,0.0
8442d1bffffffff,3.0,3.0,0.0
8442d89ffffffff,46.0,46.0,0.0
8442d91ffffffff,3.0,3.0,0.0
8442d93ffffffff,9.0,9.0,0.0
8442d95ffffffff,29.0,29.0,0.0
8442d97ffffffff,34.0,34.0,0.0
8442d99ffffffff,1.0,1.0,0.0
8442d9bffffffff,7.0,7.0,0.0
8442d9dffffffff,15.0,15.0,0.0
8442db3ffffffff,11.0,11.0,0.0
8442db5ffffffff,201.0,201.0,0.0
8442db7ffffffff,97.0,97.0,0.0
8442db9ffffffff,6.0,6.0,0.0
8442dbbffffffff,19.0,19.0,0.0
8442dbdffffffff,5.0,5.0,0.0
8442dc1ffffffff,8.0,8.0,0.0
8442dc3ffffffff,64.0,64.0,0.0
8442dc5ffffffff,6.0,6.0,0.0
8442dc7ffffffff,4.0,4.0,0.0
8442dc9ffffffff,12.0,12.0,0.0
8442dcbffffffff,12.0,12.0,0.0
8442dcdffffffff,92.0,92.0,0.0
8442dd1ffffffff,222.0,222.0,0.0
8442dd3ffffffff,1.0,1.0,0.0
8442dd5ffffffff,14.0,14.0,0.0
8442dd9ffffffff,155.0,155.0,0.0
8442ddbffffffff,5.0,5.0,0.0
8442dddffffffff,4.0,4.0,0.0
8442e23ffffffff,87.0,87.0,0.0
8442e27ffffffff,41.0,41.0,0.0
8442e31ffffffff,4.0,4.0,0.0
8442e35ffffffff,39.0,39.0,0.0
8442e37ffffffff,100.0,100.0,0.0
8442e89ffffffff,2.0,2.0,0.0
8442e97ffffffff,12.0,12.0,0.0
8442ea5ffffffff,6.0,6.0,0.0
8442ea9ffffffff,1.0,1.0,0.0
8442eb1ffffffff,17.0,17.0,0.0
8442eb3ffffffff,99.0,99.0,0.0
8442eb5ffffffff,20.0,20.0,0.0
8442eb7ffffffff,6.0,6.0,0.0
8442ebbffffffff,8.0,8.0,0.0
8443a17ffffffff,10.0,10.0,0.0
844a247ffffffff,1.0,1.0,0.0
844a26bffffffff,4.0,4.0,0.0
844b26dffffffff,81.0,81.0,0.0
844b30bffffffff,5.0,5.0,0.0
844b343ffffffff,2.0,2.0,0.0
844b349ffffffff,9.0,9.0,0.0
844b34bffffffff,1.0,1.0,0.0
844b351ffffffff,4.0,4.0,0.0
844b355ffffffff,1.0,1.0,0.0
844b357ffffffff,1.0,1.0,0.0
844b35dffffffff,10.0,10.0,0.0
844b56dffffffff,3.0,3.0,0.0
844b647ffffffff,1.0,1.0,0.0
844b657ffffffff,5.0,5.0,0.0
844b659ffffffff,7.0,7.0,0.0
844b661ffffffff,1.0,1.0,0.0
844b6d9ffffffff,2.0,2.0,0.0
844b841ffffffff,23.0,0.0,23.0
844b845ffffffff,350.0,13.0,328.0
844b847ffffffff,5.0,0.0,5.0
844b849ffffffff,97.0,0.0,97.0
844b84dffffffff,42.0,0.0,42.0
844b861ffffffff,9.0,0.0,9.0
844b863ffffffff,22.0,0.0,19.0
844b869ffffffff,40.0,1.0,39.0
844b86dffffffff,1397.0,253.0,1037.0
844b913ffffffff,9.0,0.0,9.0
844b91bffffffff,9.0,0.0,9.0
844b933ffffffff,12.0,0.0,12.0
844b9cdffffffff,94.0,0.0,94.0
844ba01ffffffff,161.0,4.0,153.0
844ba03ffffffff,62.0,5.0,57.0
844ba05ffffffff,1089.0,5.0,1080.0
844ba07ffffffff,7.0,0.0,7.0
844ba09ffffffff,104.0,4.0,98.0
844ba0bffffffff,903.0,78.0,793.0
844ba0dffffffff,83.0,10.0,67.0
844ba15ffffffff,68.0,33.0,33.0
844ba19ffffffff,6.0,6.0,0.0
844ba1dffffffff,335.0,201.0,111.0
844ba21ffffffff,3149.0,9.0,3137.0
844ba23ffffffff,5.0,0.0,5.0
844ba25ffffffff,5198.0,6.0,5189.0
844ba27ffffffff,733.0,4.0,729.0
844ba29ffffffff,1008.0,0.0,1003.0
844ba2bffffffff,3264.0,2.0,3262.0
844ba2dffffffff,895.0,6.0,889.0
844ba35ffffffff,199.0,0.0,199.0
844ba39ffffffff,22.0,11.0,11.0
844ba3dffffffff,409.0,1.0,407.0
844ba53ffffffff,9.0,2.0,7.0
844ba57ffffffff,286.0,69.0,193.0
844ba63ffffffff,146.0,0.0,146.0
844ba67ffffffff,27.0,0.0,27.0
844ba81ffffffff,1.0,1.0,0.0
844ba87ffffffff,1.0,1.0,0.0
844bb11ffffffff,1422.0,15.0,1399.0
844bb13ffffffff,771.0,11.0,758.0
844bb17ffffffff,770.0,6.0,758.0
844bb19ffffffff,4747.0,14.0,4725.0
844bb1bffffffff,1218.0,9.0,1204.0
844bb51ffffffff,35.0,19.0,13.0
844bb53ffffffff,4109.0,7.0,4102.0
844bb55ffffffff,4.0,0.0,4.0
844bb59ffffffff,11.0,4.0,7.0
8460021ffffffff,8.0,8.0,0.0
8460025ffffffff,556.0,556.0,0.0
8460027ffffffff,258.0,258.0,0.0
846002dffffffff,348.0,348.0,0.0
8460045ffffffff,16.0,16.0,0.0
846004dffffffff,89.0,89.0,0.0
8460061ffffffff,138.0,138.0,0.0
8460065ffffffff,147.0,147.0,0.0
8460067ffffffff,58.0,58.0,0.0
8460069ffffffff,447.0,447.0,0.0
846006bffffffff,4.0,4.0,0.0
846006dffffffff,151.0,151.0,0.0
8460101ffffffff,29.0,29.0,0.0
8460103ffffffff,62.0,62.0,0.0
8460105ffffffff,26.0,26.0,0.0
8460107ffffffff,16.0,16.0,0.0
8460109ffffffff,34.0,34.0,0.0
846010bffffffff,31.0,31.0,0.0
846010dffffffff,31.0,31.0,0.0
8460111ffffffff,8.0,8.0,0.0
8460113ffffffff,234.0,234.0,0.0
8460115ffffffff,37.0,37.0,0.0
8460117ffffffff,58.0,58.0,0.0
8460119ffffffff,52.0,52.0,0.0
846011bffffffff,205.0,205.0,0.0
846011dffffffff,156.0,156.0,0.0
8460121ffffffff,35.0,35.0,0.0
8460123ffffffff,5.0,5.0,0.0
8460125ffffffff,7.0,7.0,0.0
8460127ffffffff,11.0,11.0,0.0
8460129ffffffff,2.0,2.0,0.0
846012bffffffff,54.0,54.0,0.0
8460131ffffffff,18.0,18.0,0.0
8460133ffffffff,3.0,3.0,0.0
8460135ffffffff,15.0,15.0,0.0
8460137ffffffff,3.0,3.0,0.0
8460139ffffffff,64.0,64.0,0.0
846013bffffffff,14.0,14.0,0.0
846013dffffffff,10.0,10.0,0.0
8460141ffffffff,196.0,196.0,0.0
8460143ffffffff,348.0,348.0,0.0
8460145ffffffff,2944.0,2944.0,0.0
8460147ffffffff,266.0,266.0,0.0
8460149ffffffff,459.0,459.0,0.0
846014bffffffff,787.0,786.0,0.0
846014dffffffff,2469.0,2467.0,0.0
8460151ffffffff,296.0,296.0,0.0
8460153ffffffff,175.0,175.0,0.0
8460155ffffffff,164.0,164.0,0.0
8460157ffffffff,158.0,158.0,0.0
8460159ffffffff,244.0,244.0,0.0
846015bffffffff,223.0,223.0,0.0
846015dffffffff,3438.0,3438.0,0.0
8460161ffffffff,415.0,415.0,0.0
8460163ffffffff,52.0,52.0,0.0
8460165ffffffff,71.0,71.0,0.0
8460167ffffffff,16.0,16.0,0.0
8460169ffffffff,5697.0,5696.0,0.0
846016bffffffff,87.0,87.0,0.0
846016dffffffff,309.0,309.0,0.0
84601a5ffffffff,6.0,6.0,0.0
84601cdffffffff,9.0,9.0,0.0
84601e1ffffffff,68.0,68.0,0.0
84601e5ffffffff,21.0,21.0,0.0
84601e9ffffffff,660.0,660.0,0.0
84601edffffffff,49.0,49.0,0.0
8460221ffffffff,59.0,59.0,0.0
8460225ffffffff,91.0,91.0,0.0
8460227ffffffff,60.0,60.0,0.0
8460229ffffffff,31.0,31.0,0.0
846022dffffffff,92.0,92.0,0.0
8460261ffffffff,107.0,107.0,0.0
8460263ffffffff,29.0,29.0,0.0
8460265ffffffff,15.0,15.0,0.0
8460267ffffffff,40.0,40.0,0.0
8460269ffffffff,46.0,46.0,0.0
846026bffffffff,5.0,5.0,0.0
846026dffffffff,80.0,80.0,0.0
8460301ffffffff,6.0,6.0,0.0
8460303ffffffff,33.0,33.0,0.0
8460305ffffffff,11.0,11.0,0.0
8460307ffffffff,60.0,60.0,0.0
8460309ffffffff,23.0,23.0,0.0
846030bffffffff,133.0,133.0,0.0
8460311ffffffff,408.0,408.0,0.0
8460313ffffffff,1690.0,1690.0,0.0
8460315ffffffff,531.0,531.0,0.0
8460317ffffffff,743.0,743.0,0.0
8460319ffffffff,198.0,197.0,0.0
846031bffffffff,861.0,861.0,0.0
846031dffffffff,545.0,545.0,0.0
8460321ffffffff,693.0,693.0,0.0
8460323ffffffff,210.0,210.0,0.0
8460325ffffffff,35.0,35.0,0.0
8460327ffffffff,136.0,136.0,0.0
8460329ffffffff,155.0,155.0,0.0
846032bffffffff,90.0,90.0,0.0
846032dffffffff,267.0,267.0,0.0
8460331ffffffff,519.0,518.0,0.0
8460333ffffffff,799.0,798.0,0.0
8460335ffffffff,532.0,532.0,0.0
8460337ffffffff,288.0,288.0,0.0
8460339ffffffff,707.0,707.0,0.0
846033bffffffff,2039.0,2039.0,0.0
846033dffffffff,120.0,120.0,0.0
8460341ffffffff,3.0,3.0,0.0
8460343ffffffff,52.0,52.0,0.0
8460345ffffffff,68.0,68.0,0.0
8460349ffffffff,14.0,14.0,0.0
846034bffffffff,15.0,15.0,0.0
846034dffffffff,32.0,32.0,0.0
8460351ffffffff,177.0,176.0,0.0
8460353ffffffff,291.0,291.0,0.0
8460355ffffffff,9.0,9.0,0.0
8460357ffffffff,53.0,53.0,0.0
8460359ffffffff,12.0,12.0,0.0
846035bffffffff,92.0,92.0,0.0
846035dffffffff,26.0,26.0,0.0
8460361ffffffff,23.0,23.0,0.0
8460363ffffffff,19.0,19.0,0.0
8460365ffffffff,31.0,31.0,0.0
8460367ffffffff,273.0,273.0,0.0
8460369ffffffff,98.0,98.0,0.0
846036bffffffff,6.0,6.0,0.0
846036dffffffff,60.0,60.0,0.0
8460803ffffffff,2.0,2.0,0.0
8460805ffffffff,23.0,23.0,0.0
8460807ffffffff,60.0,60.0,0.0
8460809ffffffff,6.0,6.0,0.0
846080bffffffff,2.0,2.0,0.0
8460811ffffffff,2.0,2.0,0.0
8460813ffffffff,1.0,1.0,0.0
8460815ffffffff,4.0,4.0,0.0
8460817ffffffff,17.0,17.0,0.0
846081bffffffff,2.0,2.0,0.0
846081dffffffff,44.0,44.0,0.0
8460827ffffffff,1.0,1.0,0.0
8460829ffffffff,2.0,2.0,0.0
846082bffffffff,13.0,13.0,0.0
8460837ffffffff,1.0,1.0,0.0
846083dffffffff,2.0,2.0,0.0
8460841ffffffff,45.0,45.0,0.0
8460843ffffffff,4.0,4.0,0.0
8460845ffffffff,195.0,195.0,0.0
8460847ffffffff,2.0,2.0,0.0
8460849ffffffff,22.0,22.0,0.0
846084bffffffff,19.0,19.0,0.0
846084dffffffff,109.0,109.0,0.0
8460851ffffffff,4.0,4.0,0.0
8460853ffffffff,4.0,4.0,0.0
8460857ffffffff,36.0,36.0,0.0
8460859ffffffff,2.0,2.0,0.0
846085bffffffff,4.0,4.0,0.0
846085dffffffff,5.0,5.0,0.0
