cell_id,Garrulus glandarius,Garrulus glandarius [glandarius Group],Garrulus glandarius [atricapillus Group],Garrulus glandarius [cervicalis Group],Garrulus glandarius hyrcanus,Garrulus glandarius [brandtii Group],Garrulus glandarius [bispecularis Group],Garrulus glandarius leucotis/oatesi,Garrulus glandarius [japonicus Group]
8308b1fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b2fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308b6fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c2fffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308c9fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308cdfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308cefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d0fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d1fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d2fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d3fffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d5fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308d8fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308dafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308ddfffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308defffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308edfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308f6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83094bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83095bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830981fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830982fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830988fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098afffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83098efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830991fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830993fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830998fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830999fffffffff,108.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099bfffffffff,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83099efffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830bb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831016fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831023fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310a8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310c2fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310d6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310dcfffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f0fffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f2fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310f6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831100fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831103fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831104fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831105fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831106fffffffff,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831113fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831115fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831116fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831120fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831121fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831122fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831123fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831124fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831125fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831126fffffffff,136.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831128fffffffff,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831129fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83112efffffffff,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831130fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831131fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831133fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831134fffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831135fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831136fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831180fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831181fffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831183fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831185fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118afffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118cfffffffff,103.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83118efffffffff,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831191fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831196fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83119dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aafffffffff,690.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311abfffffffff,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311aefffffffff,139.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311b4fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83148cfffffffff,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
83149afffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83149efffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8314aefffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83158efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831598fffffffff,55.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
83159afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83159bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83159cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831801fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831805fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831821fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831823fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831825fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831828fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182afffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182cfffffffff,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182dfffffffff,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83182efffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831844fffffffff,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831845fffffffff,91.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831846fffffffff,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831849fffffffff,1525.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184afffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184bfffffffff,1893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184cfffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83184dfffffffff,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831859fffffffff,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83185bfffffffff,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831860fffffffff,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831861fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831862fffffffff,56.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831863fffffffff,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831864fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831865fffffffff,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831868fffffffff,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831869fffffffff,54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186afffffffff,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186bfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186cfffffffff,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186dfffffffff,76.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83186efffffffff,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831870fffffffff,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831871fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831874fffffffff,57.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831875fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831876fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831908fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831909fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83190dfffffffff,116.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83192bfffffffff,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831940fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831941fffffffff,2022.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831942fffffffff,1207.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831943fffffffff,620.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831946fffffffff,63.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831948fffffffff,943.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831949fffffffff,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194afffffffff,2235.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194bfffffffff,66.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,469.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194dfffffffff,562.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83194efffffffff,1575.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831950fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831951fffffffff,433.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831952fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831953fffffffff,56.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831954fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831955fffffffff,129.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831956fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831958fffffffff,310.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831959fffffffff,1263.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195afffffffff,93.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195bfffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195cfffffffff,798.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195dfffffffff,1896.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83195efffffffff,97.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831968fffffffff,212.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831969fffffffff,1513.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196bfffffffff,231.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196cfffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83196dfffffffff,593.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831972fffffffff,156.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831973fffffffff,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831976fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e00fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e01fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e02fffffffff,212.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e03fffffffff,448.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e04fffffffff,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e05fffffffff,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e06fffffffff,1188.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e08fffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e09fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0afffffffff,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0bfffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0cfffffffff,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0dfffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,249.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e10fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e11fffffffff,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e12fffffffff,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e13fffffffff,422.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e14fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e15fffffffff,79.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e16fffffffff,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e18fffffffff,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e19fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1bfffffffff,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1cfffffffff,79.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1dfffffffff,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e1efffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e20fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e21fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e22fffffffff,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e23fffffffff,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e24fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e25fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e26fffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e28fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e29fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2afffffffff,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2bfffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2dfffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e2efffffffff,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e30fffffffff,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e31fffffffff,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e32fffffffff,266.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e33fffffffff,672.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e34fffffffff,860.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e35fffffffff,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e36fffffffff,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e42fffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e44fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e46fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e4dfffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e50fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e51fffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e52fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e53fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e54fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e55fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e56fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5afffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5cfffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e5efffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e60fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e61fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e62fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831e63fffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
