cell_id,Asio otus,Asio otus wilsonianus/tuftsi,Asio otus otus/canariensis
842bb21ffffffff,2.0,0.0,0.0
842bb27ffffffff,2.0,0.0,0.0
842bb37ffffffff,1.0,0.0,0.0
842bb59ffffffff,2.0,0.0,0.0
842c18dffffffff,6.0,0.0,0.0
842c4cdffffffff,3.0,0.0,0.0
842c903ffffffff,35.0,0.0,0.0
842c93bffffffff,33.0,0.0,3.0
842ca81ffffffff,2.0,0.0,0.0
842ccb7ffffffff,2.0,0.0,0.0
842ce4bffffffff,2.0,0.0,0.0
842cf07ffffffff,32.0,0.0,0.0
842cf35ffffffff,56.0,0.0,0.0
842cf3dffffffff,14.0,0.0,0.0
842d147ffffffff,2.0,0.0,0.0
842db05ffffffff,1.0,0.0,1.0
842db1bffffffff,1.0,0.0,1.0
842e749ffffffff,4.0,0.0,0.0
84309bdffffffff,2.0,0.0,2.0
8430c0dffffffff,1.0,0.0,0.0
8430e0bffffffff,7.0,0.0,0.0
8430e31ffffffff,1.0,0.0,0.0
84318d1ffffffff,6.0,0.0,0.0
8434641ffffffff,1.0,0.0,0.0
84351b5ffffffff,13.0,0.0,0.0
8435a8dffffffff,2.0,0.0,0.0
8435a93ffffffff,2.0,0.0,0.0
8439015ffffffff,4.0,0.0,0.0
843901dffffffff,2.0,0.0,0.0
843905dffffffff,3.0,0.0,0.0
843906dffffffff,6.0,0.0,0.0
8439101ffffffff,15.0,0.0,0.0
8439115ffffffff,2.0,0.0,0.0
8439157ffffffff,56.0,0.0,0.0
8439159ffffffff,7.0,0.0,0.0
843915bffffffff,2.0,0.0,0.0
8439191ffffffff,27.0,0.0,0.0
8439193ffffffff,2.0,0.0,0.0
843919bffffffff,3.0,0.0,0.0
84391c7ffffffff,2.0,0.0,0.0
84391e1ffffffff,1.0,0.0,0.0
8439207ffffffff,2.0,0.0,0.0
843921bffffffff,4.0,0.0,0.0
8439225ffffffff,3.0,0.0,0.0
8439229ffffffff,4.0,0.0,0.0
8439239ffffffff,2.0,0.0,0.0
843923dffffffff,13.0,0.0,0.0
8439257ffffffff,2.0,0.0,0.0
8439259ffffffff,2.0,0.0,0.0
8439287ffffffff,4.0,0.0,0.0
843928dffffffff,2.0,0.0,0.0
843929dffffffff,4.0,0.0,0.0
84392a9ffffffff,8.0,0.0,0.0
843931bffffffff,7.0,0.0,0.0
8439333ffffffff,35.0,0.0,0.0
8439337ffffffff,8.0,0.0,0.0
8439339ffffffff,3.0,0.0,0.0
8439711ffffffff,2.0,0.0,0.0
8439713ffffffff,2.0,0.0,0.0
843971bffffffff,3.0,0.0,0.0
8439739ffffffff,6.0,0.0,0.0
8439745ffffffff,6.0,0.0,0.0
8439755ffffffff,2.0,0.0,0.0
843c0a5ffffffff,10.0,0.0,0.0
843c581ffffffff,6.0,0.0,0.0
843c5cbffffffff,5.0,0.0,0.0
843ce51ffffffff,2.0,0.0,0.0
843d041ffffffff,3.0,0.0,0.0
843d045ffffffff,2.0,0.0,0.0
843d049ffffffff,2.0,0.0,0.0
843d109ffffffff,2.0,0.0,0.0
843d34bffffffff,2.0,0.0,0.0
843d363ffffffff,2.0,0.0,0.0
843da43ffffffff,2.0,0.0,0.0
843da57ffffffff,17.0,0.0,0.0
843da69ffffffff,18.0,0.0,2.0
843e5b9ffffffff,1.0,0.0,0.0
843e655ffffffff,2.0,0.0,0.0
843e6c9ffffffff,5.0,0.0,3.0
843f4d9ffffffff,1.0,0.0,0.0
8442697ffffffff,4.0,0.0,0.0
8442dd9ffffffff,3.0,0.0,0.0
844363dffffffff,3.0,0.0,0.0
8443acdffffffff,3.0,0.0,0.0
844816bffffffff,16.0,0.0,0.0
84485c7ffffffff,2.0,0.0,0.0
84485ddffffffff,7.0,0.0,0.0
84486a7ffffffff,2.0,0.0,0.0
8449829ffffffff,7.0,0.0,0.0
8449951ffffffff,3.0,0.0,0.0
844a261ffffffff,1.0,0.0,0.0
844b26dffffffff,3.0,0.0,0.0
844b56dffffffff,1.0,0.0,0.0
