cell_id,Thryothorus ludovicianus,Thryothorus ludovicianus [ludovicianus Group],Thryothorus ludovicianus [berlandieri Group],Thryothorus ludovicianus albinucha/subfulvus
8426e1dffffffff,8.0,0.0,0.0,0.0
8426e21ffffffff,129.0,0.0,0.0,0.0
8426e23ffffffff,355.0,0.0,0.0,0.0
8426e25ffffffff,17.0,0.0,0.0,0.0
8426e27ffffffff,93.0,0.0,0.0,0.0
8426e29ffffffff,102.0,0.0,0.0,0.0
8426e2bffffffff,213.0,0.0,0.0,0.0
8426e2dffffffff,42.0,0.0,0.0,0.0
8426e31ffffffff,205.0,0.0,0.0,0.0
8426e33ffffffff,264.0,0.0,0.0,0.0
8426e35ffffffff,16.0,0.0,0.0,0.0
8426e37ffffffff,8.0,0.0,0.0,0.0
8426e39ffffffff,314.0,0.0,0.0,0.0
8426e3bffffffff,27.0,0.0,0.0,0.0
8426e3dffffffff,442.0,0.0,0.0,0.0
8426e41ffffffff,57.0,0.0,0.0,0.0
8426e43ffffffff,1639.0,0.0,0.0,0.0
8426e45ffffffff,10.0,0.0,0.0,0.0
8426e47ffffffff,139.0,0.0,0.0,0.0
8426e49ffffffff,30.0,0.0,0.0,0.0
8426e4bffffffff,45.0,0.0,0.0,0.0
8426e4dffffffff,17.0,0.0,0.0,0.0
8426e51ffffffff,881.0,0.0,0.0,0.0
8426e53ffffffff,248.0,0.0,0.0,0.0
8426e55ffffffff,136.0,0.0,0.0,0.0
8426e57ffffffff,298.0,0.0,0.0,0.0
8426e59ffffffff,979.0,0.0,0.0,0.0
8426e5bffffffff,4010.0,0.0,0.0,0.0
8426e5dffffffff,322.0,0.0,0.0,0.0
8426e61ffffffff,9.0,0.0,0.0,0.0
8426e63ffffffff,121.0,0.0,0.0,0.0
8426e67ffffffff,153.0,0.0,0.0,0.0
8426e69ffffffff,40.0,0.0,0.0,0.0
8426e6bffffffff,61.0,0.0,0.0,0.0
8426e6dffffffff,11.0,0.0,0.0,0.0
8426e81ffffffff,65.0,0.0,0.0,0.0
8426e83ffffffff,263.0,0.0,0.0,0.0
8426e85ffffffff,239.0,0.0,0.0,0.0
8426e87ffffffff,13.0,0.0,0.0,0.0
8426e89ffffffff,81.0,0.0,0.0,0.0
8426e8bffffffff,111.0,0.0,0.0,0.0
8426e8dffffffff,31.0,0.0,0.0,0.0
8426e91ffffffff,44.0,0.0,0.0,0.0
8426e93ffffffff,11.0,0.0,0.0,0.0
8426e95ffffffff,129.0,0.0,0.0,0.0
8426e97ffffffff,177.0,0.0,0.0,0.0
8426e99ffffffff,222.0,0.0,0.0,0.0
8426e9bffffffff,176.0,0.0,0.0,0.0
8426e9dffffffff,827.0,0.0,0.0,0.0
8426ea1ffffffff,8.0,0.0,0.0,0.0
8426ea3ffffffff,15.0,0.0,0.0,0.0
8426ea5ffffffff,13.0,0.0,0.0,0.0
8426ea7ffffffff,11.0,0.0,0.0,0.0
8426ea9ffffffff,307.0,0.0,0.0,0.0
8426eabffffffff,30.0,0.0,0.0,0.0
8426eadffffffff,120.0,0.0,0.0,0.0
8426eb1ffffffff,20.0,0.0,0.0,0.0
8426eb3ffffffff,2.0,0.0,0.0,0.0
8426eb5ffffffff,7.0,0.0,0.0,0.0
8426eb7ffffffff,22.0,0.0,0.0,0.0
8426eb9ffffffff,169.0,0.0,0.0,0.0
8426ebbffffffff,35.0,0.0,0.0,0.0
8426ebdffffffff,43.0,0.0,0.0,0.0
8426ec1ffffffff,289.0,0.0,0.0,0.0
8426ec3ffffffff,124.0,0.0,0.0,0.0
8426ec5ffffffff,12.0,0.0,0.0,0.0
8426ec7ffffffff,7.0,0.0,0.0,0.0
8426ec9ffffffff,452.0,0.0,0.0,0.0
8426ecbffffffff,1235.0,0.0,0.0,0.0
8426ecdffffffff,216.0,0.0,0.0,0.0
8426ed1ffffffff,1008.0,0.0,0.0,0.0
8426ed3ffffffff,74.0,0.0,0.0,0.0
8426ed5ffffffff,1240.0,0.0,0.0,0.0
8426ed7ffffffff,1920.0,0.0,0.0,0.0
8426ed9ffffffff,430.0,0.0,0.0,0.0
8426edbffffffff,101.0,0.0,0.0,0.0
8426eddffffffff,785.0,0.0,0.0,0.0
8426ee1ffffffff,108.0,0.0,0.0,0.0
8426ee3ffffffff,459.0,0.0,0.0,0.0
8426ee5ffffffff,29.0,0.0,0.0,0.0
8426ee7ffffffff,48.0,0.0,0.0,0.0
8426ee9ffffffff,139.0,0.0,0.0,0.0
8426eebffffffff,16.0,0.0,0.0,0.0
8426eedffffffff,426.0,0.0,0.0,0.0
8426f07ffffffff,15.0,0.0,0.0,0.0
8426f0dffffffff,3.0,0.0,0.0,0.0
8426f11ffffffff,26.0,0.0,0.0,0.0
8426f13ffffffff,58.0,0.0,0.0,0.0
8426f15ffffffff,7.0,0.0,0.0,0.0
8426f17ffffffff,49.0,0.0,0.0,0.0
8426f19ffffffff,10.0,0.0,0.0,0.0
8426f1bffffffff,21.0,0.0,0.0,0.0
8426f1dffffffff,5.0,0.0,0.0,0.0
8426f25ffffffff,165.0,0.0,0.0,0.0
8426f2dffffffff,2.0,0.0,0.0,0.0
8426f3bffffffff,1.0,0.0,0.0,0.0
8426f45ffffffff,2.0,0.0,0.0,0.0
8426f51ffffffff,20.0,0.0,0.0,0.0
8426f53ffffffff,9.0,0.0,0.0,0.0
8426f55ffffffff,2.0,0.0,0.0,0.0
8426f57ffffffff,6.0,0.0,0.0,0.0
8426f59ffffffff,2.0,0.0,0.0,0.0
8426f5bffffffff,3.0,0.0,0.0,0.0
8427411ffffffff,8.0,0.0,0.0,0.0
8427417ffffffff,10.0,0.0,0.0,0.0
8427419ffffffff,4.0,0.0,0.0,0.0
842741bffffffff,2.0,0.0,0.0,0.0
842741dffffffff,8.0,0.0,0.0,0.0
8427453ffffffff,4.0,0.0,0.0,0.0
842745bffffffff,1.0,0.0,0.0,0.0
8427481ffffffff,348.0,0.0,0.0,0.0
8427483ffffffff,298.0,0.0,0.0,0.0
8427485ffffffff,267.0,0.0,0.0,0.0
8427487ffffffff,317.0,0.0,0.0,0.0
8427489ffffffff,17.0,0.0,0.0,0.0
842748bffffffff,232.0,0.0,0.0,0.0
842748dffffffff,427.0,0.0,0.0,0.0
8427491ffffffff,231.0,0.0,0.0,0.0
8427493ffffffff,65.0,0.0,0.0,0.0
8427495ffffffff,44.0,0.0,0.0,0.0
8427497ffffffff,87.0,0.0,0.0,0.0
8427499ffffffff,4687.0,0.0,0.0,0.0
842749bffffffff,305.0,0.0,0.0,0.0
842749dffffffff,522.0,0.0,0.0,0.0
84274a3ffffffff,15.0,0.0,0.0,0.0
84274abffffffff,53.0,0.0,0.0,0.0
84274b1ffffffff,1565.0,0.0,0.0,0.0
84274b3ffffffff,625.0,0.0,0.0,0.0
84274b5ffffffff,748.0,0.0,0.0,0.0
84274b7ffffffff,89.0,0.0,0.0,0.0
84274b9ffffffff,1278.0,0.0,0.0,0.0
84274bbffffffff,123.0,0.0,0.0,0.0
84274bdffffffff,66.0,0.0,0.0,0.0
84274c1ffffffff,45.0,0.0,0.0,0.0
84274c5ffffffff,4.0,0.0,0.0,0.0
84274c7ffffffff,20.0,0.0,0.0,0.0
84274c9ffffffff,3.0,0.0,0.0,0.0
84274cbffffffff,6.0,0.0,0.0,0.0
84274d1ffffffff,122.0,0.0,0.0,0.0
84274d3ffffffff,1140.0,0.0,0.0,0.0
84274d5ffffffff,136.0,0.0,0.0,0.0
84274d7ffffffff,583.0,0.0,0.0,0.0
84274d9ffffffff,24.0,0.0,0.0,0.0
84274dbffffffff,114.0,0.0,0.0,0.0
84274ddffffffff,11.0,0.0,0.0,0.0
84274e1ffffffff,18.0,0.0,0.0,0.0
84274e3ffffffff,36.0,0.0,0.0,0.0
84274e9ffffffff,4.0,0.0,0.0,0.0
84274ebffffffff,8.0,0.0,0.0,0.0
8427581ffffffff,515.0,0.0,0.0,0.0
8427583ffffffff,33.0,0.0,0.0,0.0
8427585ffffffff,26.0,0.0,0.0,0.0
8427587ffffffff,47.0,0.0,0.0,0.0
842758bffffffff,30.0,0.0,0.0,0.0
842758dffffffff,26.0,0.0,0.0,0.0
8427591ffffffff,28.0,0.0,0.0,0.0
8427593ffffffff,733.0,0.0,0.0,0.0
8427595ffffffff,16.0,0.0,0.0,0.0
8427597ffffffff,52.0,0.0,0.0,0.0
8427599ffffffff,47.0,0.0,0.0,0.0
842759bffffffff,120.0,0.0,0.0,0.0
842759dffffffff,35.0,0.0,0.0,0.0
84275a1ffffffff,41.0,0.0,0.0,0.0
84275a3ffffffff,62.0,0.0,0.0,0.0
84275a5ffffffff,4.0,0.0,0.0,0.0
84275a7ffffffff,4.0,0.0,0.0,0.0
84275a9ffffffff,4.0,0.0,0.0,0.0
84275abffffffff,5.0,0.0,0.0,0.0
84275adffffffff,21.0,0.0,0.0,0.0
84275b1ffffffff,4.0,0.0,0.0,0.0
84275b3ffffffff,34.0,0.0,0.0,0.0
84275b5ffffffff,281.0,0.0,0.0,0.0
84275b7ffffffff,39.0,0.0,0.0,0.0
84275b9ffffffff,20.0,0.0,0.0,0.0
84275bbffffffff,19.0,0.0,0.0,0.0
84275bdffffffff,3.0,0.0,0.0,0.0
84275c3ffffffff,30.0,0.0,0.0,0.0
84275cbffffffff,6.0,0.0,0.0,0.0
84275d1ffffffff,42.0,0.0,0.0,0.0
84275d3ffffffff,113.0,0.0,0.0,0.0
84275d5ffffffff,7.0,0.0,0.0,0.0
84275d7ffffffff,48.0,0.0,0.0,0.0
84275ddffffffff,2.0,0.0,0.0,0.0
84275e5ffffffff,10.0,0.0,0.0,0.0
84275e7ffffffff,4.0,0.0,0.0,0.0
8427691ffffffff,15.0,0.0,0.0,0.0
8427693ffffffff,2.0,0.0,0.0,0.0
84276b1ffffffff,4.0,0.0,0.0,0.0
84276b3ffffffff,2.0,0.0,0.0,0.0
84276b7ffffffff,10.0,0.0,0.0,0.0
84276b9ffffffff,7.0,0.0,0.0,0.0
84276bbffffffff,14.0,0.0,0.0,0.0
84276d3ffffffff,1.0,0.0,0.0,0.0
842a065ffffffff,482.0,25.0,0.0,0.0
842a069ffffffff,334.0,0.0,0.0,0.0
842a06dffffffff,577.0,0.0,0.0,0.0
842a101ffffffff,11399.0,20.0,0.0,0.0
842a103ffffffff,5971.0,0.0,0.0,0.0
842a105ffffffff,2381.0,120.0,0.0,0.0
842a107ffffffff,9882.0,145.0,0.0,0.0
842a109ffffffff,10427.0,0.0,0.0,0.0
842a10bffffffff,7292.0,0.0,0.0,0.0
842a10dffffffff,6814.0,7.0,0.0,0.0
842a121ffffffff,2340.0,14.0,0.0,0.0
842a123ffffffff,2381.0,0.0,0.0,0.0
842a125ffffffff,489.0,0.0,0.0,0.0
842a127ffffffff,845.0,0.0,0.0,0.0
842a129ffffffff,1844.0,74.0,0.0,0.0
842a12bffffffff,5571.0,760.0,0.0,0.0
842a12dffffffff,225.0,0.0,0.0,0.0
842a131ffffffff,2070.0,103.0,0.0,0.0
842a133ffffffff,8158.0,79.0,0.0,0.0
842a135ffffffff,8616.0,77.0,0.0,0.0
842a137ffffffff,1730.0,73.0,0.0,0.0
842a139ffffffff,2442.0,41.0,0.0,0.0
842a13bffffffff,2825.0,110.0,0.0,0.0
842a13dffffffff,7573.0,74.0,0.0,0.0
842a141ffffffff,3704.0,0.0,0.0,0.0
842a143ffffffff,10314.0,0.0,0.0,0.0
842a145ffffffff,2053.0,0.0,0.0,0.0
842a147ffffffff,3347.0,0.0,0.0,0.0
842a149ffffffff,2347.0,0.0,0.0,0.0
842a14bffffffff,5292.0,0.0,0.0,0.0
842a14dffffffff,939.0,0.0,0.0,0.0
842a151ffffffff,1964.0,0.0,0.0,0.0
842a155ffffffff,3663.0,0.0,0.0,0.0
842a157ffffffff,794.0,0.0,0.0,0.0
842a159ffffffff,2776.0,11.0,0.0,0.0
842a15dffffffff,9651.0,0.0,0.0,0.0
842a161ffffffff,156.0,0.0,0.0,0.0
842a163ffffffff,1712.0,9.0,0.0,0.0
842a165ffffffff,40.0,0.0,0.0,0.0
842a167ffffffff,209.0,0.0,0.0,0.0
842a169ffffffff,2465.0,0.0,0.0,0.0
842a16bffffffff,3053.0,0.0,0.0,0.0
842a16dffffffff,62.0,0.0,0.0,0.0
842a1a5ffffffff,5188.0,256.0,0.0,0.0
842a301ffffffff,8612.0,0.0,0.0,0.0
842a303ffffffff,3037.0,0.0,0.0,0.0
842a305ffffffff,582.0,0.0,0.0,0.0
842a307ffffffff,14985.0,0.0,0.0,0.0
842a309ffffffff,451.0,0.0,0.0,0.0
842a30dffffffff,2041.0,0.0,0.0,0.0
842a311ffffffff,9604.0,0.0,0.0,0.0
842a313ffffffff,3557.0,0.0,0.0,0.0
842a315ffffffff,4858.0,118.0,0.0,0.0
842a317ffffffff,4473.0,1.0,0.0,0.0
842a31dffffffff,1328.0,0.0,0.0,0.0
842a321ffffffff,1071.0,0.0,0.0,0.0
842a323ffffffff,466.0,0.0,0.0,0.0
842a325ffffffff,219.0,0.0,0.0,0.0
842a327ffffffff,3482.0,0.0,0.0,0.0
842a329ffffffff,297.0,0.0,0.0,0.0
842a32bffffffff,1041.0,0.0,0.0,0.0
842a32dffffffff,1537.0,0.0,0.0,0.0
842a331ffffffff,2153.0,76.0,0.0,0.0
842a333ffffffff,6088.0,160.0,0.0,0.0
842a335ffffffff,2250.0,0.0,0.0,0.0
842a337ffffffff,4477.0,5.0,0.0,0.0
842a339ffffffff,3513.0,15.0,0.0,0.0
842a33bffffffff,8366.0,37.0,0.0,0.0
842a33dffffffff,1232.0,0.0,0.0,0.0
842a341ffffffff,795.0,0.0,0.0,0.0
842a345ffffffff,339.0,0.0,0.0,0.0
842a347ffffffff,1153.0,0.0,0.0,0.0
842a349ffffffff,1455.0,0.0,0.0,0.0
842a34dffffffff,141.0,0.0,0.0,0.0
842a361ffffffff,67.0,0.0,0.0,0.0
842a363ffffffff,658.0,0.0,0.0,0.0
842a365ffffffff,2943.0,0.0,0.0,0.0
842a367ffffffff,11.0,0.0,0.0,0.0
842a369ffffffff,12.0,0.0,0.0,0.0
842a36bffffffff,6.0,0.0,0.0,0.0
842a36dffffffff,3.0,0.0,0.0,0.0
842a801ffffffff,958.0,28.0,0.0,0.0
842a803ffffffff,163.0,3.0,0.0,0.0
842a805ffffffff,17.0,0.0,0.0,0.0
842a807ffffffff,22.0,0.0,0.0,0.0
842a809ffffffff,305.0,4.0,0.0,0.0
842a80bffffffff,725.0,17.0,0.0,0.0
842a80dffffffff,217.0,0.0,0.0,0.0
842a811ffffffff,314.0,4.0,0.0,0.0
842a813ffffffff,2087.0,6.0,0.0,0.0
842a815ffffffff,68.0,1.0,0.0,0.0
842a817ffffffff,616.0,2.0,0.0,0.0
842a819ffffffff,329.0,17.0,0.0,0.0
842a81bffffffff,477.0,0.0,0.0,0.0
842a81dffffffff,391.0,15.0,0.0,0.0
842a821ffffffff,814.0,0.0,0.0,0.0
842a823ffffffff,228.0,4.0,0.0,0.0
842a825ffffffff,783.0,0.0,0.0,0.0
842a827ffffffff,944.0,0.0,0.0,0.0
842a829ffffffff,255.0,0.0,0.0,0.0
842a82bffffffff,380.0,8.0,0.0,0.0
842a82dffffffff,339.0,0.0,0.0,0.0
842a831ffffffff,34.0,2.0,0.0,0.0
842a833ffffffff,53.0,0.0,0.0,0.0
842a835ffffffff,27.0,0.0,0.0,0.0
842a837ffffffff,19.0,0.0,0.0,0.0
842a839ffffffff,108.0,2.0,0.0,0.0
842a83bffffffff,12.0,0.0,0.0,0.0
842a83dffffffff,8.0,1.0,0.0,0.0
842a841ffffffff,2778.0,0.0,0.0,0.0
842a843ffffffff,1117.0,0.0,0.0,0.0
842a845ffffffff,2334.0,0.0,0.0,0.0
842a847ffffffff,5657.0,0.0,0.0,0.0
842a849ffffffff,3195.0,0.0,0.0,0.0
842a84bffffffff,2109.0,0.0,0.0,0.0
842a84dffffffff,2679.0,0.0,0.0,0.0
842a851ffffffff,1327.0,24.0,0.0,0.0
842a853ffffffff,272.0,3.0,0.0,0.0
842a855ffffffff,543.0,10.0,0.0,0.0
842a857ffffffff,1034.0,22.0,0.0,0.0
842a859ffffffff,258.0,0.0,0.0,0.0
842a85bffffffff,1579.0,53.0,0.0,0.0
842a85dffffffff,249.0,0.0,0.0,0.0
842a861ffffffff,473.0,3.0,0.0,0.0
842a863ffffffff,142.0,2.0,0.0,0.0
842a865ffffffff,826.0,0.0,0.0,0.0
842a867ffffffff,270.0,0.0,0.0,0.0
842a869ffffffff,124.0,0.0,0.0,0.0
842a86bffffffff,605.0,4.0,0.0,0.0
842a86dffffffff,1752.0,0.0,0.0,0.0
842a881ffffffff,241.0,0.0,0.0,0.0
842a883ffffffff,321.0,0.0,0.0,0.0
842a885ffffffff,551.0,0.0,0.0,0.0
842a887ffffffff,288.0,0.0,0.0,0.0
842a889ffffffff,703.0,0.0,0.0,0.0
842a88bffffffff,354.0,0.0,0.0,0.0
842a88dffffffff,1872.0,0.0,0.0,0.0
842a891ffffffff,151.0,2.0,0.0,0.0
842a893ffffffff,605.0,2.0,0.0,0.0
842a895ffffffff,623.0,6.0,0.0,0.0
842a897ffffffff,11264.0,52.0,0.0,0.0
842a899ffffffff,323.0,2.0,0.0,0.0
842a89bffffffff,148.0,0.0,0.0,0.0
842a89dffffffff,2339.0,0.0,0.0,0.0
842a8a1ffffffff,1127.0,0.0,0.0,0.0
842a8a3ffffffff,142.0,0.0,0.0,0.0
842a8a5ffffffff,268.0,0.0,0.0,0.0
842a8a7ffffffff,281.0,0.0,0.0,0.0
842a8a9ffffffff,5102.0,0.0,0.0,0.0
842a8abffffffff,382.0,0.0,0.0,0.0
842a8adffffffff,5414.0,0.0,0.0,0.0
842a8b1ffffffff,8885.0,35.0,0.0,0.0
842a8b3ffffffff,772.0,0.0,0.0,0.0
842a8b5ffffffff,7236.0,9.0,0.0,0.0
842a8b7ffffffff,488.0,0.0,0.0,0.0
842a8b9ffffffff,255.0,4.0,0.0,0.0
842a8bbffffffff,12818.0,120.0,0.0,0.0
842a8bdffffffff,501.0,0.0,0.0,0.0
842a8c1ffffffff,9840.0,0.0,0.0,0.0
842a8c3ffffffff,678.0,0.0,0.0,0.0
842a8c5ffffffff,5066.0,0.0,0.0,0.0
842a8c7ffffffff,1334.0,0.0,0.0,0.0
842a8c9ffffffff,1210.0,0.0,0.0,0.0
842a8cbffffffff,1017.0,0.0,0.0,0.0
842a8cdffffffff,2486.0,0.0,0.0,0.0
842a8d1ffffffff,239.0,0.0,0.0,0.0
842a8d3ffffffff,212.0,0.0,0.0,0.0
842a8d5ffffffff,2216.0,0.0,0.0,0.0
842a8d7ffffffff,210.0,0.0,0.0,0.0
842a8d9ffffffff,4740.0,0.0,0.0,0.0
842a8dbffffffff,653.0,0.0,0.0,0.0
842a8ddffffffff,1288.0,0.0,0.0,0.0
842a8e1ffffffff,352.0,0.0,0.0,0.0
842a8e3ffffffff,3649.0,0.0,0.0,0.0
842a8e5ffffffff,172.0,5.0,0.0,0.0
842a8e7ffffffff,484.0,12.0,0.0,0.0
842a8e9ffffffff,593.0,0.0,0.0,0.0
842a8ebffffffff,1213.0,0.0,0.0,0.0
842a8edffffffff,328.0,7.0,0.0,0.0
842a901ffffffff,187.0,0.0,0.0,0.0
842a903ffffffff,4025.0,0.0,0.0,0.0
842a905ffffffff,421.0,0.0,0.0,0.0
842a907ffffffff,2000.0,0.0,0.0,0.0
842a909ffffffff,137.0,0.0,0.0,0.0
842a90bffffffff,1074.0,0.0,0.0,0.0
842a90dffffffff,62.0,0.0,0.0,0.0
842a911ffffffff,341.0,0.0,0.0,0.0
842a913ffffffff,64.0,0.0,0.0,0.0
842a915ffffffff,182.0,0.0,0.0,0.0
842a917ffffffff,300.0,0.0,0.0,0.0
842a919ffffffff,1412.0,0.0,0.0,0.0
842a91bffffffff,682.0,0.0,0.0,0.0
842a91dffffffff,1038.0,0.0,0.0,0.0
842a921ffffffff,121.0,0.0,0.0,0.0
842a923ffffffff,557.0,0.0,0.0,0.0
842a925ffffffff,2740.0,0.0,0.0,0.0
842a927ffffffff,419.0,0.0,0.0,0.0
842a929ffffffff,14.0,0.0,0.0,0.0
842a92bffffffff,312.0,0.0,0.0,0.0
842a92dffffffff,205.0,0.0,0.0,0.0
842a931ffffffff,4533.0,0.0,0.0,0.0
842a933ffffffff,958.0,0.0,0.0,0.0
842a935ffffffff,1662.0,0.0,0.0,0.0
842a937ffffffff,745.0,0.0,0.0,0.0
842a939ffffffff,2166.0,0.0,0.0,0.0
842a93bffffffff,1333.0,0.0,0.0,0.0
842a93dffffffff,1382.0,0.0,0.0,0.0
842a941ffffffff,472.0,0.0,0.0,0.0
842a943ffffffff,226.0,0.0,0.0,0.0
842a945ffffffff,126.0,0.0,0.0,0.0
842a947ffffffff,560.0,0.0,0.0,0.0
842a949ffffffff,842.0,0.0,0.0,0.0
842a94bffffffff,42.0,0.0,0.0,0.0
842a94dffffffff,3195.0,0.0,0.0,0.0
842a951ffffffff,758.0,0.0,0.0,0.0
842a953ffffffff,2647.0,0.0,0.0,0.0
842a955ffffffff,1674.0,0.0,0.0,0.0
842a957ffffffff,11034.0,0.0,0.0,0.0
842a959ffffffff,2538.0,0.0,0.0,0.0
842a95bffffffff,214.0,0.0,0.0,0.0
842a95dffffffff,536.0,0.0,0.0,0.0
842a961ffffffff,8.0,0.0,0.0,0.0
842a963ffffffff,59.0,0.0,0.0,0.0
842a965ffffffff,333.0,0.0,0.0,0.0
842a967ffffffff,20.0,0.0,0.0,0.0
842a969ffffffff,70.0,0.0,0.0,0.0
842a96bffffffff,70.0,0.0,0.0,0.0
842a96dffffffff,164.0,0.0,0.0,0.0
842a981ffffffff,46.0,0.0,0.0,0.0
842a983ffffffff,170.0,0.0,0.0,0.0
842a985ffffffff,35.0,0.0,0.0,0.0
842a987ffffffff,40.0,0.0,0.0,0.0
842a989ffffffff,6.0,0.0,0.0,0.0
842a98bffffffff,9.0,0.0,0.0,0.0
842a98dffffffff,59.0,0.0,0.0,0.0
842a991ffffffff,496.0,0.0,0.0,0.0
842a993ffffffff,693.0,2.0,0.0,0.0
842a995ffffffff,104.0,0.0,0.0,0.0
842a997ffffffff,2405.0,0.0,0.0,0.0
842a999ffffffff,177.0,0.0,0.0,0.0
842a99bffffffff,337.0,0.0,0.0,0.0
842a99dffffffff,153.0,0.0,0.0,0.0
842a9a1ffffffff,293.0,0.0,0.0,0.0
842a9a3ffffffff,62.0,0.0,0.0,0.0
842a9a5ffffffff,2099.0,0.0,0.0,0.0
842a9a7ffffffff,161.0,0.0,0.0,0.0
842a9a9ffffffff,575.0,0.0,0.0,0.0
842a9abffffffff,41.0,0.0,0.0,0.0
842a9adffffffff,848.0,0.0,0.0,0.0
842a9b1ffffffff,159.0,0.0,0.0,0.0
842a9b3ffffffff,380.0,0.0,0.0,0.0
842a9b5ffffffff,259.0,0.0,0.0,0.0
842a9b7ffffffff,650.0,0.0,0.0,0.0
842a9b9ffffffff,225.0,0.0,0.0,0.0
842a9bbffffffff,2443.0,0.0,0.0,0.0
842a9bdffffffff,36.0,0.0,0.0,0.0
842a9c1ffffffff,550.0,4.0,0.0,0.0
842a9c3ffffffff,54.0,0.0,0.0,0.0
842a9c5ffffffff,70.0,0.0,0.0,0.0
842a9c7ffffffff,267.0,4.0,0.0,0.0
842a9c9ffffffff,43.0,0.0,0.0,0.0
842a9cbffffffff,363.0,0.0,0.0,0.0
842a9cdffffffff,110.0,0.0,0.0,0.0
842a9d1ffffffff,106.0,4.0,0.0,0.0
842a9d3ffffffff,250.0,2.0,0.0,0.0
842a9d5ffffffff,14.0,0.0,0.0,0.0
842a9d7ffffffff,7.0,0.0,0.0,0.0
842a9d9ffffffff,701.0,67.0,0.0,0.0
842a9dbffffffff,152.0,4.0,0.0,0.0
842a9ddffffffff,156.0,0.0,0.0,0.0
842a9e1ffffffff,25.0,0.0,0.0,0.0
842a9e3ffffffff,488.0,0.0,0.0,0.0
842a9e5ffffffff,136.0,0.0,0.0,0.0
842a9e7ffffffff,45.0,0.0,0.0,0.0
842a9e9ffffffff,870.0,0.0,0.0,0.0
842a9ebffffffff,59.0,0.0,0.0,0.0
842a9edffffffff,324.0,0.0,0.0,0.0
842aa01ffffffff,103.0,0.0,0.0,0.0
842aa03ffffffff,546.0,0.0,0.0,0.0
842aa05ffffffff,19.0,0.0,0.0,0.0
842aa07ffffffff,59.0,0.0,0.0,0.0
842aa09ffffffff,134.0,0.0,0.0,0.0
842aa0bffffffff,667.0,0.0,0.0,0.0
842aa0dffffffff,3.0,0.0,0.0,0.0
842aa11ffffffff,357.0,0.0,0.0,0.0
842aa13ffffffff,2892.0,0.0,0.0,0.0
842aa15ffffffff,422.0,0.0,0.0,0.0
842aa17ffffffff,3437.0,4.0,0.0,0.0
842aa19ffffffff,512.0,0.0,0.0,0.0
842aa1bffffffff,1174.0,0.0,0.0,0.0
842aa1dffffffff,4028.0,0.0,0.0,0.0
842aa21ffffffff,48.0,0.0,0.0,0.0
842aa23ffffffff,72.0,0.0,0.0,0.0
842aa25ffffffff,225.0,0.0,0.0,0.0
842aa27ffffffff,110.0,0.0,0.0,0.0
842aa29ffffffff,55.0,0.0,0.0,0.0
842aa2bffffffff,44.0,0.0,0.0,0.0
842aa2dffffffff,100.0,0.0,0.0,0.0
842aa31ffffffff,4476.0,0.0,0.0,0.0
842aa33ffffffff,897.0,0.0,0.0,0.0
842aa35ffffffff,87.0,0.0,0.0,0.0
842aa37ffffffff,163.0,0.0,0.0,0.0
842aa39ffffffff,3799.0,0.0,0.0,0.0
842aa3bffffffff,1786.0,0.0,0.0,0.0
842aa3dffffffff,48.0,0.0,0.0,0.0
842aa41ffffffff,1290.0,0.0,0.0,0.0
842aa43ffffffff,3152.0,0.0,0.0,0.0
842aa45ffffffff,417.0,0.0,0.0,0.0
842aa47ffffffff,51.0,0.0,0.0,0.0
842aa49ffffffff,1357.0,0.0,0.0,0.0
842aa4bffffffff,9450.0,0.0,0.0,0.0
842aa4dffffffff,1101.0,0.0,0.0,0.0
842aa51ffffffff,250.0,0.0,0.0,0.0
842aa53ffffffff,1153.0,0.0,0.0,0.0
842aa55ffffffff,36.0,0.0,0.0,0.0
842aa57ffffffff,61.0,0.0,0.0,0.0
842aa59ffffffff,383.0,0.0,0.0,0.0
842aa5bffffffff,183.0,0.0,0.0,0.0
842aa5dffffffff,302.0,0.0,0.0,0.0
842aa61ffffffff,4.0,0.0,0.0,0.0
842aa63ffffffff,15.0,1.0,0.0,0.0
842aa65ffffffff,49.0,0.0,0.0,0.0
842aa67ffffffff,25.0,0.0,0.0,0.0
842aa69ffffffff,188.0,0.0,0.0,0.0
842aa6bffffffff,15.0,0.0,0.0,0.0
842aa6dffffffff,357.0,2.0,0.0,0.0
842aa81ffffffff,8707.0,131.0,0.0,0.0
842aa83ffffffff,4651.0,119.0,0.0,0.0
842aa85ffffffff,37700.0,518.0,0.0,0.0
842aa87ffffffff,15528.0,95.0,0.0,0.0
842aa89ffffffff,6448.0,273.0,0.0,0.0
842aa8bffffffff,9130.0,223.0,0.0,0.0
842aa8dffffffff,23468.0,930.0,0.0,0.0
842aa91ffffffff,2204.0,89.0,0.0,0.0
842aa93ffffffff,1028.0,0.0,0.0,0.0
842aa95ffffffff,3412.0,166.0,0.0,0.0
842aa97ffffffff,353.0,0.0,0.0,0.0
842aa99ffffffff,4418.0,149.0,0.0,0.0
842aa9bffffffff,6485.0,106.0,0.0,0.0
842aa9dffffffff,4152.0,152.0,0.0,0.0
842aaa1ffffffff,3766.0,0.0,0.0,0.0
842aaa3ffffffff,1235.0,0.0,0.0,0.0
842aaa5ffffffff,1960.0,5.0,0.0,0.0
842aaa7ffffffff,1787.0,0.0,0.0,0.0
