cell_id,Numenius phaeopus,Numenius phaeopus hudsonicus,Numenius phaeopus phaeopus,Numenius phaeopus alboaxillaris,Numenius phaeopus variegatus/rogachevae,Numenius phaeopus [phaeopus Group]
8209a7fffffffff,112.0,0.0,9.0,0.0,0.0,0.0
8209affffffffff,4.0,0.0,0.0,0.0,0.0,0.0
820a37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
820c07fffffffff,63.0,2.0,0.0,0.0,0.0,0.0
820c17fffffffff,1510.0,0.0,0.0,0.0,0.0,0.0
820c1ffffffffff,282.0,0.0,0.0,0.0,0.0,0.0
820c27fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
820c2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
820c37fffffffff,697.0,0.0,0.0,0.0,0.0,0.0
820c47fffffffff,403.0,2.0,0.0,0.0,0.0,0.0
820c57fffffffff,875.0,50.0,0.0,0.0,0.0,0.0
820c5ffffffffff,41.0,0.0,0.0,0.0,0.0,0.0
820c67fffffffff,197.0,43.0,0.0,0.0,0.0,0.0
820c6ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
820c77fffffffff,472.0,50.0,0.0,0.0,0.0,0.0
820c8ffffffffff,6.0,0.0,0.0,0.0,5.0,0.0
820ca7fffffffff,74.0,0.0,0.0,0.0,35.0,0.0
820cc7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
820cdffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
820ce7fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
820ceffffffffff,48.0,0.0,0.0,0.0,0.0,0.0
820cf7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
820d07fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
820d0ffffffffff,68.0,0.0,0.0,0.0,0.0,0.0
820d47fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
820d4ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
820d57fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
820d5ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0
820d67fffffffff,332.0,0.0,0.0,0.0,0.0,0.0
820d6ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0
820d77fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
820e37fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
820e4ffffffffff,170.0,0.0,0.0,0.0,0.0,0.0
820e87fffffffff,1841.0,0.0,0.0,0.0,0.0,0.0
820e8ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
820ec7fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
820ecffffffffff,602.0,0.0,0.0,0.0,0.0,0.0
820ee7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
820eeffffffffff,2014.0,6.0,0.0,0.0,0.0,0.0
820ef7fffffffff,53.0,29.0,0.0,0.0,0.0,0.0
821107fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
82110ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821117fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
82111ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821127fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82112ffffffffff,26.0,0.0,2.0,0.0,0.0,0.0
821137fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821157fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
821167fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82118ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8211affffffffff,15.0,0.0,0.0,0.0,0.0,0.0
82124ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82125ffffffffff,5.0,3.0,0.0,0.0,0.0,0.0
821287fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821297fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
82129ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8212b7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8212cffffffffff,82.0,1.0,0.0,0.0,0.0,0.0
8212effffffffff,14.0,1.0,0.0,0.0,0.0,0.0
821307fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821317fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,137.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,27.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8214affffffffff,24.0,0.0,0.0,0.0,2.0,0.0
821597fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8215b7fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
821657fffffffff,16.0,0.0,0.0,0.0,1.0,0.0
82165ffffffffff,18.0,0.0,0.0,0.0,11.0,0.0
82171ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0
82178ffffffffff,51.0,0.0,0.0,0.0,0.0,0.0
821807fffffffff,280.0,0.0,223.0,0.0,0.0,0.0
82180ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
821827fffffffff,35.0,0.0,18.0,0.0,0.0,0.0
82182ffffffffff,419.0,0.0,268.0,0.0,0.0,0.0
821847fffffffff,137.0,0.0,18.0,0.0,0.0,0.0
82184ffffffffff,5767.0,0.0,71.0,0.0,0.0,0.0
821857fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82185ffffffffff,765.0,0.0,0.0,0.0,0.0,0.0
821867fffffffff,57.0,0.0,20.0,0.0,0.0,0.0
82186ffffffffff,96.0,0.0,3.0,0.0,0.0,0.0
821877fffffffff,266.0,0.0,71.0,0.0,0.0,0.0
821907fffffffff,10.0,0.0,3.0,0.0,0.0,0.0
82190ffffffffff,116.0,0.0,31.0,0.0,0.0,0.0
82191ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821927fffffffff,130.0,0.0,9.0,0.0,0.0,0.0
82192ffffffffff,71.0,0.0,22.0,0.0,0.0,0.0
821947fffffffff,945.0,0.0,194.0,0.0,0.0,0.0
82194ffffffffff,1260.0,0.0,331.0,0.0,0.0,0.0
821957fffffffff,205.0,0.0,94.0,0.0,0.0,0.0
82195ffffffffff,631.0,0.0,56.0,0.0,0.0,0.0
82196ffffffffff,334.0,0.0,7.0,0.0,0.0,0.0
821977fffffffff,296.0,0.0,26.0,0.0,0.0,0.0
821aa7fffffffff,372.0,23.0,0.0,0.0,0.0,0.0
821ab7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
821b87fffffffff,84.0,3.0,0.0,0.0,0.0,0.0
821b8ffffffffff,11.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,48.0,8.0,0.0,0.0,0.0,0.0
821d27fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
821d67fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821e07fffffffff,41.0,0.0,12.0,0.0,0.0,0.0
821e0ffffffffff,49.0,0.0,36.0,0.0,0.0,0.0
821e17fffffffff,17.0,0.0,1.0,0.0,0.0,0.0
821e1ffffffffff,49.0,0.0,5.0,0.0,0.0,0.0
821e27fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821e2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
821e37fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821e5ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,36.0,0.0,2.0,0.0,0.0,0.0
821e97fffffffff,1.0,0.0,1.0,0.0,0.0,0.0
821ea7fffffffff,91.0,0.0,8.0,0.0,0.0,0.0
821eaffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
821eb7fffffffff,17.0,0.0,4.0,0.0,0.0,0.0
821ec7fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
821ecffffffffff,48.0,0.0,0.0,0.0,0.0,0.0
821ed7fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
821edffffffffff,15.0,0.0,0.0,0.0,0.0,0.0
821ee7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,36.0,0.0,3.0,0.0,0.0,0.0
821ef7fffffffff,21.0,0.0,15.0,0.0,0.0,0.0
821f07fffffffff,146.0,0.0,31.0,0.0,0.0,0.0
821f0ffffffffff,93.0,0.0,0.0,0.0,0.0,0.0
821f17fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
821f1ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821f27fffffffff,30.0,0.0,1.0,0.0,0.0,1.0
821f2ffffffffff,151.0,0.0,72.0,0.0,0.0,0.0
821f37fffffffff,166.0,0.0,7.0,0.0,0.0,0.0
821f57fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
821f67fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,51.0,0.0,1.0,0.0,0.0,0.0
821f8ffffffffff,56.0,0.0,17.0,0.0,0.0,0.0
821f9ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,26.0,0.0,4.0,0.0,0.0,0.0
821faffffffffff,18.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,3.0,0.0,1.0,0.0,0.0,0.0
82204ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,20.0,0.0,5.0,0.0,0.0,0.0
822157fffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8222dffffffffff,175.0,28.0,0.0,0.0,116.0,0.0
8222effffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82240ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82242ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0
822437fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822447fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822457fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
822477fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822517fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822547fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
82268ffffffffff,68.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,109.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,99.0,7.0,0.0,0.0,0.0,0.0
8226f7fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,90.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,94.0,11.0,0.0,0.0,0.0,0.0
82275ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,172.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,451.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,14.0,3.0,0.0,0.0,0.0,0.0
82278ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8227b7fffffffff,28.0,2.0,0.0,0.0,0.0,0.0
822807fffffffff,2935.0,571.0,0.0,0.0,0.0,0.0
82280ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,24.0,7.0,0.0,0.0,0.0,0.0
82281ffffffffff,1233.0,277.0,0.0,0.0,0.0,0.0
822837fffffffff,34592.0,8501.0,0.0,0.0,0.0,0.0
8228c7fffffffff,2503.0,240.0,0.0,0.0,0.0,0.0
8228cffffffffff,11.0,4.0,0.0,0.0,0.0,0.0
8228d7fffffffff,1355.0,91.0,0.0,0.0,0.0,0.0
8228dffffffffff,1016.0,46.0,0.0,0.0,0.0,0.0
8228e7fffffffff,43.0,21.0,0.0,0.0,0.0,0.0
8228f7fffffffff,3793.0,106.0,0.0,0.0,0.0,0.0
822917fffffffff,3978.0,294.0,0.0,0.0,0.0,0.0
82291ffffffffff,1282.0,518.0,0.0,0.0,0.0,0.0
822987fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,22042.0,1565.0,0.0,0.0,0.0,0.0
8229affffffffff,3473.0,21.0,0.0,0.0,0.0,0.0
8229b7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,322.0,54.0,0.0,0.0,0.0,0.0
822a17fffffffff,3917.0,398.0,0.0,0.0,0.0,0.0
822a1ffffffffff,47.0,43.0,0.0,0.0,0.0,0.0
822a37fffffffff,4350.0,684.0,0.0,0.0,0.0,0.0
822a4ffffffffff,112.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,4205.0,728.0,0.0,0.0,0.0,0.0
822ab7fffffffff,574.0,57.0,0.0,0.0,0.0,0.0
822ad7fffffffff,1264.0,50.0,0.0,0.0,0.0,0.0
822af7fffffffff,1483.0,160.0,0.0,0.0,0.0,0.0
822b07fffffffff,216.0,6.0,0.0,0.0,0.0,0.0
822b0ffffffffff,1420.0,90.0,0.0,0.0,0.0,0.0
822b17fffffffff,2319.0,26.0,0.0,0.0,0.0,0.0
822b1ffffffffff,955.0,66.0,0.0,0.0,0.0,0.0
822b27fffffffff,833.0,7.0,0.0,0.0,0.0,0.0
822b2ffffffffff,301.0,47.0,0.0,0.0,0.0,0.0
822b37fffffffff,916.0,5.0,0.0,0.0,0.0,0.0
822b87fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
822b8ffffffffff,6.0,2.0,0.0,0.0,0.0,0.0
822b9ffffffffff,592.0,71.0,0.0,0.0,0.0,0.0
822ba7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,26.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,17.0,0.0,8.0,0.0,0.0,0.0
822c0ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0
822c1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c47fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c4ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822c67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822c87fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
822c97fffffffff,449.0,0.0,19.0,0.0,0.0,6.0
822c9ffffffffff,2.0,0.0,1.0,0.0,0.0,0.0
822cc7fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
822d17fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,81.0,0.0,14.0,0.0,0.0,0.0
822daffffffffff,3.0,0.0,2.0,0.0,0.0,0.0
822db7fffffffff,277.0,0.0,133.0,0.0,0.0,0.0
822e0ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822e17fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
822e2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822e67fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
822e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822e8ffffffffff,16.0,0.0,0.0,0.0,14.0,0.0
822eaffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,128.0,0.0,0.0,0.0,12.0,0.0
823007fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
823017fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
82301ffffffffff,15.0,0.0,0.0,0.0,2.0,0.0
823027fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82302ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823037fffffffff,95.0,0.0,0.0,0.0,3.0,0.0
823087fffffffff,141.0,0.0,0.0,0.0,30.0,0.0
82309ffffffffff,370.0,0.0,0.0,0.0,135.0,0.0
8230a7fffffffff,10.0,0.0,0.0,0.0,8.0,0.0
8230c7fffffffff,99.0,0.0,0.0,0.0,0.0,0.0
8230cffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8230d7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8230dffffffffff,39.0,0.0,0.0,0.0,4.0,0.0
8230e7fffffffff,187.0,0.0,0.0,0.0,21.0,0.0
8230effffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,10.0,0.0,0.0,0.0,6.0,0.0
823187fffffffff,19.0,0.0,0.0,0.0,3.0,0.0
82318ffffffffff,447.0,0.0,0.0,0.0,15.0,0.0
8231affffffffff,8.0,0.0,0.0,0.0,0.0,0.0
823427fffffffff,175.0,0.0,40.0,0.0,0.0,0.0
823437fffffffff,259.0,0.0,126.0,0.0,0.0,0.0
823447fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
82344ffffffffff,301.0,0.0,0.0,0.0,0.0,0.0
823467fffffffff,15.0,0.0,11.0,0.0,0.0,0.0
82346ffffffffff,434.0,0.0,0.0,0.0,0.0,0.0
82351ffffffffff,958.0,37.0,248.0,0.0,0.0,0.0
8235affffffffff,155.0,0.0,43.0,0.0,0.0,0.0
823827fffffffff,145.0,0.0,26.0,0.0,0.0,0.0
82384ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82390ffffffffff,7.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,4244.0,0.0,99.0,0.0,0.0,0.0
82391ffffffffff,2420.0,0.0,165.0,0.0,0.0,0.0
823927fffffffff,2862.0,0.0,42.0,0.0,0.0,0.0
82392ffffffffff,280.0,0.0,5.0,0.0,0.0,0.0
823937fffffffff,1592.0,0.0,18.0,0.0,0.0,0.0
823947fffffffff,106.0,0.0,6.0,0.0,0.0,0.0
823957fffffffff,303.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,16.0,0.0,2.0,0.0,0.0,0.0
82396ffffffffff,113.0,0.0,19.0,0.0,0.0,0.0
823977fffffffff,417.0,0.0,22.0,0.0,0.0,0.0
823987fffffffff,196.0,0.0,36.0,0.0,0.0,0.0
823997fffffffff,97.0,0.0,23.0,0.0,0.0,0.0
8239affffffffff,246.0,0.0,54.0,0.0,0.0,0.0
823c8ffffffffff,777.0,0.0,0.0,0.0,0.0,0.0
823c97fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
823c9ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0
823cc7fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
823cd7fffffffff,97.0,0.0,0.0,0.0,0.0,0.0
823cdffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823cf7fffffffff,396.0,0.0,10.0,0.0,0.0,0.0
823d07fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
823e47fffffffff,34.0,0.0,2.0,0.0,0.0,0.0
823e5ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0
823e67fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
823e6ffffffffff,73.0,0.0,14.0,0.0,0.0,0.0
823e77fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0
823f37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,9.0,0.0,3.0,0.0,0.0,0.0
823f67fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,36.0,0.0,2.0,0.0,0.0,0.0
824107fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
82410ffffffffff,4.0,0.0,0.0,0.0,2.0,0.0
824117fffffffff,1.0,0.0,0.0,0.0,1.0,0.0
82411ffffffffff,514.0,0.0,0.0,0.0,97.0,0.0
824137fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
824147fffffffff,5.0,0.0,0.0,0.0,1.0,0.0
824157fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
824167fffffffff,4.0,0.0,0.0,0.0,2.0,0.0
824177fffffffff,19.0,0.0,0.0,0.0,2.0,0.0
8241a7fffffffff,1883.0,0.0,0.0,0.0,90.0,9.0
8241b7fffffffff,66.0,0.0,0.0,0.0,16.0,0.0
824237fffffffff,50.0,0.0,0.0,0.0,0.0,0.0
82426ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8242c7fffffffff,646.0,0.0,0.0,0.0,0.0,0.0
8242cffffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8242dffffffffff,230.0,0.0,0.0,0.0,0.0,0.0
8242e7fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8242effffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824317fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
82431ffffffffff,233.0,0.0,0.0,0.0,0.0,0.0
824337fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82438ffffffffff,194.0,0.0,66.0,0.0,0.0,0.0
82439ffffffffff,103.0,0.0,59.0,0.0,0.0,0.0
8243a7fffffffff,611.0,0.0,16.0,0.0,0.0,1.0
8243affffffffff,1155.0,0.0,139.0,0.0,0.0,2.0
824417fffffffff,519.0,17.0,0.0,0.0,0.0,0.0
82441ffffffffff,879.0,77.0,0.0,0.0,0.0,0.0
824437fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,397.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,779.0,27.0,0.0,0.0,0.0,0.0
824467fffffffff,641.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,7577.0,841.0,0.0,0.0,0.0,0.0
824477fffffffff,1018.0,0.0,0.0,0.0,0.0,0.0
82448ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,33.0,2.0,0.0,0.0,0.0,0.0
8244affffffffff,152.0,7.0,0.0,0.0,0.0,0.0
8244d7fffffffff,2768.0,32.0,0.0,0.0,0.0,0.0
8244e7fffffffff,302.0,18.0,0.0,0.0,0.0,0.0
8244f7fffffffff,2095.0,262.0,0.0,0.0,0.0,0.0
824507fffffffff,401.0,14.0,0.0,0.0,0.0,0.0
82450ffffffffff,483.0,51.0,0.0,0.0,0.0,0.0
82451ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,770.0,0.0,0.0,0.0,0.0,0.0
824537fffffffff,485.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,212.0,43.0,0.0,0.0,0.0,0.0
82458ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824597fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
82459ffffffffff,15.0,5.0,0.0,0.0,0.0,0.0
8245b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,353.0,104.0,0.0,0.0,0.0,0.0
82480ffffffffff,585.0,24.0,0.0,0.0,0.0,0.0
824827fffffffff,62.0,2.0,0.0,0.0,0.0,0.0
82482ffffffffff,801.0,17.0,0.0,0.0,0.0,0.0
824837fffffffff,2949.0,165.0,0.0,0.0,0.0,0.0
824847fffffffff,73.0,2.0,0.0,0.0,0.0,0.0
82484ffffffffff,127.0,11.0,0.0,0.0,0.0,0.0
824857fffffffff,396.0,88.0,0.0,0.0,0.0,0.0
82485ffffffffff,1461.0,154.0,0.0,0.0,0.0,0.0
824877fffffffff,242.0,3.0,0.0,0.0,0.0,0.0
824897fffffffff,2163.0,54.0,0.0,0.0,0.0,0.0
8248b7fffffffff,1258.0,125.0,0.0,0.0,0.0,0.0
8248c7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
82490ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824977fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,81.0,14.0,0.0,0.0,0.0,0.0
8249a7fffffffff,93.0,21.0,0.0,0.0,0.0,0.0
8249affffffffff,492.0,21.0,0.0,0.0,0.0,0.0
8249b7fffffffff,70.0,6.0,0.0,0.0,0.0,0.0
824a27fffffffff,50.0,0.0,0.0,0.0,8.0,0.0
824a6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824a97fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824b1ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0
824b37fffffffff,12.0,0.0,0.0,0.0,10.0,0.0
824b57fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
