cell_id,Colinus virginianus,Colinus virginianus [virginianus Group],Colinus virginianus graysoni/nigripectus,Colinus virginianus [pectoralis Group],Colinus virginianus [coyoleos Group]
84266a9ffffffff,1.0,0.0,0.0,0.0,0.0
84266d5ffffffff,1.0,1.0,0.0,0.0,0.0
84266e7ffffffff,1.0,0.0,0.0,0.0,0.0
84266edffffffff,2.0,0.0,0.0,0.0,0.0
8426701ffffffff,2.0,0.0,0.0,0.0,0.0
842670dffffffff,5.0,0.0,0.0,0.0,0.0
8426711ffffffff,2.0,0.0,0.0,0.0,0.0
8426717ffffffff,2.0,0.0,0.0,0.0,0.0
8426719ffffffff,2.0,0.0,0.0,0.0,0.0
8426741ffffffff,1.0,0.0,0.0,0.0,0.0
8426743ffffffff,2.0,0.0,0.0,0.0,0.0
8426745ffffffff,27.0,0.0,0.0,0.0,0.0
8426747ffffffff,7.0,0.0,0.0,0.0,0.0
8426751ffffffff,2.0,0.0,0.0,0.0,0.0
842675bffffffff,2.0,0.0,0.0,0.0,0.0
8426761ffffffff,2.0,0.0,0.0,0.0,0.0
8426765ffffffff,2.0,0.0,0.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0,0.0,0.0
842681bffffffff,3.0,0.0,0.0,0.0,0.0
842685bffffffff,3.0,0.0,0.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0,0.0,0.0
8426889ffffffff,68.0,0.0,0.0,0.0,0.0
842688bffffffff,1.0,0.0,0.0,0.0,0.0
8426891ffffffff,2.0,0.0,0.0,0.0,0.0
8426899ffffffff,2.0,0.0,0.0,0.0,0.0
842689dffffffff,4.0,0.0,0.0,0.0,0.0
84268c3ffffffff,1.0,0.0,0.0,0.0,0.0
84268c7ffffffff,3.0,0.0,0.0,0.0,0.0
84268c9ffffffff,2.0,0.0,0.0,0.0,0.0
84268cdffffffff,17.0,0.0,0.0,0.0,0.0
84268d7ffffffff,1.0,0.0,0.0,0.0,0.0
8426905ffffffff,2.0,0.0,0.0,0.0,0.0
8426929ffffffff,1.0,0.0,0.0,0.0,0.0
8426961ffffffff,3.0,0.0,0.0,0.0,0.0
84269c9ffffffff,2.0,0.0,0.0,0.0,0.0
84269cdffffffff,16.0,0.0,0.0,0.0,0.0
8426a87ffffffff,3.0,0.0,0.0,0.0,0.0
8426a91ffffffff,4.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,5.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,8.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,1.0,0.0,0.0,0.0,0.0
8426aabffffffff,1.0,0.0,0.0,0.0,0.0
8426aadffffffff,25.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,2.0,0.0,0.0,0.0,0.0
8426c37ffffffff,3.0,0.0,0.0,0.0,0.0
8426c4dffffffff,1.0,0.0,0.0,0.0,0.0
8426c83ffffffff,15.0,0.0,0.0,0.0,0.0
8426c87ffffffff,8.0,0.0,0.0,0.0,0.0
8426c8dffffffff,8.0,0.0,0.0,0.0,0.0
8426c9dffffffff,2.0,0.0,0.0,0.0,0.0
8426ca1ffffffff,5.0,0.0,0.0,0.0,0.0
8426ca3ffffffff,14.0,0.0,0.0,0.0,0.0
8426cabffffffff,3.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,5.0,0.0,0.0,0.0,0.0
8426cb5ffffffff,3.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,6.0,0.0,0.0,0.0,0.0
8426cbbffffffff,1.0,0.0,0.0,0.0,0.0
8426cbdffffffff,4.0,0.0,0.0,0.0,0.0
8426ce3ffffffff,2.0,0.0,0.0,0.0,0.0
8426d03ffffffff,2.0,0.0,0.0,0.0,0.0
8426d29ffffffff,2.0,0.0,0.0,0.0,0.0
8426d35ffffffff,2.0,0.0,0.0,0.0,0.0
8426d39ffffffff,2.0,0.0,0.0,0.0,0.0
8426d45ffffffff,4.0,0.0,0.0,0.0,0.0
8426d49ffffffff,1.0,0.0,0.0,0.0,0.0
8426d4bffffffff,1.0,0.0,0.0,0.0,0.0
8426d53ffffffff,1.0,0.0,0.0,0.0,0.0
8426d63ffffffff,1.0,0.0,0.0,0.0,0.0
8426d67ffffffff,5.0,0.0,0.0,0.0,0.0
8426d6bffffffff,2.0,0.0,0.0,0.0,0.0
8426d95ffffffff,1.0,0.0,0.0,0.0,0.0
8426d9dffffffff,4.0,0.0,0.0,0.0,0.0
8426dbdffffffff,2.0,0.0,0.0,0.0,0.0
8426dcbffffffff,4.0,0.0,0.0,0.0,0.0
8426dd1ffffffff,2.0,0.0,0.0,0.0,0.0
8426dd3ffffffff,3.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,8.0,0.0,0.0,0.0,0.0
8426e21ffffffff,20.0,0.0,0.0,0.0,0.0
8426e25ffffffff,2.0,0.0,0.0,0.0,0.0
8426e2dffffffff,2.0,0.0,0.0,0.0,0.0
8426e43ffffffff,2.0,2.0,0.0,0.0,0.0
8426ed5ffffffff,48.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,7.0,0.0,0.0,0.0,0.0
8426f13ffffffff,1.0,0.0,0.0,0.0,0.0
8426f21ffffffff,4.0,0.0,0.0,0.0,0.0
8426f2dffffffff,12.0,0.0,0.0,0.0,0.0
8427401ffffffff,65.0,0.0,0.0,0.0,0.0
842741bffffffff,3.0,0.0,0.0,0.0,0.0
842741dffffffff,1.0,0.0,0.0,0.0,0.0
842742dffffffff,1.0,0.0,0.0,0.0,0.0
8427437ffffffff,3.0,0.0,0.0,0.0,0.0
8427441ffffffff,2.0,0.0,0.0,0.0,0.0
8427451ffffffff,2.0,0.0,0.0,0.0,0.0
8427457ffffffff,2.0,0.0,0.0,0.0,0.0
8427481ffffffff,8.0,0.0,0.0,0.0,0.0
8427483ffffffff,6.0,0.0,0.0,0.0,0.0
8427489ffffffff,2.0,0.0,0.0,0.0,0.0
842748dffffffff,19.0,0.0,0.0,0.0,0.0
8427491ffffffff,4.0,0.0,0.0,0.0,0.0
8427499ffffffff,46.0,0.0,0.0,0.0,0.0
842749dffffffff,3.0,0.0,0.0,0.0,0.0
84274b5ffffffff,4.0,0.0,0.0,0.0,0.0
84274b9ffffffff,4.0,0.0,0.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0,0.0,0.0
84274d3ffffffff,20.0,2.0,0.0,0.0,0.0
84274d9ffffffff,3.0,1.0,0.0,0.0,0.0
84274dbffffffff,6.0,0.0,0.0,0.0,0.0
84274ddffffffff,2.0,0.0,0.0,0.0,0.0
8427517ffffffff,2.0,0.0,0.0,0.0,0.0
842756bffffffff,1.0,0.0,0.0,0.0,0.0
8427581ffffffff,9.0,0.0,0.0,0.0,0.0
8427583ffffffff,2.0,0.0,0.0,0.0,0.0
8427585ffffffff,10.0,0.0,0.0,0.0,0.0
8427587ffffffff,31.0,0.0,0.0,0.0,0.0
8427589ffffffff,3.0,0.0,0.0,0.0,0.0
842758bffffffff,2.0,0.0,0.0,0.0,0.0
842758dffffffff,15.0,0.0,0.0,0.0,0.0
8427591ffffffff,5.0,0.0,0.0,0.0,0.0
8427593ffffffff,25.0,0.0,0.0,0.0,0.0
8427599ffffffff,13.0,0.0,0.0,0.0,0.0
842759bffffffff,36.0,0.0,0.0,0.0,0.0
842759dffffffff,2.0,0.0,0.0,0.0,0.0
84275a1ffffffff,3.0,0.0,0.0,0.0,0.0
84275a3ffffffff,2.0,0.0,0.0,0.0,0.0
84275abffffffff,2.0,0.0,0.0,0.0,0.0
84275b7ffffffff,4.0,0.0,0.0,0.0,0.0
84275b9ffffffff,3.0,0.0,0.0,0.0,0.0
84275c3ffffffff,5.0,0.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,0.0,0.0,0.0
84275cbffffffff,6.0,0.0,0.0,0.0,0.0
84275cdffffffff,2.0,0.0,0.0,0.0,0.0
84275d1ffffffff,10.0,0.0,0.0,0.0,0.0
84275d3ffffffff,2.0,0.0,0.0,0.0,0.0
84275d5ffffffff,8.0,0.0,0.0,0.0,0.0
84275d7ffffffff,9.0,0.0,0.0,0.0,0.0
84275e9ffffffff,4.0,0.0,0.0,0.0,0.0
8427699ffffffff,2.0,0.0,0.0,0.0,0.0
84276a5ffffffff,1.0,1.0,0.0,0.0,0.0
84276a7ffffffff,2.0,0.0,0.0,0.0,0.0
84276b5ffffffff,2.0,0.0,0.0,0.0,0.0
84276b7ffffffff,2.0,0.0,0.0,0.0,0.0
84278c9ffffffff,1.0,0.0,0.0,0.0,0.0
8427923ffffffff,5.0,0.0,0.0,0.0,0.0
8428323ffffffff,2.0,0.0,0.0,0.0,0.0
842832bffffffff,1.0,0.0,0.0,0.0,0.0
8428843ffffffff,3.0,0.0,0.0,0.0,0.0
842884dffffffff,1.0,0.0,0.0,0.0,0.0
8428855ffffffff,1.0,1.0,0.0,0.0,0.0
8428893ffffffff,1.0,0.0,0.0,0.0,0.0
84288c7ffffffff,3.0,0.0,0.0,0.0,0.0
842892bffffffff,1.0,0.0,0.0,0.0,0.0
8428935ffffffff,3.0,0.0,0.0,0.0,0.0
8428937ffffffff,1.0,0.0,0.0,0.0,0.0
84289a3ffffffff,2.0,0.0,0.0,0.0,0.0
84289e3ffffffff,2.0,0.0,0.0,0.0,0.0
8428addffffffff,2.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,2.0,0.0,0.0,0.0,0.0
8428b61ffffffff,9.0,0.0,0.0,0.0,0.0
8428b6dffffffff,1.0,0.0,0.0,0.0,0.0
8428c25ffffffff,6.0,0.0,0.0,0.0,0.0
8428d09ffffffff,9.0,0.0,0.0,0.0,0.0
8428d11ffffffff,4.0,0.0,0.0,0.0,0.0
8428d15ffffffff,2.0,0.0,0.0,0.0,0.0
8428d17ffffffff,1.0,0.0,0.0,0.0,0.0
8428d19ffffffff,4.0,0.0,0.0,0.0,0.0
8428d1dffffffff,1.0,0.0,0.0,0.0,0.0
8428d43ffffffff,3.0,0.0,0.0,0.0,0.0
8428d51ffffffff,4.0,0.0,0.0,0.0,0.0
8428d55ffffffff,2.0,0.0,0.0,0.0,0.0
8428f03ffffffff,1.0,0.0,0.0,0.0,0.0
8428f05ffffffff,2.0,0.0,0.0,0.0,0.0
8428f09ffffffff,1.0,1.0,0.0,0.0,0.0
8428f33ffffffff,1.0,0.0,0.0,0.0,0.0
8428f37ffffffff,80.0,0.0,0.0,0.0,0.0
8428f43ffffffff,2.0,0.0,0.0,0.0,0.0
842990bffffffff,3.0,0.0,0.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0,0.0,0.0
8429a01ffffffff,2.0,2.0,0.0,0.0,0.0
8429a03ffffffff,2.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,2.0,0.0,0.0,0.0,0.0
842a069ffffffff,2.0,0.0,0.0,0.0,0.0
842a06dffffffff,18.0,3.0,0.0,0.0,0.0
842a101ffffffff,35.0,2.0,0.0,0.0,0.0
842a103ffffffff,67.0,2.0,0.0,0.0,0.0
842a105ffffffff,4.0,0.0,0.0,0.0,0.0
842a107ffffffff,5.0,0.0,0.0,0.0,0.0
842a109ffffffff,16.0,0.0,0.0,0.0,0.0
842a10bffffffff,67.0,0.0,0.0,0.0,0.0
842a10dffffffff,2.0,0.0,0.0,0.0,0.0
842a121ffffffff,2.0,0.0,0.0,0.0,0.0
842a12bffffffff,10.0,0.0,0.0,0.0,0.0
842a131ffffffff,15.0,0.0,0.0,0.0,0.0
842a133ffffffff,36.0,0.0,0.0,0.0,0.0
842a135ffffffff,3.0,0.0,0.0,0.0,0.0
842a137ffffffff,2.0,0.0,0.0,0.0,0.0
842a139ffffffff,2.0,0.0,0.0,0.0,0.0
842a13bffffffff,13.0,0.0,0.0,0.0,0.0
842a13dffffffff,3.0,0.0,0.0,0.0,0.0
842a141ffffffff,1.0,0.0,0.0,0.0,0.0
842a143ffffffff,12.0,0.0,0.0,0.0,0.0
842a145ffffffff,5.0,0.0,0.0,0.0,0.0
842a147ffffffff,7.0,2.0,0.0,0.0,0.0
842a149ffffffff,11.0,0.0,0.0,0.0,0.0
842a14bffffffff,6.0,0.0,0.0,0.0,0.0
842a151ffffffff,22.0,0.0,0.0,0.0,0.0
842a155ffffffff,13.0,2.0,0.0,0.0,0.0
842a157ffffffff,2.0,0.0,0.0,0.0,0.0
842a159ffffffff,13.0,0.0,0.0,0.0,0.0
842a15dffffffff,3.0,0.0,0.0,0.0,0.0
842a161ffffffff,2.0,0.0,0.0,0.0,0.0
842a163ffffffff,2.0,0.0,0.0,0.0,0.0
842a165ffffffff,2.0,0.0,0.0,0.0,0.0
842a169ffffffff,3.0,0.0,0.0,0.0,0.0
842a16bffffffff,17.0,0.0,0.0,0.0,0.0
842a301ffffffff,17.0,0.0,0.0,0.0,0.0
842a307ffffffff,92.0,0.0,0.0,0.0,0.0
842a30dffffffff,2.0,0.0,0.0,0.0,0.0
842a311ffffffff,39.0,0.0,0.0,0.0,0.0
842a313ffffffff,1.0,0.0,0.0,0.0,0.0
842a315ffffffff,63.0,1.0,0.0,0.0,0.0
842a317ffffffff,30.0,0.0,0.0,0.0,0.0
842a31dffffffff,7.0,0.0,0.0,0.0,0.0
842a321ffffffff,2.0,0.0,0.0,0.0,0.0
842a323ffffffff,2.0,0.0,0.0,0.0,0.0
842a325ffffffff,2.0,0.0,0.0,0.0,0.0
842a32bffffffff,25.0,0.0,0.0,0.0,0.0
842a331ffffffff,6.0,2.0,0.0,0.0,0.0
842a333ffffffff,1.0,0.0,0.0,0.0,0.0
842a335ffffffff,23.0,0.0,0.0,0.0,0.0
842a337ffffffff,6.0,0.0,0.0,0.0,0.0
842a339ffffffff,24.0,0.0,0.0,0.0,0.0
842a33bffffffff,12.0,0.0,0.0,0.0,0.0
842a347ffffffff,2.0,0.0,0.0,0.0,0.0
842a349ffffffff,4.0,0.0,0.0,0.0,0.0
842a361ffffffff,1.0,0.0,0.0,0.0,0.0
842a365ffffffff,4.0,0.0,0.0,0.0,0.0
842a367ffffffff,2.0,0.0,0.0,0.0,0.0
842a369ffffffff,1.0,0.0,0.0,0.0,0.0
842a801ffffffff,3.0,0.0,0.0,0.0,0.0
842a803ffffffff,1.0,0.0,0.0,0.0,0.0
842a80bffffffff,4.0,0.0,0.0,0.0,0.0
842a819ffffffff,4.0,0.0,0.0,0.0,0.0
842a81dffffffff,2.0,0.0,0.0,0.0,0.0
842a841ffffffff,10.0,0.0,0.0,0.0,0.0
842a843ffffffff,2.0,0.0,0.0,0.0,0.0
842a845ffffffff,2.0,0.0,0.0,0.0,0.0
842a847ffffffff,2.0,0.0,0.0,0.0,0.0
842a849ffffffff,5.0,0.0,0.0,0.0,0.0
842a84bffffffff,4.0,0.0,0.0,0.0,0.0
842a84dffffffff,8.0,0.0,0.0,0.0,0.0
842a857ffffffff,4.0,0.0,0.0,0.0,0.0
842a859ffffffff,2.0,0.0,0.0,0.0,0.0
842a85bffffffff,5.0,0.0,0.0,0.0,0.0
842a85dffffffff,6.0,1.0,0.0,0.0,0.0
842a86dffffffff,2.0,0.0,0.0,0.0,0.0
842a8b1ffffffff,11.0,0.0,0.0,0.0,0.0
842a8b3ffffffff,3.0,0.0,0.0,0.0,0.0
842a8c3ffffffff,2.0,0.0,0.0,0.0,0.0
842a8cbffffffff,1.0,0.0,0.0,0.0,0.0
842a8d3ffffffff,3.0,3.0,0.0,0.0,0.0
842a8d9ffffffff,2.0,2.0,0.0,0.0,0.0
842a8dbffffffff,4.0,2.0,0.0,0.0,0.0
842a8ddffffffff,6.0,6.0,0.0,0.0,0.0
842a903ffffffff,14.0,0.0,0.0,0.0,0.0
842a90bffffffff,2.0,0.0,0.0,0.0,0.0
842a915ffffffff,2.0,0.0,0.0,0.0,0.0
842a91dffffffff,4.0,0.0,0.0,0.0,0.0
842a931ffffffff,4.0,0.0,0.0,0.0,0.0
842a935ffffffff,5.0,0.0,0.0,0.0,0.0
842a937ffffffff,6.0,0.0,0.0,0.0,0.0
842a93dffffffff,1.0,0.0,0.0,0.0,0.0
842a949ffffffff,15.0,0.0,0.0,0.0,0.0
842a94dffffffff,3.0,0.0,0.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0,0.0
842a957ffffffff,8.0,0.0,0.0,0.0,0.0
842a99dffffffff,2.0,0.0,0.0,0.0,0.0
842a9d9ffffffff,2.0,0.0,0.0,0.0,0.0
842aa03ffffffff,1.0,0.0,0.0,0.0,0.0
842aa07ffffffff,2.0,0.0,0.0,0.0,0.0
842aa09ffffffff,4.0,2.0,0.0,0.0,0.0
842aa13ffffffff,17.0,0.0,0.0,0.0,0.0
842aa15ffffffff,4.0,0.0,0.0,0.0,0.0
842aa17ffffffff,2.0,0.0,0.0,0.0,0.0
842aa1bffffffff,4.0,0.0,0.0,0.0,0.0
842aa1dffffffff,5.0,0.0,0.0,0.0,0.0
842aa27ffffffff,13.0,0.0,0.0,0.0,0.0
842aa2dffffffff,2.0,0.0,0.0,0.0,0.0
842aa31ffffffff,2.0,0.0,0.0,0.0,0.0
842aa39ffffffff,13.0,0.0,0.0,0.0,0.0
842aa3bffffffff,2.0,0.0,0.0,0.0,0.0
842aa43ffffffff,3.0,0.0,0.0,0.0,0.0
842aa4bffffffff,13.0,0.0,0.0,0.0,0.0
842aa4dffffffff,2.0,0.0,0.0,0.0,0.0
842aa57ffffffff,1.0,0.0,0.0,0.0,0.0
842aa59ffffffff,2.0,0.0,0.0,0.0,0.0
842aa5bffffffff,2.0,0.0,0.0,0.0,0.0
842aa6dffffffff,1.0,0.0,0.0,0.0,0.0
842aa81ffffffff,23.0,0.0,0.0,0.0,0.0
842aa83ffffffff,10.0,0.0,0.0,0.0,0.0
842aa85ffffffff,25.0,0.0,0.0,0.0,0.0
842aa87ffffffff,6.0,0.0,0.0,0.0,0.0
842aa89ffffffff,56.0,0.0,0.0,0.0,0.0
842aa8bffffffff,6.0,0.0,0.0,0.0,0.0
842aa8dffffffff,9.0,0.0,0.0,0.0,0.0
842aa91ffffffff,4.0,0.0,0.0,0.0,0.0
842aa95ffffffff,58.0,0.0,0.0,0.0,0.0
842aa9bffffffff,21.0,1.0,0.0,0.0,0.0
842aa9dffffffff,4.0,0.0,0.0,0.0,0.0
842aaa1ffffffff,1.0,0.0,0.0,0.0,0.0
842aaa3ffffffff,22.0,6.0,0.0,0.0,0.0
842aaa7ffffffff,4.0,0.0,0.0,0.0,0.0
842aaa9ffffffff,25.0,0.0,0.0,0.0,0.0
842aaabffffffff,9.0,0.0,0.0,0.0,0.0
842aaadffffffff,7.0,0.0,0.0,0.0,0.0
842aab7ffffffff,2.0,0.0,0.0,0.0,0.0
842aab9ffffffff,1.0,0.0,0.0,0.0,0.0
842aac1ffffffff,8.0,0.0,0.0,0.0,0.0
842aac3ffffffff,7.0,0.0,0.0,0.0,0.0
842aac5ffffffff,6.0,0.0,0.0,0.0,0.0
842aac7ffffffff,5.0,0.0,0.0,0.0,0.0
842aac9ffffffff,5.0,0.0,0.0,0.0,0.0
842aacbffffffff,8.0,0.0,0.0,0.0,0.0
842aacdffffffff,12.0,3.0,0.0,0.0,0.0
842aad1ffffffff,198.0,8.0,0.0,0.0,0.0
842aad5ffffffff,27.0,0.0,0.0,0.0,0.0
842aad9ffffffff,11.0,0.0,0.0,0.0,0.0
842aadbffffffff,5.0,0.0,0.0,0.0,0.0
842aaddffffffff,15.0,4.0,0.0,0.0,0.0
842aae1ffffffff,4.0,0.0,0.0,0.0,0.0
842aae3ffffffff,2.0,0.0,0.0,0.0,0.0
842aae5ffffffff,7.0,0.0,0.0,0.0,0.0
842aae7ffffffff,4.0,0.0,0.0,0.0,0.0
842aaebffffffff,10.0,0.0,0.0,0.0,0.0
842ab03ffffffff,3.0,0.0,0.0,0.0,0.0
842ab05ffffffff,22.0,0.0,0.0,0.0,0.0
842ab0dffffffff,2.0,0.0,0.0,0.0,0.0
842ab13ffffffff,4.0,0.0,0.0,0.0,0.0
842ab15ffffffff,4.0,0.0,0.0,0.0,0.0
842ab19ffffffff,2.0,0.0,0.0,0.0,0.0
842ab21ffffffff,8.0,0.0,0.0,0.0,0.0
842ab23ffffffff,2.0,0.0,0.0,0.0,0.0
842ab25ffffffff,35.0,0.0,0.0,0.0,0.0
842ab27ffffffff,100.0,2.0,0.0,0.0,0.0
842ab29ffffffff,11.0,2.0,0.0,0.0,0.0
842ab2bffffffff,13.0,0.0,0.0,0.0,0.0
842ab2dffffffff,1.0,0.0,0.0,0.0,0.0
842ab31ffffffff,2.0,2.0,0.0,0.0,0.0
842ab33ffffffff,2.0,0.0,0.0,0.0,0.0
842ab37ffffffff,3.0,0.0,0.0,0.0,0.0
842ab3bffffffff,14.0,0.0,0.0,0.0,0.0
842ab41ffffffff,2.0,0.0,0.0,0.0,0.0
842ab43ffffffff,9.0,0.0,0.0,0.0,0.0
842ab47ffffffff,4.0,0.0,0.0,0.0,0.0
842ab49ffffffff,4.0,0.0,0.0,0.0,0.0
842ab55ffffffff,10.0,0.0,0.0,0.0,0.0
842ab5dffffffff,4.0,0.0,0.0,0.0,0.0
842ab61ffffffff,7.0,0.0,0.0,0.0,0.0
842ab63ffffffff,1.0,0.0,0.0,0.0,0.0
842ab67ffffffff,4.0,0.0,0.0,0.0,0.0
842ab6dffffffff,1.0,0.0,0.0,0.0,0.0
842ac6dffffffff,10.0,0.0,0.0,0.0,0.0
842ad2dffffffff,2.0,0.0,0.0,0.0,0.0
842ad31ffffffff,2.0,0.0,0.0,0.0,0.0
842ad37ffffffff,2.0,0.0,0.0,0.0,0.0
842ad6dffffffff,6.0,0.0,0.0,0.0,0.0
842af05ffffffff,5.0,0.0,0.0,0.0,0.0
842af0dffffffff,13.0,0.0,0.0,0.0,0.0
842af15ffffffff,4.0,0.0,0.0,0.0,0.0
842af17ffffffff,3.0,0.0,0.0,0.0,0.0
842af25ffffffff,2.0,0.0,0.0,0.0,0.0
842af39ffffffff,2.0,0.0,0.0,0.0,0.0
