cell_id,Columba livia,Columba livia (Wild type)
822c17fffffffff,135.0,5.0
822c1ffffffffff,126.0,16.0
822c27fffffffff,402.0,7.0
822c2ffffffffff,835.0,3.0
822c37fffffffff,133.0,12.0
822c47fffffffff,12.0,0.0
822c67fffffffff,15.0,0.0
822c6ffffffffff,7.0,0.0
822c77fffffffff,72.0,7.0
822c87fffffffff,33.0,2.0
822c8ffffffffff,99.0,22.0
822c97fffffffff,1604.0,0.0
822c9ffffffffff,45.0,3.0
822ca7fffffffff,56.0,0.0
822caffffffffff,228.0,24.0
822cb7fffffffff,1.0,0.0
822cc7fffffffff,236.0,43.0
822ccffffffffff,77.0,17.0
822cd7fffffffff,337.0,138.0
822cdffffffffff,79.0,9.0
822ce7fffffffff,150.0,7.0
822ceffffffffff,1.0,0.0
822cf7fffffffff,2590.0,459.0
822d07fffffffff,346.0,0.0
822d17fffffffff,960.0,119.0
822d1ffffffffff,101.0,0.0
822d27fffffffff,161.0,0.0
822d2ffffffffff,33.0,0.0
822d37fffffffff,1836.0,41.0
822d47fffffffff,5.0,0.0
822d57fffffffff,31.0,0.0
822d5ffffffffff,29.0,0.0
822d67fffffffff,1367.0,0.0
822d77fffffffff,57.0,0.0
822d87fffffffff,8.0,0.0
822d97fffffffff,26.0,10.0
822da7fffffffff,1038.0,34.0
822daffffffffff,815.0,60.0
822db7fffffffff,15169.0,140.0
822e0ffffffffff,24.0,0.0
822e17fffffffff,47.0,0.0
822e1ffffffffff,39.0,0.0
822e2ffffffffff,24.0,0.0
822e47fffffffff,11.0,0.0
822e67fffffffff,618.0,0.0
822e6ffffffffff,87.0,0.0
822e77fffffffff,77.0,0.0
822e8ffffffffff,21.0,0.0
822e9ffffffffff,3.0,0.0
822eaffffffffff,134.0,0.0
822ecffffffffff,12.0,0.0
822eeffffffffff,1.0,0.0
822ef7fffffffff,5.0,0.0
822f5ffffffffff,1756.0,0.0
823007fffffffff,10.0,0.0
823017fffffffff,18.0,0.0
82301ffffffffff,2.0,0.0
823027fffffffff,2.0,0.0
823037fffffffff,64.0,0.0
823087fffffffff,53.0,0.0
823097fffffffff,33.0,0.0
82309ffffffffff,98.0,0.0
8230a7fffffffff,2.0,0.0
8230affffffffff,3.0,0.0
8230c7fffffffff,167.0,0.0
8230cffffffffff,8.0,0.0
8230d7fffffffff,81.0,0.0
8230dffffffffff,41.0,0.0
8230e7fffffffff,524.0,0.0
8230effffffffff,9.0,0.0
8230f7fffffffff,2.0,0.0
82312ffffffffff,4.0,0.0
82316ffffffffff,121.0,0.0
823187fffffffff,31.0,0.0
82318ffffffffff,246.0,0.0
823197fffffffff,29.0,0.0
8231affffffffff,307.0,0.0
8231b7fffffffff,2.0,0.0
823427fffffffff,958.0,0.0
823437fffffffff,700.0,3.0
823447fffffffff,456.0,65.0
82344ffffffffff,1595.0,127.0
823467fffffffff,740.0,31.0
82346ffffffffff,1866.0,95.0
82351ffffffffff,3992.0,0.0
8235affffffffff,980.0,2.0
823817fffffffff,301.0,17.0
823827fffffffff,2328.0,52.0
82382ffffffffff,10.0,0.0
823837fffffffff,194.0,4.0
823847fffffffff,25.0,1.0
82384ffffffffff,80.0,0.0
823857fffffffff,6.0,0.0
82385ffffffffff,11.0,2.0
823867fffffffff,185.0,5.0
82386ffffffffff,159.0,4.0
823877fffffffff,113.0,0.0
8238a7fffffffff,13.0,2.0
8238dffffffffff,2.0,0.0
823907fffffffff,10974.0,18.0
82390ffffffffff,10559.0,6.0
823917fffffffff,11458.0,750.0
82391ffffffffff,11598.0,23.0
823927fffffffff,10378.0,2.0
82392ffffffffff,12288.0,23.0
823937fffffffff,7376.0,16.0
823947fffffffff,4593.0,0.0
82394ffffffffff,15.0,0.0
823957fffffffff,3065.0,13.0
82395ffffffffff,179.0,0.0
823967fffffffff,516.0,0.0
82396ffffffffff,992.0,0.0
823977fffffffff,7486.0,48.0
823987fffffffff,1047.0,60.0
82398ffffffffff,1135.0,135.0
823997fffffffff,383.0,10.0
82399ffffffffff,89.0,2.0
8239affffffffff,479.0,0.0
823c07fffffffff,2926.0,5.0
823c0ffffffffff,1093.0,0.0
823c17fffffffff,478.0,0.0
823c1ffffffffff,1914.0,0.0
823c37fffffffff,498.0,0.0
823c57fffffffff,156.0,0.0
823c5ffffffffff,536.0,0.0
823c6ffffffffff,5.0,0.0
823c77fffffffff,28.0,0.0
823c87fffffffff,319.0,0.0
823c8ffffffffff,1491.0,0.0
823c97fffffffff,864.0,0.0
823c9ffffffffff,282.0,0.0
823ca7fffffffff,100.0,0.0
823caffffffffff,649.0,0.0
823cb7fffffffff,3391.0,0.0
823cc7fffffffff,724.0,0.0
823ccffffffffff,49.0,0.0
823cd7fffffffff,30.0,0.0
823cdffffffffff,138.0,0.0
823ce7fffffffff,1839.0,0.0
823ceffffffffff,759.0,0.0
823cf7fffffffff,9170.0,0.0
823d07fffffffff,992.0,0.0
823d17fffffffff,6658.0,0.0
823d1ffffffffff,228.0,0.0
823d27fffffffff,254.0,0.0
823d37fffffffff,2382.0,0.0
823d67fffffffff,2.0,0.0
823d87fffffffff,3825.0,0.0
823d8ffffffffff,1219.0,0.0
823d97fffffffff,2278.0,0.0
823d9ffffffffff,2142.0,0.0
823da7fffffffff,12308.0,0.0
823daffffffffff,3632.0,0.0
823db7fffffffff,3185.0,0.0
823e2ffffffffff,4.0,0.0
823e47fffffffff,1325.0,51.0
823e4ffffffffff,55.0,2.0
823e5ffffffffff,392.0,10.0
823e67fffffffff,260.0,11.0
823e6ffffffffff,7760.0,132.0
823e77fffffffff,22.0,0.0
823eeffffffffff,4.0,0.0
823f27fffffffff,3.0,0.0
823f2ffffffffff,255.0,10.0
823f37fffffffff,545.0,0.0
823f47fffffffff,112.0,21.0
823f4ffffffffff,342.0,25.0
823f5ffffffffff,4.0,0.0
823f67fffffffff,788.0,9.0
823f6ffffffffff,263.0,2.0
823f77fffffffff,947.0,33.0
824007fffffffff,4.0,0.0
82400ffffffffff,10.0,0.0
82401ffffffffff,4.0,0.0
824027fffffffff,5.0,0.0
82402ffffffffff,34.0,0.0
824037fffffffff,6.0,0.0
824047fffffffff,38.0,0.0
82404ffffffffff,52.0,0.0
824057fffffffff,3.0,0.0
82405ffffffffff,6.0,0.0
824067fffffffff,8.0,0.0
82406ffffffffff,9.0,0.0
824077fffffffff,45.0,0.0
82408ffffffffff,21.0,0.0
824097fffffffff,20.0,0.0
8240a7fffffffff,10.0,0.0
8240c7fffffffff,18.0,0.0
8240dffffffffff,2.0,0.0
8240e7fffffffff,46.0,0.0
8240effffffffff,11.0,0.0
824107fffffffff,67.0,0.0
824117fffffffff,2.0,0.0
82411ffffffffff,778.0,0.0
824137fffffffff,23.0,0.0
824147fffffffff,40.0,0.0
82414ffffffffff,23.0,0.0
824157fffffffff,13.0,0.0
82415ffffffffff,100.0,0.0
824167fffffffff,101.0,0.0
82416ffffffffff,78.0,0.0
824177fffffffff,9.0,0.0
824187fffffffff,10.0,0.0
82418ffffffffff,2.0,0.0
824197fffffffff,32.0,0.0
82419ffffffffff,8.0,0.0
8241a7fffffffff,2381.0,0.0
8241b7fffffffff,933.0,0.0
82420ffffffffff,5.0,0.0
82421ffffffffff,2.0,1.0
824227fffffffff,39.0,19.0
824237fffffffff,11.0,0.0
82424ffffffffff,259.0,0.0
824257fffffffff,902.0,0.0
82425ffffffffff,832.0,0.0
82426ffffffffff,443.0,2.0
8242c7fffffffff,5278.0,0.0
8242cffffffffff,8602.0,0.0
8242d7fffffffff,52.0,0.0
8242dffffffffff,3273.0,0.0
8242e7fffffffff,271.0,0.0
8242effffffffff,539.0,0.0
824307fffffffff,18.0,4.0
82430ffffffffff,11.0,2.0
824317fffffffff,110.0,0.0
82431ffffffffff,232.0,27.0
824327fffffffff,27.0,1.0
82432ffffffffff,15.0,0.0
824337fffffffff,63.0,2.0
824357fffffffff,17.0,13.0
824367fffffffff,668.0,60.0
824377fffffffff,16.0,7.0
824387fffffffff,19.0,4.0
82438ffffffffff,227.0,10.0
824397fffffffff,7.0,0.0
82439ffffffffff,25.0,0.0
8243a7fffffffff,1769.0,0.0
8243affffffffff,3035.0,1.0
8243b7fffffffff,2.0,0.0
824417fffffffff,5889.0,0.0
82441ffffffffff,9673.0,0.0
824427fffffffff,15.0,0.0
824437fffffffff,1226.0,0.0
824447fffffffff,7057.0,0.0
82444ffffffffff,2081.0,0.0
824457fffffffff,7206.0,0.0
82445ffffffffff,997.0,0.0
824467fffffffff,149.0,0.0
82446ffffffffff,20005.0,0.0
824477fffffffff,510.0,0.0
824487fffffffff,2410.0,0.0
8244a7fffffffff,8790.0,0.0
8244affffffffff,16754.0,0.0
8244b7fffffffff,1293.0,0.0
8244c7fffffffff,8792.0,0.0
8244cffffffffff,7700.0,0.0
8244d7fffffffff,7003.0,0.0
8244dffffffffff,8510.0,0.0
8244e7fffffffff,2255.0,0.0
8244effffffffff,2385.0,0.0
8244f7fffffffff,5994.0,0.0
824507fffffffff,2432.0,0.0
82450ffffffffff,3142.0,0.0
824517fffffffff,1.0,0.0
82451ffffffffff,223.0,0.0
824527fffffffff,3704.0,0.0
82452ffffffffff,2780.0,0.0
824537fffffffff,1284.0,0.0
82454ffffffffff,2.0,0.0
824557fffffffff,1.0,0.0
82456ffffffffff,5.0,0.0
824577fffffffff,395.0,0.0
824587fffffffff,46.0,0.0
82458ffffffffff,936.0,0.0
824597fffffffff,104.0,0.0
82459ffffffffff,374.0,0.0
8245a7fffffffff,202.0,0.0
8245b7fffffffff,305.0,0.0
82464ffffffffff,5602.0,0.0
824807fffffffff,268.0,0.0
82480ffffffffff,590.0,0.0
824817fffffffff,441.0,0.0
82481ffffffffff,219.0,0.0
824827fffffffff,330.0,0.0
82482ffffffffff,512.0,0.0
824837fffffffff,2985.0,0.0
824847fffffffff,144.0,0.0
82484ffffffffff,180.0,0.0
824857fffffffff,1007.0,0.0
82485ffffffffff,6344.0,0.0
824877fffffffff,228.0,0.0
824887fffffffff,5365.0,0.0
82488ffffffffff,3614.0,0.0
824897fffffffff,12350.0,0.0
82489ffffffffff,15100.0,0.0
8248a7fffffffff,1520.0,0.0
8248affffffffff,51.0,0.0
8248b7fffffffff,26453.0,0.0
8248c7fffffffff,4478.0,0.0
8248cffffffffff,858.0,0.0
8248d7fffffffff,2166.0,0.0
8248dffffffffff,16067.0,0.0
8248e7fffffffff,327.0,0.0
8248effffffffff,41313.0,0.0
8248f7fffffffff,743.0,0.0
824987fffffffff,1596.0,0.0
82498ffffffffff,171.0,0.0
824997fffffffff,10966.0,0.0
82499ffffffffff,231.0,0.0
8249a7fffffffff,78.0,0.0
8249affffffffff,2276.0,0.0
8249b7fffffffff,545.0,0.0
824a27fffffffff,97.0,0.0
824a97fffffffff,2.0,0.0
824b17fffffffff,3.0,0.0
824b27fffffffff,4.0,0.0
824b37fffffffff,3.0,0.0
824b57fffffffff,4.0,0.0
824b67fffffffff,217.0,0.0
824b6ffffffffff,9.0,0.0
824b77fffffffff,163.0,0.0
824b87fffffffff,1040.0,0.0
824b97fffffffff,20.0,0.0
824b9ffffffffff,205.0,0.0
824ba7fffffffff,22267.0,0.0
824baffffffffff,6.0,0.0
824bb7fffffffff,9401.0,0.0
824c87fffffffff,40.0,0.0
824c8ffffffffff,78.0,0.0
824c97fffffffff,69.0,0.0
824c9ffffffffff,112.0,0.0
824caffffffffff,3.0,0.0
824cc7fffffffff,4545.0,0.0
824cd7fffffffff,1053.0,0.0
824ceffffffffff,7622.0,0.0
824cf7fffffffff,179.0,0.0
824d4ffffffffff,204.0,0.0
824f4ffffffffff,62.0,0.0
825207fffffffff,140.0,6.0
825217fffffffff,53.0,4.0
82521ffffffffff,104.0,1.0
82522ffffffffff,1.0,0.0
825237fffffffff,42.0,0.0
82524ffffffffff,200.0,24.0
82526ffffffffff,79.0,5.0
825287fffffffff,10.0,0.0
82528ffffffffff,4.0,0.0
82529ffffffffff,53.0,0.0
8252cffffffffff,2.0,0.0
8252d7fffffffff,209.0,0.0
8252dffffffffff,6.0,0.0
825307fffffffff,2.0,0.0
82530ffffffffff,4.0,1.0
825317fffffffff,10.0,0.0
82531ffffffffff,9.0,0.0
825327fffffffff,6.0,0.0
82532ffffffffff,2.0,0.0
825337fffffffff,13.0,0.0
825347fffffffff,50.0,0.0
82534ffffffffff,130.0,0.0
825357fffffffff,46.0,0.0
825367fffffffff,127.0,0.0
82536ffffffffff,342.0,0.0
825377fffffffff,18.0,0.0
8253a7fffffffff,37.0,4.0
8253affffffffff,82.0,0.0
8253b7fffffffff,26.0,1.0
825407fffffffff,6.0,0.0
825417fffffffff,152.0,0.0
82541ffffffffff,183.0,0.0
825437fffffffff,3.0,0.0
825447fffffffff,6.0,0.0
825497fffffffff,227.0,0.0
8254affffffffff,374.0,0.0
8254b7fffffffff,63.0,0.0
8254c7fffffffff,4.0,0.0
8254cffffffffff,2.0,0.0
8254e7fffffffff,31.0,0.0
8254f7fffffffff,61.0,0.0
825517fffffffff,39.0,0.0
82551ffffffffff,2.0,0.0
825537fffffffff,9.0,2.0
8255affffffffff,2.0,0.0
82574ffffffffff,83.0,0.0
82580ffffffffff,2.0,0.0
825887fffffffff,2.0,0.0
825897fffffffff,41.0,0.0
82589ffffffffff,1.0,0.0
8258a7fffffffff,2.0,0.0
8258b7fffffffff,4.0,0.0
8258dffffffffff,3.0,0.0
8258e7fffffffff,2.0,0.0
8258effffffffff,2.0,0.0
82592ffffffffff,1.0,0.0
825967fffffffff,3.0,0.0
825977fffffffff,2.0,0.0
825997fffffffff,2.0,0.0
82599ffffffffff,48.0,0.0
825d17fffffffff,1966.0,0.0
825e47fffffffff,202.0,0.0
825e4ffffffffff,86.0,0.0
825e5ffffffffff,176.0,0.0
825e67fffffffff,281.0,0.0
825e77fffffffff,318.0,0.0
825f0ffffffffff,507.0,0.0
825f17fffffffff,21.0,0.0
825f1ffffffffff,57.0,0.0
825f2ffffffffff,39.0,0.0
825f47fffffffff,62.0,0.0
825f4ffffffffff,98.0,0.0
825f5ffffffffff,1496.0,0.0
825f6ffffffffff,2.0,0.0
825f77fffffffff,23.0,0.0
826007fffffffff,16821.0,0.0
82600ffffffffff,66.0,0.0
826017fffffffff,45681.0,0.0
82601ffffffffff,7513.0,0.0
826027fffffffff,10609.0,0.0
826037fffffffff,26293.0,0.0
826087fffffffff,557.0,0.0
82608ffffffffff,19405.0,0.0
826097fffffffff,1645.0,0.0
82609ffffffffff,3697.0,0.0
8260a7fffffffff,1377.0,0.0
8260affffffffff,5836.0,0.0
8260b7fffffffff,1675.0,0.0
8260f7fffffffff,12.0,0.0
826107fffffffff,1822.0,3.0
826117fffffffff,305.0,0.0
82611ffffffffff,3487.0,0.0
826147fffffffff,4.0,0.0
82618ffffffffff,11585.0,0.0
82619ffffffffff,378.0,0.0
8261affffffffff,1010.0,0.0
826327fffffffff,4.0,0.0
826337fffffffff,247.0,37.0
8263affffffffff,4.0,0.0
82640ffffffffff,2120.0,0.0
826417fffffffff,183.0,0.0
826427fffffffff,96.0,0.0
82642ffffffffff,110.0,0.0
826437fffffffff,549.0,0.0
826487fffffffff,1840.0,0.0
82648ffffffffff,44.0,0.0
826497fffffffff,525.0,0.0
82649ffffffffff,122.0,4.0
8264a7fffffffff,6247.0,0.0
8264affffffffff,17.0,0.0
8264b7fffffffff,559.0,0.0
8264e7fffffffff,253.0,0.0
826507fffffffff,595.0,0.0
82650ffffffffff,24.0,0.0
82651ffffffffff,309.0,0.0
826527fffffffff,1753.0,0.0
82652ffffffffff,3.0,0.0
826537fffffffff,1.0,0.0
826557fffffffff,5.0,0.0
826587fffffffff,1534.0,0.0
82658ffffffffff,6520.0,0.0
826597fffffffff,271.0,0.0
82659ffffffffff,1227.0,0.0
8265a7fffffffff,23.0,0.0
8265b7fffffffff,316.0,0.0
826607fffffffff,217.0,0.0
82660ffffffffff,727.0,0.0
826617fffffffff,754.0,0.0
82661ffffffffff,2054.0,0.0
826627fffffffff,1734.0,0.0
