cell_id,Pinicola enucleator,Pinicola enucleator [enucleator Group],Pinicola enucleator flammula,Pinicola enucleator carlottae,Pinicola enucleator montana,Pinicola enucleator californica,Pinicola enucleator leucura
840c349ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
840c353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c35bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c42dffffffff,759.0,0.0,0.0,0.0,0.0,0.0,0.0
840c441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c451ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
840c455ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
840c461ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
840c465ffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0
840c467ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
840c46dffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
840c503ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c50bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c511ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840c515ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840c51dffffffff,170.0,0.0,0.0,0.0,0.0,0.0,0.0
840c54bffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
840c551ffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
840c555ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
840c55bffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0
840c55dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c567ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a5ffffffff,210.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5a7ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
840c5adffffffff,154.0,0.0,0.0,0.0,0.0,0.0,0.0
840c60dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c617ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840c621ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
840c629ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840c62bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c62dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c639ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840c63bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c63dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c641ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c64bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c651ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c659ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c65bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c65dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c665ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c667ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c705ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840c707ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c70dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840c711ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c715ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840c717ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c71bffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
840c731ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
840c733ffffffff,808.0,0.0,0.0,0.0,0.0,0.0,0.0
840c735ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840c739ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840c73bffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0
840c73dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840c741ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840c745ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840c747ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840c74bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c74dffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
840c753ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840c769ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840cce9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840cd8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840cdd7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ce9dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840cec5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ced3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840cee9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840d405ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d447ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d463ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d483ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d485ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d48bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d499ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d49bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d521ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d523ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d529ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d537ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d563ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840d58dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5e7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840d5ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d61bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d6e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e29bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e449ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
840e481ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e483ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e487ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,507.0,0.0,0.0,0.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840e52bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e531ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5a3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b1ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
840e623ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
840e631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e633ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e63dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,521.0,0.0,0.0,0.0,0.0,0.0,0.0
840e807ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840e831ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e835ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e83bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
840e911ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840e945ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
840e963ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e969ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e98bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840eb37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec83ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec91ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec95ffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec97ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec9bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec9dffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
840eca1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840eca3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
840eca7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,192.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,211.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecd7ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed91ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed93ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ed95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840edb9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
840edc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840edd7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ede1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840eec9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840f4bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840f4bdffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8410c23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8410ee1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8410f0dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
8411061ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84112d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8411401ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84120a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84120cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412145ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412147ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412151ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412185ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84121a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84121abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84121b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84121bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84121dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84121e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412265ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412293ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412299ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84122b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84122d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412423ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841242bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412433ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412485ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412499ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841249dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84124adffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84124d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84124dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84124e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84124e5ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84124e7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8412505ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412509ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841250bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412511ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,82.0,0.0,0.0,0.0,0.0,0.0,0.0
841251bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841251dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8412521ffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0
8412523ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8412525ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8412527ffffffff,195.0,0.0,0.0,0.0,0.0,0.0,0.0
841252dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8412531ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412537ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412539ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841253bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841253dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412549ffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8412555ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412567ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8412597ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8412599ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84125bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
84125d9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84125dbffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
84125e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84126b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84126e7ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8412723ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412727ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841272dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412745ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412763ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841276bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841280dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412819ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841282dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412847ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8412851ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412857ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841285bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412861ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841286bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841286dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412891ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412895ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841289bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84128bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84128c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84128d3ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
84128e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8412941ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412943ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412947ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8412949ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84129b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a25ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a29ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a67ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412a83ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
