cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
82524ffffffffff,91.0,0.0,0.0,0.0,0.0
82526ffffffffff,82.0,0.0,0.0,0.0,0.0
825287fffffffff,28.0,0.0,0.0,0.0,0.0
82528ffffffffff,2.0,0.0,0.0,0.0,0.0
82529ffffffffff,175.0,11.0,0.0,0.0,8.0
8252d7fffffffff,23.0,2.0,0.0,0.0,0.0
825307fffffffff,2.0,0.0,0.0,0.0,0.0
82530ffffffffff,3.0,0.0,0.0,0.0,0.0
825317fffffffff,8.0,0.0,0.0,0.0,0.0
82531ffffffffff,1.0,0.0,0.0,0.0,0.0
825327fffffffff,4.0,0.0,0.0,0.0,0.0
82532ffffffffff,6.0,0.0,0.0,0.0,0.0
825337fffffffff,17.0,0.0,0.0,0.0,0.0
825347fffffffff,24.0,0.0,0.0,0.0,0.0
82534ffffffffff,24.0,0.0,0.0,0.0,0.0
825357fffffffff,29.0,0.0,0.0,0.0,0.0
825367fffffffff,99.0,4.0,0.0,0.0,0.0
82536ffffffffff,193.0,0.0,0.0,0.0,0.0
825377fffffffff,12.0,0.0,0.0,0.0,0.0
8253a7fffffffff,15.0,0.0,0.0,0.0,0.0
8253affffffffff,8.0,0.0,0.0,0.0,0.0
8253b7fffffffff,14.0,0.0,0.0,0.0,0.0
825407fffffffff,23.0,8.0,0.0,0.0,0.0
82540ffffffffff,9.0,0.0,0.0,0.0,0.0
825417fffffffff,212.0,58.0,0.0,0.0,0.0
82541ffffffffff,111.0,13.0,0.0,0.0,0.0
825437fffffffff,6.0,0.0,0.0,0.0,0.0
825447fffffffff,7.0,0.0,0.0,0.0,0.0
825497fffffffff,255.0,1.0,0.0,180.0,0.0
8254affffffffff,90.0,13.0,0.0,0.0,0.0
8254b7fffffffff,105.0,4.0,0.0,80.0,0.0
8254e7fffffffff,14.0,0.0,0.0,0.0,0.0
8254f7fffffffff,21.0,2.0,0.0,0.0,0.0
825517fffffffff,30.0,0.0,0.0,0.0,0.0
82551ffffffffff,4.0,0.0,0.0,0.0,0.0
825537fffffffff,11.0,0.0,0.0,0.0,0.0
8255affffffffff,2.0,0.0,0.0,0.0,0.0
82574ffffffffff,118.0,0.0,0.0,84.0,0.0
82585ffffffffff,6.0,0.0,0.0,0.0,0.0
825887fffffffff,4.0,0.0,0.0,0.0,0.0
82588ffffffffff,4.0,0.0,0.0,0.0,0.0
825897fffffffff,28.0,0.0,0.0,0.0,0.0
8258a7fffffffff,1.0,0.0,0.0,0.0,0.0
8258b7fffffffff,2.0,0.0,0.0,0.0,0.0
8258c7fffffffff,6.0,0.0,0.0,0.0,0.0
8258d7fffffffff,8.0,0.0,0.0,0.0,0.0
8258dffffffffff,13.0,0.0,0.0,0.0,0.0
8258e7fffffffff,71.0,0.0,0.0,0.0,0.0
8258f7fffffffff,7.0,0.0,0.0,0.0,1.0
82592ffffffffff,1.0,0.0,0.0,0.0,0.0
825977fffffffff,3.0,0.0,0.0,0.0,0.0
825987fffffffff,2.0,0.0,0.0,0.0,0.0
82599ffffffffff,5.0,0.0,0.0,0.0,0.0
826007fffffffff,359.0,0.0,0.0,0.0,0.0
826017fffffffff,2270.0,0.0,0.0,0.0,0.0
82601ffffffffff,99.0,0.0,0.0,0.0,0.0
826027fffffffff,156.0,0.0,0.0,0.0,0.0
826037fffffffff,2626.0,0.0,0.0,0.0,0.0
826087fffffffff,156.0,0.0,0.0,0.0,0.0
82608ffffffffff,1542.0,0.0,0.0,0.0,0.0
826097fffffffff,297.0,0.0,0.0,0.0,0.0
82609ffffffffff,238.0,0.0,0.0,0.0,0.0
8260a7fffffffff,395.0,0.0,0.0,0.0,0.0
8260affffffffff,520.0,0.0,0.0,0.0,0.0
8260b7fffffffff,651.0,0.0,0.0,0.0,0.0
8260f7fffffffff,1.0,0.0,0.0,0.0,0.0
826107fffffffff,94.0,10.0,0.0,0.0,0.0
826117fffffffff,11.0,3.0,0.0,0.0,0.0
82611ffffffffff,454.0,2.0,0.0,0.0,0.0
82618ffffffffff,1103.0,0.0,0.0,0.0,0.0
82619ffffffffff,37.0,0.0,0.0,0.0,0.0
8261affffffffff,54.0,0.0,0.0,0.0,0.0
826327fffffffff,3.0,0.0,0.0,0.0,0.0
826337fffffffff,339.0,0.0,0.0,0.0,0.0
8263affffffffff,14.0,1.0,0.0,0.0,0.0
826417fffffffff,7.0,0.0,0.0,0.0,0.0
826437fffffffff,93.0,48.0,0.0,0.0,0.0
826487fffffffff,250.0,67.0,0.0,0.0,0.0
82648ffffffffff,22.0,0.0,0.0,0.0,0.0
826497fffffffff,188.0,49.0,0.0,0.0,0.0
82649ffffffffff,65.0,18.0,0.0,0.0,0.0
8264a7fffffffff,115.0,59.0,0.0,0.0,0.0
8264affffffffff,7.0,0.0,0.0,0.0,0.0
8264b7fffffffff,45.0,9.0,0.0,0.0,0.0
82651ffffffffff,1.0,0.0,0.0,0.0,0.0
826587fffffffff,22.0,0.0,0.0,0.0,0.0
82658ffffffffff,273.0,74.0,0.0,0.0,0.0
826597fffffffff,2.0,0.0,0.0,0.0,0.0
82659ffffffffff,168.0,39.0,0.0,0.0,0.0
8265b7fffffffff,11.0,0.0,0.0,0.0,0.0
826807fffffffff,1.0,0.0,0.0,0.0,0.0
826817fffffffff,1.0,0.0,0.0,0.0,0.0
82682ffffffffff,4.0,0.0,0.0,0.0,0.0
8268a7fffffffff,2.0,0.0,0.0,0.0,0.0
826937fffffffff,2.0,0.0,0.0,0.0,0.0
826947fffffffff,9.0,0.0,0.0,0.0,0.0
82694ffffffffff,4.0,0.0,0.0,0.0,0.0
82695ffffffffff,2.0,0.0,0.0,0.0,0.0
82696ffffffffff,14.0,0.0,0.0,0.0,0.0
826a4ffffffffff,1.0,0.0,0.0,0.0,0.0
826a5ffffffffff,26.0,0.0,0.0,0.0,0.0
826a67fffffffff,3.0,0.0,0.0,0.0,0.0
826a6ffffffffff,5.0,0.0,0.0,0.0,0.0
826ac7fffffffff,90.0,7.0,0.0,0.0,0.0
826acffffffffff,112.0,3.0,0.0,0.0,0.0
826adffffffffff,166.0,17.0,0.0,0.0,2.0
826ae7fffffffff,2.0,0.0,0.0,0.0,0.0
826aeffffffffff,36.0,8.0,0.0,0.0,0.0
826b27fffffffff,2.0,0.0,0.0,0.0,0.0
82750ffffffffff,92.0,0.0,0.0,0.0,17.0
827517fffffffff,1.0,1.0,0.0,0.0,0.0
82751ffffffffff,1.0,0.0,0.0,0.0,0.0
827527fffffffff,30.0,0.0,0.0,0.0,2.0
82752ffffffffff,64.0,0.0,0.0,0.0,6.0
827537fffffffff,6.0,0.0,0.0,0.0,0.0
827577fffffffff,75.0,0.0,0.0,0.0,4.0
827587fffffffff,2.0,0.0,0.0,0.0,0.0
827a47fffffffff,105.0,4.0,0.0,0.0,0.0
827a4ffffffffff,67.0,0.0,0.0,0.0,0.0
827a5ffffffffff,5.0,0.0,0.0,0.0,0.0
827a67fffffffff,113.0,15.0,0.0,0.0,0.0
827a6ffffffffff,450.0,26.0,0.0,0.0,5.0
827a9ffffffffff,2.0,0.0,0.0,0.0,0.0
827ac7fffffffff,3.0,0.0,0.0,0.0,0.0
827acffffffffff,234.0,13.0,0.0,0.0,4.0
827adffffffffff,165.0,14.0,0.0,0.0,0.0
827aeffffffffff,120.0,6.0,0.0,0.0,0.0
827b4ffffffffff,4.0,0.0,0.0,0.0,0.0
82828ffffffffff,40.0,0.0,0.0,0.0,0.0
8282d7fffffffff,44.0,3.0,0.0,0.0,20.0
8282dffffffffff,2.0,0.0,0.0,0.0,0.0
82838ffffffffff,2.0,0.0,0.0,0.0,0.0
829697fffffffff,214.0,21.0,0.0,0.0,0.0
82969ffffffffff,11.0,0.0,0.0,0.0,0.0
8296a7fffffffff,2.0,0.0,0.0,0.0,0.0
8296b7fffffffff,12.0,0.0,0.0,0.0,0.0
